Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),HOX(23),CH2X(58),CHX(26),C2H5X(33),C3H8X(38),CXHO(27),C2H4OX(44)
0.2871264301097827,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22374917342636641,0.099953257936430923,1.8200362317147481e-37,0.082683882690797281,1.8864460587747985e-15,3.9602236517869364e-07,0.017284975687353772,3.1156439613464648e-06,2.3009154990643578e-14,6.4903197514901489e-06,2.0466632136816359e-12,1.4299168332985564e-12,3.8615669144327832e-09,4.4287084571038091e-16,1.9908939601578092e-15,2.1851570259300723e-13,1.9709032992866264e-23,0.0,3.2601044563714652e-05,2.6927732058542629e-05,0.017287780122180293,5.0645548538945963e-14,5.6233440587094557e-06,1.6521828407345169e-10,1.7580991798326237e-05,1.2908281130423975e-10,1.0178334344827219e-09,3.9912289203193014e-13,2.2892175821640627e-12,2.4098679485986284e-11,4.2991154304149383e-16,6.7178450805892878e-16,5.2665250723541483e-19,7.1384564616979513e-17
0.28753494190395973,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2237283924734961,0.099953255878638542,1.8247528171538994e-37,0.082663112469587643,1.8912240247940237e-15,3.9651197221967964e-07,0.017305750644540895,3.1191327991879354e-06,2.3022785215930639e-14,6.4867150186476847e-06,2.0511318165733243e-12,1.4308016331254612e-12,3.8636574311827858e-09,4.4347280752226429e-16,1.990842947585851e-15,2.1879679585565906e-13,1.9747036751577148e-23,0.0,3.259801603440809e-05,2.6918467487747808e-05,0.017308557900710616,5.0701710410437061e-14,5.6295799010307084e-06,1.6511118536992222e-10,1.7590222358107932e-05,1.2923039432607042e-10,1.0188785464093436e-09,3.9984952837396111e-13,2.286314656290671e-12,2.4053213959169897e-11,4.3010433066665707e-16,6.7318872662324809e-16,5.2659012045568891e-19,7.1469753540540877e-17
0.28794345369813673,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22370762060205215,0.099953253823880303,1.8294743191985662e-37,0.082642351320428076,1.896007431309038e-15,3.970015844164223e-07,0.01732651652718074,3.1226171221532656e-06,2.3036415897407254e-14,6.4831161468952898e-06,2.0555995224079172e-12,1.4316858953727026e-12,3.8657409410781877e-09,4.4407462657747795e-16,1.9907929174701136e-15,2.1907767348358753e-13,1.9785058712624166e-23,0.0,3.2594988829391991e-05,2.6909208219764885e-05,0.017329326603060836,5.0757836451694094e-14,5.6358117650009255e-06,1.6500425958862119e-10,1.7599445024181272e-05,1.2937795467538583e-10,1.0199220133606911e-09,4.0057639812466209e-13,2.2834186227673777e-12,2.4007886094307622e-11,4.3029631260236376e-16,6.7459240572987239e-16,5.2652798413643346e-19,7.1554857860653363e-17
0.28835196549231373,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22368685780576325,0.099953251772146701,1.8342007337618417e-37,0.082621599237062568,1.9007962878496878e-15,3.9749120172398157e-07,0.017347273341531362,3.1260969404387173e-06,2.3050047083222826e-14,6.4795231249790955e-06,2.0600663249273039e-12,1.4325696207478181e-12,3.8678174707917968e-09,4.4467630317459957e-16,1.9907436994972363e-15,2.193583359467572e-13,1.9823098673462162e-23,0.0,3.2591962947774728e-05,2.6899954250154776e-05,0.01735008623549026,5.0813926694440433e-14,5.6420396541412296e-06,1.6489750637779961e-10,1.7608659810443557e-05,1.2952549230186641e-10,1.0209638391883996e-09,4.0130350032580669e-13,2.2805294571159006e-12,2.3962695418079453e-11,4.304874920445959e-16,6.759955435684876e-16,5.2646609584643319e-19,7.1639877786773941e-17
0.28876047728649074,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22366610407836407,0.09995324972342845,1.8389320567677457e-37,0.082600856213241092,1.9055905905554209e-15,3.9798082409682523e-07,0.017368021093844846,3.1295722642120278e-06,2.3063678820007736e-14,6.4759359416301179e-06,2.064532217919506e-12,1.4334528102089988e-12,3.8698870468798008e-09,4.4527783761710532e-16,1.9906953179434852e-15,2.1963878371440078e-13,1.9861156633360243e-23,0.0,3.2588938388635887e-05,2.6890705574485541e-05,0.017370836804252162,5.0869981170359541e-14,5.6482635719697467e-06,1.6479092539476424e-10,1.7617866730725525e-05,1.2967300721443736e-10,1.0220040277321193e-09,4.0203083451208523e-13,2.2776471375034352e-12,2.3917641352288437e-11,4.3067787218214188e-16,6.7739813834257638e-16,5.2640445648944815e-19,7.172481349654495e-17
0.28916898908066774,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2236453594135954,0.099953247677716212,1.8436682841460888e-37,0.082580122242719656,1.9103903368115467e-15,3.9847045149048109e-07,0.017388759790367248,3.1330431036124235e-06,2.3077311154538359e-14,6.4723545855646118e-06,2.0689971952185343e-12,1.4343354646880758e-12,3.8719496957819227e-09,4.4587923020410849e-16,1.990647783361809e-15,2.199190172549309e-13,1.9899232580295637e-23,0.0,3.2585915151059209e-05,2.6881462188329955e-05,0.017391578315593847,5.0925999911099148e-14,5.6544835220004709e-06,1.6468451629563152e-10,1.7627065798788153e-05,1.2982049941559098e-10,1.0230425828206027e-09,4.0275840017759753e-13,2.2747716414326874e-12,2.3872723345633805e-11,4.308674561887661e-16,6.788001882714449e-16,5.2634306625366039e-19,7.1809665170571191e-17
0.28957750087484474,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22362462380520409,0.099953245635000812,1.8484094118284922e-37,0.082559397319260208,1.9151955227122644e-15,3.9896008385808615e-07,0.017409489437338652,3.1365094687506677e-06,2.3090944133745873e-14,6.4687790454847713e-06,2.073461250704118e-12,1.4352175851345983e-12,3.8740054438218589e-09,4.4648048122806969e-16,1.990601121022614e-15,2.2019903703592258e-13,1.9937326516131148e-23,0.0,3.2582893234126171e-05,2.6872224087265948e-05,0.017412310775756588,5.098198294827033e-14,5.6606995077434856e-06,1.6457827873728093e-10,1.763625702832991e-05,1.2996796891353528e-10,1.0240795082715227e-09,4.0348619686131285e-13,2.2719029470969447e-12,2.3827940830457366e-11,4.3105624722477785e-16,6.8020169158973555e-16,5.2628192590600468e-19,7.1894432985824733e-17
0.28998601266902174,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22360389724694293,0.09995324359527305,1.8531554357498417e-37,0.082538681436630804,1.9200061485190739e-15,3.9944972115291177e-07,0.01743021004099312,3.1399713697091087e-06,2.310457780417415e-14,6.4652093100794894e-06,2.077924378301362e-12,1.4360991724154251e-12,3.8760543172078683e-09,4.4708159097706396e-16,1.9905552994858357e-15,2.204788435240951e-13,1.9975438385514098e-23,0.0,3.2579872636928742e-05,2.6862991266875564e-05,0.01743303419097568,5.1037930313449157e-14,5.6669115327045144e-06,1.6447221237343752e-10,1.764544043298257e-05,1.3011541569713614e-10,1.0251148078919105e-09,4.0421422395235563e-13,2.2690410315835402e-12,2.378329328482201e-11,4.3124424843407241e-16,6.8160264654810106e-16,5.2622103487634652e-19,7.1979117129012102e-17
0.29039452446319874,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22358317973257111,0.099953241558523906,1.8579063518481402e-37,0.082517974588605325,1.9248222100319354e-15,3.9993936332544217e-07,0.017450921607558796,3.1434288165417502e-06,2.3118212211671156e-14,6.4616453680250988e-06,2.082386571980418e-12,1.4369802274749885e-12,3.8780963420333616e-09,4.4768255973793394e-16,1.9905103466807419e-15,2.2075843718535289e-13,2.001356819223154e-23,0.0,3.2576853358549481e-05,2.6853763722746636e-05,0.017453748567480432,5.1093842038174458e-14,5.6731196003856633e-06,1.643663168608712e-10,1.7654616026317824e-05,1.3026283977536035e-10,1.0261484854775359e-09,4.0494248099994685e-13,2.2661858734794515e-12,2.3738780139857491e-11,4.3143146294895605e-16,6.8300305141184241e-16,5.2616039412116234e-19,7.2063717775599e-17
0.29080303625737575,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22356247125585338,0.099953239524744344,1.8626621560656472e-37,0.082497276768963762,1.929643707430843e-15,4.004290103271101e-07,0.017471624143257796,3.1468818192742918e-06,2.3131847401864643e-14,6.4580872079860081e-06,2.086847825756193e-12,1.4378607511723655e-12,3.8801315442773838e-09,4.4828338779451061e-16,1.9904662333070675e-15,2.2103781848474789e-13,2.0051715883554652e-23,0.0,3.2573835398082072e-05,2.6844541450470962e-05,0.017474453911494183,5.1149718153950032e-14,5.6793237142846313e-06,1.6426059185302049e-10,1.7663783821840594e-05,1.3041024113654159e-10,1.0271805448135911e-09,4.0567096739757841e-13,2.2633374499289389e-12,2.3694400881028537e-11,4.3161789388528396e-16,6.84402904462094e-16,5.2610000298560793e-19,7.214823511151187e-17
0.29121154805155275,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22354177181056081,0.099953237493925401,1.8674228443474723e-37,0.082476587971491905,1.9344706356354345e-15,4.0091866210620558e-07,0.017492317654306311,3.1503303879041902e-06,2.3145483419864862e-14,6.4545348186153615e-06,2.0913081336880585e-12,1.4387407444585404e-12,3.8821599498051338e-09,4.4888407542866747e-16,1.9904229988490152e-15,2.2131698788652242e-13,2.0089881474675595e-23,0.0,3.2570818754608811e-05,2.6835324445646273e-05,0.017495150229234299,5.1205558692242492e-14,5.6855238778956045e-06,1.6415503700701959e-10,1.7672943832997793e-05,1.3055761979306904e-10,1.028210989673994e-09,4.0639968272698388e-13,2.2604957399988551e-12,2.3650154934536321e-11,4.3180354434792584e-16,6.8580220399430817e-16,5.2603986274335489e-19,7.223266930933828e-17
0.29162005984572975,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22352108139047047,0.09995323546605818,1.8721884126427065e-37,0.082455908189981705,1.9393029957553454e-15,4.014083186124796e-07,0.01751300214691455,3.1537745324007056e-06,2.3159120310812866e-14,6.4509881885556846e-06,2.0957674898795545e-12,1.4396202081659428e-12,3.8841815843684241e-09,4.4948462291742438e-16,1.9903806017106406e-15,2.2159594585404323e-13,2.0128064901132996e-23,0.0,3.2567803427227445e-05,2.6826112703873961e-05,0.01751583752691217,5.126136368448388e-14,5.6917200947082003e-06,1.6404965197536126e-10,1.7682096073169759e-05,1.30704975728116e-10,1.0292398238222687e-09,4.0712862634928937e-13,2.2576607206046279e-12,2.360604180372628e-11,4.3198841742439136e-16,6.8720094831983576e-16,5.2597997232613975e-19,7.2317020556681814e-17
0.29202857163990675,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22350039998936541,0.099953233441133868,1.8769588569032208e-37,0.082435237418230847,1.9441407819443784e-15,4.0189797979190994e-07,0.017533677627286803,3.157214262704963e-06,2.3172758119019559e-14,6.4474473064395421e-06,2.1002258884780957e-12,1.4404991432497505e-12,3.8861964736062472e-09,4.5008503053671009e-16,1.9903390906624886e-15,2.2187469284987444e-13,2.0166266186552361e-23,0.0,3.2564789415020178e-05,2.6816906220761649e-05,0.017536515810733257,5.1317133162068842e-14,5.6979123682087183e-06,1.6394443641556004e-10,1.7691240555681413e-05,1.308523089571818e-10,1.0302670510105799e-09,4.0785779787400434e-13,2.2548323713918852e-12,2.3562060907824765e-11,4.3217251619232896e-16,6.8859913576387713e-16,5.2592033339287104e-19,7.2401289023416335e-17
0.29243708343408376,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22347972760103457,0.099953231419143751,1.8817341730850232e-37,0.082414575650043134,1.9489839962724627e-15,4.0238764559267538e-07,0.017554344101621381,3.1606495887299998e-06,2.3186396889081798e-14,6.4439121608901845e-06,2.1046833236746779e-12,1.4413775505156353e-12,3.8882046430452223e-09,4.506852985571516e-16,1.9902984117752411e-15,2.2215322933568057e-13,2.0204485255315773e-23,0.0,3.2561776717089018e-05,2.6807704991920232e-05,0.017557185086897062,5.1372867156357843e-14,5.7041007018786985e-06,1.6383938997917609e-10,1.7700377293790821e-05,1.3099961945796478e-10,1.0312926749808848e-09,4.0858719662909641e-13,2.2520106689191596e-12,2.3518211771013948e-11,4.3235584371111699e-16,6.8999676466759311e-16,5.2586094435690709e-19,7.2485474898996601e-17
0.29284559522826076,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22345906421927311,0.099953229400079099,1.8865143571468563e-37,0.082393922879228171,1.9538326317244712e-15,4.0287731595845375e-07,0.017575001576110701,3.1640805203608318e-06,2.3200036664404287e-14,6.4403827405221372e-06,2.1091397897035873e-12,1.4422554309305303e-12,3.8902061181001792e-09,4.5128542724972384e-16,1.9902586285693072e-15,2.2243155577234304e-13,2.0242722144258967e-23,0.0,3.2558765332514962e-05,2.6798509012967287e-05,0.017577845361597146,5.1428565698673576e-14,5.7102850991966019e-06,1.6373451232449011e-10,1.7709506300703507e-05,1.3114690725115787e-10,1.0323166994636567e-09,4.0931682226626123e-13,2.2491955936484941e-12,2.3474493798425019e-11,4.3253840303168571e-16,6.9139383338545414e-16,5.2580180749539468e-19,7.2569578349491685e-17
0.29325410702243776,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22343840983788199,0.099953227383931323,1.8912994050516292e-37,0.082373279099601585,1.9586866916296297e-15,4.0336699083602764e-07,0.01759565005694123,3.1675070674544972e-06,2.3213677489197834e-14,6.4368590339418804e-06,2.1135952808421108e-12,1.4431327852682785e-12,3.8922009240745563e-09,4.5188541687863129e-16,1.9902196709525624e-15,2.2270967261981031e-13,2.0280976763785689e-23,0.0,3.2555755260405156e-05,2.6789318279523163e-05,0.017598496641021141,5.1484228820305382e-14,5.7164655636359057e-06,1.6362980310193383e-10,1.7718627589557449e-05,1.3129417230734671e-10,1.0333391281794118e-09,4.1004667406993421e-13,2.2463871215091484e-12,2.3430906542427874e-11,4.3272019718533509e-16,6.9279034028807504e-16,5.2574292045564436e-19,7.2653599567085079e-17
0.29366261881661476,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22341776445066822,0.099953225370691803,1.8960893127649129e-37,0.082352644304984887,1.9635461675323567e-15,4.0385667016673617e-07,0.017616289550293516,3.170929239840127e-06,2.3227319405850053e-14,6.4333410297483404e-06,2.1180497914102537e-12,1.4440096145124501e-12,3.8941890861610325e-09,4.5248526771003919e-16,1.990181620619274e-15,2.2298758033727901e-13,2.0319249166077492e-23,0.0,3.2552746499838564e-05,2.6780132787215412e-05,0.01761913893135076,5.1539856552504024e-14,5.7226420986672783e-06,1.6352526197086817e-10,1.7727741173441402e-05,1.3144141465405617e-10,1.0343599648370035e-09,4.1077675174334007e-13,2.2435852340993836e-12,2.3387449385617094e-11,4.3290122919672332e-16,6.9418628375873902e-16,5.2568428641823401e-19,7.2737538713183959e-17
0.29407113061079176,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2233971280514449,0.099953223360352061,1.9008840762564919e-37,0.082332018489205502,1.9684110643877061e-15,4.043463538961356e-07,0.017636920062342212,3.1743470473189841e-06,2.3240962458374042e-14,6.4298287165336589e-06,2.1225033157704554e-12,1.4448859193988277e-12,3.8961706294418648e-09,4.5308498000138706e-16,1.9901443865021935e-15,2.2326527938296205e-13,2.0357539244368758e-23,0.0,3.2549739049928538e-05,2.6770952531673701e-05,0.017639772238761783,5.1595448926488041e-14,5.7288147077561059e-06,1.6342088858032423e-10,1.7736847065375298e-05,1.3158863425264289e-10,1.0353792131356372e-09,4.11507054514697e-13,2.2407899063050446e-12,2.3344121919282263e-11,4.330815020690656e-16,6.9558166219718011e-16,5.2562590189648942e-19,7.2821395983827571e-17
0.29447964240496877,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22337650063403086,0.09995322135290366,1.9056836914987578e-37,0.082311401646096724,1.9732813718834533e-15,4.0483604196316535e-07,0.017657541599256036,3.1777604996645459e-06,2.3254606687904029e-14,6.4263220828835266e-06,2.1269558483273084e-12,1.4457617009350738e-12,3.898145578889582e-09,4.5368455401455681e-16,1.9901080740169861e-15,2.2354277021437311e-13,2.0395847069671535e-23,0.0,3.2546732909750755e-05,2.6761777508535622e-05,0.017660396569424103,5.165100597343636e-14,5.7349833943653395e-06,1.6331668259118978e-10,1.7745945278333741e-05,1.3173583113996377e-10,1.0363968767626066e-09,4.1223758215316186e-13,2.2380011213793854e-12,2.3300923490126252e-11,4.3326101880129719e-16,6.9697647401501761e-16,5.2556777143206867e-19,7.2905171534449232e-17
0.29488815419914577,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22335588219225108,0.099953219348338188,1.9104881544683603e-37,0.082290793769497786,1.978157097049018e-15,4.0532573431235756e-07,0.017678154167197851,3.181169606622533e-06,2.3268252138571733e-14,6.4228211173781206e-06,2.1314073835272723e-12,1.4466369598113327e-12,3.9001139593672465e-09,4.5428398999999382e-16,1.990072565072215e-15,2.2382005328796564e-13,2.0434172514614388e-23,0.0,3.2543728078426131e-05,2.675260771344003e-05,0.017681011929501677,5.1706527724496988e-14,5.7411481619522426e-06,1.6321264365072428e-10,1.7755035825220569e-05,1.3188300526540458e-10,1.0374129593959497e-09,4.1296833381534391e-13,2.2352188525145745e-12,2.3257853744435704e-11,4.3343978236846473e-16,6.9837071764079295e-16,5.2550988984316174e-19,7.2988865566400723e-17
0.29529666599332277,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22333527271993717,0.099953217346647347,1.9152974611443731e-37,0.082270194853254514,1.9830382289908007e-15,4.0581543088047408e-07,0.017698757772323867,3.1845743779075955e-06,2.3281898850780076e-14,6.419325808591717e-06,2.1358579158634906e-12,1.4475116970357257e-12,3.902075795616263e-09,4.5488328821330796e-16,1.9900379725531711e-15,2.2409712905941166e-13,2.0472515653473386e-23,0.0,3.2540724555030316e-05,2.6743443142034584e-05,0.017701618325151883,5.1762014210775892e-14,5.7473090139717615e-06,1.631087714204279e-10,1.776411871889067e-05,1.3203015666894677e-10,1.0384274647005127e-09,4.1369930929078328e-13,2.2324430841292752e-12,2.3214912009572472e-11,4.3361779574186643e-16,6.9976439151592349e-16,5.2545226251737736e-19,7.3072478232348483e-17
0.2957051777874998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22331467221092507,0.099953215347822838,1.9201116075108589e-37,0.082249604891217229,1.9879247717040789e-15,4.0630513160978501e-07,0.017719352420785889,3.1879748232135743e-06,2.3295546866679465e-14,6.4158361450952258e-06,2.1403074398601922e-12,1.4483859133455439e-12,3.9040311122961653e-09,4.5548244890361026e-16,1.9900042175043388e-15,2.2437399798361265e-13,2.0510876395097241e-23,0.0,3.2537722338678357e-05,2.6734283789968408e-05,0.017722215762527631,5.1817465463348316e-14,5.7534659538734685e-06,1.6300506554997665e-10,1.7773193972144571e-05,1.3217728531440246e-10,1.0394403963337014e-09,4.1443050784519294e-13,2.2296737910222941e-12,2.3172097891897836e-11,4.3379506187310621e-16,7.0115749409493524e-16,5.2539488570246638e-19,7.3156009725094725e-17
0.2961136895816768,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.22329408065905737,0.099953213351856515,1.9249305895528139e-37,0.08222902387724236,1.9928167166665118e-15,4.0679483643626646e-07,0.017739938118729461,3.1913709522049923e-06,2.3309196226566936e-14,6.4123521154550751e-06,2.1447559500853025e-12,1.4492596096979439e-12,3.9059799339513989e-09,4.5608147232075773e-16,1.9899713818621728e-15,2.2465066051467642e-13,2.0549254785156087e-23,0.0,3.2534721428453459e-05,2.6725129652897053e-05,0.017742804247775589,5.1872881513259224e-14,5.7596189851052231e-06,1.6290152569911648e-10,1.7782261597735139e-05,1.3232439122957751e-10,1.0404517579415342e-09,4.1516192918454952e-13,2.2269109566806693e-12,2.3129410757990823e-11,4.3397158370820989e-16,7.02550023844823e-16,5.253377636793049e-19,7.3239460202840008e-17
