Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
1.4165891604454817e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727609682458,0.11866996533458479,0.022821567682946086,0.0,7.776404681664002e-40,7.9735793286414421e-20,0.0,7.6606358131954733e-30,0.0,1.2502549060214774e-11,2.9235246345833617e-58,1.2502522447038226e-11,7.5601425355086657e-40,1.0744421692513007e-39,0.0,0.0,1.5326937583128294e-31,2.1341881984650872e-45,6.8279705711010132e-10,2.0216408190052061e-11,8.0933214202200288e-14,9.6493407921033793e-22,8.0906752508943884e-14,8.9548132433374118e-21,4.9925748017180239e-28,1.936401689152831e-50,9.796708945909203e-39,1.9026556926019101e-59,2.2512607883888735e-54
2.1248837430136475e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727574523694,0.11866996498689457,0.022821567677891983,0.0,2.9326876495741325e-39,1.7372803331739552e-19,0.0,2.5482778624434518e-29,0.0,1.8753841486152939e-11,3.7849211298353889e-57,1.8753783507550239e-11,3.7364055477591283e-39,4.1307592215151253e-39,0.0,0.0,3.8476619485061169e-31,1.5929355548124567e-44,1.024195565606737e-09,3.0324612292450699e-11,1.2139992577762611e-13,1.6212102193733921e-21,1.213422767440468e-13,1.9509923499177171e-20,1.5765009703459195e-27,2.2352362046959154e-49,4.8417767936843944e-38,3.4931047660158099e-58,2.5934907718885513e-53
2.8331783255818132e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753936494,0.11866996463920435,0.02282156767283788,0.0,7.3190518890848142e-39,3.0500796244958074e-19,0.0,5.9282658752871903e-29,0.0,2.5005146222239816e-11,1.7946306494899043e-56,2.5005044441501414e-11,1.11387346375233e-38,1.0339799175202208e-38,0.0,0.0,7.335411835423976e-31,5.9687073536461395e-44,1.3655940595057717e-09,4.0432816376967841e-11,1.6186670933543807e-13,2.2976454669366323e-21,1.6176550666093065e-13,3.4251540477828776e-20,3.5858090047721487e-27,1.0336442396180391e-48,1.4434010613975507e-37,1.9585556872486788e-57,1.1979406746525532e-52
4.249767490718144e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727469047427,0.11866996394382394,0.022821567662729678,0.0,2.7215658485768143e-38,6.7994622174535528e-19,0.0,2.0185484122655528e-28,0.0,3.7507792775615873e-11,2.3573619079605603e-55,3.7507565927972148e-11,5.8243307214774371e-38,3.8116723089780034e-38,0.0,0.0,1.7911391597767531e-30,4.8838725719733361e-43,2.048391003309295e-09,6.0649224492172306e-11,2.4280049345159209e-13,3.6527457386530893e-21,2.4257493300537916e-13,7.6349640218886028e-20,1.1972272044204523e-26,1.3515536206243479e-47,7.5474164395235325e-37,4.180970210994739e-56,1.5599449766386523e-51
7.082945820990807e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727328412446,0.11866996255306332,0.022821567642513269,0.0,1.4012363640114342e-37,1.8794508175091656e-18,0.0,9.600375262065521e-28,0.0,6.2513234119824212e-11,6.2445173697785651e-54,6.2512607374798507e-11,4.9043327081261538e-37,1.9305976494358901e-37,0.0,0.0,5.3506717081459295e-30,7.5189741251784656e-42,3.4139847148933411e-09,1.0108204050721194e-10,4.04668929916722e-13,6.3622252177503924e-21,4.0404573915511343e-13,2.1100190913372385e-19,5.6296559150155207e-26,3.9092375483731588e-46,6.3552814803088538e-36,2.3200079200637412e-54,4.46847030532519e-50
1.2749302481536132e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727047142599,0.11866995977154278,0.022821567602080452,0.0,8.8997056381685465e-37,6.0774554660213014e-18,0.0,5.7680823731335442e-27,0.0,1.1252470890721263e-10,2.5300085976767975e-52,1.125226841623506e-10,5.6167758084287504e-36,1.2055118967421554e-36,0.0,0.0,1.8271260835421359e-29,1.6741940434683551e-40,6.1451714337803107e-09,1.8194767167558739e-10,7.284092767142255e-13,1.1775540737042728e-20,7.2639601648780818e-13,6.8205367050500348e-19,3.3665407055403651e-25,1.7136702976673931e-44,7.2785912786834413e-35,2.0169602241064984e-52,1.9207652960317202e-48
1.8415659142081458e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726765872925,0.11866995699002318,0.022821567561647636,0.0,2.6405289353150753e-36,1.2674145676184738e-17,0.0,1.6785995599417879e-26,0.0,1.6253697185535289e-10,1.6076315170728602e-51,1.6253275280835023e-10,2.1842490228260206e-35,3.5502669730933621e-36,0.0,0.0,3.8955672307842125e-29,8.3496370582769835e-40,8.8763572136160423e-09,2.6281330169500352e-10,1.0521542553765881e-12,1.7187963550061176e-20,1.0479591519235625e-12,1.4219337491719788e-18,9.7868631141113427e-25,1.0575926178823521e-43,2.8305153773892928e-34,1.4952618401809132e-51,1.1760633937985345e-47
2.4082015802626784e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726484603423,0.1186699542085045,0.022821567521214819,0.0,5.8149891283019329e-36,2.1669582962463331e-17,0.0,3.6558513781419965e-26,0.0,2.1255002115268403e-10,6.5375122583725574e-51,2.1254281331258802e-10,5.8867429171295242e-35,7.7794624426446289e-36,0.0,0.0,6.7444626826365059e-29,2.7128744103679419e-39,1.1607542054376494e-08,3.4367893056543201e-10,1.3759038660219188e-12,2.2600565509503373e-20,1.3687369572882118e-12,2.4304105033935321e-18,2.1306286626346379e-24,4.0510295540944096e-43,7.6285386968303918e-34,6.6267925795853396e-51,4.4717471092398676e-47
2.974837246317211e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726203334093,0.11866995142698678,0.022821567480782002,0.0,1.0852030655411167e-35,3.3063787343549559e-17,0.0,6.7715891555430169e-26,0.0,2.6256385491625368e-10,2.0639812757000822e-50,2.625528656749957e-10,1.2977024404828948e-34,1.4461660189330053e-35,0.0,0.0,1.037802018261743e-28,6.98798031897647e-39,1.4338725956053872e-08,4.2454455828686321e-10,1.69965810868936e-12,2.8013298946286593e-20,1.688731315789377e-12,3.7072397803627833e-18,3.9457186243734834e-24,1.1998482691979617e-42,1.6816835828112541e-33,2.2258941996560177e-50,1.3149017632450583e-46
4.108108578426276e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725640795955,0.11866994586395413,0.022821567399916372,0.0,2.8147817316827733e-35,6.3048506663598695e-17,0.0,1.7393585099296175e-25,0.0,3.6259386886279919e-10,1.3024982178593442e-49,3.6257294597428704e-10,4.3934603971790068e-34,3.7281372967551317e-35,0.0,0.0,2.0014701829432764e-28,3.0625694547875651e-38,1.9801090942155927e-08,5.8627581028272973e-10,2.3471804901102447e-12,3.8839029921273583e-20,2.3263766724279357e-12,7.065044477301393e-18,1.0133522864771698e-23,6.6982153211040899e-42,5.6935319006508404e-33,1.5589510846231529e-49,7.2280163390984485e-46
5.2413799105353414e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725078258505,0.11866994030092523,0.022821567319050742,0.0,5.8070014337071155e-35,1.0262832561962142e-16,0.0,3.5653541182364408e-25,0.0,4.6262699862312298e-10,4.9742138623437264e-49,4.625929937061458e-10,1.1116502045309813e-33,7.6532908436693736e-35,0.0,0.0,3.283931185432573e-28,9.3531639848453799e-38,2.5263452171913937e-08,7.4800705768259367e-10,2.9947213996852226e-12,4.9665144467460988e-20,2.9609102956894705e-12,1.1493377747591716e-17,2.0771119849558113e-23,2.4164230825560185e-41,1.4406170304805014e-32,6.5169788774596414e-49,2.5764031590219007e-45
6.374651242644406e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724515721726,0.11866993473790008,0.022821567238185118,0.0,1.043699389826382e-34,1.5180325054066264e-16,0.0,6.3771263811435114e-25,0.0,5.6266322839368247e-10,1.4828910543117566e-48,5.6261300887054614e-10,2.3680323052706175e-33,1.3694845172584032e-34,0.0,0.0,4.8887325541730422e-28,2.3312920691027339e-37,3.0725809645325771e-08,9.0973830048645414e-10,3.642280837430349e-12,6.0491497607385556e-20,3.5923479911946262e-12,1.699016696217579e-17,3.7152423922618258e-23,6.9331751672306816e-41,3.0688334653912309e-32,2.1223415343987489e-48,7.3058739410211149e-45
7.50792257475347e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723953185636,0.11866992917487867,0.022821567157319492,0.0,1.7079592121293047e-34,2.1057327184529011e-16,0.0,1.039472074210544e-24,0.0,6.6270254258938224e-10,3.7990303380303629e-48,6.6263299146751663e-10,4.4953907390123505e-33,2.2318084519321859e-34,0.0,0.0,6.8193910070388937e-28,5.0953103229223907e-37,3.6188163362395544e-08,1.071469538694318e-09,4.2898588033305197e-12,7.1318348000343902e-20,4.2207053460881476e-12,2.3553359574554779e-17,6.0560441443262435e-23,1.724685181242181e-40,5.8258415626029058e-32,5.9455448647292656e-48,1.7950940245513628e-44
9.774465238971601e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722828115499,0.11866991804884715,0.022821566995588245,0.0,3.7860955524540027e-34,3.5689855639799884e-16,0.0,2.289121557369879e-24,0.0,8.6279036508295996e-10,1.9922353440931509e-47,8.6267285895931146e-10,1.2936303210595394e-32,4.9067048898122545e-34,0.0,0.0,1.1671773981045091e-27,1.9445063577770775e-36,4.7112859527528656e-08,1.394932001322088e-09,5.5850703195195564e-12,9.2972852113225308e-20,5.4682382151118837e-12,3.9871109153586181e-17,1.3337934676239012e-22,8.928035039621299e-40,1.6765446609223468e-31,4.2963143394505389e-47,8.912718805197033e-44
1.1814353636767917e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721815554698,0.11866990803543159,0.022821566850030124,0.0,6.7140634761593671e-34,5.2140645399638362e-16,0.0,4.0396392766092537e-24,0.0,1.042879804525672e-09,6.188239804353679e-47,1.0427086283215752e-09,2.7595471984485498e-32,8.6409806421815519e-34,0.0,0.0,1.7187485012484129e-27,5.0075676986087986e-36,5.6945073229496442e-08,1.6860482019688375e-09,6.7508240502457236e-12,1.1246313602961641e-19,6.5806325876375134e-12,5.818434738641332e-17,2.3539987219665669e-22,2.764195124642482e-39,3.5764678717119746e-31,1.587592676243726e-46,2.6829292843857879e-43
1.3854242034564232e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720802996072,0.11866989802202819,0.022821566704472013,0.0,1.0870277512929584e-33,7.1700234775315078e-16,0.0,6.5120410681310721e-24,0.0,1.2229790063447842e-09,1.5905792343970814e-46,1.2227442921656973e-09,5.2107644046738762e-32,1.3896658673541722e-33,0.0,0.0,2.3811951200619513e-27,1.1049578856025223e-35,6.6777274760966609e-08,1.9771643877246467e-09,7.9166378120255594e-12,1.3195456852543391e-19,7.6832778483423461e-12,7.9921994427206246e-17,3.7951262699460652e-22,7.1034964605484917e-39,6.7535060659233584e-31,4.7318441774792172e-46,6.7107346573647476e-43
1.5894130432360548e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719790439627,0.11866988800863695,0.022821566558913903,0.0,1.6475427671929031e-33,9.4368620546001719e-16,0.0,9.8306682823610347e-24,0.0,1.4030878849937707e-09,3.5836168475563334e-46,1.4027798504917642e-09,9.010543103996808e-32,2.0925319217910069e-33,0.0,0.0,3.1565077057199783e-27,2.1823292468619273e-35,7.6609464121953723e-08,2.2682805585895453e-09,9.0825116048176307e-12,1.5144708044812079e-19,8.7762595552298463e-12,1.050725673114439e-16,5.7297825193863574e-22,1.5962620638039701e-38,1.1678579357193483e-30,1.2043462126881029e-45,1.4699776441953538e-42
1.7934018830156864e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718777885365,0.11866987799525787,0.022821566413355795,0.0,2.3752782894369276e-33,1.2014579940467821e-15,0.0,1.4119835141231223e-23,0.0,1.5832063556769054e-09,7.321720832783565e-46,1.582815303299864e-09,1.4581573418748488e-31,2.9975204614466383e-33,0.0,0.0,4.0466771143463571e-27,3.9681500729003852e-35,8.6441641312472686e-08,2.5593967145635601e-09,1.0248445428578744e-11,1.7094071597242289e-19,9.8596625154664529e-12,1.3362461893925747e-16,8.230588330814482e-22,3.2495248706876335e-38,1.8899684398201588e-30,2.7332432104842264e-45,2.9197821388115763e-42
1.997390722795318e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717765333256,0.11866986798189091,0.022821566267797692,0.0,3.292818901944581e-33,1.4903176797844204e-15,0.0,1.9503841826382798e-23,0.0,1.763334334327439e-09,1.3864361272138629e-45,1.7628506505900881e-09,2.2405423938739811e-31,4.1291320142537152e-33,0.0,0.0,5.0536948028657528e-27,6.7665333395395867e-35,9.6273806332538706e-08,2.8505128556467191e-09,1.1414439283264464e-11,1.9043548823348359e-19,1.093357080720841e-11,1.655667365845703e-16,1.1370185590777371e-21,6.1300701201971194e-38,2.9041190843352437e-30,5.6830810768538947e-45,5.3777363997021668e-42
2.405368402354581e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715740235494,0.11866984795519349,0.022821565976681502,0.0,5.7888258108481015e-33,2.1613006071784032e-15,0.0,3.4053393167284615e-23,0.0,2.1236184826879565e-09,4.1844607932832066e-45,2.1229210286172747e-09,4.7010542348161207e-31,7.1687219660103323e-33,0.0,0.0,7.4262416219414262e-27,1.6999582323659271e-34,1.159380998613727e-07,3.4327450931405839e-09,1.374660708523093e-11,2.294283735982708e-19,1.3053236273407269e-11,2.3957568967601816e-16,1.9856345935320181e-21,1.8366064966375236e-37,6.0936661353732161e-30,2.0220633568081205e-44,1.5373687191283503e-41
2.813346081913844e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713715146281,0.1186698279285447,0.022821565685565322,0.0,9.3211740843188835e-33,2.9566347149531598e-15,0.0,5.4472963708869076e-23,0.0,2.4839396719130313e-09,1.0611017828707348e-44,2.482990984574062e-09,8.7825863891642775e-31,1.1401001165549168e-32,0.0,0.0,1.029008302541771e-26,3.6976639583663602e-34,1.3560234470857814e-07,4.0149772710713674e-09,1.6079015010356086e-11,2.684258193020342e-19,1.5135914206646754e-11,3.2700884226311786e-16,3.1769499345786977e-21,4.630727692212994e-37,1.1384865300405623e-29,5.8756346109361019e-44,3.7095153671436481e-41
3.2213237614731074e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071169006555,0.11866980790194452,0.022821565394449163,0.0,1.4079627203135164e-32,3.8763197296781904e-15,0.0,8.1755467684025593e-23,0.0,2.8442972558718149e-09,2.3730637955332249e-44,2.8430605184611899e-09,1.5081982741893141e-30,1.7010439592532562e-32,0.0,0.0,1.36611547300934e-26,7.2467367119787059e-34,1.5526654087427764e-07,4.5972093894392903e-09,1.8411663058278039e-11,3.0742744018202355e-19,1.7182250827692539e-11,4.2777622415246181e-16,4.7690897097682462e-21,1.0312382645382209e-36,1.9551766627143408e-29,1.4781914272228572e-43,7.9225444911210032e-41
3.7953584884306896e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708840740924,0.11866977972410303,0.022821564984841523,0.0,2.3224285498389109e-32,5.3809111892466196e-15,0.0,1.3367199976575875e-22,0.0,3.3513897363223782e-09,6.3491869662735527e-44,3.3496865799759736e-09,2.9041295900788159e-30,2.7579810636638536e-32,0.0,0.0,1.9293908595492429e-26,1.6421182774305485e-33,1.8293447078922687e-07,5.4164243384164579e-09,2.169416340775363e-11,3.6231163440083586e-19,2.0001177294915334e-11,5.9196645659837042e-16,7.7997811564224977e-21,2.7490020503599156e-36,3.7650880702126821e-29,4.6330499454505995e-43,1.9880037789498557e-40
4.369393215388272e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070599143279,0.11866975154635778,0.022821564575233915,0.0,3.5732876511234566e-32,7.1316811914952422e-15,0.0,2.0390076072720137e-22,0.0,3.8585512805360432e-09,1.481096958996437e-43,3.856311805914985e-09,5.0991395667737258e-30,4.1715372379692368e-32,0.0,0.0,2.6006766283317204e-26,3.3188253281554457e-33,2.1060230432906125e-07,6.2356391694769472e-09,2.4977139131150068e-11,4.1720539131477092e-19,2.2751146182266561e-11,7.8213080773171369e-16,1.1900936790248886e-20,6.4040405252804291e-36,6.6113144761176753e-29,1.248767301904409e-42,4.3655123545889155e-40
5.123968734528006e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230702246007964,0.11866971450652082,0.022821564036799868,0.0,5.8249544491700485e-32,9.8075814496493068e-15,0.0,3.2871110462079584e-22,0.0,4.5253234274199823e-09,3.857023824779776e-43,4.5222754580525818e-09,9.6389209170746128e-30,6.6504017762581461e-32,0.0,0.0,3.6548577970478228e-26,7.3569604092014112e-33,2.4697185606237117e-07,7.3125066906147432e-09,2.9293373162995441e-11,4.8937577342360994e-19,2.6263948280059115e-11,1.0712055389836633e-15,1.9192440952279917e-20,1.6662664810628958e-35,1.2498593874228967e-28,3.8179877239885617e-42,1.0562787907422605e-39
5.878544253667741e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230698500610966,0.11866967746685013,0.022821563498365876,0.0,8.8892973394150925e-32,1.290886085185661e-14,0.0,4.9619202655360462e-22,0.0,5.1922082669578664e-09,8.7897769056748229e-43,5.1882376663721372e-09,1.6691241246145657e-29,9.9274106292516447e-32,0.0,0.0,4.9134256193072186e-26,1.4610701125238433e-32,2.8334124126645851e-07,8.3893740080018458e-09,3.3610428609266267e-11,5.6156169417079866e-19,2.9664242174569176e-11,1.4041892038195911e-15,2.8981041933163095e-20,3.7952018895984146e-35,2.1645274968315098e-28,9.970934859248359e-42,2.2490961203165591e-39
6.633119772807476e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230694755241468,0.11866964042734578,0.022821562959931943,0.0,1.290406736593569e-31,1.6435517676087366e-14,0.0,7.1259832806698223e-22,0.0,5.85920218929113e-09,1.8114460896294017e-42,5.8541984308783084e-09,2.7045604272162862e-29,1.4099040638030144e-31,0.0,0.0,6.3864617290568517e-26,2.669804010717293e-32,3.197104599420951e-07,9.4662411216395437e-09,3.7928305467684392e-11,6.3376407750532827e-19,3.2955638267464564e-11,1.780538359365278e-15,4.1634406344506662e-20,7.8166273802971172e-35,3.5076221722629273e-28,2.3122869129946794e-41,4.3501188025764477e-39
7.387695291947212e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230691009899088,0.11866960338800771,0.022821562421498069,0.0,1.8011645480210674e-31,2.0387550200051618e-14,0.0,9.8417923236352794e-22,0.0,6.5263017005150277e-09,3.4520627691475836e-42,6.5201577515757531e-09,4.1599164348465555e-29,1.9256962735651535e-31,0.0,0.0,8.0840477775266341e-26,4.57076676387685e-32,3.560795120900527e-07,1.0543108031529179e-08,4.2247003735974235e-11,7.0598088159371105e-19,3.614163100001703e-11,2.1997161386444763e-15,5.7520184643033798e-20,1.4885760564431666e-34,5.3956320093756094e-28,4.8922714094407092e-41,7.8087137860700252e-39
8.142270811086947e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230687264583508,0.11866956634883594,0.022821561883064254,0.0,2.4359043258454267e-31,2.4764956701807764e-14,0.0,1.3171788961923204e-21,0.0,7.1935034187971478e-09,6.1785931557875305e-42,7.1861156284691275e-09,6.1356464359810015e-29,2.5488273464884018e-31,0.0,0.0,1.0016265314530943e-25,7.4259006052204105e-32,3.9244839771110264e-07,1.1619974737672089e-08,4.6566523411858025e-11,7.7821293545609622e-19,3.9225602734664317e-11,2.6611921717069291e-15,7.700600905260955e-20,2.6623340645845918e-34,7.9590205873104537e-28,9.6216659331138395e-41,1.3205895930196363e-38
8.896846330226682e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230683519294396,0.11866952930983046,0.022821561344630498,0.0,3.2097921938199922e-31,2.9567735459595467e-14,0.0,1.7178369056544258e-21,0.0,7.8608040707744108e-09,1.0503504695187226e-41,7.852072061563087e-09,8.7429263707631272e-29,3.2875744954344363e-31,0.0,0.0,1.2193195835696704e-25,1.1556082226428287e-31,4.2881711680601577e-07,1.2696841240069542e-08,5.0886864493058159e-11,8.5046100365961692e-19,4.2210827358093675e-11,3.1644425096379221e-15,1.0045949416585216e-19,4.5226118338961204e-34,1.1342210781027457e-27,1.7825292679035054e-40,2.1271302074602139e-38
9.651421849366417e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230679774031424,0.11866949227099129,0.022821560806196801,0.0,4.138457112265404e-31,3.4795884751737512e-14,0.0,2.1923886752876408e-21,0.0,8.5282004885094783e-09,1.7099150839304487e-41,8.5180270508622879e-09,1.2103642026959842e-28,4.1497937379455495e-31,0.0,0.0,1.4624920810608526e-25,1.7346269275688732e-31,4.6518566937556293e-07,1.3773707538722813e-08,5.5208026977299102e-11,9.2272396193259001e-19,4.5100473324895115e-11,3.7089495602718988e-15,1.2824823727201884e-19,7.3573200082766184e-34,1.5703575272518041e-27,3.1395552284559918e-40,3.2898078274542868e-38
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230678043906059,0.11866947516085803,0.022821560557465963,0.0,4.6241628110070446e-31,3.7354679231745154e-14,0.0,2.4382883348564821e-21,0.0,8.8365375077345041e-09,2.1145697634161345e-41,8.825666226538722e-09,1.3946892847125337e-28,4.5918724241037132e-31,0.0,0.0,1.5837094367688824e-25,2.0705215018317445e-31,4.8198616189547454e-07,1.4271168695927995e-08,5.7204476748197536e-11,9.5611096065397104e-19,4.6403931871899493e-11,3.9742755209377501e-15,1.426510973463448e-19,9.0955166809647316e-34,1.8095856351144895e-27,4.0182844259484662e-40,3.9762926951565161e-38
1.0405997368506152e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230676028794298,0.11866945523231841,0.022821560267763174,0.0,5.237990460755126e-31,4.0449402856533945e-14,0.0,2.7470659788045228e-21,0.0,9.1956896053043424e-09,2.6836229537183516e-41,9.1839805963713855e-09,1.6350374622290042e-28,5.1429414823432744e-31,0.0,0.0,1.7321521659420185e-25,2.525280018931529e-31,5.0155405542051446e-07,1.4850573633633183e-08,5.9530010862304051e-11,9.950019329711798e-19,4.7897607844055038e-11,4.294201998697006e-15,1.6073981870892645e-19,1.1538975355538909e-33,2.1215426118634092e-27,5.3006179084973481e-40,4.9163990720726759e-38
1.1160572887645888e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230672283582718,0.11866941819381183,0.022821559729329605,0.0,6.5249488157227839e-31,4.6528288052267782e-14,0.0,3.3880972972098309e-21,0.0,9.8632684527421789e-09,4.0815385114628936e-41,9.8499326980950351e-09,2.1626390764296389e-28,6.274097162332996e-31,0.0,0.0,2.029307975067085e-25,3.5808746965132397e-31,5.3792227494164079e-07,1.5927439524801893e-08,6.3852816145794578e-11,1.0672964403918058e-18,5.0605199837183761e-11,4.9196947024501136e-15,1.9830180184126415e-19,1.7538057516700586e-33,2.8064007805115035e-27,8.6305963836009844e-40,7.1346909362943896e-38
1.1915148406785623e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230668538396401,0.11866938115547154,0.022821559190896092,0.0,8.0163519698332307e-31,5.3032538617232123e-14,0.0,4.1217081674523608e-21,0.0,1.0530934157573045e-08,6.0404426333731968e-41,1.0515883356037895e-08,2.8085631682009338e-28,7.549975104775239e-31,0.0,0.0,2.3549676447459153e-25,4.9629738005426274e-31,5.742903279397116e-07,1.7004305212230172e-08,6.8176442825495483e-11,1.1396057871392026e-18,5.3226123052873938e-11,5.584928681281066e-15,2.4130173296923654e-19,2.593891974675296e-33,3.6449489904170885e-27,1.3617023971574826e-39,1.0094165672453661e-37
1.3424299445065093e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230661048098425,0.11866930707928983,0.022821558114029264,0.0,1.168288936054986e-30,6.7317128968221316e-14,0.0,5.8915576483275075e-21,0.0,1.186651510578086e-08,1.234534402840828e-40,1.1847780340599863e-08,4.5222865158115749e-28,1.0561019805714525e-30,0.0,0.0,3.0958310819671929e-25,8.9974223929867692e-31,6.4702593436976626e-07,1.9158035975870275e-08,7.6826160364419978e-11,1.28426982739877e-18,5.8218998749243445e-11,7.032654777460362e-15,3.4508553861297855e-19,5.295060378104685e-33,5.8701416919056388e-27,3.1296420469822965e-39,1.8952350683482175e-37
1.4782535379516615e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230654306913914,0.11866924041129502,0.022821557144849337,0.0,1.5862200775283809e-30,8.1627992575492758e-14,0.0,7.8634488958588298e-21,0.0,1.3068808034313231e-08,2.2000195327805461e-40,1.3046482689022034e-08,6.6455535184659247e-28,1.3826325215634858e-30,0.0,0.0,3.8702048958955037e-25,1.4551397239734263e-30,7.1248741065568569e-07,2.1096392966366246e-08,8.4613715301647862e-11,1.4145204864156104e-18,6.2443161675212233e-11,8.4666407370336192e-15,4.6077561907725105e-19,9.4267849828329623e-33,8.6277312574744308e-27,6.1339314423738702e-39,3.146036178984814e-37
1.6140771313968137e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230647565807186,0.11866917374383901,0.022821556175669611,0.0,2.0989779197416809e-30,9.7317013204699191e-14,0.0,1.023201355160552e-20,0.0,1.4271341741826145e-08,3.7263133373542489e-40,1.4245180359666848e-08,9.4402758751694236e-28,1.7649864276709805e-30,0.0,0.0,4.7526095348090581e-25,2.2557740071380382e-30,7.7794834741887075e-07,2.3034749296761841e-08,9.2403931527186696e-11,1.5448200534278109e-18,6.6427164217020425e-11,1.0021901236201107e-14,5.9979994744082734e-19,1.5951622237401182e-32,1.225815400481495e-26,1.1332087630522555e-38,4.9858990351107567e-37
1.749900724841966e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230640824776847,0.11866910707692174,0.022821555206490107,0.0,2.7181642032802962e-30,1.1438418081591209e-13,0.0,1.3033489340949125e-20,0.0,1.5474102536795331e-08,6.0481769796009739e-40,1.5443873352561458e-08,1.3034698934668338e-27,2.2059571684810658e-30,0.0,0.0,5.7489242883976606e-25,3.3749412943981792e-30,8.4340874466380416e-07,2.4973104967063827e-08,1.0019680902775558e-10,1.6751705606669008e-18,7.0184700594335134e-11,1.1695738887497519e-14,7.643014345028404e-19,2.5867246962414313e-32,1.6928416134577391e-26,1.9921156487718128e-38,7.6022666240610824e-37
1.885724318287118e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230634083821625,0.11866904041054327,0.022821554237310814,0.0,3.4558678992851207e-30,1.328294853694315e-13,0.0,1.6304102975720106e-20,0.0,1.6677077508562005e-08,9.4674236848374422e-40,1.6642561667733008e-08,1.7568200068410538e-27,2.7080689916635423e-30,0.0,0.0,6.865028406064222e-25,4.8991860238895585e-30,9.088686023949663e-07,2.6911459977279009e-08,1.0799234779007572e-10,1.8055720138944907e-18,7.3728684102367546e-11,1.3485515265361955e-14,9.5642281159235419e-19,4.0454302660372621e-32,2.2820098683613359e-26,3.3571932516529121e-38,1.1218610505424257e-36
2.0215479117322706e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230627342940283,0.11866897374470357,0.022821553268131733,0.0,4.3246638018563409e-30,1.5265291682582659e-13,0.0,2.0080073284800313e-20,0.0,1.7880254482831521e-08,1.4364582888645371e-39,1.7841245305208668e-08,2.3191274654327853e-27,3.2735962039830739e-30,0.0,0.0,8.1068010976860089e-25,6.9293772859556781e-30,9.7432792061683712e-07,2.8849814327413836e-08,1.1579054780087077e-10,1.9360213062875702e-18,7.7071291614467177e-11,1.5388649677848781e-14,1.1783066304433819e-18,6.1325018602403e-32,3.0129351787604082e-26,5.4556940864664144e-38,1.6097543775718589e-36
