Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
6.799440976823543e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43651498046406273,0.10452630897916435,0.018655469740456197,0.0,2.5358880987331422e-08,0.0033186732474561218,0.00015031094759430694,0.00029833495869003798,1.5378920135300253e-14,0.0059507052993082654,4.9801015114037142e-10,0.0003250866165561013,1.2719560152502945e-08,7.4291238535292865e-10,8.8873890385682892e-12,8.8419840166586127e-13,2.1038390950503545e-09,7.5113546542534812e-06,0.0074033378931323618,0.0081817890425920654,0.00013959267009188347,1.2004202925897637e-08,2.7617995781407066e-08,1.5518164988048889e-07,6.5346218640087515e-05,1.1883479307145199e-05,8.0900399997721514e-07,7.6050736573716112e-07,2.0893663968326361e-12,1.219165074718007e-09,2.7113504664004568e-07,2.2099856561493477e-07,3.5360178839979858e-13,4.5904237097061219e-10
6.817162977495203e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43649744545919666,0.10451155102789991,0.018645844592263244,0.0,2.5539539918763335e-08,0.0033277423055259616,0.00015102460109874289,0.00029982282321521896,1.5520478924770316e-14,0.0059627816724554155,5.0211513326883181e-10,0.00032501470178494688,1.2784701269160529e-08,7.4871058221632032e-10,8.9276347456027514e-12,8.8994995060808411e-13,2.111101958638514e-09,7.5730691687805327e-06,0.0074019897800082128,0.0082003253645905362,0.00013975206163029184,1.20456164370946e-08,2.7659766194717124e-08,1.5548859539273623e-07,6.5522671189470987e-05,1.1981126942999789e-05,8.1301377558520626e-07,7.6698125089776353e-07,2.1064483542722542e-12,1.2215358942044509e-09,2.7134245324091168e-07,2.2090649266923074e-07,3.5516829129979481e-13,4.6120332475562959e-10
6.834884978166863e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43647992268279434,0.10449679993835943,0.018636225182589675,0.0,2.5720997321130693e-08,0.0033368103909064777,0.00015173957111385864,0.00030131275967247307,1.5662965875804578e-14,0.0059748432481155876,5.06238971456929e-10,0.00032494300403647391,1.2849947522406411e-08,7.5453478538308884e-10,8.9679456248848344e-12,8.9572109864534238e-13,2.1183667569620994e-09,7.635096117363213e-06,0.0074006424505919039,0.0082188488924181801,0.00013991122847354894,1.2087056806311918e-08,2.770141869508086e-08,1.5579512882594385e-07,6.5699091955506627e-05,1.2079268989909705e-05,8.1702889855922818e-07,7.7348915274986198e-07,2.1236158920662351e-12,1.2239043311222299e-09,2.7154927541314639e-07,2.2081450153341323e-07,3.5673737228402759e-13,4.6336813673108589e-10
6.850834778771357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43646416263031984,0.10448352981971643,0.018627572616740973,0.0,2.5884992762290246e-08,0.0033449708370809224,0.00015238416793191133,0.0003026554647996799,1.5792000679718172e-14,0.005985686037925945,5.0996654727615813e-10,0.00032487866108953491,1.2908758677369277e-08,7.5979881687144288e-10,9.0042810438609796e-12,9.0093188577435842e-13,2.1249067230086521e-09,7.6911878980839089e-06,0.007399430523549055,0.0082355091374108468,0.00014005428718688747,1.2124376011851739e-08,2.773880536425272e-08,1.5607065725389068e-07,6.5857843502762785e-05,1.2168020180179967e-05,8.2064705591258593e-07,7.7937539333249601e-07,2.1391399498928131e-12,1.2260338915283782e-09,2.7173491782592225e-07,2.2073177960646327e-07,3.5815174558971435e-13,4.653197604698308e-10
6.86678457937585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43644841246606247,0.1044702652500959,0.018618924692436287,0.0,2.6049636986247601e-08,0.0033531304971950154,0.00015302982775258008,0.00030399983111533573,1.5921792827107983e-14,0.0059965168855806118,5.137093954381595e-10,0.00032481449294966973,1.2967654314831323e-08,7.6508393798426381e-10,9.0406690764177532e-12,9.0615854191310733e-13,2.1314482438822081e-09,7.7475334859659108e-06,0.0073982192301228255,0.0082521590358067935,0.0001401971651388639,1.2161716804318597e-08,2.7776096959726367e-08,1.5634585313481883e-07,6.6016569365983871e-05,1.225717300767878e-05,8.2426949756513973e-07,7.8528927037694466e-07,2.1547335184267786e-12,1.2281615295233275e-09,2.7192009083367034e-07,2.206491242158272e-07,3.5956819999751687e-13,4.6727449856915814e-10
6.882734379980344e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43643267218206294,0.10445700622527677,0.018610281406526961,0.0,2.6214930948233252e-08,0.0033612893720965935,0.00015367654898387328,0.000305345850571782,1.6052344942322535e-14,0.0060073358117231739,5.1746751519657572e-10,0.00032475049915395234,1.3026634115048719e-08,7.7039016011966248e-10,9.0771096396479797e-12,9.1140106401924982e-13,2.137991313839905e-09,7.8041332271900868e-06,0.0073970085697538804,0.0082687985954940611,0.00014033986291259762,1.2199079104565575e-08,2.7813293686980106e-08,1.5662071705172435e-07,6.6175269573529497e-05,1.2346728020342077e-05,8.2789620133966014e-07,7.9123082290111276e-07,2.1703966873275815e-12,1.2302872488164835e-09,2.7210479630718295e-07,2.2056653548651402e-07,3.6098673213325743e-13,4.6923234594206943e-10
6.898684180584838e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43641694177037221,0.10444375274105705,0.018601642755867179,0.0,2.6380875602044899e-08,0.0033694474626250323,0.0001543243300368682,0.00030669351514760667,1.6183659652023386e-14,0.0060181428369285583,5.2124090565202476e-10,0.00032468667924067627,1.3085697759219682e-08,7.7571749453855781e-10,9.1136026509195407e-12,9.1665944900088269e-13,2.1445359271937075e-09,7.8609874665048891e-06,0.0073957985418846546,0.0082854278243519094,0.00014048238108800974,1.2236462833697672e-08,2.7850395750880396e-08,1.5689524958574417e-07,6.6333944153576627e-05,1.2436685763839134e-05,8.3152714513391284e-07,7.9720008975092295e-07,2.1861295458509548e-12,1.2324110530221342e-09,2.7228903610593572e-07,2.2048401354020169e-07,3.6240733862955864e-13,4.7119329751193462e-10
6.914633981189331e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43640122122305169,0.1044305047932534,0.018593008737313992,0.0,2.6547471900049617e-08,0.0033776047696112872,0.00015497316932570147,0.00030804281684757316,1.6315739585176127e-14,0.0060289379817032905,5.2502956575309896e-10,0.00032462303274935782,1.3144844929482153e-08,7.8106595236529424e-10,9.1501480278742162e-12,9.219336937169152e-13,2.1510820783095987e-09,7.9180965472308333e-06,0.0073945891459593601,0.0083020467302508272,0.00014062472024183715,1.2273867913086891e-08,2.7887403355687785e-08,1.57169451316158e-07,6.6492593134120486e-05,1.2527046781579104e-05,8.3516230692044436e-07,8.0319710960084651e-07,2.2019321828502168e-12,1.234532945731996e-09,2.7247281207619224e-07,2.2040155849411432e-07,3.6383001612548369e-13,4.7315734821247121e-10
6.930583781793825e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43638551053217334,0.1044172623777013,0.018584379347727303,0.0,2.6714720793186115e-08,0.0033857612938779291,0.00015562306526755614,0.00030939374770254792,1.6448587373041455e-14,0.0060397212664857194,5.2883349429735834e-10,0.00032455955922073903,1.3204075308911436e-08,7.8643554458825879e-10,9.1867456884261322e-12,9.2722379497744266e-13,2.157629761606797e-09,7.9754608112647117e-06,0.0073933803814239625,0.0083186553210525416,0.00014076688094765471,1.2311294264371099e-08,2.792431670506026e-08,1.5744332282041795e-07,6.6651216542975346e-05,1.2617811614717731e-05,8.3880166474636977e-07,8.0922192095443357e-07,2.2178046867775296e-12,1.2366529305212715e-09,2.7265612605225069e-07,2.2031917046170346e-07,3.6525476126670542e-13,4.751244929877024e-10
6.946533582398319e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43636980968981931,0.10440402549025485,0.018575754583969869,0.0,2.6882623230966736e-08,0.0033939170362391733,0.00015627401628264971,0.00031074629976942904,1.6582205649166218e-14,0.0060504927116462603,5.3265268993231988e-10,0.00032449625819679063,1.3263388581517866e-08,7.9182628206048986e-10,9.2233955507601971e-12,9.3252974954411678e-13,2.1641789715569574e-09,8.0330805990837976e-06,0.0073921722477261805,0.0083352536046100469,0.00014090886377590592,1.2348741809452629e-08,2.7961136002054738e-08,1.577168646741411e-07,6.6809814407775258e-05,1.2708980802164086e-05,8.424451967331586e-07,8.1527456214484126e-07,2.2337471456851495e-12,1.2387710109523903e-09,2.7283897985779339e-07,2.2023684955396121e-07,3.6668157070559679e-13,4.7709472679191517e-10
6.962483383002812e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43635411868808255,0.10439079412678667,0.018567134442907293,0.0,2.70511801614794e-08,0.0034020719975009221,0.00015692602079422623,0.00031210046513107265,1.6716597049374467e-14,0.0060612523374876321,5.3648715115644275e-10,0.00032443312922071497,1.3322784432244391e-08,7.972381755002879e-10,9.2600975333308698e-12,9.3785155413051101e-13,2.1707297026834094e-09,8.0909562497500791e-06,0.0073909647443154763,0.0083518415887676133,0.00014105066929392967,1.2386210470497553e-08,2.7997861449129495e-08,1.5799007745112285e-07,6.6968386755974821e-05,1.2800554880587215e-05,8.4609288107642053e-07,8.2135507133536137e-07,2.2497596472266865e-12,1.240887190574749e-09,2.7302137530568864e-07,2.2015459587911619e-07,3.6811044110119535e-13,4.7906804458963483e-10
6.978433183607306e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43633843751906604,0.10437756828318777,0.018558518921408015,0.0,2.7220392531389687e-08,0.003410226178460794,0.00015757907722854797,0.00031345623589622068,1.6851764211758556e-14,0.0060720001642451055,5.4033687632010576e-10,0.00032437017183694901,1.338226254696418e-08,8.0267123549181812e-10,9.2968515548610008e-12,9.4318920540248873e-13,2.1772819495603919e-09,8.1490881009144755e-06,0.0073897578706430423,0.0083684192813608064,0.00014119229806598045,1.2423700169933799e-08,2.8034493248146282e-08,1.5826296172334068e-07,6.712693361484992e-05,1.289253438442282e-05,8.4974469604569046e-07,8.2746348651994601e-07,2.2658422786583542e-12,1.2430014729207173e-09,2.732033141971638e-07,2.2007240954199075e-07,3.6954136911905957e-13,4.8104444135559512e-10
6.9943829842118e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43632276617488303,0.10436434795536755,0.018549908016343337,0.0,2.7390261285942924e-08,0.0034183795799081684,0.00015823318401488536,0.00031481360419942638,1.6987709776670247e-14,0.006082736212086731,5.4420186362658124e-10,0.00032430738559116623,1.3441822612478193e-08,8.0812547248571503e-10,9.3336575343405322e-12,9.4854269997855879e-13,2.1838357068123093e-09,8.2074764888210248e-06,0.0073885516261618014,0.0083849866902165112,0.00014133375065324884,1.2461210830449664e-08,2.8071031600372583e-08,1.5853551806096047e-07,6.7285455011498454e-05,1.2984919845879897e-05,8.5340061998420842e-07,8.3359984552373394e-07,2.2819951268402165e-12,1.2451138615061126e-09,2.7338479832196735e-07,2.1999029064401513e-07,3.7097435143127214e-13,4.8302391207470536e-10
7.010332784816293e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43630710464765721,0.10435113313925357,0.018541301724587383,0.0,2.7560787368966145e-08,0.0034265322026242194,0.00015888833958550613,0.00031617256220098139,1.7124436386711831e-14,0.0060934605011135883,5.480821111330042e-10,0.00032424477003027951,1.3501464316512737e-08,8.1360089679967806e-10,9.3705153910250557e-12,9.5391203443023711e-13,2.190390969112991e-09,8.2661217483110602e-06,0.0073873460103263946,0.0084015438231529304,0.00014147502761388582,1.2498742374992527e-08,2.8107476706483759e-08,1.5880774703234386e-07,6.7443950972841202e-05,1.3077711794947338e-05,8.5706063130870342e-07,8.3976418600357362e-07,2.2982182782374307e-12,1.2472243598324183e-09,2.7356582945896082e-07,2.1990823928374657e-07,3.7240938471646971e-13,4.850064517420137e-10
7.026282585420787e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43629145292952254,0.10433792383079159,0.018532700043017117,0.0,2.7731971722870193e-08,0.0034346840473819472,0.00015954454237566564,0.0003175331020868405,1.7261946686727258e-14,0.0061041730513600196,5.5197761675133369e-10,0.00032418232470244284,1.3561187347716997e-08,8.190975186190684e-10,9.4074250444344974e-12,9.5929720528240039e-13,2.1969477311849651e-09,8.3250242128274124e-06,0.0073861410225931692,0.0084180906879796225,0.00014161612950302715,1.2536294726767613e-08,2.81438287665652e-08,1.5907964920405422e-07,6.7602421525622547e-05,1.3170910759400576e-05,8.6072470850917408e-07,8.4595654544854508e-07,2.3145118189214922e-12,1.2493329713870428e-09,2.7374640937630902e-07,2.1982625555698809e-07,3.7384646565983508e-13,4.8699205536267439e-10
7.042232386025281e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43627581101262314,0.10432472002594535,0.018524102968512323,0.0,2.7903815288651633e-08,0.0034428351149462183,0.0001602017908235978,0.0003188952160685479,1.7400243323793273e-14,0.0061148738827938795,5.5588837824931271e-10,0.0003241200491570536,1.3620991395660581e-08,8.2461534799750147e-10,9.4443864143519058e-12,9.6469820901363799e-13,2.203505987798743e-09,8.3841842144185434e-06,0.0073849366624201733,0.0084346272924975089,0.0001417570568728163,1.2573867809236699e-08,2.8180087980114565e-08,1.5935122514086315e-07,6.7760866696411201e-05,1.326451726480814e-05,8.6439283014866918e-07,8.5217696118048211e-07,2.3308758345714651e-12,1.2514396996423084e-09,2.7392653983126761e-07,2.1974433955659374e-07,3.75285590953039e-13,4.8898071795191756e-10
7.058182186629775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43626017888911306,0.10431152172069663,0.018515510497955634,0.0,2.8076319005894782e-08,0.0034509854060738032,0.00016086008337050603,0.0003202588963831614,1.7539328947210616e-14,0.0061255630153167658,5.5981439325142e-10,0.00032405794294475401,1.3680876150830972e-08,8.3015439485743408e-10,9.4813994208221886e-12,9.7011504205660041e-13,2.2100657337721192e-09,8.443602083742714e-06,0.0073837329292671507,0.0084511536444988739,0.00014189781027242531,1.2611461546116629e-08,2.8216254546043926e-08,1.5962247540575671e-07,6.7919286511601036e-05,1.335853183453826e-05,8.6806497486306537e-07,8.5842547035449258e-07,2.3473104104752221e-12,1.2535445480551067e-09,2.741062225701632e-07,2.1966249137238491e-07,3.7672675729421328e-13,4.9097243453501748e-10
7.090081787838762e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43622894399092932,0.10428514159300765,0.018498339356231148,0.0,2.8423310646054146e-08,0.0034672836620057088,0.00016217979454085098,0.000322990925086456,1.7819877761369197e-14,0.0061469062629062165,5.6771217355528022e-10,0.00032393423672822839,1.3800886549376645e-08,8.4129618005934134e-10,9.5555800249024129e-12,9.8099618158067532e-13,2.2231896733010901e-09,8.5632127412969951e-06,0.0073813273418684103,0.0084841756220782397,0.00014217879734306724,1.2686710679244073e-08,2.8288310527775977e-08,1.6016400116285406e-07,6.8236050179889651e-05,1.3547787249476675e-05,8.7542124842287835e-07,8.7100691681863987e-07,2.3803915822469655e-12,1.2577486191081994e-09,2.7446425183190986e-07,2.1949899879778478e-07,3.7961519994528457e-13,4.9496500983390803e-10
7.121981389047749e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43619774817240797,0.10425878341593381,0.018481186592961031,0.0,2.8772954131853057e-08,0.003483578821071219,0.00016350366347534591,0.00032572912660059841,1.8103614367753606e-14,0.0061682029520253225,5.7567093582933156e-10,0.00032381120248296683,1.3921216085516374e-08,8.5252295100346829e-10,9.6299662222225931e-12,9.9194059441012976e-13,2.2363195092336818e-09,8.6838588031092644e-06,0.0073789242561084359,0.0085171566828842697,0.0001424590950497391,1.2762041520936714e-08,2.8359998291428597e-08,1.6070423094377189e-07,6.8552712738170326e-05,1.3738681147403719e-05,8.8279335972375375e-07,8.8370117876699981e-07,2.4137560087624306e-12,1.2619452119076186e-09,2.7482051091988394e-07,2.1933577849563399e-07,3.8251176732685051e-13,4.9896974166118843e-10
7.153880990256737e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43616659137114699,0.10423244715796519,0.018464052183307683,0.0,2.912525692932637e-08,0.0034998708890366177,0.00016483167780953254,0.00032847343973283583,1.8390560039935229e-14,0.0061894532395264769,5.8369065600788504e-10,0.00032368883665908358,1.4041862315936827e-08,8.6383478240713549e-10,9.7045573824383111e-12,1.0029482503872993e-12,2.2494552017447691e-09,8.8055428648190286e-06,0.0073765236677252885,0.0085500968889466386,0.00014273870768108859,1.2837453469979847e-08,2.8431319407438204e-08,1.612431691887824e-07,6.8869274391375663e-05,1.3931217636719677e-05,8.901811404518267e-07,8.9650854749103357e-07,2.4474043583665457e-12,1.2661343535852193e-09,2.7517501342613028e-07,2.1917283108533952e-07,3.8541643325512548e-13,5.0298659057734409e-10
7.185780591465724e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43613547352490384,0.10420613278787004,0.018446936102478405,0.0,2.948022648210111e-08,0.0035161598715420708,0.000166163825225552,0.00033122380369133712,1.868073608622627e-14,0.0062106572812252623,5.9177130782271428e-10,0.0003235671357267395,1.4162822811766469e-08,8.7523174694459523e-10,9.7793528792736557e-12,1.014019118652003e-12,2.2625967117015544e-09,8.9282675002170776e-06,0.0073741255724833399,0.0085829963021586304,0.00014301763948030389,1.2912945929116392e-08,2.8502275437079328e-08,1.6178082031020961e-07,6.918573534171285e-05,1.4125400791244213e-05,8.9758442343702138e-07,9.0942931166406192e-07,2.4813372932622686e-12,1.2703160710424478e-09,2.7552777277813936e-07,2.1901015714367951e-07,3.8832917164800274e-13,5.0701551730050018e-10
7.217680192674711e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436104394571595,0.10417984027469172,0.018429838325725308,0.0,2.9837870211458007e-08,0.0035324457741027753,0.00016750009345184856,0.00033398015808272312,1.8974163849400772e-14,0.0062318152319081922,5.9991286283229203e-10,0.0003234460961761659,1.4284095158492285e-08,8.8671391526512379e-10,9.8543520904819771e-12,1.0251531676520148e-12,2.2757440006434504e-09,9.0520352613754819e-06,0.0073717299661730214,0.0086158549842776672,0.00014329589464577434,1.2988518305005971e-08,2.8572867932533142e-08,1.6231718869263502e-07,6.9502095788688111e-05,1.4321234650422132e-05,9.0500304264580538e-07,9.224637573575885e-07,2.5155554695491795e-12,1.2744903909501117e-09,2.7587880224110841e-07,2.1884775720595759e-07,3.9124995652435381e-13,5.110564827054214e-10
7.249579793883699e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43607335444929529,0.1041535695877459,0.018412758828345172,0.0,3.0198195516392514e-08,0.0035487286021100989,0.00016884047026287447,0.00033674244290958494,1.9270864706416647e-14,0.0062529272453404694,6.0811529045070505e-10,0.00032332571451768158,1.4405676955875767e-08,8.9828135601092375e-10,9.9295543978068432e-12,1.0363503651533675e-12,2.2888970307625439e-09,9.176848678776845e-06,0.0073693368446105757,0.0086486729969258384,0.00014357347733174447,1.3064170008185371e-08,2.8643098436955831e-08,1.6285227869310486e-07,6.9818355929130625e-05,1.451872321952795e-05,9.1243683317391623e-07,9.3561216805753903e-07,2.5500595372618155e-12,1.2786573397548482e-09,2.7622811492108975e-07,2.1868563176737139e-07,3.9417876200352077e-13,5.1510944782251592e-10
