Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H5X(33),C3H8X(38),C2H4OX(44),H2OX(30),CH4OX(41),HOCXO(25)
0.0007090523723814264,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104616071524732,0.099963987704178942,3.8565656119050929e-39,0.099962992429784597,1.1574466866615377e-18,1.655297068034871e-09,1.9359438251714323e-06,1.6334225282481802e-09,5.5576155130148895e-17,7.1363849872011738e-07,1.5971239166178337e-18,9.1206098183988912e-14,6.5290552342499907e-13,1.5591977874959958e-19,1.4556252629334545e-16,5.7729848145435781e-17,1.4154129512212288e-25,0.0,3.5125046876027541e-05,3.5071710088021793e-05,1.9350979169717306e-06,3.3005197842296558e-16,1.4388727239891153e-10,1.2251712742419644e-06,6.7851173638145774e-10,1.4105438920588478e-10,1.6907614190601252e-07,5.8125058136112796e-13,5.7486540472536469e-13,1.0867853238139113e-16,3.0525592963555816e-19,2.1785190548324084e-10,5.7689452161451202e-19,5.6475608890585629e-22,2.0317056221131494e-20,4.0639614216978007e-22,5.4809616986465386e-23,3.9177110077103969e-21
0.0007137291406960513,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104613873928762,0.099963981883140471,3.9079586462415604e-39,0.099962979669204199,1.1805431901208091e-18,1.677283732592801e-09,1.9487261252484965e-06,1.6639325067997202e-09,5.6992583573502362e-17,7.1825331565240788e-07,1.6578522800399641e-18,9.1809544618815496e-14,6.6919392043095221e-13,1.5976238578087825e-19,1.4749849237589892e-16,5.9371855563303623e-17,1.4342069178909178e-25,0.0,3.5125041628329967e-05,3.5071702413555526e-05,1.9478476467182065e-06,3.3223087343188525e-16,1.4481749451063649e-10,1.2332740578966379e-06,6.8299162931261793e-10,1.4293015294503126e-10,1.7020031480344765e-07,5.889710525344333e-13,5.8560300880791899e-13,1.1011752441140126e-16,3.0931018308520542e-19,2.2274313148298919e-10,5.9127718835262166e-19,5.8623008240652083e-22,2.0894931443172571e-20,4.1450561889505839e-22,5.6160382312051938e-23,3.9436205712887559e-21
0.0007184059090106763,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104611681088395,0.099963976062598589,3.9596906809218159e-39,0.099962966908620665,1.2038838106363434e-18,1.699329453382284e-09,1.9615087142875222e-06,1.6948374951386913e-09,5.8428966959898341e-17,7.228823998356071e-07,1.7204914211956595e-18,9.2410654640727699e-14,6.8578058561732417e-13,1.6367133176670025e-19,1.494333698096014e-16,6.1046258387485833e-17,1.4530886848355045e-25,0.0,3.5125036387737082e-05,3.5071694746008278e-05,1.9605970798345058e-06,3.3440981737136916e-16,1.4575059364494359e-10,1.2413454225688443e-06,6.8747162283823637e-10,1.4480122373759454e-10,1.713086003648215e-07,5.9671225976572064e-13,5.9647963045596163e-13,1.1156313996296255e-16,3.1336207373234192e-19,2.2766882182012679e-10,6.0592307220270939e-19,6.083797386702953e-22,2.148420758573398e-20,4.2270080722986277e-22,5.7534467166161494e-23,3.9694296595771636e-21
0.0007230826773253012,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104609493044046,0.09996397024255628,4.0117616871354427e-39,0.099962954148033925,1.2274676304954422e-18,1.7214318099496589e-09,1.9742915935237499e-06,1.7261412705977979e-09,5.9885184614963539e-17,7.275258751200869e-07,1.7850899900938835e-18,9.3009408322811404e-14,7.0266924133477785e-13,1.6764725017519732e-19,1.5136676956554084e-16,6.2753354912134549e-17,1.4720572352743952e-25,0.0,3.5125031154308815e-05,3.507168708543882e-05,1.973346215093738e-06,3.3658881045362749e-16,1.4668659462118464e-10,1.2493851009283087e-06,6.9195171739502574e-10,1.4666712416427074e-10,1.7240086522109775e-07,6.0447335312295029e-13,6.0749659903012169e-13,1.1301529941062374e-16,3.1741078797265966e-19,2.3262710654961597e-10,6.2083545692489768e-19,6.3122226056490727e-22,2.2084989625733052e-20,4.3098138493435657e-22,5.8932094222860775e-23,3.9951374177910188e-21
0.0007277594456399261,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104607309833245,0.099963964423016555,4.0641716361709973e-39,0.099962941387443952,1.2512937162775358e-18,1.7435884220918765e-09,1.9870747641341949e-06,1.7578476444935726e-09,6.1361107427605062e-17,7.321838557034049e-07,1.8516976243059851e-18,9.3605787153057342e-14,7.1986364368117933e-13,1.716907747366889e-19,1.5329830813604531e-16,6.4493440324745338e-17,1.491111561946756e-25,0.0,3.5125025928100921e-05,3.5071679431901742e-05,1.9860950513273307e-06,3.3876785288091739e-16,1.4762552031358702e-10,1.2573928446518665e-06,6.9643191339923904e-10,1.485273856803745e-10,1.7347698568112681e-07,6.1225349680822045e-13,6.1865525585095058e-13,1.1447392423919099e-16,3.2145552382007676e-19,2.3761607973615303e-10,6.3601765604934489e-19,6.5477520016277986e-22,2.2697381446728435e-20,4.3934702425366428e-22,6.0353486248331296e-23,4.020743051924758e-21
0.0007324362139545511,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104605131490681,0.099963958603982356,4.1169204994263966e-39,0.099962928626850647,1.2753611210469503e-18,1.7657969516029663e-09,1.999858227237048e-06,1.7899604616191734e-09,6.2856598003430405e-17,7.3685644615206049e-07,1.9203649645508816e-18,9.4199774031151873e-14,7.3736758279850325e-13,1.7580253940418114e-19,1.5522760779100492e-16,6.6266806648077293e-17,1.5102506704138492e-25,0.0,3.5125020709164987e-05,3.5071671785447498e-05,1.9988435874256257e-06,3.4094694484543987e-16,1.4856739165580291e-10,1.2653684243798369e-06,7.0091221124645741e-10,1.5038154898030161e-10,1.745368477091579e-07,6.2005186977101799e-13,6.2995695402041133e-13,1.1593893709542505e-16,3.2549549144130007e-19,2.4263380150995295e-10,6.5147301313741406e-19,6.7905646425195273e-22,2.3321485818480352e-20,4.4779739268777088e-22,6.1798866086983653e-23,4.0462458286123047e-21
0.000737112982269176,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104602958048177,0.099963952785456681,4.1700082484192126e-39,0.099962915866253971,1.2996688865317741e-18,1.7880551039353354e-09,2.0126419838911214e-06,1.8224835997148522e-09,6.4371510827403957e-17,7.4154374143444084e-07,1.9911436704190177e-18,9.4791353263627465e-14,7.5518488316381968e-13,1.7998317831381587e-19,1.5715429682337656e-16,6.807374268474291e-17,1.5294735852923685e-25,0.0,3.5125015497548435e-05,3.5071664146122345e-05,2.0115918223384211e-06,3.4312608652924382e-16,1.4951222764771042e-10,1.2733116296503704e-06,7.0539261131139221e-10,1.522291643428276e-10,1.7558034689113348e-07,6.2786766629156489e-13,6.4140305823550804e-13,1.1741026183754811e-16,3.2952991366767681e-19,2.4767830017191821e-10,6.6720490203760561e-19,7.0408431989607164e-22,2.3957404377450408e-20,4.5633215375657076e-22,6.3268456647554357e-23,4.0716450749170854e-21
0.0007417897505838009,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104600789534716,0.099963946967442513,4.2234348547969306e-39,0.099962903105653908,1.3242160452851222e-18,1.8103606297740639e-09,2.0254260350953304e-06,1.8554209689169443e-09,6.5905692435381402e-17,7.4624582696475565e-07,2.0640864362333244e-18,9.5380510557404347e-14,7.7331940387412558e-13,1.8423332574530642e-19,1.5907800978360658e-16,6.9914533964493988e-17,1.5487793530229782e-25,0.0,3.5125010293294537e-05,3.5071656513968464e-05,2.0243397550754894e-06,3.4530527810413734e-16,1.504600453644264e-10,1.2812222688121919e-06,7.098731139477035e-10,1.540697919568554e-10,1.7660738838996901e-07,6.3570009653361237e-13,6.5299494459435799e-13,1.1888782358250937e-16,3.3355802648378154e-19,2.5274757434381223e-10,6.832167271360425e-19,7.2987740004282073e-22,2.4605237608250349e-20,4.6495096775868677e-22,6.4762480889198015e-23,4.0969401780529529e-21
0.0007464665188984258,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104598625976451,0.099963941149942795,4.2772002903470929e-39,0.099962890345050376,1.3490016228242354e-18,1.8327113265225802e-09,2.0382103817882282e-06,1.8887765111862239e-09,6.7458981594149533e-17,7.5096277865773957e-07,2.1392470070453529e-18,9.5967233011754539e-14,7.9177503892479169e-13,1.8855361608239861e-19,1.6099838770273395e-16,7.1789462694226949e-17,1.5681670282574866e-25,0.0,3.5125005096442433e-05,3.5071648889023877e-05,2.0370873847070403e-06,3.4748451973160684e-16,1.5141085996748578e-10,1.2891001689161596e-06,7.1435371948783204e-10,1.5590300222728029e-10,1.7761788689004359e-07,6.435483870661159e-13,6.6473400039499906e-13,1.203715487509606e-16,3.3757907949225105e-19,2.5783959515897829e-10,6.995119236013086e-19,7.5645470918015052e-22,2.5265084826047707e-20,4.7365349252255657e-22,6.6281161807588233e-23,4.122130585037382e-21
0.0007511432872130508,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104596467396724,0.099963935332960538,4.3313045270073639e-39,0.099962877584443374,1.3740246397443348e-18,1.8551050396983755e-09,2.0509950248475692e-06,1.9225541997165267e-09,6.9031209489583095e-17,7.5569466299387419e-07,2.2166801947648191e-18,9.6551509108725192e-14,8.1055571748139977e-13,1.9294468377339652e-19,1.6291507830396716e-16,7.3698807710727797e-17,1.5876356816215964e-25,0.0,3.5124999907027211e-05,3.5071641271322519e-05,2.0498347103641439e-06,3.4966381156274213e-16,1.5236468471813726e-10,1.2969451755861418e-06,7.1883442824284553e-10,1.5772837606070474e-10,1.7861176653114975e-07,6.5141178135332181e-13,6.7662162392725522e-13,1.218613651099006e-16,3.4159233635444125e-19,2.6295230848908457e-10,7.1609395762344125e-19,7.8383562903967923e-22,2.5937044159935743e-20,4.8243938414863211e-22,6.782472242104139e-23,4.1472158022785192e-21
0.0007558200555276757,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104594313816113,0.099963929516498726,4.3857475368754796e-39,0.09996286482383282,1.3992841138026911e-18,1.8775396642376647e-09,2.063779965089922e-06,1.9567580383245098e-09,7.0622199922518439e-17,7.604415370948667e-07,2.2964418944207642e-18,9.713332870206021e-14,8.296654041447679e-13,1.9740716329179489e-19,1.6482773620255936e-16,7.5642844436173082e-17,1.6071844096071696e-25,0.0,3.5124994725079885e-05,3.5071633660894328e-05,2.0625817312391194e-06,3.5184315373816979e-16,1.5332153099270246e-10,1.3047571528697294e-06,7.2331524050230246e-10,1.5954550513078828e-10,1.7958896083216807e-07,6.5928954021288154e-13,6.8865922425796393e-13,1.233572018129544e-16,3.4559707520654131e-19,2.6808363720232478e-10,7.3296632664690353e-19,8.1203992434663107e-22,2.662121253727321e-20,4.9130829774110992e-22,6.9393385756677905e-23,4.17219539509777e-21
0.0007604968238423006,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104592165252417,0.099963923700560287,4.4405292922190985e-39,0.099962852063218741,1.4247790619698632e-18,1.9000131457081466e-09,2.0765652032703295e-06,1.9913920608214836e-09,7.2231769511931087e-17,7.6520344880910123e-07,2.3785891005525892e-18,9.771268300466132e-14,8.4910809920895544e-13,2.0194168909705899e-19,1.6673602309383395e-16,7.7621844836399954e-17,1.6268123243864684e-25,0.0,3.5124989550627418e-05,3.507162605776519e-05,2.0753284465858723e-06,3.5402254638799472e-16,1.5428140829993985e-10,1.312535983069337e-06,7.277961565341285e-10,1.6135399212307935e-10,1.8054941260475365e-07,6.6718094224169192e-13,7.0084822100988961e-13,1.2485898943825718e-16,3.4959258905084342e-19,2.7323148344846766e-10,7.5013255959734927e-19,8.4108774861569798e-22,2.7317685668998678e-20,5.002598881281619e-22,7.0987374836635138e-23,4.1970689871896596e-21
0.0007651735921569256,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104590021720718,0.099963917885148204,4.4956497654855087e-39,0.099962839302601067,1.4505085024446285e-18,1.9225234814292662e-09,2.0893507400819982e-06,2.0264603303682241e-09,7.3859727904992788e-17,7.6998043680676025e-07,2.4631799237291835e-18,9.8289564574633136e-14,8.6888783891206426e-13,2.0654889559559574e-19,1.686396079292423e-16,7.9636077381955657e-17,1.6465185539216482e-25,0.0,3.5124984383692857e-05,3.5071618461957025e-05,2.0880748557201888e-06,3.5620198963174517e-16,1.5524432430035333e-10,1.3202815665543038e-06,7.3227717658450759e-10,1.6315345095923202e-10,1.8149307385733845e-07,6.7508528420925864e-13,7.1319004413465255e-13,1.2636666002391913e-16,3.5357818612192846e-19,2.7839373096612362e-10,7.6759621710202338e-19,8.7099964999218836e-22,2.8026558035923086e-20,5.0929381056939357e-22,7.2606912664347765e-23,4.2218362600209407e-21
0.0007698503604715505,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104587883233383,0.099963912070265476,4.5511089293112145e-39,0.099962826541979785,1.4764714566290742e-18,1.9450687214996399e-09,2.1021365761560509e-06,2.061966938813716e-09,7.5505877993575658e-17,7.7477253068429861e-07,2.5502736071944112e-18,9.8863967299959456e-14,8.8900869567965123e-13,2.1122941710195919e-19,1.7053816708036822e-16,8.1685807011931899e-17,1.6663022504934881e-25,0.0,3.5124979224295255e-05,3.5071610873487825e-05,2.1008209580199907e-06,3.5838148357833154e-16,1.5621028482738152e-10,1.3279938215546119e-06,7.3675830087779272e-10,1.6494350700056643e-10,1.8241990568976997e-07,6.8300188141845817e-13,7.2568613367999966e-13,1.2788014710105605e-16,3.5755319022759199e-19,2.8356824740759021e-10,7.8536089170363269e-19,9.01796577137864e-22,2.8747922876002258e-20,5.1840972144932272e-22,7.4252222210910267e-23,4.2464969521709413e-21
0.0007745271287861754,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104585749800125,0.099963906255915003,4.6069067565313768e-39,0.099962813781354867,1.5026669510613022e-18,1.967646969731521e-09,2.1149227120613041e-06,2.0979160060187639e-09,7.7170016136761644e-17,7.795797510779365e-07,2.6399305436372537e-18,9.9435886381858773e-14,9.094747783605842e-13,2.1598388780033491e-19,1.7243138449081715e-16,8.3771295100587511e-17,1.6861625772648593e-25,0.0,3.51249740724498e-05,3.5071603292371704e-05,2.1135667529255458e-06,3.6056102832600718e-16,1.5717929391039844e-10,1.3356726839368833e-06,7.4123952961642817e-10,1.6672379723098611e-10,1.8332987817892221e-07,6.9093006803365856e-13,7.3833793955175071e-13,1.293993857243717e-16,3.6151694106438791e-19,2.8875288667664386e-10,8.0343020806754484e-19,9.3349988516084283e-22,2.9481872172590842e-20,5.2760727895594657e-22,7.5923526401537705e-23,4.2710508586152087e-21
0.0007792038971008003,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104583621428022,0.099963900442099782,4.6630432201890975e-39,0.099962801020726341,1.5290940193019991e-18,1.9902563844924441e-09,2.1277091483041053e-06,2.1343116791654243e-09,7.8851932388909969e-17,7.8440210978582347e-07,2.7322122920848801e-18,1.00005318316871e-13,9.3029023245518438e-13,2.2081294170634632e-19,1.7431895181596156e-16,8.5892799426758621e-17,1.7060987310321182e-25,0.0,3.512496892816784e-05,3.5071595718618976e-05,2.1263122399396309e-06,3.6274062396234019e-16,1.5815135379945775e-10,1.3433181069633424e-06,7.4572086298088884e-10,1.6849397041932169e-10,1.842229702556281e-07,6.9886919737624628e-13,7.5114692127075337e-13,1.3092431250028811e-16,3.654687945077369e-19,2.9394549127467165e-10,8.2180782318217185e-19,9.6613134158897393e-22,3.0228496643677076e-20,5.3688614374321647e-22,7.7621048102139443e-23,4.2954978299547254e-21
0.0007838806654154253,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104581498121566,0.099963894628822755,4.7195182935445422e-39,0.099962788260094124,1.5557517037731145e-18,2.0128951794543937e-09,2.1404958853282014e-06,2.1711581320532297e-09,8.0551410732829178e-17,7.8923960989851445e-07,2.8271815949170095e-18,1.0057226087772749e-13,9.5145924033550126e-13,2.25717212629228e-19,1.7620056855053943e-16,8.8050574146051849e-17,1.7261099220491821e-25,0.0,3.5124963791456973e-05,3.5071588152236153e-05,2.1390574186276517e-06,3.6492027056419053e-16,1.591264649917064e-10,1.350930061034452e-06,7.5020230112963462e-10,1.7025368726121738e-10,1.8509916957329624e-07,7.0681864218767942e-13,7.6411454772519259e-13,1.3245486561262255e-16,3.6940812287659793e-19,2.9914389465056437e-10,8.4049742655240731e-19,9.9971313238609908e-22,3.0987885732097212e-20,5.4624597957651171e-22,7.9345010106021951e-23,4.3198377715928822e-21
0.0007885574337300502,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104579379882687,0.099963888816086879,4.7763319500838883e-39,0.099962775499458256,1.5826390575455445e-18,2.035561624251079e-09,2.1532829235146625e-06,2.2084595643831558e-09,8.2268229317597404e-17,7.9409224593738603e-07,2.9249023949998946e-18,1.0113671309305924e-13,9.7298602145758853e-13,2.3069733413441058e-19,1.7807594214413133e-16,9.0244869765813537e-17,1.7461953770382695e-25,0.0,3.5124958662321026e-05,3.5071580593226013e-05,2.1518022886177205e-06,3.6709996819769639e-16,1.6010462625939222e-10,1.3585085334159577e-06,7.5468384419908133e-10,1.7200262050073282e-10,1.8595847236858458e-07,7.1477779486027444e-13,7.7724229691858222e-13,1.3399098484581788e-16,3.7333431517276053e-19,3.0434592354984695e-10,8.5950274038600206e-19,1.0342678680106053e-21,3.1760127596726703e-20,5.5568645396039658e-22,8.1095635120736237e-23,4.3440706428626219e-21
0.0007932342020446751,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104577266710819,0.09996388300389511,4.8334841635281039e-39,0.099962762738818739,1.6097551460733961e-18,2.0582540450441004e-09,2.166070263181842e-06,2.2462202010302942e-09,8.4002160700570264e-17,7.9896000400061279e-07,3.0254398529383181e-18,1.0169867522599883e-13,9.9487483256564969e-13,2.3575393950655865e-19,1.7994478810456574e-16,9.2475933122863204e-17,1.7663543464828183e-25,0.0,3.5124953540760224e-05,3.5071573041587757e-05,2.164546849600688e-06,3.692797169182676e-16,1.6108583467939101e-10,1.3660535279510903e-06,7.59165492303587e-10,1.7374045503187633e-10,1.8680088331451517e-07,7.2274606763600115e-13,7.9053165571378644e-13,1.3553261160573555e-16,3.7724677729487183e-19,3.0954940035857829e-10,8.7882751977276272e-19,1.0698185895157131e-21,3.2545309104644326e-20,5.652072387475032e-22,8.2873145755084683e-23,4.3681964561061124e-21
0.0007979109703593001,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104575158602928,0.099963877192250403,4.8909749078415356e-39,0.099962749978175572,1.6370990488730809e-18,2.0809708249990106e-09,2.1788579045853855e-06,2.2844442913062161e-09,8.5752972093116523e-17,8.0384286191631175e-07,3.1288603644440298e-18,1.0225814875173369e-13,1.0171299678879368e-12,2.408876617131083e-19,1.8180683008933206e-16,9.4744007363977459e-17,1.7865861087141471e-25,0.0,3.5124948426771185e-05,3.507156549731698e-05,2.1772911013301333e-06,3.7145951677058658e-16,1.6207008566417134e-10,1.3735650647586903e-06,7.6364724553545394e-10,1.7546688798033368e-10,1.876264153664208e-07,7.3072289277363415e-13,8.0398411957340996e-13,1.370796889380285e-16,3.8114493222736465e-19,3.1475214543762757e-10,8.9847555285647084e-19,1.1063887746909272e-21,3.3343515824264205e-20,5.7480801072808436e-22,8.4677764506303232e-23,4.3922152757094042e-21
0.000802587738673925,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104573055553558,0.099963871381155658,4.9488041572402955e-39,0.099962737217528727,1.6646698611450572e-18,2.1037104046724621e-09,2.1916458479182806e-06,2.3231361082119545e-09,8.7520425609619752e-17,8.0874078940246212e-07,3.235231577819051e-18,1.0281513633406862e-13,1.0397557593242973e-12,2.4609913336834301e-19,1.8366179998510212e-16,9.7049331929106161e-17,1.8068899574213424e-25,0.0,3.5124943320346977e-05,3.5071557960405712e-05,2.1900350436223066e-06,3.7363936778861626e-16,1.6305737299411914e-10,1.3810431799180472e-06,7.6812910396494286e-10,1.7718162876570244e-10,1.8843508960112323e-07,7.3870772268468813e-13,8.1760119229688686e-13,1.3863216154411429e-16,3.8502822020450641e-19,3.1995197944302227e-10,9.1845066099943225e-19,1.1440023442441096e-21,3.4154832019429469e-20,5.8448845219942214e-22,8.6509713747432946e-23,4.4161272170946126e-21
