Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57)
9.851792013763502e-21,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999635,0.09999999999999748,0.099999999999999464,1.4121532408710264e-104,1.1338072119049231e-57,4.1110727541321575e-46,5.4244732091144289e-81,1.7844566447166483e-48,7.8675063134992864e-134,3.2568490757071021e-34,4.1818404200275097e-125,3.2552827132646786e-34,6.0132757993175516e-80,1.6494021642947649e-60,3.1768511504670483e-116,9.6879391850618106e-118,3.2018552829669202e-51,6.5182443233434418e-97,2.5307669743466067e-15,1.1072814817077321e-15,1.9881105564948771e-20,3.0918260448336169e-32,1.9881105565881661e-20,4.8188344389909906e-31,1.5923513206534245e-35,7.5034951161106836e-42,5.1578644191233312e-46,2.3146404404958286e-65,1.4799315412171308e-94,5.2195202542022197e-95,1.220398377857735e-93,1.5256578518213217e-74
1.971214336029309e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999271,0.09999999999999494,0.099999999999998909,7.2421989681543001e-102,1.8159128481469608e-56,3.2909455918511791e-45,6.9518049622704878e-79,1.4290125737329857e-47,8.0731567713036702e-131,6.5196631903537021e-34,2.6814005343686358e-123,6.5133936585257954e-34,9.6316917620187996e-79,2.6421146639679077e-59,8.1526706192016957e-114,2.4831535230590248e-115,2.5634310914698534e-50,2.0881792963233945e-95,5.0637327036641172e-15,2.2155249803412968e-15,3.9779484026964403e-20,1.2375361710602225e-31,3.977948403069848e-20,1.9287258545825204e-30,1.2748093492704926e-34,1.2014675383513845e-40,4.1294277376901124e-45,1.4831641842550457e-63,3.7948866944903532e-92,1.3378356181038594e-92,3.1293834826194762e-91,4.8879759934603633e-73
3.9432846053352264e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998544,0.099999999999989875,0.099999999999997799,3.7109075752508333e-99,2.906918474899523e-55,2.6334698904770052e-44,8.903341087874781e-77,1.1437892450172979e-46,8.2751681120617941e-128,1.3054701874913224e-33,1.7185567558872242e-121,1.3029615581159198e-33,1.5419071972184642e-77,4.2298420337072987e-58,2.0933711077008975e-111,6.3604833211732689e-113,2.0515239522326848e-49,6.685921817092946e-94,1.0129664162291743e-14,4.4320119776082341e-15,7.9576240948281251e-20,4.9517566497946698e-31,7.9576240963222928e-20,7.7169056171231659e-30,1.0201710214169469e-33,1.9229876247630237e-39,3.30479720756226e-44,9.4975683452961179e-62,9.7224957689250028e-90,3.4268042858674906e-90,8.0174763810706895e-89,1.565092316412929e-71
7.887425143947061e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039997087,0.099999999999979744,0.099999999999995579,1.900556943115925e-96,4.6522362426231181e-54,2.1068664299288715e-43,1.1398473240674324e-74,9.1526312689601787e-46,8.4772375372126836e-125,2.6162421065092436e-33,1.1017543656288634e-119,2.6062059554870679e-33,2.4677209181905309e-76,6.7697147551725813e-57,5.3861986365308666e-109,1.6285999691899054e-110,1.6415308600293164e-48,2.1400948553368557e-92,2.0261527079517413e-14,8.8649859721413405e-15,1.591697547800572e-19,1.9810250989811198e-30,1.5916975483983775e-19,3.0868566842775283e-29,8.1618957794227971e-33,3.0770122034313772e-38,2.644339880324495e-43,6.0795975460127602e-60,2.4897062343894132e-87,8.7743227556594454e-88,2.0530897796117254e-86,5.0097999378992939e-70
1.5775706221170731e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039994172,0.099999999999959482,0.099999999999991152,9.7305668437242089e-94,7.4445114744018407e-53,1.6852176367494599e-42,1.4588830693099585e-72,7.3230320500070331e-45,8.6809012472620385e-122,5.2528426729650376e-33,7.0711966150610473e-118,5.2126948016072315e-33,3.9488890665303289e-75,1.0833117866136909e-55,1.3921298202515556e-106,4.1688732284568026e-108,1.3133493806724529e-47,6.8492634800969846e-91,4.0525252913850408e-14,1.773093396120448e-14,3.1835678240017806e-19,7.9247453201832592e-30,3.1835678263935256e-19,1.2345168149233621e-28,6.5285012198916388e-32,4.9225102231303303e-37,2.1156727714646846e-42,3.8906099376274547e-58,6.3734573595400828e-85,2.246041994547987e-85,5.2557504307727635e-84,1.6033767462954514e-68
3.155226837561807e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039988346,0.099999999999918959,0.099999999999982284,4.9801866274258647e-91,1.1911965205808403e-51,1.3475655631659152e-41,1.8666220632964468e-70,5.8587964735924825e-44,8.8861480061381625e-119,1.058627071952355e-32,4.5498229118238669e-116,1.042567269935903e-32,6.3186510117894016e-74,1.7334248092181522e-54,3.6308878190163655e-104,1.0668052290079891e-105,1.0507293843122138e-46,2.1919179151705182e-89,8.1052704582043069e-14,3.5462829939318462e-14,6.3673083746669599e-19,3.170027117682114e-29,6.3673083842369385e-19,4.9356592114917785e-28,5.2204340459097905e-31,7.8725874106616817e-36,1.6926185684058943e-41,2.4889863833992935e-56,1.6309936613098343e-82,5.747570656692177e-83,1.3449667708712378e-81,5.1311908469167068e-67
6.310539268451275e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039976695,0.099999999999837899,0.099999999999964548,2.5475477174845954e-88,1.9059741835617626e-50,1.0770130097615691e-40,2.3870836380522996e-68,4.6871855120614539e-43,9.0912828403307652e-116,2.1494034466965147e-32,2.9425187645140182e-114,2.0851629316908515e-32,1.0110184425375813e-72,2.7735804584028385e-53,9.636748958398486e-102,2.7285207001461236e-103,8.4060345997329946e-46,7.0143830935800588e-88,1.6210760791653504e-13,7.0926621895497257e-14,1.2734789469048363e-18,1.268036645585375e-28,1.2734789507349902e-18,1.9722197040796749e-27,4.1722684527468844e-30,1.2584254861926838e-34,1.3541269961737201e-40,1.5914829708247755e-54,4.1715603917788222e-80,1.4700308058754386e-80,3.4399892046993075e-79,1.6420427145459528e-65
1.2621164130230212e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039953391,0.099999999999675793,0.09999999999992909,1.3018850385318822e-85,3.0496064972189829e-49,8.5992523787798548e-40,3.0496909765006811e-66,3.7498077361906051e-42,9.2919427376557629e-113,4.4273192577041806e-32,1.9222876626425663e-112,4.1703545840191049e-32,1.6176569298802855e-71,4.4378093428788655e-52,2.6413086800218411e-99,6.9718350927261781e-101,6.7249074922425437e-45,2.2446419087462578e-86,3.2421741457794553e-13,1.4185420580765813e-13,2.5469751630015356e-18,5.0721981808778359e-28,2.5469751783389322e-18,7.8723349073145399e-27,3.3311887228442089e-29,2.0096141800831769e-33,1.0833144538455277e-39,1.0166158191521291e-52,1.0659038051995087e-77,3.7561790699568481e-78,8.7897208556353839e-77,5.2546353146823539e-64
2.5242413853788084e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039906784,0.099999999999351566,0.099999999999858161,6.6403453635600068e-83,4.8794086455473404e-48,6.8524857403359523e-39,3.8887860659395107e-64,2.9998699075278039e-41,9.4787759942769956e-110,9.3686031241129922e-32,1.2802382390707885e-110,8.3407392039490448e-32,2.5882730152547293e-70,7.1005594267689167e-51,7.6488872296130909e-97,1.7780279278677196e-98,5.3799579210639656e-44,7.1829169907975364e-85,6.4843702787047284e-13,2.8370937363119295e-13,5.0939675840766085e-18,2.0288895929459607e-27,5.0939676455587412e-18,3.1357287711542188e-26,2.6543623773755963e-28,3.2030198205292664e-32,8.6665670612185156e-39,6.4815448530261129e-51,2.7183440017055201e-75,9.5793878794985249e-76,2.2416021642534632e-74,1.6814990790176917e-62
5.048491330090383e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039813567,0.099999999998703126,0.099999999999716302,3.3741634226474404e-80,7.8070844550578725e-47,5.4393667716185928e-38,4.9400580483255684e-62,2.3999053939328397e-40,9.6327641669311643e-107,2.0792979821033376e-31,8.8330570001901493e-109,1.6681513704902707e-31,4.1412543337862212e-69,1.1360946633481483e-49,2.4071408083561584e-94,4.5174466945875114e-96,4.3039791111209326e-43,2.2985434805149321e-83,1.2968762543343528e-12,5.6741970927511497e-13,1.0187952381753447e-17,8.115579019752901e-27,1.0187952628728339e-17,1.2438411561693632e-25,2.1067207875875961e-27,5.0856635353418244e-31,6.9332742252011533e-38,4.1167410111776588e-49,6.9063189655306184e-73,2.433841040489694e-73,5.6950148127374326e-72,5.3808222832317905e-61
1.0096991219513532e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039627135,0.099999999997406233,0.099999999999432598,1.7018183951658809e-77,1.2491359697705576e-45,4.284800165639118e-37,6.2290998094464563e-60,1.9199280710285618e-39,9.7165795830084191e-104,4.9808968963515832e-31,6.4717140265490154e-107,3.3363083751185557e-31,6.626020837091393e-68,1.817755575134265e-48,8.4097057772407704e-92,1.1392762903514481e-93,3.4431884039244378e-42,7.3553550930597956e-82,2.5937547067774141e-12,1.1348403805503692e-12,2.0375921799213913e-17,3.2462357428869738e-26,2.037592279529113e-17,4.8936664194630947e-25,1.6591361822561661e-26,8.0144336962882595e-30,5.5466276170276988e-37,2.5953211457356891e-47,1.7416358166500905e-70,6.1380186919094533e-71,1.4361300861723649e-69,1.7218671578580827e-59
2.0193990998359828e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039254273,0.099999999994812461,0.099999999998865177,8.4607312011164633e-75,1.9986195409593084e-44,3.3257429123493501e-36,7.7423451059216987e-58,1.5359439091145088e-38,9.6606967735177693e-101,1.3250988938089242e-30,5.1896365602641961e-105,6.6726308021256843e-31,1.0601644127383152e-66,2.9084121783294817e-47,3.2533785914071048e-89,2.8322486914804639e-91,2.7545527776521825e-41,2.3537161095844895e-80,5.1875116097247433e-12,2.2696817230505169e-12,4.0751859922562012e-17,1.2984951284632926e-25,4.0751863969406709e-17,1.895026952240851e-24,1.2871389315080144e-25,1.2447375673025394e-28,4.4373053985545814e-36,1.6127165813243336e-45,4.3292186877166161e-68,1.5259153119625177e-68,3.5696231744138869e-67,5.5099812869746911e-58
4.038799055605242e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038508544,0.099999999989624902,0.099999999997730335,4.0940039638589778e-72,3.1977929375065824e-43,2.510625091939761e-35,9.3664980231741279e-56,1.228755628108237e-37,9.3480226549671333e-98,3.9658749184805292e-30,4.6624693736303044e-103,1.3345309327145191e-30,1.6962638164160212e-65,4.6534619865158884e-46,1.3497423883441581e-86,6.8535324145735108e-89,2.2036430575321291e-40,7.5318950507541292e-79,1.0375025407864222e-11,4.5393644078493691e-12,8.1503733322967059e-17,5.1939822109712688e-25,8.1503749968967083e-17,7.1228753269932217e-24,9.7070714967483122e-25,1.8810501966699077e-27,3.5498456571183664e-35,9.7529551094751107e-44,1.0473597383257219e-65,3.6924372167414103e-66,8.6349843194418312e-65,1.7631949934170188e-56
8.077598967143762e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575037017087,0.099999999979249798,0.099999999995460651,1.8878850969169827e-69,5.1164703190343496e-42,1.8041001817216277e-34,1.0799153365490378e-53,9.8300457465281151e-37,8.6190748013378267e-95,1.3194456881340949e-29,4.7005889468088118e-101,2.6690801061232349e-30,2.7140223686657338e-64,7.4455408424617902e-45,5.7056149415750837e-84,1.5806915818982204e-86,1.7629148019713609e-39,2.4102066769863457e-77,2.075005297312247e-11,9.078729776641306e-12,1.6300746873861429e-16,2.077593251430106e-24,1.6300753844040467e-16,2.5393278220141638e-23,6.9615025468358844e-24,2.7075901779413674e-26,2.8398770871082876e-34,5.6200511081453604e-42,2.4146200808836648e-63,8.5161678483349703e-64,1.990307364483143e-62,5.6422252966630152e-55
1.61551987902208e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575034034176,0.099999999958499577,0.099999999990921282,8.0529368465008862e-67,8.18635517969496e-41,1.1975081489671575e-33,1.1518250118607164e-51,7.864034835320727e-36,7.3492473054842027e-92,4.7439736046899488e-29,7.1428092190452328e-99,5.3382323265850446e-30,4.3424349040167853e-63,1.1912865016263248e-43,2.3224636333727268e-81,3.3731297116914852e-84,1.4103320188347258e-38,7.7126598682307477e-76,4.1500107979556124e-11,1.8157460511002103e-11,3.2601489402927111e-16,8.3103739609337234e-24,3.2601519151801741e-16,8.3143387879823982e-23,4.6023816597318414e-23,3.602118065222187e-25,2.271901936064854e-33,2.995016861664084e-40,5.148977994328612e-61,1.8172883521860044e-61,4.2423238884411295e-60,1.8055120581130397e-53
3.2310398436374876e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028068354,0.099999999916999135,0.099999999981842558,3.0799945944021073e-64,1.3098174539290127e-39,7.1244353059686293e-33,1.101647485071345e-49,6.2912238825918777e-35,5.6160784917235923e-89,1.790827200235385e-28,8.6430440140272991e-97,1.0676752262315827e-29,6.9478916312921489e-62,1.9060579785780098e-42,8.6642695748839303e-79,6.4562335183090341e-82,1.1282657418244027e-37,2.4680496923315548e-74,8.3000217496092034e-11,3.6314921966831388e-11,6.520295624481423e-16,3.3241499524672949e-23,6.5203084562537876e-16,2.4220229131997255e-22,2.7161493611721672e-22,4.2922928031400493e-24,1.8175217223791321e-32,1.4307105402755493e-38,9.8439418806234953e-59,3.4781239346578654e-59,8.1035397891141183e-58,5.7776373288337877e-52
6.462079772868303e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016136709,0.099999999833998265,0.099999999963685096,1.0380105472159258e-61,2.0957098909007449e-38,3.7505285712359363e-32,9.2852323818132709e-48,5.0329722623705808e-34,3.7782091647639712e-86,6.9497810804861089e-28,1.0731035517669059e-94,2.1354654115020208e-29,1.1116612017322867e-60,3.0496910932809465e-41,2.8794859648882771e-76,1.0893458719545173e-79,9.0261273357740493e-37,7.8977488255387876e-73,1.6600043454383842e-10,7.2629844826920761e-11,1.3040581706369834e-15,1.329660196322136e-22,1.3040636795108899e-15,6.2049823840337974e-22,1.4069114686054589e-21,4.5027091272095462e-23,1.4540175545571322e-31,6.0207843203821535e-37,1.6582014481880636e-56,5.8672171103806708e-57,1.3626665791953326e-55,1.8488429451195064e-50
9.69311970209912e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575004205065,0.099999999750997395,0.099999999945527634,8.1749815108138589e-61,7.8636148833987656e-38,8.7446938394036216e-32,5.4639294951003734e-47,1.49416247239287e-33,3.3542875576690004e-85,1.4634826336355188e-27,5.9865297302178634e-94,3.2033417951060725e-29,4.2056374430022957e-60,1.1626945734685181e-40,2.2631419203312856e-75,7.4623160247755862e-79,2.5809085781660841e-36,3.6842805022738271e-72,2.4900064960625941e-10,1.0894476763544089e-10,1.956086050177792e-15,2.8255283491084273e-22,1.9560980988189371e-15,1.0195786423644935e-21,3.2453566023366034e-21,1.3899103286495873e-22,4.1575818361002815e-31,2.9761854626737615e-36,1.143510118391916e-55,4.0188399902863468e-56,9.3924354019912152e-55,8.6772833253923255e-50
1.2924159631329936e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957499227342,0.099999999667996525,0.099999999927370173,4.1568954935401853e-60,2.0613447000842564e-37,1.5731777830388588e-31,2.0727544734968364e-46,3.2556986723425516e-33,2.0340512520868031e-84,2.4845960142746455e-27,3.072725986284851e-93,4.2713043772575016e-29,1.0947243210220725e-59,3.1283144643018789e-40,1.148348937055799e-74,3.1643340423668019e-78,5.4438842970274004e-36,1.1218657257728167e-71,3.3200086268335503e-10,1.4525969039239183e-10,2.6081132010714375e-15,4.8200197155610803e-22,2.6081341373209152e-15,1.4258374309920724e-21,5.7803870628318142e-21,3.0635259540277813e-22,8.7695450579615357e-31,1.0016158917746892e-35,5.3504976689959014e-55,1.7038660318101888e-55,4.3932270608014561e-54,2.7049699665601267e-49
1.9386239489791564e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574968410131,0.099999999501994799,0.09999999989105525,5.6202657366138755e-59,7.8478073530295209e-37,3.4421118739313244e-31,1.427494074202969e-45,9.4502725487007944e-33,4.8877573869266059e-83,5.1196794161571362e-27,4.0449113629546764e-92,6.4074318449489956e-29,4.0174783090192024e-59,1.2652992599691327e-39,1.5463267534055646e-73,2.5520315250248055e-77,1.486893981276319e-35,5.1112491652662888e-71,4.9800128417810928e-10,2.1788953578526389e-10,3.9121657927711412e-15,9.9792418658207933e-22,3.9122100873301678e-15,2.2431358583132313e-21,1.2436557686155009e-20,8.7413253826679824e-22,2.3952352141423603e-30,5.8369029033989302e-35,6.6049478031836842e-54,1.3726258194494008e-54,5.4210381321459033e-53,1.3327678109997242e-48
2.5848319348253197e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574944546847,0.099999999335993073,0.099999999854740326,2.9412462915229299e-58,2.0600926791164414e-36,6.0516817350281809e-31,5.3789696797980316e-45,2.0666649947817443e-32,3.0559015960757678e-82,8.6836933259408764e-27,1.8511945556496586e-91,8.5438762972619262e-29,1.0417610298602676e-58,3.4273459820447003e-39,8.0800114957691656e-73,1.0779430056958721e-76,3.1110802754613358e-35,1.535247030363396e-70,6.6400169837211466e-10,2.9051938098849761e-10,5.216215704982564e-15,1.69720824845354e-21,5.216292175868075e-15,3.0633869385159248e-21,2.151701366849264e-20,1.8725666499196699e-21,5.011634267784848e-30,1.917733990777482e-34,3.0355702653602396e-53,5.7930809584228252e-54,2.489832256582522e-52,4.1818752627485075e-48
3.231039920671483e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574920683561,0.099999999169991388,0.099999999818425403,1.1729000697690267e-57,4.5303825047715293e-36,9.4567432236626196e-31,1.6118349687468593e-44,3.8773389680205297e-32,1.4635151071819812e-81,1.3242988034429896e-26,6.8505302746770452e-91,1.0680660377446614e-28,2.2777837012706332e-58,7.6994224288193451e-39,3.2182367062897225e-72,3.605222445438642e-76,5.6636041213282075e-35,3.8306827623071394e-70,8.3000210474388916e-10,3.6314922598854741e-10,6.5202627463194932e-15,2.5929516165696078e-21,6.5203809681266773e-15,3.8838280556795508e-21,3.3074121971820063e-20,3.4561799323238332e-21,9.1234906213965149e-30,5.0939347102080938e-34,1.0995313666288703e-52,1.935424952043821e-53,9.0137040219319428e-52,1.075043979363947e-47
4.523455892363809e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574872956991,0.099999998837987977,0.099999999745795556,2.8589407125804227e-56,1.7213257159723702e-35,1.8711430009914727e-30,1.3874311572443675e-43,1.0609065456980649e-31,7.0514630017927313e-80,2.5409924805903349e-26,9.0794562294318826e-90,1.4955268765324045e-28,8.7613400095252162e-58,2.9857325191566176e-38,7.8011512561092376e-71,4.8461368854464987e-75,1.4953594943192738e-34,2.101704613448397e-69,1.1620028935294008e-09,5.0840891536633217e-10,9.1283480360775711e-15,4.9861578964181051e-21,9.1285798518515036e-15,5.5242626267207219e-21,6.300884824664017e-20,9.1817081168721981e-21,2.4088719861079733e-29,2.8970377175222064e-33,1.6249226278110283e-51,2.577485658497835e-52,1.3270009704241012e-50,6.0649771135259007e-47
7.108287835748462e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574777503862,0.09999999817398128,0.099999999600535863,1.7122889746436735e-54,1.1016450014741018e-34,4.6983664641939829e-30,2.6218291811190052e-42,4.2133384848692022e-31,6.7091713684819043e-78,6.1862538518403183e-26,2.7428332015925312e-88,2.3508621065306056e-28,5.7832014495527931e-57,1.9203184007568099e-37,4.626640650968167e-69,1.7492393711040936e-73,5.7823265297219994e-34,2.3915688735028601e-68,1.8260043758544079e-09,7.9892829164786763e-10,1.434448365926924e-14,1.2164734654735531e-20,1.4345065948635129e-14,8.8046333622973097e-21,1.4633665937222584e-19,3.4458697461803571e-20,9.3147380875227046e-29,3.0099066058334781e-32,5.0375030424480979e-50,9.1061123192982151e-51,4.0771330520862713e-49,6.7906643445603403e-46
9.693119779133115e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574682050747,0.099999997509974708,0.09999999945527617,1.2822631011421321e-53,3.6192714310914795e-34,8.8344796586304725e-30,1.3537827866538845e-41,1.0548606929852798e-30,5.8086525007449072e-77,1.1448726598720659e-25,1.8291265716304618e-87,3.2067492226743765e-28,1.9068543550477621e-56,6.3372685489322975e-37,3.4534503508724417e-68,1.1166829889667979e-72,1.4350309139242805e-33,1.0118069513673519e-67,2.4900057310755556e-09,1.089447664627855e-09,1.9560572634259925e-14,2.2535615199719938e-20,1.9561674245985374e-14,1.2084897233598644e-20,2.5664022987387217e-19,8.2514194937254263e-20,2.3116880770791907e-28,1.2412613006304254e-31,3.1691524239750695e-49,5.7408321886705796e-50,2.5559390388355636e-48,2.8701878840989623e-45
1.486278366590242e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574491144554,0.099999996181961939,0.099999999164756798,5.0779214277510308e-52,2.0702286360343354e-33,2.1077713730445036e-29,1.8618224590507091e-40,3.8559425592339373e-30,4.0539648124338474e-75,2.6823769754438792e-25,4.5918281972433453e-86,4.9201786841410661e-28,1.1030106851587722e-55,3.6229959960484053e-36,1.3461109102130076e-66,2.814107515207648e-71,5.2120626887581093e-33,9.4395712417504864e-67,3.8180080603213098e-09,1.6704864006861728e-09,2.9992610684099139e-14,5.2851470455160128e-20,2.9995282077547086e-14,1.8645388197951208e-20,5.3339731442788905e-19,2.7169049581117135e-19,8.3960973345196461e-28,1.0346284800908967e-30,7.3708520216660645e-48,1.3239051104378296e-48,5.8542609814501797e-47,2.6502862459689882e-44
2.520211143944103e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574109332322,0.099999993525937955,0.09999999858371808,4.2459413588547797e-50,1.8333691925684829e-32,6.1741561084868584e-29,4.5878622927534759e-39,1.9329948903856531e-29,5.6015818430350938e-73,7.6973442433609908e-25,2.3111823489655403e-84,8.3536588944361766e-28,9.9628722789576472e-55,3.1832044104818722e-35,1.0867660383583312e-64,1.6646750860349407e-69,2.6045702416114667e-32,1.5827950991898931e-65,6.4740111940529966e-09,2.8325638331968565e-09,5.0856127207321885e-14,1.5177936090687314e-19,5.0864151784274046e-14,3.1766024886579605e-20,1.2223405580622566e-18,1.1114504797364081e-18,4.1956919955637535e-27,1.3391672014159289e-29,3.1417630000941095e-46,6.3126575949878922e-47,2.4099295984762345e-45,4.3252418819515169e-43
4.588076698651825e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573345708488,0.099999988213896052,0.099999997421640729,4.8558735028674491e-48,2.1423187138926532e-31,2.1015218049983495e-28,1.4412778140915303e-37,1.1996289773185968e-28,1.0924370307805358e-70,2.5486588630240603e-24,1.8074219455906681e-82,1.5247108072744435e-27,1.1873022673393806e-53,3.6825903424124373e-34,1.1624746393020035e-62,1.6927049062034739e-67,1.6146248294155603e-31,3.6853697518105507e-64,1.1786011362591366e-08,5.1567185397973292e-09,9.258092210667759e-14,5.0282074964174873e-19,9.2608825027626653e-14,5.8005894421625771e-20,2.8238002970366745e-18,4.9545816585640306e-18,2.6009889951792041e-26,2.1287141463282502e-28,1.8038850646402234e-44,3.9406283592000455e-45,1.2940851108672978e-43,9.7715516740840985e-42
6.655942253359547e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572582085485,0.09999998290186228,0.099999996259563489,4.0375726249170598e-47,8.5423470230086511e-31,4.5109866029711043e-28,8.124990352396003e-37,3.5280248414924788e-28,1.0529339490222907e-69,5.3621067973623863e-24,1.5164925155216313e-81,2.217588098468543e-27,4.6668794962004109e-53,1.480159561871081e-33,9.4725004072374361e-62,1.4277546960959961e-66,4.7475897689490787e-31,1.8565398412774201e-63,1.7098003399243844e-08,7.4808730351702292e-09,1.3430273296706926e-13,1.0581141556122472e-18,1.343629165569613e-13,8.4243887962373542e-20,4.5496841363453544e-18,1.1856044038290135e-17,7.6478546319143813e-26,9.5641506908090364e-28,1.273602998043476e-43,2.7008100639740491e-44,8.9265142887134613e-43,4.9974230482987793e-41
1.0791673362774991e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571054841984,0.099999972277819149,0.099999993935409301,1.7682451767489227e-45,6.0415505217494937e-30,1.2339541376847651e-27,1.1250833296307094e-35,1.511627244308732e-27,8.1663902130870546e-68,1.4092185487819852e-23,5.6531285730550697e-80,3.613943906298602e-27,3.2899830973422477e-52,1.0484490603529943e-32,3.7366648740890978e-60,8.3688597243141969e-65,2.0341549308067921e-30,2.1792237984216534e-62,2.772196307701024e-08,1.2129181392235824e-08,2.1773740376171168e-13,2.7814909952911586e-18,2.1789972438634569e-13,1.3671424917609313e-19,8.0012799008503605e-18,3.5206214316993554e-17,3.2767954036638192e-25,7.8199662023965218e-27,3.2190362732887567e-42,6.3902314469242134e-43,2.0331675091698833e-41,5.9192633464192281e-40
1.4927404472190434e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569527601813,0.09999996165380852,0.099999991611255543,1.2254330656958797e-44,2.0651681829530846e-29,2.4423571841520983e-27,5.1727227542385463e-35,3.9021539086771966e-27,6.4750532006017e-67,2.6959446455745141e-23,3.9461357997433621e-79,5.0244389827405421e-27,1.1126208485431169e-51,3.6037476895102068e-32,2.4859856599504397e-59,6.3652795308426898e-64,5.2514378874913203e-30,9.3781885161830769e-62,3.8345890227457903e-08,1.6777488904395582e-08,3.0116014120225876e-13,5.3219579505656635e-18,3.014746950467793e-13,1.8917711013742263e-19,1.1452461647411688e-17,7.128501579160383e-17,8.4594598311475129e-25,2.8450591834453011e-26,1.860744226329432e-41,3.6155270473087773e-42,1.1211897465980859e-40,2.5786222106002881e-39
2.3198866691021324e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566473131473,0.099999940405884863,0.099999986962949289,3.691337841067584e-43,1.2425856928705805e-28,6.324389756080268e-27,5.4437051882781689e-34,1.4764103777174089e-26,2.9454623947965612e-65,6.5102448218610844e-23,1.0760264459086377e-77,7.8878803092213825e-27,6.6855886517900452e-51,2.1683803804454859e-31,6.3097754188209331e-58,2.7056360029760307e-62,1.9874457165841251e-29,9.097152177196986e-61,5.9593646946934121e-08,2.607410139400685e-08,4.6796982545171703e-13,1.2854447163542816e-17,4.6873912442446362e-13,2.9408033723495326e-19,1.832542268661177e-17,1.8164723988796445e-16,3.2015292270880431e-24,1.8289545588195919e-25,3.3121955419675001e-40,6.3164400669215962e-41,1.6834782600940437e-39,2.5155495288246673e-38
3.97417911286831e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956036423079,0.09999989791042789,0.09999997766634186,2.2799576318237138e-41,1.1449823992623105e-27,2.1161806223202806e-26,9.8261910676233712e-33,7.6078929024627667e-26,2.3147805213340835e-63,1.9100275119621524e-22,5.7382158304725207e-76,1.3784781407461186e-26,6.2393341184454978e-50,1.9814971913965221e-30,2.8569676647520883e-56,2.0722931741395787e-60,1.02473914788004e-28,1.5812511318730136e-59,1.0208877006349831e-07,4.4667316234451626e-08,8.0144609175632554e-13,3.7727482495369715e-17,8.0372565158705482e-13,5.0379685003508981e-19,3.20546743747655e-17,5.5502889034969225e-16,1.6507100912722391e-23,1.7564649403618009e-24,1.0487351773735e-38,2.1854641517407182e-39,3.9119739035674222e-38,4.2915475768212943e-37
