Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),COX(58)
2.793717200754519e-08,0.09977366400000001,0.80000000000000004,0.0,0.28315218880161502,0.096293871357209931,0.098758471464854045,3.2511235038686561e-22,6.558336517832037e-11,3.8818937153332228e-08,9.9614043408632622e-07,7.7456019027677339e-14,7.7184459433121695e-15,6.6937116721843156e-10,2.7250414624600283e-30,2.8631629483397874e-11,4.9091381941914521e-21,5.4040018770480351e-16,4.478303146655091e-22,2.0984931170895834e-23,3.9106867086572246e-14,5.7201824234637014e-24,0.0037050427452493405,0.0024820594289904764,4.8951075330446153e-09,6.4612401248136535e-10,4.2444800852227327e-06,1.2576083483835878e-13,3.1513434783182783e-09,8.0251894596349307e-08,7.8868827912900889e-10,4.1035186101502857e-10,1.195111339543886e-14,4.1244494815896852e-13
2.8141040275324757e-08,0.09977366400000001,0.80000000000000004,0.0,0.28312654120695596,0.096285943174696367,0.09874962551739469,3.4147555891097738e-22,6.8165036394709146e-11,4.0173395513078901e-08,1.0112436961450591e-06,7.9084844932344355e-14,7.8813651027294215e-15,6.7864692569911122e-10,2.8810905675884047e-30,2.921467865941274e-11,5.0825899963781055e-21,5.5955294202486173e-16,4.6462795015294857e-22,2.1483240852223586e-23,4.0155423550826753e-14,5.9650258560928154e-24,0.0037129557637477872,0.0024997361978740256,4.9287252841228372e-09,6.5962088530786862e-10,4.3022074106942592e-06,1.2676004080328184e-13,3.1932631448266962e-09,8.0221137053546122e-08,7.9537506008329452e-10,4.2533230035783614e-10,1.2331267484214625e-14,4.186610683108902e-13
2.8344908543104324e-08,0.09977366400000001,0.80000000000000004,0.0,0.28310101975251822,0.096278136482081528,0.098740781960626731,3.5852958291164306e-22,7.083150906750139e-11,4.1564555179013937e-08,1.026448365266567e-06,8.0736039866665895e-14,8.0465189035390397e-15,6.879831831709051e-10,3.0448633646720997e-30,2.9805114838750512e-11,5.2608628224074563e-21,5.7923803744219699e-16,4.8195424749173257e-22,2.1989032860779867e-23,4.1224421133252831e-14,6.2184884530953267e-24,0.0037207471901944786,0.0025174080836902679,4.9623342756739167e-09,6.7329501500786676e-10,4.3602683453316187e-06,1.2776253609272895e-13,3.2354213537686175e-09,8.0190819858443631e-08,8.0207707269457999e-10,4.4073878415312767e-10,1.2721876207976699e-14,4.2491823203921781e-13
2.8548776810883892e-08,0.09977366400000001,0.80000000000000004,0.0,0.2830756226106293,0.096270449467110317,0.09873194078608398,3.7629811244565799e-22,7.3585004260134227e-11,4.2993116791882556e-08,1.0417544134733528e-06,8.2409750519313224e-14,8.2139215613138665e-15,6.9737988471574882e-10,3.2166828694044166e-30,3.0402970246213717e-11,5.4440546961333786e-21,5.9946617663585983e-16,4.9982266498572523e-22,2.2502356941561244e-23,4.2314105765904565e-14,6.4808089050090963e-24,0.0037284188368832938,0.0025350751033966362,4.9959345754402759e-09,6.8714722646324145e-10,4.4186613113510965e-06,1.2876835986984823e-13,3.2778169969786732e-09,8.0160933316522442e-08,8.0879431186588488e-10,4.5657990363392412e-10,1.3123180010308073e-14,4.3121642203596984e-13
2.875264507866346e-08,0.09977366400000001,0.80000000000000004,0.0,0.2830503479808823,0.096262880344542251,0.098723101985418588,3.9480546566748312e-22,7.6427785411657711e-11,4.4459788187714678e-08,1.0571618128260511e-06,8.4106123505479278e-14,8.3835872746002352e-15,7.0683697559166542e-10,3.3968831551687342e-30,3.1008276783423648e-11,5.6322649069087872e-21,6.2024819194041994e-16,5.1824691483827057e-22,2.302326283225893e-23,4.3424724289809505e-14,6.7522307378123614e-24,0.0037359724890932617,0.0025527372737136822,5.0295262494780885e-09,7.0117833529059359e-10,4.4773847173284616e-06,1.297775511893044e-13,3.3204489540693185e-09,8.0131467959216894e-08,8.1552677205474855e-10,4.7286434561715064e-10,1.3535423433077489e-14,4.3755562100280832e-13
2.8956513346443026e-08,0.09977366400000001,0.80000000000000004,0.0,0.28302519408972832,0.096255427355748407,0.098714265550399291,4.1407660058740592e-22,7.9362158789141565e-11,4.5965284376853805e-08,1.0726705354137411e-06,8.582530536698634e-14,8.5555302249663846e-15,7.1635440122932653e-10,3.5858096484125443e-30,3.1621066027573669e-11,5.8255940164260201e-21,6.4159504568370941e-16,5.3724096593361447e-22,2.3551800263231364e-23,4.4556524441016926e-14,7.0330023751184762e-24,0.0037434099054915624,0.0025703946111286713,5.0631093621930927e-09,7.1538914777278424e-10,4.536436958214284e-06,1.3079014899153676e-13,3.3633160928189431e-09,8.0102414546689931e-08,8.2227444735730008e-10,4.8960089233166589e-10,1.3958855148779059e-14,4.4393581164670795e-13
2.9160381614222593e-08,0.09977366400000001,0.80000000000000004,0.0,0.28300015919007687,0.096248088768314477,0.098705431472909749,4.3413712695249499e-22,8.2390473938544799e-11,4.7510327521614491e-08,1.0882805533461765e-06,8.7567442572379732e-14,8.7297645770500255e-15,7.2593210722868385e-10,3.7838194296943514e-30,3.2241369230188336e-11,6.024143865536167e-21,6.6351783051290807e-16,5.568190466196989e-22,2.4088018957471557e-23,4.5709754836562398e-14,7.3233772007051337e-24,0.0037507328185305134,0.0025880471318991279,5.0966839763756525e-09,7.2978046079092344e-10,4.5958164153525352e-06,1.318061920984536e-13,3.406417269620176e-09,8.0073764068771926e-08,8.2903733158673317e-10,5.0679842122837597e-10,1.4393727992497501e-14,4.5035697667643982e-13
2.936424988200216e-08,0.09977366400000001,0.80000000000000004,0.0,0.28297524156090043,0.096240862875649841,0.098696599744946628,4.5501331824996176e-22,8.5515124133933629e-11,4.9095646912569512e-08,1.1039918387476444e-06,8.9332681517007497e-14,8.9063044786050915e-15,7.3557003935567123e-10,3.9912815404561462e-30,3.2869217315888675e-11,6.2280175810474697e-21,6.8602776970894704e-16,5.7699564749205145e-22,2.4631968630570171e-23,4.6884664960349943e-14,7.6236136213761309e-24,0.0037579429348386434,0.0026056948520563165,5.1302501532351975e-09,7.443530617572323e-10,4.6555214565027484e-06,1.3282571920787774e-13,3.4497513297115331e-09,8.0045507744643352e-08,8.3581541833351994e-10,5.2446590477242721e-10,1.48402989934294e-14,4.5681909879973574e-13
2.9568118149781728e-08,0.09977366400000001,0.80000000000000004,0.0,0.28295043950684612,0.096233747996601962,0.098687770358618088,4.767321238332709e-22,8.8738546824932577e-11,5.0721978943461225e-08,1.1198043637522384e-06,9.1121168523087039e-14,9.0851640605476702e-15,7.4526814353897742e-10,4.2085772956049196e-30,3.3504640881164226e-11,6.4373195825027193e-21,7.091362174891299e-16,5.9778552417851078e-22,2.5183698990674891e-23,4.8081505148952498e-14,7.933975130155787e-24,0.003765041935605935,0.0026233377874086746,5.1638079524339541e-09,7.5910772854861163e-10,4.7155504358654882e-06,1.3384876888671394e-13,3.4933171074125185e-09,8.0017637021250722e-08,8.4260870101414778e-10,5.4261241021737731e-10,1.5298829405779164e-14,4.6332216072106704e-13
2.9771986417561295e-08,0.09977366400000001,0.80000000000000004,0.0,0.28292575135785297,0.096226742475077412,0.098678943306141895,4.9932118117104085e-22,9.206322408229142e-11,5.2390067084733973e-08,1.1357181005002985e-06,9.293304983975902e-14,9.2663574370011475e-15,7.5502636586688763e-10,4.4361006019747243e-30,3.414767019315221e-11,6.6521555889357059e-21,7.3285465929790641e-16,6.1920370012452496e-22,2.5743259738446861e-23,4.9300526577331541e-14,8.2547303698154529e-24,0.0037720314769632952,0.0026409759535451858,5.1973574321200245e-09,7.7404522944060037e-10,4.7759016941110417e-06,1.3487537956727718e-13,3.5371134264836161e-09,7.9990143570561201e-08,8.4941717291892812e-10,5.6124709936128174e-10,1.5769584739234048e-14,4.6986614513992686e-13
2.9975854685340866e-08,0.09977366400000001,0.80000000000000004,0.0,0.28290117546877458,0.096219844679667682,0.098670118579843938,5.2280882821862338e-22,9.5491683041452612e-11,5.4100661855686809e-08,1.1517330211358338e-06,9.4768471643128711e-14,9.4498987053405578e-15,7.6484465258419025e-10,4.6742582827360797e-30,3.4798335188424571e-11,6.8726326256066985e-21,7.571947120857378e-16,6.4126546937874533e-22,2.6310700567014771e-23,5.0541981244477273e-14,8.5861531967309857e-24,0.0037789131903563557,0.0026586093658387106,5.230898648959792e-09,7.891663230423394e-10,4.8365735584116517e-06,1.3590558954182453e-13,3.5811391002477601e-09,7.9963019286216591e-08,8.5624082724746357e-10,5.8037922828465974e-10,1.6252834789005953e-14,4.7645103474951697e-13
3.0179722953120436e-08,0.09977366400000001,0.80000000000000004,0.0,0.28287671021900745,0.096213053003281104,0.098661296172156507,5.4722411591210166e-22,9.9026496344004538e-11,5.585452079524774e-08,1.1678490978047524e-06,9.6627580036295649e-14,9.6358019462361984e-15,7.7472295008915042e-10,4.9234704078143658e-30,3.5456665471782934e-11,7.0988590307170583e-21,7.8216812457602157e-16,6.6398639937863907e-22,2.6886071161926965e-23,5.1806121958970145e-14,8.92852274506984e-24,0.0037856886829136941,0.0026762380394492508,5.26443165816971e-09,8.04471758232436e-10,4.8975643424770692e-06,1.3693943695389171e-13,3.6253929317067797e-09,7.9936256279522445e-08,8.6307965713435045e-10,6.0001814707032396e-10,1.6748853665186151e-14,4.8307681223579685e-13
3.0383591220900007e-08,0.09977366400000001,0.80000000000000004,0.0,0.28285235401212533,0.09620636586278028,0.098652476075616627,5.7259682078451686e-22,1.0267028257690267e-10,5.7652408431369425e-08,1.1840663026537137e-06,9.8510521049372067e-14,9.8240812236964758e-15,7.8466120493054924e-10,5.1841706303825121e-30,3.6122690315062557e-11,7.3309444621030024e-21,8.077867775200241e-16,6.8738233373583848e-22,2.7469421201102309e-23,5.3093202324465421e-14,9.2821234913065623e-24,0.003792359537809542,0.002693861989327178,5.2979565135474664e-09,8.199622740950785e-10,4.9588723465931987e-06,1.3797695979572431e-13,3.6698737138544102e-09,7.9909846874740999e-08,8.6993365567578357e-10,6.2017329950505189e-10,1.7257919821608957e-14,4.8974346027681394e-13
3.058745948867958e-08,0.09977366400000001,0.80000000000000004,0.0,0.28282810527551883,0.09619978169862442,0.098643658282864588,5.9895745770418446e-22,1.06425706709341e-10,5.9495096249046555e-08,1.2003846078294991e-06,1.0041744063948996e-13,1.0014750585110051e-14,7.9465936380478304e-10,5.4568065294964033e-30,3.679643865594526e-11,7.5689999039085419e-21,8.3406268393976236e-16,7.1146939502094635e-22,2.8060800354779741e-23,5.4403476725101683e-14,9.6472453190657835e-24,0.0037989273146211071,0.0027114812302164058,5.3314732675025241e-09,8.3563859985727597e-10,5.0204958576643044e-06,1.3901819590359932e-13,3.7145802297286664e-09,7.9883783604257975e-08,8.7680281594978464e-10,6.408542227630711e-10,1.7780316084302748e-14,4.9645096154223857e-13
3.079132775645915e-08,0.09977366400000001,0.80000000000000004,0.0,0.28280396246003958,0.096193298974517852,0.098634842786642321,6.2633729273497277e-22,1.1029548052716068e-10,6.1383362656954973e-08,1.2168039854788183e-06,1.0234848469079821e-13,1.0207824061287232e-14,8.0471737355302689e-10,5.7418399589426285e-30,3.7477939096781988e-11,7.8131376732376361e-21,8.6100798935880057e-16,7.3626398754752083e-22,2.8660258285467146e-23,5.5737200310834493e-14,1.0024183584291753e-23,0.0038053935496805231,0.0027290957766575078,5.3649819710860494e-09,8.5150145482730059e-10,5.0824331492585006e-06,1.4006318294613506e-13,3.7595112524373977e-09,7.9858059203461617e-08,8.8368713102897857e-10,6.6207054707133451e-10,1.8316329679219049e-14,5.031992986931014e-13
3.099519602423872e-08,0.09977366400000001,0.80000000000000004,0.0,0.28277992403965108,0.096186916177062876,0.098626029579791871,6.5476835611836294e-22,1.1428236306467644e-10,6.3317992952713101e-08,1.233324407748436e-06,1.0430379901444908e-13,1.0403315666500712e-14,8.1483518115845754e-10,6.0397474023670677e-30,3.8167219903425714e-11,8.0634714267855601e-21,8.8863497202090199e-16,7.6178280015495495e-22,2.9267844647889524e-23,5.7094628982696575e-14,1.0413239180743512e-23,0.0038117597564215756,0.002746705642990802,5.39848267402028e-09,8.6755154833314136e-10,5.1446824816562417e-06,1.4111195842326207e-13,3.8046655454543564e-09,7.9832666605159013e-08,8.9058659399233763e-10,6.8383199535656313e-10,1.8866252259366373e-14,5.0998845438169591e-13
3.119906429201829e-08,0.09977366400000001,0.80000000000000004,0.0,0.28275598851108363,0.096180631815418569,0.09861721865525383,6.8428345537707683e-22,1.1838916103380187e-10,6.5299779286767161e-08,1.2499458467855254e-06,1.0628352934857532e-13,1.0601239398525593e-14,8.2501273374353572e-10,6.3510203347520091e-30,3.8864309004074622e-11,8.3201161674495734e-21,9.1695604309648705e-16,7.8804280898996954e-22,2.9883609088936677e-23,5.8476019377985692e-14,1.0814718605814582e-23,0.0038180274257212272,0.0027643108433593713,5.4319754247272863e-09,8.8378957966216289e-10,5.2072421019023612e-06,1.4216455966365961e-13,3.8500418626334417e-09,7.9807598934152688e-08,8.9750119793555005e-10,7.06148382874053e-10,1.9430379931546907e-14,5.1681841125155959e-13
3.140293255979786e-08,0.09977366400000001,0.80000000000000004,0.0,0.28273215439349558,0.096174444420964136,0.098608410006065988,7.1491618854001994e-22,1.2261872925036275e-10,6.732952062490229e-08,1.2666682747382436e-06,1.0828782135825792e-13,1.0801609238678761e-14,8.3524997856734789e-10,6.6761655903095893e-30,3.9569233988126652e-11,8.5831882509188255e-21,9.4598374687688267e-16,8.1506128028642894e-22,3.0507601247610735e-23,5.9881628855381775e-14,1.1228934026676157e-23,0.0038241980262360481,0.0027819113917120527,5.465460270357187e-09,9.0021623800242098e-10,5.2701102438613865e-06,1.4322102380826549e-13,3.8956389481611614e-09,7.978284950178322e-08,9.0443093597843708e-10,7.2902961681823807e-10,2.0009013282392763e-14,5.2368915193755717e-13
3.160680082757743e-08,0.09977366400000001,0.80000000000000004,0.0,0.28270842022813791,0.096168352546967664,0.098599603625361715,7.4670095748830889e-22,1.2697397105747972e-10,6.9408022709381208e-08,1.283491663756414e-06,1.1031682063548488e-13,1.1004439151857595e-14,8.455468630230026e-10,7.0157057368600343e-30,4.0282022105045391e-11,8.8528053922436403e-21,9.7573076095630259e-16,8.4285577314320229e-22,3.1139870754973401e-23,6.1311715479994276e-14,1.1656203346742733e-23,0.0038302730047336288,0.0027995073018063691,5.498937256815773e-09,9.1683220238366197e-10,5.3332851282757656e-06,1.4428138781096552e-13,3.9414555368544242e-09,7.9758411800127043e-08,9.1137580126609528e-10,7.5248569591500745e-10,2.0602457403663336e-14,5.3060065906605638e-13
3.1810669095357e-08,0.09977366400000001,0.80000000000000004,0.0,0.28268478457802565,0.096162354768259517,0.098590799506368537,7.7967298142212196e-22,1.3145783874589604e-10,7.1536098018712848e-08,1.3004159859922819e-06,1.1237067269910136e-13,1.1209743086578034e-14,8.5590333463508553e-10,7.3701794567638992e-30,4.1002700263238115e-11,9.129086672384133e-21,1.006209896401517e-15,8.7144414229977541e-22,3.1780467234093175e-23,6.2766538008341528e-14,1.2096850272459246e-23,0.003836253786419041,0.0028170985872114219,5.5324064287916293e-09,9.3363814161947827e-10,5.3967649628275769e-06,1.4534568844044268e-13,3.9874903541606097e-09,7.9734279496531691e-08,9.183357869718107e-10,7.7652670999578431e-10,2.1211021917119857e-14,5.3755291525510833e-13
3.201453736313657e-08,0.09977366400000001,0.80000000000000004,0.0,0.28266124602761306,0.09615644968091086,0.098581997642406841,8.1386831044810852e-22,1.3607333397114662e-10,7.3714565726054122e-08,1.3174412136013506e-06,1.1444952299475184e-13,1.1417534975012046e-14,8.6631934105716641e-10,7.7401419344774784e-30,4.1731295028946144e-11,9.4121525447381825e-21,1.0374340979091966e-15,9.0084454090933254e-22,3.2429440299992551e-23,6.4246355873263403e-14,1.2551204380408642e-23,0.0038421417752564214,0.0028346852613107421,5.5658678297826901e-09,9.5063471425182885e-10,5.4605479422035659e-06,1.4641396225647492e-13,4.0337421160504104e-09,7.9710446428275853e-08,9.2531088630518895e-10,8.0116283955336681e-10,2.1835020998820491e-14,5.4454590311466367e-13
3.221840563091614e-08,0.09977366400000001,0.80000000000000004,0.0,0.28263780318247372,0.0961506359019169,0.098573198026888256,8.4932383928706865e-22,1.408235081674488e-10,7.594425165624753e-08,1.3345673187432313e-06,1.1655351689481421e-13,1.1627828733024434e-14,8.7679483006936182e-10,8.1261652508007358e-30,4.2467832625148196e-11,9.7021248416488551e-21,1.0694164439508968e-15,9.310754233090162e-22,3.3086839559595306e-23,6.5751429168768522e-14,1.3019601184738919e-23,0.0038479383542857548,0.0028522673373050892,5.5993215021222676e-09,9.6782256849481309e-10,5.5246322481629459e-06,1.4748624561188886e-13,4.0802095293274228e-09,7.9686906596917731e-08,9.3230109250601695e-10,8.2640435527955057e-10,2.2474773402503643e-14,5.5157960524685351e-13
3.242227389869571e-08,0.09977366400000001,0.80000000000000004,0.0,0.28261445466898655,0.096144912068884689,0.098564400653314496,8.8607732110158863e-22,1.4571146295818582e-10,7.8225988241498025e-08,1.3517942735824622e-06,1.1868279969832647e-13,1.1840638260209094e-14,8.8732974957595041e-10,8.528838783887076e-30,4.3212338930477148e-11,9.9991267808912245e-21,1.1021701469056121e-15,9.6215554778708286e-22,3.3752714611673756e-23,6.7282018634817595e-14,1.3502382204908634e-23,0.0038536448859349329,0.0028698448282152172,5.6327674870045875e-09,9.8520234217931563e-10,5.5890160496086604e-06,1.4856257466253626e-13,4.126891291631731e-09,7.9663654163079353e-08,9.3930639883951319e-10,8.5226161758454358e-10,2.3130602482409595e-14,5.5865400424623407e-13
3.262614216647528e-08,0.09977366400000001,0.80000000000000004,0.0,0.28259119913402447,0.096139276839725896,0.098555605515275854,9.2416738144331316e-22,1.50740350562885e-10,8.0560614475693947e-08,1.369122050289337e-06,1.2083751663090633e-13,1.2055977439924649e-14,8.9792404760303809e-10,8.948769617084606e-30,4.3964839478150536e-11,1.0303282972138675e-20,1.1357085531799184e-15,9.9410397934665791e-22,3.442711504679627e-23,6.8838385642044722e-14,1.3999895033749831e-23,0.0038592627123271426,0.0028874177468845908,5.6662058245097962e-09,1.0027746627011024e-09,5.6536975026619819e-06,1.4964298533338203e-13,4.1737860912837161e-09,7.9640683441462898e-08,9.4632679860980717e-10,8.7874507609820373e-10,2.3802836215801869e-14,5.6576908270001287e-13
3.283001043425485e-08,0.09977366400000001,0.80000000000000004,0.0,0.28256803524464957,0.096133728892353956,0.098546812606449902,9.6363353231951133e-22,1.559133742005761e-10,8.2948975867375607e-08,1.3865506210406996e-06,1.2301781284466377e-13,1.227386013932953e-14,9.085776722962741e-10,9.3865829536787459e-30,4.4725359454915416e-11,1.0614719423408683e-20,1.1700451433156909e-15,1.0269400924658088e-21,3.5110090447274771e-23,7.0420792176417572e-14,1.4512493405847356e-23,0.0038647931555836758,0.0029049861059820665,5.6996365536284837e-09,1.0205401469676358e-09,5.7186747507397402e-06,1.507275133200187e-13,4.2208926076084948e-09,7.9617988895544431e-08,9.5336228514984175e-10,9.0586526915312062e-10,2.4491807224417799e-14,5.7292482318834168e-13
