Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2X(46),H2OX(23),CO2X(24),COX(47),C2H6X(49)
0.0006541604579557091,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0065582492025772652,0.097122300931426625,0.005390234529009435,0.00031584270609453542,0.0021969193057617365,0.003298708481316893,0.00019081395425152783,9.3529400485502661e-08,4.0979867543214211e-16,7.6396945544428582e-11,4.4672458076018829e-22,1.6633182440355845e-13,3.9882646106543172e-17,7.3945753560084941e-13,4.6208804034927861e-18,1.4748136558144601e-16,4.9838276588629898e-17,2.9398373383800042e-17,0.00012196797963544449,0.18394392920976491,5.7488698982640777e-09,1.9034360654615824e-07,1.4200665075054235e-05,3.0279230646700437e-14,8.0611744613445122e-10,7.0757642987584526e-12,0.0022488255843056688,4.6778567084772622e-08,1.213780497046211e-06,7.1119411235404136e-06,7.3848741593840406e-11,8.2639729212932222e-09,1.4933070905485195e-11
0.0006573179431867836,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0065451694298532311,0.097120274918232746,0.0053792120257700332,0.00031771706987989107,0.0022014755276073767,0.0032987117323894535,0.00019119765952776977,9.3612772397530442e-08,4.1117444300303029e-16,7.6400078873023346e-11,4.5083418469367982e-22,1.6633169217083012e-13,4.0019699501283226e-17,7.4164395944576466e-13,4.6301764708896969e-18,1.4797182041770948e-16,4.9944303843317591e-17,2.9667076744066888e-17,0.0001217221804175354,0.18395727145092755,5.7376248216269764e-09,1.9035709365980524e-07,1.4172319486906348e-05,3.0165170772709746e-14,8.0288427580388311e-10,7.0473924270012081e-12,0.0022488391749856673,4.6778771296308756e-08,1.2113609197936169e-06,7.112446963564163e-06,7.4002188660718294e-11,8.2640760295335323e-09,1.4916573049166134e-11
0.000660475428417858,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0065321978072589437,0.097118255811664236,0.0053682557130583864,0.00031959045143869488,0.0022060139141583295,0.0032987148044671582,0.00019157922390435696,9.3695819272904486e-08,4.1254747644882976e-16,7.6403149813673236e-11,4.5495802486427421e-22,1.6633161488659015e-13,4.0156184185094629e-17,7.4382627305197253e-13,4.6394221604282266e-18,1.4846132018738746e-16,5.0049897243254582e-17,2.9936699982283425e-17,0.00012147841134084239,0.18397050906315962,5.7264690546159483e-09,1.9037055044512721e-07,1.4144213966256172e-05,3.005227502443088e-14,7.996842635478392e-10,7.0193086864209364e-12,0.0022488469526767891,4.6778873752508869e-08,1.2089612883958591e-06,7.1129544706171606e-06,7.4154789632314725e-11,8.264157326908001e-09,1.4900217103955197e-11
0.0006636329136489325,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0065193329606215581,0.097116243547859735,0.005357364833049349,0.00032146282585452036,0.00221053461052774,0.0032987177334984617,0.00019195866449302988,9.377854431427111e-08,4.1391779594092798e-16,7.6406158867314553e-11,4.5909604066933198e-22,1.6633159246692523e-13,4.0292102600504849e-17,7.4600450926725269e-13,4.6486178938577727e-18,1.4894987141107429e-16,5.0155060068436685e-17,3.0207239281636007e-17,0.00012123664659217627,0.18398364335220962,5.7154014687251299e-09,1.9038397801514738e-07,1.4116345483253556e-05,2.994052603808935e-14,7.9651691100409029e-10,6.9915087467332126e-12,0.0022488490148512082,4.6778876418975939e-08,1.2065813621187411e-06,7.1134636787556113e-06,7.4306551217340859e-11,8.2642171758658031e-09,1.4884001404737713e-11
0.0006667903988800069,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0065065735390718825,0.097114238063852804,0.0053465386404046326,0.00032333416856504337,0.0022150377600975227,0.0032987205544694688,0.00019233599825093679,9.3860950676994352e-08,4.1528542143383252e-16,7.6409106531961725e-11,4.6324817174337728e-22,1.6633162481858793e-13,4.0427457187938194e-17,7.4817870053498462e-13,4.6577640887971562e-18,1.4943748054027511e-16,5.0259795563436151e-17,3.0478690841731965e-17,0.00012099686079644436,0.18399667560156427,5.7044209547140158e-09,1.9039737744993027e-07,1.4088711058510483e-05,2.9829906784693961e-14,7.9338172953079344e-10,6.9639883626250795e-12,0.0022488454574485744,4.677878122729139e-08,1.2042209040794556e-06,7.1139746204172372e-06,7.4457480055135362e-11,8.2642559331753896e-09,1.4867924312018718e-11
0.0006699478841110814,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064939182145480291,0.097112239297555553,0.0053357764020084426,0.00032520445535828981,0.0022195235045461611,0.0032987233014284681,0.00019271124198229025,9.394304147007221e-08,4.166503726682806e-16,7.641199330267975e-11,4.6741435795839791e-22,1.6633171183940683e-13,4.0562250385510656e-17,7.5034887890078483e-13,4.6668611587819361e-18,1.4992415395842553e-16,5.036410693792598e-17,3.0751050878584721e-17,0.00012075902900732378,0.18400960707292713,5.6935264221764409e-09,1.9041074979736814e-07,1.4061307762093152e-05,2.9720400567225394e-14,7.9027824003561478e-10,6.9367433717106716e-12,0.0022488363749039899,4.6778590073663967e-08,1.201879681169109e-06,7.1144873264621177e-06,7.460758275039464e-11,8.2642739500132771e-09,1.4851984211416922e-11
0.0006731053693421558,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064813656813120703,0.09711024718774236,0.0053250773967099497,0.00032707366236895823,0.0022239919838759632,0.0032987260075097173,0.00019308441233998315,9.4024819757031251e-08,4.1801266917429133e-16,7.6414819671561916e-11,4.7159453942411472e-22,1.6633185341865214e-13,4.0696484628830404e-17,7.5251507601900845e-13,4.6759095133137833e-18,1.5040989798189065e-16,5.0467997367192685e-17,3.1024315624597603e-17,0.00012052312669817053,0.1840224390066848,5.6827167991475658e-09,1.9042409607441236e-07,1.4034132712471556e-05,2.9611991007938396e-14,7.8720597268898245e-10,6.9097696925254148e-12,0.0022488218601753331,4.6778304821645518e-08,1.1995574639778677e-06,7.1150018262472761e-06,7.4756865842395141e-11,8.2642715720993941e-09,1.4836179513207404e-11
0.0006762628545732303,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064689146554780443,0.097108261674034121,0.0053144409150723418,0.00032894176607421976,0.0022284433364397425,0.0032987287049566351,0.00019345552582719183,9.4106288556799604e-08,4.193723302741639e-16,7.6417586127714524e-11,4.7578865648821954e-22,1.6633204943734576e-13,4.0830162350803844e-17,7.5467732315911534e-13,4.6849095579126861e-18,1.5089471886094652e-16,5.0571469992640564e-17,3.1298481328546388e-17,0.00012028912975312491,0.18403517262236152,5.6719910317226129e-09,1.9043741726780983e-07,1.4007183075484561e-05,2.9504662036533746e-14,7.8416446665145187e-10,6.8830633225803237e-12,0.0022488020047705171,4.6777927304455422e-08,1.1972540267210229e-06,7.1155181476641532e-06,7.4905335775653702e-11,8.264249139782036e-09,1.4820508651836811e-11
0.0006794203398043047,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064565638745527352,0.097106282696882817,0.005303866259128277,0.00033080874329000261,0.0022328776989669228,0.0032987314251443564,0.0001938245987989712,9.4187450844559293e-08,4.2072937508542437e-16,7.6420293157232521e-11,4.7999664973658621e-22,1.6633229976864658e-13,4.0963285981447143e-17,7.568356512119083e-13,4.6938616941601318e-18,1.5137862278074205e-16,5.0674527922285597e-17,3.1573544255560398e-17,0.0001200570144584844,0.18404780911906199,5.6613480836426931e-09,1.9045071433468875e-07,1.3980456063445091e-05,2.939839789477304e-14,7.8115327000345516e-10,6.8566203364982339e-12,0.0022487768987736905,4.6777459320832311e-08,1.1949691471667751e-06,7.1160363171659198e-06,7.5052998979086491e-11,8.2642069881076361e-09,1.4804970085441899e-11
0.0006825778250353792,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064443120969895282,0.097104310197556401,0.0052933527421415586,0.00033267457116794305,0.0022372952065892017,0.0032987341986015686,0.00019419164746378864,9.4268309552578702e-08,4.2208382252371927e-16,7.6422941243180842e-11,4.8421845999345065e-22,1.6633260427819388e-13,4.109585794770314e-17,7.5899009069564289e-13,4.7027663197419531e-18,1.5186161586224375e-16,5.0777174231237736e-17,3.1849500687102489e-17,0.0001198267574943175,0.18406034967590171,5.6507869359383195e-09,1.9046398820384733e-07,1.3953948934153437e-05,2.9293183126328572e-14,7.7817193950092634e-10,6.830436884192618e-12,0.002248746630870263,4.6776902636918111e-08,1.1927026065670629e-06,7.116556359847428e-06,7.519986185097856e-11,8.2641454469614294e-09,1.4789562295436251e-11
0.0006857353102664536,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064321581017510072,0.097102344118123962,0.0052828996883748135,0.00033453922719103488,0.002241695992865628,0.0032987370550318779,0.00019455668788503593,9.4348867571025184e-08,4.2343569130565692e-16,7.6425530865586795e-11,4.8845402832156547e-22,1.6633296282435492e-13,4.1227880673263243e-17,7.6114067176201392e-13,4.7116238285047387e-18,1.5234370416316235e-16,5.0879411962175997e-17,3.2126346920947803e-17,0.00011959833592621445,0.18407279545242769,5.6403065865927014e-09,1.9047723977643472e-07,1.3927658989896518e-05,2.9189002552105638e-14,7.7522004015867248e-10,6.8045091890437565e-12,0.0022487112883726882,4.6776258994027188e-08,1.1904541895887864e-06,7.1170782994799909e-06,7.5345930637781294e-11,8.264064841149373e-09,1.4774283786059598e-11
0.0006888927954975281,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064201006878823576,0.097100384401441545,0.0052725064328630143,0.00033640268916933821,0.0022460801898071198,0.0032987400233345696,0.00019491973598259274,9.4429127748758705e-08,4.247849999516025e-16,7.64280625014188e-11,4.9270329602232581e-22,1.6633337525858953e-13,4.1359356578394605e-17,7.6328742420202213e-13,4.7204346104991498e-18,1.5282489367886259e-16,5.0981244125814934e-17,3.2404079271161308e-17,0.00011937172719727534,0.184085147589029,5.6299060501312955e-09,1.9049046992625963e-07,1.3901583576679913e-05,2.9085841283604454e-14,7.7229714529565887e-10,6.7788335462020068e-12,0.0022486709572456264,4.6775530101164371e-08,1.188223684246083e-06,7.1176021585193784e-06,7.5491211563700708e-11,8.2639654904419323e-09,1.475913308391059e-11
0.0006917345322054951,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0064093306157401338,0.097098626049971923,0.0052632030893225799,0.0003380787659635194,0.0022500118910517455,0.0032987428137108889,0.00019524478887696586,9.4501109576819357e-08,4.2599720396779402e-16,7.6430291786885228e-11,4.9653930159461455e-22,1.6633379239561915e-13,4.1477219359004378e-17,7.6521625225864211e-13,4.728324682245043e-18,1.5325720068726596e-16,5.1072548776006674e-17,3.2654792982531299e-17,0.00011916931097352999,0.18409618537724293,5.6206130059145592e-09,1.905023594459669e-07,1.3878296969787078e-05,2.8993855584466412e-14,7.6969099278640817e-10,6.7559379668620118e-12,0.0022486304639344817,4.6774802590601329e-08,1.1862313713266461e-06,7.1180752903210895e-06,7.5621295998221889e-11,8.2638603082762486e-09,1.4745605527118955e-11
0.0006945762689134622,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063986369696212566,0.097096872766090525,0.0052539471822588991,0.00033975384214988123,0.0022539303547340198,0.003298745737452521,0.00019556825217563844,9.4572854448859497e-08,4.2720736234909744e-16,7.6432474830458556e-11,5.0038631385134823e-22,1.6633425293891169e-13,4.1594642931781677e-17,7.6714202419237744e-13,4.7361774972774489e-18,1.5368878877072782e-16,5.1163529480553615e-17,3.2906218811579929e-17,0.00011896832924993921,0.18410714903080452,5.6113831292940921e-09,1.9051423290085075e-07,1.385518014283352e-05,2.8902673228372752e-14,7.6710769503472765e-10,6.7332410026137153e-12,0.0022485860592078091,4.677400859049699e-08,1.1842532478295427e-06,7.1185500086991391e-06,7.5750751770726503e-11,8.2637404240829321e-09,1.4732179275135437e-11
0.0006974180056214292,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063880189141340294,0.097095124509718689,0.0052447382484280868,0.00034142790221944563,0.0022578356739683574,0.0032987488140347535,0.00019589013719175719,9.464436435891836e-08,4.2841548819994306e-16,7.6434611973446922e-11,5.0424429049739293e-22,1.6633475676697357e-13,4.1711629053329591e-17,7.6906476099407486e-13,4.743993332224879e-18,1.5411966217384989e-16,5.1254188369646498e-17,3.3158354105008244e-17,0.00011876876633637775,0.1841180393428157,5.6022157349337542e-09,1.9052609087497826e-07,1.3832231248299929e-05,2.8812283928089912e-14,7.6454695735436291e-10,6.7107400951684447e-12,0.0022485378030258556,4.6773149286545571e-08,1.1822891659177344e-06,7.1190263275195203e-06,7.5879583309308809e-11,8.263606060945644e-09,1.4718853298729918e-11
0.0006999755686585995,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063785266135515505,0.097093555344768281,0.0052364899924920499,0.00034293367485000462,0.002261339298963742,0.0032987517293474045,0.00019617849355205445,9.4708524013213196e-08,4.2950107438457759e-16,7.6436496437587801e-11,5.0772580920106915e-22,1.6633524711720987e-13,4.1816543991620472e-17,7.7079264624712801e-13,4.7509961924063657e-18,1.545068406619107e-16,5.133550796220741e-17,3.3385880276749262e-17,0.00011859036001339231,0.18412777856274132,5.5940179440083961e-09,1.9053675028566782e-07,1.381171931982811e-05,2.8731603266803691e-14,7.6226134285686572e-10,6.6906548273392917e-12,0.0022484911283588188,4.6772321039016597e-08,1.1805333772091727e-06,7.1194563937014592e-06,7.5995001682456575e-11,8.2634729365428206e-09,1.4706944815954389e-11
0.0007025331316957698,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063690942825897993,0.097091990191484165,0.0052282790863666479,0.0003444386010136242,0.002264832418144081,0.0032987547973769311,0.00019646558871417327,9.4772496361423475e-08,4.3058503411739054e-16,7.643834424301019e-11,5.1121614431563052e-22,1.6633577233274827e-13,4.1921107291891883e-17,7.7251810485604945e-13,4.7579695191597488e-18,1.5489344670571416e-16,5.1416570118700357e-17,3.3613977054774675e-17,0.00011841307928462363,0.1841374595709773,5.585869731154839e-09,1.9054739802100716e-07,1.3791340631763126e-05,2.8651549528807873e-14,7.5999355942831316e-10,6.6707245232787626e-12,0.0022484414244662888,4.6771441678676719e-08,1.1787887391655288e-06,7.1198877759519139e-06,7.6109921188380984e-11,8.2633284207715439e-09,1.4695116002616333e-11
0.0007050906947329401,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063597213371303068,0.097090429021636171,0.0052201052057015938,0.00034594266982895816,0.002268315097426022,0.0032987580313452941,0.00019675143073890662,9.4836282805579731e-08,4.3166737670076128e-16,7.6440155634290742e-11,5.1471526533356431e-22,1.6633633231736642e-13,4.202532022903485e-17,7.7424115166642138e-13,4.7649135092404458e-18,1.5527948332002961e-16,5.149737635123554e-17,3.3842642526873598e-17,0.00011823691317966719,0.18414708292198137,5.5777706172718356e-09,1.905580344745731e-07,1.3771093891456559e-05,2.8572115563407781e-14,7.5774340231748365e-10,6.6509474057722951e-12,0.0022483887333663534,4.6770512032668108e-08,1.1770551481839714e-06,7.1203204828726741e-06,7.6224344981477271e-11,8.2631726699872815e-09,1.4683366136390453e-11
0.0007076482577701104,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063504072006445884,0.097088871807296542,0.0052119680302212326,0.00034744587054631639,0.0022717874021220379,0.0032987614441792748,0.00019703602762912662,9.4899884731915332e-08,4.3274811135972471e-16,7.6441930854663804e-11,5.1822314185017526e-22,1.6633692697260202e-13,4.2129184076042787e-17,7.7596180138339322e-13,4.7718283578755385e-18,1.5566495349510259e-16,5.1577928159342519e-17,3.4071874787775419e-17,0.0001180618508707796,0.18415664916298033,5.5697201295178001e-09,1.9056866003033395e-07,1.3750977822787965e-05,2.8493294337204968e-14,7.5551066996681124e-10,6.6313217242624274e-12,0.0022483330965582509,4.6769532912015506e-08,1.175332501936352e-06,7.1207545226217278e-06,7.6338276275041759e-11,8.2630058386294052e-09,1.4671694503519901e-11
0.0007102058208072808,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063411513040700926,0.097087318520835686,0.0052038672436584953,0.00034894819254639221,0.0022752493969478592,0.0032987650485164243,0.00019731938733027931,9.4963303511100556e-08,4.3382724724283065e-16,7.6443670146019216e-11,5.2173974356356898e-22,1.6633755619784183e-13,4.2232700103962498e-17,7.7768006857345653e-13,4.7787142587861851e-18,1.5604986019693231e-16,5.1658227030111794e-17,3.4301671939139407e-17,0.00011788788167054344,0.18416615883408882,5.5617178012082791e-09,1.9057927506274864e-07,1.3730991165900022e-05,2.8415078901839992e-14,7.5329516359695428e-10,6.6118457543241144e-12,0.0022482745550297546,4.6768505124425048e-08,1.1736206993494128e-06,7.1211899029168197e-06,7.6451718128817407e-11,8.2628280792374431e-09,1.4660100398681859e-11
0.0007127633838444511,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063319530856886658,0.097085769134918135,0.0051958025336902311,0.00035044962533902196,0.0022787011460297722,0.0032987688567108768,0.00019760151773086449,9.5026540498472663e-08,4.3490479342299191e-16,7.644537374889937e-11,5.2526504027462808e-22,1.6633821989041053e-13,4.2335869581846533e-17,7.7939596766618709e-13,4.7855714042086667e-18,1.5643420636754576e-16,5.1738274438333242e-17,3.453203208954395e-17,0.00011771499502958617,0.18417561246842648,5.5537631716970834e-09,1.9058987993698276e-07,1.371113267698144e-05,2.8337462416747146e-14,7.5109668744486924e-10,6.5925177972201491e-12,0.0022482131492644396,4.6767429464243683e-08,1.1719196405854406e-06,7.1216266310467675e-06,7.6564673616075688e-11,8.2626395424774352e-09,1.4648583124861216e-11
0.0007150651905779043,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063237235455652985,0.09708437800019766,0.0051885748852000813,0.00035180014601323973,0.0022817990126235352,0.0032987724683706623,0.00019785439051374625,9.5083299463115837e-08,4.3587323322759031e-16,7.6446876675567658e-11,5.2844521666081199e-22,1.6633884659682095e-13,4.2428426858889747e-17,7.8093826394349278e-13,4.7917184068331928e-18,1.5677964107938873e-16,5.1810103314364111e-17,3.4739836031394727e-17,0.00011756031403133173,0.18418407326296793,5.5466444116872555e-09,1.9059941593312566e-07,1.3693368605255398e-05,2.8268114123919964e-14,7.4913246044634012e-10,6.5752478031153631e-12,0.0022481554682119318,4.6766421080882999e-08,1.170397792131521e-06,7.1220208444565943e-06,7.6665920334134143e-11,8.2624607677904533e-09,1.4638282699464117e-11
0.0007173669973113576,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063155398762518491,0.097082989983488355,0.0051813759866560644,0.0003531499305688489,0.0022848886775678526,0.0032987762635552087,0.00019810627957856134,9.5139913228877467e-08,4.3684039917058192e-16,7.6448351061775622e-11,5.3163238974660404e-22,1.6633950105938011e-13,4.2520705378918755e-17,7.8247866397018919e-13,4.7978424100819841e-18,1.571246262363079e-16,5.1881730748532734e-17,3.4948093106890439e-17,0.00011740649397053656,0.18419248947300101,5.5395635919246064e-09,1.9060894424328384e-07,1.3675706470146029e-05,2.8199240682294197e-14,7.4718173312420374e-10,6.5580951406650375e-12,0.0022480955283327116,4.676537511600005e-08,1.1688844952118678e-06,7.1224161599236975e-06,7.6766777835563162e-11,8.2622734912470967e-09,1.4628043452582967e-11
0.0007196688040448109,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0063074016830484709,0.097081605065457113,0.0051742056183196839,0.00035449897162260444,0.0022879701864145126,0.0032987802507041292,0.00019835719055949917,9.5196382752828957e-08,4.3780629771226929e-16,7.6449797080075682e-11,5.3482653773024378e-22,1.6634018319925453e-13,4.2612706062747178e-17,7.8401717798773165e-13,4.8039435510507728e-18,1.5746916393429852e-16,5.195315779094478e-17,3.5156801951515832e-17,0.0001172535274347393,0.18420086147308545,5.5325203887772336e-09,1.9061846511525671e-07,1.3658145397203792e-05,2.8130837304675989e-14,7.4524436861870612e-10,6.541058622982826e-12,0.0022480333581192547,4.6764292128675377e-08,1.1673796795377318e-06,7.1228125819209861e-06,7.6867248277044245e-11,8.2620778188995614e-09,1.4617864892880081e-11
0.0007219706107782642,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062993085757860126,0.097080223226953657,0.0051670635628864887,0.00035584726187315609,0.002291043584346134,0.0032987844380848053,0.00019860712905453963,9.5252708982529472e-08,4.3877093526537109e-16,7.6451214902134402e-11,5.3802763887730501e-22,1.6634089293644642e-13,4.2704429829768192e-17,7.8555381615192566e-13,4.8100219658859481e-18,1.5781325625428635e-16,5.2024385483969732e-17,3.5365961205266948e-17,0.00011710140709663126,0.18420918963346822,5.5255144823426288e-09,1.9062797879133474e-07,1.3640684521873165e-05,2.8062899290083095e-14,7.4332023215349541e-10,6.5241370788979837e-12,0.0022479689857503975,4.6763172661282356e-08,1.1658832755852131e-06,7.1232101146730709e-06,7.6967333965749972e-11,8.2618738556438683e-09,1.4607746534176211e-11
0.0007242724175117175,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062912601687607449,0.097078844449008356,0.0051599496054509425,0.00035719479410067917,0.0022941089161801894,0.003298788833795553,0.00019885610062573007,9.5308892856151365e-08,4.3973431819549513e-16,7.6452604698732397e-11,5.4123567152066548e-22,1.6634163018982838e-13,4.2795877597929165e-17,7.8708858853388774e-13,4.81607778978596e-18,1.5815690526227927e-16,5.2095414862317799e-17,3.5575569512644278e-17,0.00011695012571282312,0.18421747432014685,5.518545556420817e-09,1.9063748550838256e-07,1.362332298928886e-05,2.7995421978541877e-14,7.4140919048314527e-10,6.5073293526464981e-12,0.0022479024390949618,4.6762017258100568e-08,1.1643952145849083e-06,7.1236087621608915e-06,7.7067037063406096e-11,8.2616617052306347e-09,1.4597687895383647e-11
0.0007263440435718254,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006284054505904137,0.097077606150099915,0.0051535708918338148,0.00035840691909355015,0.0022968608550678902,0.0032987929746168274,0.00019907935288814721,9.5359337395895449e-08,4.4060029535353511e-16,7.6453831694337875e-11,5.4412880947535916e-22,1.6634231717629012e-13,4.2877945367747818e-17,7.8846829669011958e-13,4.821508827050929e-18,1.5846581203336891e-16,5.2159172592857718e-17,3.5764599813438074e-17,0.00011681468385334178,0.18422489366726172,5.5123048829743437e-09,1.9064603579511893e-07,1.3607781849301708e-05,2.7935082493063673e-14,7.3970034027109542e-10,6.4922987703258098e-12,0.0022478407108770821,4.6760947116046178e-08,1.1630630366705114e-06,7.1239685010882361e-06,7.7156444471631383e-11,8.2614638546645791e-09,1.4588685787414914e-11
0.0007284156696319333,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006276884466366056,0.097076370301443296,0.0051472146120809343,0.00035961841915483343,0.0022996063285916912,0.0032987972962821924,0.00019930183042312673,9.5409668050583794e-08,4.4146526596042146e-16,7.6455036250185175e-11,5.4702752874558319e-22,1.6634302632364148e-13,4.2959790987933628e-17,7.8984650887696691e-13,4.8269217716944097e-18,1.587743628686538e-16,5.2222771264149584e-17,3.5953991771528659e-17,0.00011667991058204175,0.18423227835469286,5.5060936850691061e-09,1.9065458079770383e-07,1.3592319882659877e-05,2.7875109144907403e-14,7.3800189570714388e-10,6.4773586353519038e-12,0.0022477772637010587,4.675984868647463e-08,1.1617375123556648e-06,7.1243291485419384e-06,7.7245545298434136e-11,8.2612595296532722e-09,1.4579731323270128e-11
0.0007304872956920412,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062697497779939477,0.097075136889575739,0.0051408806143765362,0.00036082928918751515,0.0023023453686804203,0.0032988018043558671,0.00019952353721167852,9.5459885485121685e-08,4.4232923456062274e-16,7.6456218488931675e-11,5.4993181367569464e-22,1.6634375757057517e-13,4.3041415124570723e-17,7.9122323226402103e-13,4.8323167203609142e-18,1.5908255924384583e-16,5.2286211614880967e-17,3.6143744408086568e-17,0.00011654580078812134,0.18423962864066498,5.4999117396064843e-09,1.906631206778868e-07,1.3576936485930825e-05,2.7815498663006281e-14,7.363137632564919e-10,6.4625081363063762e-12,0.0022477121172549382,4.6758722351676135e-08,1.1604185930344814e-06,7.1246907069339221e-06,7.7334341098852825e-11,8.2610488034967499e-09,1.4570824162542934e-11
0.0007325589217521491,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062626501714091523,0.097073905901147492,0.0051345687483958218,0.00036203952414634626,0.0023050780070329757,0.0032988065042984928,0.00019974447721186845,9.5509990358553642e-08,4.4319220566883099e-16,7.6457378532653338e-11,5.5284164865411337e-22,1.663445108551457e-13,4.3122818442735518e-17,7.9259847396760812e-13,4.8376937691006595e-18,1.5939040262523341e-16,5.2349494378898311e-17,3.6333856747219348e-17,0.00011641234941291139,0.18424694478076412,5.4937588257689627e-09,1.9067165559412984e-07,1.356163106175011e-05,2.7756247815124922e-14,7.3463585048908489e-10,6.4477464712955248e-12,0.0022476452910328735,4.6757568489384656e-08,1.1591062305711001e-06,7.1250531785301655e-06,7.742283342437288e-11,8.2608317487768766e-09,1.4561963968003173e-11
0.000734630547812257,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062555853799714659,0.097072677322920534,0.0051282788652860295,0.00036324911903747877,0.0023078042751205467,0.0032988114014688022,0.00019996465435894746,9.5559983324131459e-08,4.4405418377022311e-16,7.6458516502844939e-11,5.5575701811329581e-22,1.6634528611479231e-13,4.3204001606483401e-17,7.9397224105131728e-13,4.8430530133761303e-18,1.5969789446976556e-16,5.2412620285249651e-17,3.6524327815967195e-17,0.00011627955144920789,0.1842542270279719,5.4876347249919266e-09,1.9068018570164127e-07,1.3546403018742692e-05,2.7697353407362323e-14,7.3296806606490836e-10,6.4330728478173537e-12,0.0022475768043372889,4.6756387472849631e-08,1.1578003772940002e-06,7.1254165654526267e-06,7.7511023824183403e-11,8.2606084373643881e-09,1.4553150405559963e-11
0.000736702173872365,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062485551397443179,0.097071451141767184,0.0051220108176479413,0.00036445806891803703,0.0023105242041887961,0.0032988165011252463,0.0002001840725654926,9.5609865029380986e-08,4.4491517332071779e-16,7.6459632520420367e-11,5.5867790652970625e-22,1.6634608328636307e-13,4.3284965278835765e-17,7.9534454052651988e-13,4.848394548060249e-18,1.6000503622513438e-16,5.2475590058226338e-17,3.6715156644298366e-17,0.00011614740194061719,0.1842614756326989,5.4815392209339406e-09,1.9068871115244799e-07,1.3531251771450015e-05,2.7638812281759149e-14,7.3131031969623633e-10,6.4184864826227925e-12,0.0022475066762810457,4.6755179671629389e-08,1.1565009859904135e-06,7.1257808696830537e-06,7.7598913831573854e-11,8.260378940426521e-09,1.4544383144225295e-11
0.0007387737999324729,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062415591894604923,0.097070227344669149,0.0051157644595176107,0.0003656663688957301,0.0023132378252600245,0.003298821808427597,0.00020040273572156499,9.5659636116168028e-08,4.457751787472311e-16,7.6460726705712997e-11,5.616042984237878e-22,1.6634690230613539e-13,4.3365710121767298e-17,7.9671537935288189e-13,4.8537184674402099e-18,1.6031182932985689e-16,5.2538404417404408e-17,3.690634226510459e-17,0.00011601589598091172,0.18426869084281733,5.475472099448762e-09,1.9069723209545182e-07,1.3516176740255519e-05,2.7580621317305976e-14,7.2966252215053404e-10,6.4039866015833038e-12,0.0022474349257895396,4.6753945451018894e-08,1.1552080099008129e-06,7.1261460930660284e-06,7.7686504975022852e-11,8.26014332843529e-09,1.4535661856078248e-11
