Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),CH2X(134),CHX(26),CXHO(27),HOX(23),C2H4X(51),C2H5X(38),C2H3X(50),SX(149),C2H4OX(49),CH2OX(40),H2OX(35),C3H8X(43),CH3OX(44),CH3OHX(46),C2H3OX(47),CH2(T)(29)
0.3385760735693863,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14147795465272586,0.099950034592612286,1.5089103371833501e-35,0.00044542290695149574,7.0207178790378004e-13,1.6187256295807225e-05,0.099558793449965599,1.9508069567300546e-06,1.3273539906627548e-12,1.0395991823701724e-06,9.2418416783616696e-13,9.14001702349055e-12,3.7593236580129617e-10,4.1345203496878193e-15,1.7979090191547938e-14,2.8435800186348745e-14,1.1438444295669627e-21,1.4443533188453557e-11,2.0387137562489279e-05,9.0854376776641096e-08,9.9610353110257475e-12,0.099529861353545163,2.0307334818609582e-05,1.2297025729282631e-10,7.1072408429253173e-05,3.3017679502090116e-09,3.9791251637869378e-10,1.9014547476225856e-12,2.2982650923281702e-11,2.2100649077314569e-17,1.4690877590253546e-11,2.9460950084002591e-15,1.9149811434080638e-16,7.4067991432231965e-11,1.030532634815543e-08,5.8001437667623924e-18,2.7074476269322366e-16,1.4320389356761955e-16,1.8850888677620815e-16,8.3779804241797083e-13,8.4333172534259306e-19,6.118454899686453e-12,1.7604873276751475e-13
0.3394866911832367,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.141472576575253,0.099950010763427077,1.5091869058258578e-35,0.00044006789267039413,7.0306693403749789e-13,1.6208715809209796e-05,0.099564170112786204,1.9529368877739383e-06,1.3286621430159179e-12,1.0390183952977082e-06,9.2607953717569649e-13,9.1460957856909939e-12,3.7610710279892692e-10,4.1353350490807561e-15,1.7984840711065105e-14,2.8429228763581623e-14,1.1447549314072336e-21,1.4443289325827352e-11,2.0386357714946102e-05,8.9758684708828797e-08,9.9611945799956839e-12,0.099535196560407713,2.0307659518910144e-05,1.2289688638473032e-10,7.1116799648622629e-05,3.3060194395265348e-09,3.9833182284776091e-10,1.8992370702373742e-12,2.2940693415750685e-11,2.2106874551766321e-17,1.4701400221815017e-11,2.9459332773365006e-15,1.915798330378221e-16,7.4184403840057758e-11,1.0330866314228094e-08,5.7985829390008158e-18,2.710012887256719e-16,1.4340142539767372e-16,1.8888831091362964e-16,8.3737482062238516e-13,8.4346583792092472e-19,6.1287935540859828e-12,1.7585415998157081e-13
0.34039730879708713,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14146726331337314,0.099949986965054555,1.5094601730461653e-35,0.00043477765628298202,7.0405993438176476e-13,1.6230139806949348e-05,0.099569481951419375,1.9550642537207805e-06,1.3299679673312484e-12,1.0384395428733631e-06,9.2797458562298033e-13,9.152160473959891e-12,3.7628167231437728e-10,4.1361434997370888e-15,1.7990579935721506e-14,2.842268066125723e-14,1.1456624459612612e-21,1.4443045102073453e-11,2.0385587214054731e-05,8.8676328268103456e-08,9.9613518867582493e-12,0.099540467013001913,2.0307980218875348e-05,1.2282380579734536e-10,7.1161110869817781e-05,3.3102648690180986e-09,3.9875075580975786e-10,1.8970289250949875e-12,2.2898941370980394e-11,2.2113095750686996e-17,1.4711891787283475e-11,2.9457728260547256e-15,1.9166154749083029e-16,7.430087578885599e-11,1.0356403828143412e-08,5.7970296255374335e-18,2.7125744393165313e-16,1.4359856993713125e-16,1.8926772692632872e-16,8.3695256359881498e-13,8.435990498958512e-19,6.1391289711945634e-12,1.7566034024467153e-13
0.34130792641093755,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14146201407392275,0.099949963197430144,1.5097301781849913e-35,0.00042955140470088215,7.0505080303353896e-13,1.625152847785205e-05,0.099574729759236369,1.9571890662080639e-06,1.3312714791672562e-12,1.0378626121111211e-06,9.2986931663068104e-13,9.1582111694402924e-12,3.7645607445545708e-10,4.1369457664532935e-15,1.7996307963378516e-14,2.8416155775104864e-14,1.1465669959553697e-21,1.4442800553263953e-11,2.0384825945498908e-05,8.7607142240919077e-08,9.9615072562905208e-12,0.099545673504412693,2.0308296969425717e-05,1.2275101318664583e-10,7.1205342399905826e-05,3.3145042654329484e-09,3.9916931605538421e-10,1.8948302355361234e-12,2.2857393064829469e-11,2.2119312681494871e-17,1.4722352511560304e-11,2.9456136453359237e-15,1.9174325681139374e-16,7.4417406689194804e-11,1.0381938913375507e-08,5.7954837702399232e-18,2.7151323038155507e-16,1.4379532958251503e-16,1.8964713499377683e-16,8.3653126870476961e-13,8.4373137012216081e-19,6.1494611693679778e-12,1.7546726816493322e-13
0.34221854402478796,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14145682807367532,0.09994993946048919,1.5099969601155629e-35,0.0004243883547727131,7.0603955396821292e-13,1.6272882009157014e-05,0.099579914319668769,1.959311336773829e-06,1.3325726939546327e-12,1.0372875901549588e-06,9.3176373361254899e-13,9.1642479525508379e-12,3.7663030933226818e-10,4.1377419132844434e-15,1.8002024890827315e-14,2.8409654001460804e-14,1.1474686038943717e-21,1.4442555714869361e-11,2.038407379639442e-05,8.6550963530033332e-08,9.9616607132339198e-12,0.099550816817787255,2.0308609820797523e-05,1.2267850623497731e-10,7.1249494543891199e-05,3.3187376553065656e-09,3.9958750437163562e-10,1.892640925774479e-12,2.2816046793352044e-11,2.2125525351634634e-17,1.4732782617335609e-11,2.945455726045142e-15,1.9182496012348602e-16,7.4533995957855787e-11,1.0407471593166299e-08,5.7939453175526363e-18,2.7176865013107316e-16,1.4399170670952327e-16,1.9002653529190993e-16,8.3611093329518871e-13,8.4386280735363308e-19,6.1597901667996186e-12,1.7527493840672704e-13
0.3431291616386384,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.1414517045392116,0.099949915754166896,1.5102605572491462e-35,0.00041928773315413225,7.0702620104068933e-13,1.6294200586532603e-05,0.099585036406338354,1.9614310768578449e-06,1.3338716269685656e-12,1.0367144642776063e-06,9.33657839943909e-13,9.1702709029940291e-12,3.7680437705726232e-10,4.1385320035478485e-15,1.8007730813800246e-14,2.8403175237344764e-14,1.1483672920640863e-21,1.444231062177055e-11,2.0383330655270411e-05,8.5507631125738916e-08,9.9618122818991763e-12,0.099555897726464879,2.0308918822552815e-05,1.2260628265075153e-10,7.1293567604740116e-05,3.3229650649631019e-09,4.00005321541871e-10,1.890460920885197e-12,2.2774900872507387e-11,2.2131733768575429e-17,1.4743182325112891e-11,2.9452990591312627e-15,1.9190665656338042e-16,7.465064301772361e-11,1.0433001890528246e-08,5.7924142125060841e-18,2.7202370521544728e-16,1.4418770367322936e-16,1.9040592799319731e-16,8.3569155472335279e-13,8.4399337024322253e-19,6.1701159815222938e-12,1.7508334569036413e-13
0.3440397792524888,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14144664270679105,0.099949892078398453,1.5105210075405092e-35,0.00041424877617973836,7.0801075798644604e-13,1.631548439409251e-05,0.099590096783185311,1.9635482978027815e-06,1.3351682933292862e-12,1.0361432218790954e-06,9.3555163896213617e-13,9.1762800997643236e-12,3.7697827774523135e-10,4.1393160998347765e-15,1.8013425826982888e-14,2.8396719380519293e-14,1.1492630825337134e-21,1.4442065308287998e-11,2.0382596412050818e-05,8.4476986077531438e-08,9.9619619862711061e-12,0.099560916994105075,2.0309224023589235e-05,1.2253434016811788e-10,7.1337561883404196e-05,3.3271865205177681e-09,4.0042276834587931e-10,1.8882901467932065e-12,2.2733953637879014e-11,2.2137937939809269e-17,1.4753551853233356e-11,2.9451436356303284e-15,1.9198834527950621e-16,7.4767347297711961e-11,1.0458529828246961e-08,5.790890400722975e-18,2.7227839764945527e-16,1.4438332280827795e-16,1.9078531326670683e-16,8.3527313034222666e-13,8.4412306734489066e-19,6.180438631410083e-12,1.7489248479098054e-13
0.3449503968663392,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14144164182222588,0.099949868433119024,1.5107783484933151e-35,0.00040927072973678282,7.0899323842258804e-13,1.6336733614411509e-05,0.099595096204594627,1.9656630108553512e-06,1.3364627080205158e-12,1.0355738504849921e-06,9.3744513396713082e-13,9.1822756211560208e-12,3.7715201151322994e-10,4.1400942640235462e-15,1.8019110024024059e-14,2.8390286329460249e-14,1.1501559971580442e-21,1.4441819808191097e-11,2.0381870958036293e-05,8.3458871466201721e-08,9.9621098500134289e-12,0.099565875374814067,2.0309525472149806e-05,1.2246267654660062e-10,7.1381477678843908e-05,3.3314020478791636e-09,4.0083984555994608e-10,1.8861285302610611e-12,2.2693203444384078e-11,2.2144137872847531e-17,1.4763891417899998e-11,2.9449894466648632e-15,1.9207002543227332e-16,7.4884108232725906e-11,1.0484055428883816e-08,5.7893738284062084e-18,2.7253272943107314e-16,1.4457856642907972e-16,1.9116469127817141e-16,8.3485565750396951e-13,8.4425190711572789e-19,6.1907581341801893e-12,1.7470235053789656e-13
0.34586101448018963,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14143670114075652,0.099949844818263689,1.5110326171654429e-35,0.00040435284914064199,7.0997365584888651e-13,1.6357948428541022e-05,0.099600035415520496,1.9677752271674441e-06,1.3377548858963929e-12,1.0350063377446422e-06,9.3933832822178625e-13,9.1882575447710408e-12,3.773255784805377e-10,4.1408665572875732e-15,1.8024783497546237e-14,2.8383875983301097e-14,1.151046057579637e-21,1.4441574154691844e-11,2.0381154185886179e-05,8.2453132376341655e-08,9.9622558964734274e-12,0.099570773613269076,2.0309823215832431e-05,1.2239128957074037e-10,7.1425315288051446e-05,3.335611672751587e-09,4.0125655395691726e-10,1.8839759988769888e-12,2.2652648665992441e-11,2.215033357521805e-17,1.4774201233201233e-11,2.9448364834400277e-15,1.9215169619391807e-16,7.5000925263606057e-11,1.0509578714778539e-08,5.7878644423215954e-18,2.7278670254278638e-16,1.4477343683000234e-16,1.9154406219005434e-16,8.3443913355982182e-13,8.4437989791705401e-19,6.2010745073947872e-12,1.7451293781390147e-13
0.34677163209404005,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14143181992692871,0.099949821233767402,1.5112838501742638e-35,0.00039949439901202114,7.1095202364881852e-13,1.6379129016024596e-05,0.099604915151609227,1.9698849577972337e-06,1.3390448416743416e-12,1.0344406714296382e-06,9.4123122495244774e-13,9.1942259475266647e-12,3.774989787686579e-10,4.1416330401010701e-15,1.8030446339156103e-14,2.8377488241815686e-14,1.1519332852310549e-21,1.4441328380448698e-11,2.0380445989600825e-05,8.1459615869255753e-08,9.9624001486865548e-12,0.099575612444841227,2.0310117301599281e-05,1.2232017704976325e-10,7.1469075006073255e-05,3.3398154206373038e-09,4.0167289430625969e-10,1.881832481043464e-12,2.261228769545111e-11,2.2156525054462522e-17,1.4784481511134354e-11,2.944684737241872e-15,1.9223335674836932e-16,7.5117797837041015e-11,1.0535099708051781e-08,5.786362189788508e-18,2.730403189500241e-16,1.449679362855616e-16,1.9192342616161148e-16,8.3402355586059821e-13,8.4450704801503768e-19,6.2113877684627983e-12,1.7432424155449454e-13
0.34768224970789047,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.1414269974544724,0.099949797679565189,1.5115320837018509e-35,0.00039469465315587792,7.1192835509059938e-13,1.640027555491323e-05,0.099609736139320379,1.9719922137102811e-06,1.3403325899306653e-12,1.0338768394323768e-06,9.431238273493641e-13,9.2001809056631893e-12,3.776722125012939e-10,4.1423937722469361e-15,1.8036098639455585e-14,2.8371123005430638e-14,1.1528177013371149e-21,1.4441082517582382e-11,2.0379746264504174e-05,8.0478170956274716e-08,9.9625426293809751e-12,0.09958039259571673,2.0310407775786062e-05,1.2224933681726359e-10,7.151275712603235e-05,3.3440133168388129e-09,4.0208886737412273e-10,1.8796979059661207e-12,2.2572118944017946e-11,2.2162712318134778e-17,1.4794732461628768e-11,2.9445341994380669e-15,1.9231500629110606e-16,7.5234725405487195e-11,1.0560618430607653e-08,5.7848670186767009e-18,2.7329358060014935e-16,1.4516206705061089e-16,1.9230278334895338e-16,8.3360892175689665e-13,8.4463336558177386e-19,6.2216979346416326e-12,1.7413625674724386e-13
0.3485928673217409,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14142223300618248,0.099949774155592003,1.5117773535001185e-35,0.00038995289444203768,7.1290266332819999e-13,1.6421388221780462e-05,0.099614499096046069,1.9740970057806157e-06,1.3416181451052908e-12,1.0333148297645599e-06,9.4501613856713846e-13,9.2061224947514621e-12,3.7784527980430857e-10,4.1431488128266335e-15,1.8041740488052165e-14,2.8364780175228473e-14,1.1536993269170686e-21,1.4440836597686803e-11,2.0379054907226527e-05,7.9508648572464737e-08,9.9626833609820037e-12,0.099585114783016154,2.0310694684111082e-05,1.2217876673088253e-10,7.1556361939150245e-05,3.3482053864610598e-09,4.0250447392339753e-10,1.8775722036426846e-12,2.2532140841195831e-11,2.2168895373798344e-17,1.4804954292568826e-11,2.9443848614776949e-15,1.9239664402900678e-16,7.5351707427115653e-11,1.0586134904136171e-08,5.7833788774012985e-18,2.7354648942332268e-16,1.4535583136052752e-16,1.9268213390510701e-16,8.3319522859919724e-13,8.4475885869677131e-19,6.2320050230389242e-12,1.7394897843112369e-13
0.3495034849355913,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14141752587380099,0.09994975066178266,1.5120196948959144e-35,0.00038526841468747546,7.1387496140236112e-13,1.6442467191737295e-05,0.09961920473022888,1.9761993447918e-06,1.3429015215075174e-12,1.03275463055566e-06,9.4690816172516603e-13,9.2120507897002937e-12,3.7801818080569197e-10,4.143898220269189e-15,1.8047371973569287e-14,2.8358459652931151e-14,1.1545781827867427e-21,1.4440590651831598e-11,2.0378371815687556e-05,7.8550901550725044e-08,9.9628223656165135e-12,0.099589779714912202,2.0310978071684187e-05,1.2210846467198413e-10,7.1599889734768354e-05,3.3523916544136215e-09,4.0291971471377432e-10,1.8754553048519768e-12,2.2492351834471633e-11,2.2175074229024263e-17,1.4815147209816453e-11,2.9442367148893347e-15,1.9247826918020575e-16,7.5468743365761008e-11,1.0611649150115738e-08,5.7818977149138759e-18,2.7379904733357417e-16,1.4554923143139818e-16,1.9306147798007487e-16,8.3278247373805997e-13,8.4488353534826695e-19,6.2423090506142488e-12,1.7376240169581927e-13
0.3504141025494417,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14141287535790109,0.099949727198072061,1.5122591427960438e-35,0.00038064051454023167,7.1484526224159736e-13,1.6463512638446993e-05,0.099623853741477836,1.9782992414379854e-06,1.3441827333165706e-12,1.0321962300514114e-06,9.487998999080738e-13,9.2179658647637896e-12,3.7819091563554391e-10,4.1446420523385741e-15,1.8052993183656386e-14,2.8352161340881252e-14,1.1554542895606555e-21,1.4440344710566257e-11,2.0377696889079645e-05,7.7604784596266497e-08,9.9629596651172374e-12,0.099594388090745861,2.0311257983015582e-05,1.2203842854533688e-10,7.1643340800369213e-05,3.356572145412867e-09,4.0333459050179942e-10,1.8733471411430919e-12,2.2452750389058086e-11,2.2181248891388727e-17,1.4825311417233458e-11,2.9440897512795171e-15,1.9255988097395826e-16,7.5585832690852593e-11,1.0637161189815553e-08,5.7804234806931183e-18,2.7405125622881377e-16,1.4574226946020219e-16,1.9344081572089417e-16,8.3237065452427818e-13,8.4500740343421668e-19,6.2526100341808182e-12,1.7357652168105638e-13
0.35132472016329214,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14140828076777234,0.099949703764395048,1.5124957316922382e-35,0.00037606850336493835,7.1581357866319358e-13,1.6484524734139624e-05,0.099628446820682906,1.9803967063249483e-06,1.3454617945800206e-12,1.0316396166123749e-06,9.5069135616614662e-13,9.2238677935485905e-12,3.7836348442604707e-10,4.1453803661409661e-15,1.805860420499916e-14,2.8345885142033219e-14,1.1563276676541326e-21,1.4440098803929515e-11,2.0377030027851308e-05,7.667015426146495e-08,9.9630952810269845e-12,0.099598940601140759,2.0311534462024411e-05,1.2196865627880616e-10,7.1686715421597212e-05,3.3607468839840784e-09,4.0374910204092883e-10,1.871247644824862e-12,2.2413334987642706e-11,2.2187419368471057e-17,1.4835447116703629e-11,2.9439439623322743e-15,1.9264147865050237e-16,7.5702974877341406e-11,1.0662671044298032e-08,5.7789561247376289e-18,2.743031179904029e-16,1.4593494762499273e-16,1.9382014727169472e-16,8.3195976830902366e-13,8.4513047076326243e-19,6.2629079904071498e-12,1.7339133357595834e-13
0.35223533777714255,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14140374142130838,0.099949680360686369,1.5127294956660634e-35,0.00037155169912993257,7.1677992337419282e-13,1.650550364962653e-05,0.099632984650128056,1.982491749971109e-06,1.3467387192146667e-12,1.031084778712529e-06,9.5258253351575272e-13,9.2297566490210109e-12,3.7853588731143549e-10,4.1461132181328255e-15,1.8064205123329691e-14,2.8339630959950127e-14,1.1571983372853984e-21,1.4439852961458459e-11,2.0376371133691002e-05,7.5746868921083857e-08,9.9632292346028683e-12,0.099603437928116212,2.0311807552047371e-05,1.2189914582305229e-10,7.1730013882279121e-05,3.3649158944635568e-09,4.0416325008158361e-10,1.8691567489554876e-12,2.2374104130139828e-11,2.2193585667851893e-17,1.48455545081545e-11,2.9437993398086909e-15,1.9272306146092101e-16,7.5820169405640044e-11,1.0688178734421139e-08,5.7774955975599683e-18,2.7455463448323309e-16,1.46127268085077e-16,1.9419947277375527e-16,8.3154981244403608e-13,8.4525274505587725e-19,6.2732029358187029e-12,1.7320683261841342e-13
0.35314595539099297,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14139925664489489,0.099949656986880797,1.5129604683937751e-35,0.00036708942829593335,7.1774430897237902e-13,1.6526449554314619e-05,0.09963746790360245,1.9845843828085462e-06,1.3480135210093936e-12,1.0305317049378626e-06,9.5447343493976174e-13,9.235632503514113e-12,3.7870812442796738e-10,4.1468406641291946e-15,1.80697960234365e-14,2.8333398698797294e-14,1.1580663184776417e-21,1.4439607212194167e-11,2.037572010951103e-05,7.4834788747859319e-08,9.9633615468203732e-12,0.099607880745198454,2.0312077295846991e-05,1.218298951512301e-10,7.1773236464444249e-05,3.3690792010006994e-09,4.0457703537120075e-10,1.8670743873323006e-12,2.233505633344718e-11,2.2199747797111251e-17,1.4855633789578931e-11,2.9436558755457444e-15,1.9280462866700663e-16,7.5937415761569007e-11,1.0713684280840736e-08,5.7760418501800756e-18,2.7480580755620919e-16,1.463192329811944e-16,1.9457879236555938e-16,8.311407842817904e-13,8.4537423394555632e-19,6.2834948867994886e-12,1.7302301409444468e-13
0.3540565730048434,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.1413948257733004,0.099949633642913066,1.5131886831511157e-35,0.00036268102570625815,7.1870674794725005e-13,1.654736261622044e-05,0.099641897246510375,1.9866746151839869e-06,1.3492862136271251e-12,1.0299803839849733e-06,9.5636406338795547e-13,9.2414954287346493e-12,3.7888019591390066e-10,4.1475627593114209e-15,1.8075376989174313e-14,2.8327188263331946e-14,1.1589316310610537e-21,1.4439361584687005e-11,2.0375076859431733e-05,7.3933775688442502e-08,9.9634922383774129e-12,0.099612269717530538,2.0312343735619915e-05,1.2176090225869199e-10,7.1816383448344276e-05,3.3732368275600264e-09,4.049904586542854e-10,1.8650004944816606e-12,2.2296190131205464e-11,2.2205905763826576e-17,1.4865685157056359e-11,2.943513561455131e-15,1.9288617954112971e-16,7.6054713436297369e-11,1.0739187704012883e-08,5.7745948341179932e-18,2.7505663904254886e-16,1.4651084443569295e-16,1.9495810618284966e-16,8.3073268117563399e-13,8.4549494497989861e-19,6.2937838595936804e-12,1.7283987333758548e-13
