Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),CH2X(58),CHX(26),CXHO(27),HOX(23),C2H5X(33),C2H4OX(44),C3H8X(38),CH2OX(35),H2OX(30),CH4OX(41),C2H3OX(43),CH3OX(40)
0.31505225045264285,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14164079385627831,0.09994772661324583,1.5005527990461821e-35,0.00060908905545350143,6.8324778503210682e-13,1.5797039742568531e-05,0.099393733527668046,3.588439270119874e-06,1.3010601520368105e-12,1.0391036204528273e-06,2.9753878744118943e-12,9.0263519934413069e-12,7.1929873696646954e-10,4.0714621931495931e-15,1.7831253766492398e-14,2.7403501935082184e-14,1.1249434882165014e-21,0.0,2.0636421694466225e-05,1.255702109680487e-07,0.099367367467503742,9.9558944166790215e-12,2.0469715195436189e-05,1.2305203427783113e-10,7.0290782744012543e-05,3.259502552683451e-09,7.4209824246216758e-10,1.9229393929385481e-12,2.3526714562060675e-11,2.1943019003691915e-17,1.4489029195984713e-11,3.7253167406230526e-16,5.6670186546424904e-18,6.1823573177119679e-16,2.6862648446972497e-16,1.4096621087939563e-16,8.4099645032809579e-19,1.0988173924465907e-11,8.3603154455668488e-13
0.31561758979633575,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14163621107391114,0.099947709057636058,1.5007875279402638e-35,0.00060452208398967483,6.839181256546247e-13,1.5811302064771255e-05,0.099398314414136088,3.5911197306715921e-06,1.3019378021733813e-12,1.0387176510084753e-06,2.979379526290276e-12,9.0304424677116901e-12,7.1951240661585637e-10,4.0721081950150035e-15,1.7835212650214209e-14,2.7399385416745443e-14,1.1255708823414734e-21,0.0,2.063575037921888e-05,1.2462464869102511e-07,0.099371922133980384,9.9560311283666665e-12,2.0469996282091002e-05,1.2300234748433196e-10,7.0320231118975565e-05,3.2623398310215606e-09,7.4262853993315601e-10,1.9214167051965427e-12,2.349751268589781e-11,2.194718057242109e-17,1.4496232816954218e-11,3.7263027760563074e-16,5.6659840338595893e-18,6.1904510030192721e-16,2.6879899333409205e-16,1.410999486812809e-16,8.4110267299024095e-19,1.1000425826654148e-11,8.3575927606619345e-13
0.31618292914002866,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14163166284234815,0.09994769151627704,1.5010205146675363e-35,0.00059998964724546923,6.8458746905942247e-13,1.5825548382944511e-05,0.099402860745027022,3.593798029203992e-06,1.3028143597429471e-12,1.0383325490371675e-06,2.9833706242641198e-12,9.0345265119938498e-12,7.1972595951533177e-10,4.072750989299921e-15,1.7839165713914233e-14,2.7395278377900125e-14,1.1261968522712979e-21,0.0,2.0635084101042094e-05,1.2368629675379424e-07,0.099376442274357671,9.9561667780820945e-12,2.0470275185273415e-05,1.2295279636284721e-10,7.0349644727861634e-05,3.2651744134645424e-09,7.4315853574393392e-10,1.919898508483515e-12,2.346840858406821e-11,2.1951340019424307e-17,1.4503421716189157e-11,3.7272890445458615e-16,5.66495281036455e-18,6.1985445129016623e-16,2.6897133052308846e-16,1.4123350625675424e-16,8.4120842971784511e-19,1.1012675072103087e-11,8.3548738687794656e-13
0.31674826848372156,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14162714889607234,0.09994767398914893,1.5012517721312048e-35,0.00059549147972455811,6.8525581951734397e-13,1.5839778754370714e-05,0.099407372785924764,3.596474172481792e-06,1.3036898295815155e-12,1.0379483105877612e-06,2.9873611721200881e-12,9.038604151323383e-12,7.1993939564353503e-10,4.0733905970940656e-15,1.7843112989357346e-14,2.7391180795259359e-14,1.1268214050862894e-21,0.0,2.0634422821244216e-05,1.227550988269274e-07,0.099380928154139417,9.9563013744262132e-12,2.0470551922667361e-05,1.2290338017198341e-10,7.037902366127701e-05,3.2680063081730522e-09,7.4368823034748939e-10,1.9183847769706076e-12,2.3439401694365309e-11,2.1955497346738874e-17,1.4510595964363245e-11,3.7282755398590603e-16,5.6639249678528678e-18,6.2066378497700098e-16,2.6914349668407617e-16,1.413668843427251e-16,8.4131372345046218e-19,1.1024921671280928e-11,8.3521587646583058e-13
0.31731360782741447,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.141622668971673,0.099947656476231952,1.5014813131392887e-35,0.0005910273180368172,6.8592318127589351e-13,1.585399323601158e-05,0.099411850800306359,3.5991481672304289e-06,1.3045642164792364e-12,1.0375649317367128e-06,2.9913511736173988e-12,9.0426754106005394e-12,7.2015271497964457e-10,4.074027039271017e-15,1.7847054509355115e-14,2.7387092644030578e-14,1.1274445478435187e-21,0.0,2.0633766501440556e-05,1.2183099904121538e-07,0.099385380036722912,9.9564349259252385e-12,2.0470826511803204e-05,1.2285409817570996e-10,7.0408368009413776e-05,3.270835523262245e-09,7.4421762419477742e-10,1.9168754875626561e-12,2.3410491466553662e-11,2.1959652558410926e-17,1.4517755631706397e-11,3.7292622558122943e-16,5.6629004899230991e-18,6.2147310160057654e-16,2.693154924583321e-16,1.4150008367196173e-16,8.414185570930576e-19,1.1037165634595395e-11,8.349447442953393e-13
0.3178224132367381,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14161866591239219,0.099947640726740825,1.5016864429867254e-35,0.00058703843149657026,6.8652296501273719e-13,1.5866772730543998e-05,0.0994158521366586,3.6015529310389576e-06,1.3053502426937172e-12,1.037220622524615e-06,2.9949417109133904e-12,9.0463341094612246e-12,7.2034460250868487e-10,4.0745971477439991e-15,1.785059698282288e-14,2.7383421345671296e-14,1.1280041765194803e-21,0.0,2.063318002293259e-05,1.2100533233651412e-07,0.099389357879458046,9.9565542359190499e-12,2.0471071819630935e-05,1.2280985851390412e-10,7.0434748426480577e-05,3.2733795324383435e-09,7.4469382188182969e-10,1.9155209048012083e-12,2.3384554452283372e-11,2.1963390442338496e-17,1.4524186923385891e-11,3.7301504837488791e-16,5.6619813217962862e-18,6.2220147216719158e-16,2.6947014349786807e-16,1.416198108336178e-16,8.4151251637539786e-19,1.1048182956468098e-11,8.3470104831258433e-13
0.31833121864606173,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14161469001006471,0.099947624988730249,1.5018902020075076e-35,0.00058307668894638386,6.8712195438927006e-13,1.5879539441310379e-05,0.099419826312400206,3.6039559648031842e-06,1.3061353990227421e-12,1.0368770036448168e-06,2.9985318113841362e-12,9.0499876784638824e-12,7.2053639540716626e-10,4.0751647238793234e-15,1.7854134843787064e-14,2.7379757638055482e-14,1.1285626738051588e-21,0.0,2.0632597503619398e-05,1.2018533015293608e-07,0.09939330858520809,9.9566727125464111e-12,2.0471315414012113e-05,1.227657264338445e-10,7.0461100967240145e-05,3.2759213835112158e-09,7.4516977664591763e-10,1.9141698824543385e-12,2.3358694894148308e-11,2.1967126617410262e-17,1.4530606511680443e-11,3.7310388810050176e-16,5.6610648516359097e-18,6.2292982927265731e-16,2.6962465749906311e-16,1.4173939432102857e-16,8.4160610741308694e-19,1.105919815917219e-11,8.3445765791810262e-13
0.31884002405538536,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14161074107697011,0.099947609262185794,1.5020925993436897e-35,0.00057914190268082161,6.8772015245428669e-13,1.5892293409177915e-05,0.09942377351529888,3.6063572733458082e-06,1.3069196888959405e-12,1.0365340723093795e-06,3.002121477714124e-12,9.0536361354574031e-12,7.2072809366286362e-10,4.0757297826503736e-15,1.7857668114950958e-14,2.737610149952066e-14,1.129120044762035e-21,0.0,2.0632018916145988e-05,1.1937095270193605e-07,0.099397232341683364,9.9567903618705772e-12,2.0471557307413079e-05,1.2272170141237643e-10,7.0487425696513255e-05,3.2784610823030045e-09,7.4564548881171553e-10,1.9128224041013744e-12,2.3332912392380015e-11,2.1970861085673175e-17,1.4537014446865079e-11,3.7319274431828564e-16,5.660151066931258e-18,6.2365817308463783e-16,2.6977903492104966e-16,1.4185883465992506e-16,8.4169933229391455e-19,1.1070211250165114e-11,8.3421457273579225e-13
0.319348829464709,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14160681892672639,0.099947593547093025,1.5022936440766084e-35,0.00057523388633280823,6.8831756224238912e-13,1.5905034674822375e-05,0.099427693931783606,3.6087568614645859e-06,1.3077031157226643e-12,1.0361918257391724e-06,3.0057107125704365e-12,9.0572794981918014e-12,7.2091969726397629e-10,4.0762923389150104e-15,1.7861196818810311e-14,2.7372452910567014e-14,1.1296762944139031e-21,0.0,2.0631444233352269e-05,1.1856216048693331e-07,0.099401129335255647,9.956907189907492e-12,2.0471797512202962e-05,1.2267778292900022e-10,7.0513722678842815e-05,3.2809986346093325e-09,7.4612095870263694e-10,1.911478451889149e-12,2.3307206552188577e-11,2.1974593848777358e-17,1.4543410778930723e-11,3.7328161659163133e-16,5.6592399556397294e-18,6.2438650376896019e-16,2.6993327621998693e-16,1.4197813237353668e-16,8.4179219308857288e-19,1.1081222236864331e-11,8.3397179237988119e-13
0.3198576348740326,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14160292337427968,0.09994757784343751,1.5024933452272791e-35,0.00057135245486353476,6.8891418677400506e-13,1.5917763278725919e-05,0.099431587746954694,3.6111547339324963e-06,1.3084856829196579e-12,1.0358502611690966e-06,3.0092995186028596e-12,9.0609177843145203e-12,7.2111120619926868e-10,4.0768524074051039e-15,1.7864720980085031e-14,2.7368811851930326e-14,1.1302314277400986e-21,0.0,2.063087342827178e-05,1.1775891430099825e-07,0.099404999750968379,9.9570232026261992e-12,2.0472036040654497e-05,1.2263397046656817e-10,7.0539991978491845e-05,3.2835340461984663e-09,7.4659618664085373e-10,1.910138007926641e-12,2.3281577002445878e-11,2.1978324910904572e-17,1.4549795557584759e-11,3.7337050448714895e-16,5.6583315057524032e-18,6.2511482148963389e-16,2.7008738185371954e-16,1.420972879825739e-16,8.4188469184814766e-19,1.1092231126648101e-11,8.3372931646775309e-13
0.32036644028335626,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14159905423589458,0.099947562151204858,1.5026917117567635e-35,0.00056749742455247502,6.8951002905407657e-13,1.5930479261159131e-05,0.099435455144593871,3.6135508954978714e-06,1.3092673938635189e-12,1.0355093758538515e-06,3.0128878984439861e-12,9.0645510113959566e-12,7.2130262045823683e-10,4.0774100027478677e-15,1.7868240620109231e-14,2.7365178303078553e-14,1.1307854497204767e-21,0.0,2.0630306474130247e-05,1.1696117522457652e-07,0.099408843772546537,9.9571384059494994e-12,2.0472272904945173e-05,1.2259026351137695e-10,7.0566233659469474e-05,3.286067322808715e-09,7.4707117294729563e-10,1.908801056731939e-12,2.3256023340642347e-11,2.1982054273043834e-17,1.4556168832254655e-11,3.7345940757470539e-16,5.6574257051954021e-18,6.2584312640886974e-16,2.7024135227444675e-16,1.4221630200501433e-16,8.4197683060754556e-19,1.1103237926856151e-11,8.334871446168992e-13
0.3208752456926799,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14159521132914391,0.099947546470380594,1.5028887525665892e-35,0.00056366861298745943,6.9010509207315371e-13,1.594318266219906e-05,0.099439296307174227,3.6159453508846259e-06,1.3100482518915824e-12,1.0351691670660537e-06,3.0164758547093554e-12,9.0681791969170443e-12,7.2149394003120563e-10,4.0779651394888824e-15,1.7871755759186224e-14,2.7361552243418407e-14,1.1313383653141971e-21,0.0,2.0629743344343824e-05,1.1616890462321461e-07,0.099412661582406622,9.9572528057540842e-12,2.0472508117157778e-05,1.2254666155327646e-10,7.0592447785502042e-05,3.2885984701517558e-09,7.4754591794166847e-10,1.907467580903918e-12,2.323054516784815e-11,2.198578193532394e-17,1.4562530652087117e-11,3.7354832542750126e-16,5.6565225419548644e-18,6.2657141868709336e-16,2.7039518792916744e-16,1.4233517495631884e-16,8.4206861139166293e-19,1.1114242644789093e-11,8.3324527643772534e-13
0.3213840511020035,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.1415913944728992,0.099947530800950299,1.5030844764991748e-35,0.00055986583905484188,6.9069937880878778e-13,1.5955873521742399e-05,0.099443111415869812,3.6183381047924153e-06,1.3108282603715645e-12,1.0348296320941125e-06,3.0200633899975898e-12,9.0718023582354109e-12,7.2168516490921919e-10,4.0785178320922708e-15,1.7875266424954989e-14,2.7357933652516713e-14,1.1318901793980247e-21,0.0,2.0629184012517878e-05,1.1538206414529874e-07,0.099416453361666463,9.9573664078707434e-12,2.0472741689280938e-05,1.2250316408615743e-10,7.0618634420013221e-05,3.291127493913292e-09,7.4802042194248248e-10,1.906137562221329e-12,2.3205142151085909e-11,2.1989507905349375e-17,1.4568881065947108e-11,3.7363725762200103e-16,5.6556220038419747e-18,6.2729969848296665e-16,2.7054888926894177e-16,1.4245390734961041e-16,8.4216003621597892e-19,1.1125245287708314e-11,8.3300371154534381e-13
0.32189285651132715,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14158760348732061,0.09994751514289954,1.5032788923381539e-35,0.00055608892292973182,6.9129289222266142e-13,1.5968551879466893e-05,0.099446900650565731,3.6207291618968378e-06,1.3116074226383978e-12,1.0344907682454756e-06,3.0236505068905278e-12,9.0754205126374752e-12,7.2187629508399702e-10,4.0790680949321088e-15,1.7878772638044659e-14,2.7354322509601532e-14,1.1324408968566492e-21,0.0,2.0628628452445967e-05,1.1460061571984173e-07,0.099420219290155112,9.9574792180853679e-12,2.0472973633210577e-05,1.2245977060706971e-10,7.0644793626193378e-05,3.2936543997474678e-09,7.4849468526706565e-10,1.9048109862039166e-12,2.3179813883471003e-11,2.199323218300771e-17,1.4575220122425745e-11,3.7372620373779928e-16,5.6547240788600468e-18,6.28027965953427e-16,2.7070245673939697e-16,1.4257249969519163e-16,8.4225110708172646e-19,1.1136245862836214e-11,8.3276244956154134e-13
0.3224016619206508,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14158383819384743,0.099947499496213926,1.503472008808757e-35,0.00055233768606632329,6.9188563526103675e-13,1.5981217774853267e-05,0.099450664189867546,3.6231185268495683e-06,1.3123857419619998e-12,1.0341525728381873e-06,3.0272372079533254e-12,9.0790336773588926e-12,7.220673305478694e-10,4.0796159422778995e-15,1.788227441331772e-14,2.7350718795682193e-14,1.1329905226178704e-21,0.0,2.0628076638107637e-05,1.1382452155428393e-07,0.09942395954642233,9.9575912421391759e-12,2.0473203960750746e-05,1.2241648061491406e-10,7.0670925466989433e-05,3.2961791932831042e-09,7.4896870823154688e-10,1.9034878359106286e-12,2.3154559940909588e-11,2.1996954764246928e-17,1.4581547869843933e-11,3.7381516335762548e-16,5.6538287557422196e-18,6.2875622125368494e-16,2.7085589078102685e-16,1.4269095250075852e-16,8.4234182597419593e-19,1.1147244377357065e-11,8.3252149009301232e-13
0.3229104673299744,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14158009841518851,0.099947483860878997,1.5036638345783052e-35,0.00054861195118829226,6.9247761085950973e-13,1.5993871247231008e-05,0.099454402211111126,3.6255062042785475e-06,1.3131632216644147e-12,1.0338150432060755e-06,3.0308234957345784e-12,9.082641869474755e-12,7.2225827129388552e-10,4.080161388299108e-15,1.7885771783173853e-14,2.7347122491287674e-14,1.1335390614594381e-21,0.0,2.0627528543667083e-05,1.1305374413226225e-07,0.099427674307748251,9.9577024857281574e-12,2.047343268361318e-05,1.2237329361355971e-10,7.0697030005000252e-05,3.2987018801268588e-09,7.4944249115090424e-10,1.9021680924759941e-12,2.3129380052151779e-11,2.2000675662771207e-17,1.4587864356240947e-11,3.7390413606749147e-16,5.6529360225474708e-18,6.2948446453722787e-16,2.7100919184067926e-16,1.4280926627205471e-16,8.4243219486782221e-19,1.1158240838417118e-11,8.3228083274383986e-13
0.32341927273929805,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14157638397531278,0.099947468236880346,1.5038543782565297e-35,0.00054491154227928346,6.9306882193854298e-13,1.6006512335705933e-05,0.099458114890371901,3.6278921987880963e-06,1.3139398650428755e-12,1.0334781767060411e-06,3.0344093727664401e-12,9.0862451059581205e-12,7.2244911731580174e-10,4.0807044470813442e-15,1.7889264770801298e-14,2.7343533574787249e-14,1.1340865181091835e-21,0.0,2.0626984143473026e-05,1.1228824621145794e-07,0.099431363750152976,9.9578129545045393e-12,2.0473659813419117e-05,1.2233020911105302e-10,7.072310730260336e-05,3.3012224658503694e-09,7.4991603433897924e-10,1.9008517426626896e-12,2.3104273810537549e-11,2.2004394878383833e-17,1.459416962938609e-11,3.7399312145646627e-16,5.6520458669526675e-18,6.3021269595587819e-16,2.711623603532829e-16,1.4292744151199316e-16,8.4252221572356174e-19,1.1169235253125125e-11,8.3204047713516009e-13
0.3239280781486217,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14157269469943923,0.099947452624203556,1.5040436483958062e-35,0.00054123628457346674,6.9365927139936325e-13,1.6019141079157871e-05,0.099461802402474556,3.6302765149591309e-06,1.3147156752913152e-12,1.0331419707016066e-06,3.0379948415647324e-12,9.0898434038294903e-12,7.226398686080263e-10,4.0812451326212995e-15,1.7892753380390631e-14,2.7339952027931743e-14,1.1346328975086098e-21,0.0,2.0626443412056217e-05,1.1152799082150223e-07,0.099435028048405941,9.9579226540778889e-12,2.0473885361701371e-05,1.2228722661460728e-10,7.074915742201612e-05,3.3037409559996476e-09,7.5038933810843521e-10,1.8995387700481385e-12,2.3079240729099284e-11,2.200811239819461e-17,1.4600463736793452e-11,3.7408211911660049e-16,5.6511582784981891e-18,6.3094091565980463e-16,2.7131539675158895e-16,1.4304547872040912e-16,8.4261189048544312e-19,1.1180227628552337e-11,8.3180042287721715e-13
0.3244368835579453,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14156903041402866,0.099947437022834207,1.5042316534917508e-35,0.00053758600454617469,6.9424896213506694e-13,1.6031757516360396e-05,0.099465464921002167,3.6326591573493328e-06,1.3154906556854755e-12,1.0328064225726062e-06,3.0415799046290695e-12,9.0934367799291824e-12,7.2283052516564327e-10,4.0817834588199659e-15,1.7896237648456826e-14,2.7336377831915222e-14,1.1351782044135085e-21,0.0,2.0625906324126768e-05,1.1077294126176417e-07,0.099438667376035322,9.9580315900129992e-12,2.0474109339902144e-05,1.222443456372784e-10,7.0775180425028527e-05,3.306257356106893e-09,7.5086240277080707e-10,1.8982291547480216e-12,2.3054280630480623e-11,2.2011828245286447e-17,1.4606746725693643e-11,3.7417112864329105e-16,5.650273245683633e-18,6.3166912379747328e-16,2.7146830148622885e-16,1.4316337839574108e-16,8.4270122109170402e-19,1.1191217971732367e-11,8.3156066956514482e-13
0.32494568896726894,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14156539094677348,0.099947421432757852,1.5044184019836751e-35,0.00053396052990461334,6.9483789702872149e-13,1.6044361685877687e-05,0.09946910261830566,3.6350401304932608e-06,1.3162648094962764e-12,1.032471529728911e-06,3.0451645644429929e-12,9.0970252508436577e-12,7.2302108698441759e-10,4.0823194394982905e-15,1.7899717608630162e-14,2.7332810963492824e-14,1.1357224432577783e-21,0.0,2.0625372854575858e-05,1.1002306109919927e-07,0.099442281905337285,9.9581397678310438e-12,2.0474331759374032e-05,1.2220156570018657e-10,7.0801176373165654e-05,3.308771671661957e-09,7.5133522863658432e-10,1.8969228852196896e-12,2.3029393124515503e-11,2.2015542422219827e-17,1.4613018643042168e-11,3.7426014963499866e-16,5.6493907550538309e-18,6.323973205157384e-16,2.7162107497574876e-16,1.4328114103401122e-16,8.4279020947152007e-19,1.1202206289661911e-11,8.3132121681439104e-13
0.3254544943765926,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.14156177612658866,0.099947405853960114,1.5046039022545329e-35,0.00053035968957865199,6.9542607893644959e-13,1.6056953625976153e-05,0.099472715665513065,3.6374194389025285e-06,1.317038139838613e-12,1.0321372895752687e-06,3.0487488234740586e-12,9.1006088333725716e-12,7.2321155406073644e-10,4.0828530883836673e-15,1.7903193250056677e-14,2.7329251406186983e-14,1.1362656189792849e-21,0.0,2.0624842978474159e-05,1.092783141664297e-07,0.099445871807385219,9.9582471930137116e-12,2.0474552631385834e-05,1.2215888631808032e-10,7.0827145327982455e-05,3.311283908124356e-09,7.5180781601509764e-10,1.8956199454448161e-12,2.3004577600545921e-11,2.2019254900216226e-17,1.4619279535565178e-11,3.7434918169276491e-16,5.6485107972643517e-18,6.3312550595991427e-16,2.7177371763669525e-16,1.4339876712704917e-16,8.4287885752528195e-19,1.1213192589301146e-11,8.3108206424153397e-13
