Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50)
4.687671946432457e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288189666807834,0.099987811382135458,0.0999995016424296,0.0,7.8853058283292514e-14,4.4655006121113733e-13,4.7140360445368408e-25,3.5653123487367098e-24,8.908829459016491e-44,1.8272976523120805e-20,9.0553238920279809e-66,6.3938581925206515e-20,1.819343240549585e-43,1.1105160275814107e-18,1.6194438098799239e-42,4.4911576507065624e-47,1.2954548358081762e-16,2.9204783314256794e-51,1.2021079283793734e-05,9.9665865646642322e-07,5.469382246101556e-10,6.6840109467599029e-07,3.4396011669389731e-16,5.7051760456184835e-11,1.6693249061778595e-07,5.4300900335322236e-11,4.6383834475863306e-15,3.8230339195534195e-17,2.0998000852584541e-12,3.9225145148694767e-23
4.718951285530126e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288181100282709,0.099987730190746138,0.099999501640557265,0.0,8.1036619009323122e-14,4.5546710901002708e-13,4.8134278707613253e-25,3.5892150726087325e-24,9.2172082093865881e-44,1.841627232180107e-20,9.5082620572111623e-66,6.4796712469373774e-20,1.8830662413804413e-43,1.1338428599859437e-18,1.6645088951148972e-42,4.6161319708345832e-47,1.3226672870280201e-16,3.0438109835214472e-51,1.2101152886463453e-05,9.9666162259499727e-07,5.4693753784440814e-10,6.7287124313091924e-07,3.4395969449582108e-16,5.7282313448250472e-11,1.6805001836028717e-07,5.5048104837248012e-11,4.7671240009385876e-15,3.9244439853199684e-17,2.1288452514279923e-12,4.0035377994456893e-23
4.750230624627795e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288172533966713,0.099987649001201523,0.099999501638800878,0.0,8.3264872586932339e-14,4.6450273303068686e-13,4.9141894678239131e-25,3.6131177364518146e-24,9.5340322575082731e-44,1.8560143230983089e-20,9.9806768853406942e-66,6.5660561444708494e-20,1.9485561539568294e-43,1.157489511311478e-18,1.7105015649413265e-42,4.7436785467565298e-47,1.3502528556238676e-16,3.1714480449391995e-51,1.218122464632868e-05,9.9666435158764508e-07,5.4693685109733067e-10,6.7734137718509345e-07,3.4395929136672686e-16,5.7514404064429724e-11,1.6916754247141971e-07,5.5800240701566697e-11,4.8987152072057136e-15,4.027867076098731e-17,2.1580842946494223e-12,4.0856583084179916e-23
4.7815099637254636e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288163967858235,0.099987567813501571,0.099999501637152446,0.0,8.5538417616333373e-14,4.7365772044135657e-13,5.0163299447897221e-25,3.6370203402676663e-24,9.8594730213161117e-44,1.8704597110721085e-20,1.047327474425233e-65,6.6530128814386199e-20,2.0158492252937617e-43,1.1814580845457177e-18,1.7574343374778695e-42,4.8738320888314407e-47,1.3782139955727229e-16,3.3035084465982014e-51,1.2261294563431901e-05,9.9666685959383477e-07,5.4693616436887531e-10,6.8181149683671425e-07,3.4395887869859706e-16,5.7748032291822505e-11,1.7028506295125395e-07,5.6557307074894703e-11,5.0332054569205486e-15,4.13332973083313e-17,2.1875172086384236e-12,4.1688833382277405e-23
4.8127893028231323e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288155401955759,0.099987486627646241,0.099999501635604365,0.0,8.7857856598799005e-14,4.8293285840006342e-13,5.1198584103897101e-25,3.6609228840579857e-24,1.0193704210451765e-43,1.8849641872573715e-20,1.0986783191919487e-65,6.7405414541580157e-20,2.0849821888927677e-43,1.2057506823051341e-18,1.8053198138051776e-42,5.006627537390759e-47,1.4065531604252786e-16,3.44011355067891e-51,1.2341362637815609e-05,9.9666916166334852e-07,5.4693547765899687e-10,6.8628160208397068e-07,3.4395845255560306e-16,5.7983198117508839e-11,1.7140257979985964e-07,5.7319303107316384e-11,5.1706437197218524e-15,4.240858661268848e-17,2.217143987440627e-12,4.253220185607331e-23
4.844068641920801e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288146836257872,0.099987405443635463,0.09999950163414964,0.0,9.0223795935872958e-14,4.9232893405462087e-13,5.2247839730356984e-25,3.6848253678244712e-24,1.0536901841413595e-43,1.8995285479594906e-20,1.1521951496212231e-65,6.8286418589461594e-20,2.1559922679075169e-43,1.230369406836338e-18,1.8541706779690009e-42,5.1421000627460646e-47,1.4352728033075107e-16,3.5813871831420862e-51,1.2421428869522288e-05,9.9667127182115799e-07,5.4693479096765401e-10,6.9075169292503855e-07,3.4395805184353503e-16,5.8219901528509108e-11,1.7252009301730627e-07,5.8086227951869388e-11,5.3110795480210947e-15,4.3504807519150007e-17,2.2469646254119676e-12,4.338676147563012e-23
4.87534798101847e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288138270763278,0.099987324261469238,0.099999501632781762,0.0,9.2636845928565247e-14,5.0184673454262773e-13,5.3311157408345558e-25,3.7087277915688171e-24,1.0889244252705445e-43,1.914153594632476e-20,1.2079551165270314e-65,6.9173140921199385e-20,2.228917178308812e-43,1.2553163600172358e-18,1.9039996969831007e-42,5.2802850651963114e-47,1.4643753769220317e-16,3.7274556664588275e-51,1.2501493258594407e-05,9.9667320313720389e-07,5.4693410429480731e-10,6.9522176935808181e-07,3.439576430896471e-16,5.8458142511921012e-11,1.7363760260366269e-07,5.8858080764059437e-11,5.4545630806654431e-15,4.4622230600053307e-17,2.2769791172001931e-12,4.425258521357678e-23
4.9066273201161386e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288129705470741,0.099987243081147509,0.099999501631494611,0.0,9.5097620776531835e-14,5.1148704699146625e-13,5.438862821601474e-25,3.7326301552927131e-24,1.1250912119984694e-43,1.9288401338780437e-20,1.2660376488684103e-65,7.0065581499960242e-20,2.3037951320489291e-43,1.2805936433579883e-18,1.9548197208319646e-42,5.4212181750344928e-47,1.4938633335492018e-16,3.8784478525514914e-51,1.2581555805074433e-05,9.9667496779141767e-07,5.469334176404208e-10,6.9969183138125351e-07,3.4395721160711726e-16,5.8697921054833981e-11,1.7475510855899749e-07,5.9634860701403334e-11,5.6011450465970466e-15,4.576112815459404e-17,2.3071874577274483e-12,4.5129746044943801e-23
4.9379066592138074e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288121140379136,0.099987161902670235,0.099999501630282581,0.0,9.7606738577238915e-14,5.2125065851830201e-13,5.5480343228725116e-25,3.756532458997846e-24,1.1622088471209452e-43,1.9435889774447107e-20,1.3265245089679377e-65,7.0963740288908731e-20,2.380664840225309e-43,1.3062033580017779e-18,2.0066436824733524e-42,5.564935252553848e-47,1.523739125048021e-16,4.034495155945445e-51,1.2661616509004839e-05,9.9667657713431822e-07,5.4693273100446078e-10,7.0416187899269483e-07,3.4395681283985272e-16,5.8939237144248729e-11,1.7587261088337888e-07,6.0416566922998324e-11,5.7508767685085495e-15,4.6921774208438153e-17,2.3375896421738751e-12,4.601831694701696e-23
4.969185998311476e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288112575487387,0.099987080726037347,0.0999995016291403,0.0,1.0016482132511213e-13,5.3113835623008199e-13,5.6586393519163475e-25,3.7804347026859012e-24,1.2002958701785132e-43,1.9584009422268922e-20,1.3894998488504727e-65,7.1867617251207062e-20,2.4595655162435799e-43,1.3321476047253952e-18,2.0594845978406627e-42,5.7114723880535697e-47,1.5540052028568169e-16,4.1957315871315675e-51,1.2741675370428069e-05,9.9667804174348634e-07,5.4693204438689466e-10,7.086319121905369e-07,3.4395641020013818e-16,5.9182090767258034e-11,1.7699010957687454e-07,6.120319858911633e-11,5.903810166494874e-15,4.8104444513333991e-17,2.3681856659621836e-12,4.6918370899186318e-23
5.000465337409145e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288104010794507,0.099986999551248845,0.09999950162806287,0.0,1.0277249491067131e-13,5.4115092722353267e-13,5.7706870157453347e-25,3.8043368863585597e-24,1.2393710589710146e-43,1.9732768502639932e-20,1.4550502677224625e-65,7.2777212350015251e-20,2.5405368789799052e-43,1.3584284839396642e-18,2.1133555658451379e-42,5.8608659018440696e-47,1.5846640179937321e-16,4.3622937861394813e-51,1.2821732389386579e-05,9.966793714761917e-07,5.469313577876933e-10,7.1310193097290047e-07,3.4395597181674342e-16,5.9426481910966615e-11,1.7810760463955206e-07,6.1994754860821559e-11,6.0599977617012782e-15,4.9309416546724539e-17,2.398975524743115e-12,4.7829980882797538e-23
5.031744676506814e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288095446299583,0.099986918378304632,0.099999501627045698,0.0,1.0543038911965081e-13,5.5128915858516104e-13,5.8841864211259145e-25,3.828239010017501e-24,1.2794534310720909e-43,1.9882175287395091e-20,1.5232648706124999e-65,7.3692525548491042e-20,2.6236191559426501e-43,1.3850480956897006e-18,2.1682697683779155e-42,6.0131523442518087e-47,1.6157180210570284e-16,4.5343210563214412e-51,1.2901787565922816e-05,9.9668057551844247e-07,5.4693067120682919e-10,7.1757193533789644e-07,3.4395557386293208e-16,5.9672410562352646e-11,1.7922509607147849e-07,6.2791234899610497e-11,6.2194926799676945e-15,5.0536969511359687e-17,2.4299592143817671e-12,4.8753219881030052e-23
5.0630240156044825e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288086882001751,0.099986837207204707,0.099999501626084522,0.0,1.0813913763210602e-13,5.6155383739125125e-13,5.9991466745883892e-25,3.8521410736644038e-24,1.3205622453436176e-43,2.0032238099801224e-20,1.5942353281941441e-65,7.4613556809789853e-20,2.7088530864333643e-43,1.4120085396550298e-18,2.2242404703119254e-42,6.1683684956236895e-47,1.647169662225218e-16,4.7119553983468705e-51,1.298184090007922e-05,9.9668166243069349e-07,5.4692998464427669e-10,7.2204192528362609e-07,3.4395518038888185e-16,5.9919876708499625e-11,1.8034258387272079e-07,6.3592637867072484e-11,6.3823486554693134e-15,5.1787384334908618e-17,2.4611367309447276e-12,4.968816087876597e-23
5.094303354702151e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288078317900204,0.099986756037949043,0.099999501625175333,0.0,1.1089937802150615e-13,5.7194575070786473e-13,6.1155768824360929e-25,3.8760430773009395e-24,1.3627170034500532e-43,2.0182965314547988e-20,1.6680559378123508e-65,7.5540306097064854e-20,2.7962799247070507e-43,1.439311915149556e-18,2.2812810195036472e-42,6.3265513663310961e-47,1.6790213912570288e-16,4.8953415444074844e-51,1.3061892391898232e-05,9.9668264019043931e-07,5.469292981000114e-10,7.2651190080818211e-07,3.4395473351249171e-16,6.0168880336535302e-11,1.8146006804334545e-07,6.4398962924570222e-11,6.5486200343534665e-15,5.30609436695722e-17,2.4925080706879518e-12,5.0634876862452867e-23
5.12558269379982e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192880697539942,0.099986674870537556,0.09999950162431441,0.0,1.1371175175381367e-13,5.8246568559083774e-13,6.2334861507540486e-25,3.899945020928784e-24,1.4059374513727217e-43,2.0334365357738874e-20,1.7448236857351768e-65,7.6472773373466925e-20,2.8859414431317413e-43,1.4669603211214052e-18,2.3394048467947288e-42,6.4877381967735184e-47,1.7112756574912177e-16,5.0846269926329571e-51,1.3141942041422285e-05,9.9668351623191195e-07,5.4692861157401108e-10,7.3098186190964777e-07,3.439543342288969e-16,6.0419421433412867e-11,1.8257754858341886e-07,6.5210209232938492e-11,6.7183617783727916e-15,5.4357931891695588e-17,2.5240732300453789e-12,5.1593440820005348e-23
5.156862032897489e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288061190283046,0.09998659370497022,0.099999501623498299,0.0,1.1657690418655076e-13,5.9311442908578241e-13,6.3528835854170762e-25,3.9238469045496049e-24,1.4502435809240363e-43,2.0486446706882172e-20,1.824638310652807e-65,7.7410958602144564e-20,2.9778799353473484e-43,1.4949558561526397e-18,2.3986254660134795e-42,6.6519664573818352e-47,1.7439349098462356e-16,5.2799620417170744e-51,1.3221989848693804e-05,9.9668429748307435e-07,5.4692792506625474e-10,7.3545180858609807e-07,3.4395395400610332e-16,6.0671499986199431e-11,1.8369502549300713e-07,6.6026375952200857e-11,6.8916294685146392e-15,5.5678635101380754e-17,2.5558322056181975e-12,5.2563925740693848e-23
5.1881413719951575e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288052626766078,0.099986512541246991,0.099999501622723766,0.0,1.194954845678529e-13,6.0389276822808291e-13,6.4737782920974026e-25,3.9477487281650751e-24,1.4956556312616355e-43,2.0639217890881892e-20,1.9076023684462988e-65,7.835486174624402e-20,3.0721382194237924e-43,1.5233006184588581e-18,2.458956473976234e-42,6.8192738486212462e-47,1.7770015968197564e-16,5.4814998257543357e-51,1.3302035813755215e-05,9.9668499040009188e-07,5.4692723857672233e-10,7.3992174083560053e-07,3.4395349726588616e-16,6.092511598205574e-11,1.8481249877217602e-07,6.6847462241302171e-11,7.0684793086267834e-15,5.7023341122099211e-17,2.5877849941647644e-12,5.3546404615013193e-23
5.219420711092826e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288044063442703,0.099986431379367829,0.099999501621987799,0.0,1.2246814603551028e-13,6.1480149004289559e-13,6.5961793762718537e-25,3.9716504917768595e-24,1.5421940904024526e-43,2.0792687490028756e-20,1.9938212982488307e-65,7.9304482768909155e-20,3.1687596410184057e-43,1.5519967058886823e-18,2.5204115504886016e-42,6.9896983009938778e-47,1.8104781664880797e-16,5.6893963492869454e-51,1.3382079936648943e-05,9.9668560099946456e-07,5.4692655210539586e-10,7.4439165865621288e-07,3.4395309302506112e-16,6.1180269407908515e-11,1.8592996842099122e-07,6.7673467257857144e-11,7.2489681290394075e-15,5.8392339500304758e-17,2.6199315925911135e-12,5.4540950434606197e-23
5.250700050190495e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288035500312353,0.099986350219332693,0.099999501621287637,0.0,1.2549554561599642e-13,6.2584138154514927e-13,6.7200959432285693e-25,3.995552195386625e-24,1.5898796967367423e-43,2.0946864135991119e-20,2.0834034898225762e-65,8.0259821633281499e-20,3.2677880765325857e-43,1.5810462159231418e-18,2.5830044583466012e-42,7.1632779750410727e-47,1.8443670665054079e-16,5.9038105225621627e-51,1.3462122217417401e-05,9.9668613488796287e-07,5.4692586565225815e-10,7.4886156204598716e-07,3.4395273132913567e-16,6.1436960250797568e-11,1.8704743443951812e-07,6.8504390157913157e-11,7.4331533901833248e-15,5.9785921505046312e-17,2.6522719979420291e-12,5.5547636192174781e-23
5.281979389288164e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288026937374497,0.099986269061141539,0.099999501620620601,0.0,1.2857834422348522e-13,6.3701322973954081e-13,6.845537098073335e-25,4.0194538389960335e-24,1.6387334405420119e-43,2.1101756511805899e-20,2.1764603522747354e-65,8.122087830250022e-20,3.3692679362677059e-43,1.610451245674957e-18,2.6467490433376908e-42,7.3400512613454073e-47,1.8786707441030095e-16,6.1249041969999283e-51,1.3542162656103012e-05,9.9668659729053072e-07,5.4692517921729278e-10,7.5333145100296716e-07,3.4395226400051105e-16,6.1695188497929492e-11,1.8816489682782207e-07,6.9340230095727099e-11,7.6210931862045002e-15,6.1204380127580922e-17,2.6848062073926504e-12,5.6566534881346788e-23
5.3132587283858326e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288018374628652,0.099986187904794327,0.099999501619984305,0.0,1.3171720665885613e-13,6.483178216205359e-13,6.9725119457355213e-25,4.043355422606752e-24,1.6887765654968853e-43,2.1257373351869444e-20,2.2731063841365942e-65,8.2187652739702154e-20,3.4732441675802783e-43,1.6402138918877354e-18,2.7116592342416932e-42,7.5200567805323738e-47,1.9133916460882779e-16,6.3528422008707708e-51,1.3622201252748183e-05,9.9668699307628703e-07,5.4692449280048537e-10,7.5780132552518892e-07,3.4395184908160657e-16,6.1954954136204936e-11,1.89282355585968e-07,7.0180986223554967e-11,7.8128462485748114e-15,6.2648010080986525e-17,2.7175342182405798e-12,5.7597719496620053e-23
5.344538067483501e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288009812074355,0.099986106750291015,0.099999501619376471,0.0,1.3491280160868782e-13,6.597559441723698e-13,7.1010295909736749e-25,4.0672569462204394e-24,1.7400305701949412e-43,2.1413723441928453e-20,2.373459244829882e-65,8.3160144908021702e-20,3.5797622580363368e-43,1.6703362509350749e-18,2.7777490428316239e-42,7.7033333832718541e-47,1.9485322188436833e-16,6.5877923751838728e-51,1.3702238007395324e-05,9.9668732678275786e-07,5.4692380640182154e-10,7.6227118561068182e-07,3.4395151245745611e-16,6.2216257152620223e-11,1.9039981071402099e-07,7.1026657691453614e-11,8.0084719496990805e-15,6.4117107799775265e-17,2.7504560278984535e-12,5.8641263033300542e-23
5.37581740658117e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288001249711181,0.099986025597631562,0.09999950161879495,0.0,1.3816580164424026e-13,6.7132838436904132e-13,7.2310991383807526e-25,4.0911584098387569e-24,1.792517209658453e-43,2.1570815619070804e-20,2.4776398275450969e-65,8.4138354770590956e-20,3.6888682385650725e-43,1.7008204188195892e-18,2.8450325638744277e-42,7.8899201502792904e-47,1.9840949083256338e-16,6.8299256097853208e-51,1.3782272920086841e-05,9.9668760263845367e-07,5.4692312002128827e-10,7.6674103125746909e-07,3.439510351301132e-16,6.2479097534443387e-11,1.9151726221204568e-07,7.1877243647094313e-11,8.2080303065183436e-15,6.5611971439506574e-17,2.7835716338869661e-12,5.9697238487359116e-23
5.407096745678839e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928799268753873,0.099985944446815925,0.099999501618237813,0.0,1.4147688322042612e-13,6.8303592917431451e-13,7.3627296923890545e-25,4.1150598134633632e-24,1.8462584968520464e-43,2.1728658771716401e-20,2.5857723335568368e-65,8.5122282290539541e-20,3.800608686611668e-43,1.7316684911718537e-18,2.9135239751316276e-42,8.079856392316624e-47,2.0200821600632437e-16,7.0794158796664082e-51,1.386230599086514e-05,9.9668782458391763e-07,5.4692243365887315e-10,7.7121086246356592e-07,3.4395060096418562e-16,6.2743475268553134e-11,1.9263471008010675e-07,7.273274323558682e-11,8.4115819841093529e-15,6.7132900876400308e-17,2.8168810338283026e-12,6.0765718855392266e-23
5.4383760847765076e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19287984125556631,0.099985863297844035,0.099999501617703199,0.0,1.4484672667477072e-13,6.9487936554172083e-13,7.4959303572748464e-25,4.1389611570959189e-24,1.9012767041963659e-43,2.1887261839607969e-20,2.6979843480015846e-65,8.6111927430994721e-20,3.9150307292893753e-43,1.762882563249279e-18,2.9832375373598872e-42,8.2731816501930191e-47,2.0564964191570169e-16,7.3364402814820197e-51,1.3942337219772618e-05,9.9668799629133296e-07,5.4692174731456471e-10,7.7568067922698201e-07,3.4395029715077926e-16,6.3009390341878937e-11,1.9375215431826864e-07,7.3593155599313622e-11,8.6191882992803568e-15,6.8680197706950229e-17,2.8503842254399694e-12,6.1846777134596778e-23
5.4696554238741764e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19287975563764539,0.099985782150715893,0.099999501617189443,0.0,1.4827601622636174e-13,7.068594804145511e-13,7.6307102371627068e-25,4.1628624407380806e-24,1.9575943650816344e-43,2.2046633813801837e-20,2.8144069171437916e-65,8.7107290155081353e-20,4.0321820465307685e-43,1.7944647299349171e-18,3.0541875943114987e-42,8.4699356947653414e-47,2.0933401302774497e-16,7.601179070278982e-51,1.402236660685168e-05,9.9668812118280043e-07,5.4692106098835218e-10,7.8015048154572089e-07,3.4394981272699136e-16,6.3276842741768514e-11,1.9486959492659571e-07,7.4458479877774018e-11,8.8309112241630576e-15,7.0254165247537166e-17,2.8840812065289954e-12,6.2940486322606107e-23
