Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
1.9296152661776257e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670421644,0.11866996593524366,0.022821567691677393,0.0,1.2347688075669662e-42,1.8545259195682831e-21,1.45427748537629e-42,3.0177389344622791e-32,1.1654311563324057e-71,1.7030385770638009e-12,1.2190188411556478e-62,1.7030384875318141e-12,7.110240140967389e-43,2.0398045659261606e-43,5.0138956946572616e-59,5.8135917836096927e-60,1.2448888539651336e-33,5.2722638085588188e-49,9.3007606710439525e-11,2.7537899500008099e-12,1.1024359279010424e-14,4.4441095259296675e-23,1.1024251001995872e-14,2.0828940767814946e-22,2.343018060092682e-30,1.360572781723614e-54,1.1113531701746681e-20,2.0815168483484744e-23,1.8011501335906178e-25,9.3633686649062382e-42,9.2136925933119474e-42,8.8297597354629139e-53,4.0636874096871551e-64,1.5855466312615034e-58,8.1850637425316433e-64
3.859230583472601e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660843301,0.11866996584052199,0.022821567690300498,0.0,1.6489052453654687e-41,7.4181038289654895e-21,1.6253302996073011e-40,2.4141904817759264e-31,5.2121285870350731e-69,3.4060773657151287e-12,7.8017132951350475e-61,3.4060770075895827e-12,1.1376372806293562e-41,2.7020003038748994e-42,1.1210270452733576e-56,1.2998243509338792e-57,8.3023498943992919e-33,1.687118400587691e-47,1.8601521443269814e-10,5.5075799711181571e-12,2.2048748351781893e-14,1.4624618424594292e-22,2.2048315129456472e-14,8.3314229875447741e-22,1.8744143838963659e-29,8.7076209033881204e-53,4.4370118744869683e-20,1.6481287128319257e-22,2.8531350091418221e-24,5.2295386747604618e-40,1.474190271300448e-40,1.9741525313816235e-50,5.2014931489242537e-62,1.0136968780509056e-56,3.6591226612909589e-61
7.71846121806255e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727641686613,0.11866996565107865,0.022821567687546708,0.0,1.9773321084287268e-40,2.9672415635170875e-20,1.6499476377737723e-38,1.9313512306586606e-30,2.1178711026442099e-66,6.8121554424205422e-12,4.9930868272059039e-59,6.8121540099376393e-12,1.8202159044819737e-40,3.1993779752848557e-41,2.2770498512232783e-54,2.6402180629773871e-55,4.9690524163782703e-32,5.3987400891949798e-46,3.7203042552109208e-10,1.1015160007944122e-11,4.4097615621404058e-14,4.2872794607934887e-22,4.4095881901147385e-14,3.332446446373146e-21,1.4995313522070304e-28,5.5728196168481312e-51,1.768119363106708e-19,1.2918554458434991e-21,4.4756473606722154e-23,2.6519536621807902e-38,2.3587025773601016e-39,4.0097675438750702e-48,6.6578424388485783e-60,6.4742232828528408e-55,1.4857615852230677e-58
1.15776918526525e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727622529926,0.11866996546163532,0.022821567684792918,0.0,6.5191045046905357e-40,6.3053883450616544e-20,1.0106929695595627e-37,5.7336969924697906e-30,1.7108147891490732e-65,1.0218234018515517e-11,2.8349249120020562e-58,1.0218230974518218e-11,6.8862398092301988e-40,1.0769363213218746e-40,1.6156704896380497e-53,1.8733532404474995e-54,1.2233670206892782e-31,2.5184931709645395e-45,5.5804563225336275e-10,1.6522740039398209e-11,6.6146572525119057e-14,7.523829411476121e-22,6.6142887204055383e-14,7.0812683911317712e-21,4.2877221900488357e-28,3.1163585552995589e-50,3.7474769990439818e-19,3.6509772641342774e-21,1.6318114452981388e-22,1.3728103295817479e-37,8.9234475750410603e-39,2.845079899776243e-47,4.3598078123483847e-59,3.6178779797037294e-54,1.2038570851864862e-57
1.543692248724245e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603373239,0.11866996527219198,0.022821567682039128,0.0,1.5156041626587802e-39,1.0756250726204903e-19,4.0289543032029811e-37,1.2493419385020061e-29,8.3432941356809622e-65,1.3624313093987916e-11,1.0902539007800445e-57,1.3624307901331319e-11,1.7924826849727753e-39,2.5619400675390658e-40,7.1485678603436345e-53,8.2886771747264848e-54,2.2832747546934076e-31,7.6688116267376942e-45,7.4406083462951026e-10,2.2030320065501348e-11,8.8195619562253737e-14,1.0975316385829637e-21,8.8189331052627525e-14,1.2079527569923963e-20,9.0440473699623237e-28,1.0908737587142888e-49,6.3774556719733725e-19,7.6200971901942772e-21,4.1034937944344234e-22,4.8995023446704837e-37,2.3227674615835047e-38,1.258798292961312e-46,1.7290647740093373e-58,1.2656171704632595e-53,6.4898734036892897e-57
2.315538375642235e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727565059864,0.11866996489330535,0.022821567676531547,0.0,4.6805565605803683e-39,2.2269450870522397e-19,3.1284548471619685e-36,3.6264514773027113e-29,8.5807598967155516e-64,2.0436472416902462e-11,8.2976767710215311e-57,2.043646166631957e-11,6.5781478205688358e-39,8.2560570621503389e-40,6.4096892307065574e-52,7.4318996741020272e-53,5.2154341583176293e-31,3.4939184233060592e-44,1.1160912291582514e-09,3.304548010517679e-11,1.3229392672602524e-13,1.8104140273396516e-21,1.3228090109563428e-13,2.5008148729704441e-20,2.4702095853821414e-27,6.0712098286959002e-49,1.3151095816235625e-18,2.0452325997327329e-20,1.4146340675913411e-21,3.2640390389132109e-36,8.5242224661870807e-38,1.1286638676522811e-45,1.1587341365034334e-57,7.0358870164788248e-53,1.0575711054954652e-55
3.087384502560225e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727526746489,0.11866996451441872,0.022821567671023966,0.0,1.0595316822805576e-38,3.7874503127263336e-19,1.2277505299008579e-35,7.930635253465617e-29,4.1784964077693388e-63,2.7248633576100725e-11,3.1331975020548147e-56,2.7248615292423344e-11,1.7057607035666398e-38,1.9182934998655866e-39,2.8288503310204626e-51,3.2799821549376585e-52,9.4370321345606467e-31,1.0494526688040029e-43,1.4881216076679747e-09,4.4060640125232859e-11,1.7639256952060801e-13,2.5433693318025201e-21,1.7637040659080908e-13,4.2530727049010855e-20,5.1685042686083814e-27,2.0752475602336782e-48,2.2281837680053758e-18,4.2136315023504362e-20,3.4933879599418566e-21,1.1042647269064497e-35,2.2103933414899504e-37,4.9811694432984384e-45,4.444079318233418e-57,2.4030627323325774e-52,5.5393712158211441e-55
3.859230629478215e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727488433115,0.1186699641355321,0.022821567665516386,0.0,2.0399151743595549e-38,5.7863682645672145e-19,3.8105163540174796e-35,1.4878941198492944e-28,1.5915910521885313e-62,3.406079670266117e-11,9.5838075641063322e-56,3.4060768769722328e-11,3.7296010674052165e-38,3.7471751331997637e-39,9.7771043081905003e-51,1.1336263665789935e-51,1.5058036501319018e-30,2.6185425520448013e-43,1.8601519690144657e-09,5.5075800124284001e-11,2.2049157533709307e-13,3.2817282875743652e-21,2.204577001670076e-13,6.4974863944764358e-20,9.4090636556981619e-27,5.8197420484933167e-48,3.3909811141449574e-18,7.5515804681066687e-20,7.323969519354589e-21,3.0667466704529601e-35,4.8329706830239735e-37,1.7215687885213611e-44,1.3843408670656418e-56,6.7335523303041785e-52,2.3169983299101194e-54
4.631076756396205e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727450119751,0.1186699637566455,0.022821567660008805,0.0,3.5251377874818335e-38,8.2316877374906905e-19,1.0270485701294134e-34,2.51873492157514e-28,5.2015177836598327e-62,4.0872961832333941e-11,2.5547113467597267e-55,4.0872922095504997e-11,7.2706783550248363e-38,6.5214928555931628e-39,2.9121108556429321e-50,3.3764884739712028e-51,2.2110651258253261e-30,5.7804202601958151e-43,2.232182312884975e-09,6.6090960101952453e-11,2.6459095488396608e-13,4.0202306204082379e-21,2.6454274163184483e-13,9.2429608258384445e-20,1.5606245023272212e-26,1.4357257119791713e-47,4.8047707475047722e-18,1.2323813623995244e-19,1.3772072281049144e-20,7.4150984489761121e-35,9.4216519548410536e-37,5.1275989803630459e-44,3.7768777510473031e-56,1.6597225946729909e-51,8.4221086919309651e-54
6.174769010232185e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727373493018,0.11866996299887238,0.022821567648993644,0.0,8.6521976178479398e-38,1.4460686754644776e-18,7.050709695067813e-34,5.9780903991286196e-28,8.0055530312476816e-61,5.4497298096642526e-11,1.6672571827910204e-54,5.4497228292808064e-11,2.3210750967612634e-37,1.6064367238888935e-38,2.9609974204202115e-49,3.4330997864803845e-50,4.0516575068420334e-30,2.5141308008690622e-42,2.9762429482311145e-09,8.8121279993183932e-11,3.5279085953527972e-13,5.4954365841417406e-21,3.527060731544017e-13,1.623577247835451e-19,3.613720117324475e-26,8.6574148521396386e-47,8.3660107590724387e-18,2.7405942396866337e-19,4.0903469423511178e-20,3.4833107365152752e-34,3.0077544979843795e-36,5.213176105485727e-43,3.2253566448979082e-55,9.9706162693785805e-51,1.4602484933955611e-52
9.262153517904145e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727220239575,0.11866996148332631,0.022821567626963326,0.0,3.1100257115739112e-37,3.2261285635422013e-18,1.0499983403000836e-32,2.0641680974188031e-27,4.0899717833277867e-59,8.1745994593231941e-11,2.4099804405724179e-53,8.1745838874044417e-11,1.2716846181473038e-36,5.7566429650489944e-38,8.0635296809408189e-48,9.348927595735826e-49,9.452463146796562e-30,2.2712043293028697e-41,4.4643640097682483e-09,1.3218191951973981e-10,5.291953886561017e-13,8.4446579475661419e-21,5.2900578895248339e-13,3.6214620309451613e-19,1.2229172529129576e-25,1.3410031564159259e-45,1.8316992201060381e-17,8.4898321616289862e-19,1.9953224902521367e-19,2.9230207764743875e-33,1.6479165684210217e-35,1.4193616607627398e-41,8.8848367232840385e-54,1.5292436962520445e-49,6.2041658084877373e-51
1.5436922533248064e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726913732783,0.11866995845223501,0.022821567582902685,0.0,1.5481630423011668e-36,8.9229726678212472e-18,2.6655684674415215e-31,9.9077684853570187e-27,4.0144149171861834e-57,1.3624348341695826e-10,6.6295180228793288e-52,1.3624305278411254e-10,1.0981730996684094e-35,2.842232547210993e-37,4.0053571305170098e-46,4.6436106119951221e-47,2.7160035700939114e-29,3.6545942458857895e-40,7.4406052963458413e-09,2.2030319754937075e-10,8.8202459490161468e-13,1.434266799293633e-20,8.8149747848552442e-13,1.0012440600271992e-18,5.8055665104895751e-25,4.1291945745327458e-44,4.8746332183711407e-17,3.3792294425650354e-18,1.4280632760466966e-18,3.8554796008759553e-32,1.4230898806585121e-34,7.0470945568211976e-40,5.3313173530752739e-52,4.6106499686991352e-48,5.1584987201162194e-49
2.1611691548591983e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726607226113,0.11866995542114481,0.022821567538842045,0.0,4.2275296397540604e-36,1.7468541538962012e-17,1.4717060500175449e-30,2.6654270274956139e-26,3.1935907313567245e-56,1.9074109996866513e-10,3.8532247637822572e-51,1.9074025702512821e-10,3.9337794255727025e-35,7.7251831133355809e-37,2.6874890545265101e-45,3.1156633212880303e-46,5.4112305868810232e-29,1.6851846785439776e-39,1.0416845467689118e-08,3.0842447421447624e-10,1.2348823269811036e-12,2.0240841357820303e-20,1.233845564322781e-12,1.9594520253085597e-18,1.557249125086307e-24,2.3724370642508794e-43,9.2261159579235812e-17,7.9710322208458628e-18,4.5954319389504259e-18,1.7041418003566698e-31,5.0977094962011591e-34,4.7275738570371177e-39,3.7075651656182584e-51,2.6252223236370029e-47,4.1268915063616135e-48
2.7786460563935902e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726300719565,0.11866995239005575,0.022821567494781404,0.0,8.8976141155005728e-36,2.8862719555340154e-17,5.3048136926062182e-30,5.5597262891232949e-26,1.5230240800530537e-55,2.4523884419385903e-10,1.4724460455924263e-50,2.4523745159748722e-10,1.0118491964688336e-34,1.6204616356986748e-36,1.1221974151528621e-44,1.3009436033636363e-45,9.0361482999049425e-29,5.2257297318776209e-39,1.3393084523843655e-08,3.9654574951511172e-10,1.5877708821186082e-12,2.6139190478512062e-20,1.5860501085386237e-12,3.2364440287371933e-18,3.2441776370177904e-24,8.688992572515426e-43,1.4761737356650684e-16,1.4793323686841397e-17,1.0769490010639618e-17,5.2219981271701244e-31,1.3112458803133252e-33,1.9737217212940887e-38,1.5751980004670951e-50,9.5356552058780062e-47,2.0945619447599821e-47
3.3961229579279824e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725994213139,0.11866994935896778,0.022821567450720764,0.0,1.6127311636231371e-35,4.3105467956687265e-17,1.5023312566818761e-29,1.0014168842507622e-25,5.4948240507136759e-55,2.9973671603985044e-10,4.4386215618019121e-50,2.9973463650132457e-10,2.1617355925379348e-34,2.9293152400130513e-36,3.6078847660449133e-44,4.1823830631603451e-45,1.3596180827097837e-28,1.3029973596093665e-38,1.6369322464824916e-08,4.8466702345129634e-10,1.9406925551291876e-12,3.2037649310287477e-20,1.9381111712057088e-12,4.8318923531845849e-18,5.8396351554405515e-24,2.4915518269269397e-42,2.1364321558318756e-16,2.3873605129912059e-17,2.1087418304581267e-17,1.2845467225938716e-30,2.8013935205126754e-33,6.3444210779914124e-38,5.1269701631702567e-50,2.7124207709082311e-46,8.196669204498274e-47
4.631076760996766e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725381200643,0.1186699432967952,0.02282156736259949,0.0,4.0385719020402957e-35,8.0136652364729551e-17,7.7063849743984523e-29,2.4865984875673614e-25,4.4277474629318733e-54,4.0873284240437228e-10,2.6232446822320053e-49,4.0872897730352629e-10,7.0332722057847358e-34,7.3048946504820123e-36,2.341345218083931e-43,2.7138519323544152e-44,2.5541738863905155e-28,5.4662642317387987e-38,2.2321795001277839e-08,6.6090956723032509e-10,2.6466430502171004e-12,4.3834865097150433e-20,2.6418030684351187e-12,8.9769580703378734e-18,1.4491391188864052e-23,1.3282582195478242e-41,3.7394707182379142e-16,4.8449488498117985e-17,5.8244745834352856e-17,5.0693833389484877e-30,9.1145543909308036e-33,4.1155019944325094e-37,3.4251011993558425e-49,1.4217278965472121e-45,7.9494260510563894e-46
5.86603056406555e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724768188629,0.11866993723462707,0.022821567274478212,0.0,8.1599863069424216e-35,1.2856203997404802e-16,2.5704783120651655e-28,4.9951724944570448e-25,2.0083038184622603e-53,5.1772947865151196e-10,9.7007329008966433e-49,5.1772327943194548e-10,1.7376739171576057e-33,1.4710400423965675e-35,9.2138875172748506e-43,1.067896464216409e-43,4.1291485503037313e-28,1.6273023547849296e-37,2.8274263077071313e-08,8.3715210555159145e-10,3.3527497971290735e-12,5.5632517952786597e-20,3.3449217244618952e-12,1.4392055065906726e-17,2.9102928371387214e-23,4.6691913053333049e-41,5.6555940792584237e-16,8.0774741937027875e-17,1.2454950787201555e-16,1.3945632920435304e-29,2.2519160865596318e-32,1.6190592000344054e-36,1.3957821044336363e-48,4.9318906128031276e-45,3.8348352642132468e-45
7.100984367134334e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724155177099,0.1186699311724634,0.022821567186356941,0.0,1.4464124523650998e-34,1.8838160352556715e-16,6.786354529703468e-28,8.8146334782651138e-25,6.9615581648205672e-53,6.2672662435057836e-10,2.8283276041072903e-48,6.267175428867014e-10,3.6416418066856596e-33,2.5998951156207145e-35,2.8111790795055873e-42,3.2579219690291584e-43,6.089131403051806e-28,3.9840052160312019e-37,3.4226726692217822e-08,1.0133946384151105e-09,4.0590271745254034e-12,6.7430526606564098e-20,4.0474676305367934e-12,2.1074460806029361e-17,5.1348629431046803e-23,1.3148267346805806e-40,7.8187772987895828e-16,1.1950210291185507e-16,2.2789361041014731e-16,3.1259173352582972e-29,4.7194021801707587e-32,4.9381952092063172e-36,4.4598850972831077e-48,1.3710165678891053e-44,1.3828464246422149e-44
8.335938170203118e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723542166046,0.11866992511030418,0.022821567098235667,0.0,2.3438146090750722e-34,2.5959534454683927e-16,1.5406621751148772e-27,1.4230039998277126e-24,2.0512761350344023e-52,7.3572427907623815e-10,7.1206836885301469e-48,7.3571176766781478e-10,6.8300859768773619e-33,4.2015319236102734e-35,7.3241812446533088e-42,8.4873791814743168e-43,8.4386738256868596e-28,8.5878273682265737e-37,4.0179185846718223e-08,1.1896371658208828e-09,4.7654863131949852e-12,7.9229033316236408e-20,4.7494412718159544e-12,2.9021485570273303e-17,8.288875941214735e-23,3.2220065350531912e-40,1.0179330175525805e-15,1.6326712114458734e-16,3.7455339282823967e-16,6.0518108029204083e-29,8.8516043009825555e-32,1.286131397443415e-35,1.2298776281468026e-47,3.3147173642903084e-44,4.2136123134874167e-44
9.570891973271901e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072292915547,0.11866991904814941,0.0228215670101144,0.0,3.5560767863782844e-34,3.422032724369622e-16,3.124265382026919e-27,2.151903317102442e-24,5.3558138874696403e-52,8.4472244241500443e-10,1.6070345956041302e-47,8.447059537752786e-10,1.1803868573542197e-32,6.3581228175691892e-35,1.6964279153682719e-41,1.9656655679155688e-42,1.1182209687351131e-27,1.685576048022533e-36,4.6131640540569978e-08,1.3658796877689056e-09,5.4721352601718035e-12,9.102780613140583e-20,5.4508431199445871e-12,3.823051711942409e-17,1.2534045866108569e-22,7.1291169184117868e-40,1.2701269793159299e-15,2.1105231323448869e-16,5.690890906821943e-16,1.0596697343873134e-28,1.5297713232557547e-31,2.9777900368901376e-35,3.0441426714123215e-47,7.2307193663350702e-44,1.1269770468458282e-43
1.0805845776340685e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722316145372,0.1186699129859991,0.022821566921993129,0.0,5.1305998481101151e-34,4.362053873943652e-16,5.8036360670383453e-27,3.0954105210902014e-24,1.2847932259640845e-51,9.5372111396106011e-10,3.3396346384110889e-47,9.5370010120911612e-10,1.9150271509869021e-32,9.1501970994230592e-35,3.594390418815329e-41,4.1644289086348172e-42,1.4324090104708544e-27,3.0793311857770935e-36,5.2084090773773975e-08,1.5421222042591787e-09,6.1789799677856659e-12,1.0282710757525889e-19,6.1516736378085617e-12,4.8698997117781074e-17,1.8029095827031966e-22,1.462832422397147e-39,1.5357227503934047e-15,2.6221578571839962e-16,8.1482495367201882e-16,1.7130181764976934e-28,2.4818970584913917e-31,6.3065362009305981e-35,6.9934461189371817e-47,1.4604241260878168e-43,2.7360944718977826e-43
1.204079957940947e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721703135751,0.11866990692385325,0.022821566833871865,0.0,7.1152065313883488e-34,5.4160167963072115e-16,1.0026651600011215e-26,4.2808640284964433e-24,2.8131925698747614e-51,1.0627202933070613e-09,6.4311770727395312e-47,1.0626942099693845e-09,2.951884163698933e-32,1.2658484894667215e-34,7.0124655885990304e-41,8.1237839576861816e-42,1.7868680819770948e-27,5.2909105078625196e-36,5.8036536546334931e-08,1.7183647152917088e-09,6.8860257617357613e-12,1.1462670017653813e-19,6.8519332900248034e-12,6.042436178349335e-17,2.4933273651557508e-22,2.7978543276337497e-39,1.8122437202771163e-15,3.1622142372358946e-16,1.1147189941783644e-15,2.6175235479980691e-28,3.8257358701984169e-31,1.2298091332605043e-34,1.4846447764208342e-46,2.7486747624104224e-43,5.9932341255153628e-43
1.3275753382478254e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721090126608,0.11866990086171185,0.022821566745750598,0.0,9.5586964664496725e-34,6.5839213663678446e-16,1.631999791102323e-26,5.7360423733459632e-24,5.6708574422747341e-51,1.1717199800391917e-09,1.1586326440160895e-46,1.1716882800561502e-09,4.3618026721125828e-32,1.6964931830009606e-34,1.2726562997087398e-40,1.4742073248050626e-41,2.1820417149423334e-27,8.6233480009335386e-36,6.3988977858258662e-08,1.894607220866501e-09,7.5932778338612378e-12,1.2642706188230584e-19,7.5516225485897818e-12,7.3404009011961823e-17,3.3408394736082373e-22,5.0251488222516241e-39,2.0973101127863417e-15,3.7247018189876979e-16,1.471694451570149e-15,3.8136864676773883e-28,5.6531243505594313e-31,2.230896260748782e-34,2.931842993043997e-46,4.8586319256832246e-43,1.1995230279939733e-42
1.4510707185547038e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720477117942,0.1186698947995749,0.022821566657629331,0.0,1.2510541199269665e-33,7.8657675051532008e-16,2.530506745779443e-26,7.4889154729972819e-24,1.0677698994935527e-50,1.2807201737413061e-09,1.9765052644680218e-46,1.2806823114694658e-09,6.2235547616333205e-32,2.2152005611836837e-34,2.1764113192284855e-40,2.520864005389709e-41,2.6183766893529222e-27,1.3447473791575472e-35,6.9941414709549041e-08,2.0708497209835617e-09,8.3007404473131403e-12,1.3822717700311234e-19,8.2507418881543317e-12,8.7635324303956971e-17,4.361739501191722e-22,8.5614358256199637e-39,2.3889809279028849e-15,4.3041259089023885e-16,1.8881859007936114e-15,5.3670564105856072e-28,8.0661790750219592e-31,3.8133758065833334e-34,5.4507216090299775e-46,8.1473578099191957e-43,2.2361865048953143e-42
1.5745660988615822e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719864109742,0.11866988873744241,0.022821566569508071,0.0,1.6020250504679754e-33,9.261555176971226e-16,3.7714922264065731e-26,9.5672372873286657e-24,1.9014657084319423e-50,1.3897208740010883e-09,3.2259857415430206e-46,1.3896763042093664e-09,8.6253412277735896e-32,2.8301336909725784e-34,3.5468786969289119e-40,4.1078635929199271e-41,3.0963160798478763e-27,2.0218112354152575e-35,7.5893847100208132e-08,2.2470922156428918e-09,9.0084163483789199e-12,1.50028853812795e-19,8.9492917790025181e-12,1.0311572058045011e-16,5.5721960243123433e-22,1.3963845818141063e-38,2.6859724901388917e-15,4.8970314540524512e-16,2.3657671427189498e-15,7.2947284047418364e-28,1.1179243965110864e-30,6.2117498907218219e-34,9.6401626788049469e-46,1.3080190931415514e-42,3.9425360863187452e-42
1.6980614791684606e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719251102025,0.11866988267531438,0.022821566481386807,0.0,2.0137324413352974e-33,1.0771284335722443e-15,5.4373439827562453e-26,1.1998498672563374e-23,3.2317689778239952e-50,1.4987220804104782e-09,5.0752408444655105e-46,1.4986702582758916e-09,1.1664076578834611e-31,3.5493857293639883e-34,5.5540906567713068e-40,6.4319666158718023e-41,3.6162993233392718e-27,2.9480377340151029e-35,8.1846275030238304e-08,2.4233347048444962e-09,9.7163072964924011e-12,1.6182876011335664e-19,9.6472726865582628e-12,1.198426415593564e-16,6.9882251168310933e-22,2.1955676963434316e-38,2.9874175541576665e-15,5.5015284392177521e-16,2.9054396165604124e-15,9.6937067032173126e-28,1.5117964471769402e-30,9.7225120600722238e-34,1.6343019254421191e-45,2.0246534992160428e-42,6.6398682665449409e-42
1.821556859475339e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718638094786,0.1186698766131908,0.02282156639326555,0.0,2.4911517368869753e-33,1.2394954896970044e-15,7.6208385534706912e-26,1.4810205011193567e-23,5.2778875471594427e-50,1.6077237925613148e-09,7.735868042345902e-46,1.6076641736690928e-09,1.5443812335647479e-31,4.3810087696740869e-34,8.4059936594323278e-40,9.7337695155714592e-41,4.1787650874748335e-27,4.186947124789618e-35,8.7798698499643395e-08,2.5995771885883744e-09,1.0424414969318831e-11,1.736331354525737e-19,1.0344685076354357e-11,1.3781353387533067e-16,8.6258518962334407e-22,3.3449680239722558e-38,3.2924911991454496e-15,6.1156998672087689e-16,3.5081651221437615e-15,1.253022412383778e-27,2.0017244414660226e-30,1.4707937413137048e-33,2.6709137460162704e-45,3.0371414329399547e-42,1.0751005808939981e-41
2.0685476200890957e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717412081717,0.118669864488957,0.022821566217023033,0.0,3.6634774038246627e-33,1.5984119886445217e-15,1.3974172836491288e-25,2.1686137331195311e-23,1.2935404685096151e-49,1.8257287324392818e-09,1.6712936824521719e-45,1.8256518884357358e-09,2.5692689887670916e-31,6.4140329428412524e-34,1.7788763940483248e-39,2.0594737987475474e-40,5.4329221908659778e-27,7.9266136658976931e-35,9.9703532056593911e-08,2.9520621397029841e-09,1.184128678957132e-11,1.9723617690183278e-19,1.1737806182345011e-11,1.7747694134721947e-16,1.2630680276395331e-21,7.2291090510826073e-38,3.9104758657761267e-15,7.3643702972103407e-16,4.9064718212257209e-15,1.9970255693236267e-27,3.3302224415416932e-30,3.1093760589882065e-33,6.6209731236066973e-45,6.3534250796160335e-42,2.5841307636167178e-41
2.3155383807028525e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716186070552,0.11866985236474102,0.02282156604078053,0.0,5.1597035132699041e-33,2.0029049540415598e-15,2.3759574986348313e-25,3.041637718489607e-23,2.8300326122852213e-49,2.0437356903565858e-09,3.301607168532742e-45,2.0436394485096886e-09,4.0352621135552285e-31,8.993988377500557e-34,3.428888775706971e-39,3.9690332096023071e-40,6.8623226765815525e-27,1.3955377929624827e-34,1.1160834777108738e-07,3.3045470689867899e-09,1.3259040696812343e-11,2.2084249623050267e-19,1.3128658836136125e-11,2.2208549111828488e-16,1.7715650625233073e-21,1.4293580426487515e-37,4.5354060977799955e-15,8.6313621629614437e-16,6.5659353707378709e-15,2.9956763492509688e-27,5.2305731435456777e-30,5.9875907531738028e-33,1.4738980243826774e-44,1.2176041897980381e-41,5.5542208360562777e-41
