Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),CH4OX(41),H2OX(30),CH3OX(39)
0.06698563328004102,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101808337568337,0.099931311205742737,1.4006293552444585e-29,0.099964930272150046,1.3029503968912784e-14,1.0899920832473687e-06,2.8452694469814048e-09,1.5093682174174489e-05,0.0,3.3540251404024708e-06,6.4588208387405716e-11,2.3677588177852735e-12,1.1479373647584724e-08,1.8751905907907456e-14,0.0,0.0,1.2871282679288577e-21,0.0,3.5109475036506915e-05,3.5068304700852566e-05,3.1418420162729678e-05,6.7586037510971041e-10,4.3536003840962849e-11,2.0353704052908411e-09,3.8270156179089349e-10,5.3114399944094949e-09,-2.5524289653882501e-11,1.0116598048119707e-14,2.2836262541971182e-14,1.8727049718483994e-12,3.1601837413481842e-19,4.8496107960892399e-19,9.9709714269604955e-13,4.8988057566529497e-19,-2.1414211490999303e-19,6.5909868902327299e-18,4.5743137785922121e-18,6.8565405723936556e-22
0.06708178428129634,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410180606373476,0.099931285308964876,-4.5186534176857554e-29,0.099964930272251964,1.3068195559964062e-14,1.091571600419539e-06,2.8516801125805257e-09,1.5107430851064019e-05,0.0,3.3524236505677064e-06,6.4689445582408403e-11,2.3694808044206763e-12,1.1481610002541825e-08,1.8759091682106148e-14,0.0,0.0,1.2896209990208828e-21,0.0,3.5109462625706642e-05,3.5068301392443917e-05,3.1441173155017423e-05,6.7553760108086314e-10,4.3483714417360117e-11,2.031454442270301e-09,3.8325610185298815e-10,5.3162776278781012e-09,-2.5564983690392156e-11,1.0118567890276282e-14,2.2872054520929427e-14,1.8709166792516966e-12,3.1624723235246683e-19,4.8605369611231675e-19,9.9934360413815874e-13,4.9021986641585909e-19,-2.1396501969739183e-19,6.5935119599860828e-18,4.587896939760663e-18,6.8543015685065026e-22
0.06717793528255166,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101803792145826,0.099931259435512218,5.9738511896305639e-30,0.099964930272348318,1.3106939955660737e-14,1.0931506998549851e-06,2.8580954160879686e-09,1.5121166410445362e-05,0.0,3.3508250617635739e-06,6.479065413951667e-11,2.3712010924349814e-12,1.1483841192236322e-08,1.8766257290227557e-14,0.0,0.0,1.2892486896169598e-21,0.0,3.5109450226373638e-05,3.5068298087299633e-05,3.1463903676171328e-05,6.7521541174907299e-10,4.3431569267153605e-11,2.0275523268010741e-09,3.8381049517681153e-10,5.3211106449024819e-09,-2.5605621837798162e-11,1.012053318111028e-14,2.290783636985407e-14,1.8691324793606776e-12,3.1647586454692282e-19,4.8714710290963554e-19,1.0015916905595229e-12,4.9059218690906891e-19,-2.1377575370949446e-19,6.5960299187387365e-18,4.6014986347175521e-18,6.8519612843541228e-22
0.06727408628380697,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101801522796495,0.099931233585333748,-2.6441700202403228e-30,0.099964930272439079,1.3145737276140113e-14,1.0947293816920084e-06,2.8645153529256085e-09,1.5134888882301294e-05,0.0,3.3492293650882081e-06,6.4891834082035269e-11,2.3729196856477206e-12,1.1486067237540928e-08,1.8773402398502627e-14,0.0,0.0,1.2900574416583826e-21,0.0,3.5109437838481385e-05,3.5068294785411857e-05,3.1486611776838881e-05,6.7489380532015315e-10,4.3379567780973035e-11,2.023663988849454e-09,3.843647418110244e-10,5.3259390560348827e-09,-2.5646204337086471e-11,1.0122493939015577e-14,2.2943608096991529e-14,1.8673523576029141e-12,3.16704271227613e-19,4.8824129930842122e-19,1.0038414003555979e-12,4.9093936456674461e-19,-2.1358678397882581e-19,6.5985406949296854e-18,4.6151189103378216e-18,6.8493971280463511e-22
0.06737023728506229,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101799255681725,0.09993120775837859,-7.9370174512023334e-29,0.099964930272524288,1.3184587431618843e-14,1.096307646067838e-06,2.8709399185251759e-09,1.5148598296507977e-05,0.0,3.3476365516779991e-06,6.4992985433299808e-11,2.374636587866805e-12,1.1488288159211856e-08,1.8780527280903482e-14,0.0,0.0,1.2937564187652031e-21,0.0,3.5109425462004636e-05,3.506829148677309e-05,3.1509297507495953e-05,6.7457278000765075e-10,4.3327709352977364e-11,2.0197893588893766e-09,3.8491884180392593e-10,5.3307628717902265e-09,-2.5686731427085994e-11,1.012445018228327e-14,2.2979369710600612e-14,1.8655762994760813e-12,3.1693245290224193e-19,4.8933628451691098e-19,1.0060927319254543e-12,4.9126770146170858e-19,-2.1341631626323453e-19,6.6010443671459432e-18,4.6287577333345705e-18,6.847326356481283e-22
0.06746638828631761,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101796990796495,0.099931181954596104,1.8684965220314084e-29,0.099964930272603947,1.3223490747409564e-14,1.0978854931216061e-06,2.8773691083293048e-09,1.5162294682835532e-05,0.0,3.3460466127075037e-06,6.5094108216675914e-11,2.3763518028891362e-12,1.1490503977889615e-08,1.8787631045167719e-14,0.0,0.0,1.2921093086385217e-21,0.0,3.5109413096920304e-05,3.5068288191377064e-05,3.1531960918441422e-05,6.7425233403284593e-10,4.3275993380819962e-11,2.0159283677713364e-09,3.8547279520450087e-10,5.3355821026463532e-09,-2.5727203345574248e-11,1.012640192910238e-14,2.3015121218952933e-14,1.8638042905475101e-12,3.1716041007674486e-19,4.9043205762509985e-19,1.0083456836721866e-12,4.9166761483136642e-19,-2.1322796249758955e-19,6.6035405626369e-18,4.6424152117875469e-18,6.8451968014572202e-22
0.06756253928757293,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101794728135795,0.099931156173935776,9.5901442277279118e-29,0.099964930272678068,1.3262447282012747e-14,1.0994629229970759e-06,2.8838029177906197e-09,1.5175978070948421e-05,0.0,3.3444595393891945e-06,6.5195202455558621e-11,2.3780653344935712e-12,1.1492714714099761e-08,1.8794713543493336e-14,0.0,0.0,1.2897765687933667e-21,0.0,3.5109400743201446e-05,3.5068284899215836e-05,3.1554602059792459e-05,6.7393246562458401e-10,4.3224419265344992e-11,2.0120809467904146e-09,3.8602660206331825e-10,5.3403967590433449e-09,-2.5767620328475642e-11,1.01283491975609e-14,2.3050862630325785e-14,1.8620363164537576e-12,3.1738814325521097e-19,4.9152861801248458e-19,1.0106002540019231e-12,4.9203918472588665e-19,-2.1303498607178555e-19,6.6060293211142392e-18,4.6560913755866625e-18,6.8423185936686462e-22
0.06765869028882825,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101792467694655,0.099931130416347269,-9.3031425823157615e-29,0.099964930272746624,1.3301456139553876e-14,1.1010399358349422e-06,2.8902413423701888e-09,1.518964849040605e-05,0.0,3.3428753229730942e-06,6.5296268173371874e-11,2.3797771864462896e-12,1.1494920388253735e-08,1.8801777330873262e-14,0.0,0.0,1.2976985379885904e-21,0.0,3.5109388400821039e-05,3.5068281610280834e-05,3.1577220981501116e-05,6.7361317301927362e-10,4.3172986410788021e-11,2.0082470278171624e-09,3.8658026242987282e-10,5.3452068513843817e-09,-2.5807982608396689e-11,1.0130292005646227e-14,2.3086593953006865e-14,1.8602723629002264e-12,3.1761565294006508e-19,4.9262596501909406e-19,1.0128564413238041e-12,4.923012086608572e-19,-2.128718010351846e-19,6.608511572361159e-18,4.6697859136179169e-18,6.8401745175935814e-22
0.06775484129008356,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101790209468094,0.099931104681780389,-7.535569430220753e-29,0.099964930272809671,1.3340517623914203e-14,1.1026165317745866e-06,2.8966843775410692e-09,1.5203305970663194e-05,0.0,3.3412939547468205e-06,6.5397305393567744e-11,2.3814873625088771e-12,1.1497121020649696e-08,1.8808821575804328e-14,0.0,0.0,1.2985826328880514e-21,0.0,3.5109376069759296e-05,3.5068278324567132e-05,3.1599817733351092e-05,6.7329445446104184e-10,4.3121694225100903e-11,2.0044265430599749e-09,3.8713377635327162e-10,5.3500123900367904e-09,-2.5848290418170652e-11,1.0132230371245434e-14,2.3122315195302134e-14,1.8585124156607715e-12,3.1784293963207584e-19,4.9372409750351503e-19,1.0151142440519705e-12,4.9269916486380629e-19,-2.1268855847839354e-19,6.6109868346311939e-18,4.6834989130912999e-18,6.8385064217873673e-22
0.06785099229133888,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101787953451165,0.099931078970185203,1.9559216981201573e-28,0.099964930272867222,1.3379632900421017e-14,1.1041927109659652e-06,2.903132018788405e-09,1.5216950541070591e-05,0.0,3.339715426035352e-06,6.5498314139625815e-11,2.3831958664222536e-12,1.1499316631473335e-08,1.8815842994224216e-14,0.0,0.0,1.2874818646363697e-21,0.0,3.5109363749990908e-05,3.5068275042067941e-05,3.1622392364934911e-05,6.7297630820143906e-10,4.307054211923454e-11,2.0006194250641225e-09,3.8768714388626565e-10,5.3548133853303306e-09,-2.5888543990982782e-11,1.0134164312146931e-14,2.3158026365519888e-14,1.8567564605771733e-12,3.1807000383006306e-19,4.9482301480110365e-19,1.0173736606040393e-12,4.9317345797610975e-19,-2.1249171783757148e-19,6.6134540539273647e-18,4.6972307931624504e-18,6.8352737534550705e-22
0.0679471432925942,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101785699638931,0.099931053281511889,-2.4185510280894812e-29,0.099964930272919209,1.3418800335482818e-14,1.1057684735566171e-06,2.9095842616026361e-09,1.5230582230875381e-05,0.0,3.3381397282004715e-06,6.5599294435052584e-11,2.3849027019059986e-12,1.150150724079867e-08,1.8822846203351669e-14,0.0,0.0,1.298647531270726e-21,0.0,3.5109351441482699e-05,3.5068271762771734e-05,3.1644944925681115e-05,6.7265873249927138e-10,4.3019529507043566e-11,1.9968256070661286e-09,3.8824036508068461e-10,5.3596098475573847e-09,-2.5928743553672628e-11,1.0136093846041221e-14,2.3193727471969378e-14,1.8550044835588045e-12,3.1829684603115412e-19,4.9592271670430286e-19,1.0196346893987101e-12,4.9334323944493948e-19,-2.1233499380219605e-19,6.6159151015497454e-18,4.7109810060681044e-18,6.8327471996192013e-22
0.06804329429384952,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101783448026476,0.099931027615710738,-4.4688031940560917e-29,0.099964930272965741,1.3458020120061552e-14,1.107343819682483e-06,2.9160411014865802e-09,1.5244201069221672e-05,0.0,3.336566852640935e-06,6.5700246303380784e-11,2.3866078726907674e-12,1.1503692868588865e-08,1.8829830708000317e-14,0.0,0.0,1.2986027276352597e-21,0.0,3.5109339144221169e-05,3.5068268486675956e-05,3.1667475464872972e-05,6.7234172562118297e-10,4.2968655806733904e-11,1.9930450226008895e-09,3.8879343998449639e-10,5.3644017869768816e-09,-2.596888933378974e-11,1.0138018990519667e-14,2.3229418522992626e-14,1.8532564705822692e-12,3.1852346673111233e-19,4.9702320160329848e-19,1.0218973288613199e-12,4.9376278207053566e-19,-2.121497155828208e-19,6.6183693460667016e-18,4.7247495720039537e-18,6.8309649489625985e-22
0.06813944529510484,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101781198608901,0.099931001972732275,1.1664243708454477e-28,0.099964930273006763,1.3497294728115741e-14,1.1089187494989153e-06,2.92250253395813e-09,1.5257807085150951e-05,0.0,3.3349967907922602e-06,6.5801169768168828e-11,2.3883113824752873e-12,1.1505873534696877e-08,1.8836789544153544e-14,0.0,0.0,1.2924021766881238e-21,0.0,3.5109326858178184e-05,3.5068265213772551e-05,3.1689984031587234e-05,6.7202528584094344e-10,4.2917920438886265e-11,1.9892776055530397e-09,3.8934636865231264e-10,5.3691892138092955e-09,-2.6008981562225546e-11,1.0139939763077687e-14,2.3265099526922056e-14,1.8515124076909232e-12,3.1874986642355456e-19,4.9812446905961068e-19,1.0241615774206015e-12,4.9422588196262426e-19,-2.1197343235273272e-19,6.6208145522295662e-18,4.7385373810645962e-18,6.8285978510723363e-22
0.06823559629636015,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101778951381325,0.099930976352527262,1.2993190419879148e-29,0.099964930273042332,1.3536620827833653e-14,1.1104932631591156e-06,2.9289685545345756e-09,1.5271400307602536e-05,0.0,3.333429534126304e-06,6.5902064853000269e-11,2.3900132349428047e-12,1.1508049258866241e-08,1.884373212842752e-14,0.0,0.0,1.3013693103637191e-21,0.0,3.5109314583322993e-05,3.5068261944051557e-05,3.1712470674737931e-05,6.7170941143958937e-10,4.2867322827347039e-11,1.9855232903495992e-09,3.8989915113796763e-10,5.3739721382388781e-09,-2.6049020458049907e-11,1.0141856181114408e-14,2.3300770492096213e-14,1.8497722809944824e-12,3.1897604560044587e-19,4.9922651876786065e-19,1.0264274335048465e-12,4.944279922510058e-19,-2.1179720854887187e-19,6.6232542642210949e-18,4.7523432876153753e-18,6.8261918949859698e-22
0.06833174729761547,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101776706338876,0.09993095075504646,-7.6324608862642564e-29,0.099964930273072405,1.3575998110020581e-14,1.1120673608043854e-06,2.9354391587480526e-09,1.5284980765414118e-05,0.0,3.3318650741512203e-06,6.6002931581483152e-11,2.3917134337817861e-12,1.1510220060731889e-08,1.8850659350731302e-14,0.0,0.0,1.3047168892993991e-21,0.0,3.5109302319639041e-05,3.5068258677508921e-05,3.1734935443096957e-05,6.7139410070574797e-10,4.2816862399735941e-11,1.9817820118145657e-09,3.9045178749127571e-10,5.3787505704162457e-09,-2.6089006243638309e-11,1.0143768261932171e-14,2.3336431426879786e-14,1.8480360766687004e-12,3.1920200475238895e-19,5.0032934935181455e-19,1.0286948955492894e-12,4.9476981173418994e-19,-2.1162297321814878e-19,6.6256884461467127e-18,4.7661671475320509e-18,6.8240414648025885e-22
0.06842789829887079,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101774463476713,0.099930925180240937,3.2042312750458861e-29,0.099964930273097052,1.3615429468358021e-14,1.1136410425882828e-06,2.9419143421468874e-09,1.529854848732226e-05,0.0,3.3303034024112654e-06,6.6103769977249368e-11,2.3934119826579387e-12,1.1512385959820941e-08,1.8857563057717243e-14,0.0,0.0,1.2982804652967144e-21,0.0,3.5109290067102172e-05,3.5068255414137991e-05,3.1757378385246416e-05,6.7107935193517738e-10,4.2766538586441382e-11,1.9780537051506917e-09,3.9100427776626228e-10,5.3835245204551643e-09,-2.612893914613668e-11,1.0145676022738935e-14,2.3372082339635937e-14,1.8463037809549064e-12,3.1942774436804292e-19,5.0143296007481027e-19,1.0309639619938183e-12,4.952415985390104e-19,-2.1144865436893485e-19,6.6281142664887381e-18,4.7800099800220881e-18,6.8216633364442141e-22
0.06852404930012611,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101772222789988,0.09993089962806187,3.7471740363412793e-29,0.099964930273116204,1.3654913425102396e-14,1.1152143086683987e-06,2.9483941002816087e-09,1.5312103501962875e-05,0.0,3.3287445104864886e-06,6.6204580063954098e-11,2.3951088852161746e-12,1.151454697555344e-08,1.8864447412088292e-14,0.0,0.0,1.3023490400263822e-21,0.0,3.5109277825681574e-05,3.5068252153928892e-05,3.1779799549595709e-05,6.7076516343071484e-10,4.2716350820931549e-11,1.9743383060247244e-09,3.9155662201829653e-10,5.3882939984330158e-09,-2.6168819383505361e-11,1.0147579480648781e-14,2.3407723238727928e-14,1.8445753801595964e-12,3.196532649342954e-19,5.0253735067631348e-19,1.0332346312783122e-12,4.9551533652572638e-19,-2.1127558629296684e-19,6.6305334547669092e-18,4.793871293581174e-18,6.8192759169077957e-22
0.06862020030138143,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101769984273902,0.099930874098460576,-4.2926860402748054e-29,0.099964930273129915,1.3694448686457644e-14,1.1167871591926487e-06,2.9548784287123878e-09,1.5325645837871694e-05,0.0,3.3271883899926229e-06,6.630536186527531e-11,2.3968041451027854e-12,1.1516703127243092e-08,1.8871316083871549e-14,0.0,0.0,1.3072880605730681e-21,0.0,3.5109265595357372e-05,3.5068248896876149e-05,3.1802198984409751e-05,6.7045153350260023e-10,4.2666298540149814e-11,1.9706357505009799e-09,3.9210882029947456e-10,5.3930590143936123e-09,-2.6208647171956141e-11,1.0149478652681228e-14,2.3443354132540737e-14,1.8428508606541009e-12,3.1987856693663327e-19,5.036425200519399e-19,1.0355069018473994e-12,4.9581585281704842e-19,-2.1110309292960612e-19,6.6329470953300599e-18,4.8077506131323237e-18,6.81702134251803e-22
0.06871635130263674,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101767747923641,0.099930848591388594,-3.4525856088609608e-30,0.099964930273138228,1.3734036245387099e-14,1.1183595943154869e-06,2.9613673230135589e-09,1.5339175523484673e-05,0.0,3.3256350325809236e-06,6.640611540491311e-11,2.3984977659486257e-12,1.1518854434097877e-08,1.8878166278400717e-14,0.0,0.0,1.3038849378910437e-21,0.0,3.5109253376107691e-05,3.5068245642973949e-05,3.1824576737777272e-05,6.7013846046819693e-10,4.2616381183978425e-11,1.9669459750355271e-09,3.9266087266415893e-10,5.3978195783452323e-09,-2.6248422730697991e-11,1.0151373555762833e-14,2.3478975029464131e-14,1.8411302088741979e-12,3.2010365085876244e-19,5.0474846730895776e-19,1.0377807721503407e-12,4.962376645396224e-19,-2.1093153033564777e-19,6.6353541474405987e-18,4.82164828109192e-18,6.8146734724217502e-22
0.06881250230389206,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101765513734424,0.099930823106797587,9.4056591226298862e-30,0.0999649302731411,1.3773676950636533e-14,1.1199316141953719e-06,2.9678607787692631e-09,1.5352692587138612e-05,0.0,3.3240844299378614e-06,6.6506840706589037e-11,2.4001897513642692e-12,1.1521000915221059e-08,1.8884995606204341e-14,0.0,0.0,1.3056345128054507e-21,0.0,3.5109241167904249e-05,3.5068242392213415e-05,3.184693285761687e-05,6.6982594265183554e-10,4.2566598195351732e-11,1.9632689165147023e-09,3.932127791680492e-10,5.4025757002603378e-09,-2.6288146277385981e-11,1.0153264206728307e-14,2.351458593788768e-14,1.8394134113196392e-12,3.2032851718264472e-19,5.0585519201361689e-19,1.0400562406390858e-12,4.9657004822775892e-19,-2.1076074011418141e-19,6.6377539390875339e-18,4.8355646126866806e-18,6.8123541020722306e-22
0.06890865330514738,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101763281701491,0.099930797644639385,-2.5002919318095734e-29,0.099964930273138561,1.381336979152824e-14,1.1215032189875146e-06,2.9743587915697256e-09,1.536619705707158e-05,0.0,3.3225365737849928e-06,6.660753779404577e-11,2.4018801049550182e-12,1.1523142589611747e-08,1.8891806928711797e-14,0.0,0.0,1.3091903551112875e-21,0.0,3.5109228970724527e-05,3.5068239144588176e-05,3.1869267391691928e-05,6.6951397838502957e-10,4.2516949020392938e-11,1.9596045122162689e-09,3.9376453986576694e-10,5.4073273900774923e-09,-2.6327818024583635e-11,1.015515062232018e-14,2.3550186866215396e-14,1.837700454553847e-12,3.2055316638870917e-19,5.0696269330966272e-19,1.0423333057684051e-12,4.9688123773240031e-19,-2.105907325242933e-19,6.6401474168189514e-18,4.8494992470528159e-18,6.8100482184239639e-22
0.0690048043064027,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101761051820086,0.099930772204866014,-6.1316846283522683e-30,0.099964930273130623,1.3853115928271492e-14,1.1230744088482796e-06,2.9808613570188049e-09,1.5379688961423251e-05,0.0,3.3209914558788069e-06,6.6708206691046413e-11,2.4035688303150787e-12,1.1525279476165509e-08,1.8898597014614775e-14,0.0,0.0,1.3068848262641514e-21,0.0,3.5109216784547045e-05,3.5068235900092372e-05,3.1891580387602714e-05,6.6920256600635391e-10,4.2467433108248145e-11,1.9559526998160529e-09,3.9431615481234811e-10,5.4120746577007576e-09,-2.6367438187172674e-11,1.0157032819189656e-14,2.3585777822859558e-14,1.8359913252035633e-12,3.2077759895574841e-19,5.0807097028167878e-19,1.0446119659979494e-12,4.9728155283118022e-19,-2.1042148615388138e-19,6.6425333600353829e-18,4.8634525827662805e-18,6.8077113357054789e-22
0.06910095530765802,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101758824085473,0.099930746787429595,1.6961899606903065e-29,0.099964930273117258,1.3892915213579299e-14,1.1246451839381391e-06,2.9873684707279225e-09,1.5393168328235434e-05,0.0,3.3194490680104978e-06,6.6808847421374089e-11,2.4052559310201004e-12,1.1527411593675165e-08,1.8905366294495237e-14,0.0,0.0,1.3072781765982346e-21,0.0,3.5109204609345247e-05,3.5068232658717823e-05,3.1913871892781007e-05,6.6889170386127597e-10,4.2418049911059084e-11,1.9523134173947965e-09,3.9486762406421499e-10,5.4168175129989824e-09,-2.6407006976591903e-11,1.0158910813897747e-14,2.3621358816233274e-14,1.8342860099584375e-12,3.2100181536083551e-19,5.0918002239063398e-19,1.0468922197894088e-12,4.976330062167714e-19,-2.1025303079598259e-19,6.6449120306485715e-18,4.877424579445159e-18,6.80539186607917e-22
0.06919710630891333,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101756598492932,0.099930721392282484,-4.901062088938535e-30,0.099964930273098523,1.3932766301632225e-14,1.1262155444163887e-06,2.9938801283158387e-09,1.540663518545256e-05,0.0,3.3179094020057832e-06,6.6909460008831255e-11,2.4069414106370712e-12,1.1529538960831524e-08,1.8912118570225921e-14,0.0,0.0,1.3110464882319514e-21,0.0,3.5109192445095509e-05,3.5068229420457658e-05,3.1936141954501533e-05,6.6858139030227658e-10,4.2368798884034561e-11,1.9486866034216156e-09,3.9541894767740727e-10,5.4215559658071779e-09,-2.6446524600600591e-11,1.0160784622915386e-14,2.3656929854759989e-14,1.832584495570649e-12,3.2122581607947729e-19,5.1028984888540379e-19,1.0491740656073922e-12,4.9793781865308752e-19,-2.1008533713486051e-19,6.6472847595945286e-18,4.8914147641197583e-18,6.8030808577004157e-22
0.06929325731016865,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101754375037759,0.09993069601937711,-9.3817592263726389e-30,0.099964930273074418,1.3972669767453134e-14,1.1277854904423965e-06,3.0003963254143382e-09,1.542008956092214e-05,0.0,3.3163724497247185e-06,6.7010044477239279e-11,2.408625272723841e-12,1.1531661596224102e-08,1.8918852241640422e-14,0.0,0.0,1.3105332523546095e-21,0.0,3.5109180291776692e-05,3.5068226185306159e-05,3.1958390619880213e-05,6.6827162368880521e-10,4.2319679485366976e-11,1.9450721967557803e-09,3.9597012570801596e-10,5.4262900259265973e-09,-2.6485991268990084e-11,1.0162654262624055e-14,2.3692490946872623e-14,1.8308867688545455e-12,3.2144960158559565e-19,5.1140044884718625e-19,1.0514575019213489e-12,4.9831148248099209e-19,-2.0991841457506891e-19,6.6496508942911413e-18,4.9054233293884331e-18,6.800758749248691e-22
0.06938940831142397,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101752153715278,0.099930670668666149,8.5469314782133004e-30,0.099964930273044941,1.4012626167431875e-14,1.129355022178918e-06,3.0069170576649518e-09,1.5433531482395206e-05,0.0,3.3148382030615024e-06,6.7110600850437712e-11,2.4103075208213346e-12,1.1533779518341807e-08,1.8925565751714677e-14,0.0,0.0,1.3101354512696027e-21,0.0,3.5109168149363708e-05,3.5068222953255789e-05,3.1980617935868289e-05,6.6796240238711553e-10,4.2270691176198774e-11,1.9414701366478292e-09,3.9652115821327798e-10,5.4310197031239316e-09,-2.6525407190349267e-11,1.0164519749316851e-14,2.3728042101005721e-14,1.8291928166862769e-12,3.2167317235143608e-19,5.125118216512957e-19,1.0537425272036703e-12,4.9867622344470288e-19,-2.0975224297984925e-19,6.6520099513378003e-18,4.9194504770772022e-18,6.7984427694032378e-22
0.06948555931267929,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241017499345208,0.099930645340102389,1.3716167811201965e-30,0.099964930273010108,1.4052635095909301e-14,1.1309241397887309e-06,3.0134423207169769e-09,1.5446960977526718e-05,0.0,3.3133066539443202e-06,6.7211129152284137e-11,2.4119881584594843e-12,1.1535892745573521e-08,1.8932260256325102e-14,0.0,0.0,1.3127397240172197e-21,0.0,3.5109156017832441e-05,3.5068219724299374e-05,3.2002823949259545e-05,6.6765372477032536e-10,4.2221833420650754e-11,1.9378803627303878e-09,3.9707204525044606e-10,5.4357450071321932e-09,-2.656477257002739e-11,1.016638109919867e-14,2.3763583325601212e-14,1.8275026260034585e-12,3.2189652884766447e-19,5.1362396660756299e-19,1.0560291399295773e-12,4.9899752270871718e-19,-2.0958682797876328e-19,6.6543623614467197e-18,4.9334960673561538e-18,6.7961288993368031e-22
0.0695817103139346,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101747717449679,0.099930620033638784,-1.3379829644752343e-29,0.099964930272969904,1.4092696533209858e-14,1.1324928434343851e-06,3.0199721102298093e-09,1.5460378073876108e-05,0.0,3.3117777943351166e-06,6.7311629406653209e-11,2.4136671891595628e-12,1.1538001296208994e-08,1.8938935834344367e-14,0.0,0.0,1.3125841946770289e-21,0.0,3.5109143897161479e-05,3.5068216498431003e-05,3.2025008706691759e-05,6.6734558921840994e-10,4.217310568577676e-11,1.9343028150176509e-09,3.9762278687672275e-10,5.4404659476511775e-09,-2.6604087612583677e-11,1.0168238328386856e-14,2.3799114629110238e-14,1.825816183804734e-12,3.221196715433906e-19,5.1473688283621244e-19,1.0583173385781402e-12,4.993678877863608e-19,-2.0942216126533219e-19,6.6567080787963223e-18,4.9475600857770779e-18,6.793808087156642e-22
0.06967786131518992,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101745502497282,0.099930594749228427,1.22683143812582e-29,0.099964930272924371,1.4132810535100744e-14,1.1340611332814911e-06,3.0265064218726276e-09,1.5473782798907695e-05,0.0,3.3102516162294334e-06,6.7412101637436399e-11,2.4153446164274704e-12,1.1540105188439408e-08,1.8945592340910288e-14,0.0,0.0,1.3115146306065348e-21,0.0,3.5109131787326656e-05,3.5068213275643609e-05,3.2047172254640795e-05,6.6703799411806258e-10,4.2124507441516586e-11,1.9307374339057622e-09,3.981733831503536e-10,5.4451825343467397e-09,-2.6643352521589971e-11,1.0170091452912088e-14,2.3834636019986333e-14,1.8241334771494646e-12,3.2234260090608137e-19,5.1585056967588463e-19,1.0606071216315083e-12,4.9973745959666605e-19,-2.0925822947280777e-19,6.6590470972613634e-18,4.9616425563509883e-18,6.7914992739610836e-22
0.06977401231644524,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101743289658981,0.099930569486824536,1.5973406072600993e-29,0.099964930272873509,1.4172975922336115e-14,1.1356290094963402e-06,3.033045251321896e-09,1.5487175179991138e-05,0.0,3.3087281116562186e-06,6.7512545868541398e-11,2.417020443755679e-12,1.1542204440358088e-08,1.8952233080650065e-14,0.0,0.0,1.3172597558665336e-21,0.0,3.5109119688302508e-05,3.5068210055929346e-05,3.2069314639425964e-05,6.6673093786267943e-10,4.2076038160733942e-11,1.9271841601629069e-09,3.9872383412980668e-10,5.4498947768512649e-09,-2.6682567497194424e-11,1.0171940488718881e-14,2.3870147506687296e-14,1.822454493157368e-12,3.2256531740162379e-19,5.1696502654890265e-19,1.0628984875742481e-12,5.0000007845296451e-19,-2.0909503762929493e-19,6.6613806579197968e-18,4.9757430733749852e-18,6.7891952860756097e-22
