Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50),CH2OH(40),CH2OX(54)
7.696543772548621e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187479881178959,0.10273177633684122,0.019311355424907983,0.0,0.0030025473837362771,0.0010602582710079395,0.00021128047677673923,0.00043679873858772859,2.192532606239265e-05,0.0070863082149670619,1.1566437761071271e-09,0.00028622180190286065,2.375084786943578e-08,0.00029195090644110254,1.0752660175381645e-09,5.59849309087826e-11,0.00050917294139306497,1.577351401653002e-05,0.007364510179173514,0.0029807187447756325,5.9157696750732423e-05,2.5572568556951523e-06,3.4044770880640896e-08,1.8173952548091638e-07,1.3644195848717823e-07,2.1183886037217937e-05,2.4955584836945955e-05,1.1994826928883271e-06,3.2282835186693732e-09,1.635080636758653e-06,7.7926491835762395e-10,3.9200420287183239e-07,7.6321515112714437e-07,4.9748389168036073e-13,4.4414543177919715e-12,6.5316382901841408e-10,2.4360757168368346e-08,3.7594798581387813e-08
7.730067269296143e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187804318224766,0.10269855813626209,0.019299951443567123,0.0,0.0030218518104224591,0.0010608967810297619,0.00021300780610375656,0.00044029159893061077,2.2223081162121268e-05,0.0071094135112206008,1.172109870878658e-09,0.00028603969873752349,2.3947579893017253e-08,0.00029419150902854909,1.0903517849788821e-09,5.7104167511796307e-11,0.00050939489257705451,1.5991644944185602e-05,0.0073621727505574124,0.0029797325650180377,5.9184289177174436e-05,2.5575399231050623e-06,3.4135606816255756e-08,1.8232250054093128e-07,1.3730810516378723e-07,2.1196872030408195e-05,2.5300730946396663e-05,1.2091009271101487e-06,3.2530833726126144e-09,1.6585862968230231e-06,7.8261179054761627e-10,3.935641525203297e-07,7.6591364908828435e-07,5.013399080455684e-13,4.5029079796601351e-12,6.5850866126088574e-10,2.4549664568942446e-08,3.8106206627769062e-08
7.763590766043666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188130438753376,0.10266537274477903,0.01928855329829432,0.0,0.0030411618056532699,0.0010615289428220873,0.0002147409430457523,0.00044378957405139376,2.2522964411299933e-05,0.0071324558764074729,1.1876775725653841e-09,0.0002858587336941895,2.4144643889771838e-08,0.00029643180204678797,1.1055445543222062e-09,5.8237977233940648e-11,0.00050961155063622562,1.6211557599823069e-05,0.0073598379495750038,0.0029787268249841792,5.9210903961701321e-05,2.5578063255152458e-06,3.4226020015786019e-08,1.8290388822862991e-07,1.3817449463744843e-07,2.12097305034403e-05,2.5648696621740963e-05,1.218733495621072e-06,3.2778802929924339e-09,1.682293550768462e-06,7.8596305498635349e-10,3.9512546384998398e-07,7.6861215574044505e-07,5.0520809966720151e-13,4.564864418032346e-12,6.6387155172681809e-10,2.4738560309109579e-08,3.8621282423933766e-08
7.797114262791188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188458205877623,0.10263222016260609,0.019277160881185626,0.0,0.0030604771889725128,0.0010621549082749074,0.00021647987516169943,0.00044729257606140123,2.2824972804617284e-05,0.0071554355633744078,1.2033465654559001e-09,0.00028567889749167065,2.4342035138910437e-08,0.00029867171582887439,1.1208441134326636e-09,5.9386426833321659e-11,0.00050982302532582798,1.643325470568522e-05,0.0073575057697978993,0.0029777018959920619,5.923754163358871e-05,2.5580563831400421e-06,3.4316012135509414e-08,1.8348369513288418e-07,1.390411192859091e-07,2.1222464500562652e-05,2.5999486172367141e-05,1.2283801562489485e-06,3.3026735094179306e-09,1.706202754718124e-06,7.893187220362092e-10,3.9668813383913483e-07,7.7131065500637406e-07,5.0908844162534743e-13,4.6273244137699119e-12,6.6925246240513262e-10,2.4927438581266857e-08,3.914002093383272e-08
7.830637759538711e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188787583426475,0.10259910038844491,0.0192657740865332,0.0,0.0030797977836856637,0.0010627748267184867,0.00021822459006596128,0.00045080051791231119,2.3129103264229709e-05,0.0071783528239072374,1.2191165310748334e-09,0.00028550018093539758,2.4539748969049131e-08,0.00030091118183110546,1.1362502477917714e-09,6.0549582249377123e-11,0.00051002942425740336,1.665673894042641e-05,0.0073551762048151359,0.0029766581422492736,5.9264202714213776e-05,2.5582904102353802e-06,3.4405584824667946e-08,1.8406192781016819e-07,1.3990797164673878e-07,2.1235077014776344e-05,2.6353103838666618e-05,1.238040669123254e-06,3.3274622638697818e-09,1.7303142594052732e-06,7.9267880230515149e-10,3.9825215962007132e-07,7.740091311540141e-07,5.1298090911040239e-13,4.6902887354649591e-12,6.7465135545244771e-10,2.5116293673023348e-08,3.966241699591368e-08
7.864161256286233e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189118535931832,0.10256601341952164,0.01925439281078431,0.0,0.0030991234167883591,0.0010633888449652297,0.00021997507542790179,0.00045431331338987956,2.3435352641112317e-05,0.0072012079087153255,1.2349871482732803e-09,0.00028532257491691059,2.4737780757614034e-08,0.00030315013262027562,1.1517627405608024e-09,6.1727508604876391e-11,0.00051023085293463077,1.6882012939566724e-05,0.0073528492482335187,0.0029755959209823188,5.9290887717260977e-05,2.5585087151512717e-06,3.4494739725338736e-08,1.8463859278404151e-07,1.4077504441358545e-07,2.124757098867395e-05,2.6709553792766468e-05,1.2477147966581567e-06,3.3522458105513018e-09,1.7546284102294985e-06,7.9604330665658739e-10,3.998175384809351e-07,7.7670756879080567e-07,5.1688547741894818e-13,4.7537581395616385e-12,6.800681931898807e-10,2.5305119966052553e-08,4.0188465325442587e-08
7.894332403359003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189417711016399,0.10253626319251635,0.019244154297391312,0.0,0.0031165206543337233,0.001063936536063094,0.00022155543584770609,0.00045747890858154424,2.3712786095598296e-05,0.0072217245311301196,1.2493564933384734e-09,0.00028516367155091574,2.4916277440155611e-08,0.00030516469297463717,1.1658147394543929e-09,6.2800324645573224e-11,0.00051040797470491286,1.7086291931218151e-05,0.007350757212223614,0.0029746244218316216,5.9314925092175981e-05,2.5586919972939715e-06,3.457462327828509e-08,1.8515625623964505e-07,1.4155559243542319e-07,2.1258716605296653e-05,2.7032783751340996e-05,1.2564329574372972e-06,3.37454594326668e-09,1.7766846896372048e-06,7.9907515238058e-10,4.0122753422515163e-07,7.7913611728347273e-07,5.2040991476879612e-13,4.8113130642233474e-12,6.8495865885568993e-10,2.5475034438213341e-08,4.0665027045402308e-08
7.924503550431773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189718108753429,0.10250653953031523,0.019233920099609211,0.0,0.0031339217147076368,0.0010644796684770308,0.00022314045148229438,0.00046064830435948496,2.399193087260155e-05,0.0072421911746197581,1.2638068662554772e-09,0.00028500565389215387,2.5095024661741213e-08,0.00030717873465412819,1.1799525499714296e-09,6.3885203565316429e-11,0.00051058122836389276,1.7292024593708922e-05,0.0073486672792197833,0.0029736384986315859,5.9338982618187596e-05,2.5588630062713199e-06,3.4654170933988438e-08,1.8567265982267647e-07,1.4233630807967877e-07,2.1269770623427276e-05,2.7358314134516069e-05,1.2651617854669563e-06,3.3968407366465316e-09,1.7989056323110184e-06,8.0211059894236699e-10,4.0263862213554596e-07,7.8156461163488191e-07,5.2394411600394428e-13,4.869278243230405e-12,6.8986360209968119e-10,2.564491714221961e-08,4.1144538702027326e-08
7.954674697504543e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190019704696554,0.10247684242797397,0.019223690146266868,0.0,0.0031513264791795518,0.0010650183441646601,0.00022473011345534906,0.00046382143958106865,2.4272784533863679e-05,0.0072626080196585051,1.2783380277002111e-09,0.00028484851547734666,2.5274019151868079e-08,0.00030919221075646395,1.194176009454234e-09,6.4982191150526977e-11,0.00051075068658463878,1.7499212760520258e-05,0.007346579444599489,0.002972638397797179,5.9363060654354363e-05,2.5590219550702704e-06,3.4733383874592485e-08,1.8618780821994946e-07,1.4311718633322394e-07,2.1280735086741571e-05,2.7686147844778956e-05,1.2739011122253696e-06,3.419129671856285e-09,1.8212914791860533e-06,8.0514965478182395e-10,4.0405080055233124e-07,7.8399304131948123e-07,5.2748806333668057e-13,4.9276542033061617e-12,6.9478299579418289e-10,2.5814764173185164e-08,4.16269961958737e-08
7.984845844577314e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190322474829358,0.10244717187966884,0.019213464367508981,0.0,0.003168734831268769,0.0010655526635321992,0.00022632441292566374,0.00046699825363491368,2.45553445976906e-05,0.0072829752459807207,1.2929497368087718e-09,0.00028469224989836195,2.545325767072373e-08,0.00031120507507624307,1.208484953868729e-09,6.6091332657439074e-11,0.00051091642074430792,1.770785823795379e-05,0.0073444937037525915,0.0029716243614727402,5.9387159555093671e-05,2.5591690530304287e-06,3.4812263277580329e-08,1.867017060967563e-07,1.4389822227729206e-07,2.1291612007856533e-05,2.8016287741587953e-05,1.2826507706465828e-06,3.4414122377376805e-09,1.8438424678348446e-06,8.0819232856507833e-10,4.0546406792137551e-07,7.8642139602070816e-07,5.310417390454628e-13,4.9864414635241481e-12,6.997168129181806e-10,2.5984571685090356e-08,4.2112395352290807e-08
8.015016991650084e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190626395558175,0.10241752787871639,0.019203242694773689,0.0,0.0031861466567053138,0.001066082725457498,0.00022792334108691202,0.00047017868643704628,2.4839608539705179e-05,0.0073032930325738713,1.3076417512259464e-09,0.00028453685080187898,2.5632737008938852e-08,0.0003132172820974613,1.2228792178379282e-09,6.721267281355913e-11,0.00051107850094427097,1.7917962805390723e-05,0.0073424100520815072,0.0029705966276026476,5.9411279670182728e-05,2.5593045059888927e-06,3.4890810315720788e-08,1.8721435809650807e-07,1.4467941108735827e-07,2.1302403368791761e-05,2.8348736641779063e-05,1.2914105951100559e-06,3.4636879307335675e-09,1.8665588324990748e-06,8.1123862911268313e-10,4.0687842278398521e-07,7.8884966563858187e-07,5.3460512547975657e-13,5.0456405353822179e-12,7.0466502655775643e-10,2.6154335890114063e-08,4.2600731922714702e-08
8.041974391077594e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190898897853387,0.10239106392546175,0.019194113224864195,0.0,0.003201706668953367,0.0010665528047602625,0.00022935586405483852,0.00047302336076432042,2.5095032680789071e-05,0.0073214049489014202,1.3208365438061846e-09,0.00028439873220480519,2.5793299815305572e-08,0.00031501456175828563,1.2358122799746148e-09,6.822492577346427e-11,0.00051122028212839178,1.8106923282406321e-05,0.0073405501087452666,0.0029696669692536601,5.9432848803853887e-05,2.5594158455486201e-06,3.4960710545689983e-08,1.8767135370094909e-07,1.4537751525886373e-07,2.1311974481628207e-05,2.864772944288811e-05,1.2992458125941463e-06,3.4835846595184119e-09,1.8869955920246942e-06,8.1396352125596686e-10,4.0814304324761635e-07,7.9101920261109141e-07,5.3779714971372782e-13,5.0988826464479557e-12,7.0909832617657162e-10,2.6305977600895724e-08,4.303953345009558e-08
8.066236050562354e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191144905999874,0.10236726447758557,0.019185899419606026,0.0,0.0032157129092750063,0.0010669730932615954,0.00023064828292806768,0.00047558596216989871,2.5326074113918356e-05,0.0073376721545227504,1.3327663591398664e-09,0.000284275008906742,2.5937966685345081e-08,0.00031663160813736522,1.24751005856725e-09,6.914433564769742e-11,0.00051134547807751905,1.8277985838220409e-05,0.0073388775798972333,0.0029688212226536208,5.9452275940974822e-05,2.5595083583133114e-06,3.5023395377973364e-08,1.8808180522983705e-07,1.4600590738075584e-07,2.1320532550622469e-05,2.8918402495836949e-05,1.3063042391287129e-06,3.5014863972391029e-09,1.9055018460653288e-06,8.1641841114560183e-10,4.092819422610622e-07,7.9297171534675778e-07,5.4067657730744911e-13,5.1470822681507317e-12,7.1309808821455455e-10,2.6442420866352886e-08,4.3436454240023539e-08
8.090497710047113e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191391618323678,0.10234348218176657,0.019177688153875692,0.0,0.0032297212031446856,0.0010673907964544817,0.00023194367961135347,0.00047815080043787104,2.5558212793023445e-05,0.0073539077006150866,1.3447476751711108e-09,0.00028415183499569695,2.6082783774484413e-08,0.00031824815226246173,1.2592627149039671e-09,7.0071709895727604e-11,0.00051146842954902412,1.8449994907514178e-05,0.007337206393998822,0.0029679670207184358,5.9471717391759516e-05,2.5595936889694368e-06,3.508586732262288e-08,1.8849145916250493e-07,1.4663439022678201e-07,2.1329038655156226e-05,2.9190573403806651e-05,1.3133689550327774e-06,3.5193828362689395e-09,1.9241154356512079e-06,8.1887566211375146e-10,4.1042154225152365e-07,7.9492415612351589e-07,5.4356225359413232e-13,5.1955490488173691e-12,7.1710711288808815e-10,2.6578829704101317e-08,4.3835266814871484e-08
8.114759369531873e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419163902331828,0.10231971703300329,0.019169479394350677,0.0,0.0032437314951205679,0.0010678059629881866,0.00023324204958988503,0.00048071784529633664,2.5791447328724851e-05,0.0073701116788242671,1.3567803632871799e-09,0.00028402920726918363,2.6227749469466298e-08,0.00031986417172469035,1.2710701606084789e-09,7.1007070791968449e-11,0.00051158917069031779,1.8622951366206242e-05,0.0073355365486835484,0.0029671044796056906,5.9491173329802297e-05,2.5596719381374649e-06,3.5148126980345695e-08,1.8890031787136245e-07,1.4726296145669317e-07,2.133749377048138e-05,2.9464243553434379e-05,1.3204398768474733e-06,3.5372737286263735e-09,1.9428364764815467e-06,8.2133527902925727e-10,4.1156184264104594e-07,7.9687652008358892e-07,5.4645416952059068e-13,5.2442832405209143e-12,7.2112538639542183e-10,2.6715202250638587e-08,4.4235968832518941e-08
8.139021029016632e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191887109641159,0.10229596902597067,0.019161273108208997,0.0,0.0032577437306149444,0.0010682186409144583,0.00023454338836300067,0.00048328706668657585,2.6025776315161761e-05,0.0073862841804729689,1.3688642943375941e-09,0.00028390712254697454,2.6372862169139919e-08,0.00032147964438944084,1.2829323067994544e-09,7.1950440392757921e-11,0.00051170773515201459,1.8796856079426113e-05,0.0073338680415904519,0.0029662337138439848,5.9510643926933528e-05,2.5597432050375813e-06,3.5210174949817462e-08,1.8930838371944986e-07,1.4789161876603982e-07,2.1345898859887976e-05,2.9739414314282566e-05,1.32751692169842e-06,3.5551588293492842e-09,1.9616650829208243e-06,8.237972668445133e-10,4.127028428938686e-07,7.988288024531791e-07,5.4935231605992121e-13,5.2932850922948432e-12,7.2515289497717488e-10,2.6851536665550052e-08,4.4638557922288272e-08
8.163282688501392e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192135866111426,0.10227223815502619,0.019153069263122279,0.0,0.0032717578558820945,0.0010686288776947312,0.00023584769144411086,0.00048585843476172807,2.6261198330229791e-05,0.007402425296559048,1.3809993386488044e-09,0.00028378557767097989,2.6518120284400181e-08,0.00032309454839389438,1.2948490640989819e-09,7.2901840536923069e-11,0.00051182415609432412,1.89717099016105e-05,0.0073322008703641571,0.0029653548363548538,5.9530129353189463e-05,2.5598075875589745e-06,3.527201182796785e-08,1.8971565906152179e-07,1.4852035988591482e-07,2.1354254874848382e-05,3.0016087038954595e-05,1.3346000072921434e-06,3.5730378964874988e-09,1.9806013680089358e-06,8.2626163065120168e-10,4.1384454251656306e-07,8.0078099854109399e-07,5.5225668421512515e-13,5.3425548501768156e-12,7.2918962492109072e-10,2.69878311312859e-08,4.5043031685353504e-08
8.187544347986152e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192385281707786,0.10224852441421588,0.019144867827248942,0.0,0.0032857738180065059,0.0010690367202071311,0.00023715495436062018,0.00048843191988545991,2.6497711935813217e-05,0.0074185351177540847,1.3931853660382849e-09,0.00028366456950512328,2.6663522238049603e-08,0.00032470886214455827,1.3068203426430794e-09,7.3861292846370699e-11,0.00051193846619330627,1.9147513676555286e-05,0.00733053503265491,0.0029644679584741452,5.9549629776887759e-05,2.5598651822337002e-06,3.5333638209327147e-08,1.9012214624143799e-07,1.4914918258314921e-07,2.1362562755157564e-05,3.0294263063250746e-05,1.3416890519124639e-06,3.59091069103832e-09,1.999645443471152e-06,8.2872837549281528e-10,4.1498694104876692e-07,8.0273310374766515e-07,5.5516726501489582e-13,5.3920927571878432e-12,7.3323556255191393e-10,2.712408385294555e-08,4.5449387695139525e-08
8.209379841522435e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192610310315095,0.10222719668858392,0.019137488568910344,0.0,0.0032983897113565866,0.0010694017696494514,0.0002383340179593606,0.00049074984224752418,2.6711506289405506e-05,0.0074330072743738363,1.404196273225691e-09,0.000283556118468695,2.6794505684108046e-08,0.00032616122222123582,1.3176410343395792e-09,7.473170222236658e-11,0.00051203956713285733,1.9306549972513817e-05,0.00732903691693615,0.0029636630188046437,5.9567193118784765e-05,2.5599112925255091e-06,3.5388922467568369e-08,1.9048731275449936e-07,1.4971519094104769e-07,2.1369999459749109e-05,3.054590789688142e-05,1.3480742199624249e-06,3.6069906479059298e-09,2.0168773634463769e-06,8.3095048588998875e-10,4.1601569695015264e-07,8.0448991699299497e-07,5.5779209215160502e-13,5.4369063394674136e-12,7.3688476772345771e-10,2.7246674145847431e-08,4.5816715397280208e-08
8.231215335058718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192835856200602,0.10220588282852325,0.019130111214091406,0.0,0.0033110070129327308,0.0010697649506058898,0.00023951547217227766,0.00049306943427191233,2.6926182583189605e-05,0.0074474542209475659,1.4152482752661e-09,0.00028344809738954359,2.6925603238087037e-08,0.00032761307155048042,1.3285057488894303e-09,7.5608666648781694e-11,0.00051213900752132796,1.9466357005474285e-05,0.007327539877762519,0.0029628517667060397,5.9584768863875606e-05,2.5599520502834566e-06,3.5444037134147974e-08,1.9085184444362462e-07,1.5028126201551967e-07,2.1377398596106356e-05,3.0798772422039835e-05,1.3544640903332504e-06,3.6230651626726329e-09,2.0341967626813514e-06,8.3317453294102386e-10,4.1704501835405329e-07,8.0624664972539566e-07,5.6042193778365243e-13,5.4819374899922606e-12,7.4054141017226148e-10,2.7369227913319547e-08,4.6185563924332006e-08
