Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23)
4.869260101906047e-06,0.09977366400000001,0.80000000000000004,0.0,0.16241423560304946,0.09446795915864678,0.033490040526285167,3.5337342734419908e-11,0.0054320159764977023,0.00077705240874795267,0.0031170848129698989,1.951564984117458e-07,1.9467137111528827e-08,1.0373497852915127e-05,1.289620660247312e-12,5.2231352657082342e-09,3.5520132282767666e-10,1.3548353299414006e-07,3.0546406920030156e-13,1.547593442950219e-16,2.6276519997559932e-09,1.5143719806525819e-10,0.0024035673585492022,0.1244698516035297,3.8716431359407393e-07,6.470415611756308e-07,4.8701286533295788e-05,2.2147647996790434e-11,5.7048768919306089e-08,1.378069879868175e-08,1.0839596344782157e-08,6.0028272798664036e-06,1.5102397231969238e-07
4.883756113027722e-06,0.09977366400000001,0.80000000000000004,0.0,0.16230525140485674,0.094460532633037511,0.033419974783897577,3.5577313246352754e-11,0.0054520459835201056,0.00077552033028806516,0.0031263040319299698,1.9596249013282233e-07,1.9527571817366356e-08,1.0385780783559888e-05,1.3017985847420396e-12,5.2186458203107539e-09,3.5686822458676242e-10,1.3604227077984303e-07,3.0714981607219417e-13,1.56293133565594e-16,2.6283955761354315e-09,1.5267849636323121e-10,0.0024017601303470844,0.12458073275088972,3.8729081170011852e-07,6.4706360289842012e-07,4.8626945678563275e-05,2.2113267442809111e-11,5.6929705681538521e-08,1.3763712439710365e-08,1.0863852357579195e-08,5.9869657202738845e-06,1.5146870962866936e-07
4.898252124149397e-06,0.09977366400000001,0.80000000000000004,0.0,0.16219672178147446,0.094453102397894104,0.033350149169952208,3.5818060110402262e-11,0.0054720609322198325,0.00077399664139987819,0.0031355200867515419,1.9676915386850264e-07,1.9587951386324948e-08,1.0398016545355293e-05,1.3140479918962007e-12,5.2141833268562162e-09,3.5853614185901e-10,1.3660120430146815e-07,3.0883781595994264e-13,1.5783677805599336e-16,2.6291321147155773e-09,1.5392560858888984e-10,0.0023999598218312889,0.12469115186447828,3.874161953797538e-07,6.4708560513740748e-07,4.8553047831257456e-05,2.2079130998484223e-11,5.6811361768616812e-08,1.3746799993992556e-08,1.0888085191853457e-08,5.9712015358468227e-06,1.5191272261122751e-07
4.912748135271072e-06,0.09977366400000001,0.80000000000000004,0.0,0.16208864410644908,0.09444566849738209,0.033280562340257204,3.6059582838391515e-11,0.0054920608461757692,0.00077248131104986381,0.0031447329726183577,1.9757648509161311e-07,1.9648275680266771e-08,1.0410205226536679e-05,1.3263689950569639e-12,5.2097476335891302e-09,3.602050526798385e-10,1.3716033193713981e-07,3.1052804744621812e-13,1.5939030006557037e-16,2.6298616749961726e-09,1.551785382476086e-10,0.0023981663935759927,0.12480111161390617,3.8754047034102362e-07,6.4710757618354587e-07,4.8479589813278094e-05,2.2045236234711058e-11,5.6693731123999153e-08,1.372996088230824e-08,1.0912294944843516e-08,5.9555341621827889e-06,1.5235601498064889e-07
4.927244146392747e-06,0.09977366400000001,0.80000000000000004,0.0,0.16198101577483195,0.094438230975280577,0.033211212961270671,3.6301880941357386e-11,0.0055120457494492077,0.00077097430784261252,0.0031539426847801899,1.9838447929093284e-07,1.9708544562382865e-08,1.0422346916464159e-05,1.3387617062677802e-12,5.2053385890482086e-09,3.6187493511952607e-10,1.3771965208011134e-07,3.1222048913463797e-13,1.6095372173571527e-16,2.6305843158477742e-09,1.5643728876822199e-10,0.002396379806474563,0.12491061464693583,3.8766364228743803e-07,6.4712952410631816e-07,4.8406568470264863e-05,2.2011580750253117e-11,5.6576807753644513e-08,1.3713194532672685e-08,1.0936481713269396e-08,5.9399630353459229e-06,1.5279859043697888e-07
4.941740157514422e-06,0.09977366400000001,0.80000000000000004,0.0,0.16187383420294962,0.094430789874985474,0.033142099709991851,3.6544953929565255e-11,0.005532015666568222,0.00076947560003657884,0.0031631492185529241,1.9919313197127431e-07,1.9768757897191355e-08,1.0434441705600971e-05,1.3512262362684425e-12,5.2009560420862255e-09,3.6354576728431365e-10,1.3827916313857837e-07,3.1391511965053337e-13,1.6252706504963746e-16,2.6313000955225373e-09,1.5770186350314779e-10,0.0023946000217361547,0.125019663589715,3.8778571691734037e-07,6.4715145675870627e-07,4.8333980671499803e-05,2.1978162173970946e-11,5.6460585732345303e-08,1.3696500381266205e-08,1.0960645593337026e-08,5.9244875919645861e-06,1.5324045266684338e-07
4.956236168636097e-06,0.09977366400000001,0.80000000000000004,0.0,0.1617670968281765,0.094423345239512887,0.033073221273853447,3.6788801312523779e-11,0.0055519706225124199,0.00076798515555943675,0.0031723525693186489,2.0000243865356066e-07,1.9828915550535699e-08,1.0446489685491949e-05,1.363762694495234e-12,5.1965998418891839e-09,3.6521752731749387e-10,1.388388635354956e-07,3.1561191764171283e-13,1.6411035183215443e-16,2.6320090716647594e-09,1.5897226572851438e-10,0.002392827000882346,0.12512826104700667,3.8790669992324635e-07,6.4717338178203908e-07,4.8261823309820687e-05,2.1944978160482143e-11,5.6345059191940434e-08,1.3679877870667088e-08,1.0984786680746501e-08,5.9091072693257722e-06,1.5368160534327308e-07
4.969282578645604e-06,0.09977366400000001,0.80000000000000004,0.0,0.16167141087818351,0.094416642080260224,0.033011430371760887,3.7008925658709206e-11,0.0055699173120554351,0.00076665079391371614,0.0031806328597734873,2.0073137015036525e-07,1.9883009721079803e-08,1.0457292922005128e-05,1.3751070949315402e-12,5.1927016638312545e-09,3.6672288664096951e-10,1.3934275448541863e-07,3.1714087139626967e-13,1.6554382951248362e-16,2.6326413803337443e-09,1.6012061288201755e-10,0.0023912370336819744,0.12522561487426118,3.8801465598976535e-07,6.4719311392894837e-07,4.8197247158843176e-05,2.1915311186230627e-11,5.6241675149950435e-08,1.3664978410279534e-08,1.1006494250382367e-08,5.8953458427064672e-06,1.5407803910854541e-07
4.982328988655112e-06,0.09977366400000001,0.80000000000000004,0.0,0.16157608083002895,0.094409936122882343,0.032949827672736867,3.7229676508140447e-11,0.0055878519224498045,0.00076532307551379155,0.0031889105650327069,2.0146082453140034e-07,1.9937058586105808e-08,1.0468058386255229e-05,1.3865099227620472e-12,5.1888245953420034e-09,3.6822896398564436e-10,1.3984679640464415e-07,3.1867154799682966e-13,1.6698539463877575e-16,2.6332682655365796e-09,1.6127368517585157e-10,0.0023896524866935465,0.12532260696020384,3.8812173658700882e-07,6.4721285120027867e-07,4.8133014931947004e-05,2.1885830662430047e-11,5.6138845562787978e-08,1.3650136138197965e-08,1.1028183504137132e-08,5.8816605995939046e-06,1.5447390375769276e-07
4.994070757663668e-06,0.09977366400000001,0.80000000000000004,0.0,0.16149058657386994,0.094403898394126703,0.032894545383825732,3.7428887636133147e-11,0.0056039827599048938,0.00076413378908911204,0.0031963582867543037,2.0211777786930215e-07,1.9985663749830668e-08,1.0477715065726278e-05,1.3968224869491657e-12,5.1853531921409718e-09,3.6958503440148212e-10,1.4030056228506497e-07,3.200506171463268e-13,1.6828973089812632e-16,2.6338278588846675e-09,1.6231549207967662e-10,0.0023882310060227949,0.12540959208244826,3.8821736401628684e-07,6.472306233845404e-07,4.8075498150504241e-05,2.1859456240870282e-11,5.6046769566324476e-08,1.3636826666069367e-08,1.1047688229252922e-08,5.8694086800580186e-06,1.5482969753701963e-07
5.005812526672224e-06,0.09977366400000001,0.80000000000000004,0.0,0.16140537779806971,0.094397858445792376,0.032839414103983763,3.7628605678817704e-11,0.0056201038428059071,0.00076294984661988581,0.0032038039095280122,2.0277514977747137e-07,2.0034232070384157e-08,1.0487341256145659e-05,1.4071824953585806e-12,5.1818987198418978e-09,3.7094166203606089e-10,1.4075444873366558e-07,3.2143105793320559e-13,1.6960064189605538e-16,2.6343831217622301e-09,1.6336112974584577e-10,0.0023868138736662741,0.12549628704043561,3.8831228867620742e-07,6.4724840755795232e-07,4.8018256546567261e-05,2.183323031473179e-11,5.5955136326098398e-08,1.3623562917824375e-08,1.1067178224068325e-08,5.8572178409308705e-06,1.5518503440238225e-07
5.017554295680781e-06,0.09977366400000001,0.80000000000000004,0.0,0.16132045318979382,0.09439181629984994,0.032784433160003471,3.782883037381049e-11,0.0056362151854158259,0.00076177123036367622,0.0032112474310587863,2.034329379146625e-07,2.0082763479636141e-08,1.0496937008619042e-05,1.4175900030236897e-12,5.1784610992123659e-09,3.7229883536970241e-10,1.4120845494658249e-07,3.2281285906895236e-13,1.7091813884987493e-16,2.6349340834113244e-09,1.6441059973326691e-10,0.0023854010699030795,0.12558269316860815,3.8840651357413293e-07,6.472662073041572e-07,4.7961288524705447e-05,2.1807151703019737e-11,5.5863942871738593e-08,1.3610344614208119e-08,1.1086653538262744e-08,5.8450877853224877e-06,1.5553991627211554e-07
5.029296064689337e-06,0.09977366400000001,0.80000000000000004,0.0,0.1612358114447609,0.094385771978114,0.032729601882927596,3.8029561458437514e-11,0.0056523168021589878,0.00076059792246866212,0.0032186888490801291,2.0409113994672131e-07,2.0131257910021777e-08,1.0506502374668382e-05,1.4280450644177461e-12,5.1750402512031586e-09,3.7365654290110736e-10,1.4166258012589798e-07,3.2419600927648305e-13,1.7224223290830226e-16,2.6354807728351537e-09,1.654639035683323e-10,0.0023839925751392836,0.12566881179271797,3.885000417135638e-07,6.4728402612627875e-07,4.7904592499382389e-05,2.1781219236838444e-11,5.5773186260616062e-08,1.3597171479197684e-08,1.1106114221309503e-08,5.8330182168240537e-06,1.5589434505835084e-07
5.041037833697893e-06,0.09977366400000001,0.80000000000000004,0.0,0.16115145126716968,0.094379725502244355,0.032674919608014448,3.8230798669739748e-11,0.0056684087076165129,0.00075942990497819822,0.003226128161354085,2.0474975354660524e-07,2.0179715294540654e-08,1.0516037406224679e-05,1.4385477334540905e-12,5.1716360969535481e-09,3.7501477314770319e-10,1.4211682347958147e-07,3.2558049729039951e-13,1.7357293515140917e-16,2.6360232188012478e-09,1.6652104274497068e-10,0.0023825883699068484,0.12575464422990071,3.8859287609397351e-07,6.473018674483711e-07,4.7848166894918295e-05,2.1755431758795549e-11,5.5682863576007923e-08,1.3584043239631934e-08,1.1125560322476025e-08,5.821008839534434e-06,1.562483226669726e-07
5.05277960270645e-06,0.09977366400000001,0.80000000000000004,0.0,0.16106737136962704,0.094373676893746899,0.032620385674703621,3.8432541744478594e-11,0.0056844909165218206,0.00075826715983524603,0.0032335653656712302,2.0540877639440185e-07,2.0228135566755784e-08,1.0525542155620787e-05,1.4490980634864119e-12,5.1682485577963627e-09,3.7637351464598609e-10,1.4257118422143256e-07,3.2696631185724619e-13,1.7491025659057523e-16,2.6365614498445578e-09,1.6758201872470133e-10,0.0023811884348625642,0.12584019178874875,3.8868501971060776e-07,6.4731973461690377e-07,4.7792010145455262e-05,2.17297881213365e-11,5.5592971923307292e-08,1.3570959624732937e-08,1.1144991890831168e-08,5.8090593580852549e-06,1.5660185099757442e-07
5.064521371715006e-06,0.09977366400000001,0.80000000000000004,0.0,0.16098357047307693,0.094367626173974858,0.032565999426581997,3.8634790419141172e-11,0.0057005634437562206,0.00075710966888674477,0.0032410004598506566,2.0606820617734802e-07,2.0276518660792682e-08,1.0535016675584285e-05,1.4596961073090219e-12,5.1648775552629541e-09,3.7773275595185981e-10,1.4302566157102428e-07,3.2835344173576531e-13,1.7625420816844231e-16,2.6370954942705125e-09,1.6864683293668758e-10,0.0023797927507869941,0.12592545576938349,3.8877647555426929e-07,6.4733763090223594e-07,4.7736120694912172e-05,2.1704287188354079e-11,5.5503508434244027e-08,1.3557920366854197e-08,1.1164408975244749e-08,5.7971694776662485e-06,1.5695493194341606e-07
5.076263140723562e-06,0.09977366400000001,0.80000000000000004,0.0,0.16090004730672966,0.094361573364129758,0.03251176021135023,3.8837544429945892e-11,0.0057166263043446162,0.00075595741388786498,0.0032484334417399426,2.0672804058984673e-07,2.0324864511338343e-08,1.0544461019230372e-05,1.4703419171571588e-12,5.1615230110879784e-09,3.790924856409704e-10,1.4348025475364694e-07,3.2974187569714886e-13,1.7760480075887329e-16,2.6376253801580145e-09,1.6971548677779284e-10,0.0023784012985834267,0.12601043746352683,3.8886724661120572e-07,6.4735555949990517e-07,4.7680496996942716e-05,2.1678927835651576e-11,5.5414470266827826e-08,1.3544925201186808e-08,1.1183811624381247e-08,5.7853389040496768e-06,1.5730756739138993e-07
5.088004909732119e-06,0.09977366400000001,0.80000000000000004,0.0,0.16081680060799219,0.094355518485262607,0.032457667380789312,3.9040803512847773e-11,0.0057326795134512512,0.00075481037650619587,0.0032558643092151429,2.0738827733348455e-07,2.0373173053640236e-08,1.0553875240054806e-05,1.4810355447073076e-12,5.1581848472140308e-09,3.8045269230903689e-10,1.4393496300025278e-07,3.3113160252529208e-13,1.7896204516691252e-16,2.6381511353623736e-09,1.707879816126361e-10,0.0023770140592768501,0.12609513815457227,3.8895733586298478e-07,6.4737352353198998e-07,4.7625137514902594e-05,2.1653708948627124e-11,5.5325854601160281e-08,1.3531973865105531e-08,1.1203199886712576e-08,5.7735673436133534e-06,1.5765975922198062e-07
5.099746678740675e-06,0.09977366400000001,0.80000000000000004,0.0,0.16073382912239903,0.094349461558274825,0.032403720290727779,3.9244567403544015e-11,0.0057487230863755828,0.00075366853832581771,0.003263293060180751,2.0804891411704724e-07,2.0421444223505195e-08,1.0563259391926906e-05,1.4917770410775441e-12,5.1548629857961234e-09,3.818133645721767e-10,1.4438978554740147e-07,3.32522611017043e-13,1.8032595212875006e-16,2.6386727875181949e-09,1.7186431877364958e-10,0.0023756310140129236,0.12617955911765452,3.890467462861531e-07,6.4739152604874156e-07,4.7570040721803866e-05,2.1628629422461677e-11,5.5237658640999745e-08,1.3519066099007355e-08,1.1222573810524267e-08,5.7618545033632303e-06,1.5801150930922424e-07
5.111488447749231e-06,0.09977366400000001,0.80000000000000004,0.0,0.16065113160354402,0.094343402603919366,0.032349918301009001,3.9448835837479408e-11,0.0057647570385482069,0.00075253188085130929,0.0032707196925696705,2.0870994865653502e-07,2.046967795729837e-08,1.0572613529082549e-05,1.5025664568279001e-12,5.1515573492060265e-09,3.8317449106722861e-10,1.4484472163720586e-07,3.3391488998245165e-13,1.8169653231168757e-16,2.6391903640422052e-09,1.7294449956113652e-10,0.0023742521440569694,0.12626370161971948,3.8913548085208853e-07,6.4740957002975333e-07,4.7515205100266741e-05,2.1603688164606145e-11,5.5149879614812186e-08,1.3506201646089596e-08,1.1241933443893721e-08,5.750200090956316e-06,1.5836281952068392e-07
5.123230216757788e-06,0.09977366400000001,0.80000000000000004,0.0,0.16056870681301288,0.094337341642801789,0.032296260775458864,3.9653608549851835e-11,0.0057807813855268687,0.00075140038551165206,0.0032781442043431771,2.0937137867517705e-07,2.0517874191942108e-08,1.0581937706117298e-05,1.5134038419607496e-12,5.1482678600364564e-09,3.8453606045206984e-10,1.4529977051727891e-07,3.3530842824501794e-13,1.8307379631410818e-16,2.6397038921360314e-09,1.7402852524333031e-10,0.0023728774307929723,0.12634756691959204,3.8922354252722859e-07,6.4742765838477043e-07,4.7460629142486158e-05,2.1578884093922801e-11,5.5062514776866007e-08,1.349338025152238e-08,1.1261278834703612e-08,5.7386038147217492e-06,1.5871369171741752e-07
5.134971985766344e-06,0.09977366400000001,0.80000000000000004,0.0,0.16048655352031593,0.094331278695381174,0.032242747081853831,3.9858885275617751e-11,0.0057967961429925552,0.00075027403366406252,0.003285566593490886,2.1003320190344555e-07,2.0566032864914756e-08,1.059123197797951e-05,1.5242892459212166e-12,5.1449944411051157e-09,3.8589806140593068e-10,1.4575493144068071e-07,3.367032146419373e-13,1.8445775466544782e-16,2.640213398788923e-09,1.7511639705645417e-10,0.0023715068557225868,0.12643115626804477,3.8931093427259334e-07,6.4744579395570646e-07,4.7406311350192386e-05,2.1554216135691903e-11,5.4975561403866379e-08,1.3480601663414472e-08,1.1280610030674881e-08,5.7270653836808502e-06,1.5906412775393107e-07
5.1467137547749e-06,0.09977366400000001,0.80000000000000004,0.0,0.16040467050282226,0.09432521378197127,0.032189376591889356,4.0064665749497774e-11,0.0058128013267456742,0.00074915280659773684,0.0032929868580307137,2.1069541607906817e-07,2.0614153914249539e-08,1.0600496399963501e-05,1.5352227175976008e-12,5.1417370154586312e-09,3.8726048262970357e-10,1.462102036658665e-07,3.3809923802434532e-13,1.8584841782617038e-16,2.6407189107804381e-09,1.7620811620478208e-10,0.0023701404004641607,0.12651447090786475,3.8939765904300017e-07,6.4746397951849209e-07,4.7352250234595357e-05,2.1529683224916968e-11,5.4889016786838744e-08,1.3467865632678584e-08,1.1299927079321602e-08,5.7155845075680226e-06,1.5941412947816658e-07
5.158455523783457e-06,0.09977366400000001,0.80000000000000004,0.0,0.16032305654569384,0.094319146922741431,0.032136148681148335,4.0270949705982063e-11,0.0058287969527022841,0.0007480366855375165,0.0033004049960088204,2.1135801894704029e-07,2.0662237278533308e-08,1.0609731027702734e-05,1.5462043053218271e-12,5.1384955063763153e-09,3.8862331284624966e-10,1.466655864566352e-07,3.3949648725756071e-13,1.8724579618774483e-16,2.6412204546830651e-09,1.7730368386070008e-10,0.0023687780467517628,0.12659751207391992,3.8948371978809926e-07,6.4748221778226883e-07,4.7298444316339702e-05,2.1505284316015561e-11,5.4802878249221973e-08,1.34551719119123e-08,1.1319230027935272e-08,5.7041608968508505e-06,1.5976369873148565e-07
5.1690231158911575e-06,0.09977366400000001,0.80000000000000004,0.0,0.16024983303305579,0.094313685102313097,0.032088364953744959,4.0457035524819457e-11,0.0058431848573921143,0.0007470365266518522,0.0033070795003867096,2.119546920022792e-07,2.0705480035357319e-08,1.0618016764837901e-05,1.5561289129928883e-12,5.1355916936453274e-09,3.8985020042734804e-10,1.4707552489769609e-07,3.4075505047870066e-13,1.8850918674282424e-16,2.6416684732767565e-09,1.7829298616834582e-10,0.0023675554202281603,0.1266720163175899,3.8956060915111956e-07,6.4749867946549735e-07,4.7250235968534544e-05,2.1483439005816628e-11,5.4725698581077036e-08,1.3443783536129128e-08,1.1336590665157299e-08,5.6939283704248379e-06,1.6007794281336009e-07
5.177580392032871e-06,0.09977366400000001,0.80000000000000004,0.0,0.16019069750295539,0.094309261173121925,0.032049755265723762,4.0608020019887461e-11,0.0058548300373536272,0.0007462296419521536,0.0033124830224335977,2.1243808576104283e-07,2.074047411368558e-08,1.0624708650363329e-05,1.5641941321908511e-12,5.1332496482836794e-09,3.9084392264649505e-10,1.4740754391015895e-07,3.417749075193116e-13,1.8953623426219438e-16,2.6420289370770598e-09,1.7909637488802866e-10,0.0023665677934687056,0.12673218634232392,3.8962248064175617e-07,6.4751204372091081e-07,4.7211348352120715e-05,2.1465827810627051e-11,5.4663439233144451e-08,1.3434586463116322e-08,1.1350640400669518e-08,5.6856760918068245e-06,1.603321522900923e-07
5.184715455395844e-06,0.09977366400000001,0.80000000000000004,0.0,0.16014149824465873,0.094305571728409518,0.032017619724818806,4.0734115170692379e-11,0.0058645359331837392,0.00074555891436794335,0.0033169876177216889,2.1284129532045282e-07,2.0769636836993863e-08,1.0630276310495361e-05,1.5709385057851747e-12,5.1313032319394449e-09,3.916726432534923e-10,1.4768442574770223e-07,3.4262575118741686e-13,1.90395324822478e-16,2.642327908342045e-09,1.7976780490584726e-10,0.0023657459560067528,0.12678224639175645,3.8967380259392113e-07,6.4752321097563051e-07,4.7179025915602567e-05,2.1451196906903724e-11,5.4611689461067029e-08,1.3426934861783371e-08,1.1362349404803458e-08,5.6788182858119581e-06,1.6054393865987665e-07
5.1918505187588175e-06,0.09977366400000001,0.80000000000000004,0.0,0.16009239690621982,0.094301881588935627,0.031985536095675518,4.0860395918055189e-11,0.0058742383190274116,0.0007448900496274739,0.0033214914254979665,2.1324464573057824e-07,2.0798785572829123e-08,1.0635833036207004e-05,1.5777007029266198e-12,5.1293626018085954e-09,3.9250150146325262e-10,1.4796134754573139e-07,3.4347703423917605e-13,1.9125690726219087e-16,2.6426254456101018e-09,1.8044065733286483e-10,0.0023649256115261738,0.12683220691527902,3.8972488286051337e-07,6.4753440076900343e-07,4.7146795968044682e-05,2.1436614250457645e-11,5.4560086494336463e-08,1.3419298594769618e-08,1.1374053258509579e-08,5.6719812813633926e-06,1.6075556752067489e-07
5.198985582121791e-06,0.09977366400000001,0.80000000000000004,0.0,0.1600433932219672,0.094298190759097317,0.031953504241639105,4.0986862202203302e-11,0.0058839371985526237,0.00074422304346749937,0.0033259944453495156,2.1364813649204477e-07,2.0827920307910271e-08,1.0641378840273913e-05,1.5844807339568294e-12,5.1274277408951163e-09,3.933304947659506e-10,1.4823830914378484e-07,3.4432875418954065e-13,1.9212098385042907e-16,2.6429215546616953e-09,1.8111493240338151e-10,0.0023641067560311343,0.12688206818294553,3.8977572209772879e-07,6.4754561365258861e-07,4.711465818597249e-05,2.1422079613166118e-11,5.4508629749700033e-08,1.3411677608840995e-08,1.1385751972240962e-08,5.6651650141998667e-06,1.609670392796222e-07
5.206120645484764e-06,0.09977366400000001,0.80000000000000004,0.0,0.15999448692725038,0.094294499243272697,0.031921524026564597,4.1113513963336318e-11,0.0058936325754407829,0.0007435578916182734,0.0033304966768672372,2.1405176710647574e-07,2.0857041029030876e-08,1.0646913735513626e-05,1.591278609141918e-12,5.1254986322369851e-09,3.9415962065495093e-10,1.4851531038209663e-07,3.4518090855555292e-13,1.9298755684687119e-16,2.6432162412507038e-09,1.8179063034739173e-10,0.002363289385540957,0.12693183046377271,3.8982632096097374e-07,6.4755685016924334e-07,4.7082612247162271e-05,2.1407592770593283e-11,5.4457318650361047e-08,1.3404071850622362e-08,1.1397445556416536e-08,5.6583694201718227e-06,1.6117835434293892e-07
5.213255708847737e-06,0.09977366400000001,0.80000000000000004,0.0,0.15994567775843407,0.094290807045820921,0.03188959531481457,4.1240351141626601e-11,0.005903324453386441,0.00074289458980381594,0.0033349981196458393,2.1445553707649315e-07,2.0886147723059018e-08,1.0652437734784982e-05,1.5980943386725176e-12,5.1235752589064376e-09,3.94988876626831e-10,1.4879235110159284e-07,3.4603349485636597e-13,1.9385662850177777e-16,2.6435095111046168e-09,1.8246775139058977e-10,0.002362473496090047,0.12698149402574538,3.8987668010514444e-07,6.4756811085380571e-07,4.7050657830638939e-05,2.1393153497886639e-11,5.4406152623993674e-08,1.3396481267835973e-08,1.1409134021449278e-08,5.6515944352428152e-06,1.613895131159254e-07
5.2203907722107105e-06,0.09977366400000001,0.80000000000000004,0.0,0.1598969654528935,0.094287114171082306,0.031857717971256631,4.1367373677219647e-11,0.0059130128360970306,0.00074223313374217306,0.003339498773283843,2.148594459057178e-07,2.0915240376937211e-08,1.0657950850987641e-05,1.6049279326638273e-12,5.1216576040101761e-09,3.9581826018140437e-10,1.490694311438871e-07,3.4688651061326237e-13,1.9472820105599069e-16,2.6438013699247162e-09,1.8314629575437538e-10,0.0023616590837278141,0.12703105913582161,3.8992680018386363e-07,6.4757939623387243e-07,4.7018794616686174e-05,2.1378761569184253e-11,5.4355131094128533e-08,1.3388905808619437e-08,1.1420817377727758e-08,5.6448399954905736e-06,1.6160051600296629e-07
5.227525835573684e-06,0.09977366400000001,0.80000000000000004,0.0,0.15984834974900922,0.094283420623378369,0.031825891861261002,4.1494581510234566e-11,0.0059226977272925831,0.00074157351914567972,0.0033439986373835673,2.1526349309877061e-07,2.0944318977682258e-08,1.0663453097061506e-05,1.6117794011556572e-12,5.1197456506896202e-09,3.9664776882174368e-10,1.4934655035127714e-07,3.4773995334967371e-13,1.9560227674093296e-16,2.6440918233862805e-09,1.838262636558593e-10,0.0023608461445186009,0.12708052605993778,3.8997668184962792e-07,6.4759070682835683e-07,4.6987022286833941e-05,2.1364416764984693e-11,5.4304253491299828e-08,1.3381345420012752e-08,1.1432495635585409e-08,5.6381060371083169e-06,1.6181136340753035e-07
5.233947392600359e-06,0.09977366400000001,0.80000000000000004,0.0,0.15980467799450709,0.094280095858616159,0.031797292056092344,4.160922693973129e-11,0.0059314111472077739,0.00074098143691338518,0.0033480478396924595,2.1562725346496618e-07,2.0970477692253153e-08,1.0668395835294731e-05,1.6179610137334423e-12,5.1180297536429004e-09,3.9739443148531296e-10,1.4959599099429212e-07,3.4850841483479244e-13,1.9639108687083521e-16,2.6443520345899483e-09,1.8443945206791709e-10,0.0023601157555352952,0.12712496256162373,3.9002137204500174e-07,6.476009083439992e-07,4.695850463365239e-05,2.135154655101187e-11,5.4258586244843949e-08,1.337455391318505e-08,1.1443001717056321e-08,5.632062933493555e-06,1.6200099346683937e-07
5.2403689496270345e-06,0.09977366400000001,0.80000000000000004,0.0,0.15976108408693043,0.094276770555361392,0.031768733544022189,4.1724022367925866e-11,0.0059401217447481135,0.0007403908396572109,0.0033520964018717275,2.1599112514569369e-07,2.0996625003969609e-08,1.0673329788725968e-05,1.6241571199407975e-12,5.1163184490048801e-09,3.9814119163287811e-10,1.4984546311983702e-07,3.4927721836670232e-13,1.9718192794988918e-16,2.6446111161302916e-09,1.8505379387014405e-10,0.0023593865537818739,0.12716931993970612,3.9006587012882063e-07,6.4761113106524746e-07,4.6930060109218675e-05,2.1338714167188855e-11,5.4213034710394391e-08,1.336777453492182e-08,1.1453503684706878e-08,5.6260363218500898e-06,1.6219049820422926e-07
5.24679050665371e-06,0.09977366400000001,0.80000000000000004,0.0,0.15971756783762744,0.094273444716725857,0.03174021622794012,4.1838967751112159e-11,0.0059488295226506321,0.00073980172424060141,0.003356144323639336,2.1635510778190114e-07,2.1022760903520799e-08,1.0678254966869959e-05,1.6303677269403165e-12,5.1146117245587386e-09,3.9888804745104088e-10,1.5009496661435231e-07,3.5004636214452567e-13,1.9797480158523203e-16,2.6448690720913016e-09,1.8566928921192506e-10,0.0023586585364199714,0.12721359838595026,3.9011017657489735e-07,6.4762137535435653e-07,4.6901688483941418e-05,2.13259194556463e-11,5.4167598478934812e-08,1.3361007247335985e-08,1.1464001546023538e-08,5.6200261559079173e-06,1.6237987791191221e-07
5.252569907977718e-06,0.09977366400000001,0.80000000000000004,0.0,0.15967846945567943,0.094270451006765288,0.031714585786035192,4.1942546771361627e-11,0.0059566641142408498,0.00073927278474360714,0.0033597869054471079,2.1668278672519642e-07,2.104627344805921e-08,1.0682680132213114e-05,1.6359696772973099e-12,5.1130795785428917e-09,3.9956029798874354e-10,1.503195464863825e-07,3.5073888096757168e-13,1.9869012701598631e-16,2.6451002734479263e-09,1.8622422141705731e-10,0.0023580043311108435,0.12725338165881239,3.9014988891757163e-07,6.4763061395039366e-07,4.6876216160862623e-05,2.1314436294404311e-11,5.412680412144261e-08,1.3354926995569402e-08,1.1473446116484245e-08,5.6146310294559979e-06,1.625502129894485e-07
5.258349309301726e-06,0.09977366400000001,0.80000000000000004,0.0,0.15963943368803163,0.094267456867908328,0.031688988564144982,4.2046247187855016e-11,0.0059644964261534889,0.00073874504070269953,0.0033634289680928783,2.17010554991308e-07,2.1069776734521843e-08,1.0687098204272232e-05,1.6415833842097495e-12,5.1115511237327082e-09,4.0023262323369015e-10,1.5054415159348302e-07,3.5143167262149885e-13,1.9940710127700675e-16,2.6453305693338126e-09,1.8678008821292265e-10,0.0023573510808118925,0.12729310129055557,3.901894467620023e-07,6.4763987056317691e-07,4.6850802534551422e-05,2.1302983404015448e-11,5.4086102536164575e-08,1.3348856480683253e-08,1.1482887372330448e-08,5.6092491529882842e-06,1.6272044724128504e-07
