Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53),CO2X(24)
1.4486454193791365e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270528891553207,0.10931999322262288,0.021845458756515054,1.3478464557517862e-12,4.61887999921283e-11,0.0010431781867493244,0.00035914927108060128,4.6190158501910405e-06,5.3904364249033298e-15,0.0011148556882007411,5.4542341206587756e-13,0.00036837792063769843,1.890694139310019e-10,1.5625543571055143e-12,2.3905415216772277e-11,5.6982736729494669e-13,1.2181715227762783e-10,2.1708306611809373e-08,0.007852369027636457,0.0015930514064696503,0.00012185963935195015,3.2821995827707699e-10,3.1106050941169678e-08,3.2739657650178551e-11,2.7253268317523149e-07,1.3934076071286198e-05,3.4402128353874936e-09,2.0465182279434292e-05,6.0587989045671978e-09,3.4302533231241642e-08,1.1123194662937522e-09,4.3168934790870927e-13,8.0318465884502492e-16
1.454192872356129e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270074998705172,0.10931442283206882,0.021841829118943508,1.3650849906726393e-12,4.6768420325769726e-11,0.0010498063349328722,0.00036179419498380452,4.661787533526489e-06,5.4676623464486994e-15,0.001118130948072659,5.5416241330101922e-13,0.00036858002231739237,1.9085722747591752e-10,1.5883933076247081e-12,2.4095482762731826e-11,5.7617130394438379e-13,1.2293235487425382e-10,2.2011339709632437e-08,0.0078519298991767249,0.0015976656923864898,0.00012208950613306415,3.2979476189066161e-10,3.11963417610331e-08,3.2853260043301777e-11,2.7307982188957342e-07,1.3935617334189149e-05,3.4602434019354921e-09,2.0596877926288898e-05,6.0755900433086615e-09,3.4781606496224406e-08,1.1204998909981962e-09,4.3502636148362847e-13,8.1020947065309449e-16
1.4597403253331216e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269622152243593,0.10930885363036426,0.021838200158801873,1.3824736182395198e-12,4.73528468689787e-11,0.0010564470053801317,0.00036444677527976745,4.7047398367567826e-06,5.5456781305823262e-15,0.0011213982344010591,5.6299766335062338e-13,0.00036877999157630475,1.926528245569974e-10,1.6145373644368567e-12,2.4286118688513395e-11,5.8255638159289446e-13,1.2405232117655807e-10,2.2317225142446827e-08,0.0078514895445751173,0.0016022709670745834,0.00012231891635154781,3.3137007542429179e-10,3.1286414258291222e-08,3.2966745539406822e-11,2.7362566416703944e-07,1.3937138556159161e-05,3.4803133472678086e-09,2.0728825134350473e-05,6.0923321350823081e-09,3.526519157492394e-08,1.1287038886097915e-09,4.383762397136843e-13,8.1726614985112969e-16
1.465287778310114e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269170345460235,0.10930328557959723,0.02183457187578108,1.4000130128630446e-12,4.7942097621296308e-11,0.0010631001520885351,0.00036710699315270289,4.747872127214053e-06,5.6244887476904829e-15,0.0011246575594158011,5.7192965226885006e-13,0.00036897785594602357,1.9445617913736277e-10,1.6409885537368424e-12,2.4477321308862662e-11,5.8898265128976612e-13,1.2517704122021207e-10,2.2625975199548408e-08,0.0078510480093530594,0.0016068672499678326,0.00012254787289782426,3.3294588956502182e-10,3.1376268773128597e-08,3.3080114313924986e-11,2.7417021724782031e-07,1.3938639908001744e-05,3.5004225664529344e-09,2.0861022961670972e-05,6.1090252694781282e-09,3.5753307922843155e-08,1.136931400533786e-09,4.4173897960015168e-13,8.2435468251827014e-16
1.4708352312871067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268719571802512,0.10929771864323855,0.021830944269573303,1.4177038486067386e-12,4.8536190542308798e-11,0.0010697657293409497,0.00036977482981800252,4.7911837685333999e-06,5.7040991814211052e-15,0.0011279089354381243,5.8095886748014996e-13,0.00036917364260851147,1.9626726502778404e-10,1.6677489016253645e-12,2.4669088950099442e-11,5.9545016337211832e-13,1.263065050052216e-10,2.2937602127865303e-08,0.0078506053375357928,0.0016114545604664905,0.00012277637863164021,3.3452219507008919e-10,3.146590564811498e-08,3.3193366543755869e-11,2.747134883125109e-07,1.3940121559130226e-05,3.5205709548506585e-09,2.099347047227729e-05,6.1256695365296576e-09,3.6245974928477902e-08,1.1451823682767431e-09,4.4511457809850056e-13,8.3147505441672794e-16
1.4763826842640992e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268269824868495,0.10929215278609404,0.021827317339871918,1.4355467991802762e-12,4.9135143551576316e-11,0.0010764436917028786,0.00037245026652242693,4.8346741207155283e-06,5.7845144286743774e-15,0.0011311523748788052,5.9008579375123618e-13,0.00036936737840046906,1.9808605588936636e-10,1.6948204340427004e-12,2.4861419950035041e-11,6.0195896746777423e-13,1.2744070249670803e-10,2.3252118131718543e-08,0.0078501615717015069,0.0016160329179370195,0.00012300443638251106,3.3609898276627753e-10,3.155532522815626e-08,3.3306502407240799e-11,2.7525548448284543e-07,1.3941583677577432e-05,3.5407584081112855e-09,2.1126166736111904e-05,6.1422650267035795e-09,3.6743211912937541e-08,1.1534567334470942e-09,4.4850303211873401e-13,8.3862725099449612e-16
1.4819301372410917e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267821098402094,0.10928658797425865,0.021823691086371482,1.4535425379327877e-12,4.9738974528564111e-11,0.0010831339940196884,0.00037513328454428992,4.8783425401889223e-06,5.8657394995930833e-15,0.0011343878902363353,5.9931091316345501e-13,0.00036955908981764702,1.9991252523621219e-10,1.7222051767029319e-12,2.5054312657889161e-11,6.0850911249814298e-13,1.2857962362567955e-10,2.3569535372587148e-08,0.0078497167530288178,0.0016206023417119624,0.00012323204895015713,3.3767624354928877e-10,3.1644527860445927e-08,3.3419522084137272e-11,2.7579621282241626e-07,1.3943026430007249e-05,3.5609848221748578e-09,2.1259110828974274e-05,6.1588118308894506e-09,3.724503812957231e-08,1.1617544377556687e-09,4.5190433852572714e-13,8.4581125738806577e-16
1.493025043195077e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266926682550251,0.1092754613570792,0.021816440606757512,1.4899950715289099e-12,5.096134170269383e-11,0.0010965514392824349,0.00038052198981242667,4.966210989231162e-06,6.0306392191505773e-15,0.0011408351991238125,6.1805764614793202e-13,0.00036993654383127663,2.0358839272284253e-10,1.7779223940872531e-12,2.5441776650766681e-11,6.2173361753395169e-13,1.3087159635408327e-10,2.4213121995706869e-08,0.0078488241151548586,0.0016297144653348579,0.00012368594958822991,3.4083214829939872e-10,3.1822283681697833e-08,3.3645213604113024e-11,2.7687389397712482e-07,1.3945854496694246e-05,3.6015541179150251e-09,2.1525738833919902e-05,6.1917597469095189e-09,3.8262534931801285e-08,1.1784196311459228e-09,4.5874549573580454e-13,8.6027463862715072e-16
1.503010458553664e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266125138349133,0.10926545066129457,0.021809917484671443,1.5233316347606455e-12,5.2078333352576627e-11,0.0011086688953073243,0.00038539756549578193,5.0458950562298179e-06,6.1818690962190912e-15,0.0011466108038760312,6.3527030668177803e-13,0.00037026958805581547,2.0692266525692039e-10,1.8291593837974785e-12,2.5792398955421289e-11,6.3377753448143926e-13,1.3295042496600533e-10,2.4802393305834804e-08,0.007848017526399487,0.0016378850166014634,0.00012409296512762042,3.4367399058627393e-10,3.1981525487719651e-08,3.3847940445360909e-11,2.7783954073146232e-07,1.3948335169281146e-05,3.6381986920025582e-09,2.1766542459951037e-05,6.2212472853561579e-09,3.9194168977340867e-08,1.1934975424077638e-09,4.649464600239005e-13,8.7340031591848731e-16
1.5129958739122509e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265326809364491,0.10925544287939687,0.021803396548777897,1.557173686443405e-12,5.3211405839922082e-11,0.0011208256430466045,0.00039029741494884656,5.1261458956376541e-06,6.3358013238922577e-15,0.0011523609327972033,6.5280848475007396e-13,0.00037059647022931951,2.1028139773239838e-10,1.8814426614062706e-12,2.6144816033351057e-11,6.4595612490252233e-13,1.3504440009081695e-10,2.5401251777145219e-08,0.0078472081075855685,0.0016460269217899311,0.00012449858049733077,3.4651722716929062e-10,3.2140069882146308e-08,3.4050293699655731e-11,2.7880118698329217e-07,1.3950755626565032e-05,3.6749678939118679e-09,2.2008134940509416e-05,6.2505785129889513e-09,4.0140968428286512e-08,1.2086501706985992e-09,4.7118901526046465e-13,8.8662881190064862e-16
1.5229812892708377e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264531663811529,0.10924543785474167,0.021796877797335322,1.5915251396511894e-12,5.4360661979693764e-11,0.001133021428924608,0.00039522143015058276,5.2069596330137099e-06,6.4924655987935843e-15,0.001158085661718984,6.7067489125750833e-13,0.00037091733309601454,2.1366443071076063e-10,1.934784024199827e-12,2.6499018658644664e-11,6.5826964894684144e-13,1.3715346187094104e-10,2.6009766756843861e-08,0.0078463960539729705,0.001654140292404263,0.00012490281100271326,3.4936180736390011e-10,3.2297918966368332e-08,3.4252274463205296e-11,2.7975887191571535e-07,1.3953116792523413e-05,3.7118611271396747e-09,2.2250511089958135e-05,6.2797539738646768e-09,4.1103043073431865e-08,1.2238771798447591e-09,4.7747314157370182e-13,8.9996002897629001e-16
1.5329667046294246e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44263739671106739,0.10923543544104722,0.02179036122861281,1.6263899031589465e-12,5.5526204161185035e-11,0.0011452560020936673,0.00040016950342456009,5.2883323612243534e-06,6.6518917557089641e-15,0.0011637850672567493,6.8887220685361509e-13,0.00037123231614701448,2.1707160341486572e-10,1.9891952620038166e-12,2.685499771841157e-11,6.7071835958103063e-13,1.3927755014901863e-10,2.6628007125098115e-08,0.0078455815494122925,0.0016622252395825077,0.00012530567166854113,3.5220768116127532e-10,3.2455074862140255e-08,3.4453883845095271e-11,2.8071263415480496e-07,1.3955419577655673e-05,3.7488777981623199e-09,2.2493665779701741e-05,6.3087742157079708e-09,4.2080501962828983e-08,1.2391782347860162e-09,4.8379881864444323e-13,9.1339386648773894e-16
1.5429521199880115e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426295080180091,0.1092254355017544,0.021783846840889791,1.661771881325668e-12,5.6708134347062728e-11,0.0011575291143870391,0.00040514152744178987,5.3702601415435362e-06,6.8141097673644037e-15,0.0011694592267790568,7.0740308147804664e-13,0.00037154155569326243,2.2050275377543348e-10,2.0446881560190702e-12,2.7212744211163209e-11,6.8330250264439247e-13,1.4141660448095108e-10,2.725604129129018e-08,0.0078447647670104002,0.0016702818740946454,0.00012570717724603065,3.550547992175328e-10,3.2611539710768609e-08,3.4655122966838402e-11,2.8166251178129271e-07,1.3957664879187113e-05,3.7860173164212239e-09,2.2737593937190116e-05,6.3376397897400119e-09,4.3073453401845989e-08,1.2545530015837329e-09,4.901660257120927e-13,9.2693022076511226e-16
1.5529375353465984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262165027516143,0.10921543790942506,0.021777334632455635,1.6976749739793728e-12,5.7906554072476394e-11,0.0011698405202728269,0.00041013739522343631,5.4527390047379461e-06,6.9791497441958485e-15,0.0011751082183778484,7.2627013391937996e-13,0.00037184518493684431,2.2395771847679216e-10,2.1012744776732165e-12,2.7572249245200187e-11,6.9602231690475516e-13,1.4357056414864835e-10,2.7893937190404987e-08,0.0078439458697566137,0.001678310306340554,0.00012610734221964168,3.5790311284342015e-10,3.2767315672320003e-08,3.4855992961955401e-11,2.8260854234197432e-07,1.3959853581270143e-05,3.8232790943084864e-09,2.2982290544943564e-05,6.3663512505116054e-09,4.4082004945438401e-08,1.2700011474285698e-09,4.9657474158080385e-13,9.4056898517378271e-16
1.5629229507051853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261382320886467,0.1092054425451765,0.021770824601609375,1.7341030763039218e-12,5.912156444423052e-11,0.0011821899768088696,0.00041515700014340892,5.5357649521374094e-06,7.1470419341113954e-15,0.0011807321208393547,7.4547595138711227e-13,0.00037214333404074463,2.2743633300190855e-10,2.1589659874879079e-12,2.7933504036997224e-11,7.0887803411448726e-13,1.4573936817249544e-10,2.8541762279547927e-08,0.00784312501111252,0.0016863106463480635,0.00012650618081366165,3.6075257399402193e-10,3.2922404924846679e-08,3.5056494975549374e-11,2.8355076286069054e-07,1.3961986555182475e-05,3.8606625471521733e-09,2.3227750639598239e-05,6.3949091557400093e-09,4.5106263392625852e-08,1.2855223406478179e-09,5.0302494462548873e-13,9.5431005016136555e-16
1.5729083660637722e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260602655501957,0.10919544929815052,0.021764316746659393,1.7710600787276739e-12,6.0353266140019462e-11,0.0011945772435985882,0.00042020023593083435,5.6193339566902646e-06,7.3178167222457963e-15,0.0011863310136157159,7.6502308909707137e-13,0.00037243613019703905,2.309384316766603e-10,2.2177744339619448e-12,2.8296499909582597e-11,7.2186987906665603e-13,1.47922955323536e-10,2.9199583534593472e-08,0.0078423023355664919,0.0016942830037710869,0.00012690370699858209,3.6360313525853915e-10,3.3076809663632547e-08,3.5256630163873911e-11,2.8448920984898236e-07,1.3964064659522474e-05,3.8981670932017755e-09,2.347396931097202e-05,6.4233140661501339e-09,4.6146334781176118e-08,1.3011162507124465e-09,5.0951661279746695e-13,9.6815330330405847e-16
1.582893781422359e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259826005856256,0.10918545806501444,0.021757811065923106,1.8085498668139453e-12,6.1601759407722623e-11,0.0012070020827477583,0.00042526699667241543,5.7034419640039883e-06,7.4915046307074523e-15,0.0011919049767972825,7.8491406986995303e-13,0.00037272369769358394,2.3446384771337714e-10,2.2777115524700191e-12,2.8661228290917776e-11,7.3499806965130607e-13,1.5012126413538411e-10,2.9867467446960088e-08,0.0078414779791557681,0.0017022274878878358,0.00012729993449728157,3.6645474985061483e-10,3.3230532100458185e-08,3.5456399693943253e-11,2.8542391931654294e-07,1.396608874040162e-05,3.9357921536139781e-09,2.3720941701150059e-05,6.4515665453199755e-09,4.7202324382489697e-08,1.3167825482437558e-09,5.1604972363044886e-13,9.8209862935239053e-16
1.592879196780946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259052347296979,0.10917546874949184,0.021751307557726734,1.8465763211532296e-12,6.2867144064758449e-11,0.0012194642588221811,0.00043035717681467935,5.7880848933711587e-06,7.6681363183179733e-15,0.0011974540910855856,8.0515138374288775e-13,0.00037300615797923901,2.3801241325368891e-10,2.3387890641770269e-12,2.9027680712282851e-11,7.4826281691183413e-13,1.5233423291586926e-10,3.0545480020509653e-08,0.007840652069958114,0.0017101442075991159,0.00012769487679102206,3.6930737159867823e-10,3.3383574462881648e-08,3.5655804743138162e-11,2.8635492678128508e-07,1.3968059631634377e-05,3.9735371524379885e-09,2.3968663003589484e-05,6.4796671595294099e-09,4.8274336696680953e-08,1.3325209050196508e-09,5.226242542464197e-13,9.9614591027648803e-16
1.6028646121395328e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258281655979037,0.10916548126192172,0.02174480622040504,1.8851433172571691e-12,6.4149519497495443e-11,0.0012319635388062325,0.00043547067116611799,5.8732586387808698e-06,7.8477425803444564e-15,0.0012029784377669615,8.2573748759391331e-13,0.0003732836297276598,2.4158395941066387e-10,2.4010186749678521e-12,2.939584880666688e-11,7.6166432510144674e-13,1.5456179975842248e-10,3.1233686768568572e-08,0.0078398247285550691,0.0017180332714266998,0.00012808854712526444,3.721609549362481e-10,3.3535938993538324e-08,3.5854846498792472e-11,2.8728226727910798e-07,1.3969978154925348e-05,4.0114015166010642e-09,2.4217128462242792e-05,6.5076164776130098e-09,4.9362475447852344e-08,1.3483309939806937e-09,5.2924018136101565e-13,1.0102950253106911e-15
1.6128500274981197e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257513908820695,0.10915549551884339,0.021738307052301047,1.9242547254542477e-12,6.544898466071916e-11,0.0012444996920622762,0.00044060737489922238,5.9589590699155796e-06,8.0303543482245384e-15,0.0012084780986868166,8.4667480477931338e-13,0.00037355622889968402,2.4517831631023275e-10,2.4644120743926273e-12,2.976572430716197e-11,7.7520279173967693e-13,1.5680390255320607e-10,3.1932152711069118e-08,0.0078389960684680706,0.0017258947875117771,0.00012848095851530859,3.7501545489288387e-10,3.3687627949459183e-08,3.6053526157835884e-11,2.8820597537353022e-07,1.3971845120053516e-05,4.04938467589451e-09,2.4466333370699494e-05,6.5354150708170161e-09,5.0466843579559309e-08,1.3642124892357841e-09,5.3589748128936401e-13,1.0245458509976685e-15
1.6228354428567066e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44256749083462238,0.10914551144260726,0.021731810051765842,1.9639144107871997e-12,6.6765638077154246e-11,0.0012570724902909226,0.00044576718355241607,6.0451820331334972e-06,8.2160026892843001e-15,0.0012139531562245245,8.679657247837427e-13,0.00037382406880433921,2.4879531313193245e-10,2.5289809346274313e-12,3.0137299045363461e-11,7.8887840766895055e-13,1.5906047899799315e-10,3.2640942371809217e-08,0.0078381661965691157,0.0017337288636134834,0.00012887212375176324,3.778708270851507e-10,3.3838643601403032e-08,3.6251844926434346e-11,2.8912608516494525e-07,1.3973661325053908e-05,4.087486062959082e-09,2.4716273071345801e-05,6.5630635126593087e-09,5.1587543250462721e-08,1.3801650660674601e-09,5.4259612995189242e-13,1.038898261232034e-15
1.6328208582152935e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255987158226834,0.10913552896100857,0.02172531521715837,2.004126232912101e-12,6.8099577837039776e-11,0.0012696817074921171,0.00045094999303188667,6.1319233524365283e-06,8.4047188064491762e-15,0.0012194036932689375,8.8961260288303662e-13,0.00037408726015850249,2.5243477814897262e-10,2.5947369094503654e-12,3.0510564949778268e-11,8.0269135711117929e-13,1.613314666088016e-10,3.3360119775829098e-08,0.0078373352134673661,0.0017415356071075019,0.00012926205540585406,3.8072702770736279e-10,3.3988988233206782e-08,3.6449804019586348e-11,2.9004263029956451e-07,1.3975427556396643e-05,4.1257051132705598e-09,2.4966942954541924e-05,6.5905623787930921e-09,5.2724675830165646e-08,1.3961884009370313e-09,5.4933610287937687e-13,1.0533521273032329e-15
1.6428062735738804e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255228112083966,0.10912554800694346,0.021718822546845179,2.0448940459991286e-12,6.9450901597756628e-11,0.001282327119927026,0.0004561556996133207,6.2191788304239402e-06,8.5965340379478937e-15,0.0012248297931945044,9.1161775981959395e-13,0.00037434591114524421,2.5609653876760896e-10,2.6616916332329289e-12,3.0885514044242529e-11,8.166418177243664e-13,1.6361680273028762e-10,3.4089748446901679e-08,0.0078365032138731829,0.0017493151249847426,0.00012965076583457578,3.8358401352310084e-10,3.4138664141153949e-08,3.664740466079599e-11,2.9095564397831821e-07,1.3977144589163115e-05,4.1640412651259819e-09,2.5218338457816442e-05,6.6179122468747473e-09,5.3878341895231717e-08,1.4122821714893637e-09,5.5611737521862302e-13,1.0679073179381193e-15
