Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.6424249768234634e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32112950367711285,0.079594805951148831,4.5280015384354138e-08,5.6607221011968023e-09,9.9050322317251992e-09,0.068833710117239641,0.03500067053729277,7.3674610712352662e-08,2.2582052027441703e-10,4.1980385357451866e-06,3.136183700759894e-16,1.202772664334954e-06,6.7498462813414058e-14,2.5804683816662298e-14,5.4342362393515935e-11,2.8502378236057488e-12,5.5336269972760078e-15,5.414426446395891e-11,0.0039483337325401701,0.010640654154606964,1.6793973833920124e-07,3.9307338968997015e-10,0.00070329398572647149,2.827899371424371e-08,7.3824593485102889e-05,4.6085322393670676e-05,1.6699964795388675e-06,0.0010239728907476451,2.7695863333855784e-08,5.3923302248137073e-10,3.949162346322721e-15
3.645845825455342e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32114229992628862,0.079581941621316613,4.4688402286584398e-08,5.6584739739762046e-09,9.911004179465797e-09,0.068859810604761235,0.035013791299729202,7.3945117821782835e-08,2.2626677186324185e-10,4.2054496464059451e-06,3.1534183139106823e-16,1.2030344788911719e-06,6.7762823520389359e-14,2.5835198209564001e-14,5.4374557920816969e-11,2.8575669441342088e-12,5.529545945519558e-15,5.4350661967114025e-11,0.0039478526014729244,0.010627533871284633,1.6827159106943244e-07,3.9266198364331137e-10,0.00070345327280994005,2.833716929498006e-08,7.3962669496658762e-05,4.616290147161995e-05,1.6706872313968056e-06,0.001024402021609588,2.7707349760778451e-08,5.3955674243622682e-10,3.9457671713290428e-15
3.6492666740872205e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32115507437585522,0.079569098221856177,4.4104472813950806e-08,5.6562182996273241e-09,9.9169631058737915e-09,0.068885868520792745,0.035026890210613497,7.4216656113124259e-08,2.2671327436847451e-10,4.2128702123240128e-06,3.1707509963664353e-16,1.203295898880651e-06,6.8028233777893035e-14,2.58657391256121e-14,5.440671050922004e-11,2.8649112083080725e-12,5.5254787524997513e-15,5.455786775638625e-11,0.0039473721904113431,0.010614435425296467,1.686038681014757e-07,3.9225107096671763e-10,0.00070361228453083623,2.8395403053139241e-08,7.4100870878266649e-05,4.6240545481663648e-05,1.6713768801829765e-06,0.0010248304804402655,2.7718817841199662e-08,5.3988000666998473e-10,3.9423740152527142e-15
3.652687522719099e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32116782706334585,0.079556275715831529,4.3528127857794073e-08,5.6539551136992354e-09,9.9229090227147797e-09,0.068911883940126289,0.035039967308084181,7.4489228857106941e-08,2.2716002714357301e-10,4.2203002274911505e-06,3.1881822944026305e-16,1.203556925170708e-06,6.8294697138921635e-14,2.5896306547238491e-14,5.4438820215098863e-11,2.8722706376737029e-12,5.5214253046583171e-15,5.4765885039620269e-11,0.0039468924982371785,0.010601358778700276,1.6893656916750741e-07,3.9184065148202953e-10,0.0007037710214229853,2.8453694959744041e-08,7.4239197571102536e-05,4.6318254396279507e-05,1.6720654276550755e-06,0.0010252582683178235,2.7730267604368103e-08,5.4020281571425896e-10,3.9389828864164024e-15
3.6561083713509775e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32118055802622503,0.079543474066378766,4.2959269577759159e-08,5.6516844516567082e-09,9.9288419417767552e-09,0.068937856937408781,0.035053022630206584,7.4762839331024239e-08,2.2760702954255393e-10,4.2277396858835274e-06,3.2057127570566198e-16,1.2038175586263364e-06,6.8562217164547144e-14,2.5926900456784025e-14,5.4470887094784819e-11,2.8796452537678257e-12,5.5173854897586152e-15,5.4974717035504376e-11,0.003946413523833907,0.010588303893624564,1.6926969399879921e-07,3.9143072500890272e-10,0.00070392948401897611,2.85120449856509e-08,7.4377649515960313e-05,4.6396028187727537e-05,1.6727528755679902e-06,0.0010256853863186417,2.7741699079485391e-08,5.4052517010050667e-10,3.9355937930891634e-15
3.659529219982856e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32119326730188846,0.07953069323670596,4.2397801385712486e-08,5.6494063488802302e-09,9.9347618748699415e-09,0.068963787587142389,0.035066056214972871,7.5037490818733421e-08,2.2805428091999311e-10,4.2351885814616572e-06,3.2233429361392556e-16,1.204077800110214e-06,6.8830797423921365e-14,2.5957520836498968e-14,5.4502911204566644e-11,2.8870350781174391e-12,5.5133591968696637e-15,5.5184366973595061e-11,0.0039459352660867119,0.010575270732268457,1.6960324232585899e-07,3.9102129136480274e-10,0.00070408767285016344,2.8570453101570354e-08,7.4516226653292369e-05,4.6473866828069908e-05,1.6734392256737832e-06,0.0010261118355173386,2.7753112295705855e-08,5.4084707036003463e-10,3.9322067434859928e-15
3.6629500686147345e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32120595492766313,0.079517933190092954,4.1843627929860909e-08,5.6471208406660424e-09,9.9406688338266079e-09,0.068989675963684841,0.03507906810030216,7.5313186610655665e-08,2.2850178063102727e-10,4.2426469081703614e-06,3.2410733862465478e-16,1.2043376504827101e-06,6.9100441494280219e-14,2.5988167668543512e-14,5.4534892600690158e-11,2.8944401322397287e-12,5.5093463163503715e-15,5.5394838094341587e-11,0.0039454577238825089,0.010562259256901692,1.6993721387862362e-07,3.9061235036502667e-10,0.00070424558844662925,2.8628919278099017e-08,7.4654928923281809e-05,4.6551770289213025e-05,1.6741244797216176e-06,0.0010265376169867764,2.7764507282136463e-08,5.4116851702396166e-10,3.9288217457677331e-15
3.666370917246613e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32121862094080739,0.079505193889891204,4.1296655079069852e-08,5.6448279622261745e-09,9.9465628305008897e-09,0.069015522141249702,0.035092058324040817,7.5589930003776564e-08,2.2894952803135514e-10,4.2501146599387642e-06,3.2589046647713585e-16,1.2045971106018933e-06,6.9371152960947926e-14,2.6018840934988287e-14,5.4566831339358354e-11,2.9018604376419755e-12,5.5053467398339464e-15,5.5606133649110508e-11,0.0039449808961099179,0.0105492694298643,1.7027160838610105e-07,3.9020390182273954e-10,0.00070440323133723511,2.8687443485664435e-08,7.4793756265726001e-05,4.6629738542844872e-05,1.67480863945791e-06,0.0010269627317980596,2.7775884067837333e-08,5.4148951062325314e-10,3.9254388080425738e-15
3.6697917658784916e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32123126537851138,0.079492475299523635,4.0756789907378454e-08,5.6425277486884841e-09,9.9524438767686238e-09,0.069041326193906724,0.035105026923962675,7.5867724301646187e-08,2.2939752247723835e-10,4.2575918306801928e-06,3.2768373319151286e-16,1.2048561813235381e-06,6.9642935417341487e-14,2.6049540617814802e-14,5.4598727476731154e-11,2.9092960158214705e-12,5.5013603602124874e-15,5.5818256900210323e-11,0.00394450478165927,0.010536301213566459,1.7060642557642211e-07,3.8979594554894856e-10,0.00070456060204962491,2.8746025694529588e-08,7.493270862003672e-05,4.670777156043006e-05,1.6754917066262687e-06,0.0010273871810205387,2.7787242681821673e-08,5.4181005168872492e-10,3.9220579383653477e-15
3.67321261451037e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32124388827789657,0.079479777382484615,4.0223940678708943e-08,5.6402202350966806e-09,9.9583119845271606e-09,0.06906708819558216,0.035117973937768873,7.6146572814379095e-08,2.2984576332550307e-10,4.2650784142921551e-06,3.2948719506996409e-16,1.2051148635011311e-06,6.9915792464974668e-14,2.6080266698915989e-14,5.4630581068925047e-11,2.9167468882654206e-12,5.4973870716217605e-15,5.6031211120916073e-11,0.0039440293794226096,0.010523354570488627,1.7094166517725946e-07,3.8938848135253955e-10,0.00070471770111016829,2.8804665874861071e-08,7.5071785925394453e-05,4.6785869313298172e-05,1.6761736829673412e-06,0.0010278109657218184,2.7798583153055408e-08,5.4213014075096706e-10,3.9186791447371683e-15
3.6766334631422486e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32125648967601644,0.079467100102339414,3.9698016831768098e-08,5.6379054564103787e-09,9.9641671656951916e-09,0.069092808220059101,0.03513089940308832,7.6426478858654781e-08,2.3029424993354082e-10,4.2725744046563483e-06,3.3130090869788155e-16,1.2053731579858814e-06,7.0189727713462117e-14,2.6111019160096643e-14,5.4662392172013106e-11,2.9242130764508698e-12,5.493426769426168e-15,5.6244999595493897e-11,0.0039435546882936774,0.010510429463181188,1.7127732691540343e-07,3.8898150904032526e-10,0.00070487452904403197,2.8863363996665548e-08,7.5210988120618687e-05,4.686403177257588e-05,1.6768545702191094e-06,0.0010282340869677538,2.7809905510457869e-08,5.4244977834042886e-10,3.9153024351075445e-15
3.680054311774127e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32126906960985691,0.079454443422724508,3.9178928965138199e-08,5.6355834475051293e-09,9.9700094322125925e-09,0.069118486340977822,0.035143803357477951,7.6707445757717333e-08,2.3074298165930982e-10,4.2800797956385658e-06,3.3312493094505376e-16,1.2056310656267257e-06,7.0464744780523846e-14,2.6141797983073977e-14,5.4694160842025078e-11,2.9316946018446021e-12,5.4894793502038791e-15,5.6459625619225747e-11,0.00394308070716793,0.010497525854264169,1.7161341051655565e-07,3.88575028416986e-10,0.00070503108637518853,2.8922120029750687e-08,7.5350315144063178e-05,4.6942258909120928e-05,1.6775343701168147e-06,0.0010286565458224551,2.7821209782901871e-08,5.4276896498743391e-10,3.9119278173733457e-15
3.683475160406006e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32128162811633526,0.079441807307347026,3.866658882255519e-08,5.6332542431724511e-09,9.9758387960402196e-09,0.06914412263183603,0.035156685838422491,7.6989476841375543e-08,2.3119195786133595e-10,4.2875945810886013e-06,3.3495931896685288e-16,1.2058885872703341e-06,7.0740847291988725e-14,2.6172603149478011e-14,5.4725887134946741e-11,2.9391914859030573e-12,5.4855447117321385e-15,5.667509249843394e-11,0.0039426074349425142,0.010484643706427498,1.7194991570605197e-07,3.881690392851234e-10,0.00070518737362632652,2.8980933943841453e-08,7.5489766933877755e-05,4.7020550693670326e-05,1.6782130843925999e-06,0.0010290783433482954,2.7832495999213047e-08,5.4308770122201038e-10,3.9085552993780209e-15
3.686896009037884e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3212941652323012,0.079429191719984957,3.8160909278371774e-08,5.6309178781198912e-09,9.9816552691597676e-09,0.069169717165989172,0.035169546883334742,7.7272575446003147e-08,2.3164117789871412e-10,4.2951187548403641e-06,3.3680413020542368e-16,1.2061457237611196e-06,7.1018038881798776e-14,2.6203434640852145e-14,5.4757571106719747e-11,2.9467037500722447e-12,5.4816227529727691e-15,5.6891403550505874e-11,0.0039421348705162822,0.010471782982430794,1.7228684220855653e-07,3.8776354144533663e-10,0.00070534339131894468,2.9039805708538803e-08,7.5629343427939126e-05,4.7098907096809459e-05,1.6788907147760176e-06,0.0010294994806059068,2.7843764188170538e-08,5.4340598757405143e-10,3.9051848889145526e-15
3.690316857669763e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32130668099453707,0.079416596624486635,3.766180432320315e-08,5.6285743869710446e-09,9.9874588635735808e-09,0.069195270016650878,0.035182386529556228,7.7556744914538358e-08,2.3209064113110926e-10,4.3026523107117647e-06,3.3865942239087763e-16,1.206402475941245e-06,7.1296323192013272e-14,2.6234292438653584e-14,5.478921281324217e-11,2.9542314157876516e-12,5.4777133740578159e-15,5.7108562103918643e-11,0.0039416630127897803,0.01045894364510272,1.7262418974732401e-07,3.8735853469610804e-10,0.00070549913997338624,2.9098735293193116e-08,7.5769044563539259e-05,4.7177328088787257e-05,1.6795672629940633e-06,0.0010299199586541838,2.7855014378507503e-08,5.4372382457340377e-10,3.9018165937240299e-15
3.693737706301641e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32131917543975791,0.079404021984770853,3.7169189049753045e-08,5.6262238042656104e-09,9.9932495913044878e-09,0.069220781256893196,0.035195204814356791,7.7841988596483512e-08,2.3254034691875745e-10,4.3101952425045031e-06,3.405252535424893e-16,1.2066588446506293e-06,7.1575703872812284e-14,2.6265176524253837e-14,5.4820812310367899e-11,2.9617745044741557e-12,5.4738164762753855e-15,5.732657149826376e-11,0.0039411918606652432,0.010446125657341394,1.7296195804518131e-07,3.8695401883387635e-10,0.00070565462010869356,2.9157722667059946e-08,7.5908870277731951e-05,4.7255813639711935e-05,1.6802427307704002e-06,0.0010303397785502934,2.7866246598910076e-08,5.4404121274950961e-10,3.8984504214942501e-15
3.69715855493352e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32133164860461011,0.079391467764826529,3.6682979638817904e-08,5.6238661644594322e-09,9.999027464395633e-09,0.069246250959646802,0.035208001774934543,7.8128309847905529e-08,2.3299029462246713e-10,4.3177475440043019e-06,3.4240168196989666e-16,1.2069148307269525e-06,7.1856184582500637e-14,2.6296086878939174e-14,5.4852369653905772e-11,2.9693330375459408e-12,5.4699319620556498e-15,5.7545435084271803e-11,0.0039407214130465981,0.010433328982114543,1.7330014682478896e-07,3.8654999365316628e-10,0.00070580983224271501,2.9216767799354807e-08,7.6048820507497735e-05,4.7334363719653785e-05,1.6809171198260928e-06,0.0010307589413496717,2.7877460878017826e-08,5.4435815263163324e-10,3.895086379863818e-15
3.700579403565398e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32134410052567425,0.079378933928712717,3.6203093345466884e-08,5.6215015019245405e-09,1.0004792494910307e-08,0.069271679197701538,0.035220777448416944,7.8415712031435464e-08,2.3344048360362003e-10,4.3253092089808856e-06,3.4428876627430475e-16,1.2071704350056663e-06,7.2137768987511777e-14,2.6327023483911146e-14,5.4883884899620536e-11,2.9769070364064078e-12,5.4660597349570074e-15,5.7765156223837129e-11,0.0039402516688394644,0.010420553582458343,1.7363875580706898e-07,3.8614645894639178e-10,0.00070596477689221073,2.9275870658989974e-08,7.6188895189111921e-05,4.7412978298278026e-05,1.6815904318800452e-06,0.0010311774481060242,2.7888657244424892e-08,5.4467464474917604e-10,3.8917244764202021e-15
3.704000252197277e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32135653123946367,0.079366420440558208,3.572944848539569e-08,5.6191298509492027e-09,1.0010544694931773e-08,0.069297066043706682,0.035233531871860617,7.8704198516267354e-08,2.3389091322417273e-10,4.3328802311874988e-06,3.4618656534969246e-16,1.2074256583200027e-06,7.2420460762411839e-14,2.6357986320287013e-14,5.4915358103233076e-11,2.984496522448082e-12,5.462199699652399e-15,5.7985738290042584e-11,0.0039397826269511466,0.010407799421477723,1.7397778471200439e-07,3.8574341450394017e-10,0.00070611945457262006,2.9335031214697627e-08,7.6329094258406724e-05,4.7491657344994582e-05,1.6822626686475377e-06,0.0010315952998713378,2.7899835726678805e-08,5.4499068963100917e-10,3.8883647186974777e-15
3.707421100829155e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32136894078242345,0.079353927264561669,3.5261964421451874e-08,5.6167512457379594e-09,1.0016284076563104e-08,0.069322411570170939,0.035246265082250358,7.8993772678158777e-08,2.3434158284665667e-10,4.3404606043612155e-06,3.4809513838402382e-16,1.2076805015009717e-06,7.2704263589902339e-14,2.6388975369100233e-14,5.4946789320418249e-11,2.9921015170525317e-12,5.4583517619158305e-15,5.8207184667184186e-11,0.0039393142862906268,0.01039506646234736,1.7431723326030703e-07,3.8534086011440248e-10,0.00070627386579814649,2.9394249435317411e-08,7.6469417651488646e-05,4.7570400829371918e-05,1.682933831840978e-06,0.0010320124976958779,2.7910996353280213e-08,5.4530628780563787e-10,3.8850071141820697e-15
3.710841949461034e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32138132919093215,0.07934145436499121,3.4800561550329552e-08,5.6143657204116839e-09,1.0022010651927021e-08,0.069347715849463074,0.03525897711650075,7.9284437899431061e-08,2.3479249183418073e-10,4.3480503222232981e-06,3.5001454486046097e-16,1.207934965377375e-06,7.2989181160824722e-14,2.6419990611300935e-14,5.4978178606805676e-11,2.9997220415902821e-12,5.4545158286090159e-15,5.8429498750795905e-11,0.0039388466457685655,0.010382354668310017,1.7465710117099618e-07,3.8493879556425766e-10,0.00070642801108200331,2.9453525289393268e-08,7.6609865303777576e-05,4.7649208720579906e-05,1.6836039231713162e-06,0.001032429042628184,2.7922139152684691e-08,5.4562143980204227e-10,3.8816516703099576e-15
3.713920713229725e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32139246071864958,0.079330246062245757,3.4390433416768607e-08,5.6122128590531974e-09,1.0027153630431024e-08,0.069370454494194336,0.035270399872180933,7.9546972255122904e-08,2.3519851405413642e-10,4.3548890528049745e-06,3.5175132268393185e-16,1.2081636592439734e-06,7.3246563137332426e-14,2.644792670881638e-14,5.5006393159665702e-11,3.0065938094209989e-12,5.4510736763076014e-15,5.8630326130562759e-11,0.0039384263670181156,0.010370932119505443,1.7496334061126103e-07,3.845773561037003e-10,0.00070656651488044768,2.950692280832494e-08,7.6736374378261362e-05,4.7720190864563809e-05,1.6842060903365522e-06,0.0010328033757096451,2.7932152453377032e-08,5.4590469555308457e-10,3.8786336242774711e-15
3.7169994769984156e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32140357518330137,0.079319054128568045,3.398511079618745e-08,5.610054444728049e-09,1.003228625455839e-08,0.069393159839782198,0.035281805531843645,7.9810395588863911e-08,2.3560472918088122e-10,4.3617353428842547e-06,3.5349696779854838e-16,1.2083920471445233e-06,7.350485375429545e-14,2.6475883993474382e-14,5.5034573834095487e-11,3.0134781893621616e-12,5.447641106630066e-15,5.8831861603301905e-11,0.0039380066537070598,0.010359526658008532,1.7526991930060255e-07,3.8421631308017337e-10,0.00070670480405305098,2.9560366961566571e-08,7.6862984002411464e-05,4.7791225130124656e-05,1.6848073919176532e-06,0.0010331771815583108,2.7942151357730427e-08,5.4618759071246759e-10,3.8756173396963786e-15
3.719770364390237e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32141356363437212,0.079308995362399978,3.3624382907808752e-08,5.6081071444649878e-09,1.0036896770618074e-08,0.069413566223409551,0.035292056030566871,8.004823871455258e-08,2.3597048734750317e-10,4.3679034635149322e-06,3.5507566628219922e-16,1.2085973351496736e-06,7.3738094434829357e-14,2.6501063653055113e-14,5.5059907508464975e-11,3.0196849275206701e-12,5.4445599327567386e-15,5.9013851013355909e-11,0.0039376293945242967,0.010349276330279067,1.7554613000853475e-07,3.8389171318073483e-10,0.00070682908111051313,2.9608506552646023e-08,7.6977018594685204e-05,4.7855200514206911e-05,1.6853478242924271e-06,0.0010335131566669143,2.7951138079845247e-08,5.4644188836844639e-10,3.8729041940096004e-15
3.7222641630428764e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3214225414574528,0.079299953775723173,3.3302983781223373e-08,5.6063507604799598e-09,1.0041039075652198e-08,0.069431908975251255,0.03530126967420795,8.0262916402700647e-08,2.3629980269553324e-10,4.3734600014348123e-06,3.5650269302664836e-16,1.2087818832333099e-06,7.3948643835648827e-14,2.6523740001597139e-14,5.5082684405273468e-11,3.0252797465221741e-12,5.4417934280173289e-15,5.9178135112371231e-11,0.0039372902518315213,0.01034006283464285,1.7579495432427308e-07,3.8359984761620434e-10,0.00070694078230397874,2.965186445094695e-08,7.7079719301106171e-05,4.7912814426817969e-05,1.6858336155758889e-06,0.0010338151701142992,2.7959216186289132e-08,5.4667050702971098e-10,3.8704635896513025e-15
3.724757961695516e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32143150813229876,0.079290922882800555,3.2984639065650104e-08,5.6045907770294721e-09,1.0045174602983177e-08,0.069450229972676636,0.03531047214867121,8.0478181764162469e-08,2.366292437868889e-10,4.379021490925894e-06,3.579356160967195e-16,1.208966231636646e-06,7.4159794217609283e-14,2.6546430225946475e-14,5.510543914633947e-11,3.0308828679768345e-12,5.4390330946589389e-15,5.9342888245281759e-11,0.0039369514787193863,0.010330860502664614,1.7604400085324105e-07,3.8330824186823964e-10,0.00070705234334094162,2.9695252904518946e-08,7.7182485892750887e-05,4.7970462495462971e-05,1.686318841153172e-06,0.001034116838995349,2.7967284883963719e-08,5.468988897909192e-10,3.8680241503849343e-15
3.727251760348155e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3214404636728696,0.0792819026699281,3.2669319924875188e-08,5.6028272071642809e-09,1.0049303357346157e-08,0.069468529243442448,0.035319663468116311,8.0694036122545212e-08,2.3695881037599448e-10,4.3845879295224441e-06,3.5937445914012657e-16,1.2091503806763628e-06,7.4371547027049241e-14,2.6569134318557699e-14,5.5128171753123125e-11,3.0364943001412178e-12,5.4362788987098096e-15,5.9508111750396188e-11,0.0039366130747692336,0.010321669320241604,1.762932694853827e-07,3.8301689585026496e-10,0.00070716376441787266,2.9738671900939669e-08,7.7285318344049529e-05,4.8028144707880893e-05,1.6868035016817662e-06,0.0010344181637128404,2.7975344183800619e-08,5.4712703685668286e-10,3.865585878991404e-15
3.7297455590007945e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3214494080931074,0.07927289312342127,3.2356997792865877e-08,5.6010600639115948e-09,1.0053425343481573e-08,0.06948680681526663,0.035328843646684052,8.0910480803308917e-08,2.3728850221743905e-10,4.3901593147542188e-06,3.6081924589005796e-16,1.2093343306685356e-06,7.4583903712611725e-14,2.6591852271862693e-14,5.5150882247072183e-11,3.0421140512686218e-12,5.4335308064834644e-15,5.967380696923955e-11,0.0039362750395628785,0.010312489273289522,1.7654276010919925e-07,3.8272580947510652e-10,0.0007072750457309564,2.978212142754353e-08,7.7388216628857537e-05,4.8085861051487717e-05,1.6872875978184847e-06,0.0010347191446690759,2.7983394096719135e-08,5.4735494843167094e-10,3.8631487782363728e-15
3.732239357653434e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32145834140693469,0.079263894229614801,3.2047644371244637e-08,5.5992893602750926e-09,1.0057540566135074e-08,0.06950506271582825,0.035338012698494917,8.1127517133765844e-08,2.3761831906597652e-10,4.3957356441462057e-06,3.6227000016543066e-16,1.2095180819286315e-06,7.4796865725245972e-14,2.6614584078270657e-14,5.5173570649622961e-11,3.0477421296090541e-12,5.4307887845761737e-15,5.9839975246558361e-11,0.0039359373726825971,0.010303320347743755,1.7679247261385778e-07,3.8243498265519408e-10,0.00070738618747565496,2.9825601471777242e-08,7.7491180721303882e-05,4.8143611513856496e-05,1.6877711302167914e-06,0.0010350197822658863,2.7991434633625182e-08,5.4758262471912616e-10,3.860712850872469e-15
3.73448377644081e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32146637190488986,0.079255804321969117,3.1771741364286538e-08,5.5976926936026542e-09,1.0061238487672664e-08,0.069521474520249246,0.035346255343402043,8.132335679018097e-08,2.3791526090816172e-10,4.4007585658065649e-06,3.6358080100313834e-16,1.2096832884070254e-06,7.4989050292331011e-14,2.6635054542148909e-14,5.5193971341478022e-11,3.0528145266985507e-12,5.428326127600063e-15,5.9989932275174831e-11,0.0039356337870642697,0.010295077811946256,1.7701740348494448e-07,3.8217346036410494e-10,0.00070748609587657893,2.9864759593835379e-08,7.7583904648765979e-05,4.8195616091314983e-05,1.688205827921369e-06,0.0010352900628624207,2.7998663109353237e-08,5.4778733237640028e-10,3.8585215217590241e-15
3.736728195228186e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32147439342803802,0.079247723022022779,3.1498200048312357e-08,5.5960931629797956e-09,1.0064930938104984e-08,0.069537868813459011,0.035354488997324116,8.1519677729690705e-08,2.3821230362902494e-10,4.4057854884173087e-06,3.6489647238470745e-16,1.2098483343965788e-06,7.5181727412471638e-14,2.6655536215308375e-14,5.5214354172258865e-11,3.0578936815200199e-12,5.4258683367941808e-15,6.01402745578835e-11,0.0039353304991482383,0.010286844262884726,1.772425139083999e-07,3.8191214817669431e-10,0.00070758589152782351,2.9903942415740872e-08,7.7676681840322924e-05,4.8247648285677799e-05,1.6886400700060075e-06,0.0010355600659551541,2.8005884007267108e-08,5.4799184976560013e-10,3.8563311472984818e-15
3.738972614015562e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32148240598649047,0.07923965031985393,3.1227000340084376e-08,5.5944907778373462e-09,1.0068617920902354e-08,0.06955424561555483,0.035362713670514315,8.1716480923753707e-08,2.3850944705012506e-10,4.4108164101644737e-06,3.6621703185326171e-16,1.2100132201260005e-06,7.5374898148202251e-14,2.6676029092168695e-14,5.5234719157565121e-11,3.0629796000808186e-12,5.4234153883846986e-15,6.0291003081718048e-11,0.0039350275086309566,0.010278619690345639,1.7746780380287983e-07,3.8165104602794745e-10,0.00070768557457130622,2.9943149928239131e-08,7.7769512276872513e-05,4.8299708087745989e-05,1.6890738569465757e-06,0.0010358297918360256,2.8013097335290695e-08,5.4819617703529728e-10,3.8541417294687247e-15
3.741217032802938e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32149040959034586,0.0792315862055534,3.0958122325858602e-08,5.5928855475907198e-09,1.0072299439538451e-08,0.069570604946608508,0.035370929373212859,8.1913767345043533e-08,2.3880669099312981e-10,4.415851329230993e-06,3.6754249700881033e-16,1.2101779458236006e-06,7.556856356357171e-14,2.6696533167134895e-14,5.5255066312987353e-11,3.0680722883861011e-12,5.4209672587771259e-15,6.0442118835838436e-11,0.0039347248152091872,0.010270404084128073,1.776932730870854e-07,3.8139015385256729e-10,0.00070778514514886911,2.9982382122078034e-08,7.7862395939317703e-05,4.8351795488321677e-05,1.6895071892189991e-06,0.0010360992407966541,2.8020303101339302e-08,5.4840031433433276e-10,3.8519532702394572e-15
3.743461451590314e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32149840424969101,0.079223530669224426,3.0691546259966126e-08,5.5912774816399307e-09,1.0075975497490274e-08,0.069586946826666551,0.035379136115647372,8.2111537967448556e-08,2.3910403527981578e-10,4.4208902437967181e-06,3.688728855083993e-16,1.2103425117172936e-06,7.5762724724143399e-14,2.6717048434597404e-14,5.5275395654107092e-11,3.0731717524388129e-12,5.4185239245548675e-15,6.0593622811533992e-11,0.003934422418580003,0.010262197434043415,1.779189216793147e-07,3.8112947158489111e-10,0.00070788460340210117,3.0021638987935653e-08,7.7955332808394865e-05,4.8403910478110959e-05,1.6899400672983988e-06,0.0010363684131283468,2.8027501313320109e-08,5.486042618113752e-10,3.8497657715708692e-15
3.74570587037769e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32150638997460035,0.07921548370098308,3.04272525634099e-08,5.5896665893695888e-09,1.0079646098238145e-08,0.069603271275750153,0.035387333908032649,8.2309793766071769e-08,2.394014797320686e-10,4.4259331520383912e-06,3.7020821506626459e-16,1.210506918034599e-06,7.595738269699557e-14,2.6737574888932164e-14,5.5295707196497733e-11,3.0782779982396738e-12,5.4160853624778122e-15,6.0745516002226544e-11,0.0039341203184407852,0.010253999729915543,1.7814474949776463e-07,3.8086899915891364e-10,0.0007079839494723558,3.006092051647124e-08,7.8048322864800496e-05,4.8456053047799394e-05,1.6903724916594406e-06,0.001036637309122099,2.8034691979131775e-08,5.4880801961505047e-10,3.8475792354143652e-15
