Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
5.38498442675534e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32307685108436901,0.11289804714910108,0.018403335932827787,0.0,7.6874827545243316e-07,7.3646706135060749e-05,1.6293583100316453e-05,2.634026551115619e-07,6.6847081758223009e-21,0.0001168988769358585,2.1597721221606598e-16,5.3753802098202402e-08,1.6705938486216694e-13,1.8357541431297421e-09,1.112098367639341e-15,6.9165129892712151e-18,6.3481128488645347e-10,1.1398011144607178e-12,0.0056379101476917099,0.0088193303058693422,1.3311679281413226e-07,3.501669296500439e-08,3.2070629217762274e-05,3.7484779466271089e-11,1.0956996961787507e-06,1.6672656655950552e-08,6.7782005901994276e-10,4.5639811490458207e-16,1.5162826856541476e-10,1.1438130449779596e-07,2.1938283063435219e-08,1.7928304914957395e-13,1.2971066269578743e-11
5.410820019151885e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32304058919187811,0.11289763047809122,0.018384846029665489,0.0,7.8187418991080262e-07,7.4348958577938462e-05,1.6452832354442153e-05,2.6898047808280785e-07,6.8231003250028316e-21,0.00011780103023280536,2.2516831288938211e-16,5.3935471251363844e-08,1.7188854476407343e-13,1.8682158110867868e-09,1.1268616286044591e-15,7.0421222819209399e-18,6.4106234491993994e-10,1.1790151433819486e-12,0.0056372530384291783,0.0088561372137151879,1.3374573365335203e-07,3.5276810976546632e-08,3.2171032176765532e-05,3.8110252365388871e-11,1.1060665491127026e-06,1.6784520177449422e-08,6.9212998819590536e-10,4.7210598231132836e-16,1.526467970866027e-10,1.1479255918974658e-07,2.1945984287473749e-08,1.8087288945944783e-13,1.3096372818306847e-11
5.43665561154843e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32300437322062692,0.11289721104830047,0.018366378845015935,0.0,7.9515523204651211e-07,7.5053299744869524e-05,1.6612799881766843e-05,2.7464439574248577e-07,6.9636487838303312e-21,0.00011870438701243587,2.3469707149648199e-16,5.4116608809173415e-08,1.7682886554465465e-13,1.9010723194270558e-09,1.1417381221230638e-15,7.1695511222156054e-18,6.4733536516097658e-10,1.2193594783665951e-12,0.0056365965963228338,0.0088928978103939606,1.3437348378248664e-07,3.5537377231117996e-08,3.227113109737167e-05,3.8742877452037706e-11,1.1164626277281782e-06,1.6896317678272508e-08,7.0665941000113445e-10,4.8826679149811532e-16,1.5366512946212921e-10,1.1520209624691258e-07,2.1953502627096964e-08,1.8246880390866189e-13,1.3222224474267084e-11
5.462491203944975e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32296820309532853,0.11289678888736894,0.018347934342036402,0.0,8.0859239125791625e-07,7.575971195068839e-05,1.6773483971885815e-05,2.803951820689067e-07,7.1063759116210795e-21,0.00011960891969658054,2.4457383437758302e-16,5.4297218173381354e-08,1.8188218432035537e-13,1.9343260617576414e-09,1.156727980590318e-15,7.2988194111628611e-18,6.5363020441175974e-10,1.2608600551472091e-12,0.0056359408214840543,0.0089296121703221921,1.3500003266313404e-07,3.5798387358817855e-08,3.23709270251261e-05,3.9382697197118817e-11,1.126887660810549e-06,1.7008045158141382e-08,7.2141026435383808e-10,5.0489094008893966e-16,1.5468323060527656e-10,1.1560991238795634e-07,2.1960838797001532e-08,1.8407077304902746e-13,1.3348619735180112e-11
5.48832679634152e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32293207874085511,0.11289636402286098,0.018329512483963986,0.0,8.2218665655510264e-07,7.6468177537378801e-05,1.6934882903626881e-05,2.8623361097113504e-07,7.2513041691394758e-21,0.00012051460079476508,2.5480919659359842e-16,5.447730268840942e-08,1.8705035383826443e-13,1.9679794243723828e-09,1.1718313326622546e-15,7.4299471802567608e-18,6.5994672166869063e-10,1.3035432364066633e-12,0.005635285714022842,0.0089662803677678562,1.3562536987579415e-07,3.6059837009455744e-08,3.2470420995926887e-05,4.0029754023405576e-11,1.1373413776816658e-06,1.7119698645310347e-08,7.3638449034524879e-10,5.2198899696484506e-16,1.5570106562948292e-10,1.1601600442239051e-07,2.1967993512632102e-08,1.8567877737175613e-13,1.3475557091181932e-11
5.514162388738064e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32289600008223701,0.11289593648226444,0.018311113234115394,0.0,8.3593901652882012e-07,7.7178678874685076e-05,1.7096994945198766e-05,2.9216045622030216e-07,7.3984561179764231e-21,0.00012142140290519349,2.6541400599915813e-16,5.4656865642843556e-08,1.9233524237211026e-13,2.0020347861257937e-09,1.1870483032696659e-15,7.562954591134671e-18,6.6628477612933126e-10,1.3474358153838151e-12,0.0056346312740477664,0.0090029024768506962,1.3624948511959973e-07,3.6321721852557256e-08,3.2569614036302239e-05,4.0684090304269578e-11,1.1478235082083741e-06,1.7231274196594529e-08,7.5158402606364327e-10,5.3957170371171451e-16,1.5671859985117343e-10,1.1642036924652606e-07,2.1974967497610888e-08,1.8729279730443212e-13,1.3603035024943634e-11
5.539997981134609e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285996704466247,0.11289550629298968,0.018292736555886695,0.0,8.4985045931964946e-07,7.7891198360720702e-05,1.7259818354348671e-05,2.981764913810839e-07,7.5478544199220866e-21,0.00012232929871571914,2.7639936733867719e-16,5.4835910270885524e-08,1.9773873361476255e-13,2.03649451830846e-09,1.2023790136323047e-15,7.6978619352199702e-18,6.7264422719925949e-10,1.3925650194546983e-12,0.0056339775016659007,0.0090394785715425252,1.3687236821204058e-07,3.6584037577374172e-08,3.2668507163667399e-05,4.1345748362417914e-11,1.1583337828109931e-06,1.7342767897395723e-08,7.6701080841889214e-10,5.5764997605826746e-16,1.57735798790552e-10,1.1682300385090709e-07,2.1981761469990542e-08,1.889128132202336e-13,1.3731052011798706e-11
5.563250014291499e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32282757625513214,0.11289511688061389,0.018276216814026542,0.0,8.6250758995128142e-07,7.853417689069658e-05,1.7406966193572929e-05,3.0366781953106721e-07,7.6842523337955565e-21,0.000123147317558287,2.8662095278154168e-16,5.4996609897418071e-08,2.0270485025920675e-13,2.0678559676689397e-09,1.2162739976584796e-15,7.8209198629444257e-18,6.7838591123481124e-10,1.434261473653619e-12,0.0056333896774016694,0.0090723577754796298,1.3743190118512452e-07,3.6820486586638539e-08,3.2757255386436626e-05,4.1947535672233728e-11,1.1678168707833207e-06,1.744303903359354e-08,7.8109080818137759e-10,5.7435329306672719e-16,1.5865096283756821e-10,1.1718389323385854e-07,2.1987722741616301e-08,1.9037593783445718e-13,1.3846726924403772e-11
5.5841768441327e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32279845604281138,0.11289476461048681,0.018261364631068956,0.0,8.7401045913297671e-07,7.9114232494634915e-05,1.7539889631214361e-05,3.0867278461737829e-07,7.8085956998676599e-21,0.00012388425675496941,2.9609879545698529e-16,5.5140884685945723e-08,2.0725896121047561e-13,2.0963643755890189e-09,1.2288584039324908e-15,7.9330143137305492e-18,6.8356806340837082e-10,1.4726807769019479e-12,0.0056328610980413314,0.009101917287283259,1.3793461456487359e-07,3.7033583555752593e-08,3.2836922383611001e-05,4.2494269662427776e-11,1.1763707930538712e-06,1.7533221353685215e-08,7.9392269347396002e-10,5.8974394323649659e-16,1.5947433401069221e-10,1.1750749167972416e-07,2.1992964163164985e-08,1.9169687697617588e-13,1.3951205679171874e-11
5.603010990989782e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32277227333138891,0.1128944461225925,0.018248010273433268,0.0,8.8445376722081722e-07,7.9637388238571442e-05,1.7659917127374843e-05,3.1322844906888521e-07,7.9217992366180296e-21,0.00012454807470412674,3.048597684590981e-16,5.5270445956346206e-08,2.1142707014860776e-13,2.1222523281949604e-09,1.2402483459495673e-15,8.0349960120786311e-18,6.8824379212084438e-10,1.5079940430313822e-12,0.0056323857512706049,0.0091284951463476774,1.3838635041140478e-07,3.7225606104056785e-08,3.2908455947505904e-05,4.2990501071962875e-11,1.1840847067758424e-06,1.7614333713508184e-08,8.0560177895930252e-10,6.0389043793011897e-16,1.60215128664932e-10,1.1779775539964902e-07,2.1997581561418392e-08,1.928890560396806e-13,1.4045536634225804e-11
5.621845137846863e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32274611472876402,0.11289412627685835,0.018234667844702332,0.0,8.949834223532551e-07,8.0161584458701604e-05,1.7780319448097941e-05,3.178329251541042e-07,8.0362383945293831e-21,0.00012521242434268613,3.1384434439939414e-16,5.5399737468367046e-08,2.1566171351970505e-13,2.1483594822445765e-09,1.2516989406104969e-15,8.1380250189693309e-18,6.9293063580288533e-10,1.5440160416273445e-12,0.0056319107594755592,0.009155048686076292,1.3883741330790551e-07,3.74178498417619e-08,3.2979831949857086e-05,4.3490700710724064e-11,1.1918130870175873e-06,1.7695395535738166e-08,8.1740516654740671e-10,6.1832095947229148e-16,1.6095568295872837e-10,1.1808709446167184e-07,2.2002104631840277e-08,1.9408438550496332e-13,1.4140151248925769e-11
5.640679284703944e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32271998020621373,0.1128938050837705,0.018221337330826433,0.0,9.0559980647224426e-07,8.0686814385641815e-05,1.7901095901608283e-05,3.2248651192391185e-07,8.1519221174926345e-21,0.00012587729524299261,3.2305727200193069e-16,5.5528760390357903e-08,2.1996364630827141e-13,2.174686743278968e-09,1.2632102287562665e-15,8.2421094104029728e-18,6.9762854036138788e-10,1.5807580604687541e-12,0.0056314361226949532,0.0091815779348820847,1.3928779950549387e-07,3.7610313131697835e-08,3.3051050770729552e-05,4.399488488549314e-11,1.1995558302980525e-06,1.7776405351535471e-08,8.2933360390566704e-10,6.3304003341192333e-16,1.6169598388306073e-10,1.1837550785125808e-07,2.2006533657158505e-08,1.9528285767564832e-13,1.4235048920875656e-11
5.659513431561025e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32269386973505898,0.11289348255379184,0.018208018717777951,0.0,9.1630330134866092e-07,8.1213071258895116e-05,1.8022245793391812e-05,3.2718950827169786e-07,8.2688593767582054e-21,0.00012654267700407487,3.3250337861690542e-16,5.5657515877256726e-08,2.2433362768148285e-13,2.2012350145276955e-09,1.2747822502018074e-15,8.3472572984517366e-18,7.0233745177156102e-10,1.6182315150580905e-12,0.0056309618409670446,0.0092080829211367236,1.3973750528830181e-07,3.7802994342254862e-08,3.3122112787968431e-05,4.4503069886951381e-11,1.2073128333046578e-06,1.7857361700162445e-08,8.4138783811518276e-10,6.4805223653315476e-16,1.6243601849912409e-10,1.1866299457575029e-07,2.2010868925220999e-08,1.9648446483751004e-13,1.4330229045781126e-11
5.676464163732398e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32267039085129462,0.11289319114239811,0.018196042129665704,0.0,9.2601124182604402e-07,8.168757490362684e-05,1.8131599409524081e-05,3.3146469707142205e-07,8.3751821203139245e-21,0.00012714194880025738,3.4120829647819245e-16,5.5773168102407382e-08,2.2832542325843012e-13,2.2253181670226083e-09,1.2852490285569128e-15,8.4428064209246477e-18,7.065848383034687e-10,1.6525925401440715e-12,0.0056305352910131917,0.0092319166877006045,1.401416556935383e-07,3.7976592409864677e-08,3.3185934846910043e-05,4.4963870546172318e-11,1.2143062428256927e-06,1.7930175498727453e-08,8.5234482217375139e-10,6.61817669014325e-16,1.631018113020327e-10,1.189209395278958e-07,2.2014690742069554e-08,1.97568585313016e-13,1.441613215451487e-11
5.69341489590377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32264693140512041,0.11289289866417329,0.018184075159684069,0.0,9.3579032916550766e-07,8.216289999053055e-05,1.8241254435816498e-05,3.3578036723719243e-07,8.48253409534162e-21,0.0001277416184463031,3.5010969557529465e-16,5.588860545353707e-08,2.3237351575084203e-13,2.2495817226650612e-09,1.2957650598929641e-15,8.5392295399038851e-18,7.1084105739631002e-10,1.6875638820333244e-12,0.0056301090287097667,0.0092557308451705674,1.4054524931702497e-07,3.8150364494522145e-08,3.3249630471605044e-05,4.5427936909975998e-11,1.2213110441054358e-06,1.8002943758792758e-08,8.6340485003775245e-10,6.7582769428574571e-16,1.6376736859040238e-10,1.1917813240931859e-07,2.2018437057007388e-08,1.9865523322840293e-13,1.4502263115995239e-11
5.710365628075143e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32262349137571972,0.11289260512669592,0.018172117797652654,0.0,9.4564084129862318e-07,8.2639041610148181e-05,1.8351210360402299e-05,3.4013673628001304e-07,8.5909218981829788e-21,0.00012834167841607329,3.5921126187298209e-16,5.6003828745717352e-08,2.3647846717496632e-13,2.2740263350128194e-09,1.3063303711164823e-15,8.6365326436659527e-18,7.1510606981303153e-10,1.7231541307784137e-12,0.0056296830540835769,0.009279525414143985,1.4094828351816692e-07,3.8324309418350945e-08,3.3313199933057534e-05,4.5895280819861984e-11,1.228327162185712e-06,1.8075665432323623e-08,8.7456846497072835e-10,6.9008575639093721e-16,1.6443268107019588e-10,1.1943457254833328e-07,2.2022108080428695e-08,1.9974440293021606e-13,1.4588621485847305e-11
5.727316360246515e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3226000707423044,0.11289231053752898,0.018160170033405445,0.0,9.5556305602977854e-07,8.3115994859152354e-05,1.8461466669694775e-05,3.4453402157314495e-07,8.7003521427888174e-21,0.00012894212120139077,3.6851673509867774e-16,5.6118838785829671e-08,2.4064084222367391e-13,2.2986526560485772e-09,1.3169449884691256e-15,8.7347217439197406e-18,7.1937983636456081e-10,1.7593719619676603e-12,0.0056292573671610823,0.0093033004151912759,1.4135075567786886e-07,3.8498426007132655e-08,3.3376643500922884e-05,4.6365914106156667e-11,1.2353545222230391e-06,1.8148339476606577e-08,8.858362097638058e-10,7.0459533368616548e-16,1.6509773947920243e-10,1.1969025928670151e-07,2.2025704025304649e-08,2.0083608875419422e-13,1.4675206818512247e-11
5.744267092417888e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32257666948411512,0.11289201490421957,0.018148231856790827,0.0,9.6555725103267023e-07,8.3593754840416651e-05,1.8572022848402547e-05,3.4897244034398097e-07,8.810831460637755e-21,0.00012954293931214549,3.780299092593818e-16,5.6233636372706483e-08,2.4486120825000995e-13,2.3234613361662626e-09,1.327608937529666e-15,8.8338028757496234e-18,7.2366231791054193e-10,1.7962261371332788e-12,0.0056288319679683773,0.0093270558688559619,1.417526631983248e-07,3.8672713090372429e-08,3.3439961443522367e-05,4.6839848587931667e-11,1.2423930494896084e-06,1.8220964854250674e-08,8.9720862671500372e-10,7.1935993900435008e-16,1.657625345323514e-10,1.1994519199016316e-07,2.2029225099339568e-08,2.0193028503251694e-13,1.4762018667258112e-11
5.761217824589261e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32255328758042062,0.11289171823429904,0.018136303257671484,0.0,9.7562370384683933e-07,8.4072316663085569e-05,1.8682878379548227e-05,3.5345220966597589e-07,8.9223665006537249e-21,0.00013014412527639866,3.8775463316243958e-16,5.6348222297264692e-08,2.4914013525007612e-13,2.3484530241576785e-09,1.3383222432160556e-15,8.9337820975556014e-18,7.2795347536005541e-10,1.8337255041524862e-12,0.0056284068565311957,0.00935079179565468,1.4215400350322093e-07,3.8847169501135318e-08,3.3503154027877896e-05,4.7317096072781763e-11,1.2494426693742428e-06,1.8293540533187944e-08,9.0868625760868814e-10,7.3438311981615354e-16,1.664270570813098e-10,1.2019937003659375e-07,2.2032671515488079e-08,2.0302698608406361e-13,1.4849056584198621e-11
5.776473483543496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32253226039807714,0.11289145035127979,0.018125575698855593,0.0,9.8474552108384391e-07,8.4503703840704456e-05,1.8782903875288897e-05,3.5751953605782212e-07,9.0236561884491344e-21,0.00013068550099813367,3.9669098531689801e-16,5.645116930550178e-08,2.5304171240062436e-13,2.371102550006932e-09,1.3480064383127129e-15,9.0245362901183083e-18,7.3182290269388712e-10,1.8680339561692083e-12,0.0056280245022896748,0.0093721374512385127,1.425147226962812e-07,3.9004324084337125e-08,3.3559920392161169e-05,4.774946117639809e-11,1.2557967498874689e-06,1.8358815303122721e-08,9.1910653068852549e-10,7.4812802461685139e-16,1.6702488683786729e-10,1.2042748454444724e-07,2.203570963382451e-08,2.0401615390908732e-13,1.4927583626653657e-11
5.791729142497731e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.322511248861032,0.11289118164016079,0.018114855882241321,0.0,9.9392629397384194e-07,8.4935732996946166e-05,1.8883171047189811e-05,3.6162069010757132e-07,9.1258112823627431e-21,0.00013122716322249803,4.0580473915955641e-16,5.6553946067293612e-08,2.5699160697844362e-13,2.3939013071319725e-09,1.3577306491647864e-15,9.1160273109949047e-18,7.3569929746036407e-10,1.902878823185607e-12,0.0056276423811688981,0.0093934673215765215,1.4287497852713082e-07,3.9161614035091741e-08,3.3616585624385863e-05,4.8184527958625549e-11,1.2621597008562532e-06,1.8424048240563937e-08,9.2961285966964534e-10,7.6208791243398734e-16,1.6762248180047164e-10,1.2065498685853258e-07,2.203868760558904e-08,2.0500734183981157e-13,1.50062930925253e-11
5.806984801451966e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32249025295423078,0.11289091210639898,0.018104143800468247,0.0,1.0031662245507494e-06,8.5368400579681689e-05,1.8983679514943731e-05,3.6575582970991406e-07,9.2288366653753268e-21,0.00013176910654060897,4.1509881640583429e-16,5.6656553143293691e-08,2.6099023993289355e-13,2.4168497651207416e-09,1.3674948925727694e-15,9.2082596249571277e-18,7.3958263126773471e-10,1.938266736283148e-12,0.0056272604931868449,0.0094147814215696634,1.4323476916187298e-07,3.9319038510306568e-08,3.3673149916592548e-05,4.8622305002878228e-11,1.2685314681351903e-06,1.8489238604195253e-08,9.402056383641726e-10,7.7626544197507955e-16,1.6821983536530219e-10,1.2088187655902497e-07,2.2041605586271012e-08,2.0600054571739385e-13,1.5085184652958964e-11
5.822240460406201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32246927266263786,0.11289064175544081,0.018093439446185324,0.0,1.0124655147519191e-06,8.5801703041068599e-05,1.9084428897180916e-05,3.6992511263851793e-07,9.3327372317064797e-21,0.00013231132555575962,4.2457617602835117e-16,5.6758991089285372e-08,2.6503803390376628e-13,2.4399483924772207e-09,1.377299184908773e-15,9.3012377119203736e-18,7.4347287575843819e-10,1.9742043841828154e-12,0.0056268788383612356,0.0094360797661013664,1.4359409278058978e-07,3.9476596669293116e-08,3.3729613460021451e-05,4.9062800884731598e-11,1.274911997657779e-06,1.8554385656193611e-08,9.5088526019629595e-10,7.906632950705081e-16,1.6881694094667818e-10,1.2110815323765828e-07,2.2044463731260845e-08,2.0699576137809177e-13,1.5164257978376033e-11
5.837496119360436e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3224483079712358,0.11289037059272181,0.018082742812050818,0.0,1.0218243664161528e-06,8.6235636837591278e-05,1.9185418811479997e-05,3.7412869654132294e-07,9.4375178867649537e-21,0.00013285381488347789,4.3423981456737454e-16,5.686126045625425e-08,2.691354132105147e-13,2.4631976566138711e-09,1.387143542117776e-15,9.3949660669055052e-18,7.4737000260950748e-10,2.0106985134747409e-12,0.0056264974167095335,0.0094573623700375357,1.439529475772199e-07,3.963428767375662e-08,3.3785976445126126e-05,4.9506024171838046e-11,1.2813012354369788e-06,1.861948866222927e-08,9.6165211819031413e-10,8.0528417676574738e-16,1.6941379198598015e-10,1.2133381649654984e-07,2.2047262196386028e-08,2.0799298465264384e-13,1.5243512738482771e-11
