Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
9.085502378350149e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314614058610935,0.10989177769498683,0.022202161819627697,0.0,1.6073785912894855e-07,0.00028612822874490157,1.8295341797009624e-05,1.7970693335332671e-06,7.5145535964550325e-17,0.00088669477123561665,9.9147109735111983e-14,0.0003216491721639178,7.090497309957828e-11,3.7571173506988623e-10,1.0577218507088289e-12,1.7852671435530326e-14,5.1906591327262774e-08,4.508414286235858e-09,0.0078675358897436279,0.001220262312872042,6.5721763168229543e-05,3.1210425914747824e-08,4.8973432507462147e-09,5.8221070190454701e-08,5.5505426442677731e-06,7.1150620538615284e-09,8.5105921466971559e-12,2.7530438149161627e-10,3.4190486214142689e-07,1.628984284078472e-06,5.6702217827352798e-13,4.8122238698324656e-09,5.6715711136245208e-11,2.314957937613033e-10,1.273111252406482e-15,4.0594092357251282e-14
9.108902975087356e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443142778238581,0.10988904610553292,0.022200602559430214,0.0,1.6198136119670271e-07,0.0002873475754841282,1.8398975654605753e-05,1.810594430302399e-06,7.5917959036771604e-17,0.00088904585403664737,1.0040993685643469e-13,0.00032187959291251082,7.1452745895353773e-11,3.7986165407581152e-10,1.0645230281458017e-12,1.8005890757094384e-14,5.2208723582303906e-08,4.5553450124357565e-09,0.0078677845268679963,0.0012232755108145955,6.5797069849657898e-05,3.1323560787962459e-08,4.9099846723446901e-09,5.8372478578770554e-08,5.5747491009206799e-06,7.189179383621067e-09,8.5729353329941866e-12,2.7598534159175572e-10,3.4235132501960615e-07,1.6292321781394026e-06,5.6938881052533195e-13,4.8488071598382197e-09,5.7036565234596298e-11,2.3426913133878682e-10,1.2863540676678729e-15,4.0932285946439292e-14
9.132303571824564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44313942304321169,0.1098863208031763,0.022199043432375182,0.0,1.6323091143948946e-07,0.00028856813755527338,1.8502880848477295e-05,1.8241836932206954e-06,7.6695900355760225e-17,0.00089139674983543802,1.0168527733183373e-13,0.00032210867466441324,7.2003194787628111e-11,3.8404543106601546e-10,1.0713443491963274e-12,1.8159951879920332e-14,5.2511680062662437e-08,4.6026358662542153e-09,0.0078680266639031861,0.0012262881641327832,6.5872245854613979e-05,3.14367970924146e-08,4.922623267001754e-09,5.8523872736978526e-08,5.5989804570103336e-06,7.2638658825304931e-09,8.6355665544189428e-12,2.766659631895102e-10,3.4279698544783637e-07,1.6294789175559908e-06,5.7175960981439321e-13,4.8855658516255319e-09,5.7358256620680774e-11,2.3706774985568645e-10,1.2996983963342723e-15,4.1272295554374204e-14
9.155704168561771e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431360749079602,0.10988360169899353,0.022197484438399771,0.0,1.6448652276668856e-07,0.00028978990987785783,1.8607057336447825e-05,1.8378372310649963e-06,7.7479381974528119e-17,0.00089374745612118191,1.0297321811692739e-13,0.00032233642462677227,7.2556324422113579e-11,3.8826324194885419e-10,1.0781857937525519e-12,1.8314856806289666e-14,5.2815460149759913e-08,4.6502885886067663e-09,0.007868262392086052,0.0012293002729821506,6.5947291926368804e-05,3.1550134683693626e-08,4.9352590212871414e-09,5.8675252504258111e-08,5.6232366057173356e-06,7.3391243043505601e-09,8.6984863986595344e-12,2.773462483061706e-10,3.4324184780044939e-07,1.6297245099959457e-06,5.7413457523152183e-13,4.9225002462371546e-09,5.7680785148250375e-11,2.3989180394088933e-10,1.3131447280696493e-15,4.1614125612707136e-14
9.179104765298979e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44313273374207174,0.10988088870532783,0.022195925577441808,0.0,1.6574820808488585e-07,0.00029101288739879794,1.8711505076277281e-05,1.8515551522535501e-06,7.8268425968145484e-17,0.0008960979703964585,1.0427384648559062e-13,0.00032256284996861262,7.3112139428372238e-11,3.9251526298127482e-10,1.0850473417167026e-12,1.8470607536973523e-14,5.3120063224143862e-08,4.6983049233370147e-09,0.0078684918013744998,0.0012323118375169911,6.60222088019463e-05,3.166357341802429e-08,4.9478919218483481e-09,5.8826617720724177e-08,5.647517440799037e-06,7.414957407480331e-09,8.7616954532795226e-12,2.7802619893439502e-10,3.4368591639427577e-07,1.629968962950909e-06,5.7651370584935333e-13,4.9596106437154459e-09,5.8004150670845019e-11,2.4274144865166332e-10,1.3266935533524074e-15,4.1957780549195736e-14
9.202505362036186e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312939945605961,0.10987818173577113,0.022194366849439758,0.0,1.6701598029790286e-07,0.00029223706509224674,1.8816224025655734e-05,1.8653375648462044e-06,7.9063054433744476e-17,0.00089844829017717974,1.0558725002965418e-13,0.00032278795782103819,7.3670644419834317e-11,3.9680167076780219e-10,1.0919289730014101e-12,1.8627206071227987e-14,5.3425488665499242e-08,4.7466866172060743e-09,0.0078687149804653415,0.0012353228578903693,6.6096997212195468e-05,3.1777113152249163e-08,4.9605219554103257e-09,5.8977968227338955e-08,5.6718228565861751e-06,7.4913679549404765e-09,8.8251943056961547e-12,2.7870581703732081e-10,3.4412919549006541e-07,1.6302122837429377e-06,5.7889700072294341e-13,4.9968973431028923e-09,5.8328353041773726e-11,2.4561683947270908e-10,1.3403453634723784e-15,4.2303264787683811e-14
9.225905958773394e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312607196168724,0.10987548070514654,0.022192808254332758,0.0,1.6828985230682606e-07,0.00029346243795943671,1.8921214142197475e-05,1.8791845765445978e-06,7.9863289490523039e-17,0.00090079841299253282,1.0691351665859945e-13,0.00032301175527743277,7.4231843993816983e-11,4.0112264225952489e-10,1.0988306675300427e-12,1.8784654406789465e-14,5.3731735852659647e-08,4.7954354198820155e-09,0.0078689320168119775,0.0012383333342541453,6.6171657881861686e-05,3.1890753743837217e-08,4.9731491087751609e-09,5.9129303865946141e-08,5.6961527479795788e-06,7.5683587143565803e-09,8.8889835432275096e-12,2.7938510455076479e-10,3.4457168929392658e-07,1.6304544795306757e-06,5.8128445889046055e-13,5.0343606424426453e-09,5.8653392114096698e-11,2.4851813231520986e-10,1.3541006505278197e-15,4.2650582748085502e-14
9.272707152247807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44311943700106332,0.10987009612603783,0.022189691462563495,0.0,1.7085594730323073e-07,0.00029591674935443101,1.9132007706815589e-05,1.9070728262753082e-06,8.1480667964763465e-17,0.0009054980579099298,1.096049923954484e-13,0.00032345544718826032,7.5362345198161703e-11,4.0986898588965248e-10,1.112694166068278e-12,1.9102108465152402e-14,5.4346692975541264e-08,4.894041364798476e-09,0.0078693480049730844,0.0012443526555544577,6.6320598868325429e-05,3.2118336932064267e-08,4.9983947225053159e-09,5.9431929910921532e-08,5.7448855400191602e-06,7.7240919624834894e-09,9.0174355222679503e-12,2.8074269541722004e-10,3.4545433758505351e-07,1.6309355239465345e-06,5.86071861178881e-13,5.1098182281583976e-09,5.9305979773822744e-11,2.5439904983600325e-10,1.381923627862322e-15,4.3350737494535815e-14
9.319508345722221e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44311282817865577,0.10986473431055417,0.02218657520165946,0.0,1.7344659622917868e-07,0.00029837578212930596,1.9343885429319559e-05,1.9352207559022097e-06,8.3120738785920188e-17,0.00091019688564556117,1.1234898331315796e-13,0.00032389398170133222,7.6503679498407046e-11,4.1875571637316179e-10,1.1266376769459812e-12,1.9422985663380786e-14,5.4964929606859213e-08,4.9941368131702511e-09,0.0078697404412736201,0.0012503698026096188,6.6469037439863171e-05,3.2346321854771126e-08,5.0236286589852469e-09,5.9734494607905887e-08,5.7937149874012475e-06,7.8821793843306465e-09,9.1470560865007523e-12,2.8209898649136551e-10,3.4633389387433488e-07,1.6314121504237185e-06,5.9087590470427506e-13,5.1859857652425817e-09,5.9961912468899141e-11,2.6038545699691997e-10,1.4101664381967784e-15,4.4058280068625349e-14
9.366309539196635e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44310624483182698,0.10985939461985689,0.02218345947115577,0.0,1.7606190219782668e-07,0.00030083949725294684,1.9556846967344035e-05,1.963629214163524e-06,8.4783679702372244e-17,0.00091489487690521584,1.1514620409096278e-13,0.000324327414226044,7.7655883094975393e-11,4.2778426169179409e-10,1.1406610399714546e-12,1.9747301928175452e-14,5.558644074777852e-08,5.0957358659197517e-09,0.0078701099823273255,0.0012563847765935188,6.6616979181720977e-05,3.2574707393777334e-08,5.0488508153741061e-09,6.0036996722959689e-08,5.8426402695218841e-06,8.0426432849810703e-09,9.2778499301622901e-12,2.8345399233274686e-10,3.4721038997755154e-07,1.6318844109377201e-06,5.9569658122298579e-13,5.2628656021222798e-09,6.0621189013200279e-11,2.6647861634337066e-10,1.4388330471155189e-15,4.4773245686509507e-14
9.413110732671048e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430996863163203,0.10985407643319418,0.022180344270596977,0.0,1.7870196828132566e-07,0.00030330785611274981,1.9770891976822718e-05,1.9922990440860805e-06,8.6469668815980906e-17,0.00091959201260179851,1.1799737445980439e-13,0.00032475579958718523,7.8818991932343843e-11,4.3695605527518424e-10,1.1547640951580879e-12,2.0075073161466447e-14,5.6211221386909517e-08,5.198852669472922e-09,0.0078704572664696684,0.0012623975786629296,6.6764429587953399e-05,3.2803492440549933e-08,5.0740610900332149e-09,6.0339435035867291e-08,5.8916605745876174e-06,8.2055060416008111e-09,9.4098217456721524e-12,2.8480772712414891e-10,3.4808385695754691e-07,1.6323523553767957e-06,6.005338822748906e-13,5.3404600712911645e-09,6.1283808215157699e-11,2.7267979715247078e-10,1.4679274328510704e-15,4.549566949994049e-14
9.459911926145462e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44309315200574811,0.10984877914739422,0.022177229599536802,0.0,1.8136689751172543e-07,0.00030578082050984314,1.9986020111854983e-05,2.0212310829925135e-06,8.8178884582260718e-17,0.00092428827385357729,1.2090321919154641e-13,0.00032517919203110552,7.9993041699689375e-11,4.4627253596854777e-10,1.1689466827359616e-12,2.0406315240259096e-14,5.6839266500653847e-08,5.303501415425167e-09,0.0078707829142665425,0.0012684082099581628,6.6911394063446069e-05,3.3032675896097113e-08,5.0992593825155573e-09,6.0641808340010076e-08,5.9407750995149151e-06,8.3707901029101093e-09,9.5429762236673426e-12,2.8616020469161591e-10,3.4895432515982731e-07,1.6328160316920656e-06,6.0538779919921268e-13,5.4187714893296691e-09,6.1949768877362376e-11,2.7899027540205638e-10,1.4974535861891594e-15,4.6225586595811251e-14
9.506713119619876e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308664129109426,0.10984350217637161,0.02217411545753788,0.0,1.8405679288186943e-07,0.00030825835265437277,2.020223102458468e-05,2.0504261625087044e-06,8.9911505810564099e-17,0.00092898364198243496,1.2386446808793057e-13,0.00032559764523181276,8.1178067831544145e-11,4.557351480004007e-10,1.1832086431636218e-12,2.0741044016479434e-14,5.7470571053546105e-08,5.4096963402081942e-09,0.0078710875290093022,0.0012744166716036961,6.7057877925879176e-05,3.3262256670859702e-08,5.1244455935553125e-09,6.0944115442239912e-08,5.9899830498309877e-06,8.5385179886559886e-09,9.6773180530429134e-12,2.8751143852318195e-10,3.4982182424603246e-07,1.6332754860370229e-06,6.1025832314926336e-13,5.4978021569258754e-09,6.2619069796204636e-11,2.854113337395595e-10,1.5274155103739896e-15,4.6963031995724537e-14
9.55351431309429e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308015358022973,0.10983824495064747,0.022171001844171503,0.0,1.8677175734627921e-07,0.0003107404151608509,2.0419524365090562e-05,2.0798851085714817e-06,9.1667711664279967e-17,0.00093367809851212962,1.2688185596927704e-13,0.00032601121229700904,8.2374105508462023e-11,4.6534534095031386e-10,1.1975498171399747e-12,2.1079275316819532e-14,5.8105129998590833e-08,5.5174517247577961e-09,0.007871371697196471,0.001280422964708781,6.7203886407634007e-05,3.3492233684604928e-08,5.14961962505743e-09,6.1246355162767091e-08,6.0392836395759438e-06,8.7087122890863259e-09,9.8128519209904121e-12,2.8886144178662154e-10,3.5068638322550736e-07,1.6337307628969716e-06,6.1514544510639885e-13,5.5775543588971098e-09,6.3291709761549085e-11,2.9194426145074806e-10,1.5578172210137922e-15,4.770804065558156e-14
9.600315506568703e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307368829744198,0.10983300691688284,0.022167888759017387,0.0,1.8951189382203102e-07,0.00031322697104356863,2.0637899781287834e-05,2.1096087414365645e-06,9.3447681661046815e-17,0.0009383716251665596,1.2995612266292421e-13,0.00032641994577405862,8.3581189657696015e-11,4.7510456971670536e-10,1.2119700456162794e-12,2.1421024942582579e-14,5.8742938277595135e-08,5.6267818941826171e-09,0.0078716359890019707,0.0012864270903680183,6.7349424657642352e-05,3.3722605866317717e-08,5.1747813800872685e-09,6.1548526335042286e-08,6.0886760912063106e-06,8.8813956644254904e-09,9.9495825130357153e-12,2.9021022734600219e-10,3.5154803048486855e-07,1.6341819052086652e-06,6.2004915589295472e-13,5.6580303642122565e-09,6.396768755644409e-11,2.9859035442832962e-10,1.5886627459866709e-15,4.8460647465193888e-14
9.647116700043117e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306724488297744,0.10982778753742554,0.02216477620166343,0.0,1.9227730518962245e-07,0.00031571798371207271,2.0857356918840569e-05,2.1395978756867644e-06,9.5251595672980619e-17,0.00094306420386803874,1.3308801299140461e-13,0.00032682389765589001,8.4799354953885343e-11,4.8501429448467306e-10,1.2264691698082264e-12,2.1766308669528187e-14,5.9383990821496526e-08,5.7377012174339296e-09,0.0078718809587299925,0.0012924290496619121,6.7494497743179411e-05,3.3953372154091042e-08,5.1999307628602602e-09,6.1850627805637679e-08,6.1381596354999258e-06,9.0565908443515384e-09,1.0087514513076324e-11,2.9155780777712146e-10,3.5240679381569869e-07,1.6346289544705842e-06,6.2496944618430903e-13,5.7392324260147531e-09,6.4647001956864268e-11,3.0535091514042174e-10,1.6199561253467376e-15,4.922088724791684e-14
9.69391789351753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306082279259762,0.10982258628986963,0.022161664171705509,0.0,1.9506809429382952e-07,0.00031821341696670311,2.1077895421083754e-05,2.1698533202404335e-06,9.7079633926917412e-17,0.00094775581673557511,1.3627827676036637e-13,0.00032722311938683296,8.6028635819753144e-11,4.9507598069386825e-10,1.2410470312080781e-12,2.2115142247717854e-14,6.0028282550686179e-08,5.8502241069763889e-09,0.0078721071452571029,0.0012984288436574025,6.7639110651604518e-05,3.4184531495015899e-08,5.2250676787316393e-09,6.2152658434130793e-08,6.1877335114621219e-06,9.2343206274750272e-09,1.0226652603418209e-11,2.929041953819792e-10,3.5326270044051762e-07,1.6350719508447211e-06,6.2990630652010797e-13,5.8211627816463373e-09,6.5329651731482492e-11,3.1222725259889428e-10,1.6517014112305472e-15,4.9988794760302613e-14
9.740719086991944e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305442149714663,0.1098174026666271,0.022158552668747219,0.0,1.9788436394455269e-07,0.0003207132349941907,2.1299514928954179e-05,2.2003758783601475e-06,9.8931977004670714e-17,0.0009524464460831611,1.3952766874624419e-13,0.00032761766186839222,8.7269066426813515e-11,5.0529109900641015e-10,1.2557034715968289e-12,2.2467541401361109e-14,6.0675808375327749e-08,5.9643650184598326e-09,0.0078723150724621122,0.0013044264734083761,6.7783268292051551e-05,3.4416082845070996e-08,5.2501920341862116e-09,6.2454617092987713e-08,6.2373969662331653e-06,9.4146078808193849e-09,1.0367001464811927e-11,2.9424940220230728e-10,3.5411577703718118e-07,1.6355109332506633e-06,6.3485972731474703e-13,5.9038236526714107e-09,6.601563564146899e-11,3.1922068232759297e-10,1.6839026677638275e-15,5.0764404691772132e-14
9.787520280466358e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304804048213098,0.10981223617451184,0.022155441692399705,0.0,2.0072621691765298e-07,0.00032321740236331171,2.1522215080929485e-05,2.2311663476616233e-06,1.0080880584330368e-16,0.0009571360744180695,1.4283694868368534e-13,0.00032800757546495873,8.852068069608793e-11,5.1566112527484451e-10,1.2704383330563519e-12,2.2823521828662236e-14,6.1326563195671367e-08,6.0801384503920662e-09,0.0078725052496440504,0.0013104219399561517,6.7926975497071548e-05,3.4648025169012453e-08,5.2753037368281994e-09,6.2756502667446773e-08,6.2871492549969439e-06,9.5974755393029268e-09,1.0508565776488232e-11,2.9559344003225341e-10,3.5496604976179933e-07,1.6359459394525004e-06,6.3982969886712762e-13,5.9872172449021031e-09,6.6704952440315079e-11,3.2633252633044617e-10,1.7165639709685053e-15,5.1547751664305031e-14
9.834321473940771e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304167924731142,0.10980708633433466,0.022152331242281414,0.0,2.0359375595577819e-07,0.00032572588402060028,2.1745995512974914e-05,2.2622255201228655e-06,1.0271030173541595e-16,0.00096182468443915651,1.4620688125272974e-13,0.00032839291000945857,8.978351229883038e-11,5.2618754051014909e-10,1.2852514579815126e-12,2.3183099201667907e-14,6.1980541902363502e-08,6.1975589438126935e-09,0.0078726781719284655,0.0013164152443299554,6.8070237024228577e-05,3.4880357440263721e-08,5.3004026953710878e-09,6.3058314055402528e-08,6.3369896408908459e-06,9.7829466052224612e-09,1.0651350216193191e-11,2.9693632043023298e-10,3.5581354427024782e-07,1.6363770061389762e-06,6.448162113697406e-13,6.0713457484239476e-09,6.739760087368077e-11,3.3356411305946066e-10,1.7496894086700373e-15,5.233887023214652e-14
9.881122667415185e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303533730630595,0.10980195268051009,0.022149221318017914,0.0,2.064870837691786e-07,0.00032823864528611725,2.1970855858497139e-05,2.293554182093545e-06,1.0463664632944533e-16,0.00096651225903517557,1.4963823606574922e-13,0.00032877371480894031,9.1057594657261676e-11,5.3687183084978385e-10,1.3001426890922347e-12,2.3546289166115698e-14,6.2637739376752103e-08,6.3166410819679947e-09,0.0078728343206623461,0.0013224063875473661,6.8213057557650397e-05,3.5113078640804912e-08,5.3254888196275806e-09,6.3360050167290545e-08,6.3869173949168429e-06,9.9710441477385846e-09,1.0795359460222659e-11,2.9827805473000773e-10,3.5665828573835686e-07,1.6368041689973377e-06,6.4981925491709783e-13,6.1562113376222316e-09,6.809357967926336e-11,3.409167773826083e-10,1.7832830804050468e-15,5.3137794881530795e-14
9.927923860889599e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302901418620422,0.10979683476067426,0.022146111919241682,0.0,2.094063030365125e-07,0.00033075565184927314,2.2196795748304752e-05,2.3251531143045928e-06,1.0658802162998421e-16,0.00097119878128309805,1.5313178765414773e-13,0.00032915003865010162,9.2342960945312024e-11,5.4771548752579145e-10,1.315111869445495e-12,2.3913107341283832e-14,6.3298150491187091e-08,6.4373994899868521e-09,0.0078729741637980216,0.0013283953706147518,6.8355441709535924e-05,3.5346187761062962e-08,5.3505620204995742e-09,6.3661709925972508e-08,6.436931795853713e-06,1.0161791302362615e-08,1.0940598183456247e-11,2.9961865405103834e-10,3.5750029888087015e-07,1.6372274627813964e-06,6.5483881951357362e-13,6.2418161712089546e-09,6.8792887586687034e-11,3.4839186055161065e-10,1.8173490973292712e-15,5.3944560030420219e-14
