Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52)
3.543575789566407e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30092536643828893,0.11150806384622829,0.0062844970656912085,0.0,7.3305283386447862e-11,0.0035967315862351773,0.0018241736178829608,7.2339037080090961e-06,1.4005735918720647e-16,0.00013805276089559544,2.0539129509156668e-13,2.9210944472819828e-07,7.1380176707666449e-12,1.0486814296850971e-13,6.8644424960528175e-13,2.2864378082186133e-14,4.5202200055611813e-13,7.5050337532761293e-10,0.0051844122114530072,0.031249952200190351,3.2081326565611501e-07,2.7491349219246545e-10,0.0001569462839479739,5.0115735170119169e-05,6.0896430610048324e-10,3.7293339672770006e-07,5.6585470715186311e-08,2.7749555837637597e-10,1.35264204965015e-09,6.7285150359601703e-09,1.7484801478507481e-08
3.55346599723021e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30088953177371136,0.11150334252474695,0.0062635516541067297,0.0,7.382289230219247e-11,0.0036076026794911228,0.0018297295637434764,7.2635374221127473e-06,1.4136033591946472e-16,0.00013800000241106066,2.0713520324263433e-13,2.9253588405127847e-07,7.167563829421738e-12,1.0541911563214948e-13,6.8954398183858614e-13,2.30408537970237e-14,4.5199467677269627e-13,7.568412556367276e-10,0.0051835714737081097,0.031286287121504136,3.2062743430508945e-07,2.7560851997809276e-10,0.00015714163643395715,5.0261315905538401e-05,6.0938824106881043e-10,3.72703481288061e-07,5.6473558267340795e-08,2.7829123106469713e-10,1.3566002757565342e-09,6.7035271951461115e-09,1.7554375085019205e-08
3.563356204894013e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30085384003771831,0.11149862344720764,0.0062426810044638832,0.0,7.4342370952336564e-11,0.0036184648794158462,0.0018352809655501265,7.2931480636784616e-06,1.4267089902116543e-16,0.00013794695454959262,2.0888562517168931e-13,2.9296137384689922e-07,7.1970721236786135e-12,1.0597037658051056e-13,6.9264586731508682e-13,2.3218021303615398e-14,4.5196177796399255e-13,7.6320529399464212e-10,0.0051827333705528923,0.031322477062826135,3.2044154254848026e-07,2.7630231234492362e-10,0.00015733654089274791,5.0406760513795702e-05,6.0981028862397278e-10,3.7247411388736483e-07,5.6362202213835867e-08,2.7908615872501474e-10,1.3605547983869582e-09,6.6786224596378058e-09,1.7623884243654029e-08
3.5732464125578163e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30081829063691362,0.11149390661491429,0.0062218848143091882,0.0,7.4863718378558963e-11,0.0036293181945544002,0.0018408278268855034,7.322735519218371e-06,1.4398906379675544e-16,0.00013789362323462164,2.1064254235499355e-13,2.9338591845565102e-07,7.2265424938161535e-12,1.065219194386861e-13,6.9574988976894811e-13,2.3395880153868254e-14,4.5192334627877723e-13,7.6959545676873417e-10,0.0051818978913986584,0.031358522625480667,3.2025559695691202e-07,2.7699487041795097e-10,0.00015753099969984856,5.0552069273903738e-05,6.1023046919010425e-10,3.7224529764289388e-07,5.6251398966876615e-08,2.7988034285143088e-10,1.3645056245697514e-09,6.653800840217737e-09,1.7693328766370572e-08
3.5831366202216193e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30078288298091183,0.11148919202911274,0.0062011627826647833,0.0,7.5386933614180898e-11,0.0036401626336041468,0.0018463701514263981,7.3522996779045637e-06,1.4531484550118957e-16,0.000137840014296794,2.1240593629608287e-13,2.938095221910608e-07,7.2559748834453362e-12,1.0707373788740123e-13,6.9885603307138067e-13,2.3574429898013467e-14,4.5187942364370608e-13,7.7601171027492191e-10,0.0051810650257083351,0.031394424407746681,3.200696039789097e-07,2.7768619533870529e-10,0.00015772501521308296,5.0697242465910183e-05,6.1064880292903868e-10,3.7201703554770485e-07,5.6141144975643478e-08,2.8067378494435921e-10,1.3684527613734373e-09,6.6290623404889187e-09,1.776270847115194e-08
3.590525084063282e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30075652389460966,0.11148567147201238,0.0061857306362277011,0.0,7.5779019004953408e-11,0.0036482581675356895,0.0018505075778202072,7.3743702679742233e-06,1.4631024823437022e-16,0.00013779978809134633,2.1372749239172519e-13,2.9412536326673154e-07,7.2779374865065579e-12,1.0748614907391292e-13,7.0117784689489496e-13,2.3708265782657673e-14,4.5184305303720477e-13,7.808219679506716e-10,0.0051804445339114699,0.031421151306631145,3.199306310880551e-07,2.7820184449560029e-10,0.00015786966631348826,5.0805605568090795e-05,6.1096012521855111e-10,3.7184687606980608e-07,5.6059136216469238e-08,2.8126604126801757e-10,1.3713990603058916e-09,6.6106357229656085e-09,1.7814496065464373e-08
3.5979135479049446e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30073024334174886,0.11148215216977674,0.0061703395847490629,0.0,7.6172145831877122e-11,0.0036563487565630676,0.0018546424760195357,7.3964277518873928e-06,1.4730991664186457e-16,0.00013775941251453725,2.1505264504844881e-13,2.9444068342884121e-07,7.2998788426608266e-12,1.0789870797380034e-13,7.0350082877740837e-13,2.3842486801612239e-14,4.5180365862014826e-13,7.8564675347155706e-10,0.0051798254904339642,0.031447798543702547,3.1979163788710326e-07,2.787168065861462e-10,0.00015801407229560025,5.0913893286588707e-05,6.1127043617731632e-10,3.7167702864458066e-07,5.5977430547049688e-08,2.8185788494785199e-10,1.3743433072074733e-09,6.5922554872666091e-09,1.7866247316408994e-08
3.6053020117466073e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30070404107944032,0.11147863412286366,0.0061549895043417875,0.0,7.6566313682980037e-11,0.0036644344044720286,0.0018587748476562242,7.4184720862619779e-06,1.4831385703007369e-16,0.00013771888989859936,2.1638138658650266e-13,2.9475548444654211e-07,7.321798931907051e-12,1.0831141201246484e-13,7.0582497214170159e-13,2.397709276561506e-14,4.5176125763036755e-13,7.9048605274363744e-10,0.005179207890938565,0.031474366365103229,3.196526269385768e-07,2.7923108210282979e-10,0.00015815823412335453,5.1022105739208771e-05,6.1157974395132117e-10,3.7150749441046029e-07,5.5896026510537517e-08,2.8244931661606766e-10,1.3772855050664768e-09,6.5739216273539286e-09,1.7917962154480211e-08
3.61269047558827e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30067791686571149,0.11147511733171403,0.0061396802715687083,0.0,7.696152214378715e-11,0.0036725151150920556,0.0018629046943892636,7.4405032284987589e-06,1.4932207569024676e-16,0.00013767822254837631,2.1771370933566114e-13,2.9506976808075158e-07,7.3436977352088662e-12,1.0872425863219753e-13,7.0815027045177378e-13,2.4112083484928142e-14,4.5171586723691905e-13,7.9533985166004832e-10,0.0051785917311037693,0.031500855016048532,3.1951360077020125e-07,2.7974467154273887e-10,0.00015830215275535248,5.1130243044032796e-05,6.1188805661437776e-10,3.7133827447443382e-07,5.581492265759049e-08,2.830403369066272e-10,1.3802256568822787e-09,6.5556341351258228e-09,1.7969640511936932e-08
3.6200789394299326e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30065187045950148,0.11147160179675186,0.0061244117634405345,0.0,7.7357770797341426e-11,0.0036805908922956177,0.0018670320179043473,7.4625211367719762e-06,1.5033457889853677e-16,0.00013763741274163443,2.1904960563542938e-13,2.9538353608419402e-07,7.3655752344797696e-12,1.0913724529208658e-13,7.1047671721253937e-13,2.4247458769347037e-14,4.5166750454018052e-13,8.0020813610163215e-10,0.005177977006623747,0.031527264740831375,3.1937456187510522e-07,2.8025757540752053e-10,0.0001584458291448811,5.1238305319410663e-05,6.1219538216959912e-10,3.71169369913828e-07,5.5734117546332567e-08,2.8363094645521212e-10,1.3831637656650389e-09,6.537393000455499e-09,1.802128232277963e-08
3.627467403271595e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30062590162065722,0.11146808751838465,0.0061091838574138411,0.0,7.7755059224224607e-11,0.0036886617399974255,0.0018711568199134292,7.4845257700200427e-06,1.5135137291605546e-16,0.00013759646272937023,2.2038906783524434e-13,2.9569679020144263e-07,7.3874314125684619e-12,1.0955036946792525e-13,7.1280430596953005e-13,2.4383218428210133e-14,4.5161618657195244e-13,8.0509089193755963e-10,0.0051773637132082754,0.031553595782826661,3.1923551271227458e-07,2.8076979420331673e-10,0.00015858926423994399,5.134629268395149e-05,6.1250172854825993e-10,3.7100078177553982e-07,5.565360974250674e-08,2.8422114589915676e-10,1.3860998344354093e-09,6.5191982112284241e-09,1.8072887522727523e-08
3.634855867113258e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3006000101099281,0.11146457449700352,0.0060939964313890468,0.0,7.815338700257776e-11,0.0036967276621536812,0.0018752791021542851,7.5065170879363084e-06,1.5237246398892854e-16,0.00013755537473611614,2.21732088294673e-13,2.9600953216895894e-07,7.4092662532441634e-12,1.0996362865211966e-13,7.1513303030859236e-13,2.451936227040784e-14,4.5156193029555929e-13,8.0998810502594385e-10,0.0051767518465826688,0.03157984838449579,3.1909645570698256e-07,2.8128132844072315e-10,0.00015873245898330576,5.1454205256514312e-05,6.1280710361039634e-10,3.7083251107649279e-07,5.5573397819227107e-08,2.8481093587739523e-10,1.3890338662242425e-09,6.5010497533773602e-09,1.8124456049195906e-08
3.6422443309549205e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3005741956889626,0.11146106273298348,0.0060788493637084218,0.0,7.8552753708121866e-11,0.0037047886627613537,0.0018793988663900829,7.5284950509599209e-06,1.5339785834835064e-16,0.00013751415096024353,2.2307865938360646e-13,2.9632176371513365e-07,7.4310797411820836e-12,1.1037702035359737e-13,7.174628838555847e-13,2.4655890104391687e-14,4.5150475260595473e-13,8.1489976121444694e-10,0.005176141402487712,0.031606022787391101,3.1895739325123612e-07,2.8179217863474089e-10,0.00015887541431253214,5.156204315619935e-05,6.1311151514637343e-10,3.7066455880450493e-07,5.5493480357103492e-08,2.8540031703041627e-10,1.3919658640723134e-09,6.4829476109179609e-09,1.817598784127385e-08
3.649632794796583e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30054845812030334,0.11145755222668355,0.0060637425331540856,0.0,7.895315891417809e-11,0.0037128447458574612,0.0018835161144089543,7.550459620266798e-06,1.5442756221063975e-16,0.00013747279357426278,2.2442877348244948e-13,2.9663348656032809e-07,7.4528718619491969e-12,1.1079054209771564e-13,7.1979386027608122e-13,2.4792801738183274e-14,4.5144467032982941e-13,8.1982584634087595e-10,0.0051755323766795808,0.031632119232160263,3.1881832770417916e-07,2.8230234530471271e-10,0.00015901813116002024,5.1669806502339396e-05,6.1341497087715325e-10,3.7049692591867299e-07,5.5413855944146783e-08,2.8598929000021042e-10,1.3948958310300316e-09,6.4648917659837794e-09,1.8227482839702128e-08
3.657021258638246e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30052279716738256,0.11145404297844717,0.0060486758189460402,0.0,7.9354602191688118e-11,0.0037208959155183604,0.0018876308480235773,7.5724107577607098e-06,1.5546158177729186e-16,0.00013743130472511911,2.2578242298230543e-13,2.9694470241691435e-07,7.4746426019902685e-12,1.1120419142617067e-13,7.2212595327508225e-13,2.4930096979383044e-14,4.5138170022572238e-13,8.2476634623376748e-10,0.0051749247649297931,0.031658137958550617,3.1867926139251847e-07,2.8281182897426472e-10,0.00015916061045303159,5.1777495414491293e-05,6.1371747845474397e-10,3.7032961334960415e-07,5.5334523175767022e-08,2.8657785543021908e-10,1.3978237701571718e-09,6.4468821988604878e-09,1.8278940986851344e-08
3.671798186321571e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30047170416691094,0.11144702825746099,0.0060186622586264346,0.0,8.016060123305814e-11,0.0037369835310325119,0.0018958527794110569,7.6162725885114261e-06,1.5754259275588214e-16,0.00013734794109904251,2.2850029780403253e-13,2.9756561997404525e-07,7.5181198899797366e-12,1.120318630840268e-13,7.2679346402397754e-13,2.520583751235506e-14,4.5124716322765403e-13,8.3469053359016178e-10,0.0051737137667675452,0.031709943210708851,3.1840113562245734e-07,2.8382874942774312e-10,0.00015944486005921716,5.1992650416128392e-05,6.1431967941891537e-10,3.6999595274513609e-07,5.5176726991066e-08,2.8775376625161896e-10,1.4036735772040241e-09,6.4110018101519786e-09,1.8381746504816281e-08
3.6865751140048964e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30042091481264338,0.11144001857246515,0.0059888077251926642,0.0,8.0970747352932587e-11,0.0037530515426751881,0.001904064675529284,7.6600802526667078e-06,1.5964094060169946e-16,0.00013726407675731188,2.3123222319835038e-13,2.981845299272474e-07,7.5615115137430673e-12,1.1286001598407317e-13,7.3146536651974271e-13,2.5483110156015856e-14,4.5110127432142805e-13,8.446722097481916e-10,0.00517250837447713,0.03176144044400328,3.1812303392135255e-07,2.8484294426793581e-10,0.00015972817044784197,5.2207509121730963e-05,6.1491817790502742e-10,3.6966358388533913e-07,5.5020080712765524e-08,2.8892805466935893e-10,1.4095153098681481e-09,6.3753062513931434e-09,1.8484403965919373e-08
3.7013520416882217e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30037042724364105,0.11143301392566141,0.0059591112679689903,0.0,8.1785037035208691e-11,0.0037690999844034656,0.0019122665517218246,7.703833470772192e-06,1.6175667439861282e-16,0.00013717972798459852,2.3397813869716664e-13,2.9880144569198156e-07,7.6048173950502987e-12,1.1368863103886602e-13,7.3614161179220982e-13,2.5761913356879612e-14,4.5094416513385553e-13,8.54711261060086e-10,0.0051713085547757031,0.031812631544442256,3.1784497377616512e-07,2.858544178328617e-10,0.00016001054885574621,5.2422072494980302e-05,6.1551303272065538e-10,3.6933251323817719e-07,5.4864573366888928e-08,2.9010072587836845e-10,1.4153489929376957e-09,6.3397953017320551e-09,1.8586912965635849e-08
3.716128969371547e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30032023961279736,0.11142601431901904,0.0059295719430994646,0.0,8.2603466727601769e-11,0.0037851288907391509,0.001920458423686595,7.7475319741962585e-06,1.6388984299848438e-16,0.00013709491068386226,2.3673798401994833e-13,2.9941638055972124e-07,7.6480374684327542e-12,1.1451768941375553e-13,7.4082215147458737e-13,2.6042245555527577e-14,4.5077596621290243e-13,8.6480757378290866e-10,0.0051701142746192873,0.031863518384040175,3.17566972192931e-07,2.8686317452413226e-10,0.00016029200244091805,5.2636341502369313e-05,6.1610430163433166e-10,3.6900274685809487e-07,5.4710194094701798e-08,2.912717850923068e-10,1.4211746513256092e-09,6.3044687138758748e-09,1.8689273123511929e-08
3.7309058970548723e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30027035008670477,0.11141901975428095,0.0059001888134872045,0.0,8.3426032842257659e-11,0.003801138296748381,0.001928640307463754,7.7911755048679057e-06,1.6604049502285682e-16,0.00013700964038506708,2.3951169907868935e-13,3.0002934769921414e-07,7.6911716807781619e-12,1.1534717252405309e-13,7.4550693779461864e-13,2.6324105186861725e-14,4.5059680703186919e-13,8.7496103409516502e-10,0.0051689255012006838,0.031914102820951203,3.172890457088251e-07,2.8786921880534714e-10,0.00016057253828355704,5.2850317112960969e-05,6.1669204139530941e-10,3.6867429039894244e-07,5.4556932151728563e-08,2.9244123754215437e-10,1.4269923100617739e-09,6.2693262150716869e-09,1.8791484082526862e-08
3.7456828247381976e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30022075684552463,0.1114120302329695,0.0058709609487343295,0.0,8.4252731756356814e-11,0.003817128238021778,0.001936812219423907,7.8347638150203403e-06,1.6820867886462727e-16,0.00013692393225371024,2.4229922398265236e-13,3.0064036015773533e-07,7.7342199909361153e-12,1.1617706203222074e-13,7.501959235658697e-13,2.6607490680351532e-14,4.5040681599371306e-13,8.8517152811289946e-10,0.0051677422019473793,0.031964386699601041,3.170112104039318e-07,2.8887255520054334e-10,0.00016085216338712554,5.3064000298154255e-05,6.1727630775315077e-10,3.6834714912640439e-07,5.44047769067758e-08,2.9360908847484745e-10,1.4328019942854158e-09,6.2343675080590365e-09,1.8893545508469627e-08
3.760459752421523e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30017145808285839,0.11140504575639211,0.0058418874250825183,0.0,8.5083559812709952e-11,0.0038330987506551392,0.0019449741762566234,7.8782966669402015e-06,1.7039444268970782e-16,0.00013683780109916886,2.4510049904288869e-13,3.0124943086233065e-07,7.777182369334232e-12,1.1700733984508236e-13,7.548890621791566e-13,2.6892400460274122e-14,4.5020612043550302e-13,8.9543894190529184e-10,0.0051665643445194956,0.032014371850817333,3.1673348191271207e-07,2.8987318829264348e-10,0.00016113088467937416,5.3277392031457629e-05,6.1785715547632132e-10,3.6802132792997778e-07,5.4253717840918914e-08,2.9477534315195251e-10,1.4386037292377211e-09,6.1995922719935463e-09,1.8995457089330155e-08
3.7752366801048482e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30012245200561916,0.11139806632564685,0.0058129673253542301,0.0,8.5918513320345144e-11,0.0038490498712306555,0.0019531261949592613,7.921773832722448e-06,1.7259783443867163e-16,0.000136751261382861,2.4791546477654183e-13,3.0185657262105169e-07,7.820058797605377e-12,1.178379881110582e-13,7.595863075941189e-13,2.7178832945947771e-14,4.4999484663300893e-13,9.057631615097502e-10,0.0051653918968077488,0.032064060091958529,3.1645587543519127e-07,2.9087112272194738e-10,0.00016140870901334972,5.3490493288269408e-05,6.1843463837086798e-10,3.6769683133468451e-07,5.4103744546503147e-08,2.9594000684838118e-10,1.4443975402546754e-09,6.1650001633431092e-09,1.909721853470484e-08
3.7900136077881735e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3000737368339067,0.11139109194162777,0.005784199738894563,0.0,8.6757588555086707e-11,0.0038649816367986667,0.0019612682928260993,7.9651950940308834e-06,1.7481890182838569e-16,0.00013666432722622313,2.5074406191093232e-13,3.0246179812417988e-07,7.862849268225252e-12,1.1866898921742194e-13,7.6428761433092602e-13,2.7466786551958705e-14,4.4977311980541844e-13,9.1614407294650734e-10,0.005164224826931435,0.032113453227040817,3.1617840574785238e-07,2.9186636318465401e-10,0.00016168564316839217,5.370330504566572e-05,6.1900880929858919e-10,3.673736635124546e-07,5.3954846726134545e-08,2.9710308485114929e-10,1.4501834527601411e-09,6.1305908167570098e-09,1.9198829575216511e-08
3.804790535471499e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30002531080088241,0.11138412260503017,0.0057555837615137564,0.0,8.7600781760125699e-11,0.0038808940848599114,0.0019694004874377708,8.0085602418641413e-06,1.7705769235362918e-16,0.0001365770124185095,2.5358623138743838e-13,3.0306511994544182e-07,7.9055537841597649e-12,1.1950032578758238e-13,7.6899293746211773e-13,2.775625968838174e-14,4.4954106412017179e-13,9.2658156223274405e-10,0.0051630631032364305,0.032162553046863829,3.1590108721425237e-07,2.9285891443141676e-10,0.00016196169385111634,5.3915828282195091e-05,6.1957972019482434e-10,3.6705182829315906e-07,5.3807014191673734e-08,2.9826458245817279e-10,1.4559614922591428e-09,6.0963638459087347e-09,1.9300289961948319e-08
3.819567463154824e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29997717215264669,0.11137715831635553,0.0057271184954303164,0.0,8.8448089146582328e-11,0.0038967872533482752,0.0019775227966509681,8.0518690763269657e-06,1.7931425328869869e-16,0.00013648933042441802,2.5644191436517819e-13,3.0366655054321361e-07,7.9481723585220079e-12,1.2033198067838771e-13,7.7370223260457439e-13,2.8047250760994675e-14,4.4929880269790952e-13,9.3707551539625013e-10,0.0051619066942932184,0.032211361329134623,3.1562393379536943e-07,2.9384878126592235e-10,0.00016223686769637581,5.4128063977679654e-05,6.2014742208594928e-10,3.6673132917534191e-07,5.3660236863218279e-08,2.9942450497710136e-10,1.4617316843313527e-09,6.0623188443133573e-09,1.9401599465890989e-08
3.8343443908381494e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29992931914811793,0.11137019907591669,0.0056988030492147439,0.0,8.9299506894060689e-11,0.0039126611806140112,0.0019856352385884397,8.0951214064066679e-06,1.8158863168899952e-16,0.00013640129439154743,2.5931105222450367e-13,3.0426610226171678e-07,7.9907050142389266e-12,1.211639369774539e-13,7.7841545591161995e-13,2.8339758171486823e-14,4.4904645761752409e-13,9.4762581848864461e-10,0.005160755568894935,0.032259879838590313,3.1534695905969227e-07,2.9483596854350066e-10,0.00016251117126821229,5.4340013113023069e-05,6.2071196510650083e-10,3.6641216933664445e-07,5.3514504768093309e-08,3.0058285772419094e-10,1.467494054624795e-09,6.0284553861202905e-09,1.9502757877403394e-08
3.849121318521475e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29988175005891216,0.11136324488384239,0.0056706365377338771,0.0,9.0155031151195468e-11,0.0039285159054074171,0.0019937378316292418,8.1383170497546555e-06,1.8388087439262397e-16,0.00013631291715768701,2.6219358657030656e-13,3.0486378733220343e-07,8.033151783727353e-12,1.2199617800051664e-13,7.8313256406525198e-13,2.863378031766178e-14,4.4878414992131167e-13,9.5823235759815647e-10,0.0051596096960554267,0.032308110327118979,3.1507017619304731e-07,2.9582048116976179e-10,0.00016278461106079091,5.4551676670024375e-05,6.2127339851596469e-10,3.6609435164393602e-07,5.3369808039832749e-08,3.0173964602320914e-10,1.4732486288497271e-09,5.9947730268819121e-09,1.9603765005685906e-08
3.8638982462048e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29983446316922435,0.11135629574008214,0.0056426180820958339,0.0,9.1014658036190992e-11,0.0039443514668629723,0.0020018305943992711,8.1814558324730283e-06,1.8619102802191581e-16,0.00013622421125794232,2.6508945923514627e-13,3.0545961787413141e-07,8.0755127085790736e-12,1.2282868728880756e-13,7.8785351426849582e-13,2.8929315593634517e-14,4.4851199962021865e-13,9.6889501886198495e-10,0.0051584690450073457,0.032356054533879387,3.1479359800817985e-07,2.9680232409926273e-10,0.00016305719349932063,5.4763055631197996e-05,6.2183177071524244e-10,3.657778786631483e-07,5.3226136917167791e-08,3.028948752043777e-10,1.4789954327727252e-09,5.9612713042987973e-09,1.9704620678266544e-08
3.878675173888125e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29978745677571256,0.11134935164441065,0.0056147468095955368,0.0,9.1878383637352873e-11,0.0039601679044839102,0.0020099135457620401,8.2245375889060112e-06,1.8851913898502137e-16,0.0001361351889317004,2.6799861228220414e-13,3.0605360589632954e-07,8.1177878392546357e-12,1.236614486064546e-13,7.9257826423788269e-13,2.9226362390022971e-14,4.4823012569917741e-13,9.7961368847824367e-10,0.0051573335852002408,0.032403714185419132,3.1451723695409025e-07,2.9778150233419842e-10,0.00016332892494096081,5.4974150979599827e-05,6.2238712926278871e-10,3.6546275266883741e-07,5.3083481743006962e-08,3.0404855060334875e-10,1.4847344922109535e-09,5.9279497389422081e-09,1.9805324740499531e-08
3.893452101571451e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29974072918738109,0.11134241259643234,0.0055870218536608453,0.0,9.2746204013611705e-11,0.0039759652581272216,0.0020179867048097104,8.2675621614361751e-06,1.9086525347742773e-16,0.00013604586212943856,2.7092098800807058e-13,3.06645763298153e-07,8.1599772347857693e-12,1.2449444593790643e-13,7.9730677219605181e-13,2.9524919094134432e-14,4.4793864612252427e-13,9.9038825271751081e-10,0.0051562032862986886,0.032451090995791271,3.1424110512513554e-07,2.9875802092311896e-10,0.00016359981167571297,5.518496369865906e-05,6.2293952089043569e-10,3.6514897565346855e-07,5.2941832963426879e-08,3.052006775602125e-10,1.4904658330266081e-09,5.8948078349545334e-09,1.9905877055075889e-08
3.908229029254776e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29969427872546694,0.1113354785955856,0.0055594423537992325,0.0,9.3618115195039973e-11,0.003991743567989068,0.0020260500908543659,8.3105294002853656e-06,1.9322941748348748e-16,0.00013595624251937924,2.7385652894537093e-13,3.0723610187062777e-07,8.2020809624862953e-12,1.2532766348538127e-13,8.0203899686446951e-13,2.9824984090146605e-14,4.4763767783949624e-13,1.0012185979339844e-09,0.0051550781181804364,0.03249818666666978,3.1396521426989678e-07,2.9973188495967498e-10,0.0001638698599272997,5.5395494772015358e-05,6.2348899151889606e-10,3.6483654933643821e-07,5.2801181126652706e-08,3.0635126141853799e-10,1.4961894811215431e-09,5.8618450807282337e-09,2.0006277501545903e-08
3.923005956938101e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29964810372332668,0.11132854964114697,0.0055320074555450611,0.0,9.4494113183361376e-11,0.0040075028745905975,0.0020341037234195224,8.3534391633201651e-06,1.9561167677793038e-16,0.00013586634149399427,2.768051778652353e-13,3.0782463329758627e-07,8.2440990976711488e-12,1.2616108566634017e-13,8.0677489745626695e-13,3.0126555759283697e-14,4.4732733678980123e-13,1.0121046105762693e-09,0.0051539580509345588,0.032545002887463426,3.1368957579982642e-07,3.0070309958138536e-10,0.00016413907585402924,5.5605745183361517e-05,6.2403558627296885e-10,3.6452547517283347e-07,5.2661516882053197e-08,3.0750030752444484e-10,1.5019054624320596e-09,5.8290609495639551e-09,2.0106525975853096e-08
3.9377828846214265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29960220252632513,0.11132162573223538,0.0055047163104074027,0.0,9.5374193952453071e-11,0.0040232432187641571,0.0020421476222318713,8.3962913158618674e-06,1.9801207692736223e-16,0.00013577617017636182,2.79766877779617e-13,3.0841136915679118e-07,8.2860317233833585e-12,1.2699469711098415e-13,8.115144336691954e-13,3.0429632479987826e-14,4.4700773790925628e-13,1.0230461771977874e-09,0.0051528430548596366,0.032591541335428437,3.1341420079767156e-07,3.016716699684306e-10,0.00016440746554964727,5.581571591629148e-05,6.2457934949644308e-10,3.6421575436195117e-07,5.2522830979122797e-08,3.0864782122570483e-10,1.5076138029238697e-09,5.796454900308366e-09,2.02066223898796e-08
3.952559812304752e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29955657349172515,0.1113147068678158,0.0054775680758184127,0.0,9.6258353448840891e-11,0.0040389646416398878,0.0020501818072132432,8.439085730500859e-06,2.0043066329175054e-16,0.00013568573942637874,2.8274157194346668e-13,3.0899632092104988e-07,8.3278789301287957e-12,1.2782848265977646e-13,8.1625756567869253e-13,3.0734212628085276e-14,4.4667899513549087e-13,1.0340431844668375e-09,0.0051517331004619629,0.032637803675779731,3.1313910002568905e-07,3.026376013424716e-10,0.00016467503504417568,5.6025407954153341e-05,6.2512032476670488e-10,3.6390738785556017e-07,5.2385114266484254e-08,3.0979380787087276e-10,1.513314528587211e-09,5.7640263779722941e-09,2.0306566671002608e-08
3.967336739988077e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29951121498857874,0.11130779304670356,0.0054505619150822674,0.0,9.7146587592187734e-11,0.004054667184632689,0.0020582062984727911,8.4818222869152373e-06,2.0286748102589785e-16,0.00013559505984683167,2.8572920385676437e-13,3.0957949995931911e-07,8.3696408156184611e-12,1.2866242736098881e-13,8.2100425413106364e-13,3.1040294576948497e-14,4.4634122141370801e-13,1.0450955191763092e-09,0.0051506281584537544,0.032683791561800908,3.1286428393364708e-07,3.0360089896548951e-10,0.0001649417903047382,5.6234822279907356e-05,6.2565855490905693e-10,3.63600376365943e-07,5.2248357690872011e-08,3.1093827280844662e-10,1.5190076654321276e-09,5.7317748143297434e-09,2.0406358761661528e-08
