Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),acetyl(43),C2H4X(65)
4.0264750891097925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239000347721291,0.079307204323943628,0.0069400283401353045,0.0,1.3904320345102064e-07,0.059312203678624588,0.029311902662262281,0.00015087381296797838,2.3503663452474477e-10,0.0036316067830578502,3.3340436736026363e-10,0.00050920244934469388,9.7929667036972803e-09,3.8847496756006164e-09,2.7149450197671745e-09,2.0664859560468128e-10,5.2820466139772006e-09,7.5632535765283169e-05,0.0056894287411458598,0.0024509153805825378,0.00056177294422177768,2.3289551493565204e-09,4.002076080158165e-07,6.2701887529657145e-09,1.8169132568027429e-08,7.843745485073401e-06,1.1831770536576861e-05,3.4375902656273083e-09,0.0011863611395850362,0.00011968933089141567,9.072305980148154e-08,8.6047135634515712e-06,2.6638042181322346e-10,2.1321199479220494e-11
4.03278042862822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240490166663643,0.079269275931299746,0.0069269513315408293,0.0,1.3930129341452915e-07,0.059391944920706284,0.029352539730054739,0.00015079223577343177,2.3603015334989858e-10,0.0036308486219005964,3.3337605473076816e-10,0.00050934556041590804,9.7951411690597043e-09,3.8824497316746183e-09,2.7194715067448588e-09,2.0690675813432099e-10,5.2783908301766951e-09,7.5752556957946941e-05,0.0056868963596277203,0.0024364319766732728,0.00056214337658962914,2.3166409461887395e-09,4.0039425889338231e-07,6.2570673486523029e-09,1.8275579684301417e-08,7.8852082018001623e-06,1.1886877447966154e-05,3.4423917694449676e-09,0.0011879972642093591,0.00011987926975917666,9.0851895047992107e-08,8.6187684919036983e-06,2.6669403432504975e-10,2.1355753234483675e-11
4.039085768146648e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241979447949165,0.079231381053610675,0.0069138980854043918,0.0,1.39558844047121e-07,0.059471593478513447,0.029393124607641857,0.00015071162665056143,2.3702571203734313e-10,0.0036301043558841519,3.3335001763533462e-10,0.00050948823129511576,9.7973565602336026e-09,3.8801376230170209e-09,2.7239929154990361e-09,2.0716475709316919e-10,5.2747175470167138e-09,7.5872522209602554e-05,0.0056843661319239151,0.0024219532387002142,0.00056251314053373282,2.3043111540169895e-09,4.0058513638466074e-07,6.2439962377181033e-09,1.8383077823373072e-08,7.9270858095955984e-06,1.1942555093620543e-05,3.4471873196427031e-09,0.0011896316292236513,0.00012006912008616038,9.0980576116261595e-08,8.6328175446286304e-06,2.670080405842814e-10,2.1390293237543613e-11
4.045391107665075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44243468160699967,0.079193519720381564,0.0069008685605572743,0.0,1.398158534632702e-07,0.059551149030657995,0.029433657071345737,0.0001506319953018729,2.380233073711364e-10,0.0036293741442247379,3.3332628109535381e-10,0.00050963045948063698,9.799613334543634e-09,3.8778135293482144e-09,2.7285091981066761e-09,2.0742259694239565e-10,5.2710268493421722e-09,7.5992432276414913e-05,0.0056818380564996503,0.0024074794726806309,0.00056288223472378089,2.2919661193400877e-09,4.0078029473770791e-07,6.2309755077638065e-09,1.8491641066824357e-08,7.969383818107313e-06,1.1998810923382585e-05,3.4519768845766307e-09,0.001191264227151092,0.00012025888306889768,9.1109102229445077e-08,8.6468607979772822e-06,2.6732245481170938e-10,2.14248196838103e-11
4.051696447183503e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244956273709718,0.079155691961746932,0.0068878627159158932,0.0,1.4007231979244096e-07,0.059630611250759247,0.029474136894088801,0.00015055335156772284,2.390229361034043e-10,0.0036286581483832578,3.3330487049091035e-10,0.00050977224242856379,9.8019119557329919e-09,3.875477630622448e-09,2.7330203060315316e-09,2.0768028219902257e-10,5.2673188214709849e-09,7.6112287922597743e-05,0.0056793121318306902,0.0023930109878611905,0.0005632506577901282,2.2796061923698964e-09,4.0097978901362813e-07,6.2180052487749181e-09,1.8601283710523824e-08,8.0121078201664343e-06,1.2055652499012225e-05,3.456760432126092e-09,0.0011928950504014335,0.0001204485599166551,9.1237472599065485e-08,8.6608983290903603e-06,2.6763729141804208e-10,2.1459332770739234e-11
4.0580017867019306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246443755438142,0.079117897808480289,0.0068748805104817332,0.0,1.4032824117920987e-07,0.059709979807363069,0.029514563845338893,0.00015047570542886296,2.4002459495403405e-10,0.003627956532102222,3.3328581156767119e-10,0.00050991357755212556,9.8042528940809661e-09,3.8731301070385074e-09,2.7375261901140744e-09,2.0793781743680899e-10,5.2635935471923376e-09,7.6232089920526738e-05,0.0056767883564033924,0.0023785480967730131,0.00056361840832327699,2.2672317270921763e-09,4.0118367509913905e-07,6.2050855531564839e-09,1.8712020267790464e-08,8.0552634929966578e-06,1.2113087495785139e-05,3.4615379296861169e-09,0.0011945240912691758,0.00012063815185161394,9.1365686424827308e-08,8.6749302159091228e-06,2.6795256500701159e-10,2.1493832697859858e-11
4.064307126220358e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424793057400534,0.079080137292003444,0.006861921903341262,0.0,1.4058361578338937e-07,0.059789254363860067,0.029554937691053603,0.00015039906700902635,2.4102828061036063e-10,0.0036272694614431847,3.3326913044389875e-10,0.00051005446222104087,9.8066366265224194e-09,3.8707711390505732e-09,2.7420268005612608e-09,2.0819520728714951e-10,5.2598511097648921e-09,7.6351839050854824e-05,0.0056742667287147681,0.0023640911152874723,0.00056398548487335753,2.2548430813282685e-09,4.0139200971925327e-07,6.1922165157680995e-09,1.8823865472577578e-08,8.0988565994296239e-06,1.2171123704097439e-05,3.4663093441597405e-09,0.0011961513419317207,0.00012082766010905279,9.1493742894426944e-08,8.6889565371863561e-06,2.6826829037852403e-10,2.1528319666804491e-11
4.070612465738786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249416697186111,0.079042410444396471,0.0068489868536658763,0.0,1.4083844178015408e-07,0.05986843457840238,0.029595258193623842,0.00015032344657755765,2.4203398972684752e-10,0.0036265971048246698,3.3325485361758875e-10,0.00051019489376086474,9.8090636367693602e-09,3.8684009073792641e-09,2.7465220869361699e-09,2.0845245643998637e-10,5.2560915919150137e-09,7.6471536102629717e-05,0.0056717472472725241,0.0023496403626727651,0.00056435188594960214,2.2424406167976966e-09,4.0160485045008209e-07,6.179398233959258e-09,1.8936834282678366e-08,8.1428929891275143e-06,1.2229769031078621e-05,3.4710746419502488e-09,0.0011977767944474974,0.00012101708593753328,9.1621641183361265e-08,8.70297737249757e-06,2.6858448253185651e-10,2.156279388133788e-11
4.076917805257213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250902092404193,0.079004717298407329,0.0068360753207118204,0.0,1.410927173601685e-07,0.059947520103819471,0.029635525111816642,0.00015024885455208615,2.4304171892476196e-10,0.0036259396330605999,3.3324300797373687e-10,0.00051033486945232663,9.8115344154345311e-09,3.8660195930228442e-09,2.7510119981475044e-09,2.0870956964473592e-10,5.252315075834959e-09,7.6591181873413383e-05,0.0056692299105951206,0.0023351961616512496,0.00056471761001981402,2.2300246991816855e-09,4.0182225573176379e-07,6.1666308076049502e-09,1.90509418829568e-08,8.1873785998146675e-06,1.2289031502215371e-05,3.4758337889533081e-09,0.0011994004407540637,0.00012120643059908932,9.1749380454732972e-08,8.7169928022523985e-06,2.6890115666889675e-10,2.1597255547387226e-11
4.083223144775641e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44252386726726306,0.078967057887462111,0.0068231872638201295,0.0,1.413464407297172e-07,0.060026510587532687,0.029675738200717196,0.00015017530150124314,2.4405146479184435e-10,0.0036252972193992253,3.3323362079173152e-10,0.00051047438653065852,9.8140494601570445e-09,3.8636273772686262e-09,2.7554964824389423e-09,2.0896655171122887e-10,5.2485216431810424e-09,7.6710777169404083e-05,0.0056667147172118262,0.0023207588384575413,0.00056508265550982769,2.2175956981875589e-09,4.0204428488151031e-07,6.1539143391415844e-09,1.9166203688598948e-08,8.2323194585159964e-06,1.2348919262983071e-05,3.4805867505490007e-09,0.0012010222726661752,0.00012139569536942008,9.1876959859053277e-08,8.7310029077061735e-06,2.6921832819743017e-10,2.163170487307285e-11
4.089528484294069e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44253870566856346,0.078929432245675002,0.0068103226424165554,0.0,1.4159961011083742e-07,0.060105405671468652,0.029715897211670145,0.00015010279814742401,2.450632238819704e-10,0.0036246700395625273,3.3322671975287867e-10,0.00051061344218491774,9.8166092757301427e-09,3.86122444170454e-09,2.7599754873783513e-09,2.0922340751066485e-10,5.2447113750717904e-09,7.6830322805560258e-05,0.0056642016656627808,0.0023063287228973638,0.00056544702080296694,2.20515398761403e-09,4.0227099810675424e-07,6.1412489336031364e-09,1.928263534837905e-08,8.2777216827998634e-06,1.2409440580481538e-05,3.4853334915937723e-09,0.0012026422818738347,0.00012158488153808593,9.2004378534042536e-08,8.7450077709718053e-06,2.6953601273446895e-10,2.166614206873933e-11
4.095833823812496e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255353579129264,0.078891840407858654,0.0067974814160115188,0.0,1.4185222374145318e-07,0.060184204991971441,0.029756001892220052,0.00015003135536959461,2.4607699271480928e-10,0.0036240582717861403,3.3322233294805956e-10,0.00051075203355729893,9.8192143742310333e-09,3.8588109682308929e-09,2.7644489598468754e-09,2.0948014197658089e-10,5.2408843520860833e-09,7.6949819605726805e-05,0.0056616907544990592,0.0022919061484071648,0.00056581070423949271,2.1926999454174182e-09,4.0250245651840182e-07,6.1286346986576e-09,1.940025274794201e-08,8.3235914820260128e-06,1.2470603845075707e-05,3.4900739764122568e-09,0.0012042604599403089,0.00012177399040870856,9.2131635604427538e-08,8.7590074750317854e-06,2.6985422610962837e-10,2.1700567346987301e-11
4.102139163330924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44256835729505095,0.078854282409534779,0.0067846635442000364,0.0,1.4210427987551233e-07,0.060262908179713692,0.029796051986051172,0.00014996098420614468,2.4709276777547337e-10,0.0036234620968597412,3.332204888855247e-10,0.00051089015774243973,9.8218652751529224e-09,3.8563871390722882e-09,2.7689168460278529e-09,2.0973676010583425e-10,5.2370406542612653e-09,7.7069268402763926e-05,0.0056591819822827275,0.0022774914521144947,0.00056617370411604997,2.1802339537787476e-09,4.0273872214419242e-07,6.1160717446436636e-09,1.9519072013102611e-08,8.3699351585988082e-06,1.2532417572041892e-05,3.4948081687890288e-09,0.0012058767983001229,0.00012196302329917445,9.2258730181736814e-08,8.7730021037504833e-06,2.7017298436854631e-10,2.1734980922705861e-11
4.1084445028493515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258316983562712,0.078816758286944719,0.0067718689866616702,0.0,1.4235577678312549e-07,0.060341514859606385,0.029836047232926426,0.00014989169585778674,2.4811054551416299e-10,0.003622881698167942,3.3322121649882413e-10,0.00051102781178671776,9.8245625055392115e-09,3.8539531367897611e-09,2.7733790913956271e-09,2.0999326695959985e-10,5.2331803610912504e-09,7.7188670038677896e-05,0.0056566753475869296,0.002263084974899143,0.00056653601868510476,2.1677563991717619e-09,4.0297985794215097e-07,6.1035601846076321e-09,1.9639109513156531e-08,8.4167591092238075e-06,1.2594890403216741e-05,3.499536031960241e-09,0.0012074912882570235,0.000122151981541842,9.238566136409283e-08,8.7869917418866456e-06,2.7049230377634882e-10,2.1769383013105487e-11
4.114749842367779e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259797306493615,0.078779268077060191,0.0067590977031604764,0.0,1.4260671275070729e-07,0.060420024650707553,0.029875987368625592,0.00014982350169050239,2.4913032234580478e-10,0.0036223172617316588,3.3322454515487912e-10,0.00051116499268753985,9.8273066001198992e-09,3.851509144293062e-09,2.7778356407042012e-09,2.102496676643821e-10,5.2293035515246006e-09,7.7308025364754485e-05,0.0056541708489959465,0.0022486870614550352,0.00056689764615437926,2.155267672431846e-09,4.0322592781412205e-07,6.0911001343405886e-09,1.9760381864198949e-08,8.4640698261657631e-06,1.2658031108646146e-05,3.5042575286051758e-09,0.001209103920981919,0.00012234086648375275,9.2512428236001689e-08,8.8009764751061235e-06,2.7081220082115848e-10,2.1803773837751627e-11
4.121055181886207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261276663095689,0.07874181181759432,0.0067463496535449443,0.0,1.4285708608112015e-07,0.060498437166129793,0.029915872124882795,0.00014975641323853556,2.5015209464968258e-10,0.0036217689762499681,3.3323050466219466e-10,0.00051130169739262317,9.8300981014502238e-09,3.849055344853138e-09,2.7822864379757527e-09,2.1050596741304045e-10,5.2254103039626076e-09,7.7427335241694908e-05,0.0056516684851052835,0.0022342980603528759,0.00056725858468627949,2.1427681688258448e-09,4.0347699661938857e-07,6.0786917124157655e-09,1.9882905932450826e-08,8.5118738985081543e-06,1.2721848588234118e-05,3.508972620837708e-09,0.0012107146875107904,0.00012252967948684612,9.263902986814061e-08,8.8149563899948694e-06,2.711326922176489e-10,2.1838153618598984e-11
4.127360521404634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262755017766769,0.078704389547012851,0.0067336247977479481,0.0,1.431068950938201e-07,0.060576752012946579,0.029955701229323211,0.00014969044220743418,2.5117585876906299e-10,0.0036212370331424231,3.3323912527921731e-10,0.00051143792279926962,9.8329375600515582e-09,3.8465919221147955e-09,2.786731426489021e-09,2.1076217146583064e-10,5.221500696257337e-09,7.7546600539753809e-05,0.0056491682545217513,0.0022199183241035396,0.00056761883239731968,2.1302582881227679e-09,4.0373313018836642e-07,6.0663350402260906e-09,2.0006698837591827e-08,8.5601780134138387e-06,1.2786351873391191e-05,3.5136812701976456e-09,0.0012123235787425779,0.00012271842192817804,9.2765465317142347e-08,8.8289315740721238e-06,2.7145379491064183e-10,2.1872522580026231e-11
4.133665860923062e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264232334498232,0.078667001304545264,0.006720923095786706,0.0,1.4335613812500555e-07,0.060654968792097377,0.029995474405399,0.0001496256004771399,2.5220161101081327e-10,0.0036207216265918547,3.3325043772283842e-10,0.00051157366575363167,9.8358255345546034e-09,3.8441190601095321e-09,2.7911705487675573e-09,2.110182851514592e-10,5.2175748057096804e-09,7.7665822138880177e-05,0.0056466701558635455,0.0022055482092222154,0.00056797838735754005,2.1177384346654203e-09,4.0399439533636453e-07,6.0540302420219552e-09,2.0131777956094034e-08,8.6089889573845391e-06,1.2851550128679289e-05,3.5183834376420162e-09,0.0012139305854370363,0.00012290709520014395,9.2891733625377018e-08,8.8429021158038934e-06,2.7177552607874768e-10,2.1906880948871618e-11
4.1399712004414896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265708576868462,0.078629647130196462,0.0067082445077627211,0.0,1.4360481352776763e-07,0.060733087098291685,0.030035191372324549,0.00014956190010512717,2.5322934764501366e-10,0.0036202229535876249,3.3326447317704719e-10,0.00051170892304997048,9.8387625918448793e-09,3.8416369432685703e-09,2.7956037465678197e-09,2.1127431386815344e-10,5.2136327090673843e-09,7.7785000928860668e-05,0.0056441741877603481,0.0021911880762932687,0.0005683372475899219,2.105209017442888e-09,4.0426085987739637e-07,6.0417774449491117e-09,2.0258160924552923e-08,8.658313617517529e-06,1.2917452653450409e-05,3.5230790835362424e-09,0.001215535698212567,0.00012309570071070521,9.3017833820731895e-08,8.8568681046166741e-06,2.7209790313805056e-10,2.1941228954469041e-11
4.146276539959917e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267183708036267,0.07859232706475823,0.0066955889938617548,0.0,1.4385291967224419e-07,0.060811106519911777,0.030074851845010971,0.0001494993533295917,2.5425906490456117e-10,0.0036197412139693363,3.3328126330173416e-10,0.00051184369142990888,9.8417493072105971e-09,3.8391457564360564e-09,2.8000309608671744e-09,2.115302630847454e-10,5.2096744825230721e-09,7.790413780946545e-05,0.0056416803488534154,0.0021768382900358512,0.00056869541106979802,2.0926704501639337e-09,4.0453259263804516e-07,6.0295767790867516e-09,2.0385865643014449e-08,8.7081589827590749e-06,1.2984068883478573e-05,3.5277681676452244e-09,0.0012171389075440243,0.00012328423988362033,9.3143764916388171e-08,8.8708296309113922e-06,2.7242094374583475e-10,2.1975566828684941e-11
4.152581879478345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268657690734242,0.078555041149821203,0.0066829565143537639,0.0,1.4410045494577508e-07,0.060889026638914441,0.030114455533999843,0.00014943797257268806,2.5529075898476838e-10,0.0036192766104709835,3.3330084024164753e-10,0.00051197796758167553,9.8447862644928151e-09,3.8366456848824416e-09,2.8044521318517339e-09,2.1178613834177046e-10,5.2057002017122597e-09,7.8023233690596654e-05,0.0056391886377956894,0.0021624992193702069,0.00056905287572425799,2.080123151331261e-09,4.0480966347136556e-07,6.0174283774856528e-09,2.0514910278295371e-08,8.7585321451536527e-06,1.3051408392583905e-05,3.5324506491243544e-09,0.0012187402037604927,0.00012347271415867939,9.3269525910595515e-08,8.8847867860776477e-06,2.7274466580435346e-10,2.2009894805955714e-11
4.158887218996772e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270130487262066,0.078517789427786741,0.006670347029592882,0.0,1.443474177530607e-07,0.060966847030731457,0.030154002145396264,0.00014937777044381892,2.5632442604295379e-10,0.003618829348765546,3.3332323663550567e-10,0.00051211174813934192,9.8478740562380538e-09,3.8341369143180559e-09,2.8088671989040709e-09,2.1204194525258046e-10,5.2017099417113486e-09,7.8142289492439567e-05,0.0056366990532518901,0.0021481712374847046,0.00056940963943155165,2.0675675443166345e-09,4.0509214327081642e-07,6.0053323762065103e-09,2.0645313267291349e-08,8.809440301086545e-06,1.3119480894245213e-05,3.5371264865104299e-09,0.0012203395770430401,0.00012366112499194378,9.3395115786444049e-08,8.8987396625082106e-06,2.7306908746463884e-10,2.2044213123325948e-11
4.1651925585152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271602059479676,0.078480571941879199,0.0066577605000173699,0.0,1.4459380651632303e-07,0.061044567264169042,0.030193491380801241,0.00014931875974297376,2.5736006219802624e-10,0.0036183996375100014,3.3334848562526574e-10,0.00051224502968205492,9.8510132838532782e-09,3.8316196309068338e-09,2.8132761005908175e-09,2.1229768950447097e-10,5.1977037770356451e-09,7.826130614561659e-05,0.0056342115938986404,0.0021338547219035523,0.00056976570002048815,2.0550040574368704e-09,4.0538010398420199e-07,5.9932889143582753e-09,2.0777093320267562e-08,8.8608907525176867e-06,1.3188296243198215e-05,3.5417956377124989e-09,0.0012219370174224435,0.00012384947385598932,9.352053351163398e-08,8.9126883536137556e-06,2.733942271303537e-10,2.2078522020487344e-11
4.171497898033628e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273072368800459,0.078443388736158137,0.0066451968861495816,0.0,1.4483961967546908e-07,0.061122186901306101,0.030232922937243323,0.00014926095346411958,2.5839766353006107e-10,0.0036179876883907463,3.3337662086555329e-10,0.00051237780873326086,9.8542045577633282e-09,3.8290940212802636e-09,2.8176787746501396e-09,2.1255337685982337e-10,5.1936817816373377e-09,7.8380284591343742e-05,0.0056317262584245813,0.0021195500545552011,0.0005701210552698327,2.0424331240306838e-09,4.0567361862762092e-07,5.9812981341365898e-09,2.0910269424130225e-08,8.9128909082062139e-06,1.325786443701856e-05,3.5464580600026162e-09,0.0012235325147768917,0.00012403776224015421,9.3645778038242842e-08,8.9266329538379195e-06,2.7372010346168132e-10,2.2112821739818263e-11
4.177803237552055e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274541376184329,0.078406239855530996,0.00663265614859594,0.0,1.4508485568825724e-07,0.061199705497391378,0.030272296507109605,0.00014920436479864233,2.5943722607986979e-10,0.0036175937161694229,3.334076765332526e-10,0.00051251008175992423,9.8574484975707699e-09,3.8265602725514595e-09,2.822075157979071e-09,2.1280901315726082e-10,5.1896440289034975e-09,7.8499225781590196e-05,0.0056292430455304882,0.0021052576218414092,0.00057047570290770012,2.0298551825363139e-09,4.0597276129941269e-07,5.9693601808622329e-09,2.104486084567597e-08,8.9654482849242501e-06,1.3328195617687484e-05,3.5511137100065355e-09,0.0012251260588296601,0.00012422599165079118,9.3770848302490385e-08,8.9405735586725963e-06,2.7404673537925475e-10,2.2147112526424165e-11
4.184108577070483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276009042130759,0.07836912534576565,0.0066201382480468949,0.0,1.4532951303046566e-07,0.061277122600739635,0.030311611778076095,0.00014914900713884085,2.6047874584856251e-10,0.0036172179387291255,3.3344168733726101e-10,0.00051264184517174226,9.8607457322182462e-09,3.8240185723294604e-09,2.826465186620755e-09,2.1306460431281823e-10,5.1855905916540639e-09,7.8618130679240376e-05,0.0056267619539294165,0.0020909778147069603,0.00057082964061094658,2.0172706765700478e-09,4.0627760719407426e-07,5.9574752030195816e-09,2.1180887134809889e-08,9.0185705086566764e-06,1.339930007313608e-05,3.5557625436943134e-09,0.0012267176391467605,0.00012441416361152436,9.3895743224501216e-08,8.9545102646735398e-06,2.7437414206812451e-10,2.2181394628178565e-11
4.1904139165889105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277475326671756,0.078332045253503388,0.0066076431452769093,0.0,1.4557359019606467e-07,0.061354437752626591,0.030350868433037401,0.000149094894081472,2.6152221879710222e-10,0.0036168605771209773,3.3347868852840834e-10,0.00051277309532035025,9.8640969001532693e-09,3.8214691087336655e-09,2.8308487957515603e-09,2.133201563211269e-10,5.1815215421398496e-09,7.8737000258259168e-05,0.0056242829823468302,0.0020767110287100085,0.00057118286600455989,2.0046800550054553e-09,4.0658823261613889e-07,5.9456433522950345e-09,2.131836812772889e-08,9.0722653157849539e-06,1.3471188238764671e-05,3.560404516370873e-09,0.0012283072451345718,0.00012460227966351023,9.4020461708065488e-08,8.9684431694762237e-06,2.7470234298176254e-10,2.2215668295764999e-11
4.196719256107338e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278940189364813,0.07829499962627201,0.0065951708011444156,0.0,1.4581708569739016e-07,0.061431650487183027,0.030390066150035838,0.000149042039431349,2.6256764084585301e-10,0.0036165218556110483,3.335187159095459e-10,0.00051290382849852672,9.8675026494955692e-09,3.8189120704084716e-09,2.835225919668083e-09,2.1357567525661249e-10,5.1774369520405273e-09,7.8855835503859962e-05,0.0056218061295207448,0.0020624576640930307,0.00057153537666104878,1.9920837720534718e-09,4.0690471499400473e-07,5.9338647836153631e-09,2.1457323950066414e-08,9.1265405542537128e-06,1.3543870698936105e-05,3.5650395826664694e-09,0.0012298948660374386,0.00012479034136570385,9.4145002640397004e-08,8.9823723718120416e-06,2.7503135784610057e-10,2.2249933782719562e-11
4.203024595625766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280403589285733,0.078257988512498877,0.0065827211765918095,0.0,1.4605999806532129e-07,0.061508760331287694,0.030429204602189917,0.00014899045720499131,2.636150078741187e-10,0.0036162020017276161,3.3356180584580289e-10,0.00051303404093938968,9.8709636382068847e-09,3.8163476465380581e-09,2.8395964917740533e-09,2.1383116727470664e-10,5.1733368924626361e-09,7.8974637412675545e-05,0.005619331394201889,0.0020482181258543735,0.00057188717009983112,1.9794822873431901e-09,4.0722713289369726e-07,5.9221396551859798e-09,2.1597775019994114e-08,9.1814041847183676e-06,1.3617358188440173e-05,3.5696676965271188e-09,0.0012314804909352554,0.00012497835029512923,9.4269364891889594e-08,8.9962979715247599e-06,2.7536120666360312e-10,2.2284191345474334e-11
4.209329935144193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281865485021454,0.078221011961524575,0.0065702942326454176,0.0,1.463023258494599e-07,0.061585766804459333,0.030468283457622317,0.00014894016163432796,2.6466431571967612e-10,0.003615901246308729,3.3360799527501533e-10,0.00051316372881559085,9.874480534263332e-09,3.8137760268613545e-09,2.8439604445671339e-09,2.1408663861307268e-10,5.1692214339375919e-09,7.9093406992932326e-05,0.0056168587751538636,0.0020339928238203532,0.00057223824378662108,1.9668760660034332e-09,4.0755556603254093e-07,5.9104681285290796e-09,2.1739742051270264e-08,9.2368642816695998e-06,1.3691661593923927e-05,3.5742888112049705e-09,0.0012330641087410197,0.00012516630804715461,9.4393547315871493e-08,9.0102200695872958e-06,2.7569190971737377e-10,2.2318441243401526e-11
4.215635274662621e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283325834662879,0.078184070023616312,0.0065578899304154833,0.0,1.4654406761831367e-07,0.061662669418747769,0.030507302379387244,0.00014889116717045313,2.6571556017829874e-10,0.0036156198235500554,3.3365732171832862e-10,0.00051329288823850569,9.8780540158302797e-09,3.8111974016871724e-09,2.8483177096256233e-09,2.1434209559284397e-10,5.165090646419716e-09,7.9212145264627014e-05,0.0056143882711533026,0.0020197821727178998,0.0005725885951328194,1.9542655787449663e-09,4.0789009529271956e-07,5.8988503685215829e-09,2.188324605622978e-08,9.2929290345324691e-06,1.3766791955283802e-05,3.5789028792486215e-09,0.0012346457081983694,0.00012535421623577261,9.4517548748357832e-08,9.0241387681187936e-06,2.760234875752901e-10,2.2352683738858503e-11
4.2219406141810486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284784595797516,0.07814716274998193,0.0065455082310961451,0.0,1.4678522195948124e-07,0.061739467678623976,0.030546261025397363,0.00014884348848743479,2.6676873700327402e-10,0.0036153579710530015,3.3370982329097467e-10,0.00051342151525742019,9.8816847714397985e-09,3.8086119619095057e-09,2.852668217595083e-09,2.1459754461987573e-10,5.1609445992842691e-09,7.9330853259707113e-05,0.0056119198809900612,0.0020055865922476912,0.00057293822149490179,1.941651301943478e-09,4.0823080273471616e-07,5.8872865434328861e-09,2.202830834871142e-08,9.3496067487385591e-06,1.384276046701832e-05,3.5835098524933934e-09,0.001236225277879097,0.00012554207649388536,9.4641368007801192e-08,9.0380541704020343e-06,2.7635596109416909e-10,2.2386919097233603e-11
4.228245953699476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428624172550229,0.078110290192783649,0.0065331490959654277,0.0,1.4702578747984083e-07,0.061816161080869382,0.030585159048350168,0.00014879714048617604,2.6782384190491217e-10,0.00361511592987306,3.3376553871322601e-10,0.00051354960585871354,9.8853735001705965e-09,3.8060198990229765e-09,2.857011898174857e-09,2.1485299218600935e-10,5.1567833613255078e-09,7.9449532022253866e-05,0.0056094536034673979,0.0019914065071577791,0.00057328712017381059,1.9290337177231084e-09,4.0857777161061291e-07,5.875776824962357e-09,2.2174950546917123e-08,9.4069058467690169e-06,1.3919578479537482e-05,3.5881096820515636e-09,0.0012378028061806423,0.00012572989047359418,9.4765003894840863e-08,9.0519663809011341e-06,2.7668935142395906e-10,2.2421147586992742e-11
4.234551293217904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287697180336055,0.078073452405152399,0.0065208124863852281,0.0,1.4726576280574171e-07,0.061892749114464254,0.030623996095653982,0.00014875213829832902,2.6888087055004719e-10,0.0036148939445683694,3.3382450732152788e-10,0.00051367715596504051,9.8891209118305627e-09,3.8034214051384606e-09,2.8613486801045302e-09,2.1510844487034928e-10,5.1526070007547563e-09,7.9568182608668971e-05,0.005606989437402175,0.0019772423473176418,0.00057363528841434923,1.9164133140407062e-09,4.0893108637720941e-07,5.8643213882765093e-09,2.232319457618863e-08,9.4648348691628105e-06,1.3997257500422288e-05,3.5927023183025718e-09,0.0012393782813235688,0.00012591765984649487,9.4888455192050035e-08,9.0658755052795754e-06,2.7702368001195612e-10,2.2455369479726978e-11
