Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2OX(35),H2X(36),CXHO(27),OCX(21),COX(37),CH3OHX(46),C2H6X(39),HOCXO(25),CO2X(34),CX(24),HO2X(135),CH2O3(144),SX(162),CH2O2(69),SX(192),CHO3X(143)
6.643585122394201e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17455491489603758,0.099960036164107771,0.090860258631790605,4.1052525741285005e-13,2.9997870820437502e-08,1.3119393839838166e-08,1.0980884994053209e-08,1.3521583033400405e-08,1.4970788844423742e-19,1.2804090403617019e-10,0.0,5.2297002949500526e-16,3.0960931718067748e-21,3.7689907860452542e-10,1.0771030792996078e-18,4.7772451324227374e-17,2.3991945475616297e-14,3.4082906795148326e-30,3.2354150534780674e-05,0.018278234661481044,1.1539885222813141e-08,1.2062730738775205e-06,2.1469212257314654e-05,3.0507764233095123e-11,7.5592236739550256e-06,9.6975324904399796e-12,4.2449231698861318e-12,6.5339621301898833e-15,3.4937228361339548e-10,3.5505289148494712e-12,1.2183238307854238e-13,4.3735354628733397e-12,2.8788770766343223e-17,1.3255408372547691e-16,1.4636271540796867e-16,4.1181500143960608e-11,3.8169740411217151e-17,1.2304822974112769e-20,9.0146957321277839e-14,2.911080664638638e-17,7.7482060701918488e-20
6.68285027671454e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17446138926327523,0.09995997168964578,0.090813638499156413,4.2783468958787978e-13,3.0991446260408083e-08,1.3464481210782275e-08,1.1225987291670917e-08,1.3715655535485118e-08,1.5471247063661975e-19,1.2902085687016269e-10,0.0,5.2954446261995084e-16,3.2036264493695284e-21,3.8685851626755864e-10,1.1002541014441362e-18,4.9048912870438427e-17,2.4484325637563522e-14,3.5752731712756076e-30,3.2336793858772945e-05,0.0183714542890357,1.1581743731922238e-08,1.2256526186324027e-06,2.169200616094772e-05,3.1066923699189047e-11,7.6403611720633207e-06,1.0013438887514268e-11,4.3542549771121625e-12,6.6413199750480215e-15,3.5618551136420823e-10,3.6278581129830573e-12,1.2498582417469965e-13,4.4339523476974012e-12,2.9837578576008999e-17,1.3807112482734831e-16,1.4875601639966573e-16,4.2321556611504353e-11,4.0444260381851579e-17,1.3031399326904292e-20,9.3683483787043517e-14,3.0237068878687733e-17,8.122537105584514e-20
6.72211543103488e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17436801008333264,0.099959906835522166,0.090767092167313754,4.4576241969604576e-13,3.201137331601062e-08,1.3816315354341709e-08,1.1474988484670487e-08,1.3911132134196216e-08,1.5985162549774584e-19,1.3000014381288851e-10,0.0,5.3615526125956798e-16,3.3142627132644025e-21,3.970139732164167e-10,1.123751071937031e-18,5.0350965267267196e-17,2.4983470155489992e-14,3.7493597383145037e-30,3.2319464229668724e-05,0.018464526101142575,1.1623375204793316e-08,1.2452154307095911e-06,2.1915606632748954e-05,3.1634148258449424e-11,7.7218445077671951e-06,1.0337523519339071e-11,4.4656519008820895e-12,6.7497512489594627e-15,3.6308966748761308e-10,3.7063655363178995e-12,1.2819926018992111e-13,4.4947597370276617e-12,3.0917827417015483e-17,1.4378186922397206e-16,1.5073676036890402e-16,4.3485756595650138e-11,4.2839126690507418e-17,1.3795990082990412e-20,9.7335489669820422e-14,3.1399413231192323e-17,8.5125364828285145e-20
6.761380585355219e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17427477697626126,0.099959841603093832,0.090720619442620928,4.643265158521766e-13,3.3058172330941674e-08,1.4174979912642144e-08,1.1727924833570065e-08,1.4108010229243806e-08,1.6512807460072051e-19,1.309787371961662e-10,0.0,5.4280230209069552e-16,3.4280734453207824e-21,4.0736791310494424e-10,1.1475967833240483e-18,5.1678943469021127e-17,2.5489421918235625e-14,3.9308069197797182e-30,3.2302161577618815e-05,0.018557450484172219,1.1664780594794825e-08,1.2649618646509775e-06,2.2140008286237922e-05,3.2209504870287737e-11,7.8036723587987955e-06,1.0669941585252789e-11,4.5791377411283192e-12,6.8592592550430603e-15,3.7008538274252255e-10,3.7860610714731417e-12,1.3147339330808258e-13,4.5559562111734476e-12,3.2030253473741648e-17,1.496918416472964e-16,1.5365322460529217e-16,4.4674449948819857e-11,4.5359900455162905e-17,1.4600327097122967e-20,1.0110597666371931e-13,3.259875161305566e-17,8.918758969502001e-20
6.800645739675559e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17418168956353774,0.099959775993714875,0.09067422013214442,4.8354545394697145e-13,3.4132370148198853e-08,1.4540558852241509e-08,1.1984832669976913e-08,1.4306287170655582e-08,1.7054457546517373e-19,1.319566097598591e-10,0.0,5.494854614158304e-16,3.5451313497908522e-21,4.1792281007436746e-10,1.1717940278770076e-18,5.3033184187289915e-17,2.6002223631489529e-14,4.1198788560850626e-30,3.2284885833035733e-05,0.01865022782307247,1.1705960850494928e-08,1.2848922677107824e-06,2.2365205736596051e-05,3.2793060411075709e-11,7.8858434055073361e-06,1.1010850064316022e-11,4.6947363548435352e-12,6.9698472689594869e-15,3.7717329073044559e-10,3.8669546086259655e-12,1.348089276925389e-13,4.6175403379466597e-12,3.3175604624739699e-17,1.5580668691109191e-16,1.5462444403865495e-16,4.5887989055838483e-11,4.8012362102850463e-17,1.5446209257148615e-20,1.0499800384650432e-13,3.3836012561387869e-17,9.3417753782154089e-20
6.839910893995898e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1740887474680364,0.099959710008736491,0.09062789404365576,5.0343812414468914e-13,3.5234500133142605e-08,1.4913136458292781e-08,1.2245748392416327e-08,1.4505960259515291e-08,1.7610392173869383e-19,1.3293373464670815e-10,0.0,5.5620461516447188e-16,3.6655103661854163e-21,4.2868114860652933e-10,1.1963455974988245e-18,5.4414025876642206e-17,2.6521917815830023e-14,4.3168474633287281e-30,3.2267636926589278e-05,0.018742858501396516,1.1746916915728312e-08,1.3050069798646078e-06,2.25911936006153e-05,3.3384881669629666e-11,7.9683563308575315e-06,1.136040771839764e-11,4.8124716541013014e-12,7.0815185390067249e-15,3.8435401750544185e-10,3.9490560403144617e-12,1.3820656943514908e-13,4.6795106729294075e-12,3.4354642054918356e-17,1.6213217169142831e-16,1.5995022065235131e-16,4.7126728826797493e-11,5.0802518457555362e-17,1.633550459630008e-20,1.0901468834887016e-13,3.5112141415192091e-17,9.7821729248225781e-20
6.875249532884203e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17400522351775646,0.099959650302233,0.090586263010504084,5.2193351972564296e-13,3.625074522319469e-08,1.5254510077334594e-08,1.2484029425323458e-08,1.4686857476039941e-08,1.8123180441434147e-19,1.3381248590427132e-10,0.0,5.6228252592650232e-16,3.7767531482043376e-21,4.3853965746239662e-10,1.2187472652285663e-18,5.5679808353253942e-17,2.699557063707285e-14,4.5011020078337549e-30,3.2252135800301826e-05,0.018826101032963671,1.1783586467891946e-08,1.3232680802121152e-06,2.2795254033947904e-05,3.3924643117817612e-11,8.0429091834881583e-06,1.1682537307341176e-11,4.9202800957165011e-12,7.1829515288101905e-15,3.9089656018493333e-10,4.0239882574444497e-12,1.4131813389333991e-13,4.7356129789735781e-12,3.5445215143422204e-17,1.6801007048731996e-16,1.6015881144660942e-16,4.8263436550722683e-11,5.3436541025728354e-17,1.7174590039194746e-20,1.1273891002856039e-13,3.629468444235146e-17,1.0193890429155485e-19
6.902638940388018e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17394056840378511,0.099959603818474338,0.090554037250982072,5.3666376330153025e-13,3.7054508955664736e-08,1.5523079648291299e-08,1.2670980857923137e-08,1.4827837952823251e-08,1.8528869405090794e-19,1.3449312347560876e-10,0.0,5.6701317263195704e-16,3.8649002418352801e-21,4.4629645525563528e-10,1.2363100764533641e-18,5.6676029781816534e-17,2.7366561408022291e-14,4.648598496556955e-30,3.2240136450048712e-05,0.01889053728987472,1.1811883448441422e-08,1.3375244781229148e-06,2.2953847114007449e-05,3.434766181266969e-11,8.1008809330078782e-06,1.193718947903169e-11,5.0050526453711307e-12,7.2621745808655999e-15,3.9601975457740691e-10,4.0827480133061746e-12,1.4376509807341691e-13,4.7793090793062413e-12,3.6310033445142311e-17,1.7268919906692026e-16,1.6151116118213314e-16,4.9158855580451324e-11,5.5561246437475069e-17,1.7851127184858037e-20,1.1569811282656991e-13,3.7233867157636903e-17,1.0523302556743856e-19
6.930028347891833e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17387598352420972,0.099959557153659451,0.090521846878137857,5.5174665871886527e-13,3.7872552701753026e-08,1.5795161828255036e-08,1.2859928590056147e-08,1.4969494242462078e-08,1.8941870173012073e-19,1.3517336419058351e-10,0.0,5.7176117570954442e-16,3.9547595877044821e-21,4.5415540576568812e-10,1.254048821293607e-18,5.768562625555864e-17,2.7740959208199106e-14,4.800299115218435e-30,3.2228150071544862e-05,0.018954902666876161,1.1840072525724011e-08,1.3518709697435047e-06,2.3112817989954582e-05,3.4774786609228347e-11,8.1590173737385538e-06,1.2196254817124649e-11,5.0908951947656408e-12,7.3419287635952983e-15,4.0118890947779058e-10,4.1421080110416075e-12,1.4624317880508419e-13,4.8231912470102127e-12,3.7192231465215786e-17,1.7747838867853911e-16,1.6345083401014431e-16,5.0066990883985098e-11,5.7761078063102021e-17,1.8551312416601148e-20,1.1872204370109193e-13,3.8193195322513211e-17,1.0861952311498272e-19
6.957417755395648e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17381146875266087,0.099959510308243626,0.09048969182754299,5.6718911856190075e-13,3.8705065177678725e-08,1.6070785581989747e-08,1.3050885052796174e-08,1.5111825373534774e-08,1.9362281836432339e-19,1.3585319939180417e-10,0.0,5.7652649261513313e-16,4.0463577597551288e-21,4.6211736396765874e-10,1.2719644466803216e-18,5.8708714651328527e-17,2.8118778248078769e-14,4.9563057132104341e-30,3.2216176641558468e-05,0.019019197292522133,1.1868154014690576e-08,1.3663076619780432e-06,2.327216483642499e-05,3.5206040062279704e-11,8.2173180617197835e-06,1.2459789299598547e-11,5.1778159192167234e-12,7.4222151477877471e-15,4.0640424140563968e-10,4.2020716105341009e-12,1.4875261786782333e-13,4.8672589782010567e-12,3.8092082113263087e-17,1.8237974364533227e-16,1.6433684736673987e-16,5.0987965856436567e-11,6.0038358749928224e-17,1.9275866364620205e-20,1.2181183027876332e-13,3.9173009897284897e-17,1.1210059137927778e-19
6.984807162899464e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17374702396310435,0.099959463282681488,0.090457572034932543,5.8299815994464975e-13,3.9552236665832005e-08,1.6349979943663009e-08,1.3243862694512926e-08,1.5254830363764717e-08,1.9790204359833234e-19,1.3653262051218975e-10,0.0,5.813090807174359e-16,4.1397216374628822e-21,4.7018318713415715e-10,1.2900578993632169e-18,5.9745412243934009e-17,2.8500032692374229e-14,5.1167221653734182e-30,3.2204216136919111e-05,0.019083421295032588,1.1896128229222967e-08,1.3808346600186421e-06,2.3431885828385856e-05,3.564144470132892e-11,8.275782553609171e-06,1.27278493291605e-11,5.2658230050537036e-12,7.5030347978683754e-15,4.1166596072605756e-10,4.2626421727146221e-12,1.5129365744574667e-13,4.9115117663611617e-12,3.9009861829599932e-17,1.8739539889751395e-16,1.664693456806668e-16,5.1921904483121603e-11,6.2395472722948081e-17,2.0025528337292376e-20,1.2496861461468138e-13,4.0173655996859092e-17,1.1567846744606914e-19
7.012196570403279e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17368264902983449,0.099959416077426977,0.090425487436204668,5.9918090565839713e-13,4.0414259018085887e-08,1.6632774015853034e-08,1.3438873978991808e-08,1.5398508220136335e-08,2.0225738583754429e-19,1.3721161907417568e-10,0.0,5.8610889729816666e-16,4.234878407962378e-21,4.7835373481059435e-10,1.3083301258958459e-18,6.0795836703729257e-17,2.8884736659730691e-14,5.2816544031689756e-30,3.2192268534517145e-05,0.019147574802299578,1.1923995482149732e-08,1.3954520673375677e-06,2.3591979141138044e-05,3.6081023029803662e-11,8.3344104066821784e-06,1.3000491733610835e-11,5.3549246492953817e-12,7.5843887718579122e-15,4.1697428096815064e-10,4.3238230588523223e-12,1.5386654011935336e-13,4.9559491023846955e-12,3.9945847871628357e-17,1.9252752031127233e-16,1.6846746984756556e-16,5.2868931338244451e-11,6.4834866838797493e-17,2.0801056697636089e-20,1.2819355330399308e-13,4.1195482919402827e-17,1.1935543164264577e-19
7.036847037156713e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17362477121338168,0.099959373439435603,0.090396641335269895,6.1407086704214489e-13,4.1202936456770962e-08,1.689039054093533e-08,1.3616133211490216e-08,1.5528392762131339e-08,2.0624311442082808e-19,1.3782234955734171e-10,0.0,5.9044342719322112e-16,4.3220751445189165e-21,4.8579747940158731e-10,1.324928763573598e-18,6.175305276037287e-17,2.9233931204267742e-14,5.4340436485920379e-30,3.2181526704716079e-05,0.019205252790849114,1.1948984815317097e-08,1.4086851180049585e-06,2.3736379949029078e-05,3.6480230607386649e-11,8.3873147828458443e-06,1.3249835139110724e-11,5.4360587597259119e-12,7.658065064777708e-15,4.2179178991474132e-10,4.3794104613522591e-12,1.5620956117773884e-13,4.996100070396301e-12,4.0804035237126158e-17,1.9724782339051916e-16,1.6982526430886874e-16,5.3732549377236296e-11,6.7102744945899026e-17,2.1521790444788025e-20,1.3115523782765043e-13,4.2133528841963407e-17,1.2275133982386183e-19
7.061497503910147e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17356694978777853,0.099959330656590559,0.090367823643087319,6.2927472860568656e-13,4.2003941846787977e-08,1.7150967769323476e-08,1.3795058906543599e-08,1.5658820773951451e-08,2.1029206923073075e-19,1.3843272491760924e-10,0.0,5.9479184621973467e-16,4.4107666539404854e-21,4.9332737865767529e-10,1.3416736643384397e-18,6.2721569544783192e-17,2.9585941488005899e-14,5.5902583629909053e-30,3.217079529029318e-05,0.01926287387436023,1.1973887988702482e-08,1.4219915556535819e-06,2.3881079529236848e-05,3.6882853446321002e-11,8.4403508015857091e-06,1.3502978670254024e-11,5.5180921004125163e-12,7.7321757744161602e-15,4.266473737135392e-10,4.4354973991565657e-12,1.5857874932971625e-13,5.0363997330276938e-12,4.167740796159172e-17,2.0206586678673258e-16,1.7184659511414048e-16,5.4606961903685529e-11,6.9441178693131508e-17,2.2264686551644548e-20,1.3417393995824636e-13,4.3089278164665863e-17,1.2623111669483238e-19
7.086147970663581e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.173509184662057,0.099959287729221344,0.090339034313263275,6.4479790686104781e-13,4.2817418321663164e-08,1.7414527054946166e-08,1.3975660179883914e-08,1.5789791509832645e-08,2.1440500370623788e-19,1.3904273915771153e-10,0.0,5.9915412305588418e-16,4.5009734033273619e-21,5.0094406381073053e-10,1.3585655177621282e-18,6.3701473650802909e-17,2.9940777706527444e-14,5.7503801699695993e-30,3.2160074274524611e-05,0.019320438145396371,1.1998705228199766e-08,1.4353714521607697e-06,2.4026076552209098e-05,3.7288907894617272e-11,8.4935181414388272e-06,1.3759964638890704e-11,5.6010306678572566e-12,7.8067216589104573e-15,4.3154118859013043e-10,4.4920863225001233e-12,1.6097428220611567e-13,5.0768477139200607e-12,4.2566172905803959e-17,2.0698329489109444e-16,1.7355804734189123e-16,5.5492260950321349e-11,7.1852087496578642e-17,2.3030339076028926e-20,1.3725053350824556e-13,4.406299433125368e-17,1.2979651708596461e-19
7.110798437417015e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17345147574545988,0.099959244657657084,0.090310273299509677,6.6064589044070126e-13,4.3643510052505785e-08,1.7681089794117432e-08,1.4157946156626574e-08,1.5921304217249722e-08,2.1858267710269724e-19,1.3965238633717882e-10,0.0,6.0353022632310988e-16,4.592716066938376e-21,5.0864816752187309e-10,1.3756050132514004e-18,6.4692851925741938e-17,3.0298450024442876e-14,5.9144921221844112e-30,3.2149363640726099e-05,0.019377945696310447,1.2023436759031082e-08,1.4488248782851818e-06,2.4171369688590195e-05,3.7698410281134963e-11,8.5468164813473987e-06,1.4020835636505569e-11,5.6848804647413818e-12,7.8817034722726401e-15,4.3647339012164466e-10,4.5491796820531417e-12,1.6339633767675871e-13,5.1174436351170976e-12,4.347054025583025e-17,2.1200177312708781e-16,1.7457262374095447e-16,5.638853893285781e-11,7.4337435308378667e-17,2.3819355625004499e-20,1.4038590210884315e-13,4.5054943601483355e-17,1.334493258268056e-19
7.13544890417045e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17339382294744352,0.09995920144222642,0.090281540555643691,6.7682424069617475e-13,4.4482362249746206e-08,1.7950677424938297e-08,1.4341925971547425e-08,1.6053358136982466e-08,2.2282585450760943e-19,1.4026166057189338e-10,0.0,6.0792012458618882e-16,4.686015527446738e-21,5.1644032386672144e-10,1.3927928400395675e-18,6.5695791468936369e-17,3.0658968575218069e-14,6.0826787208029367e-30,3.2138663372251908e-05,0.019435396619242391,1.2048082805747227e-08,1.4623519036885345e-06,2.4316957609196751e-05,3.8111376915590269e-11,8.6002455006587313e-06,1.4285634534323994e-11,5.7696474997109157e-12,7.9571219645604844e-15,4.4144413158642154e-10,4.6067799289253782e-12,1.6584509384514565e-13,5.1581871170827928e-12,4.4390728911203137e-17,2.1712298808097276e-16,1.7635789909459015e-16,5.7295888649162423e-11,7.6899231620508103e-17,2.4632357596378526e-20,1.4358093927625807e-13,4.6065395068044522e-17,1.371913582171986e-19
7.160099370923884e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17333622617767461,0.099959158083257546,0.090252836035587619,6.9333859238410746e-13,4.5334121164906399e-08,1.8223311426700282e-08,1.4527608768428715e-08,1.6185952503182038e-08,2.2713530685653942e-19,1.4087055603364062e-10,0.0,6.1232378635330633e-16,4.7808928771959436e-21,5.2432116832066314e-10,1.4101296871780536e-18,6.6710379630309639e-17,3.1022343461000649e-14,6.2550259348021007e-30,3.2127973452493465e-05,0.019492791006122348,1.2072643592239746e-08,1.4759525969015083e-06,2.4462838985048915e-05,3.852782408844869e-11,8.653804879125192e-06,1.4554404483471901e-11,5.8553377872129258e-12,8.0329778816319215e-15,4.4645356888304631e-10,4.6648895131314519e-12,1.6832072904381056e-13,5.1990777787289743e-12,4.5326952317566956e-17,2.2234864778371116e-16,1.7786570903837937e-16,5.8214403278432652e-11,7.9539532240415783e-17,2.546998037172107e-20,1.468365484779587e-13,4.7094620673195782e-17,1.4102446038435903e-19
7.182284791001975e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17328443691454223,0.099959118937731323,0.090227026060895735,7.0849350691532256e-13,4.6111861149543867e-08,1.8471304460794024e-08,1.4696186899663749e-08,1.6305748876227013e-08,2.3107112095087448e-19,1.4141823332600682e-10,0.0,6.1629882366613067e-16,4.867649190044768e-21,5.3149028299919529e-10,1.4258608313500426e-18,6.7633540939589882e-17,3.1351831348688377e-14,6.4137680052419655e-30,3.2118361359169252e-05,0.019544397691801833,1.2094675587111286e-08,1.4882562624970855e-06,2.4594382029313537e-05,3.890561585112963e-11,8.7021195124643703e-06,1.479972857668412e-11,5.9332534023369637e-12,8.1016228182076413e-15,4.5099527524667667e-10,4.7176256478455938e-12,1.7057192986623316e-13,5.2360048966413877e-12,4.6183440484173577e-17,2.2714247083716358e-16,1.7923639580156934e-16,5.9050689764591832e-11,8.1984661059758824e-17,2.6245428396980416e-20,1.4981914063610317e-13,4.8037202676323156e-17,1.4455366794148523e-19
7.204470211080066e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17323269289573281,0.099959079676443269,0.090201238876808282,7.239294192169076e-13,4.6900282971489292e-08,1.8721798201648894e-08,1.486615853840244e-08,1.642598181774926e-08,2.3506181723947542e-19,1.4196559496542183e-10,0.0,6.2028496082595382e-16,4.9557165230915223e-21,5.3873221610601183e-10,1.4417137420285171e-18,6.8566272612964047e-17,3.168364834496078e-14,6.5760157935567015e-30,3.2108757622833235e-05,0.019595958724295138,1.2116638864319597e-08,1.5006197020061134e-06,2.472616072744451e-05,3.9286251874714386e-11,8.7505392447567604e-06,1.5048336252462791e-11,6.0119261205205965e-12,8.1706232076083911e-15,4.5556856333406572e-10,4.7707781175510788e-12,1.7284517765111682e-13,5.2730506402305785e-12,4.705325413175916e-17,2.3202357072724788e-16,1.8067163632912545e-16,5.9896164076675821e-11,8.4496647403538907e-17,2.7041829135007746e-20,1.5285220884744415e-13,4.8995416621850006e-17,1.4815955267856869e-19
