Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47),C2H6X(49)
1.2974243191719687e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.050267933953038732,0.097033357289447439,0.026199418337731054,0.00097306389606862309,0.0039552876925355212,6.3079551260674853e-06,1.1515998258185286e-05,1.4778647243371802e-07,3.0784695285964605e-20,2.2377197028051223e-10,3.0417078680473195e-25,7.5739016738594554e-15,1.1282060564099153e-18,4.2991414130392222e-11,1.2532971608682489e-20,6.0692248452686304e-19,1.107857434991198e-15,7.6393368231384107e-21,0.00093440495815858666,0.14054099897774916,1.3578465709476535e-07,6.243248438956211e-07,5.023101674246563e-06,9.8809177320557429e-14,8.7872119803012737e-09,1.6707707484610425e-09,0.0010472029603331783,9.9385456493913686e-05,1.0052705634457091e-09,1.7790508003791831e-08,7.6255585610276053e-09,3.8228063982937713e-09,1.8082593164022541e-10
1.3013954227250509e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.050210172224269461,0.097029286341074925,0.026159788326640596,0.00097813420543180619,0.0039655124636657291,6.3144013842617975e-06,1.1531137643138004e-05,1.4837270371817555e-07,3.091638857513922e-20,2.2409206676479885e-10,3.0846828713142387e-25,7.5775014602987979e-15,1.1383994758434244e-18,4.3189944064725715e-11,1.2556938208134589e-20,6.1005802988999172e-19,1.1100297576038055e-15,7.7352019052774052e-21,0.00093329057156653545,0.1405996401074911,1.3579700502719166e-07,6.2488467190101639e-07,5.0197336242602826e-06,9.8810024352571643e-14,8.7784704507816554e-09,1.6683081946969956e-09,0.0010473016615046085,9.952453989280534e-05,1.0058469975435344e-09,1.778822399952745e-08,7.6342567719272518e-09,3.8234340966494213e-09,1.8133473427816173e-10
1.305366526278133e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.050152702265669799,0.097025215341125667,0.026120308900916222,0.00098320799081321798,0.0039757265603918282,6.3208354292292243e-06,1.1546142977560405e-05,1.489590410216086e-07,3.1048068496453392e-20,2.2441103472764377e-10,3.128107320347859e-25,7.5810942014385615e-15,1.1486474438882305e-18,4.338866954098244e-11,1.2580756889359259e-20,6.1319563989096028e-19,1.1121984316245791e-15,7.8319315513997571e-21,0.00093218171011216668,0.14065799300944168,1.3580913329182927e-07,6.2544289589362001e-07,5.0163846398290621e-06,9.8810774265959302e-14,8.7697721910286045e-09,1.6658577479682936e-09,0.0010473915472233087,9.9663354026210905e-05,1.0064141316743209e-09,1.7785967321017815e-08,7.6428761926130981e-09,3.8240280905172675e-09,1.8184307558870345e-10
1.3093376298312153e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.050095521919842532,0.097021144309738447,0.026080978999824235,0.00098828519396291343,0.0039859300218045455,6.3272573634104027e-06,1.1561014906233852e-05,1.4954548246188612e-07,3.1179734236938418e-20,2.2472887904522451e-10,3.1719841768825061e-25,7.5846799560648897e-15,1.1589500282485414e-18,4.3587589762803012e-11,1.2604428183568197e-20,6.1633528089947508e-19,1.1143634744577226e-15,7.929530378631783e-21,0.00093107833308104908,0.14071605980162211,1.358210439447606e-07,6.2599952735993754e-07,5.0130545996215262e-06,9.8811428192758912e-14,8.7611169200540831e-09,1.6634193184917192e-09,0.0010474726956712971,9.980190090986551e-05,1.0069720359175995e-09,1.778373792444227e-08,7.6514173208843542e-09,3.8245886680607152e-09,1.8235095747143665e-10
1.3129116230289893e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05004430546168042,0.097017480371017151,0.026045709064248558,0.00099285755116935797,0.0039951040760351055,6.3330268333108361e-06,1.1574286112888487e-05,1.5007336725340315e-07,3.1298220614291057e-20,2.2501398222083517e-10,3.2118626092715619e-25,7.5879012098087311e-15,1.1682691066913435e-18,4.3766783816254402e-11,1.2625606773084049e-20,6.1916266672425044e-19,1.1163089226165757e-15,8.0181162936436253e-21,0.00093008994960881361,0.14076807702412503,1.3583157915889769e-07,6.2649914347381373e-07,5.0100736612582118e-06,9.8811935569033287e-14,8.753363701518448e-09,1.6612349333134079e-09,0.0010475383231158823,9.9926366256882927e-05,1.0074663158524453e-09,1.7781754757102729e-08,7.6590378074359515e-09,3.8250648535781628e-09,1.8280765991901988e-10
1.3164856162267633e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049993320316942695,0.097013816437172273,0.026010558634584225,0.00099743258801079514,0.0040042695753923887,6.3387866489160399e-06,1.1587450252768073e-05,1.5060133353716686e-07,3.1416694274451806e-20,2.2529818268322855e-10,3.2521120641946805e-25,7.5911168934742806e-15,1.1776325274777465e-18,4.3946134400498362e-11,1.2646666800958179e-20,6.2199164646096554e-19,1.1182514559962585e-15,8.107413363747134e-21,0.00092910594674954752,0.14081986571031344,1.3584194122216499e-07,6.2699748707188311e-07,5.0071078831517085e-06,9.88123668221432e-14,8.7456448768558259e-09,1.6590601460782411e-09,0.0010475969925671802,0.00010005061819070072,1.0079532268703873e-09,1.7779793619095919e-08,7.666595642313948e-09,3.8255144110290461e-09,1.8326399313521564e-10
1.3200596094245373e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049942564956845077,0.097010152522279694,0.025975526959320094,0.0010020102628536876,0.0040134265479720137,6.3445368828474528e-06,1.1600507795452521e-05,1.5112937997645479e-07,3.1535154643799416e-20,2.2558148392660203e-10,3.2927347141435839e-25,7.5943270485479716e-15,1.1870403389664526e-18,4.4125640946609147e-11,1.2667608658393116e-20,6.2482219610922058e-19,1.1201910870032117e-15,8.1974249666065941e-21,0.0009281262956490218,0.14087142736052979,1.3585213158228363e-07,6.2749456629335356e-07,5.0041571788932112e-06,9.881272273261593e-14,8.7379602458358454e-09,1.656894893136524e-09,0.0010476487599683395,0.00010017465814080111,1.0084328193159346e-09,1.7777854476459234e-08,7.6740911845449896e-09,3.8259375466930921e-09,1.8371995848538054e-10
1.3236336026223113e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049892037866159658,0.097006488640229538,0.02594061329365363,0.0010065905343247729,0.0040225750217440584,6.350277607090008e-06,1.1613459210321599e-05,1.5165750524548425e-07,3.1653601154622021e-20,2.2586388942634331e-10,3.333732735790785e-25,7.597531716095058e-15,1.1964925892040572e-18,4.4305302889266497e-11,1.2688432737755831e-20,6.2765429183000801e-19,1.1221278279567822e-15,8.2881544835560328e-21,0.00092715096770794553,0.14092276346164623,1.3586215168314909e-07,6.2799038920822551e-07,5.0012214627129432e-06,9.8813004125095984e-14,8.730309610380917e-09,1.6547391114894572e-09,0.0010476936809332789,0.00010029848752426259,1.0089051431445689e-09,1.7775937295672887e-08,7.6815247924563209e-09,3.8263344659258139e-09,1.841755573304246e-10
1.3272075958200852e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049841737543062897,0.097002824804728605,0.025905816899414041,0.0010111733613101129,0.0040317150245536369,6.3560088930004309e-06,1.1626304966531124e-05,1.521857080293123e-07,3.1772033245070499e-20,2.2614540263919522e-10,3.3751083099672893e-25,7.600730936764542e-15,1.2059893259264535e-18,4.4485119666725836e-11,1.2709139432544101e-20,6.3048790994503393e-19,1.1240616910900131e-15,8.3796052995754914e-21,0.00092617993457911251,0.14097387548721807,1.3587200294681575e-07,6.2848496381660475e-07,4.9983006494145729e-06,9.8813211652755887e-14,8.7226927734292922e-09,1.6525927388093126e-09,0.0010477318107480372,0.00010042210774592519,1.0093702485680075e-09,1.7774042042143321e-08,7.6888968263948077e-09,3.8267053723066553e-09,1.8463079102580321e-10
1.330424189698082e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049796659907990523,0.096999527403760222,0.025874599806854814,0.0010153000567891294,0.0040399338073230356,6.3611590390210051e-06,1.1637776196522653e-05,1.5266115573176518e-07,3.1878609337373209e-20,2.2639800446755151e-10,3.4126709399290192e-25,7.6036056115518059e-15,1.2145744641255446e-18,4.4647086688770536e-11,1.2727675420149964e-20,6.3303944845443725e-19,1.125799717415225e-15,8.4625305453033552e-21,0.00092530965359959656,0.14101968593292333,1.3588072588901339e-07,6.2892902021300152e-07,4.9956845895492155e-06,9.8813335922084034e-14,8.7158663560386878e-09,1.6506689967928718e-09,0.0010477603665786865,0.00010053318826346497,1.0097827126345939e-09,1.777235503249702e-08,7.6954793041741033e-09,3.8270171147843411e-09,1.8504019026255285e-10
1.3333191241882789e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049756245163707427,0.096996559792545484,0.025846584695941706,0.0010190157997718606,0.0040473248810827082,6.3657877251912231e-06,1.164802773672809e-05,1.53089110663641e-07,3.1974517116676374e-20,2.2662473260245772e-10,3.4467416128358142e-25,7.6061890985136867e-15,1.2223319588716815e-18,4.4792963518473996e-11,1.2744277025909149e-20,6.3533685707641271e-19,1.1273619637588903e-15,8.5376671925743706e-21,0.00092452933883669915,0.14106076203470605,1.3588846142522169e-07,6.2932781668151228e-07,4.9933403475463016e-06,9.8813397641303613e-14,8.7097457351305988e-09,1.6489440652013286e-09,0.0010477814346133774,0.00010063301767143555,1.010148995118643e-09,1.7770851863840966e-08,7.7013613502430877e-09,3.8272799300505386e-09,1.8540839843358518e-10
1.3362140586784759e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049715976574550645,0.096993592235654028,0.025818645235687176,0.0010227331471710027,0.004054710446146372,6.3704103437177791e-06,1.165821078760091e-05,1.5351711414999146e-07,3.207041445477323e-20,2.2685088139367809e-10,3.481063889066213e-25,7.6087690827159039e-15,1.2301187250645463e-18,4.4938940948064856e-11,1.2760802318813803e-20,6.3763522296366661e-19,1.1289223434363931e-15,8.6132831146013573e-21,0.0009237517923104037,0.14110169369764405,1.3589608867135793e-07,6.2972580812641543e-07,4.9910057339378617e-06,9.8813412205751145e-14,8.7036469439104275e-09,1.6472251975882189e-09,0.0010477981442064579,0.00010073271230681758,1.0105106295238709e-09,1.7769363018681115e-08,7.7072036296991187e-09,3.8275260371479433e-09,1.8577636941864722e-10
1.3391089931686729e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04967585336749003,0.096990624740028716,0.025790781046209122,0.0010264520776307573,0.004062090517074477,6.3750269313437009e-06,1.1668325597932861e-05,1.5394516551237858e-07,3.2166301064130808e-20,2.2707645264306205e-10,3.5156389354943964e-25,7.6113455849838995e-15,1.237934787482155e-18,4.5085018685747633e-11,1.2777251509991199e-20,6.3993453383800698e-19,1.1304808627865496e-15,8.689380117202441e-21,0.00092297699942794041,0.14114248167991839,1.3590360835404781e-07,6.3012299866286819e-07,4.9886807046653e-06,9.8813380021440957e-14,8.6975698803380572e-09,1.6455123617445613e-09,0.0010478105241153203,0.00010083227289327592,1.0108676418171986e-09,1.7767888477584093e-08,7.7130063291306324e-09,3.8277555423034983e-09,1.861441039259699e-10
1.3420039276588699e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049635874774981166,0.09698765731253807,0.025762991750336726,0.0010301725699050383,0.0040694651083747757,6.3796375245536919e-06,1.1678372416373025e-05,1.5437326407683376e-07,3.2262176659649538e-20,2.2730144814470032e-10,3.5504679207414905e-25,7.6139186259736081e-15,1.2457801707714658e-18,4.5231196441208763e-11,1.2793624810984255e-20,6.4223477748897492e-19,1.1320375281125404e-15,8.7659600077196755e-21,0.00092220494569972614,0.14118312673426414,1.3591102119907374e-07,6.3051939237862487e-07,4.9863652159254114e-06,9.8813301530632137e-14,8.6915144433273764e-09,1.6438055257302875e-09,0.0010478186029588641,0.00010093170014947247,1.0112200577476544e-09,1.7766428221236432e-08,7.7187696350309423e-09,3.8279685513828652e-09,1.8651160266116471e-10
1.3446093687000472e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049600017057171507,0.096984986691669259,0.025738045108518105,0.0010335223308315512,0.0040760975674116462,6.383781963165498e-06,1.1687356625289409e-05,1.5475859258915138e-07,3.2348455045097813e-20,2.2750345330845843e-10,3.5820320924210863e-25,7.6162314204083334e-15,1.2528661053426273e-18,4.5362841697566552e-11,1.2808296070935576e-20,6.4430578426129348e-19,1.1334369468963438e-15,8.8352962733433716e-21,0.00092151242742800313,0.14121958569758289,1.3591760200756736e-07,6.3087546879732579e-07,4.9842893971801853e-06,9.8813191528597653e-14,8.6860829574017362e-09,1.6422744770539332e-09,0.0010478222200495048,0.00010102107127264468,1.011533323804908e-09,1.7765126187865791e-08,7.7239230850039969e-09,3.828146242197972e-09,1.868421505194957e-10
1.3472148097412245e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049564275307929638,0.096982316136397767,0.025713158555999347,0.0010368733243725178,0.0040827256101611522,6.3879216018843407e-06,1.1696286143106071e-05,1.5514395830772726e-07,3.2434724075922098e-20,2.277049948605856e-10,3.613803756905895e-25,7.618541442625994e-15,1.2599758274621195e-18,4.549456752479225e-11,1.2822906186288339e-20,6.4637752794031522e-19,1.134834873542861e-15,8.9050264630366933e-21,0.00092082210579807707,0.14125593003579748,1.3592409737772458e-07,6.312309060179467e-07,4.9822212393969992e-06,9.8813044569285857e-14,8.6806688343636606e-09,1.6407482396360444e-09,0.0010478223970158318,0.00010111033549329772,1.0118429065802098e-09,1.7763835694836714e-08,7.7290449136398116e-09,3.8283107326830891e-09,1.8717250848357861e-10
1.3498202507824019e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049528648978919537,0.09697964565157953,0.025688331823358418,0.00104022553526609,0.0040893492470908035,6.392056466780233e-06,1.1705161150761098e-05,1.5552936075039149e-07,3.2520983549277627e-20,2.2790607409305628e-10,3.6457837697196717e-25,7.6208487073393428e-15,1.267109354827176e-18,4.5626373714287263e-11,1.2837455312071156e-20,6.4844999976429815e-19,1.1362313125741203e-15,8.9751518974861426e-21,0.00092013397045779914,0.14129216028653302,1.3593050782566475e-07,6.3158570696106364e-07,4.9801607111600838e-06,9.8812860912378487e-14,8.6752720016313695e-09,1.6392267906930621e-09,0.0010478191544351996,0.00010119949332507769,1.0121488248008814e-09,1.7762556727644622e-08,7.7341352566959105e-09,3.8284620988983456e-09,1.8750267706265848e-10
1.3521651477194614e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049496683516712568,0.096977242279456505,0.025666038688684563,0.0010432435533501772,0.0040953067619754592,6.3957737849826662e-06,1.1713102200916954e-05,1.5587625395166765e-07,3.259860873726581e-20,2.2808665118278683e-10,3.6747446270720071e-25,7.622922899988914e-15,1.2735498974991066e-18,4.5745067822930267e-11,1.2850497507520177e-20,6.5031583976354181e-19,1.1374868395103421e-15,9.0386038150942182e-21,0.00091951650942589101,0.14132467040896574,1.359362050438031e-07,6.3190448619115406e-07,4.9783127331812411e-06,9.8812664464094883e-14,8.6704295757057208e-09,1.6378615620652498e-09,0.0010478133293348975,0.00010127964483315054,1.0124210334068889e-09,1.7761415499700565e-08,7.7386897569590078e-09,3.8285871698137474e-09,1.8779966727942609e-10
1.354510044656521e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049464810708704558,0.096974838971770574,0.02564379359727427,0.0010462625341595467,0.0041012607241800387,6.39948727614744e-06,1.1720999376052473e-05,1.562231761637049e-07,3.2676225874975863e-20,2.2826685577093981e-10,3.7038755657195468e-25,7.6249948814658803e-15,1.2800097494680115e-18,4.5863826706077728e-11,1.2863490540540362e-20,6.5218225617296146e-19,1.1387411683872658e-15,9.1023779156622751e-21,0.00091890080350150313,0.14135708894030566,1.3594183426035346e-07,6.3222275448947198e-07,4.9764708871628578e-06,9.8812438705888225e-14,8.6656010440798144e-09,1.6365001773286323e-09,0.0010478047658713282,0.00010135971094966991,1.0126903023264155e-09,1.776028358510293e-08,7.7432189614377933e-09,3.8287017263854046e-09,1.8809650487479047e-10
1.3568549415935805e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049433030162333323,0.096972435731965428,0.025621596356261923,0.0010492824667156723,0.0041072111412648136,6.4031969589414569e-06,1.1728852807828718e-05,1.565701270408845e-07,3.2753834817752423e-20,2.2844668878909468e-10,3.7331772116721163e-25,7.6270646622750998e-15,1.2864889234595104e-18,4.5982650213619908e-11,1.287643452463818e-20,6.5404924269595217e-19,1.1399943024545074e-15,9.1664751639976166e-21,0.00091828684527289588,0.14138941626536375,1.3594739584379259e-07,6.3254051394686508e-07,4.9746351505451017e-06,9.8812183822591855e-14,8.6607863546390666e-09,1.6351426201707649e-09,0.0010477934788596093,0.00010143969204250107,1.0129566450690919e-09,1.7759160973039284e-08,7.7477229683602178e-09,3.8288058234048116e-09,1.8839319021660665e-10
1.35919983853064e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049401341487268428,0.096970032563454892,0.025599446773883712,0.0010523033400863079,0.0041131580207679243,6.4069028519263439e-06,1.1736662627824705e-05,1.5691710623942137e-07,3.2831435421945218e-20,2.2862615116562105e-10,3.7626501916707088e-25,7.6291322528529058e-15,1.2929874321440923e-18,4.6101538196058656e-11,1.2889329573466399e-20,6.559167930643624e-19,1.1412462449470418e-15,9.2308965255418103e-21,0.00091767462737031851,0.14142165276673735,1.3595289016026546e-07,6.3285776664183711e-07,4.9728055008803316e-06,9.8811900006945153e-14,8.6559854555263749e-09,1.6337888743586338e-09,0.0010477794830565431,0.00010151958847746226,1.0132200750699029e-09,1.7758047652652724e-08,7.752201875404483e-09,3.828899515427347e-09,1.8868972367176351e-10
1.3615447354676995e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049369744295395181,0.096967629469623298,0.025577344659469474,0.0010553251433853645,0.0041191013702054514,6.4106049735592224e-06,1.1744428967534796e-05,1.5726411341735347e-07,3.2909027544903821e-20,2.2880524382569563e-10,3.7922951331848355e-25,7.6311976635676142e-15,1.2995052881372789e-18,4.6220490504504062e-11,1.2902175800819982e-20,6.5778490103840505e-19,1.1424969990852924e-15,9.2956429663679422e-21,0.00091706414246570719,0.1414537988248267,1.3595831757302109e-07,6.3317451464109786e-07,4.9709819158299289e-06,9.8811587459912416e-14,8.6511982951421299e-09,1.632438923743394e-09,0.0010477627931607808,0.00010159940061833468,1.0134806056878356e-09,1.7756943612983473e-08,7.756655779839169e-09,3.8289828568265456e-09,1.8898610560613263e-10
1.363889632404759e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049338238200798815,0.096965226453825382,0.025555289823434777,0.0010583478657727908,0.0041250411970714818,6.4143033421933753e-06,1.1752151958366221e-05,1.5761114823453051e-07,3.2986611044972363e-20,2.2898396769131639e-10,3.8221126644098765e-25,7.6332609047200778e-15,1.3060425039997851e-18,4.6339506990671236e-11,1.2914973320632338e-20,6.5965356040656883e-19,1.1437465680752154e-15,9.360715453177877e-21,0.00091645538327239,0.14148585481785061,1.3596367844343528e-07,6.3349076000018221e-07,4.9691643731509642e-06,9.8811246359201843e-14,8.6464248221133832e-09,1.6310927522918869e-09,0.0010477434238129906,0.00010167912882688094,1.0137382503079537e-09,1.7755848843009701e-08,7.7610847792867917e-09,3.8290559017846467e-09,1.8928233638437558e-10
1.3662345293418186e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049306822819748769,0.096962823519386981,0.02553328207727297,0.0010613714964544496,0.0041309775088381783,6.4179979760789457e-06,1.175983173163663e-05,1.5795821035260281e-07,3.3064185781484318e-20,2.2916232368131919e-10,3.8521034142644328e-25,7.6353219865442016e-15,1.312599092237683e-18,4.6458587506877027e-11,1.2927722246971522e-20,6.6152276498553202e-19,1.1449949551083849e-15,9.4261149532995179e-21,0.00091584834254478998,0.14151782112186209,1.3596897313085465e-07,6.3380650476243803e-07,4.9673528507112806e-06,9.8810876889234422e-14,8.6416649853221958e-09,1.629750344048663e-09,0.0010477213895960192,0.00010175877346285637,1.0139930222451327e-09,1.7754763331681135e-08,7.7654889708122165e-09,3.8291187042397296e-09,1.8957841637012356e-10
1.3685794262788781e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049275497770683054,0.096960420669605002,0.025511321233547317,0.0010643960246819952,0.0041369103129558476,6.421688893363678e-06,1.1767468418571586e-05,1.5830529943501043e-07,3.3141751614757221e-20,2.2934031271139381e-10,3.8822680123876829e-25,7.6373809192074828e-15,1.3191750653025615e-18,4.6577731906036804e-11,1.2940422694035977e-20,6.6339250862006817e-19,1.1462421633620807e-15,9.4918424346840951e-21,0.0009152430130781353,0.14154969811076468,1.35974201991584e-07,6.3412175095955716e-07,4.9655473264897816e-06,9.8810479253298598e-14,8.6369187339305223e-09,1.6284116831339601e-09,0.0010476967050350634,0.00010183833488402171,1.0142449347046125e-09,1.7753687067853385e-08,7.7698684508488706e-09,3.8291713179448272e-09,1.8987434592605184e-10
1.3709243232159376e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049244262674192893,0.096958017907747759,0.025489407105883283,0.0010674214397527516,0.0041428396168530128,6.4253761120936099e-06,1.1775062150302115e-05,1.5865241514697232e-07,3.3219308406087536e-20,2.2951793569409798e-10,3.9126070891367427e-25,7.63943771281153e-15,1.3257704355916888e-18,4.6696940041661225e-11,1.2953074776150781e-20,6.6526278518295787e-19,1.1474881959993704e-15,9.557898865903431e-21,0.0009146393877081686,0.14158148615632726,1.3597936537996093e-07,6.3443650061249457e-07,4.9637477785552859e-06,9.8810053623427794e-14,8.632186017294266e-09,1.6270767537868295e-09,0.0010476693845978356,0.00010191781344616167,1.0144940009431277e-09,1.7752620040306207e-08,7.7742233163823673e-09,3.8292137964778718e-09,1.9017012541366722e-10
1.3732692201529971e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049213117153007323,0.096955615237055162,0.025467539508960781,0.0010704477310095914,0.004148765427936481,6.4290596502137106e-06,1.1782613057862366e-05,1.5899955715547532e-07,3.3296856017745483e-20,2.2969519353887322e-10,3.9431212755840335e-25,7.6414923773925771e-15,1.3323852154481714e-18,4.6816211767853064e-11,1.2965678607764223e-20,6.6713358857490531e-19,1.1487330561691925e-15,9.6242852161472448e-21,0.00091403745931085999,0.14161318562820008,1.3598446364868236e-07,6.3475075573016943e-07,4.9619541850853752e-06,9.8809600173224016e-14,8.6274667850070321e-09,1.6257455403228228e-09,0.0010476394426947246,0.00010199720950309144,1.0147402341642174e-09,1.7751562237801587e-08,7.7785536638862074e-09,3.8292461931672886e-09,1.9046575519337872e-10
1.3756141170900567e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049182060831978146,0.096953212660739099,0.025445718258506524,0.0010734748878408096,0.0041546877535914078,6.4327395255686187e-06,1.1790121272187207e-05,1.593467251292637e-07,3.337439431296982e-20,2.2987208715206121e-10,3.973811203514647e-25,7.6435449229219994e-15,1.3390194171611151e-18,4.6935546939304113e-11,1.2978234303443365e-20,6.6900491272444138e-19,1.1499767470064425e-15,9.6910024552204397e-21,0.00091343722080212248,0.1416447968939295,1.3598949714733084e-07,6.3506451830995572e-07,4.9601665243723951e-06,9.8809119111590798e-14,8.6227609869940726e-09,1.6244180271246182e-09,0.0010476068936789685,0.00010207652340667044,1.0149836474101675e-09,1.7750513649023658e-08,7.7828595888957645e-09,3.8292685611479813e-09,1.9076123562465911e-10
1.3779590140271162e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049151093338064764,0.096950810181983468,0.025423943171286496,0.0010765028996800037,0.004160606601181371,6.4364157559033331e-06,1.1797586924109788e-05,1.5969391873882829e-07,3.3451923155962792e-20,2.3004861743691741e-10,4.0046775054237186e-25,7.6455953593068187e-15,1.3456730529657844e-18,4.705494541129192e-11,1.2990741977870346e-20,6.7087675158783459e-19,1.1512192716320537e-15,9.7580515535404281e-21,0.00091283866513753112,0.14167632031897365,1.3599446622328248e-07,6.3537779033896881e-07,4.9583847747914488e-06,9.8808610606915522e-14,8.6180685733350986e-09,1.6230941986981552e-09,0.0010475717518468196,0.00010215575550682619,1.0152242538039411e-09,1.7749474262567403e-08,7.7871411877429146e-09,3.8292809533982326e-09,1.9105656706588015e-10
1.3803039109641757e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049120214300319327,0.09694840780394462,0.025402214065098402,0.0010795317560059513,0.0041665219780484385,6.4400883588638185e-06,1.1805010144359343e-05,1.60041137656396e-07,3.3529442411885104e-20,2.3022478529362577e-10,4.0357208145138034e-25,7.6476436963902063e-15,1.352346135043762e-18,4.7174407039676695e-11,1.3003201745839607e-20,6.7274909914901464e-19,1.1524606331530781e-15,9.8254334821344199e-21,0.00091224178531204179,0.14170775626671703,1.3599937122273202e-07,6.3569057379244518e-07,4.9566089148232365e-06,9.880807481566803e-14,8.6133894942946897e-09,1.6217740396250232e-09,0.0010475340314377039,0.00010223490615155497,1.015462066458517e-09,1.7748444067013535e-08,7.791398556394378e-09,3.8292834226448651e-09,1.9135174987427067e-10
1.3826488079012352e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049089423349871951,0.096946005529751508,0.025380530758764265,0.001082561446342488,0.0041724338915132362,6.443757351997721e-06,1.1812391063558819e-05,1.603883815559194e-07,3.3606951946850799e-20,2.3040059161931582e-10,4.0669417646922555e-25,7.6496899439519942e-15,1.3590386755231058e-18,4.7293931680898335e-11,1.3015613722253095e-20,6.7462194941947097e-19,1.1537008346627707e-15,9.8931492126367653e-21,0.00091164657435971518,0.14173910509848572,1.360042124888106e-07,6.3600287063413276e-07,4.9548389230697687e-06,9.8807511955602205e-14,8.6087237005646558e-09,1.6204575345438803e-09,0.0010474937466343963,0.00010231397568693182,1.0156970982443034e-09,1.7747423050886139e-08,7.7956317894257805e-09,3.8292760214065469e-09,1.9164678440610542e-10
1.3849937048382948e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049058720119916077,0.096943603362505848,0.025358893072123002,0.0010855919602583764,0.0041783423488750103,6.4474227527550586e-06,1.1819729812222543e-05,1.6073565011306611e-07,3.368445162792204e-20,2.3057603730807546e-10,4.0983409905686132e-25,7.6517341117091502e-15,1.3657506864785095e-18,4.7413519191973114e-11,1.3027978022116282e-20,6.7649529643815814e-19,1.1549398792406697e-15,9.9611997172862796e-21,0.00091105302535344145,0.14177036717356187,1.3600899036199734e-07,6.3631468281801874e-07,4.9530747782073798e-06,9.8806922197186268e-14,8.6040711429603663e-09,1.6191446682224908e-09,0.0010474509115631849,0.00010239296445714416,1.0159293621335166e-09,1.774641120261008e-08,7.7998409824638133e-09,3.8292588020652306e-09,1.9194167101662987e-10
1.3873386017753543e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049028104245693899,0.096941201305282429,0.025337300826023167,0.0010886232873671981,0.004184247357411709,6.4510845784888207e-06,1.182702652075405e-05,1.6108294300520842e-07,3.3761941323104544e-20,2.3075112325096509e-10,4.1299191274519824e-25,7.6537762093162637e-15,1.3724821799314597e-18,4.7533169430490799e-11,1.3040294760536499e-20,6.7836913427143286e-19,1.1561777699526729e-15,1.0029585968923574e-20,0.0009104611314046672,0.14180154284919838,1.360137051820672e-07,6.3662601228637865e-07,4.9513164590128605e-06,9.8806305669776255e-14,8.5994317723589824e-09,1.6178354255035566e-09,0.001047405540294026,0.00010247187280448757,1.0161588711806759e-09,1.7745408510591145e-08,7.8040262310863623e-09,3.8292318167553061e-09,1.9223641005993503e-10
