Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(57),H2X(56)
9.19359704275364e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31912252208963904,0.11272283978500253,0.015894719715286391,4.6420330071932165e-11,0.00061568658298836911,0.00014002538998715436,0.00038691744174343878,3.5235838676159897e-11,1.0187900338683961e-10,5.3370058452998107e-07,2.5070077792071185e-18,5.5198388117447412e-08,1.7250120487359169e-13,2.7192163461501072e-09,9.4441969590443728e-15,3.5300699815514202e-17,2.3865582875908298e-07,4.1575205196969925e-14,0.0055594333977988753,0.012850105403046274,2.2227057174945814e-08,6.9651474445202203e-07,3.2469658655215869e-05,1.7790107139168652e-12,1.3596117200787316e-08,1.8257093505384975e-07,2.0066271888771306e-08,2.8072716543248738e-08,3.0425066123321638e-10,2.0692969890577624e-06
9.201753083738378e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31911464142487356,0.11272239130657165,0.015889798857622768,4.658401103800854e-11,0.00061687599732968435,0.0001400537981526923,0.00038752580628017902,3.5317127400582913e-11,1.0207824803567631e-10,5.3427746616203318e-07,2.520466421872544e-18,5.5195949696773995e-08,1.7303809818428173e-13,2.7254765026516359e-09,9.4672740693792735e-15,3.5389042942973206e-17,2.3885342433065231e-07,4.1751063774144172e-14,0.0055592728919464365,0.012858148662894323,2.2240763752300704e-08,6.9690455155269614e-07,3.2466717618738627e-05,1.7799173712975382e-12,1.3594769453773023e-08,1.8256478083289974e-07,2.009567335044654e-08,2.8125255900906639e-08,3.0472152231288556e-10,2.0696703711217246e-06
9.218065165707853e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31909889423332394,0.11272149308143455,0.015879962440406778,4.6912551968160929e-11,0.00061925745881741788,0.00014011015473668184,0.00038874361526130153,3.5480020461236377e-11,1.0247719929075715e-10,5.3543063190528482e-07,2.5475531932649095e-18,5.5191033952597725e-08,1.7411485534543335e-13,2.7380188574328316e-09,9.513518908979185e-15,3.5566145049966199e-17,2.3924806210364754e-07,4.2104422979941271e-14,0.0055589520691548605,0.012874220875267016,2.226815171719083e-08,6.9768292992720792e-07,3.2460823877666296e-05,1.7817287686274612e-12,1.3592069329780895e-08,1.8255248335683636e-07,2.0154521949717719e-08,2.8230440643980234e-08,3.056640362574751e-10,2.0704103343068891e-06
9.232746039480379e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31908473786289476,0.11272068323447997,0.01587111570011902,4.7209585330720681e-11,0.00062140377078497694,0.00014016035360084502,0.00038984087313109577,3.5626984060621012e-11,1.0283678104180983e-10,5.3646779779498758e-07,2.5721253924335515e-18,5.5186565774208496e-08,1.7508732378280833e-13,2.7493320945405413e-09,9.5552425568620807e-15,3.57260114610074e-17,2.3960260589295455e-07,4.2424323719983139e-14,0.0055586635438109053,0.012888669571407836,2.2292772195673438e-08,6.9838206471873753e-07,3.2455506346735096e-05,1.7833568443098282e-12,1.358963399633792e-08,1.8254142810028135e-07,2.0207537699337085e-08,2.8325227570045239e-08,3.0651320040114785e-10,2.0710685794115585e-06
9.247426913252906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31907059673003463,0.11271987202087072,0.015862274672272594,4.7507897074002376e-11,0.00062355291640131896,0.00014021006014161333,0.0003909392946180482,3.5774288616987017e-11,1.0319685963363168e-10,5.3750431405620733e-07,2.5968824670475625e-18,5.5182056277595946e-08,1.7606300155883812e-13,2.7606691165636572e-09,9.5970640455574539e-15,3.5886327901826398e-17,2.3995655335193994e-07,4.2746009199307525e-14,0.0055583752220980569,0.01290310284713375,2.2317365523461035e-08,6.99079871168167e-07,3.2450176495894752e-05,1.7849828572704787e-12,1.3587193777658861e-08,1.8253038462635826e-07,2.0260602655311686e-08,2.8420128566600935e-08,3.0736321753632706e-10,2.0717195436912986e-06
9.262107787025433e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31905647081844773,0.11271905944220452,0.015853439351933857,4.7807489823140707e-11,0.0006257048906013117,0.00014025927653397419,0.00039203887833145102,3.5921934178876291e-11,1.0355743398952728e-10,5.3854017847713447e-07,2.621825370608283e-18,5.5177505821106801e-08,1.7704188922991201e-13,2.7720299129456243e-09,9.6389833603293799e-15,3.6047094843823809e-17,2.403099051678132e-07,4.306948529908231e-14,0.0055580871038115078,0.012917520718764201,2.2341931728699689e-08,6.997763525635156e-07,3.244483446992395e-05,1.7866068116901879e-12,1.3584748732885677e-08,1.8251935290347928e-07,2.0313716753575201e-08,2.8515143406189942e-08,3.0821408655599664e-10,2.0723632603543494e-06
9.276788660797959e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31904236011186243,0.11271824550007714,0.015844609734175268,4.810836620073788e-11,0.00062785968832902315,0.00014030800494766501,0.0003931396228822727,3.6069920793852688e-11,1.0391850303267274e-10,5.395753888624001e-07,2.6469550587083292e-18,5.5172914760716054e-08,1.7802398732239221e-13,2.7834144730851561e-09,9.6810004861758177e-15,3.6208312757809207e-17,2.4066266203273783e-07,4.3394757901468894e-14,0.00555779918874674,0.012931923202595596,2.236647083949853e-08,7.0047151218618356e-07,3.2439480412598916e-05,1.7882287117324618e-12,1.3582298920804249e-08,1.8250833290098426e-07,2.0366879930163313e-08,2.8610271861863697e-08,3.0906580635476274e-10,2.0729997625239065e-06
9.297207705011144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31902275934100804,0.11271711115630172,0.015832338441839854,4.8528982385723735e-11,0.00063086139603100576,0.00014037497207894324,0.00039467253224689336,3.6276316646927969e-11,1.0442152010415371e-10,5.4101413032763552e-07,2.6822193061161868e-18,5.5166462390154017e-08,1.7939528736975437e-13,2.7992882970160878e-09,9.7396030370322487e-15,3.6433295054887271e-17,2.4115230964485071e-07,4.3850164703057318e-14,0.0055573990766273028,0.012951929490946755,2.2400556317493761e-08,7.0143619056692228e-07,3.24320139308252e-05,1.7904811401017332e-12,1.3578883757577939e-08,1.8249302504646601e-07,2.0440903962209099e-08,2.8742770733721278e-08,3.1025184208918801e-10,2.0738731148150336e-06
9.317626749224327e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3190031879090437,0.11271597418228591,0.015820078158359868,4.8952093849637257e-11,0.00063386854251514478,0.00014044100521228375,0.00039620768083154661,3.6483372476780495e-11,1.0492548916302583e-10,5.4245159654268857e-07,2.7178493231051592e-18,5.5159933099305349e-08,1.8077280014795345e-13,2.8152080423678676e-09,9.798394731163712e-15,3.6659151926638045e-17,2.4164080956906459e-07,4.4309074038023637e-14,0.0055569993566952748,0.012971906086907485,2.2434589511216055e-08,7.0239832711234771e-07,3.2424524831539475e-05,1.7927296134026576e-12,1.3575459640484431e-08,1.8247773972200512e-07,2.0515022640772996e-08,2.8875488349426636e-08,3.1143951854959101e-10,2.0747326632390367e-06
9.33804579343751e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31898364577241772,0.112714834582304,0.015807828870535577,4.9377707624386806e-11,0.00063688111426693885,0.00014050611013449035,0.00039774506491501425,3.6691088402001815e-11,1.0543040731102016e-10,5.4388778175780505e-07,2.7538477007894513e-18,5.5153327823417628e-08,1.8215652678496023e-13,2.8311736801921612e-09,9.857375525666485e-15,3.6885884634137111e-17,2.421281637140723e-07,4.4771501741318161e-14,0.0055566000284032104,0.01299185303410314,2.2468570495940414e-08,7.0335793058721033e-07,3.2417013492064533e-05,1.7949741426636707e-12,1.3572026723768958e-08,1.8246247684651037e-07,2.0589235794647356e-08,2.9008424103256162e-08,3.1262883277735123e-10,2.0755784960907769e-06
9.358464837650693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31896413288766701,0.11271369236062319,0.015795590565189747,4.9805830732363759e-11,0.00063989909780652122,0.00014057029261236778,0.00039928468078230609,3.689946453756573e-11,1.0593627164961073e-10,5.4532268028354978e-07,2.7902170379566886e-18,5.5146647489135223e-08,1.83546468297561e-13,2.8471851813789643e-09,9.9165453766638085e-15,3.7113494436260128e-17,2.4261437400595698e-07,4.523746365063011e-14,0.0055562010912047471,0.013011770376073107,2.2502499346803402e-08,7.0431500973111818e-07,3.2409480286086761e-05,1.797214738846677e-12,1.3568585160187781e-08,1.8244723633960418e-07,2.0663543252977145e-08,2.9141577391387877e-08,3.1381978181987284e-10,2.0764107013421563e-06
9.378883881863877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3189446492114178,0.11271254752150321,0.0157833632291677,5.0236470186431935e-11,0.00064292247968871093,0.00014063355839262671,0.00040082652472465111,3.7108500994840418e-11,1.0644307928007809e-10,5.4675628649045922e-07,2.8269599410229837e-18,5.5139893014576688e-08,1.8494262559170911e-13,2.8632425166582104e-09,9.9759042393124299e-15,3.7341982589686219e-17,2.4309944238786574e-07,4.5706975606104682e-14,0.0055558025445546179,0.013031658156270892,2.2536376138803684e-08,7.052695732584846e-07,3.2401925583689869e-05,1.7994514128437264e-12,1.3565135100787224e-08,1.824320181183113e-07,2.0737944845211541e-08,2.9274947611899667e-08,3.1501236273053359e-10,2.0772293666408573e-06
9.39930292607706e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31892519470038461,0.11271140006919639,0.015771146849337163,5.066963298991745e-11,0.00064595124650306348,0.0001406959132017907,0.0004023705930394777,3.7318197881600715e-11,1.0695082730357255e-10,5.4818859480869308e-07,2.8640790239877894e-18,5.5133065309411407e-08,1.8634499946287955e-13,2.8793456566013983e-09,1.0035452067809118e-14,3.7571350348901552e-17,2.4358337081968708e-07,4.618005345006114e-14,0.0055554043879086469,0.013051516418064164,2.2570200946803056e-08,7.0622162985838267e-07,3.2394349751386519e-05,1.8016841754835669e-12,1.356167669526774e-08,1.8241682210181839e-07,2.0812440401153619e-08,2.9408534164768104e-08,3.1620657256866366e-10,2.0780345793091344e-06
9.419721970290243e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3189057693113706,0.11271025000794781,0.015758941412588271,5.1105326136598941e-11,0.00064898538487391999,0.00014075736274610752,0.00040391688203039755,3.7528555302040314e-11,1.0745951282117682e-10,5.4961959972768701e-07,2.9015769083885193e-18,5.5126165274935833e-08,1.8775359059642636e-13,2.8954945716231916e-09,1.0095188815397144e-14,3.7801598966202752e-17,2.4406616127773102e-07,4.6656713026711611e-14,0.0055550066207237514,0.013071345204734845,2.2603973845524831e-08,7.071711881944026e-07,3.2386753152151144e-05,1.8039130375354759e-12,1.3558210092227429e-08,1.8240164821490667e-07,2.0887029751029042e-08,2.9542336451869352e-08,3.1740240839961856e-10,2.0788264263426441e-06
9.440141014503426e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31888637300126738,0.11270909734199511,0.015746746905833518,5.1543556610698245e-11,0.00065202488146045038,0.00014081791271146148,0.00040546538800720203,3.7739573356783829e-11,1.0796913293396801e-10,5.5104929579580734e-07,2.9394562232549812e-18,5.5119193804148553e-08,1.8916839956794308e-13,2.9116892319830054e-09,1.0155114434372746e-14,3.803272969170042e-17,2.4454781575441304e-07,4.7136970181880955e-14,0.0055546092424579412,0.013091144559479172,2.2637694909552537e-08,7.0811825690465214e-07,3.2379136145451747e-05,1.806138009697991e-12,1.3554735438468269e-08,1.8238649637814023e-07,2.0961712725358822e-08,2.9676353876976952e-08,3.1859986729472567e-10,2.0796049944093101e-06
9.46056005871661e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3188670057270549,0.11270794207556874,0.015734563316007665,5.1984331386871542e-11,0.00065506972295669645,0.00014087756876329099,0.00040701610728585084,3.7951252142899071e-11,1.0847968474307941e-10,5.5247767762000495e-07,2.9777196050635669e-18,5.5112151781825204e-08,1.9058942684362586e-13,2.9279296077865796e-09,1.0215228876091521e-14,3.8264743773322563e-17,2.4502833625794182e-07,4.7620840762727455e-14,0.0055542122525703112,0.013110914525407771,2.2671364213334382e-08,7.0906284460176092e-07,3.237149908728164e-05,1.8083591025997801e-12,1.3551252878953168e-08,1.8237136650640155e-07,2.1036489154871412e-08,2.9810585845756195e-08,3.1979894633108051e-10,2.0803703698482497e-06
9.480979102929793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31884766744580134,0.11270678421289176,0.015722390630067723,5.2427657430200757e-11,0.00065811989609161192,0.00014093633654650606,0.00040856903618843778,3.8163591753909147e-11,1.0899116534976144e-10,5.5390473986547184e-07,3.0163696976913053e-18,5.5105040084592369e-08,1.9201667278063912e-13,2.9442156689875487e-09,1.0275532090974819e-14,3.8497642456818108e-17,2.4550772481200838e-07,4.8108340617464256e-14,0.0055538156505210512,0.01313065514554574,2.2704981831183536e-08,7.1000495987241902e-07,3.2363842330189176e-05,1.8105763268200446e-12,1.3547762558136854e-08,1.8235625852810885e-07,2.1111358870841546e-08,2.9945031765768667e-08,3.209996425917977e-10,2.081122638668716e-06
9.499356242721658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31883028774624089,0.11270573992017278,0.015711444524782084,5.2828837951533945e-11,0.000660869599523741,0.00014098847273064877,0.00040996855839439011,3.8355262483553232e-11,1.0945228962202366e-10,5.5518796328401868e-07,3.0514876098981916e-18,5.5098580703057914e-08,1.9330651128701434e-13,2.9589121601285201e-09,1.0329966343700835e-14,3.8708008634424031e-17,2.4593820837869419e-07,4.8550206615082894e-14,0.0055534590398332506,0.013148396648510308,2.2735193557078614e-08,7.1085075676755863e-07,3.2356934694857666e-05,1.8125685295844763e-12,1.3544614751536488e-08,1.8234268000515317e-07,2.1178821235953935e-08,3.0066215533961528e-08,3.2208164954733326e-10,2.0817885452683896e-06
9.517733382513524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31881293146510059,0.11270469353097405,0.015700507231620066,5.3232095697259432e-11,0.00066362360123661378,0.00014103989805896511,0.00041136986474905174,3.8547468617464114e-11,1.099141617595747e-10,5.5647010976175947e-07,3.086922843082633e-18,5.5092066216103115e-08,1.9460138721789162e-13,2.9736456098669509e-09,1.0384553424333823e-14,3.8919093251930015e-17,2.4636777821425697e-07,4.8995036716500231e-14,0.0055531027424661769,0.013166114447410544,2.2765363531419745e-08,7.1169456415518054e-07,3.2350011638418609e-05,1.8145576148426231e-12,1.3541460876513596e-08,1.823291190933627e-07,2.1246358904010655e-08,3.0187571695090243e-08,3.2316496197867984e-10,2.0824439671406719e-06
9.536110522305389e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31879559857126605,0.11270364504835909,0.015689578741119346,5.363743572499916e-11,0.00066638189162831173,0.00014109061660364222,0.0004127729525839509,3.8740210216503622e-11,1.103767796497086e-10,5.5775117552925573e-07,3.1226773398222525e-18,5.5085497246147321e-08,1.9590130060859063e-13,2.988415995989138e-09,1.0439293294815027e-14,3.9130897212973292e-17,2.4679643582492671e-07,4.9442842476153465e-14,0.0055527467580285747,0.013183808573434364,2.2795491808103248e-08,7.1253638824120346e-07,3.2343073410846987e-05,1.8165435901753195e-12,1.3538301035407389e-08,1.8231557574022095e-07,2.1313971752660353e-08,3.0309099821191698e-08,3.242495777714807e-10,2.0830889662971188e-06
9.554487662097254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3187782890336805,0.11270259447538666,0.015678659043832036,5.4044863086074558e-11,0.00066914446111990386,0.00014114063242321302,0.00041417781923461564,3.8933487339238122e-11,1.1084014117994549e-10,5.5903115685442607e-07,3.1587530474343506e-18,5.5078874410443538e-08,1.9720625142382354e-13,3.0032232961853939e-09,1.0494185916488424e-14,3.9343421419769987e-17,2.4722418272633953e-07,4.9893635448483358e-14,0.0055523910861298969,0.013201479057713779,2.2825578440919732e-08,7.1337623521453852e-07,3.233612025993425e-05,1.8185264631209722e-12,1.353513532961233e-08,1.8230204989397536e-07,2.1381659659879889e-08,3.0430799485549966e-08,3.2533549481560456e-10,2.0837236045305003e-06
9.571027087909932e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3187627303938243,0.11270164717498014,0.015668838826673907,5.4413336550881611e-11,0.00067163442439429819,0.00014118504917420488,0.00041544371790873234,3.9107894669019227e-11,1.1125780062369093e-10,5.6018220979427221e-07,3.1914974328363829e-18,5.5072868309124678e-08,1.9838501406962381e-13,3.0165814093797459e-09,1.0543719845836172e-14,3.953530976054421e-17,2.4760837754131379e-07,5.0301912740039655e-14,0.0055520712483196578,0.013217362305559357,2.2852620849332312e-08,7.1413041216075527e-07,3.2329849867710333e-05,1.8203084024244492e-12,1.3532281262775141e-08,1.8228989155175925e-07,2.1442642850604406e-08,3.0540475496994792e-08,3.2631393098409798e-10,2.0842859712463711e-06
9.587908163673467e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3187468698232927,0.11270067856531864,0.015658823085943716,5.4791172977905738e-11,0.00067417938110036102,0.00014122980289340371,0.00041673724743104872,3.928635207386259e-11,1.1168470531105097e-10,5.6135612802923569e-07,3.2251896185290432e-18,5.5066694120110735e-08,1.9959233345642963e-13,3.0302462546108499e-09,1.0594404508367487e-14,3.9731764914545992e-17,2.47999750298733e-07,5.0721137220600611e-14,0.0055517450641502757,0.013233553951067699,2.2880187166198003e-08,7.1489852630393604e-07,3.2323437874406746e-05,1.8221245712825442e-12,1.3529363500582049e-08,1.8227749659074707e-07,2.1504948252984653e-08,3.0652559657168466e-08,3.2731366196041252e-10,2.0848513983079785e-06
9.604789239437002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31873102888738197,0.11269970819904712,0.01564881474260529,5.5170782701848262e-11,0.00067672792587364047,0.00014127397323699149,0.00041803227161598988,3.9465261487620624e-11,1.1211223246602571e-10,5.6252912249305024e-07,3.2591574976792797e-18,5.5060475923610477e-08,2.00803903067665e-13,3.0439421947988269e-09,1.0645217969185885e-14,3.9928829958108359e-17,2.4839035823713232e-07,5.1142909818932047e-14,0.0055514191427785773,0.013249725721238005,2.2907718471111664e-08,7.1566498678267551e-07,3.2317013868218825e-05,1.8239381400581879e-12,1.3526441026307791e-08,1.822651162711935e-07,2.1567316700970455e-08,3.0764787553657725e-08,3.2831448594310506e-10,2.0854082286950191e-06
9.621670315200537e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31871520756218757,0.11269873607852267,0.015638813789377586,5.5552169619593469e-11,0.00067928005135677602,0.00014131756331055103,0.00041932878840994487,3.9644622949016579e-11,1.1254038045209836e-10,5.6370119040091591e-07,3.2934025933682722e-18,5.5054214183226084e-08,2.0201972267079122e-13,3.057669212376139e-09,1.0696160196604889e-14,4.0126505586405903e-17,2.4878020255765306e-07,5.1567239489949865e-14,0.0055510934839039378,0.013265877640037829,2.2935214805506851e-08,7.1642979834386311e-07,3.2310578034942171e-05,1.8257491144752316e-12,1.3523513915787427e-08,1.8225275055095163e-07,2.1629748100534018e-08,3.0877158859323154e-08,3.2931640130761548e-10,2.0859565096600772e-06
9.638551390964072e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31869940582384615,0.11269776220609898,0.015628820218989752,5.5935337623527963e-11,0.00068183575020882019,0.0001413605762098171,0.00042062679576212477,3.98244364951632e-11,1.1296914763302754e-10,5.6487232899395629e-07,3.327926431957717e-18,5.5047909359019598e-08,2.032397919837595e-13,3.0714272897098454e-09,1.0747231158524994e-14,4.0324792493608139e-17,2.4916928446756081e-07,5.1994135188030545e-14,0.0055507680872262316,0.013282009731395095,2.29626762107546e-08,7.1719296572209695e-07,3.2304130558876394e-05,1.8275575002291699e-12,1.3520582244215202e-08,1.8224039938776675e-07,2.1692242357800899e-08,3.0989673247902999e-08,3.303194064320892e-10,2.0864962882984113e-06
9.655432466727607e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31868362364853453,0.11269678658412639,0.015618834024181131,5.6320290601538749e-11,0.00068439501510524558,0.00014140301502065512,0.00042192629162455657,4.00047021615673e-11,1.1339853237286887e-10,5.6604253553908987e-07,3.362730543071369e-18,5.5041561907539105e-08,2.0446411067516144e-13,3.0852164091021643e-09,1.0798430822435979e-14,4.0523691372880837e-17,2.4955760518013666e-07,5.2423605866907036e-14,0.0055504429524458445,0.013298122019198133,2.2990102728161219e-08,7.1795449363965762e-07,3.2297671622836053e-05,1.8293633029893008e-12,1.3517646086270683e-08,1.8222806274092311e-07,2.1754799379065859e-08,3.1102330394012307e-08,3.3132349969737238e-10,2.087027611547686e-06
9.672313542491141e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3186678610124708,0.11269580921495197,0.015608855197701199,5.6707032437011418e-11,0.00068695783873795135,0.00014144488281903972,0.00042322727395207883,4.0185419982134429e-11,1.1382853303599663e-10,5.6721180732889908e-07,3.3978164595765452e-18,5.5035172281844692e-08,2.0569267836438024e-13,3.0990365527910168e-09,1.0849759155419269e-14,4.0723202916387313e-17,2.4994516591457029e-07,5.2855660479564953e-14,0.0055501180792636674,0.013314214527295734,2.301749439896921e-08,7.1871438680648769e-07,3.2291201408161782e-05,1.8311665283971692e-12,1.3514705516020053e-08,1.8221574056981823e-07,2.1817419070776231e-08,3.1215129973142075e-08,3.3232867948700517e-10,2.0875505261877241e-06
9.689194618254676e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31865211789191339,0.11269483010091935,0.015598883732309596,5.7095567008828423e-11,0.00068952421381526677,0.00014148618267103414,0.00042452974070233778,4.0366589989173454e-11,1.142591479871251e-10,5.6838014168150174e-07,3.433185717565584e-18,5.5028740931534402e-08,2.0692549462174225e-13,3.1128877029505889e-09,1.0901216124150229e-14,4.092332781528972e-17,2.5033196789585337e-07,5.3290307978138936e-14,0.0055497934673810947,0.013330287279497166,2.3044851264357237e-08,7.194726499201708e-07,3.2284720094731373e-05,1.832967182066114e-12,1.351176060688765e-08,1.8220343283354049e-07,2.1880101339529326e-08,3.1328071661658298e-08,3.3333494418721763e-10,2.0880650788402598e-06
9.70607569401821e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31863639426316126,0.1126938492443689,0.015588919620776067,5.7485898191367534e-11,0.00069209413306195781,0.00014152691763277077,0.00042583368983578059,4.0548212213401205e-11,1.1469037559132982e-10,5.6954753594042211e-07,3.4688398563372438e-18,5.5022268302769691e-08,2.0816255896866975e-13,3.1267698416918698e-09,1.0952801694900494e-14,4.1124066759750458e-17,2.5071801235467477e-07,5.3727557313809531e-14,0.0055494691165000323,0.013346340299572226,2.3072173365440069e-08,7.2022928766591003e-07,3.2278227860970501e-05,1.8347652695823644e-12,1.3508811431713388e-08,1.8219113949158817e-07,2.1942846092079811e-08,3.1441155136801032e-08,3.3434229218692215e-10,2.0885713159687076e-06
9.722956769781746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31862069010255417,0.11269286664763761,0.015578962855880472,5.787802985450035e-11,0.00069466758921922749,0.0001415670907504318,0.00042713911931565115,4.0730286683946969e-11,1.1512221421406861e-10,5.7071398747446097e-07,3.5047804183780385e-18,5.5015754838300993e-08,2.0940387087783381e-13,3.1406829510631939e-09,1.1004515833540244e-14,4.1325420438933323e-17,2.511033005273153e-07,5.4167417436700197e-14,0.0055491450263228841,0.013362373611251277,2.309946074326866e-08,7.2098430471650399e-07,3.2271724883863489e-05,1.8365607965053211e-12,1.3505858062762282e-08,1.8217886050391663e-07,2.2005653235338156e-08,3.155438007668337e-08,3.3535072187770871e-10,2.089069283877943e-06
9.73983784554528e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31860500538647213,0.11269188231305918,0.015569013430412745,5.8271965863590983e-11,0.00069724457504472253,0.00014160670506023165,0.00042844602710798493,4.0912813428357205e-11,1.1555466222120259e-10,5.7187949367756868e-07,3.5410089493435189e-18,5.5009200977492814e-08,2.1064942977330872e-13,3.1546270130507848e-09,1.105635850554049e-14,4.1527389541004889e-17,2.5148783365554565e-07,5.4609897295774858e-14,0.0055488211965525674,0.013378387238225289,2.3126713438830204e-08,7.2173770573233112e-07,3.2265211338964067e-05,1.8383537683672917e-12,1.3502900571704547e-08,1.8216659583061256e-07,2.2068522676367525e-08,3.1667746160290557e-08,3.3636023165383887e-10,2.0895590287140906e-06
9.756718921308816e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31858934009133583,0.11269089624296402,0.015559071337172884,5.8667710079494848e-11,0.0006998250833125326,0.00014164576358839903,0.00042975441118160376,4.1095792472600091e-11,1.1598771797901676e-10,5.7304405196871588e-07,3.5775269980395138e-18,5.5002607156348826e-08,2.1189923503072638e-13,3.1686020095792828e-09,1.1108329675975363e-14,4.1729974753135859e-17,2.5187161298652335e-07,5.5055005838735611e-14,0.0055484976268924966,0.013394381204145885,2.3153931493048165e-08,7.2248949536133004e-07,3.2258687400406014e-05,1.8401441906736604e-12,1.3499939029621057e-08,1.8215434543191696e-07,2.2131454322384489e-08,3.178125306747883e-08,3.373708199122402e-10,2.0900405964643326e-06
9.77359999707235e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31857369419360587,0.11268990843967916,0.015549136568970943,5.9065266358557389e-11,0.00070240910681319314,0.00014168426935116067,0.0004310642695081107,4.127922384107005e-11,1.1642137985424066e-10,5.7420765979176562e-07,3.6143361164033085e-18,5.4995973807536628e-08,2.1315328597743182e-13,3.1826079225122802e-09,1.1160429309524356e-14,4.1933176761502242e-17,2.5225463977269129e-07,5.5502752011920869e-14,0.0055481743170465959,0.013410355532625364,2.318111494678235e-08,7.232396782389813e-07,3.2252153240913627e-05,1.8419320689032499e-12,1.3496973507018268e-08,1.8214210926836073e-07,2.2194448080759503e-08,3.1894900478974437e-08,3.3838248505249948e-10,2.0905140329567184e-06
9.807362148599422e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31854246049641116,0.11268792764283216,0.015529288978971085,5.9865830508985343e-11,0.0007075876707574359,0.00014175963459526935,0.00043368840082007862,4.1647443640427778e-11,1.1729051542618055e-10,5.7653201393272736e-07,3.688833785427355e-18,5.4982590241045028e-08,2.156741220075895e-13,3.2107124247440239e-09,1.1265013822723058e-14,4.234143390667995e-17,2.5301844074619847e-07,5.6406193026891524e-14,0.0055475284756155031,0.013442245371513943,2.3235378215920435e-08,7.2473524221976552e-07,3.2239054943038516e-05,1.8455002149152853e-12,1.3491030799418507e-08,1.8211767949000058e-07,2.2320621564830229e-08,3.2122615542136293e-08,3.4040903959020948e-10,2.0914366946834335e-06
9.841124300126494e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31851130410738104,0.11268593994106874,0.015509470603093704,6.0673689075405047e-11,0.00071278020953065638,0.00014183282472173938,0.00043631840487215001,4.2017472990285231e-11,1.1816205588052126e-10,5.7885253614437842e-07,3.7645144338249101e-18,5.4969053673569561e-08,2.1821193152274705e-13,3.2389403734536467e-09,1.1370111754765348e-14,4.2752166446102744e-17,2.537792466975301e-07,5.732029188026827e-14,0.0055468836699007302,0.013474056943004919,2.3289503571851159e-08,7.2622443450873767e-07,3.2225917799340201e-05,1.849058249707727e-12,1.3485073001561144e-08,1.8209330618453247e-07,2.2447042390598546e-08,3.2350888812945212e-08,3.4243988251665166e-10,2.0923273773295381e-06
