Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53)
6.135717963234375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073082343702537,0.11297737096310596,0.022251517559530969,0.0,6.7711198203118971e-08,6.0765968627045307e-07,2.3272254833053297e-06,2.016145357761273e-14,4.759539570105452e-21,1.0986848108893519e-08,1.5982125008566491e-29,7.8606263825423516e-09,7.2023983553307089e-22,2.4074690424587223e-13,2.0599031771438692e-17,7.9038680010495991e-20,6.2131149324551139e-10,9.6172086380542247e-22,0.0056900436619572135,0.0011376883077946949,2.1428070464818481e-09,1.610746032908004e-08,8.7700998266160921e-06,1.6695795062932302e-13,4.0109396726351077e-09,2.0674870229165157e-07,2.8777639187600366e-10,3.8838903696418913e-12,1.8963907492033421e-12,8.3897619095383946e-09,1.1250906258984717e-15
6.168082378957039e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072321159204132,0.11297564814856069,0.022248581191752249,0.0,6.9530862794936958e-08,6.206073869541239e-07,2.3514762394653097e-06,2.0448765713911741e-14,4.894214618381788e-21,1.1064444063010533e-08,1.6445815327958815e-29,7.9213116162341196e-09,7.3246995913073839e-22,2.4634122675766685e-13,2.098791298842033e-17,8.0344792841937014e-20,6.3263489288605961e-10,9.8278308745994133e-22,0.0056917422278495913,0.0011435347537625592,2.1527965547946105e-09,1.6313200249281121e-08,8.8366228270504604e-06,1.6792266086876414e-13,4.0391113848677123e-09,2.0662883618991813e-07,2.8975519039324892e-10,3.9852593531528611e-12,1.9161090274094465e-12,8.5737494979060361e-09,1.1414459594545236e-15
6.200446794679703e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071564098532341,0.11297396525499012,0.022245645346232721,0.0,7.1388014656109764e-08,6.3374635525297399e-07,2.3758372457222011e-06,2.0738786161653155e-14,5.0318730599594534e-21,1.1142244774753758e-08,1.692068402846582e-29,7.9822134140055377e-09,7.4485018678788351e-22,2.5203311633303668e-13,2.1382033321461488e-17,8.1664467355293455e-20,6.4409569778788707e-10,1.0042021293332131e-21,0.005693400760751908,0.0011493800061180084,2.162784683829254e-09,1.6520151743601407e-08,8.9031285688356901e-06,1.6888917595509273e-13,4.0672716016148243e-09,2.0651053778743659e-07,2.9173947665499542e-10,4.0886523762517776e-12,1.9359164818458906e-12,8.7605579273810642e-09,1.1579388071566785e-15
6.232811210402368e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070811072675499,0.11297232138981582,0.022242710022140726,0.0,7.3283156473756557e-08,6.4707784327885077e-07,2.4003085174798382e-06,2.1031527561475343e-14,5.1725606555369202e-21,1.1220250225380488e-08,1.7406948297876482e-29,8.0433306189898558e-09,7.573817406169442e-22,2.5782365260491528e-13,2.1781435303978703e-17,8.2997765430854074e-20,6.5569457187672053e-10,1.0259823597931908e-21,0.0056950201532602867,0.0011552240660130816,2.1727714275182304e-09,1.6728307280340504e-08,8.9696134411096141e-06,1.6985747830742248e-13,4.0954187546662854e-09,2.0639377558144073e-07,2.9372924509938154e-10,4.1940951981902202e-12,1.9558131210638422e-12,8.9502072429403557e-09,1.1745691227640799e-15
6.265175626125032e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070061994612149,0.11297071568035484,0.022239775218660718,0.0,7.5216792642274052e-08,6.6060308862007127e-07,2.4248900692995919e-06,2.1327002552187941e-14,5.3163234594945597e-21,1.1298460395852739e-08,1.7904828604375618e-29,8.1046620523297569e-09,7.7006584928518148e-22,2.6371391822065104e-13,2.2186161472856537e-17,8.4344748960444845e-20,6.6743217190376041e-10,1.0481281847411881e-21,0.0056966012780754636,0.0011610669345668934,2.1827567798018478e-09,1.6937659239944724e-08,9.0360738587918068e-06,1.7082755001373531e-13,4.1235512869708245e-09,2.0627851880966221e-07,2.9572449019539038e-10,4.301613635008059e-12,1.9757989528972137e-12,9.142717286134756e-09,1.191336849673379e-15
6.297540041847696e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069316779266533,0.11296914727337617,0.022236840934992841,0.0,7.7189429195226323e-08,6.7432331410656566e-07,2.4495819149116269e-06,2.1625223770757248e-14,5.4632078153990283e-21,1.1376875266826267e-08,1.8414548733729354e-29,8.1662065134850455e-09,7.8290374803724806e-22,2.6970499876058568e-13,2.2596254363950773e-17,8.5705479846884814e-20,6.793091473928286e-10,1.0706440458022833e-21,0.0056981449884463227,0.0011669086128664125,2.1927407346299894e-09,1.7148199917448589e-08,9.1025062631955452e-06,1.7179937284523174e-13,4.1516676532942316e-09,2.0616473743877894e-07,2.9772520645468898e-10,4.4112335557906379e-12,1.9958739844728012e-12,9.3381076911130546e-09,1.2082419211878042e-15
6.32990445757036e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068575343465101,0.11296761533466711,0.022233907170352611,0.0,7.9201573737000081e-08,6.8823972758069174e-07,2.4743840672269789e-06,2.1926203852292021e-14,5.6132603514850256e-21,1.1455494818639618e-08,1.8936335826776564e-29,8.2279627805433329e-09,7.9589667871725427e-22,2.7579798265680233e-13,2.3011756507622871e-17,8.7080020003450082e-20,6.9132614058949823e-10,1.0935344205163678e-21,0.0056996521186035449,0.0011727491019672216,2.2027232859637647e-09,1.7359921524868974e-08,9.1689071226291564e-06,1.7277292827168961e-13,4.1797663206273177e-09,2.0605240215229427e-07,2.9973138843881038e-10,4.5229808788531675e-12,2.0160382222212488e-12,9.5363978807254076e-09,1.2252842608808012e-15
6.362268873293024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067837605894024,0.1129661190486093,0.022230973923970544,0.0,8.1253735374259058e-08,7.0235352167381005e-07,2.4992965383503962e-06,2.2229955430029785e-14,5.7665279760669814e-21,1.1534319031303221e-08,1.9470420417227557e-29,8.2899296105336596e-09,8.0904588979033148e-22,2.8199396111207127e-13,2.3432710424302835e-17,8.8468431353346665e-20,7.0348378641221438e-10,1.1168038225298311e-21,0.0057011234841835732,0.0011785884028942628,2.212704427777188e-09,1.757281619366401e-08,9.235272932986269e-06,1.7374819745269964e-13,4.2078457683717509e-09,2.0594148433792315e-07,3.0174303075834118e-10,4.636881567935044e-12,2.0362916718884726e-12,9.7376070627076272e-09,1.2424637823325899e-15
6.394633289015689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067103487057536,0.11296465761776407,0.022228041195091856,0.0,8.3346424647239435e-08,7.1666587358869132e-07,2.5243193395937452e-06,2.2536491135323618e-14,5.923057872871254e-21,1.16133478844885e-08,2.0017036469771384e-29,8.3521057397429198e-09,8.223526363636882e-22,2.8829402801903529e-13,2.385915862008212e-17,8.9870775829192127e-20,7.1578271240541016e-10,1.1404568017878576e-21,0.0057025598826431394,0.0011844265166425618,2.2226841540586954e-09,1.778687597722553e-08,9.3016002183241931e-06,1.7472516125323433e-13,4.2359044889633989e-09,2.058319560739673e-07,3.0376012808233933e-10,4.7529616285031003e-12,2.0566343385474574e-12,9.9417542259478717e-09,1.2597803893856097e-15
6.426997704738353e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066372909237363,0.11296323026246752,0.022225108982976121,0.0,8.548015346091243e-08,7.3117794488783624e-07,2.5494524814898974e-06,2.2845823597629485e-14,6.0828974963791823e-21,1.1692581357517046e-08,2.0576421418492989e-29,8.4144898840350113e-09,8.3581818020715601e-22,2.9469927987964888e-13,2.4291143582339469e-17,9.1287115372507127e-20,7.2822353869462012e-10,1.1644979447273331e-21,0.0057039620936645231,0.0011902634441779438,2.2326624588126081e-09,1.8002092853294272e-08,9.3678855314309118e-06,1.7570380026771018e-13,4.2639409882524955e-09,2.0572379011548394e-07,3.0578267514472127e-10,4.871247103943335e-12,2.0770662266106301e-12,1.0148858136837195e-08,1.2772339767335082e-15
6.459362120461017e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065645796452892,0.11296183622043374,0.022222177286896905,0.0,8.7655435016045388e-08,7.4589088128777752e-07,2.5746959738070329e-06,2.3157965444493897e-14,6.246094567106027e-21,1.1772019429349815e-08,2.1148816205601577e-29,8.4770807391725802e-09,8.4944378977322629e-22,3.0121081572489514e-13,2.4728707775395682e-17,9.2717511933215997e-20,7.4080687794359767e-10,1.1889318744703357e-21,0.0057053308795518174,0.0011960991864377278,2.2426393360605986e-09,1.8218458726442738e-08,9.4341254543805264e-06,1.7668409480097644e-13,4.2919537855328483e-09,2.0561695988041138e-07,3.0781066673952723e-10,4.9917640717423689e-12,2.0975873398424437e-12,1.0358937335705256e-08,1.2948244294527974e-15
6.491726536183681e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064922074422426,0.11296047474636793,0.022219246106141517,0.0,8.9872783740208124e-08,7.6080581245942876e-07,2.6000498255632268e-06,2.3472929301542166e-14,6.4126970667705455e-21,1.1851662078576403e-08,2.1734465320471373e-29,8.5398769811413106e-09,8.6323074021657379e-22,3.0782973703482941e-13,2.5171893636198764e-17,9.4162027469156981e-20,7.5353333531343605e-10,1.2137632510182017e-21,0.0057066669856183048,0.001201933744331413,2.2526147798430581e-09,1.8435965430613841e-08,9.5003165990759595e-06,1.7766602488301957e-13,4.3199414141397273e-09,2.0551143943484824e-07,3.0984409772813961e-10,5.1145386398730161e-12,2.1181976813720157e-12,1.0572010133342589e-08,1.3125516231687203e-15
6.524090951906345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064201670525017,0.11295914511158733,0.022216315440010653,0.0,9.2132715218747721e-08,7.7592385183454278e-07,2.6255140450412248e-06,2.3790727792467044e-14,6.5827532335228544e-21,1.1931509283404333e-08,2.2333616838996066e-29,8.6028772664766378e-09,8.771803134130618e-22,3.1455714765895961e-13,2.5620743570044076e-17,9.5620723945602774e-20,7.66403508423694e-10,1.2389967714461493e-21,0.0057079711405652401,0.001207767118741341,2.2625887842203757e-09,1.8654604731544945e-08,9.5664556077796983e-06,1.7864957030821342e-13,4.3479024218393853e-09,2.0540720347836795e-07,3.1188296304600401e-10,5.2395969430165998e-12,2.1388972537061808e-12,1.0788094607610597e-08,1.3304154250120166e-15
6.55645536762901e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063484513763497,0.11295784660365099,0.022213385287818119,0.0,9.4435746125758761e-08,7.9124609641834065e-07,2.651088639803406e-06,2.4111373539017846e-14,6.7563115571261203e-21,1.2011561021648456e-08,2.2946522463258168e-29,8.6660802325927214e-09,8.9129379797824026e-22,3.2139415373697722e-13,2.6075299946324276e-17,9.709366333479075e-20,7.7941798731553021e-10,1.2646371700984469e-21,0.0057092440568521632,0.0012135993105233556,2.2725613432742249e-09,1.8874368329257849e-08,9.632539153632569e-06,1.7963471060217535e-13,4.375835370691752e-09,2.0530422732969979e-07,3.1392725769457904e-10,5.366965138716284e-12,2.1596860587425787e-12,1.1007208600140552e-08,1.3484156929056547e-15
6.588819783351674e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062770534728042,0.11295657852599769,0.022210455648890529,0.0,9.6782394155102254e-08,8.0677362660836245e-07,2.6767736167068184e-06,2.4434879160990006e-14,6.9334207739682416e-21,1.2091817270720355e-08,2.3573437561514537e-29,8.7294844981137028e-09,9.0557248928531691e-22,3.2834186361990178e-13,2.6535605094309823e-17,9.8580907615462439e-20,7.925773544168396e-10,1.2906892187841092e-21,0.0057104864310589592,0.0012194303205074384,2.2825324511087793e-09,1.9095247860640766e-08,9.698563941159012e-06,1.8062142503088612e-13,4.4037388376243213e-09,2.0520248691162834e-07,3.1597697674628105e-10,5.4966694038862531e-12,2.1805640977825478e-12,1.1229369713122619e-08,1.3665522754976202e-15
6.621184199074338e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062059665560717,0.11295534019759199,0.022207526522567016,0.0,9.9173177951493965e-08,8.2250750601958836e-07,2.7025689819181894e-06,2.4761257276215068e-14,7.1141298621946031e-21,1.2172278007617858e-08,2.4214621208499208e-29,8.7930886632070013e-09,9.2001768948261883e-22,3.3540138779164191e-13,2.7001701298966877e-17,1.0008251877241366e-19,8.0588218450939786e-10,1.3171577269731102e-21,0.0057116989442398593,0.0012252601494983377,2.292502101851846e-09,1.9317234901869776e-08,9.764526706759816e-06,1.8160969266496696e-13,4.43161141487356e-09,2.0510195873606137e-07,3.1803211535250814e-10,5.6287359310994705e-12,2.2015313715443066e-12,1.1454595306186092e-08,1.3848250136793774e-15
6.653548614797002e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061351839920733,0.11295413095257802,0.022204597908198953,0.0,1.0160861704168129e-07,8.3844878131588052e-07,2.7284747409289635e-06,2.5090520500551112e-14,7.298488036839616e-21,1.2252943208914594e-08,2.487033622604475e-29,8.8568913099186545e-09,9.3463070751053003e-22,3.4257383879097505e-13,2.7473630796806536e-17,1.015985587960549e-19,8.19333044698003e-10,1.3440475419930879e-21,0.0057128822622695202,0.0012310887982761823,2.3024702896559765e-09,1.9540320970886404e-08,9.8304242191926744e-06,1.8259949232857555e-13,4.4594517096686715e-09,2.0500261988985522e-07,3.2009266873298707e-10,5.7631909246772202e-12,2.2225878801761042e-12,1.168290249337176e-08,1.4032337396231239e-15
6.685913030519666e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060646992950499,0.11295295013994128,0.022201669805149673,0.0,1.0408923176577049e-07,8.5459848204778276e-07,2.7544908985702703e-06,2.5422681447873618e-14,7.4865447446799284e-21,1.233381285074964e-08,2.5540849224023347e-29,8.9208910025105404e-09,9.49412859117917e-22,3.4986033113402223e-13,2.7951435771764296e-17,1.0312908968197971e-19,8.3293049438162084e-10,1.371363549226542e-21,0.0057140370361814206,0.0012369162675970814,2.3124370086995456e-09,1.9764497530021699e-08,9.8962532800384658e-06,1.8359080259381117e-13,4.4872583447731975e-09,2.049044480198539e-07,3.2215863217811839e-10,5.9000605973664449e-12,2.2437336232689305e-12,1.1914308140197344e-08,1.421778276238255e-15
6.71827744624233e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059945061242468,0.11295179712317764,0.02219874221279421,0.0,1.0661554320872464e-07,8.7095762049671612e-07,2.7806174590277069e-06,2.5757752730066742e-14,7.6783496592834636e-21,1.2414886908817225e-08,2.6226430641608717e-29,8.9850862877993657e-09,9.6436546687802944e-22,3.5726198123722199e-13,2.8435158351119764e-17,1.0467417343054445e-19,8.4667508522651849e-10,1.3991106723084918e-21,0.0057151639024986796,0.0012427425581937146,2.3224022531877581e-09,1.9989755988406336e-08,9.9620107241545717e-06,1.8458360188418298e-13,4.515029959027088e-09,2.0480742131811557e-07,3.2423000105902194e-10,6.039371166749437e-12,2.2649685998694406e-12,1.2148828860816977e-08,1.4404584394962171e-15
6.750641861964995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059245982806679,0.11295067127997002,0.022195815130519041,0.0,1.0918807313203695e-07,8.8752719152560283e-07,2.8068544258560415e-06,2.6095746957015013e-14,7.8739526761546348e-21,1.2496165358356538e-08,2.6927354788860029e-29,9.0494756954973812e-09,9.7948986020388858e-22,3.6477990734077924e-13,2.8924840601449803e-17,1.0623387204645808e-19,8.605673611413928e-10,1.4272938733245935e-21,0.0057162634835575309,0.001248567670775908,2.3323660173536254e-09,2.0216087704411467e-08,1.0027693420115782e-05,1.85577868403084e-13,4.5427652068386158e-09,2.0471151850829821e-07,3.2630677081519142e-10,6.1811488512054056e-12,2.2862928084928713e-12,1.2386481015275393e-08,1.4592740372899469e-15
6.783006277687659e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058549697038991,0.11294957200187197,0.022192888557721793,0.0,1.118073439056547e-07,9.0430817243595268e-07,2.8332018019937665e-06,2.6436676736595448e-14,8.0734039074245898e-21,1.257764817414159e-08,2.7643899888628971e-29,9.1140577385546071e-09,9.9478737536315438e-22,3.7241522943269007e-13,2.9420524524611295e-17,1.0780824753837896e-19,8.7460785825447822e-10,1.4559181530096934e-21,0.0057173363878235597,0.0012543916060311962,2.3423282954588723e-09,2.0443483988316152e-08,1.0093298270640423e-05,1.8657358009740334e-13,4.570462758673428e-09,2.0461671883120198e-07,3.283889369537363e-10,6.3254198667983562e-12,2.3077062471352731e-12,1.2627280706857706e-08,1.4782248680333807e-15
6.815370693410323e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057856144690151,0.11294849869399863,0.022189962493811045,0.0,1.1447387844017501e-07,9.2130152283142455e-07,2.8596595897773371e-06,2.6780554674670031e-14,8.276753676810709e-21,1.2659335330471202e-08,2.837634811879095e-29,9.1788309135025916e-09,1.010259355492476e-21,3.8016906917334795e-13,2.9922252053766983e-17,1.093973619185228e-19,8.8879710489263247e-10,1.4849885509468065e-21,0.0057183832102008962,0.0012602143646253802,2.3522890817948603e-09,2.0671936104700751e-08,1.0158822213002896e-05,1.8757071481952524e-13,4.5981213017529006e-09,2.0452300203040585e-07,3.3047649506180076e-10,6.4722104239026619e-12,2.3292089132859045e-12,1.2871243779535391e-08,1.4973107240731085e-15
6.847735109132987e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057165267835387,0.11294745077472441,0.022187036938206055,0.0,1.1718820011929598e-07,9.3850818448789334e-07,2.8862277909552772e-06,2.7127393375078675e-14,8.4840525148619342e-21,1.2741226801159041e-08,2.9124985654801777e-29,9.2437937007994505e-09,1.0259071506113309e-21,3.8804254982067163e-13,3.0430065049447727e-17,1.1100127720228144e-19,9.0313562156239009e-10,1.5145101457665005e-21,0.0057194045323345245,0.0012660359472030634,2.3622483706834491e-09,2.0901435274821421e-08,1.0224262219433952e-05,1.8856925023666574e-13,4.6257395393432866e-09,2.0443034833948898e-07,3.3256944079369237e-10,6.6215467229347246e-12,2.3508008039397265e-12,1.31183858155091e-08,1.5165313905787716e-15
6.880099524855651e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056477009844809,0.1129464276753873,0.022184111890336491,0.0,1.199508327326148e-07,9.5592908123004013e-07,2.9129064067020834e-06,2.747720543963249e-14,8.6953511534824188e-21,1.2823322559523775e-08,2.9890102712580635e-29,9.3089445651762204e-09,1.0417321176353438e-21,3.9603679615588466e-13,3.0944005295643445e-17,1.1262005540784672e-19,9.1762392093297884e-10,1.544488055346678e-21,0.0057204009229058347,0.0012718563543881855,2.3722061564777283e-09,2.113197267932373e-08,1.0289615297505633e-05,1.8956916373723472e-13,4.6533161911577431e-09,2.0433873846833112e-07,3.3466776986648792e-10,6.7734549514799041e-12,2.3724819156089772e-12,1.3368722132848917e-08,1.5358866427288827e-15
6.912463940578316e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33055791315354427,0.11294542884000007,0.022181187349642265,0.0,1.2276230040880076e-07,9.7356511881446302e-07,2.9396954376317323e-06,2.783000346810747e-14,8.9107005207656898e-21,1.2905622578379334e-08,3.0671993591720534e-29,9.3742819559843223e-09,1.0577356203890955e-21,4.0415293440996234e-13,3.1464114495939725e-17,1.1425375855584465e-19,9.3226250782128243e-10,1.5749274370127357e-21,0.0057213729379216038,0.0012776755867845407,2.3821624335628628e-09,2.1363539460619998e-08,1.0354878490502026e-05,1.9057043267624927e-13,4.6808499942734435e-09,2.0424815358928785e-07,3.3677147807464757e-10,6.9279612812888335e-12,2.3942522443348463e-12,1.3622267783232441e-08,1.5553762504865417e-15
