Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
1.6152086803021577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727599823256,0.11866996523708573,0.022821567681528817,0.0,5.8928912556506928e-33,1.1479789662234489e-19,7.1976650411132553e-37,1.3754606641635896e-29,1.3773147782168365e-64,1.4255497736725291e-11,1.3312201669754208e-57,1.4255497099169866e-11,1.9587579998101435e-39,5.4503759553505985e-38,1.233085313448842e-52,1.4297010249927894e-53,9.0183246766831001e-28,8.2163547010278151e-45,7.7853180801877225e-10,2.3050944398926982e-11,9.2297572835563696e-14,3.4768944652179323e-21,1.2888638105448629e-20,9.2266735480140324e-14,1.090153164594296e-17,2.6786736362569694e-18,1.4522778731185448e-19,3.5478833101183537e-34,9.6652087526506582e-28,1.1354996927888837e-49,1.4918506915648315e-29,2.1712905585513254e-46,1.345155563637903e-49
1.953275614430018e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758304208,0.11866996507113421,0.02282156767911651,0.0,1.1324091609495943e-32,1.645770272595947e-19,1.9880170323609346e-36,2.3386189478155496e-29,4.6097380614939982e-64,1.7239206630148534e-11,3.4559835055727611e-57,1.7239205716173569e-11,3.8196925217327215e-39,1.0776598635254514e-37,3.7553748378995497e-52,4.3541463657757926e-53,1.5071403244602239e-27,1.817648632207379e-44,9.4148031640170842e-10,2.7875560670223629e-11,1.1162006856107723e-13,4.9833624103610583e-21,1.8476423467116933e-20,1.115752553323737e-13,1.5084199909926237e-17,4.3207606280746119e-18,2.7106592815736489e-19,8.8816140175729088e-34,1.6155494620879036e-27,2.8229522808663365e-49,2.4930299710547184e-29,6.6125928909235316e-46,4.2702018665973256e-49
2.629409482685739e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923117,0.022821567674291894,0.0,2.9276446029354819e-32,2.8356414839584145e-19,9.1495558255379899e-36,5.1707010063887443e-29,2.6762657412601147e-63,2.3206624458942008e-11,1.528647543826938e-56,2.3206622884282349e-11,1.0141108836092526e-38,3.0133404924010824e-37,1.9409166409917627e-51,2.2503355171149727e-52,3.216747799362211e-27,5.7188686119116801e-44,1.2673773255667846e-09,3.752479320293077e-11,1.5026882079448296e-13,8.582840055799552e-21,3.1831762998592825e-20,1.5018994000934481e-13,2.4515107664954672e-17,8.7138881604371096e-18,6.6954173913153861e-19,3.6512038485313575e-33,3.4491658761321033e-27,1.0404170022701589e-48,5.3204600305949602e-29,3.4175165373279267e-45,2.9831557421323534e-48
3.3055433509414596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727515917374,0.1186699644073281,0.022821567669467278,0.0,6.1985966380152404e-32,4.3404519057084229e-19,2.9545603632337759e-35,9.6872222957766409e-29,1.0382660077150615e-62,2.9174042355721715e-11,4.5997946892334128e-56,2.9174039945576809e-11,2.1997396277728602e-38,6.7454150256409715e-37,6.9088792231055005e-51,8.0101818841733255e-52,5.8478915398835725e-27,1.4145655114743809e-43,1.5932743224118155e-09,4.7174025719613723e-11,1.8892389866303657e-13,1.3132500816567782e-20,4.8720066420850144e-20,1.8880080765322186e-13,3.549752899843642e-17,1.5025336680088336e-17,1.3605907546488588e-18,1.0472375149297683e-32,6.2721788354567769e-27,2.8984544826174771e-48,9.6714631205646123e-29,1.2164697002574674e-44,1.1384779585347696e-47
3.98167721919718e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727482355021,0.11866996407542507,0.022821567664642661,0.0,1.1724202012095682e-31,6.1815945097935428e-19,8.06564845490506e-35,1.6394677347514217e-28,3.388965603486985e-62,3.5141460325092602e-11,1.1907040837267013e-55,3.5141456892812045e-11,4.2512516251275995e-38,1.3323730427236168e-36,2.0725050804084547e-50,2.4028388046729807e-51,9.6711756546841153e-27,3.0767274186141506e-43,1.9191713061011615e-09,5.6823258219186665e-11,2.2758612666961997e-13,1.8695804270136181e-20,6.9380599315781376e-20,2.2740759974104523e-13,4.7846771460399008e-17,2.3568519625032307e-17,2.4703168316229901e-18,2.5773121264467296e-32,1.0375794337896478e-26,7.0169415345335771e-48,1.599308298038388e-28,3.6490416561832613e-44,3.6245094234275106e-47
4.657811087452901e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727448792668,0.11866996374352205,0.022821567659818045,0.0,2.0450375001814326e-31,8.3643774795839735e-19,1.9630746924167282e-34,2.5770677622338326e-28,9.7993330751140292e-62,4.1108878368186407e-11,2.769683935999607e-55,4.1108873724198051e-11,7.5521141492742848e-38,2.4014614624320187e-36,5.5189320329131158e-50,6.3984882799781253e-51,1.4942564323596107e-26,6.1003070393507783e-43,2.2450682764283592e-09,6.6472490701382191e-11,2.6625602093900373e-13,2.52875306026962e-20,9.3872143427715424e-20,2.6601025274256113e-13,6.1308432415635927e-17,3.4524991218726293e-17,4.1341912997986434e-18,5.6865895060205033e-32,1.6035862339188115e-26,1.5377855761576512e-47,2.4707968988815801e-28,9.7168733871504688e-44,1.036212458566278e-46
6.010078823964343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727381667968,0.11866996307971606,0.022821567650168812,0.0,5.4375550321050479e-31,1.375664330132699e-18,1.1291817060266806e-33,5.5066583121629485e-28,1.0670941575315146e-60,5.30437146758571e-11,1.3707531237434286e-54,5.3043707038860066e-11,2.0701717442904144e-37,6.6360025111783398e-36,4.335846287425046e-49,5.0265421358420161e-50,3.119523518441656e-26,2.1556843744233478e-42,2.8968621769314065e-09,8.5770955613562997e-11,3.4362072639392895e-13,4.1554789591581644e-20,1.5436447026293739e-19,3.4320312385328147e-13,9.0470585066507014e-17,6.400899691492515e-17,9.9090050689755794e-18,2.419352122380665e-31,3.3500403008739103e-26,7.070498788653299e-47,5.1570569161072591e-28,7.6329775712694601e-43,8.887999642284995e-46
7.362346560475784e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727314543268,0.11866996241591012,0.022821567640519579,0.0,1.1833991319184548e-30,2.0516858468895735e-18,4.0253119426198744e-33,1.0074878680372455e-27,5.403356751739344e-60,6.4978551278570353e-11,4.4593378267515161e-54,6.4978539889733763e-11,4.587893106234251e-37,1.4726263847020303e-35,1.8512956441959511e-48,2.146134732504319e-49,5.6314794521184172e-26,5.7501910543781556e-42,3.5486560239406186e-09,1.050694204561898e-10,4.21020025569035e-13,6.1924631501444299e-20,2.3018837867593387e-19,4.2037943019269732e-13,1.2194765525422082e-16,1.0351216168958645e-16,1.967749343630676e-17,7.1292999389844295e-31,6.0514881896324677e-26,2.2563336440517147e-46,9.3076946097159494e-28,3.2588568419585493e-42,3.7825708091729733e-45
8.714614296987226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727247418578,0.11866996175210423,0.022821567630870346,0.0,2.2582824184812328e-30,2.864494276053732e-18,1.1214307583247444e-32,1.6629847984227052e-27,1.9687434612379512e-59,7.6913388176229925e-11,1.167665592420896e-53,7.6913372276876483e-11,8.8594369325555708e-37,2.8450388567042495e-35,5.9222587760701356e-48,6.8652420203120594e-49,9.2173161700049908e-26,1.2894568632778425e-41,4.2004498174625518e-09,1.2436788522928001e-10,4.9845578823045013e-13,8.6387650491490434e-20,3.2133866574063747e-19,4.9753917720895104e-13,1.5492904234093518e-16,1.527698054955572e-16,3.450958132720395e-17,1.7163284826701699e-30,9.9108601024216406e-26,5.8333927589967482e-46,1.523114628985875e-27,1.0424366017852276e-41,1.2133791790322986e-44
1.0066882033498667e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727180293884,0.1186699610882984,0.022821567621221114,0.0,3.9315645339591589e-30,3.8140900769360054e-18,2.6750641873660477e-32,2.5529926253691162e-27,5.8839439635421819e-59,8.8848225368761962e-11,2.665610963975393e-53,8.8848204200307762e-11,1.5552499308955799e-36,4.9971243910116914e-35,1.5863175798975096e-47,1.8388462206834688e-48,1.4069363647786521e-25,2.5714361533068191e-41,4.8522435574993949e-09,1.4366634993284558e-10,5.7592962635050072e-13,1.149345349808085e-19,4.2781128425007898e-19,5.7468236909652474e-13,1.8885240214988126e-16,2.1128226804975516e-16,5.5463153580955248e-17,3.6237052597382315e-30,1.5137093975461263e-25,1.312923711011885e-45,2.3244068396813196e-27,2.792064553647151e-41,3.2968685251822136e-44
1.277141750652155e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307270460445,0.11866995976068689,0.022821567601922648,0.0,9.8163235753927352e-30,6.1236524184221898e-18,1.123405938267335e-31,5.1691887326698036e-27,3.6632323849781587e-58,1.1271790063820797e-10,1.059305601503024e-52,1.1271786665604927e-10,3.9250280308719989e-36,1.2638771672035238e-34,8.1398865997546989e-47,9.434984850846255e-48,2.8281790029367811e-25,8.0232035839605999e-41,6.155830877119083e-09,1.8226327913143813e-10,7.3099617576975298e-13,1.8424606796167811e-19,6.8671049682957645e-19,7.2891910089220211e-13,2.5841617739427569e-16,3.5360309091724802e-16,1.1929901238984994e-16,1.2362750628647084e-29,3.0463618268163728e-25,5.0283422661068252e-45,4.6705380926158057e-27,1.4324945637500743e-40,1.790870156920264e-43
1.5475952979544433e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726911795122,0.1186699584330756,0.022821567582624182,0.0,2.0585543503971253e-29,8.9803858209841949e-18,3.4634513501173333e-31,9.1430078484970633e-27,1.4770726189953492e-57,1.3658757708639791e-10,3.1553927771020598e-52,1.3658752725698867e-10,8.2857475266086984e-36,2.6749805299299426e-34,2.8882299145751662e-46,3.3475655949643113e-47,4.9801643036690983e-25,1.9987629205417779e-40,7.4594179828026355e-09,2.2086020805204413e-10,8.8622882990530753e-13,2.6978613964540482e-19,1.0068578010464435e-18,8.8308965463871238e-13,3.2871922889561972e-16,5.250724925334418e-16,2.1847843532053353e-16,3.2627832979312182e-29,5.3704196421132564e-25,1.4603790784082894e-44,8.2210938364253068e-27,5.0822841662490356e-40,6.5464098122431768e-43
1.8180488452567316e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726777545749,0.1186699571054645,0.022821567563325717,0.0,3.8482945795606595e-29,1.2384294755756423e-17,8.8897336031854604e-31,1.4776466810042796e-26,4.7760576424500222e-57,1.6045725471280463e-10,7.9107021395759979e-52,1.6045718600314277e-10,1.5560989023597534e-35,5.0331585957382497e-34,8.3652610437272333e-46,9.6950949468845268e-47,8.023586323472114e-25,4.3177347544303932e-40,8.7630048745513951e-09,2.5945713669474171e-10,1.0416347995379688e-12,3.7147826499748234e-19,1.3882240170895397e-18,1.0371940603632742e-12,3.99004200511453e-16,7.199060342888642e-16,3.5951374454571942e-16,7.3254504428632399e-29,8.6620013690164351e-25,3.590076837169019e-44,1.3239764909883722e-26,1.4718401716995503e-39,1.9358944275059609e-42
2.08850239255902e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726643296382,0.11866995577785365,0.022821567544027251,0.0,6.625663501158543e-29,1.633537907315904e-17,2.0210050505434459e-30,2.2368972857482952e-26,1.3501606426232982e-56,1.8432693351691473e-10,1.7696327865944332e-51,1.8432684289451412e-10,2.6885464785668504e-35,8.7033446224479719e-34,2.130502754124632e-45,2.4690409561786179e-46,1.2116902795739695e-24,8.4531606674509848e-40,1.0066591552365023e-08,2.9805406505960563e-10,1.1972189431607835e-12,4.8924715322794485e-19,1.8307807106585307e-18,1.1912323473021154e-12,4.6933741979578434e-16,9.3302656218054163e-16,5.4738707246974949e-16,1.4698111723392735e-28,1.309571241330363e-24,7.9025193895175978e-44,1.9986037445346619e-26,3.7481283734859897e-39,5.0148725467004771e-42
2.3589559398613082e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726509047009,0.11866995445024299,0.022821567524728786,0.0,1.0711194887925536e-28,2.0833638846510016e-17,4.1903744420429714e-30,3.2212131461151788e-26,3.4539799341595352e-56,2.081966134982314e-10,3.6307439368280187e-51,2.0819649793110115e-10,4.3587113524275885e-35,1.4109722159673913e-33,4.9269899857235339e-45,5.7095218353633454e-46,1.7413585404927692e-24,1.5362068562057424e-39,1.13701780162427e-08,3.3665099314670769e-10,1.3529845887835583e-12,6.2301992164834101e-19,2.3345003426677194e-18,1.3452045437644698e-12,5.3987839098793045e-16,1.1607037872351275e-15,7.8564142022551041e-16,2.7057087026187186e-28,1.8841615207426729e-24,1.6013592387921534e-43,2.8710689458664411e-26,8.6668618069616274e-39,1.1729712890761245e-41
2.6294094871635965e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726374797647,0.11866995312263257,0.02282156750543032,0.0,1.6471212532906576e-28,2.5879075546810829e-17,8.0884462910322909e-30,4.4592161828581024e-26,8.2722618019702646e-56,2.3206629465626434e-10,6.9678234790710817e-51,2.320661511129065e-10,6.7189516039165577e-35,2.1737580550770636e-33,1.0619918845468447e-44,1.2305736038633759e-45,2.4063430970404376e-24,2.6336892021929247e-39,1.2673764266184106e-08,3.7524792095611875e-10,1.5089343455396668e-12,7.7272539629321934e-19,2.8993557568562418e-18,1.4991106776741338e-12,6.1053935829083737e-16,1.4004219360357787e-15,1.076852911058191e-15,4.6508186892735659e-28,2.606663683532199e-24,3.0477557071860245e-43,3.9657960066155748e-26,1.8678496786404386e-38,2.5375663326615668e-41
2.899863034465885e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726240548291,0.11866995179502234,0.022821567486131854,0.0,2.4305464720664213e-28,3.1471690231119544e-17,1.462969058886469e-29,5.9796242094053884e-26,1.8318024549045957e-55,2.5593597699051885e-10,1.2581327728151006e-50,2.5593580243993786e-10,9.9360148762386251e-35,3.2117582338449053e-33,2.1308752065424997e-44,2.4689548604014003e-45,3.2216213159374005e-24,4.2951952864038627e-39,1.3977350302189487e-08,4.1384484848791021e-10,1.6650706377850603e-12,9.3829237157374666e-19,3.5253195546030265e-18,1.6529507772129458e-12,6.8113902203013871e-16,1.6500363297243605e-15,1.4233198635395316e-15,7.5494622962057109e-28,3.4938267384535725e-24,5.4770588219243896e-43,5.3071716210556899e-26,3.7473018060664625e-38,5.0753127628232207e-41
3.170316581768173e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072610629893,0.11866995046741231,0.022821567466833389,0.0,3.4645712382533585e-28,3.7611482151079365e-17,2.4974660124891011e-29,7.8116181037231269e-26,3.7679381973832967e-55,2.7980566050049151e-10,2.1519351650397429e-50,2.7980545191220416e-10,1.4190487941187329e-34,4.5823343076241817e-33,4.0015699050274525e-44,4.6361301923688125e-45,4.2023701932543755e-24,6.7071609756176191e-39,1.5280936124259226e-08,4.5244177574215465e-10,1.8213957120017762e-12,1.1196486822965697e-18,4.2123638622041867e-18,1.8067248710538945e-12,7.5162799999139601e-16,1.9073148857587206e-15,1.8272956002330113e-15,1.167983691655417e-27,4.5626700896159827e-24,9.3458375516788138e-43,6.9198808735667075e-26,7.0360982440588287e-38,9.4580968631674565e-41
3.440770129070461e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725972049574,0.11866994913980253,0.022821567447534923,0.0,4.7966265495174346e-28,4.429844983776908e-17,4.0606883504025168e-29,9.9845792545886286e-26,7.2846178790462585e-55,3.036753451856771e-10,3.5170951137700383e-50,3.0367509952971227e-10,1.9681328430142615e-34,6.3484061841901145e-33,7.1043463485647725e-44,8.230387961730075e-45,5.3638063287586219e-24,1.0093813826579805e-38,1.6584521732393432e-08,4.9103870271892436e-10,1.9779112653151536e-12,1.3167219974346154e-18,4.9604607061492701e-18,1.9604329879690644e-12,8.2208890413361676e-16,2.1703106080208559e-15,2.2906162662138937e-15,1.7362704177060058e-27,5.8303305666909142e-24,1.5256632595641086e-42,8.8286318878019555e-26,1.2490122300825064e-37,1.6632653186476681e-40
3.711223676372749e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725837800217,0.11866994781219294,0.022821567428236458,0.0,6.4791227673464989e-28,5.1532592867284748e-17,6.3412383017713717e-29,1.2527661862953613e-25,1.3371378803017006e-54,3.2754503104557616e-10,5.5363676967147965e-50,3.2754474529246659e-10,2.6629063076003244e-34,8.5793719978222979e-33,1.2037455142037201e-43,1.3944477584910914e-44,6.7209413847109729e-24,1.4726000327267863e-38,1.7888107126591955e-08,5.2963562941829052e-10,2.1346183360755884e-12,1.5294409815259526e-18,5.7695824194085723e-18,2.1140751564122098e-12,8.9257021469678828e-16,2.4378044778914918e-15,2.8144244735501889e-15,2.4965686646781551e-27,7.3138131195573875e-24,2.399796321508051e-42,1.1057743899871441e-25,2.1160121111687314e-37,2.7911535838290461e-40
3.981677223675037e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725703550873,0.11866994648458355,0.022821567408937992,0.0,8.5690165650552841e-28,5.9313911726532243e-17,9.5720363012980348e-29,1.5469744433303538e-25,2.3474488978298905e-54,3.5141471807969386e-10,8.4429352644800544e-50,3.5141438920047198e-10,3.5274114146690235e-34,1.1350630412102696e-32,1.9605072039635056e-43,2.2709502029574952e-44,8.2885625910636709e-24,2.0924045496933068e-38,1.9191692306854677e-08,5.682325558403235e-10,2.2915176162234483e-12,1.7577353629256158e-18,6.6397015968425502e-18,2.2676514045692257e-12,9.6302483179639872e-16,2.7091158283364455e-15,3.3994203256702129e-15,3.4898932350407397e-27,9.0299625008205045e-24,3.6574913722388446e-42,1.3631119322639585e-25,3.4458203879746081e-37,4.5042598035059839e-40
4.5225843182796134e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725435052177,0.11866994382936547,0.022821567370341064,0.0,1.4216002798067181e-27,7.6518074548526483e-17,2.0053666167566111e-28,2.266733418555914e-25,6.5161801137395101e-54,3.9915409566858564e-10,1.8150107250758544e-49,3.9915367145226376e-10,5.8694720330932921e-34,1.883857962126121e-32,4.7239637015457165e-43,5.4712637050699211e-44,1.2114624618913181e-23,3.954431152991589e-38,2.1798862025573273e-08,6.4542640785267133e-10,2.6058959012663336e-12,2.2607681527793854e-18,8.5628216344290441e-18,2.5746062539051148e-12,1.103843522567247e-15,3.2597802546712354e-15,4.7562843728179422e-15,6.3583059510247417e-27,1.3228173917113637e-23,7.8573820068737996e-42,1.9906449701961069e-25,8.3005670797901551e-37,1.0656563091294548e-39
5.06349141288419e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725166553493,0.11866994117414822,0.022821567331744137,0.0,2.2278766507103326e-27,9.5910935644398589e-17,3.8483555202094159e-28,3.1809398624687052e-25,1.6184325840529699e-53,4.4689347794837266e-10,3.5920619976258256e-49,4.4689294628513952e-10,9.2247470178550059e-34,2.9528819063395583e-32,1.0298988253094568e-42,1.192659287514806e-43,1.6959438234765154e-23,6.9679552196340484e-38,2.4406030888549807e-08,7.2262025875652674e-10,2.9210496006782333e-12,2.8252621501516083e-18,1.0729600439226375e-17,2.8812977626689445e-12,1.2444365342963311e-15,3.8183735609023471e-15,6.365024683456507e-15,1.0756449731862232e-26,1.856032936945955e-23,1.5552537981728194e-41,2.7843578040218911e-25,1.8091227913297643e-36,2.2804898587124663e-39
5.6043985074887666e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724898054819,0.11866993851893184,0.022821567293147209,0.0,3.3347574667250735e-27,1.1749249092155205e-16,6.8609605618777464e-28,4.3128451141741247e-25,3.6038793216884148e-53,4.9463286491507091e-10,6.6147368410386285e-49,4.9463221369914911e-10,1.3845840896010733e-33,4.4202515441554261e-32,2.0523098809969479e-42,2.376342870000172e-43,2.2939889891690036e-23,1.1583078873517874e-37,2.7013198895784599e-08,7.9981410855244485e-10,3.2369811697442916e-12,3.4506618275268314e-18,1.3139817408401251e-17,3.1877261577859845e-12,1.3848900895559921e-15,4.381600366955527e-15,8.228627694239644e-15,1.7148148997426838e-26,2.5162069611901771e-23,2.8651611709939772e-41,3.7630043366458578e-25,3.6040845897555985e-36,4.4681653483238088e-39
6.33905651205093e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724533380917,0.11866993491262817,0.022821567240725007,0.0,5.4400283033261886e-27,1.5030955016178803e-16,1.3751162261091268e-27,6.2405361707930485e-25,9.4546152987476497e-53,5.5947233027596562e-10,1.3899159579064779e-48,5.5947149730449548e-10,2.2669097571906637e-33,7.2104828916687199e-32,4.7099041284627984e-42,5.452584595856567e-43,3.3088429782910338e-23,2.1475319557912475e-37,3.0554243418192572e-08,9.0465850653135948e-10,3.6673259758826061e-12,4.396629594955337e-18,1.680282314012989e-17,3.6034951087037153e-12,1.5755000559434029e-15,5.1506503595686439e-15,1.1170789413021917e-14,2.9997841451164636e-26,3.6405033146853742e-23,6.0207190140999743e-41,5.4214537279428781e-25,8.2679669334053528e-36,1.0047092222944675e-38
7.073714516613093e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724168707048,0.1186699313063261,0.022821567188302805,0.0,8.4092651368722424e-27,1.8716407357219507e-16,2.5422043011593162e-27,8.6709926114865864e-25,2.2648073641919267e-52,6.2431180426548426e-10,2.6992139051964055e-48,6.2431076722449524e-10,3.5168296679546872e-33,1.1144688157954298e-31,9.8778319812596162e-42,1.1433336610545827e-42,4.5831767835920472e-23,3.7260412927381466e-37,3.4095286362017263e-08,1.0095029024688407e-09,4.0991091274773851e-12,5.4525742006101764e-18,2.0913940265969486e-17,4.0187796804639466e-12,1.7659278452102775e-15,5.9217855576673804e-15,1.4588515177924037e-14,4.9055362515784844e-26,5.0580295993846328e-23,1.1721001210723756e-40,7.5006855112184645e-25,1.7332758441581494e-35,2.056791606633074e-38
7.808372521175256e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723804033179,0.11866992770002557,0.022821567135880603,0.0,1.24446260171027e-26,2.2805605409138495e-16,4.3904880689724439e-27,1.166246966047872e-24,4.8640068945274026e-52,6.8915128687367315e-10,4.8923479043273481e-48,6.8915002345927183e-10,5.2227434517911429e-33,1.6489704367335064e-31,1.9018475498327345e-41,2.2009668532332737e-42,6.1453726055115721e-23,6.1138207987215364e-37,3.7636327727259341e-08,1.1143472963662373e-09,4.5323305370559028e-12,6.6171468477802721e-18,2.5472617736345193e-17,4.4335804399932302e-12,1.9561310249140748e-15,6.6935102712057551e-15,1.8482786688965496e-14,7.600830130944629e-26,6.802776879234969e-23,2.127271278612326e-40,1.0045650028963267e-24,3.3359073774175162e-35,3.8827764554760139e-38
