Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(84),CH2X(27),CHX(28),CX(26),OCX(25)
7.531634052455986e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262182,0.022821567620036533,1.3210215809695622e-70,5.2994569025335047e-31,7.2180390840335244e-26,1.8561176465956267e-35,1.5574390802916925e-30,4.2020833297116807e-29,1.7135419469240102e-17,1.1977307779425357e-65,1.5929328171556994e-17,2.2936805745730906e-42,2.6210680747044783e-35,1.2343425385206692e-44,7.8616623970813204e-57,3.0738329911831271e-27,5.8431376855432614e-51,3.0372872043730743e-09,1.4603550521645632e-10,5.6288696673555644e-14,3.5627898285723416e-20,5.6290082141015252e-14,4.7982682254359027e-28,4.7936459283319808e-26,1.0435238426752368e-19,1.6664767435313909e-21,3.249958044334677e-22,5.328465977006709e-36
1.0578137716390564e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755872888344,0.11866996176403387,0.022821567590501263,6.0899138365454484e-69,2.0795333776685055e-30,1.4132381487215197e-25,1.5928319713708513e-34,4.3552119835559433e-30,8.3938112516298277e-29,2.4733941127798937e-17,7.6177192658092562e-65,2.237265412007652e-17,6.7300829068929402e-42,1.0448869528214584e-34,3.4534758196025306e-44,1.0562692796957654e-55,8.4215654257835089e-27,2.4600017037751356e-50,4.2658523673019061e-09,2.0510604577148974e-10,7.9056451105686694e-14,6.9737856819550949e-20,7.9059165688741618e-14,1.3189245761948438e-27,9.5754359042855733e-26,2.0275728339372212e-19,4.2518398084989381e-21,1.1910092444303362e-21,2.9870158816617353e-35
1.6671145044259718e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615352174,0.11866995930685877,0.022821567531430723,7.5510601315020467e-67,1.3802047101691255e-29,3.494231915407322e-25,2.8042161753183843e-33,1.7526503684891345e-29,2.1623989572917617e-28,4.1096821634355741e-17,9.9006518698048774e-64,3.5259309841330003e-17,2.9881566380570578e-41,6.8600176106083333e-34,1.4261855458190483e-43,3.4851858770016678e-54,3.3379916379621857e-26,1.8330266716948369e-49,6.7229819091805625e-09,3.2324712526593635e-10,1.2459072456910571e-13,1.723284010063513e-19,1.2459744735157779e-13,5.2406145145831187e-27,2.4667838260453374e-25,4.9335230139083961e-19,1.4522468910370113e-20,6.8321371462777182e-21,2.8824298100504612e-34
2.885715969999803e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675510028015,0.11866995439251173,0.022821567413289646,2.3512246839416565e-64,1.3605054856309862e-28,1.0450002896021917e-24,7.4753479731617871e-32,9.4090163305318197e-29,7.0070209341760272e-28,7.8485877558358201e-17,2.3300236911882252e-62,6.1032636581388667e-17,1.9329859311145505e-40,6.5772262650550152e-33,8.2050689881308842e-43,1.83058234910162e-52,1.7765178425169834e-25,2.194821438380817e-48,1.1637237856901488e-08,5.595292777923319e-10,2.1565432995630517e-13,5.1476559214973108e-19,2.1567450873495596e-13,2.789990341676693e-26,7.9931923212202186e-25,1.4281512380400031e-18,5.8961982561973805e-20,5.1779390263277703e-20,3.9461488622503567e-33
5.3229189011474656e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754070137363,0.11866994456383018,0.022821567177007507,9.3141829632995613e-62,1.6870962769748181e-27,3.5545591362691441e-24,2.3090495249871195e-30,6.0691023507193624e-28,2.7562678805730146e-27,1.7191536884724834e-16,8.9446377406030904e-61,1.1257935125286967e-16,1.7317297287173361e-39,7.9660928246647906e-32,6.0561370573820824e-42,1.1267814353390047e-50,1.1401432142724897e-24,3.7893970142504844e-47,2.146573720815976e-08,1.0320935569968904e-09,3.9776177653299123e-13,1.746824338913826e-18,3.9783092883157356e-13,1.7851960037001933e-25,3.1440639704365119e-24,4.5585692352027957e-18,2.4692445865309806e-19,4.2630025929702609e-19,6.1376579418729324e-32
1.0197324763442791e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752009856816,0.11866992490651723,0.022821566704443279,4.0560165351751182e-59,2.3515179320250042e-26,1.3053761554510509e-23,7.0631880164889349e-29,4.3412341832521635e-27,1.2871379691119793e-26,4.3336501946784019e-16,5.4145977301486504e-59,2.1567302537066566e-16,2.1051608247592062e-38,1.0989521563162106e-30,5.4417231384760327e-41,6.8941219805481395e-49,8.1178095580915305e-24,9.0126405152838853e-46,4.1122685733940522e-08,1.977222012027674e-09,7.6189762905702087e-13,6.3850413614253223e-18,7.6215501010813658e-13,1.2606282477548749e-24,1.4681202147573848e-23,1.4869161944878441e-17,9.65182942765344e-19,3.3600625568999206e-18,9.384264007019742e-31
1.5071730625738116e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749949582981,0.11866990524927122,0.022821566231879111,4.7042307770224011e-58,9.5939494786272759e-26,2.8534157912715878e-23,3.9140332217293528e-28,1.3343809427397027e-26,3.3155115982374053e-26,7.9424929557038358e-16,4.3066132869883276e-58,3.1876702586817268e-16,9.0741305866972038e-38,4.6509131790219731e-30,1.9056085905700693e-40,4.6588312708241605e-48,2.488902610275398e-23,4.8686407824873094e-45,6.0779567357550418e-08,2.9223503292400298e-09,1.1259281153989297e-12,1.3903068295389488e-17,1.1264962653526395e-12,3.8422235243311758e-24,3.7814820731908991e-23,2.9534019967871008e-17,2.0583944338783397e-18,1.0331960072978323e-17,4.1268993226697596e-30
1.994613648803344e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747889315858,0.11866988559209207,0.022821565759315019,4.2843037802851464e-57,2.6504167780008688e-25,5.0005850262436135e-23,1.3703859550093814e-27,2.9927936032169653e-26,6.662942825145555e-26,1.2545408212249068e-15,2.2472206608364091e-57,4.2186135276578175e-16,2.7174702231185011e-37,1.3256782435044439e-29,4.7714421611649153e-40,1.9088303910043646e-47,5.5697929863611934e-23,1.7210521559735471e-44,8.0436382079189046e-08,3.8674785086606227e-09,1.4898532653443391e-12,2.4274539298749377e-17,1.490857200904027e-12,8.5491965009561665e-24,7.5989626059492964e-23,4.7359717029273807e-17,3.4263187563148178e-18,2.2633246190052233e-17,1.2076959185275623e-29
2.4820542350328766e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745829055446,0.11866986593497984,0.02282156528675099,2.7174977364214205e-56,5.9284829855357089e-25,7.7478430752239877e-23,3.7055283279653253e-27,5.6483281629576719e-26,1.1641771914389424e-25,1.8142112836319997e-15,9.0488560193644334e-57,5.249560060866971e-16,6.6197880980676536e-37,3.0378809413360407e-29,9.9411070758449588e-40,5.9337691390042792e-47,1.0489456803095867e-22,4.8167917710663559e-44,1.0009312989907492e-07,4.8126065503167838e-09,1.8536731096976877e-12,3.7472431410241823e-17,1.8552397550913172e-12,1.6008263333967569e-23,1.3276531198249963e-22,6.7427015164649434e-17,4.988786375145304e-18,4.1260832758157081e-17,2.7819659437623095e-29
3.4569354074919416e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741708554755,0.11866982662095606,0.022821564341623139,5.3997593590033815e-55,2.0345065916612577e-24,1.5045837788166973e-22,1.6887451194289038e-26,1.4835698023503653e-25,2.7651310639183224e-25,3.2315840517910949e-15,9.2199539312232065e-56,7.3114629209327755e-16,2.7001998092598869e-36,1.0808262352087988e-28,3.1033169689942154e-39,3.4954324899015666e-46,2.7436522540618272e-22,2.4894792906977309e-43,1.3940642483441655e-07,6.7028622204357357e-09,2.5809969958318275e-12,7.224862539903775e-17,2.5840742444383154e-12,4.139244620143095e-23,3.1530951154697914e-22,1.1215263652076766e-16,8.5113007924181813e-18,9.9805483713036949e-17,9.5051433337406607e-29
4.3343284627051003e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673800012709,0.11866979123856343,0.022821563491008307,3.3545220852929017e-54,4.7754760066340904e-24,2.3674739397168817e-22,4.6923895900573871e-26,2.8878424877597369e-25,5.0732718127839503e-25,4.8468150283952726e-15,4.3320231569000789e-55,9.1671866612508237e-16,7.2580482100063704e-36,2.594901042364664e-28,6.9006884235516371e-39,1.1671566975663385e-45,5.3210037698996775e-22,7.8953587933851604e-43,1.7478816147444194e-07,8.4040918526548038e-09,3.2352286533872684e-12,1.1295065580226227e-16,3.2401099032865085e-12,7.9451088399928549e-23,5.7845598549243002e-22,1.5504361142565816e-16,1.1909804142731621e-17,1.7957235181815153e-16,2.1498535557820729e-28
5.211721517918259e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756734291721158,0.11866975585638757,0.02282156264039369,1.4049179208418082e-53,9.6235495306153055e-24,3.4260817453716436e-22,1.0705307390403277e-25,4.9895687236754703e-25,8.4001076827476629e-25,6.7835893692751997e-15,1.4944444913871615e-54,1.1022920981886523e-15,1.6448849579435095e-35,5.3144801125870607e-28,1.3399628421910461e-38,3.0844176786529542e-45,9.1601662846837743e-22,2.0403696610515213e-42,2.1016968135629836e-07,1.0105321038936564e-08,3.8891196043198648e-12,1.6239659255880895e-16,3.8962292268465428e-12,1.3537921282108947e-22,9.5769752008672881e-22,1.9881243902015082e-16,1.538453043216718e-17,2.8673629434675629e-16,4.1541856589964466e-28
6.089114573131418e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756730583336975,0.11866972047442843,0.022821561789779291,4.9312473483351312e-53,1.7468951435666045e-23,4.6808462734338509e-22,2.1447454722273612e-25,7.9319338598104356e-25,1.293343958315161e-24,9.0417367926411188e-15,4.4394529279922119e-54,1.2878665884596727e-15,3.3284806262162841e-35,9.7684240951229242e-28,2.3688767277992914e-38,7.0679348411876156e-45,1.4508477102886966e-21,4.6474111224282873e-42,2.4555098448133743e-07,1.1806549779436937e-08,4.5426700338951801e-12,2.2043283861787186e-16,4.5524331532924676e-12,2.1220273065377369e-22,1.4744112402861279e-21,2.4306154364874933e-16,1.8900900355996916e-17,4.2171445662951584e-16,7.1089737460314798e-28
6.966507628344576e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756726874974524,0.11866968509268608,0.022821560939165111,1.5069168854260741e-52,2.9353305821525632e-23,6.1321904343799699e-22,3.9077495778446148e-25,1.1855843189127691e-24,1.8858308969977669e-24,1.1621089520855687e-14,1.1839022998092378e-53,1.4734421371142028e-15,6.1967237179305596e-35,1.658732960176704e-27,3.9060875455583083e-38,1.4621518542631092e-44,2.1604662115235598e-21,9.6704549082063366e-42,2.8093207085089246e-07,1.3507778074306408e-08,5.1958801246541823e-12,2.8691116426642671e-16,5.2087218191977249e-12,3.1265982281228692e-22,2.1496506662804323e-21,2.8777493639440137e-16,2.2457765169181918e-17,5.8450918741908945e-16,1.1298044500278459e-27
7.843900683557735e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723166633823,0.11866964971116045,0.02282156008855115,4.0720185208736323e-52,4.6433352432623804e-23,7.7805374649227568e-22,6.6150302812778068e-25,1.69011049851376e-24,2.635851274193431e-24,1.4521480908669581e-14,2.8705185718875252e-53,1.6590187443267253e-15,1.0796283166386034e-34,2.6486777055920719e-27,6.0983878696866035e-38,2.7866487442313411e-44,3.068180427361967e-21,1.870230637353093e-41,3.1631294046628717e-07,1.5209005923691959e-08,5.8487500579057869e-12,3.6168685994154155e-16,5.8650955723388937e-12,4.3928422186745903e-22,3.0043197868125894e-21,3.3283412659746056e-16,2.6044676575845412e-17,7.7523473657671425e-16,1.6799763605346192e-27
9.598686793984051e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715750017646,0.11866957894875943,0.02282155838732388,2.4884237341851691e-51,1.0150004879762554e-22,1.1669948519040349e-21,1.6165572910932079e-24,3.0915508545584989e-24,4.6822158526469671e-24,2.1284711247287159e-14,1.4654206471285268e-52,2.0301751351254946e-15,2.8415408300330561e-34,5.8951733830465636e-27,1.3155871807076985e-37,8.5455479657375608e-44,5.5688736661981233e-21,6.0787081493977792e-41,3.8707402943990618e-07,1.8611460286585059e-08,7.1534701791185435e-12,5.3556563005713448e-16,7.1781003482138053e-12,7.8012026561798723e-22,5.3357447368924232e-21,4.2321375555119624e-16,3.3241920761880369e-17,1.2412622341489283e-15,3.2995387913791205e-27
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053876691,0.11866956276577728,0.022821557998259516,3.5933472561551024e-51,1.1892036599996192e-22,1.2670752083832707e-21,1.9355485991573693e-24,3.4946186995690998e-24,5.2644925230974343e-24,2.3011626703785502e-14,2.0467957720498498e-52,2.1150578479547287e-15,3.4642134222213955e-34,6.9343983803313836e-27,1.5394387149131937e-37,1.0721913851264148e-43,6.2836843590538901e-21,7.7449925783583696e-41,4.0325671150707903e-07,1.9389588983639845e-08,7.4516640156331934e-12,5.7979813477614643e-16,7.4784281008958998e-12,8.7586789220642083e-22,5.9990336281121406e-21,4.4389585681538221e-16,3.4889134779624311e-17,1.3637148669160585e-15,3.7782823574195923e-27
1.1353472904410369e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756708333488428,0.11866950818722537,0.022821556686097491,1.0110641489260588e-50,1.9381187306667703e-22,1.6352473093923789e-21,3.3607811099726819e-24,5.1093959421615775e-24,7.5798756316906618e-24,2.9330091064988522e-14,5.3537376677890137e-52,2.4013357622631789e-15,6.3642508546999592e-34,1.1442785053149368e-26,2.505125431015552e-37,2.1299518201918383e-43,9.132905446187362e-21,1.6102687422564098e-40,4.5783425141282234e-07,2.2013912869251071e-08,8.4568318519005709e-12,7.4095204312082591e-16,8.4914495646166864e-12,1.2520647176974798e-21,8.6362301954289383e-21,5.1356774908825172e-16,4.0437896497250991e-17,1.8203665387290929e-15,5.7255345286546801e-27
1.3108259014836686e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756700917046178,0.11866943742655825,0.022821554984871973,3.254632636066889e-50,3.3594867278223105e-22,2.1831496021100295e-21,6.2379316993169322e-24,7.8552583790075223e-24,1.1476213195370231e-23,3.8656284155814092e-14,1.5932699014074659e-51,2.7725006271542863e-15,1.2692755755011761e-33,2.0141529447135126e-26,4.3574894258699499e-37,4.5940946965065944e-43,1.393440210797556e-20,3.6876512505953672e-40,5.2859360639567048e-07,2.5416363672788179e-08,9.7588365300332584e-12,9.7676556131298867e-16,9.8051442237479333e-12,1.8701080847974421e-21,1.3073136348070701e-20,6.0376420417278853e-16,4.7621295294353819e-17,2.5125730807288842e-15,9.1253764155491088e-27
1.4863045125263004e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756693500690893,0.11866936666675811,0.022821553283647329,8.9850602761143633e-50,5.4182109310624634e-22,2.8110400192619104e-21,1.065791239031271e-23,1.1440393562150397e-23,1.6518456594463734e-23,4.9261955752895245e-14,4.1384361148183434e-51,3.1436697312175884e-15,2.3236298603820217e-33,3.2966575925824774e-26,7.0813495438235021e-37,8.9326418810550486e-43,2.0141349951178802e-20,7.6026892033778585e-40,5.9935209439908582e-07,2.8818812698256717e-08,1.1059485665731381e-11,1.2419640121034426e-15,1.1119184922071167e-11,2.6469380848149363e-21,1.8813519550589897e-20,6.9384743834280301e-16,5.479602357779848e-17,3.3177159818688053e-15,1.3664305123151573e-26
1.8372617346115636e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756678668241191,0.11866922514975857,0.022821549881200661,5.4418917585020141e-49,1.2072221291977754e-21,4.3081402221705941e-21,2.6205291669382112e-23,2.1571043737758921e-23,3.0628431123640811e-23,7.4306406006422089e-14,2.2934127253399372e-50,3.8860206625529589e-15,6.5510855230023698e-33,7.5677979942944462e-26,1.617538430125335e-36,2.7653422226914755e-42,3.7404713516688061e-20,2.6757432300206275e-39,7.40866469510151e-07,3.5623705418988418e-08,1.3656723107135937e-11,1.8565896462551614e-15,1.3748306740115309e-11,4.7147550335815324e-21,3.4870792361288642e-20,8.7377580377498967e-16,6.9128517001834902e-17,5.2662305707836105e-15,2.6815607076439274e-26
2.188218956696827e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756663836139328,0.11866908363622668,0.02282154647875749,2.2241578553262852e-48,2.3188209900168271e-21,6.1292600027174785e-21,5.4548269828828874e-23,3.6384367778837903e-23,5.1084411005566809e-23,1.0445279355152538e-13,8.8866185638493734e-50,4.6283885676669633e-15,1.5369041345997589e-32,1.4954154860756489e-25,3.2024917268190932e-36,6.9062345297492968e-42,6.2157559359699806e-20,7.4570557279884759e-39,8.8237737683108374e-07,4.2428591039247127e-08,1.6248555761327948e-11,2.5771746731430376e-15,1.6378819782713793e-11,7.5221894123324405e-21,5.8138392930230691e-20,1.0533873719480386e-15,8.343890763278959e-17,7.6649336446605183e-15,4.649124375467911e-26
2.890133400867354e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756634172979078,0.11866880061956547,0.02282153967388164,2.3511535027841526e-47,6.4504734715455184e-21,1.0754435623812554e-20,1.7457270266440027e-22,8.3554268546994575e-23,1.1571641238642315e-22,1.8000894023156962e-13,8.9246373610873234e-49,6.1131753450533922e-15,6.1314428369191568e-32,4.4085440842034296e-25,9.5980498806361524e-36,3.0148954708097968e-41,1.3853953148275264e-19,4.0695328335273898e-38,1.1653887884427851e-06,5.6038341006212929e-08,2.1416052882597013e-11,4.3089200789850135e-15,2.1644035941982944e-11,1.5484000257284141e-20,1.3159419272561263e-19,1.4115020125430343e-15,1.1198188642692117e-16,1.3809333896463874e-14,1.1064602980495809e-25
3.510802479427895e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756607944436579,0.11866855037314078,0.022821533656669887,1.0482976442243605e-46,1.2988978356320678e-20,1.5950491769974656e-20,3.8846865654631881e-22,1.4935563321899224e-22,2.0540426413591223e-22,2.6371756809825112e-13,3.8920088426880165e-48,7.426157331101946e-15,1.5846173806264909e-31,9.2942509568904881e-25,2.0620727183564313e-35,8.1438179279503978e-41,2.4146738621198449e-19,1.2607602518216102e-37,1.4156305707119803e-06,6.8072762693842195e-08,2.5967523199839495e-11,6.1287212222731726e-15,2.6304486227618812e-11,2.5242145012056153e-20,2.3343426156769871e-19,1.7269124697097931e-15,1.3713564732384296e-16,2.0733804994521607e-14,2.0182276077931831e-25
4.131471557988436e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756581716981832,0.11866830013756023,0.022821527639469069,3.6821702662440326e-46,2.3090507497849606e-20,2.2200594278690525e-20,7.5539949689350242e-22,2.4272687712839132e-22,3.3234900412778701e-22,3.63225245559911e-13,1.3377598015758311e-47,8.7391925758209362e-15,3.509248498863599e-31,1.7257919849986211e-24,3.9126140297708537e-35,1.8597337769296006e-40,3.8288914991076023e-19,3.2500728478732943e-37,1.6658615083731264e-06,8.0107162269462471e-08,3.0502261156375274e-11,8.1866510007723039e-15,3.0969339589032714e-11,3.753226432916167e-20,3.7745471080272661e-19,2.0411572275545209e-15,1.622132697191776e-16,2.9052560701285505e-14,3.328157624382003e-25
4.752140636548977e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756555490614765,0.11866804991282333,0.022821521622279187,1.0837983270019714e-45,3.7561272498412128e-20,2.9519891366981317e-20,1.3347891328385681e-21,3.6836710743776583e-22,5.0296513092212423e-22,4.7847384291273063e-13,3.9061648125297171e-47,1.0052281143196762e-14,6.9542266767528034e-31,2.9265822442923588e-24,6.7894552246389892e-35,3.7678662811505484e-40,5.6728209246100348e-19,7.3242199938359521e-37,1.9160816018966464e-06,9.2141539761482448e-08,3.502032999640198e-11,1.0455064362463975e-14,3.5638608260502999e-11,5.225713886857381e-20,5.70853900890188e-19,2.3542497064689012e-15,1.8721890841074328e-16,3.8760459511598098e-14,5.1075523135020586e-25
5.372809715109518e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756529265335328,0.11866779969892964,0.022821515605100241,2.7917439151311144e-45,5.7170270885047872e-20,3.7923575171555721e-20,2.1960844418789118e-21,5.309218256532054e-22,7.2364304581623229e-22,6.0940545476632185e-13,1.005686748087391e-46,1.1365423097378246e-14,1.2680574680127765e-30,4.6365336526182959e-24,1.1015846486484595e-34,6.987689075007026e-40,7.9859099373652539e-19,1.4947312352527942e-36,2.166290851752944e-06,1.041758951950094e-07,3.9521792719987818e-11,1.2909643555084349e-14,4.031230123041771e-11,6.9272460114656627e-20,8.2078349110100454e-19,2.6661930451666566e-15,2.1215582086936287e-16,4.9852390864118604e-14,7.4273995378893553e-25
