Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222916,0.022821567682185028,0.0,1.1830867521407981e-29,9.2520014123960033e-20,1.3896132726303969e-37,9.3681060185438219e-30,1.1218493345567998e-65,1.3443845952368662e-11,4.4449811804391768e-58,1.3443845568259385e-11,9.9412828575845408e-40,1.907311002068223e-37,1.555764345149491e-53,1.8038412142599853e-54,3.3216678794077785e-21,3.0176616049734317e-45,7.3420529455289101e-10,2.1738514473138663e-11,8.7068160508725661e-14,8.699665041636565e-14,1.8802864229894272e-17,1.0629607372730107e-17,4.5304618272791586e-19,1.0353915693202913e-20,6.2260791148219359e-28,2.9441426936922229e-50,7.5698157271081521e-34,2.7395875293776349e-47,6.396750768041699e-50,2.393947817640003e-20,9.5920931688376786e-30,2.7956823203959928e-21
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485259,0.11866996509529512,0.022821567679467712,0.0,2.1539230663122964e-29,1.4141277603596623e-19,4.4550960577659617e-37,1.7575825427358183e-29,4.3773326284455747e-65,1.680480747043575e-11,1.3596285160838086e-57,1.6804806883609169e-11,2.1736359428644995e-39,4.2843134229899638e-37,5.5317335355917936e-53,6.413760198502768e-54,5.0749975101743534e-21,7.5295311786181376e-45,9.1775660877326586e-10,2.7173142849192185e-11,1.0884912462162211e-13,1.0873750587894315e-13,2.6575896800276218e-17,1.8164585740324142e-17,9.1565467978698293e-19,1.5818145448324436e-20,1.133831912043297e-27,8.2564522962014176e-50,2.1704442747215757e-33,9.7408550785410684e-47,2.4666771728402305e-49,3.0846793298789196e-20,1.7460485905284968e-29,4.2709344373357309e-21
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679361,0.11866996472142707,0.022821567674033087,0.0,5.6881369873259243e-29,2.7214921894215829e-19,4.8481554072328425e-36,4.8090546705521578e-29,1.2156865903941928e-63,2.3526730530611962e-11,1.2031923060012171e-56,2.3526729402189887e-11,8.3607417204793202e-39,1.6609581514492983e-36,9.4863719381796778e-52,1.0998543297863987e-52,9.7601087695235547e-21,4.1310572760989162e-44,1.2848592244179076e-09,3.8042398990496523e-11,1.5243179649219889e-13,1.5220861861235099e-13,4.3690371647397804e-17,4.1179681122274249e-17,2.9153499147811842e-18,3.0416402297651291e-20,2.9959328500437861e-27,6.5948381000059557e-49,1.534850135988256e-32,1.6703289290252444e-45,4.7614676848797453e-48,4.5838774473548335e-20,4.6089638485919842e-29,8.2118006585096452e-21
3.427301461032216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509873464,0.11866996434755904,0.022821567668598459,0.0,1.1795076909859733e-28,4.4659915666722785e-19,2.2061387192744956e-35,1.0138050945546435e-28,7.9944859836869253e-63,3.0248653622662827e-11,4.9727232026153244e-56,3.0248651772092447e-11,2.2208213149254471e-38,4.4186942319086874e-36,5.2328064376853911e-51,6.0668476219128276e-52,1.6008256999458996e-20,1.3652419863272607e-43,1.6519618230939152e-09,4.8911654149955063e-11,1.9604302593049763e-13,1.9566568022057445e-13,6.2268506723951807e-17,7.4904474172093761e-17,6.7793400917369747e-18,4.988070018096186e-20,6.2148548463398934e-27,2.6769377006624719e-48,5.6656899050539419e-32,9.213425208487411e-45,2.6121614735717618e-47,6.2392014598004982e-20,9.5534392339714875e-29,1.3465650206019269e-20
4.188924009049159e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727472067567,0.11866996397369102,0.02282156766316383,0.0,2.1165646332804301e-28,6.6477858631027073e-19,7.1618784098108881e-35,1.8355507406580364e-28,3.4184788696782934e-62,3.6970576746574478e-11,1.5203512936090902e-55,3.6970573993332767e-11,4.8161593852259984e-38,9.6039887012335774e-36,1.9602296148838976e-50,2.272630239729993e-51,2.3819753912050768e-20,3.5032569045888863e-43,2.0190644048030768e-09,5.9780908070111422e-11,2.3968416290009806e-13,2.3910869653414058e-13,8.1604226192817717e-17,1.1938365962599534e-16,1.3163188348646558e-17,7.4209932809520008e-20,1.1155372857850249e-26,8.0328023396207352e-48,1.5767405159517759e-31,3.4512711358681111e-44,9.9546213139915126e-47,8.0506349081875454e-20,1.7136554841819358e-28,2.0031874396625151e-20
4.9505465570661014e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727434261669,0.11866996359982301,0.022821567657729202,0.0,3.451235420078493e-28,9.2669771288805815e-19,1.910321096220637e-34,3.0090915914721168e-28,1.1483711656859491e-61,4.3692499902334936e-11,3.894404375442691e-55,4.3692496065916336e-11,9.1792181081987126e-38,1.8355856040531287e-35,5.8912121616120028e-50,6.8299760767585871e-51,3.3195035331963843e-20,7.6859033015870483e-43,2.3861669695459893e-09,7.0650160485686036e-11,2.8335626786676678e-13,2.8253767252700265e-13,1.0129320556810614e-16,1.743505104729864e-16,2.2732984181405371e-17,1.0340331785208693e-19,1.8193546636691748e-26,2.0093081443465142e-47,3.7023899728118254e-31,1.0371991145701427e-43,3.0955838689477759e-46,1.0018172302971245e-19,2.7932006337722241e-28,2.7909942635693016e-20
6.473791653099987e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727358649858,0.11866996285208707,0.022821567646859955,0.0,7.5775411198282111e-28,1.5817701326370781e-18,9.4355815254948008e-34,6.6446560534751262e-28,8.5395394892642976e-61,5.7136346309361368e-11,1.8289958725922902e-54,5.7136339765117254e-11,2.5840569524452325e-37,5.2024364396603757e-35,3.5876982050250786e-49,4.1592128368040998e-50,5.6638736283546924e-20,2.7279882813140048e-42,3.1203720481334151e-09,9.2388659820761599e-11,3.7079624492006555e-13,3.6935352041739154e-13,1.4117076465574368e-16,3.1395393736953018e-16,5.3767044914664212e-17,1.7638018330839596e-19,3.9955856524451566e-26,8.9029055949334213e-47,1.4672838725791472e-30,6.3159501711507594e-43,2.0840268052822597e-45,1.4421555757663631e-19,6.1281948507399658e-28,4.7599791526008051e-20
7.997036749133873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727283038047,0.11866996210435117,0.022821567635990709,0.0,1.4130017224903661e-27,2.4118402851179579e-18,3.2019580436175815e-33,1.2424713196603187e-27,3.7934278385021672e-60,7.0580192843653667e-11,5.9984862694108356e-54,7.0580182869704448e-11,5.8477407826256952e-37,1.1846335528405743e-34,1.4032397142496959e-48,1.6267198126865649e-49,8.6343214078024338e-20,7.3609697432319966e-42,3.8545770588569938e-09,1.1412715003028648e-10,4.5836868002111368e-13,4.5611326041479392e-13,1.8098223064422018e-16,4.897203879660345e-16,1.0475841199759564e-16,2.6880617208675038e-19,7.4515098903665701e-26,2.8200910416503814e-46,4.2432908471247259e-30,2.4701808865917319e-42,8.5224410914138446e-45,1.9449344449195195e-19,1.1419089559844208e-27,7.2531257154098571e-20
9.520281845167758e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072720742623,0.11866996135661535,0.022821567625121466,0.0,2.3711109139315768e-27,3.4169099583353249e-18,8.80811233716735e-33,2.0880015979797868e-27,1.3197495752051085e-59,8.4024039505119595e-11,1.6095896091120152e-53,8.4024025379683463e-11,1.1535716672338296e-36,2.3473199854911225e-34,4.3669101332020359e-48,5.0622215800316491e-49,1.2231256754880688e-19,1.6828646130998557e-41,4.5887820017170911e-09,1.3586562887749618e-10,5.4607826592890339e-13,5.4281693054263168e-13,2.2059732321947185e-16,6.9710387563370244e-16,1.8034542590284598e-16,3.8067602974550067e-19,1.2504352793995466e-25,7.3766748038012833e-46,1.0171331578485952e-29,7.6868030980171936e-42,2.7340533542820181e-44,2.5101535061131631e-19,1.9148061344440832e-27,1.027002318825818e-19
1.1043526941201644e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727131814408,0.1186699606088796,0.022821567614252237,0.0,3.6919091349447443e-27,4.5969720623927501e-18,2.1171600353204687e-32,3.253676173522522e-27,3.9670280701645571e-59,9.7467886293668719e-11,3.7981003307529644e-53,9.746786729505591e-11,2.0684469199722315e-36,4.2203384077426893e-34,1.1797373089156313e-47,1.3675307977263639e-48,1.6455089875338564e-19,3.4421394745837884e-41,5.3229868767136075e-09,1.5760409414478711e-10,6.3392866137380868e-13,6.2946456809234965e-13,2.6022867669734688e-16,9.3190882889149246e-16,2.8447382803548901e-16,5.1198467913191058e-19,1.9468634092846965e-25,1.7054664562994775e-45,2.1490344440724361e-29,2.0764886130517855e-41,7.5786882837373849e-44,3.1378128499274027e-19,2.9792195028616674e-27,1.3810268170924685e-19
1.256677203723553e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072705620258,0.11866995986114393,0.022821567603383011,0.0,5.4337681751480935e-27,5.952023812846053e-18,4.5991663191070996e-32,4.790745208534224e-27,1.0698442941471958e-58,1.1091173320921323e-10,8.1370426017788221e-53,1.1091170861582228e-10,3.4524014729917993e-36,7.0541883523493547e-34,2.8681614517004083e-47,3.3245980129992262e-48,2.1306221163384452e-19,6.4793458949067604e-41,6.0571916838463165e-09,1.7934254367223761e-10,7.219229450482627e-13,7.1605620924623731e-13,2.9995479519056527e-16,1.1907912868033644e-15,4.2037298594465962e-16,6.6272721486715642e-19,2.8650687177591838e-25,3.5981329272649124e-45,4.1284908786776695e-29,5.0479895844047258e-41,1.8777917964280021e-43,3.827912687027336e-19,4.3815189745064615e-27,1.787346911755834e-19
1.4090017133269415e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726980590746,0.11866995911340832,0.022821567592513792,0.0,7.6540820512096499e-27,7.4820670702832099e-18,9.2483815917426109e-32,6.7495125541194551e-27,2.6918374162093245e-58,1.2435558025166681e-10,1.6192761016221335e-52,1.2435554934198426e-10,5.4479603847165769e-36,1.1139118722782232e-33,6.4682842856015534e-47,7.4973192529468563e-48,2.6785042039329831e-19,1.1436504225853521e-40,6.7913964231151305e-09,2.0108097533977195e-10,8.1006382320750655e-13,8.0259188960099503e-13,3.3968466481022844e-16,1.4711204951682365e-15,5.9072916235217742e-16,8.3289878537323476e-19,4.0351187069461305e-25,7.0886323861046886e-45,7.3610847645374551e-29,1.1383344974241565e-40,4.2794919845716062e-43,4.5804531016391026e-19,6.1671226885129914e-27,2.2459240955293181e-19
1.7136507325337188e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726829367063,0.11866995761793731,0.022821567570775397,0.0,1.3764128435852464e-26,1.1067125691056347e-17,3.0514552293814346e-31,1.2137068433305849e-26,1.3849557749751518e-57,1.5124327471694843e-10,5.2911211750443796e-52,1.512432290105066e-10,1.1908111825877955e-35,2.4354176350277617e-33,2.6548629229666057e-46,3.0769395621589453e-47,3.9627341539740639e-19,3.04000662320832e-40,8.2598056980612112e-09,2.4455777645831569e-10,9.8679547171399978e-13,9.7549551327973169e-13,4.1908046473154537e-16,2.0857258317256845e-15,1.045136100564794e-15,1.23150912374266e-18,7.2532424318787055e-25,2.2972053174488476e-44,1.9597964599650179e-28,4.6713797220582535e-40,1.7451779244880569e-42,6.2728555371672614e-19,1.1073031140900575e-26,3.3196925349263739e-19
1.9878348498198182e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726693265721,0.11866995627201361,0.022821567551210873,0.0,2.1484561444585755e-26,1.4892145195683723e-17,7.4554034904387582e-31,1.8939706200336332e-26,4.6400043826356673e-57,1.7544220016885085e-10,1.2935955074160484e-51,1.7544213867865984e-10,2.1555600594651995e-35,4.407230823889395e-33,7.6079653090037014e-46,8.8168591072592543e-47,5.3336072982526868e-19,6.3876882214846475e-40,9.5813738134186363e-09,2.8368681482083196e-10,1.1463777299411385e-12,1.1309177514796313e-12,4.9028987708857881e-16,2.689230655957674e-15,1.5948309568398829e-15,1.6566560039965278e-18,1.1316678985916378e-24,5.605627627410164e-44,4.0756533985100162e-28,1.3384698626237185e-39,4.9431858859918199e-42,8.0095640833595678e-19,1.7259908061492872e-26,4.4644110336602454e-19
2.2620189671059176e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726557164369,0.11866995492609013,0.022821567531646398,0.0,3.1663895979163593e-26,1.9284122857666924e-17,1.6078565283257009e-30,2.7902284501860731e-26,1.3117842277048163e-56,1.9964112603057455e-10,2.8104161636643724e-51,1.9964104642034097e-10,3.6135995620108343e-35,7.3847291089684682e-33,1.8811855375206807e-45,2.1799524902817331e-46,6.9084663995502703e-19,1.2189007954177721e-39,1.0902941708897644e-08,3.2281576186797789e-10,1.3064657881688773e-12,1.286159239070667e-12,5.6138599220761794e-16,3.3299571410114482e-15,2.287996874455663e-15,2.14467588049031e-18,1.6670478849975166e-24,1.2173697107577135e-43,7.6511904639752452e-28,3.3091046530601428e-39,1.2080322122035623e-41,9.9485795681001479e-19,2.5402171981377204e-26,5.7778343403135887e-19
2.536203084392017e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726421062989,0.11866995358016688,0.022821567512081975,0.0,4.4645039430073841e-26,2.4243049307315497e-17,3.1541686610822219e-30,3.9322932888226722e-26,3.2586876791320713e-56,2.2384005230160874e-10,5.5793656288696636e-51,2.2383995223556591e-10,5.7098340458170185e-35,1.1661785728474806e-32,4.1589982639771493e-45,4.8192006635866542e-46,8.6875419472142212e-19,2.1593652229607113e-39,1.2224509384498251e-08,3.6194460503409001e-10,1.4670667500067401e-12,1.4412201866979526e-12,6.3247662768585917e-16,3.9999557299272603e-15,3.1322654873734962e-15,2.6955398832605504e-18,2.3492850901381843e-24,2.4166247945662574e-43,1.3287876995850145e-27,7.3148883649567213e-39,2.6436247689375483e-41,1.2089901987412426e-18,3.576635550985929e-26,7.2597346345353504e-19
2.8103872016781165e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726284961603,0.11866995223424386,0.022821567492517611,0.0,6.0771960221216196e-26,2.9768919757756585e-17,5.7458693515206215e-30,5.3499967551819678e-26,7.3281674032322945e-56,2.4803897898144289e-10,1.031858641336574e-50,2.4803885612435049e-10,8.6078864598444053e-35,1.7569509257569639e-32,8.4295797751811848e-45,9.7670504068133562e-46,1.067106430796695e-18,3.6066305636189008e-39,1.3546076840220434e-08,4.0107333174540454e-10,1.6281862763698206e-12,1.5961008048679513e-12,7.0351710834574968e-16,4.6930249527423856e-15,4.1336729736739456e-15,3.3092191478469963e-18,3.1962118014995501e-24,4.468967879503559e-43,2.1707447056921274e-27,1.4824002791474607e-38,5.3108804734242677e-41,1.44335313733335e-18,4.861834781470953e-26,8.9098842326605698e-19
3.084571318964216e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726148860184,0.11866995088832105,0.022821567472953313,0.0,8.0389229711665473e-26,3.586172968507105e-17,9.8621231536694632e-30,7.0731485792327102e-26,1.5222766721751807e-55,2.7223790606956729e-10,1.8020029956109119e-50,2.7223775808671101e-10,1.2490123467451527e-34,2.5476187802536976e-32,1.5936968353842553e-44,1.846437447359414e-45,1.2859263349513507e-18,5.7425544227723339e-39,1.4867644076064191e-08,4.402019294371631e-10,1.7898287414998689e-12,1.7508013037131192e-12,7.7445194858168729e-16,5.4042727502611383e-15,5.296957284105728e-15,3.985684836109238e-18,4.2256475237901056e-24,7.80335125455416e-43,3.3755216895519697e-27,2.80224445586395e-38,9.9611390835416302e-41,1.6979467734297859e-18,6.4223024168294887e-26,1.0728055849721867e-18
3.3587554362503154e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726012758754,0.11866994954239847,0.022821567453389081,0.0,1.0384210367623017e-25,4.2521472610562115e-17,1.611854299199022e-29,9.1315441562720753e-26,2.9635953222123949e-55,2.9643683356547327e-10,3.0011997037711668e-50,2.9643665812266389e-10,1.755761661752396e-34,3.5787080943034388e-32,2.8459016351970831e-44,3.2970096939670093e-45,1.5252368497020012e-18,8.7881857862328225e-39,1.6189211092029559e-08,4.7933038555044734e-10,1.9519974393816561e-12,1.9053218930496101e-12,8.4528997633741307e-16,6.129759642163588e-15,6.625839792440639e-15,4.72490812778157e-18,5.4554035179962516e-24,1.2994102876505587e-42,5.0401250006036528e-27,5.0033501092536283e-38,1.7657214089155312e-40,1.9727711051676297e-18,8.2844318544621844e-26,1.2714022543462225e-18
3.907123670822514e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725740555855,0.11866994685055393,0.022821567414260859,0.0,1.6363959252430174e-25,5.7541732236582411e-17,3.830418360508041e-29,1.4373220234747592e-25,9.628523867825527e-55,3.4483468977859817e-10,7.4271718386663081e-50,3.4483445241541419e-10,3.2146178814085989e-34,6.5426722332496203e-32,7.9191622872981263e-44,9.1732313223347622e-45,2.0654213047961164e-18,1.871039672370453e-38,1.8832344464325277e-08,5.5758682281677305e-10,2.2779227053898592e-12,2.2138241810968211e-12,9.8668588137799605e-16,7.6117508656321061e-15,9.7912532057134262e-15,6.3915123204024793e-18,8.5871061527234889e-24,3.214551307923838e-42,1.0199749291001058e-26,1.3918767007247426e-37,4.8468876057270444e-40,2.5831118452454735e-18,1.3018820120138329e-25,1.7188434840352866e-18
4.455491905394713e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725468352889,0.11866994415871028,0.022821567375132995,0.0,2.4294284416651722e-25,7.4829643314667593e-17,8.0661665358431795e-29,2.1313346412454651e-25,2.660355056934343e-54,3.9323254761675946e-10,1.6317146970171925e-49,3.9323223900273575e-10,5.4356073125333013e-34,1.1046485462804345e-31,1.9130053982332832e-43,2.2156580031132482e-44,2.6878426936023186e-18,3.6067573673986649e-38,2.1475476957107885e-08,6.358425430872377e-10,2.6059748874567459e-12,2.5216093425212741e-12,1.1278952097900513e-15,9.1207970870097059e-15,1.3646255138985272e-14,8.3088014381494733e-18,1.2733790782097925e-23,7.0599248928912354e-42,1.8677976826313065e-26,3.3613892132151182e-37,1.1563141209226685e-39,3.2743753383012246e-18,1.9274495558263809e-25,2.2331310868671731e-18
5.003860139966912e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725196149896,0.11866994146686753,0.022821567336005537,0.0,3.4454408094172148e-25,9.4385163343905314e-17,1.5495724081925189e-28,3.0190280051659001e-25,6.4946746545687185e-54,4.4163040707590854e-10,3.2719686932623693e-49,4.4163001788476351e-10,8.6468768708620565e-34,1.7545987410274699e-31,4.1495309953562711e-43,4.8054029977773103e-44,3.3926834593628073e-18,6.4427510265675788e-38,2.4118608570377676e-08,7.1409744588744396e-10,2.9361611603825478e-12,2.8286790472874242e-12,1.268676124692663e-15,1.0645210071127371e-14,1.8201109978062996e-14,1.0476545358852924e-17,1.8037954472361932e-23,1.4153215391596964e-41,3.1706262567037737e-26,7.2892640575321735e-37,2.479090771838072e-39,4.0465615658503659e-18,2.7259703491353041e-25,2.8140844198588601e-18
5.552228374539111e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724923946863,0.11866993877502564,0.022821567296878544,0.0,4.7124847761734807e-25,1.1620823903802432e-16,2.7696755130232333e-28,4.1242343244466684e-25,1.4403841199635197e-53,4.900282681520064e-10,6.1040450698100293e-49,4.9002778906163297e-10,1.3106492066844186e-33,2.6554784690611073e-31,8.2725229123744805e-43,9.5788485811471229e-44,4.1801255317733887e-18,1.0835190333242846e-37,2.676173930413497e-08,7.9235143075628836e-10,3.2684837679971325e-12,3.1350349613492886e-12,1.4091546509009103e-15,1.2177508849730134e-14,2.3461510980166154e-14,1.2894514181440408e-17,2.4642077983982721e-23,2.6399313692247482e-41,5.0718486221086868e-26,1.4527953759492513e-36,4.8877483067938737e-39,4.8996705058567676e-18,3.7181377978289809e-25,3.46152326303139e-18
6.10059660911131e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724651743809,0.11866993608318463,0.022821567257752053,0.0,6.2587351930924608e-25,1.4029882355167364e-16,4.6705524355157962e-28,5.4707770348800204e-25,2.9582256024802209e-53,5.3842613084102534e-10,1.0739443586903625e-48,5.3842555253347978e-10,1.9102451483719739e-33,3.8643875375097904e-31,1.540772438492032e-42,1.7838496158598764e-43,5.0503502895847911e-18,1.7351214297206334e-37,2.9404869158380112e-08,8.7060439726858316e-10,3.6029413206529631e-12,3.4406787462566248e-12,1.5492412455738337e-15,1.3714290227206287e-14,2.9429293590401142e-14,1.5562478285798622e-17,3.2688594165790467e-23,4.6442440710371135e-41,7.734782351956178e-26,2.7051146864537685e-36,9.0070424694266309e-39,5.8337021355816522e-18,4.924509841090515e-25,4.1752678659091274e-18
6.648964843683509e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724379540743,0.11866993339134449,0.022821567218626129,0.0,8.1124976181080914e-25,1.666568634551676e-16,7.5075553270968455e-28,7.0824781980081093e-25,5.7009842756382781e-53,5.8682399513894748e-10,1.7999295168641595e-48,5.8682330830043894e-10,2.6952655156957058e-33,5.4441191245714336e-31,2.7129450355913319e-42,3.1405453796286829e-43,6.0035386275996999e-18,2.6681033890498942e-37,3.2047998133113375e-08,9.4885624500441807e-10,3.9395306745395709e-12,3.7456120596248872e-12,1.6890810981263077e-15,1.525344749063977e-14,3.6104765963145162e-14,1.8480208284639036e-17,4.231993229273664e-23,7.7832102218707846e-41,1.1342383915293694e-25,4.7617643729091211e-36,1.5698226429435714e-38,6.8486564392970895e-18,6.3655164088611242e-25,4.9551388809425069e-18
7.197333078255708e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724107337666,0.11866993069950525,0.022821567179500808,0.0,1.0302220185053776e-24,1.9528231307334131e-16,1.1593980217568222e-27,8.9831697581015969e-25,1.0409679155898136e-52,6.3522186104176224e-10,2.8957258890120049e-48,6.3522105636264476e-10,3.7004862951268677e-33,7.4631028906980657e-31,4.5565162998904721e-42,5.2740168674222737e-43,7.0398710460099942e-18,3.9650915888956113e-37,3.4691126228334939e-08,1.0271068735023147e-09,4.2782497305410581e-12,4.0498365559545397e-12,1.828564814513387e-15,1.6792347714036941e-14,4.3489020156333456e-14,2.1647474912764516e-17,5.3678585133469556e-23,1.2520756196493369e-40,1.6097459828036857e-25,7.9953804755357242e-36,2.6110010935954061e-38,7.9445334079773811e-18,8.0614704933415188e-25,5.8009572885195348e-18
