Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(46),CHOX(50),CO2X(24),CH4OX(57),COX(47)
1.4356608285084661e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19254456391422792,0.099649946471778952,0.099999502327508497,5.7046545022986953e-18,3.4853102412579219e-12,5.6475688779186988e-13,2.031750858225893e-18,2.2848477715722051e-18,1.6197667010429554e-38,8.2867065658205857e-17,5.4998729596240401e-51,3.9862511566397722e-19,7.7737321002186153e-34,5.0403159360193059e-15,1.4382595858178443e-36,5.8219876709664347e-39,2.7146884754368236e-14,3.9695374230361711e-40,0.00035001859474488524,9.9497453210966466e-07,5.4420395907890637e-10,1.3762953399985971e-07,3.4239303773563066e-16,1.0675619712155098e-10,3.4269065839423215e-08,3.5012618928069345e-10,3.3625853145911657e-12,1.3444589102406758e-11,1.2153254683107818e-15,7.6286755094091781e-21,1.0560087531832727e-18,3.3111397853032765e-18,9.5816283212593396e-22
1.4716050975307732e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19253626111683175,0.099641647110980974,0.099999502339789381,6.476213929398534e-18,3.8494079012049346e-12,6.0856993960890835e-13,2.190093659463356e-18,2.3431207274229282e-18,1.8353331234585791e-38,8.5474753279013955e-17,6.5676787660478126e-51,4.1897191048679424e-19,8.7917453063434207e-34,5.4200835990154263e-15,1.589626037360697e-36,6.4342327819176828e-39,2.9194644053879563e-14,4.6030688881173613e-40,0.00035831708403617454,9.9493156148812203e-07,5.4413615051038849e-10,1.4109175103789149e-07,3.4235785229558775e-16,1.1219664156235951e-10,3.5134509178752297e-08,3.670771226688852e-10,3.7636604269300999e-12,1.4134925483417692e-11,1.3371103002303662e-15,8.2225393829964921e-21,1.1678989667804919e-18,3.6503629905354847e-18,1.0502921986902631e-21
1.5075493665530802e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19252798019704309,0.099633369627089324,0.099999502351803105,7.3283748976658466e-18,4.2413704850363835e-12,6.5458212207381732e-13,2.3564290384512092e-18,2.4013791830187391e-18,2.0732265859864716e-38,8.8132308222094559e-17,7.8111420796838621e-51,4.3982022869452016e-19,9.913072498849189e-34,5.8179256388315253e-15,1.7526171394933229e-36,7.0934373285025715e-39,3.1340093157872225e-14,5.3184524314891848e-40,0.0003665936965668698,9.948887042806128e-07,5.4406854967415289e-10,1.4455277782723998e-07,3.4232317114152623e-16,1.1777091900516087e-10,3.5999655541485436e-08,3.8436693482720164e-10,4.2015654628196779e-12,1.4842444916666904e-11,1.4675297834786463e-15,8.8463353502727671e-21,1.2882516084274709e-18,4.0147458676895455e-18,1.1485166594573813e-21
1.5434936355753872e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19251972109712803,0.099625113962366577,0.099999502363551221,8.2671451484129774e-18,4.6625844759890195e-12,7.028463143518751e-13,2.5309509817095222e-18,2.4596231845441549e-18,2.3351327313567282e-38,9.0842090234355507e-17,9.2543930419527802e-51,4.6116971095149982e-19,1.1145267027685046e-33,6.2341922558051288e-15,1.9278108395223164e-36,7.8019302385022742e-39,3.3585140805753765e-14,6.1238852793853879e-40,0.00037484849007398432,9.9484596019984329e-07,5.4400115564035594e-10,1.48012615154157e-07,3.4228900260248705e-16,1.234789080084697e-10,3.6864505496525761e-08,4.0198916169346609e-10,4.6786392173599586e-12,1.5567140091467504e-11,1.6069493205363333e-15,9.5007880312453641e-21,1.4174484760403001e-18,4.4054632915342408e-18,1.2530589955504521e-21
1.5794379045976942e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19251148375950564,0.099616880059227933,0.099999502375035257,9.2987988260626976e-18,5.1144684651719861e-12,7.5341532910462364e-13,2.7138532769950004e-18,2.5178527779668538e-18,2.6228193158859566e-38,9.3606503719008953e-17,1.0924294119183523e-50,4.8301999818979467e-19,1.2496223493625596e-33,6.6692265636614832e-15,2.1157988636698941e-36,8.5620955656207266e-39,3.5931657994818266e-14,7.0281560095045019e-40,0.00038308152214180854,9.9480332895916676e-07,5.4393396746848043e-10,1.5147126378116697e-07,3.4225535498203459e-16,1.2932048730291863e-10,3.7729059610747775e-08,4.1993714527719934e-10,5.1972935172651209e-12,1.6309003714583007e-11,1.7557391287584962e-15,1.0186621246343715e-20,1.5558751210574652e-18,4.8237119965789779e-18,1.3641431869172751e-21
1.6153821736200013e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19250326812674748,0.099608667860241043,0.099999502386256822,1.0429878926537861e-17,5.5984727878084669e-12,8.0634191268461351e-13,2.9053295137146616e-18,2.5760680090355569e-18,2.9381380992179846e-38,9.6427996798750824e-17,1.2850693911718009e-50,5.0537073160551566e-19,1.3974182972513625e-33,7.1233643904323374e-15,2.3171867002264476e-36,9.3763724050992002e-39,3.8381476885170815e-14,8.0406708802454167e-40,0.00039129285020231513,9.9476081027255733e-07,5.4386698420678178e-10,1.5492872444785946e-07,3.4222223655776152e-16,1.3529553579513928e-10,3.8593318448977711e-08,4.3820403715295068e-10,5.7600114081719053e-12,1.7068028510159902e-11,1.9142741068709756e-15,1.090455801754997e-20,1.7039203947982685e-18,5.2707100944499007e-18,1.4819943329736588e-21
1.6513264426423083e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19249507414157702,0.099600477308125407,0.099999502397217568,1.1667199428006187e-17,6.1160791283463412e-12,8.6167874532571121e-13,3.1055730833340677e-18,2.6342689232778671e-18,3.2830267296259927e-38,9.9309060353422038e-17,1.5066700544534036e-50,5.282215526552781e-19,1.5587738017744261e-33,7.5969340834278801e-15,2.5325935827337601e-36,1.0247254809608777e-38,4.0936389726089218e-14,9.1714805514796178e-40,0.00039948253153556426,9.9471840385457147e-07,5.4380020489242269e-10,1.583849978717736e-07,3.4218965559131072e-16,1.4140393249859352e-10,3.9457282574046865e-08,4.5678280241974634e-10,6.3693451311470067e-12,1.7844207219660318e-11,2.0829337047083031e-15,1.1655320567865163e-20,1.8619759872940053e-18,5.7476965787850139e-18,1.6068385775268209e-21
1.6872707116646153e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19248690174686955,0.099592308345752001,0.099999502407919189,1.3017847099068456e-17,6.668800094077891e-12,9.1947844132900284e-13,3.3147771797803606e-18,2.6924555659980923e-18,3.6595106249889913e-38,1.0225222703271088e-16,1.7608975911560357e-50,5.5157210305277956e-19,1.7345837436172517e-33,8.0902563187501096e-15,2.7626524731982239e-36,1.1177291705414195e-38,4.3598147806477341e-14,1.0431307179697893e-39,0.00040765062327010693,9.9467610942032361e-07,5.4373362855217831e-10,1.618400847491717e-07,3.4215762031916933e-16,1.4764555659063926e-10,4.0320952546718454e-08,4.7566622412344157e-10,7.0279138909132925e-12,1.863753260179474e-11,2.2621017961148177e-15,1.2439630323303993e-20,2.0304359595054145e-18,6.2559308179369122e-18,1.7389030377499809e-21
1.7232149806869224e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19247875088565145,0.099584160916143,0.099999502418363417,1.4489182980130537e-17,7.258178757000195e-12,9.7979354924427422e-13,3.5331347998403026e-18,2.7506279822751652e-18,4.0697048496339266e-38,1.0526007024452026e-16,2.0518052108853577e-50,5.7542202476550358e-19,1.9257790832887624e-33,8.6036439158286483e-15,3.0080100453337376e-36,1.216908680879735e-38,4.6368460432042427e-14,1.183157187000619e-39,0.00041579718238338767,9.9463392668545951e-07,5.4366725420288504e-10,1.6529398575586745e-07,3.4212613895074479e-16,1.5402028743355875e-10,4.1184328925651275e-08,4.9484690813712762e-10,7.7384014190746462e-12,1.9447997432455009e-11,2.4521665549324984e-15,1.3258207914383684e-20,2.2096962698876782e-18,6.7966920358034116e-18,1.8784157369913704e-21
1.7591592497092294e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19247062150109998,0.099576034962471222,0.09999950242855199,1.6088843534382881e-17,7.8857881637455476e-12,1.0426765520476141e-12,3.7608387435535504e-18,2.8087862169606909e-18,4.5158159867276485e-38,1.0833520311968518e-16,2.3838671455889478e-50,5.9977096001155235e-19,2.1333272920576262e-33,9.1374016574552738e-15,3.269326667834849e-36,1.3225298542743197e-38,4.9248993931795026e-14,1.3384422467106035e-39,0.00042392226570214591,9.9459185536611979e-07,5.436010808515382e-10,1.6874670154818802e-07,3.4209521968216405e-16,1.6052800447936494e-10,4.204741226748045e-08,5.1431728849308854e-10,8.503553336385902e-12,2.0275594504647288e-11,2.6535203340009082e-15,1.4111773175068517e-20,2.400154296309295e-18,7.3712787811372052e-18,2.0256055412124607e-21
1.7951035187315364e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19246251353654292,0.099567930428059809,0.099999502438486751,1.782474146552392e-17,8.5532308135045955e-12,1.1081798673151679e-12,3.9980816146013575e-18,2.8669303146770385e-18,5.0001440063165097e-38,1.1148027745378467e-16,2.7620151569260835e-50,6.2461855125660869e-19,2.358232758949247e-33,9.6918261157875477e-15,3.5472763876794698e-36,1.4348639953884541e-38,5.224137069642857e-14,1.5102761667080256e-39,0.00043202592990281642,9.9454989517891645e-07,5.4353510749551765e-10,1.7219823276379207e-07,3.420648706854078e-16,1.6716858733296614e-10,4.2910203126740342e-08,5.3406963315814094e-10,9.3261743188836126e-12,2.1120316628425247e-11,2.8665595470964908e-15,1.5001045144779086e-20,2.6022083543725903e-18,7.981008385716216e-18,2.1807020988612453e-21
1.8310477877538434e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19245442693545797,0.099559847256381784,0.099999502448169506,1.9705066200104321e-17,9.2621381039619549e-12,1.1763558473928655e-12,4.2450558206908791e-18,2.9250603198155025e-18,5.525084129338797e-38,1.1469798262685481e-16,3.1916777018927989e-50,6.499644412110313e-19,2.6015371734364402e-33,1.0267205484781305e-14,3.8425469134606323e-36,1.5541878629697898e-38,5.5347168251083298e-14,1.7000275431513119e-39,0.00044010823151192859,9.9450804584090448e-07,5.434693331230842e-10,1.7564858002251744e-07,3.420351001033059e-16,1.7394191579938868e-10,4.3772702055803664e-08,5.5409605024251908e-10,1.0209125073461091e-11,2.1982156630823421e-11,3.0916845537402204e-15,1.5926742070423983e-20,2.816257213220904e-18,8.6272164117861965e-18,2.3439357839968568e-21
1.8669920567761505e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1924463616414725,0.09955178539105973,0.099999502457602182,2.1738284033134034e-17,1.0014169745368793e-11,1.2472567795628161e-12,4.5019535739352865e-18,2.9831762765345315e-18,6.0931286871808166e-38,1.1799104450186809e-16,3.6788219163695714e-50,6.7580827282708507e-19,2.8643198834896544e-33,1.0863819419498489e-14,4.1558395987483622e-36,1.6807836615956712e-38,5.8567918364938269e-14,1.909146168520562e-39,0.00044816922690650449,9.944663070695533e-07,5.4340375671390053e-10,1.7909774392741555e-07,3.4200591606829344e-16,1.8084786975657762e-10,4.4634909604995668e-08,5.7438849463080038e-10,1.1155319129232409e-11,2.2861107355790675e-11,3.3292995468043631e-15,1.6889581404764611e-20,3.0426996099500747e-18,9.311256089216388e-18,2.5155376424916036e-21
1.9029363257984573e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19243831759836308,0.099543744775865292,0.099999502466786641,2.393313793638036e-17,1.0811013142973746e-11,1.320934886206432e-12,4.7689668912298344e-18,3.0412782287580812e-18,6.7068689768217443e-38,1.213622243029016e-16,4.229998582964581e-50,7.0214968929630659e-19,3.1476982286868211e-33,1.1481938882723556e-14,4.4878694254810469e-36,1.8149390334434598e-38,6.1905106200004016e-14,2.1391659278502902e-39,0.00045620897231445654,9.9442467858271961e-07,5.433383772394236e-10,1.8254572506560596e-07,3.4197732669061291e-16,1.878863292197972e-10,4.5496826322517672e-08,5.9493877502171487e-10,1.2167719451780403e-11,2.3757161664123833e-11,3.5798124428507828e-15,1.7890279808325962e-20,3.281933763769943e-18,1.0034497742837416e-17,2.6957393411457629e-21
1.938880594820764e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19243029475005521,0.099535725354718899,0.099999502475724866,2.6298647029589196e-17,1.1654382748131496e-11,1.397442324963882e-12,5.0462875946240518e-18,3.099366220174063e-18,7.3689971120848685e-38,1.2481431747397211e-16,4.8523902562694759e-50,7.2898833404700826e-19,3.4528278481185876e-33,1.2121825999307789e-14,4.8393649873853619e-36,1.9569470500845956e-38,6.5360169501408776e-14,2.3917077195034734e-39,0.00046422752381498325,9.9438316009862329e-07,5.4327319366330383e-10,1.859925240091206e-07,3.4194934004879434e-16,1.9505717442698397e-10,4.635845275435032e-08,6.157385613620758e-10,1.3249334888118305e-11,2.4670312433401524e-11,3.8436347751348562e-15,1.892955315218809e-20,3.5343568910852439e-18,1.0798328210457949e-17,2.8847731195592982e-21
1.974824863843071e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19242229304062267,0.099527727071689179,0.099999502484418815,2.8844105715680385e-17,1.2546019378517564e-11,1.4768311888907309e-12,5.3341073116902216e-18,3.157440294232888e-18,8.082307870441455e-38,1.2835015251956799e-16,5.5538627254115283e-50,7.5632385074192047e-19,3.7809029628615025e-33,1.2783733918643992e-14,5.2110684734264838e-36,2.1071062043037584e-38,6.89344978313815e-14,2.6684823985481118e-39,0.00047222493733896408,9.9434175133582241e-07,5.43208204941892e-10,1.8943814131600596e-07,3.4192196421408099e-16,2.0236028567365658e-10,4.7219789444407844e-08,6.3677939265845749e-10,1.440321645090835e-11,2.5600552557918172e-11,4.1211815892107038e-15,2.0008116515739423e-20,3.8003647226836259e-18,1.1604150252082972e-17,3.0828717446129439e-21
2.0107691328653778e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19241431241428728,0.099519749870992824,0.09999950249287054,3.157908248179699e-17,1.3487689507974528e-11,1.5591535066119332e-12,5.6326174758882726e-18,3.2155004941461071e-18,8.849700535301132e-38,1.3197258982796071e-16,6.3430200005604815e-50,7.8415588327597452e-19,4.1331566328298115e-33,1.3467906685655159e-14,5.6037356512881037e-36,2.2657204019427755e-38,7.2629431849036739e-14,2.9712937407816481e-39,0.00048020126866935389,9.9430045201318714e-07,5.4314341002480098e-10,1.9288257753121059e-07,3.4189520723823512e-16,2.0979554337015679e-10,4.808083693447104e-08,6.5805268514872447e-10,1.563245345116924e-11,2.6547874948618173e-11,4.4128713410749831e-15,2.1126684188315635e-20,4.0803510242314977e-18,1.2453381950881788e-17,3.2902684674190424e-21
2.0467134018876846e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19240635281541854,0.099511793696993991,0.099999502501082027,3.4513418368925683e-17,1.4481184526608851e-11,1.6444612424724435e-12,5.9420093269272212e-18,3.2735468628851838e-18,9.67418073456912e-38,1.3568452047842675e-16,7.2292630168140484e-50,8.1248407577422687e-19,4.5108609878555031e-33,1.4174579120660332e-14,6.0181358508806402e-36,2.4330989537671662e-38,7.6446262637959787e-14,3.302041425435526e-39,0.00048815657344157564,9.9425926184987885e-07,5.4307880785544826e-10,1.9632583318739676e-07,3.4186907713799202e-16,2.1736282818035307e-10,4.8941595764039444e-08,6.7954974081402966e-10,1.6940169489362832e-11,2.7512272533030279e-11,4.7191257977880378e-15,2.2285969672989541e-20,4.3747071212861292e-18,1.334745610647762e-17,3.5071969826099836e-21
2.0826576709099914e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19239841418853326,0.099503858494203956,0.099999502509055357,3.7657225113644922e-17,1.5528319971868298e-11,1.732806296685494e-12,6.2624739111233289e-18,3.3315794431803724e-18,1.0558862274793835e-37,1.3948886503355512e-16,8.2228522556271274e-50,8.4130807258992321e-19,4.9153274328861958e-33,1.4903976708459882e-14,6.4550519478800923e-36,2.6095565673570712e-38,8.0386231083474688e-14,3.6627240345822097e-39,0.0004960909071439121,9.9421818056533142e-07,5.4301439737158793e-10,1.9976790880610276e-07,3.4184358192626032e-16,2.2506202081370615e-10,4.9802066470531076e-08,7.0126175621047117e-10,1.8329518315374718e-11,2.8493738255202243e-11,5.0403699405127039e-15,2.3486685683726286e-20,4.683821430034421e-18,1.4287819621153474e-17,3.7338913898391106e-21
2.1186019399322982e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19239049647829487,0.099495944207280779,0.099999502516792585,4.1020882966397327e-17,1.6630934731422661e-11,1.8242405054789126e-12,6.5942020817550464e-18,3.3895982775197314e-18,1.1506968970643689e-37,1.4338857231786157e-16,9.3349744906497582e-50,8.7062751830270648e-19,5.3479068272311234e-33,1.565631549695957e-14,6.9152803472975578e-36,2.7954133390228079e-38,8.4450527301355502e-14,4.0554420672600893e-39,0.00050400432511789708,9.9417720787922418e-07,5.4295017750588879e-10,2.0320880489866274e-07,3.4181872960022736e-16,2.3289300206217991e-10,5.0662249589238434e-08,7.2317983159825754e-10,1.9803679568488387e-11,2.9492265075635529e-11,5.3770318699125415e-15,2.4729544146514188e-20,5.0080789949647885e-18,1.527593287958965e-17,3.9705861573757299e-21
2.154546208954605e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19238259962951343,0.099488050781028944,0.099999502524295861,4.4615038191517452e-17,1.7790890218754883e-11,1.9188156412382735e-12,6.9373844994149098e-18,3.4476034081482443e-18,1.2521836470834563e-37,1.4738661818396699e-16,1.0577813871482119e-49,9.0044205771696667e-19,5.8099896378267584e-33,1.6431802005628406e-14,7.3996309670765631e-36,2.9909947457420739e-38,8.8640290119609741e-14,4.4824009663278726e-39,0.00051189688255870523,9.9413634351146978e-07,5.4288614718654821e-10,2.0664852196695404e-07,3.4179452811769545e-16,2.4085565301106486e-10,5.1522145653111153e-08,7.4529498034498288e-10,2.1365854408995073e-11,3.0507845971220432e-11,5.7295427138526112e-15,2.601525620439377e-20,5.3478610346695443e-18,1.6313269122768058e-17,4.2175160876820719e-21
2.190490477976912e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19237472358714494,0.099480178160398752,0.099999502531567266,4.8450600255072171e-17,1.9010069522478858e-11,2.0165834126481253e-12,7.292211632358454e-18,3.5055948770670868e-18,1.36069140797312e-37,1.5148600426763653e-16,1.1964627565424477e-49,9.307513358603316e-19,6.3030060665353746e-33,1.723063314405943e-14,7.9089272217215806e-36,3.1966316371210343e-38,9.2956606614826446e-14,4.9459141560595661e-39,0.00051976863451553992,9.9409558718219416e-07,5.4282230533791654e-10,2.1008706050460754e-07,3.4177098543631492e-16,2.4894985478536455e-10,5.2381755193004441e-08,7.6759813857843087e-10,2.3019261053577101e-11,3.1540473935171307e-11,6.0983365373474207e-15,2.7344532214089814e-20,5.7035444969598252e-18,1.7401313816696304e-17,4.4749162848661686e-21
2.2264347469992187e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19236686829629104,0.09947232629048626,0.099999502538608967,5.2538738707385153e-17,2.02903765304861e-11,2.1175954648320281e-12,7.6588737568502958e-18,3.5635727260330158e-18,1.4765766574055262e-37,1.5568975673300858e-16,1.3509826183780569e-49,9.6155499798230061e-19,6.8284261515319492e-33,1.8052996140876071e-14,8.4440060059586085e-36,3.4126602273802811e-38,9.7400511704436528e-14,5.4484060884936963e-39,0.00052761963589202188,9.940549386117191e-07,5.4275865088112156e-10,2.135244209979656e-07,3.4174810950308234e-16,2.5717548854693458e-10,5.3241078737677498e-08,7.9008017506325675e-10,2.4767130227047009e-11,3.2590141976962049e-11,6.4838502547019334e-15,2.871808174634301e-20,6.075501624453817e-18,1.854156401662059e-17,4.7430221239101744e-21
2.2623790160215255e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19235903370219865,0.099464495116532589,0.099999502545423113,5.6890879767913215e-17,2.1633735030091905e-11,2.2219033794895757e-12,8.0375609575074574e-18,3.6215369965579071e-18,1.6002076016242823e-37,1.600009250093723e-16,1.5229059225647791e-49,9.9285268955301938e-19,7.3877598428770263e-33,1.8899068483198917e-14,9.0057176784232231e-36,3.6394220873613934e-38,1.019729877960843e-13,5.9924152965563439e-39,0.00053544994144657599,9.940143975205521e-07,5.4269518273470867e-10,2.1696060392672752e-07,3.4172590822000112e-16,2.6553243579981727e-10,5.4100116813484916e-08,8.1273190127497197e-10,2.6612700543416313e-11,3.3656843122261886e-11,6.886523543792877e-15,3.0136613592394751e-20,6.4640995317724811e-18,1.9735527727410963e-17,5.0220692215791108e-21
