Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),HOCOX(206),C2H4X(210),C2H4X(65)
6.186693328584919e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679692889,0.11866996602692838,0.02282156769301014,0.0,2.5243968660120594e-42,1.9075502488275696e-24,7.5809461973497645e-53,9.7097686897707433e-37,6.2508227999410248e-85,5.4602474767043327e-14,1.292713070374505e-71,5.4602474760171219e-14,7.3349972160639492e-49,9.8138375138861018e-47,8.3850320322639537e-71,9.7224235884941633e-72,2.7110820539446574e-33,1.7438217285944027e-56,2.9819910444148298e-12,8.8291454862532119e-14,3.5346199408632485e-16,5.782523036426115e-26,2.1411684318105063e-25,3.5345862488504663e-16,1.1939431839514974e-36,1.6608885260377045e-21,1.4730115208325757e-23,5.259273505051335e-27,3.2586982111558174e-46,7.7266124496422621e-35,1.4428314591082822e-63,1.4766818579591574e-64,9.0061529198128714e-58,4.9631482839121234e-67,5.2955565026822069e-75,1.3816636201852301e-74,1.6830907913622137e-67
1.2373391901699201e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,0.0,4.0390295944056095e-41,7.6348219814881144e-24,8.5318258336013175e-51,7.7678225529039165e-36,2.8123715794708498e-82,1.0920499582202036e-13,8.2733758437491782e-70,1.092049957945319e-13,1.1736007584340646e-47,1.5702093075665897e-45,1.8866494503656651e-68,2.1875648672633466e-69,2.1688668642751239e-32,5.5802349939712039e-55,5.9639846152042922e-12,1.7658298456877935e-13,7.0692773378193304e-16,2.3130102423014385e-25,8.5646741022122483e-25,7.0691419899301582e-16,9.5515310945855151e-36,6.5855504237485526e-21,1.1684805799563961e-22,7.4153498268519752e-26,1.8350912576526245e-44,6.1847877302405397e-34,9.2341300699907088e-62,3.3225618493791533e-62,2.881958315995429e-56,1.1175376010284101e-64,2.3791010179639348e-72,1.7685311226768536e-72,1.0771433947886153e-65
2.4746789047927764e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,0.0,6.4624223956415122e-40,3.0575337247034282e-23,1.0058544814553376e-48,6.2142609852557454e-35,1.3258477185897917e-79,2.1841003793438359e-13,5.2949641748986959e-68,2.1841003782442976e-13,1.8777620812389732e-46,2.5123155912941377e-44,4.4476053587348426e-66,5.1569841808029686e-67,1.7350935149615628e-31,1.7856757611893025e-53,1.1927971752305293e-11,3.531660439754481e-13,1.4138698883043502e-15,9.252040369081141e-25,3.4258666737000871e-24,1.4138152961443428e-15,7.6411933719208513e-35,2.5889318938262686e-20,9.1926818120470357e-22,1.0941209261274944e-24,1.0821751083837624e-42,4.9532908290159942e-33,5.9098445582551345e-60,7.8326261863592075e-60,9.2221824270505502e-55,2.6354775705005369e-62,1.1205490575966244e-69,2.2637203524832492e-70,6.8932619568383369e-64
4.9493583340384887e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,0.0,1.0339789841068434e-38,1.2257620482687664e-22,1.2050634408724943e-46,4.9714098093786772e-34,6.3530783389698799e-77,4.3682012216874628e-13,3.3887778934376543e-66,4.3682012172893161e-13,3.0044197190712404e-45,4.0196196728040557e-43,1.065618108714851e-63,1.2355798077090112e-64,1.3880740784600438e-30,5.714161347191329e-52,2.3855946008595607e-11,7.0633216276548238e-13,2.827799115940897e-15,3.7008139058940792e-24,1.3703436423091769e-23,2.8275772873325211e-15,6.1129008959899343e-34,1.0010348396750783e-19,7.1171236694611e-21,1.639181928916467e-23,6.4833810103869149e-41,3.9709722259195171e-32,3.7822990423219867e-58,1.876641590734298e-57,2.951027615702078e-53,6.3152226532138081e-60,8.3318030528815934e-67,2.8975609336487685e-68,4.4111007019230775e-62
9.898717192529914e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,0.0,1.654338367549221e-37,4.923093699206898e-22,1.426781007098654e-44,3.9771280063953406e-33,3.0090165617280583e-74,8.7364029067601385e-13,2.1688176773025645e-64,8.7364028891675992e-13,4.807070885468145e-44,6.4311460316561525e-42,2.5234870774641463e-61,2.9259682354201067e-62,1.1104577829830599e-29,1.8285301835875444e-50,4.7711894449529453e-11,1.412664400252337e-12,5.6558531034015509e-15,1.4803234200064973e-23,5.481349045174254e-23,5.6549404664018984e-15,4.8902332880849045e-33,3.7522248229806623e-19,5.3469087026079093e-20,2.4252283178095158e-22,3.8377399412452135e-39,3.18897948236689e-31,2.4206684891707625e-56,4.4440405101492225e-55,9.4428728324907931e-52,1.4952161416444147e-57,3.9455952931092506e-64,3.7088735744755528e-66,2.8223522732923e-60
1.9797434909512763e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,0.0,2.6468514040604763e-36,1.9827246943360194e-21,1.6194478058086167e-42,3.1817020694190737e-32,1.3665159716939301e-71,1.7472806278446929e-12,1.3880426978307381e-62,1.7472806208077153e-12,7.6913097606599152e-43,1.0289049212471633e-40,5.7295600274478142e-59,6.6433696839625275e-60,8.8836374224180224e-29,5.8512861222598123e-49,9.5423791044810083e-11,2.8253288748531934e-12,1.1312845853867831e-14,5.9212758871435015e-23,2.1925189377215435e-22,1.1309023684512054e-14,3.912046238315625e-32,1.3313741199293793e-18,3.8081372408327189e-19,3.4370848773244183e-21,2.1771863775552486e-37,2.5677008606360039e-30,1.5492238005921361e-54,1.0090032296488823e-52,3.0214540208525608e-50,3.392897461864243e-55,1.7882031227991235e-61,4.7473458605175514e-64,1.8053430570218806e-58
2.9696152626495613e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665259229,0.11866996588419176,0.022821567690935293,0.0,9.7421252078282501e-36,4.2305153734379559e-21,1.024320166059355e-41,9.4456772863154305e-32,1.1316395528847011e-70,2.620920965167516e-12,7.880894113686656e-62,2.6209209502139702e-12,2.9097780177455092e-42,3.9226030660010611e-40,4.1810137456613821e-58,4.8478408942852381e-59,2.5401610055741202e-28,2.7296101388091107e-48,1.4313568735350363e-10,4.2379933490811943e-12,1.6970806579516071e-14,1.2582685288417223e-22,4.6590722952068196e-22,1.6962463835788959e-14,1.1185776662146537e-31,2.6126483155459933e-18,1.0209085866055808e-18,1.1982353317954554e-20,1.1696831180725545e-36,7.3659439609640364e-30,8.6633876092735906e-54,7.3629413922525876e-52,1.4180395264209136e-49,2.4884242096313735e-54,1.1788305419901268e-60,3.1087493207315895e-63,1.0093796964761995e-57
4.949358806046131e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727655432057,0.11866996578700938,0.022821567689522627,0.0,7.495409089469393e-35,1.1789935876560098e-20,3.8554112946952523e-40,4.424552741803936e-31,1.3239537158063226e-68,4.3682016404294008e-12,2.1185977359615391e-60,4.3682015990876933e-12,2.2964240962750323e-41,3.2251528523942028e-39,2.7578876007852312e-56,3.1977141247639181e-57,1.1673579382850821e-27,3.6578430340018081e-47,2.3855947882454255e-10,7.0633222960457814e-12,2.8291058386825812e-14,3.4787238031075865e-22,1.2880747284211443e-21,2.8266772456378412e-14,5.1402471051257797e-31,6.043804563464877e-18,3.9558284065133376e-18,7.8043684238464882e-20,2.5451773020996402e-35,3.4110191543293096e-29,1.9933132758358864e-52,4.8566312612611805e-50,1.9767330120380283e-48,1.9986301711322105e-52,2.455328679935148e-58,1.2431806733521052e-61,2.3203025539955642e-56
6.731127995103044e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646587598,0.11866996569954523,0.022821567688251228,0.0,2.0642539484471433e-34,2.1085397050086596e-20,1.7377741021919021e-39,1.0210102492725553e-30,7.0818062187939712e-68,5.940754248662748e-12,9.1992330853298336e-60,5.9407541750459345e-12,6.4445126761065369e-41,9.4054191381892898e-39,1.3672892292486307e-55,1.5853367439009168e-56,2.6277039512379609e-27,1.2140111406859814e-46,3.2444089022250756e-10,9.6061183471092087e-12,3.8483020355127297e-14,6.194554664580471e-22,2.2936538017278712e-21,3.8438573343013764e-14,1.1570244822161262e-30,9.6176674922137554e-18,8.1266443920097109e-18,1.9966677165190207e-19,1.0212669741737014e-34,7.7055593240732319e-29,7.6182816857620137e-52,2.4077737001208597e-49,6.775329084397665e-48,1.1713492451683509e-51,1.8420954250456942e-57,5.3385854235274448e-61,8.865644680895004e-56
8.512897184159957e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763774314,0.11866996561208108,0.022821567686979828,0.0,4.6492072598790904e-34,3.3032267479031012e-20,5.8148677662353515e-39,1.9658930986528299e-30,3.1349535865778253e-67,7.513306857422884e-12,2.7855326618180915e-59,7.5133067425065815e-12,1.475509123681813e-40,2.1520079906772731e-38,5.291779772426922e-55,6.1356732964528611e-56,4.9665175200784758e-27,3.2620580171275718e-46,4.1032230064035235e-10,1.214891439689748e-11,4.8679137470383916e-14,9.6697530707683672e-22,3.5803855384406545e-21,4.8608176412148301e-14,2.1867722974547087e-30,1.3533219757950332e-17,1.4058487026837626e-17,4.1692760483310151e-19,2.9073555794410171e-34,1.460984298398672e-28,2.3760177644473319e-51,9.3186650937770988e-49,1.829952111137095e-47,4.2466258170618207e-51,6.7211059178346975e-57,1.9147278070612133e-60,2.764045758989856e-55
1.029466637321687e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727628898681,0.11866996552461694,0.022821567685708428,0.0,8.9355133842186675e-34,4.7491201942072743e-20,1.5633996425182949e-38,3.3425010233065659e-30,1.0264388107809756e-66,9.0858594666803009e-12,7.2315327075197591e-59,9.0858593019403721e-12,2.877331686704308e-40,4.2553990945794015e-38,1.5732469380259925e-54,1.82413121623871e-55,8.3013238509568822e-27,7.2164421432650932e-46,4.9620371013236967e-10,1.4691710445481229e-11,5.8879299218579603e-14,1.3862248223762244e-21,5.1326879959447602e-21,5.8775703826633295e-14,3.6549834515717895e-30,1.7676574690928203e-17,2.172277526278293e-17,7.5010150247668697e-19,7.0569011033392634e-34,2.4482342732504571e-28,5.9070004974485729e-51,2.7704186735411865e-48,4.089590020540628e-47,1.3163281102714426e-50,2.4528867626669837e-56,5.3062737266149256e-60,6.869479344847322e-55
1.3858204751330696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727611209764,0.11866996534968866,0.022821567683165633,0.0,2.3106740208011808e-33,8.2152570185921725e-20,6.8468762300654462e-38,7.3903021288047942e-30,5.7284862260142275e-66,1.2230964686328597e-11,3.1986502820883473e-58,1.2230964402502884e-11,7.6391963306809591e-40,1.1900967684325742e-37,7.7810667350435162e-54,9.0218056515241711e-55,1.772230447067238e-26,2.270515377008028e-45,6.67966527005072e-10,1.9777302539901844e-11,7.928910634547818e-14,2.3883002773933355e-21,8.8428996250063269e-21,7.9106026367286417e-14,7.8025455565506746e-30,2.6295894061311584e-17,4.1112348965522044e-17,1.7562867916226144e-18,2.7415092215144434e-33,5.2452477360801497e-28,2.1770689962166627e-50,1.3701868709735124e-47,1.3337662634484251e-46,8.6860289232932074e-50,2.4219869892139082e-55,2.2682038819050029e-59,2.5305425528639407e-54
1.7421743129444522e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727593520847,0.11866996517476038,0.022821567680622837,0.0,4.8933743496495777e-33,1.2613621884433906e-19,2.1382299013109283e-37,1.3845628341959309e-29,2.160083269963188e-65,1.5376069907813964e-11,9.6249460038474504e-58,1.537606947339493e-11,1.6570444491648783e-39,2.6644214341621918e-37,2.6850271817877643e-53,3.1131495623282601e-54,3.2225958318104434e-26,5.6161459785746256e-45,8.3972934045553933e-10,2.4862894629870044e-11,9.9714542491215167e-14,3.6555125116707892e-21,1.353470324576741e-20,9.9428679957316765e-14,1.4187349103321346e-29,3.5293169127140155e-17,6.7144928510593662e-17,3.4123352966853531e-18,7.5926705962333377e-33,9.5647521624242649e-28,6.0650211243802952e-50,4.728069786704628e-47,3.3960263066014306e-46,3.222258215540202e-49,1.0499206366373892e-54,7.042032721222125e-59,7.0468487040782673e-54
2.098528150755835e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757583193,0.11866996499983209,0.022821567678080041,0.0,9.257511496375434e-33,1.8009050564549677e-19,5.6624590006150102e-37,2.3432408508278441e-29,6.8689557353159983e-65,1.8521175131260003e-11,2.4915189850480489e-57,1.8521174512604091e-11,3.2024352414788966e-39,5.2635805023132061e-37,7.8317278493782463e-53,9.0804167869637832e-54,5.3307810398848985e-26,1.2215334245388146e-44,1.0114921502516493e-09,2.9948486715083832e-11,1.2015704952637178e-13,5.2058406943116369e-21,1.9274624214528594e-20,1.197431473144607e-13,2.3467412813876786e-29,4.4489571456529936e-17,1.0028953609314374e-16,5.9454636476281784e-18,1.8059562722037828e-32,1.5859990304445004e-27,1.4682999566180247e-49,1.3790724417583741e-46,7.5570564876861804e-46,9.9895846868442219e-49,3.8154856941162849e-54,1.8804519060657098e-58,1.7052893198188697e-53
2.4548819885672178e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727558143002,0.11866996482490381,0.022821567675537245,0.0,1.6151429911862075e-32,2.4418133689629463e-19,1.3375533128977144e-36,3.6833294229678623e-29,1.937101238141672e-64,2.1666280356696371e-11,5.7955029630339071e-57,2.1666279519633208e-11,5.6889586959076853e-39,9.4884751619217563e-37,2.0298068212989262e-52,2.3534193756160902e-53,8.238430826677665e-26,2.4219717740738057e-44,1.183254956336051e-09,3.5034078795468578e-11,1.4061721802042094e-13,7.0437229144797888e-21,2.6079050162574913e-20,1.4004930325644283e-13,3.6265800569879779e-29,5.3766508730559296e-17,1.4056866366808585e-16,9.5769870582684336e-18,3.8512364581386191e-32,2.4561746558363382e-27,3.217835568879553e-49,3.5741918395243333e-46,1.524979584419051e-45,2.7731180780380827e-48,1.2315608590111061e-53,4.5190113303456686e-58,3.7356120596249965e-53
3.167589664189983e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727522765152,0.1186699644750473,0.022821567670451653,0.0,4.2971398820630892e-32,4.028370893401576e-19,7.0398742301103621e-36,7.8705374017093232e-29,1.9099133963517034e-63,2.7956490813543628e-11,2.8682838907785807e-56,2.7956489436995406e-11,1.5594535994584113e-38,2.6230599953318932e-36,1.4520629455977268e-51,1.6835121890481819e-52,1.7209404696294967e-25,8.5586611231793793e-44,1.5267805573517002e-09,4.520526294172743e-11,1.8159194418739505e-13,1.1583516999703814e-20,4.2886235687908461e-20,1.8063665939245298e-13,7.5747247291005157e-29,7.2352354977395366e-17,2.416095723133861e-16,2.1287277614581865e-17,1.505476561807125e-31,5.1491794479540727e-27,1.4795246283976157e-48,2.5567124797399456e-45,5.5013291758475539e-45,2.1520282452410462e-47,1.3040658694894291e-52,2.7382664181305985e-57,1.7149520445567186e-52
3.880297339812748e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727487387307,0.11866996412519078,0.022821567665366062,0.0,9.3572618630934153e-32,6.0209429401830675e-19,2.3824537275797473e-35,1.4399835298394171e-28,9.2187881622180145e-63,3.4246701278345003e-11,9.3311386469626027e-56,3.4246699225529384e-11,3.456057926659845e-38,5.8230558153565642e-36,5.8969889804514581e-51,6.836808572799445e-52,3.1084730678166558e-25,2.2829987884993023e-43,1.8703061435079482e-09,5.5376447068653643e-11,2.2264013429365385e-13,1.7274434832194946e-20,6.3954249620870555e-20,2.2119078438327808e-13,1.3680393409121528e-28,9.0954822024883644e-17,3.6893806374328456e-16,3.9932670899072135e-17,4.2057850616686534e-31,9.3247380883180827e-27,4.7214853269089454e-48,1.0382696952536661e-44,1.4776599303977962e-44,8.7409116186913984e-47,6.2106293284277086e-52,1.0390881621405804e-56,5.4661930210020906e-52
4.593005015435514e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727452009439,0.11866996377533427,0.02282156766028047,0.0,1.7865934873514912e-31,8.4194844020406695e-19,6.3799707737607318e-35,2.3768806794111765e-28,3.2409597742147161e-62,4.0536911751090902e-11,2.443340625336526e-55,4.0536908885251498e-11,6.6738339104069296e-38,1.1253675351279824e-35,1.8166918995071119e-50,2.1061897293048649e-51,5.090604720179972e-25,5.1195615617355784e-43,2.2138317148066154e-09,6.5547631176249498e-11,2.6376321485732547e-13,2.4116294926336069e-20,8.9282082961013475e-20,2.617117083730912e-13,2.2401271125058521e-28,1.095420164117728e-16,5.2110099289763584e-16,6.6968069370519969e-17,9.7149391697836392e-31,1.5300282181795384e-26,1.2206732417736936e-47,3.1985000183129218e-44,3.3231666164865757e-44,2.7045212419708912e-46,2.2115282583385814e-51,3.0756149340288141e-56,1.4116571679875333e-51
5.305712691058279e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727416631572,0.11866996342547778,0.022821567655194878,0.0,3.1119865183471925e-31,1.1223961177305644e-18,1.4724836529344182e-34,3.648967962638931e-28,9.4014296312062898e-62,4.682712223177215e-11,5.5778079342455245e-55,4.6827118416167625e-11,1.1715773814479954e-37,1.9773017211878229e-35,4.7156521635560464e-50,5.4670228859276721e-51,7.7745745217694313e-25,1.0209492576107296e-42,2.5573572712483086e-09,7.5718815264515705e-11,3.0496255347923273e-13,3.2109008614786487e-20,1.1886906049509261e-19,3.0219945953275593e-13,3.4208364867348315e-28,1.2810912574569048e-16,6.9665589934365571e-16,1.0381258402634603e-16,1.9815035320095781e-30,2.3402619050015935e-26,2.7473909132104607e-47,8.3021822338995802e-44,6.6376150117850447e-44,7.1218774094002737e-46,6.6425231649337697e-51,7.7639748687312235e-56,3.173896734871994e-51
6.73112804230381e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727345875826,0.11866996272576485,0.022821567645023695,0.0,7.7779327512511457e-31,1.8050624928176695e-18,5.8537498185719973e-34,7.3883188845837181e-28,5.5543464258180446e-61,5.9407543216907696e-11,2.2166175560309359e-54,5.9407537091587245e-11,2.9567632054257618e-37,5.0044574276678497e-35,2.2929451103216595e-49,2.6581881318977665e-50,1.5644980750746611e-24,3.1855258152714854e-42,3.2444083395611261e-09,9.6061183383059348e-11,3.8759462264500853e-13,5.1546815536831174e-20,1.9081849314082874e-19,3.8307554327190967e-13,6.8823570817571063e-28,1.6519219665331867e-16,1.1130060670286623e-15,2.1175555575123771e-16,6.3981494792895564e-30,4.7197348121655709e-26,1.0522316626399908e-46,4.0365632272917501e-43,2.0762566865073442e-43,3.6572887306198158e-45,4.3865029141506745e-50,3.6255096856138696e-55,1.21299677341284e-50
8.15654339354934e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727275120042,0.11866996202605198,0.022821567634852512,0.0,1.6326580450086967e-30,2.6500736272366435e-18,1.7394622398633197e-33,1.3068178395481247e-27,2.1670784117432485e-60,7.1987964233680322e-11,6.6027546646562843e-54,7.1987955251800361e-11,6.2417779098083323e-37,1.0598772995265236e-34,7.8551418946420265e-49,9.1060989707718493e-50,2.7578330956528744e-24,7.9359512458298126e-42,3.9314593484472172e-09,1.1640355142428497e-10,4.7054594642192972e-13,7.5587459225828559e-20,2.7979830279554523e-19,4.6381925173053495e-13,1.2129378864917556e-27,2.0221039148480185e-16,1.6077230846124609e-15,3.7380465617089784e-16,1.6268197452031588e-29,8.3325519059688789e-26,3.056024490723786e-46,1.3827586528077098e-42,5.1846689168481588e-43,1.2929825546738518e-44,1.8261647764891588e-49,1.2126387652236608e-54,3.5166287136246609e-50
9.581958744794871e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727204364235,0.11866996132633917,0.022821567624681328,0.0,3.055006760163467e-30,3.6574101647593209e-18,4.3409749505988865e-33,2.1120261398440387e-27,6.8212733723723984e-60,8.4568385282015355e-11,1.6553465601632989e-53,8.4568372896815561e-11,1.172240203609136e-36,1.9955140413508607e-34,2.2127201389256277e-48,2.5650241527936965e-49,4.4478369355120914e-24,1.7143438437909632e-41,4.6185102979069486e-09,1.3674591938819234e-10,5.5382552500295725e-13,1.0423056063813259e-19,3.8580416342671755e-19,5.4443081097061171e-13,1.955815328032106e-27,2.3916906682022137e-16,2.171118127105252e-15,5.9941737022832402e-16,3.5541171596440452e-29,1.3454109255511661e-25,7.5127594460286242e-46,3.8948783595528189e-42,1.1225243235839663e-42,3.7291725567768674e-44,6.0721544530281433e-49,3.3582995906511853e-54,8.6302186227664131e-50
1.1007374096040402e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727133608412,0.11866996062662644,0.022821567614510145,0.0,5.2649223811209148e-30,4.8270546627217095e-18,9.6462831631730815e-33,3.1972565349875213e-27,1.8830573974484481e-59,9.7148806361839151e-11,3.7030479363008104e-53,9.7148790026637524e-11,2.0253487797162769e-36,3.4529165240049893e-34,5.5034865554007268e-48,6.3795297100375823e-49,6.7240985023957414e-24,3.3563363458191093e-41,5.3055611879402216e-09,1.5708828727478066e-10,6.3744095985359952e-13,1.3747578003887777e-19,5.0883192049855957e-19,6.2491044363504013e-13,2.9561072767396966e-27,2.7606794726200978e-16,2.7949226155311132e-15,8.9663998733657811e-16,6.9863555047637686e-29,2.0357398108117236e-25,1.6537351780895398e-45,9.6867701732775794e-42,2.2018211754223703e-42,9.4648264718505269e-44,1.7552621631612432e-48,8.2485388839756743e-54,1.8963506400595903e-49
1.2432789447285933e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727062852555,0.11866995992691375,0.022821567604338962,0.0,8.5198404348624278e-30,6.1589905563713302e-18,1.9635607773084964e-32,4.6041948369720661e-27,4.7167838655008812e-59,1.097292274730802e-10,7.5975613775159978e-53,1.0972920664126974e-10,3.2835476646464703e-36,5.6015998682446339e-34,1.2472137274401557e-47,1.445694287602376e-48,9.6738678934791304e-24,6.0995895294962728e-41,5.9926120185468012e-09,1.7743065508404902e-10,7.213984819004508e-13,1.7532279713341681e-19,6.4887756762435796e-19,7.0525836583118227e-13,4.2519864530149614e-27,3.1290652601171616e-16,3.4722585721636557e-15,1.2721349604911301e-15,1.2669760095740139e-28,2.9308271946647246e-25,3.3511513668280551e-45,2.1950980427497815e-41,4.0068800512516512e-42,2.1782816506670427e-43,4.5418880702209767e-48,1.8532552155922219e-53,3.8356717004118355e-49
1.5283620149776994e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726921340753,0.11866995852748854,0.022821567583996595,0.0,1.9360767205154335e-29,9.3096678981764622e-18,6.7092353302541419e-32,8.5487077673703163e-27,2.5525632219715564e-58,1.3489006978953029e-10,2.6465192228269147e-52,1.3489003832498848e-10,7.4803794903374174e-36,1.2760535592484498e-33,5.3366877146568299e-47,6.1854127541205418e-48,1.7940325928838933e-23,1.7051879105617474e-40,7.3667135014800076e-09,2.1811539047062312e-10,8.9036124444967672e-13,2.6482087214810258e-19,9.8000632952950001e-19,8.6555993745432893e-13,7.8818876755776412e-27,3.8640259075650844e-16,4.9634935091278684e-15,2.2811152077233612e-15,3.4746608850941988e-28,5.4408208278136486e-25,1.1535820969729558e-44,9.390968349740201e-41,1.1214557260473092e-41,9.3773132521062339e-43,2.4378561839764295e-47,7.9133683769551541e-53,1.3144090731296759e-48
1.7763853370212788e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726798224857,0.11866995730998366,0.022821567566298658,0.0,3.5269321597212643e-29,1.2578674574952542e-17,1.6313306812048288e-31,1.3418388873711505e-26,8.462938628769034e-58,1.5678009545902952e-10,6.5498320617366826e-52,1.5678005296613466e-10,1.364664574700211e-35,2.3262672946807786e-33,1.5183494788010629e-46,1.7597041064921706e-47,2.8142253186886171e-23,3.6171873229215713e-40,8.5621866637395642e-09,2.5351125998507809e-10,1.0385180492189789e-12,3.5765477758347308e-19,1.3234245280456168e-18,1.004596359554338e-12,1.2359203387360442e-26,4.5014857167303158e-16,6.3834905151579732e-15,3.463154901718861e-15,7.2007607699040636e-28,8.5401863674931939e-25,2.8451788343406524e-44,2.6714871755010162e-40,2.3789818368531356e-41,2.6573724671044665e-42,7.9330892205265241e-47,2.2667372613759952e-52,3.229673083112438e-48
2.024408659064858e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726675108879,0.11866995609247895,0.022821567548600721,0.0,5.9418194817309814e-29,1.6338794268339494e-17,3.5062332488922287e-31,1.9855485421831476e-26,2.3768307794952123e-57,1.786701212226338e-10,1.4357341926231985e-51,1.7867006604756181e-10,2.301512798493749e-35,3.9196133937644549e-33,3.7359902080673745e-46,4.3295810140957258e-47,4.1625092876810363e-23,6.9532208401242491e-40,9.7576596460774089e-09,2.889071292654274e-10,1.1877728425094245e-12,4.6441638633442312e-19,1.7183085644375869e-18,1.1432370812768303e-12,1.8273356935621244e-26,5.1371327088619828e-16,7.894076423569944e-15,4.9505885011664446e-15,1.3485361776089009e-27,1.2637823025433989e-24,6.2297551929540176e-44,6.5725086369503752e-40,4.5710206262664562e-41,6.4977414254848531e-42,2.182348045619221e-46,5.6461344894090998e-52,7.0454323059976932e-48
2.2724319811084375e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726551992806,0.11866995487497442,0.022821567530902791,0.0,9.4244661404053111e-29,2.0589937004675043e-17,6.8593169536713183e-31,2.8079173103515965e-26,5.8716483599324446e-57,2.0056014707997021e-10,2.8692697137694461e-51,2.0056007756930175e-10,3.65357189776974e-35,6.2159740734351501e-33,8.2263237063438829e-46,9.5327656271232151e-47,5.8847405675432575e-23,1.2387596556991561e-39,1.0953132448493605e-08,3.2430299831166795e-10,1.3381404607153579e-12,5.8510391800005809e-19,2.1646370356293362e-18,1.2814832307831769e-12,2.5823912728768935e-26,5.7709714298666779e-16,9.4770307779322527e-15,6.7605082407153819e-15,2.3377559018177421e-27,1.7873428230305787e-24,1.2443351721784906e-43,1.4470265945846544e-39,8.1379914251782295e-41,1.4229507428968452e-41,5.2999711001344074e-46,1.2622415722106599e-51,1.4021309913066964e-47
2.640944820529537e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072636906687,0.11866995306600757,0.022821567504607215,0.0,1.7171024192894729e-28,2.7812860456059908e-17,1.6322842388999875e-30,4.4067763338118601e-26,1.9011659254194147e-56,2.3308432891882447e-10,7.0661678059679827e-51,2.3308423505583798e-10,6.6633750915082511e-35,1.1318771196031448e-32,2.2870336125800237e-45,2.6499937507896827e-46,9.2326331788668079e-23,2.6252427675716061e-39,1.2729364581950821e-08,3.7689414978606897e-10,1.5636355948608453e-12,7.9013451662552481e-19,2.9227479518923145e-18,1.4861629994514465e-12,4.0492096755615192e-26,6.7093976191252035e-16,1.1931380883399317e-14,1.0074050842446131e-14,4.750970242104016e-27,2.8053826996554882e-24,3.0626381244512877e-43,4.0221706652200412e-39,1.7224908262396736e-40,3.9292122447613202e-41,1.6784672516571689e-45,3.6036189360810153e-51,3.432219464681445e-47
