Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
6.6493101652176886e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999972,0.11866996602996265,0.022821567693054223,5.6342253532003981e-100,4.6629847168485367e-55,8.9160800955031733e-38,6.1494659945982581e-62,2.1941608331262398e-50,4.0866486179324226e-41,1.4063218778466234e-23,2.0011343502258106e-95,1.4063218777475219e-23,2.3158105481593064e-60,7.8017804284964406e-65,1.7309034133321598e-62,6.6299374048319972e-89,4.0866486319520938e-41,1.0255486559910654e-74,2.6814725642087833e-15,1.2892758379774985e-16,4.9695656691840995e-20,3.6495417214246292e-32,4.9695656961949931e-20,1.3506540235616667e-28,4.5454122919341498e-33,1.6716000825024016e-38,2.4306164521953928e-63,3.21273539299541e-51,1.368234412666341e-90,2.1209201248453143e-57,5.7881323270723114e-77
1.3304397315809154e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999437,0.11866996602995997,0.022821567693054157,1.538681299768367e-97,3.7332239075515199e-54,4.1800654816966805e-37,4.9233119345524292e-61,1.7571082003228281e-49,1.6357244586384188e-40,2.813865582024359e-23,6.4132155259576685e-94,2.8138655816276943e-23,1.8545266437867198e-59,1.2497085623972672e-63,1.3857751941298828e-61,1.0947878250103373e-87,1.635724469862429e-40,1.6426601527790424e-73,5.3652748178722098e-15,2.5796718113485135e-16,9.9434489183481769e-20,1.4607327578196081e-31,9.943449026463963e-20,5.4059540239682351e-28,3.6389781519504711e-32,1.453996052427924e-37,8.2991599111149894e-62,2.9881071476954356e-50,1.868674640414203e-88,1.6980256453627465e-56,9.2685530971057432e-76
2.6614571616992084e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998876,0.1186699660299546,0.022821567693054028,4.5169896287258563e-95,2.9877150729982481e-53,2.1617317124852684e-36,3.940145843145228e-60,1.4063987109537924e-48,6.5450284651221548e-40,5.6289529909776432e-23,2.0537639774543225e-92,5.6289529893904719e-23,1.4843729646109281e-58,2.0006037312173411e-62,1.1090413208156031e-60,1.8584455131325192e-86,6.5450285549443313e-40,2.6296829006091655e-72,1.0732879325194077e-14,5.1604637580904414e-16,1.9891215335549289e-19,5.844553421190964e-31,1.9891215768167825e-19,2.1629401530206098e-27,2.9121036489869844e-31,1.3488113414313269e-36,3.0472988680434178e-60,3.0571305585175675e-49,2.7435657923868612e-86,1.3589364773128177e-55,1.4835721041712751e-74
5.3234920219357946e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997749,0.11866996602994385,0.022821567693053772,1.4630430651793449e-92,2.3906281472868296e-52,1.2561522238917418e-35,3.1527153215773215e-59,1.1254038814830099e-47,2.6184375733434096e-39,1.1259127811275482e-22,6.574501796057418e-91,1.1259127804925763e-22,1.1877991054589303e-57,3.2015993406072954e-61,8.8740155902919034e-60,3.3136173168987562e-85,2.6184376452083652e-39,4.2086342928736108e-71,2.1468088339817858e-14,1.0322047651573888e-15,3.9786747845443345e-19,2.3379776944545765e-30,3.9786749576315682e-19,8.6520041465554914e-27,2.3298296356193023e-30,1.375531839980064e-35,1.2349917727932697e-58,3.5113556301697737e-48,4.4445971934750227e-84,1.0873554859658265e-54,2.3741983668722585e-73
1.0647561742408968e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995501,0.11866996602992239,0.022821567693053255,5.3283900198716409e-90,1.9126875529258373e-51,8.154642996936138e-35,2.5224117463425476e-58,9.0043705677177752e-47,1.0474602732480322e-38,2.2519477461436219e-22,2.1042337920636746e-89,2.2519477436035272e-22,9.5035959336525812e-57,5.1223525136887731e-60,7.0998865564377468e-59,6.3888352878898861e-84,1.0474603307351635e-38,6.7347283257243451e-70,4.2938506368985601e-14,2.0645215438539137e-15,7.9577811567198868e-19,9.3508782557674166e-30,7.9577818492183317e-19,3.4601516904563037e-26,1.8635676384482057e-29,1.5744448589798736e-34,5.6293301515468606e-57,4.5131901725920668e-47,8.0963656916903478e-82,8.6996672018627475e-54,3.7991038170186331e-72
2.1295701183355312e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319990999,0.11866996602987945,0.022821567693052221,2.1750887416615402e-87,1.5302281858097378e-50,5.7639057288782577e-34,2.0180252387585872e-57,7.2039518496505e-46,4.1900115899346158e-38,4.5040176800017931e-22,6.734177364968521e-88,4.5040176698410042e-22,7.6033580251303523e-56,8.1933179331219356e-59,5.6801788975371252e-58,1.3699656342816243e-82,4.1900120496889063e-38,1.0776296156514464e-68,8.5879342427001839e-14,4.1291551012463043e-15,1.591599338185799e-18,3.7390692947286186e-29,1.5915996152709257e-18,1.3833722196882233e-25,1.4901685284965869e-28,2.0173570880050404e-33,2.8764907644804334e-55,6.3350077124497065e-46,1.6529890913639218e-79,6.9600599199003003e-53,6.0788753068896312e-71
4.2591980065248e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319981995,0.11866996602979356,0.022821567693050156,9.7100423162520661e-85,1.2242203991367801e-49,4.3041696902050379e-33,1.6144589775963541e-56,5.7633429415616065e-45,1.6760387384099723e-37,9.0081575630222351e-22,2.1550374489048094e-86,9.0081575223782502e-22,6.0828789578074935e-55,1.3100061656728693e-57,4.5442509887507718e-57,3.3046671744393836e-81,1.6760391059590564e-37,1.724265859588289e-67,1.7176101454175723e-13,8.2584222160284524e-15,3.1832415755282443e-18,1.4945119870250949e-28,3.1832426844862436e-18,5.5276520942295613e-25,1.1909546800692759e-27,2.8245549652451939e-32,1.6079205073785637e-53,9.4207348926462228e-45,3.6904167858221933e-77,5.5681733069987609e-52,9.7264501497926776e-70
8.518453782903338e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319963993,0.11866996602962179,0.022821567693046028,4.5935332956824584e-82,9.7940198007420265e-49,3.3157457584479728e-32,1.2915880285215679e-55,4.6107458160342471e-44,6.7042231786438688e-37,1.8016437390279474e-21,6.8962810114106492e-85,1.8016437227701913e-21,4.8663802153739691e-54,2.0929429835118639e-56,3.6354439508827076e-56,8.8481050055653274e-80,6.7042261148708493e-37,2.758872173845363e-66,3.4352435876615981e-13,1.651695644558223e-14,6.3665252194726541e-18,5.9689590347585268e-28,6.3665296600952041e-18,2.2063380891680878e-24,9.5084714776851913e-27,4.1910134276487432e-31,9.5327695781174368e-52,1.448068202914449e-43,8.7302381445282736e-75,4.454580641466309e-51,1.5562579632787822e-68
1.7036965335660413e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319927989,0.11866996602927826,0.02282156769303777,2.2418454336824197e-79,7.8354859413665413e-48,2.593924887274886e-31,1.0333442816255248e-54,3.6886234412617068e-43,2.6817029321387893e-36,3.6032997289659302e-21,2.206835752449069e-83,3.6032996639345938e-21,3.8931350447800142e-53,3.3388450319599264e-55,2.9083724424023571e-55,2.5551017153266841e-78,2.68170527444113e-36,4.4142329749997391e-65,6.8705104719453232e-13,3.3034024904647675e-14,1.2733089184401287e-17,2.3803072265664227e-27,1.2733106984720532e-17,8.7876623882358033e-24,7.5761544087671136e-26,6.4249104430493744e-30,5.8422285690099487e-50,2.2630713785054669e-42,2.1305077443084283e-72,3.5636682665371725e-50,2.4901818606076682e-67
3.4073988441174565e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319855979,0.1186699660285912,0.022821567693021252,1.1063177619705207e-76,6.2687619728914497e-47,2.0396190164875872e-30,8.275215344655115e-54,2.9509065933882197e-42,1.0726839174936129e-35,7.2066118067879017e-21,7.0619159931776507e-82,7.2066115466620745e-21,3.114520469014667e-52,5.3107798047304594e-54,2.326704894828357e-54,7.7345690658495198e-77,1.0726857807200424e-35,7.0628029422848687e-64,1.3741044239695463e-12,6.6068161822610217e-14,2.5466203822431474e-17,9.4634405034221002e-27,2.5466275322248555e-17,3.4852446753278203e-23,6.0124370934698183e-25,9.9981724623500926e-29,3.6356458514667052e-48,3.5575159123700257e-41,5.2569902613106538e-70,2.8509152427507992e-49,3.9881299058033212e-66
6.814803465220287e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319711956,0.11866996602721706,0.02282156769298822,5.4271836858866941e-74,5.0155745278615763e-46,1.5987134338113052e-29,6.7254580508779388e-53,2.3607238108219321e-41,4.2907412592227779e-35,1.4413236354215198e-20,2.2598199372460911e-80,1.4413235313711754e-20,2.491621483139262e-51,8.3984615852966594e-53,1.8613667373575856e-53,2.4052693887136026e-75,4.2907559978872338e-35,1.1300509444494102e-62,2.7482111771926485e-12,1.3213643565786213e-13,5.0932379931295231e-17,3.739909044053467e-26,5.0932668262476506e-17,1.3707950487062845e-22,4.7341086758014217e-24,1.559372095314148e-27,2.2680521797165553e-46,5.5779506094249577e-40,1.2894264035465648e-67,2.2806910521558624e-48,6.4765338541270892e-65
1.3629612707425947e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319423908,0.1186699660244688,0.022821567692922151,2.5947281766512005e-71,4.0133241780671259e-45,1.237283878729105e-28,6.6807230037650125e-52,1.8885711030700335e-40,1.7162977015119139e-34,2.8826487016196436e-20,7.2314357711051496e-79,2.8826482854189995e-20,1.9932994451103379e-50,1.3131630452327994e-51,1.4890945906885357e-52,7.6077616259019123e-74,1.7163092335122108e-34,1.8080836791736083e-61,5.4964246823311568e-12,2.642729833256755e-13,1.0186451948112413e-16,1.4607857265675305e-25,1.0186569061928765e-16,5.3052284268809445e-22,3.6712769699658272e-23,2.4086453306002765e-26,1.4015332520700332e-44,8.6409730784312271e-39,3.0821997608471612e-65,1.8244829582716005e-47,1.2722228329087276e-63
2.7259231191837268e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318847819,0.11866996601897227,0.022821567692790014,1.1740827082596565e-68,3.2119487403631214e-44,9.3199389730758676e-28,2.0997341321270316e-50,1.5108419283100144e-39,6.8651938414690909e-34,5.7652994608612866e-20,2.3140620411770492e-77,5.7652977960664175e-20,1.5946408042069113e-49,2.009263890134686e-50,1.191276268395377e-51,2.4747534775423435e-72,6.8652822082443975e-34,2.8929362262542801e-60,1.0992851687377378e-11,5.2854607865055773e-13,2.0372794791629394e-16,5.5795231417039824e-25,2.0373276284278995e-16,1.9919790971701081e-21,2.7668676646372584e-22,3.6282520115300428e-25,8.4482592695012057e-43,1.3041533187784727e-37,6.9724608723734863e-63,1.4594729419377262e-46,7.7172220915589295e-62
5.4518468160659916e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317695641,0.11866996600797922,0.022821567692525739,4.807046328315886e-66,2.5713704906858488e-43,6.6816591657644023e-27,1.9622847630362289e-48,1.2086487199891203e-38,2.7460786554841461e-33,1.1530603486684077e-19,7.4050070278345262e-76,1.1530596827568207e-19,1.2757136940894849e-48,2.9549637131614247e-49,9.5302143788401696e-51,9.2267790979308443e-71,2.7461438323283086e-33,4.6287017700580556e-59,2.198570567654664e-11,1.057092269257462e-12,4.0745140218555175e-16,2.0456328612950914e-24,4.0747154485886643e-16,7.0886321378879115e-21,1.9821869789001103e-21,5.2104597211348332e-24,4.8569135504168638e-41,1.8764670080066732e-36,1.4270347006080369e-60,1.16739626581318e-45,1.426342218873093e-59
1.090369420983052e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315391279,0.11866996598599309,0.022821567691997193,1.6772830192782091e-63,2.0593818036451456e-42,4.4220914926117733e-26,2.0556123528724582e-46,9.6687890302579758e-38,1.0984320954100122e-32,2.3061221567355071e-19,2.3696070441257897e-74,2.3061194931400037e-19,1.0205722578935635e-47,4.0635894414753787e-48,7.6241761527803677e-50,5.7593899200243148e-69,1.0984771565053413e-32,7.405932074774214e-58,4.3971413571192472e-11,2.1141846503004803e-12,8.1488470077433046e-16,6.9972972758152557e-24,8.1497052696704194e-16,2.3146458333107131e-20,1.308778285971127e-20,6.9187044339175818e-23,2.5833848955038439e-39,2.4988092220388121e-35,2.4885601644416184e-58,9.3362554478663103e-45,2.9864290037263296e-57
2.180738899735958e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310782554,0.11866996594202087,0.022821567690940101,4.7083189838688414e-61,1.6499343462012554e-41,2.6215765581577182e-25,1.9616058651417072e-44,7.7343886779112261e-37,4.3937329233646149e-32,4.6122497842113761e-19,7.5827691224477859e-73,4.612239130240662e-19,8.164597389987303e-47,5.0556181271002004e-47,6.0993475125965871e-49,7.1100717670499915e-67,4.3940157781707129e-32,1.1849518540415917e-56,8.7942829025713317e-11,4.2283694117066148e-12,1.6296968617908916e-15,2.1584987458514891e-23,1.6300660913808338e-15,6.7197475824406989e-20,7.7187114708752345e-20,8.2358485108802595e-22,1.2327746116241747e-37,2.9901631050032999e-34,3.4903924052046445e-56,7.4643440644814771e-44,5.702252379276027e-55
4.3614778572417698e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301565111,0.11866996585407641,0.022821567688825917,1.0379257256365518e-58,1.3219888991384276e-40,1.3750524078305481e-24,1.6554112821541718e-42,6.1864824749326081e-36,1.7574966975973666e-31,9.2245210823853749e-19,2.4265027768880153e-71,9.2244784698009603e-19,6.5317082257971366e-46,5.5581773010413897e-46,4.879488212546693e-48,1.0937905383888217e-64,1.7576542058198035e-31,1.8959314877968583e-55,1.7588565859567185e-10,8.4567389318101242e-12,3.2591034682780845e-15,5.8649319484051553e-23,3.2606828461725446e-15,1.7158224304494655e-19,4.0055396452019109e-19,8.6521635765882507e-21,5.1949856959408182e-36,3.1736463261998776e-33,3.8434388909513187e-54,5.9640318781299239e-43,9.6306140415447616e-53
6.542216814747581e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292347667,0.11866996576613195,0.022821567686711734,7.4713123817563378e-58,3.7831764671618112e-40,3.2009380354644697e-24,9.7488444732816333e-42,1.8364384315377614e-35,3.734685634569274e-31,1.3836808421640919e-18,1.1608848393672389e-70,1.3836717874745955e-18,1.9391059667636644e-45,1.8212218746696399e-45,1.3952303260703288e-47,7.4426351431872009e-64,3.7350613469760249e-31,7.1727093541128258e-55,2.6382848682654722e-10,1.2685108449209476e-11,4.8882923883132741e-15,9.9035108863478277e-23,4.8917398540877669e-15,2.8151386702653984e-19,9.258497316841573e-19,2.6746575883709163e-20,2.5703395832829364e-35,9.865400069799844e-33,2.3931389769023258e-53,1.7041194262623347e-42,6.6009585219550246e-52
1.0903694729759205e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756273912775,0.11866996559024304,0.022821567682483362,5.0361656409579062e-56,1.7404302070858652e-39,9.7632551980479199e-24,2.7516589265651671e-40,8.59948970332486e-35,1.0325343967022522e-30,2.3061447247309206e-18,1.7505713297304782e-69,2.3061196946341417e-18,9.0832614005903688e-45,9.717057980546063e-45,6.4119831746577053e-47,3.6224099299917532e-62,1.0326527617662615e-30,5.6608226065551136e-54,4.3971413793196545e-10,2.11418474732011e-11,8.1457997152683815e-15,1.833493093864024e-22,8.1556631402318225e-15,5.0589409912594463e-19,2.7705580030918227e-18,1.3503541937196209e-19,4.2146156683525212e-34,5.0686740529545362e-32,9.2279898875305552e-52,7.8145985697388269e-42,3.2484648862566208e-50
1.4699190064469234e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756257870152,0.11866996543717898,0.022821567678803702,2.5703704984438526e-55,3.8054253046401235e-39,1.7675964080758692e-23,1.0737855233920267e-39,1.9269542825997611e-34,1.8047604705005724e-30,3.1089066581152619e-18,6.0628939999988802e-69,3.1088629120573692e-18,2.0357486212635678e-44,2.2696078161995976e-44,1.4012472382639155e-46,1.542729534114753e-61,1.8049774462882203e-30,1.5235143219522577e-53,5.9277536250191695e-10,2.8501167892187981e-11,1.0979929184021172e-14,2.5751197632158066e-22,1.0997417185593453e-14,7.0190522133340141e-19,4.957518348431882e-18,3.0297146199981123e-19,1.4684736054297218e-33,1.1472315549667311e-31,4.3746687550722464e-51,1.705858246422837e-41,1.3847824399890143e-49
1.849468539917926e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241827529,0.11866996528411491,0.022821567675124041,9.0270765463672751e-55,7.112272524914401e-39,2.7967846484590402e-23,3.351106295963133e-39,3.662837196011024e-34,2.7915162174611686e-30,3.9116738088391819e-18,1.6020928199210608e-68,3.9116061508048585e-18,3.8703330740023442e-44,4.4346382424774265e-44,2.6179420107233411e-46,5.6051946154944031e-61,2.7918624616293194e-30,3.444052545570001e-53,7.4583658271316249e-10,3.5860488302383301e-11,1.3813350630268938e-14,3.3190147440384208e-22,1.384069157320233e-14,8.9804450949807866e-19,7.7486623752817873e-18,5.7479769275724476e-19,3.8787418694673108e-33,2.1979320507378582e-31,1.2818845779961339e-50,3.1831020896293057e-41,5.0365814160111079e-49
2.2290180733889287e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225784906,0.11866996513105085,0.02282156767144438,2.6548592163210045e-54,1.1789832202625459e-38,4.0462302627373512e-23,8.4383096106964003e-39,6.1707619926227069e-34,3.9768894682742234e-30,4.7144457888098601e-18,3.6329359230355778e-68,4.7143494093087895e-18,6.5215257619682573e-44,7.6122190607444749e-44,4.3383888440389589e-46,1.5672942850274577e-60,3.9773933849768775e-30,6.6446870435261642e-53,8.9889779888902084e-10,4.3219808704439372e-11,1.6646116720523512e-14,4.0636956032378814e-22,1.66853910088986e-14,1.0941906025743433e-18,1.1081478462476387e-17,9.6046727126867398e-19,8.7653735044292341e-33,3.7058084461173159e-31,3.4897546755496396e-50,5.2689423044685808e-41,1.4090365272105041e-48
2.9881171403309345e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756193699661,0.11866996482492277,0.022821567664085059,1.5288267637968244e-53,2.4882222155602709e-38,7.0438446053338026e-23,3.2910049677183991e-38,1.3471973668280414e-33,6.7974592587512389e-30,6.3200006827192609e-18,1.2781975348156617e-67,6.3198359710969124e-18,1.4242628894815682e-43,1.6993345649653391e-43,9.1514480766093191e-46,6.9219014730570754e-60,6.7983428704330843e-30,1.7343647481296661e-52,1.2050202221015752e-09,5.7938449490118212e-11,2.2310165100018434e-14,5.5534191426781044e-22,2.2378065227222627e-14,1.4863936040070357e-18,1.8924855367540689e-17,2.0383283504129578e-18,3.0210946075537587e-32,7.97762241256671e-31,1.9248966472414039e-49,1.1094124457726015e-40,6.2258670179802364e-48
3.74721620727294e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756161614415,0.11866996451879469,0.022821567656725737,5.432570090097374e-53,4.4960329562636555e-38,1.0858125483937102e-22,9.6062631818575168e-38,2.5059724733492539e-33,1.0354795466399095e-29,7.9255734810430133e-18,3.3756975828384679e-67,7.9253226062765733e-18,2.6501770278841868e-43,3.2072837683460741e-43,1.6529140234020406e-45,2.2375840103009483e-59,1.035616417582888e-29,3.7305313738700414e-52,1.5111426303451704e-09,7.2657090245605328e-11,2.7971783749403046e-14,7.043340936528873e-22,2.8076167255718957e-14,1.878434609716621e-18,2.8632404070593128e-17,3.6825263232888737e-18,7.8171553538889994e-32,1.4609261254443066e-30,5.821212781462048e-49,2.0003193972727941e-40,2.0132200555980834e-47
4.506315274214946e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756129529181,0.11866996421266662,0.022821567649366416,1.6149585931285935e-52,7.4044349928858921e-38,1.5542304692933553e-22,2.408288984872315e-37,4.2197081146606969e-33,1.4697242593171479e-29,9.5311653507590705e-18,7.7496170116868808e-67,9.5308093197535548e-18,4.4640039070929118e-43,5.4566198479640294e-43,2.7212755705143997e-45,6.1868773375846304e-59,1.469920871862199e-29,7.1678053087241652e-52,1.8172650226377533e-09,8.7375730968919991e-11,3.363081430312226e-14,8.5332497169108877e-22,3.3780163163032297e-14,2.270294861597961e-18,4.0213353287162578e-17,6.0422572487654268e-18,1.7560422025079996e-31,2.4301986679969977e-30,1.5895826095315617e-48,3.2874169264754711e-40,5.5677810833350991e-47
5.265414341156951e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756097443941,0.11866996390653857,0.022821567642007094,4.2951586035799304e-52,1.1403749986934381e-37,2.1109199006749232e-22,5.4128433908320328e-37,6.6068351427662923e-33,1.9836734080913278e-29,1.1136776572861624e-17,1.6024509324686811e-66,1.1136296112821013e-17,6.991694400674619e-43,8.6089827519385859e-43,4.1900639016388912e-45,1.5275463898571868e-58,1.9839411642997322e-29,1.2673051770459643e-51,2.1233873987370623e-09,1.0209437165957357e-10,3.9287218628568009e-14,1.0023144018807804e-21,3.9490259967092587e-14,2.6619727033899986e-18,5.3575126173362165e-17,9.2482422231192977e-18,3.5555288758740435e-31,3.7720104851610507e-30,3.8893605607960968e-48,5.0526370559106108e-40,1.3749225265913099e-46
6.7836124750409625e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756033273466,0.11866996329428252,0.022821567627288455,2.9557031245750692e-51,2.3690979207044985e-37,3.4895678148131989e-22,2.5077463704735926e-36,1.4027821984615754e-32,3.251303891402808e-29,1.4348057173853816e-17,5.883859593788346e-66,1.4347269938950347e-17,1.4856418364846172e-42,1.8480269736042485e-42,8.7016812167949315e-45,9.4353408547836011e-58,3.2517482268309444e-29,3.4417437313190359e-51,2.7356321022312004e-09,1.3153165294264604e-10,5.0592135073870598e-14,1.3002913472114868e-21,5.0929400580180852e-14,3.4447810020652698e-18,8.5037407822514831e-17,1.8816235555402753e-17,1.2440358964926896e-30,7.9282186290026817e-30,1.9244619141520882e-47,1.0448202768224882e-39,8.4949530107917464e-46
8.301810608924974e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755969102997,0.11866996268202654,0.022821567612569815,1.1389640890080316e-50,4.264719886794216e-37,5.2214833010164124e-22,7.9112238223433504e-36,2.556029384489571e-32,4.8383911205845644e-29,1.7559415224147609e-17,1.5888104828415399e-65,1.755824408547673e-17,2.708977243230363e-42,3.3905548241067419e-42,1.5660927140790118e-44,3.5644113988269049e-57,4.8390577284479309e-29,7.5879746036395046e-51,3.347876740824873e-09,1.6096893409481724e-10,6.1886541209384876e-14,1.5982683275839955e-21,6.2394284267899434e-14,4.2268614411639917e-18,1.2229970064391986e-16,3.3097928858037288e-17,3.2488955781313515e-30,1.4379903877747337e-29,6.0847651770979183e-47,1.8727366641730443e-39,3.2094126235247296e-45
1.1338206876692997e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755840762054,0.11866996145751475,0.022821567583132533,1.1763303087343041e-49,1.0817630464218495e-36,9.7434408656671338e-22,5.5441611978359579e-35,6.5610340765119044e-32,8.9709934168453626e-29,2.398236330498264e-17,8.1140502030635404e-65,2.398019334463958e-17,6.9648181048829598e-42,8.7801743578610041e-42,3.9714500271920947e-44,3.7736418787097473e-56,8.9722416364221129e-29,2.7287890884660086e-50,4.5723658233072327e-09,2.1984349600644861e-10,8.4443872439127565e-14,2.1942238749615899e-21,8.5404647991464592e-14,5.7888425015417073e-18,2.1070752482797939e-16,7.9269319030829605e-17,1.5421249789712784e-29,3.6823519245234101e-29,4.1112118046361048e-46,4.7049035113637371e-39,3.3975965319082604e-44
1.4070963517684217e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755725255227,0.11866996035545437,0.022821567556638979,4.6382926952263652e-49,2.0458697792891069e-36,1.50181425911477e-21,1.8018424344007058e-34,1.246343230136193e-31,1.3782974090824787e-28,2.9763280744709547e-17,2.3007913859876346e-64,2.9759948783216491e-17,1.324739747526911e-41,1.6755753305891009e-41,7.5100297822463568e-44,1.447398181847326e-55,1.378490200513491e-28,6.3518691726311349e-50,5.6744057755777376e-09,2.7283060127922635e-10,1.0470962157829434e-13,2.7305854334372191e-21,1.0620795933331151e-13,7.1921431018816165e-18,3.0387904245852184e-16,1.4307968851071517e-16,4.1816644721007604e-29,6.9970794304838251e-29,1.3901755321436799e-45,8.8319355810135365e-39,1.3030765490828185e-43
1.6803720158675437e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755609748418,0.11866995925339419,0.022821567530145425,1.4158803289399776e-48,3.4574382929229218e-36,2.1432305574694733e-21,4.770032571140353e-34,2.1105074301410857e-31,1.9630136249011193e-28,3.5544447995857739e-17,5.4177909176792645e-64,3.5539705275247632e-17,2.2461284134287776e-41,2.8466876945869364e-41,1.2690603727346523e-43,4.4505726916673059e-55,1.9632891860431573e-28,1.2723344372725883e-49,6.7764455175665951e-09,3.2581770612787553e-10,1.2494146987438126e-13,3.266948470562527e-21,1.2710311638820757e-13,8.5930962402166996e-18,4.0694674612018202e-16,2.309057259331884e-16,9.4581341822748815e-29,1.1861248466666394e-28,3.6093595728217472e-45,1.4816604040431632e-38,4.0064184355329228e-43
1.9536476799666657e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755494241614,0.11866995815133424,0.022821567503651871,3.6774984716326424e-48,5.3982817658225e-36,2.898411528101185e-21,1.0801291648414104e-33,3.2978813510154226e-31,2.651252289724007e-28,4.1325864660409589e-17,1.1214942330566684e-63,4.1319462826416865e-17,3.5142434657555137e-41,4.4594786539425347e-41,1.9813306543988689e-43,1.138331454784246e-54,2.6516254191738125e-28,2.2895801722236585e-49,7.878485049273753e-09,3.7880481055239602e-10,1.4513947133522865e-13,3.8033129920566376e-21,1.4809206296958755e-13,9.9917056560615456e-18,5.1780479258201696e-16,3.4479926334435893e-16,1.8830387164389241e-28,1.8558878679855209e-28,8.4251852106734222e-45,2.2969675941140974e-38,1.0246305225579316e-42
2.2269233440657877e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755378734821,0.11866995704927449,0.022821567477158317,8.4711213374286806e-48,7.9536759903289652e-36,3.7671683267325661e-21,2.1932955058001366e-33,4.8595945977412482e-31,3.443017852583802e-28,4.7107530324135868e-17,2.1140996160659979e-63,4.7099221442752661e-17,5.1849493657895842e-41,6.584785389700454e-41,2.9190954434357765e-43,2.5687808148125267e-54,3.4435033472243418e-28,3.8144851141558222e-49,8.9805243706992097e-09,4.3179191455278787e-10,1.6530368216846067e-13,4.3396790082234802e-21,1.6917637823028057e-13,1.1387975242047203e-17,6.3470539996544015e-16,4.8645187152150502e-16,3.4182377023547836e-28,2.7385512561681963e-28,1.7616750894596937e-44,3.3606269232356308e-38,2.3119754802361191e-42
2.7734746722640317e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755147721268,0.11866995484515562,0.022821567424171216,3.4867651007897024e-47,1.5214156189102546e-35,5.8447333325075809e-21,7.1380145779101253e-33,9.2880622020765357e-31,5.337145537748951e-28,5.8671607166142374e-17,6.1260181032294222e-63,5.8658741892976259e-17,9.934625358904356e-41,1.2626130701534237e-40,5.5833592088474981e-43,1.0019614455313474e-53,5.3379001472629689e-28,8.9411448997093633e-49,1.1184602382705134e-08,5.3776612128118549e-10,2.0553093317926223e-13,5.4124155667917249e-21,2.1163497097185195e-13,1.4173508858036311e-17,8.8217441130511139e-16,8.5729294672601281e-16,9.2001205440287513e-28,5.2483746584779687e-28,6.1060711056150572e-44,6.341517231030927e-38,9.0160984380056157e-42
