Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),CHOX(53)
1.942698446762423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441015150810621,0.093057406830538369,0.012738379994511575,0.0,0.0042858521406331776,0.028468524375399668,0.015770998166728258,7.0561809026974256e-05,3.7042922785631281e-11,0.002480574431432488,8.4045689662921344e-11,0.00046352527407142778,3.6090630714219001e-09,8.6754479103484993e-06,1.3294623556126736e-09,9.1046101377390262e-11,6.702010738279715e-06,1.413225580662146e-05,0.0067037590447576786,9.3785010276234247e-05,0.00040226043871502193,8.9643296083707256e-08,7.8611678728504589e-09,1.9727115441705046e-07,3.9062213632164407e-08,6.4478490505579406e-05,0.00036964152609151636,1.3787590457221059e-08,0.00057125543431231583,1.9299311243811701e-07,2.2363972216859589e-05,4.9001479783565417e-08,1.5433346185330428e-11
1.9451814953802847e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441000302802216,0.093037421957760005,0.012728849404969158,0.0,0.0042864046673481218,0.028509945123777879,0.015790144070182591,7.054521052036943e-05,3.71868396154364e-11,0.0024803798486583055,8.4039637968698955e-11,0.00046362645854607695,3.6093453831689999e-09,8.6498780526003918e-06,1.3313671665764898e-09,9.1160170869059636e-11,6.6735873589403667e-06,1.4154571068825846e-05,0.0067022977906461027,9.3202161912818026e-05,0.00040252124270798222,8.9144960341737238e-08,7.8546701032894646e-09,1.9756175189347897e-07,3.9328459162939848e-08,6.4876527922635668e-05,0.00037168117270940408,1.380377564566151e-08,0.000572085691408073,1.9301725987598218e-07,2.2399287124728507e-05,4.9060803513947073e-08,1.5461532758180356e-11
1.9476645439981464e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440985345111112,0.093017442214131232,0.012719326009761384,0.0,0.0042869512108366578,0.028551356711510777,0.015809275981861815,7.0528723942363657e-05,3.7331087975572145e-11,0.002480187747208938,8.4033751117967659e-11,0.00046372751706117885,3.6096328445977477e-09,8.6243631968917875e-06,1.3332711386991377e-09,9.1274152657354918e-11,6.6453804773099465e-06,1.417688204588054e-05,0.0067008367397781944,9.2624624392207452e-05,0.00040278177850912116,8.8650919164258153e-08,7.8481855473232425e-09,1.9785405857191637e-07,3.9595743727134309e-08,6.5275804774151576e-05,0.00037372549851219679,1.3819948694278406e-08,0.00057291574554771472,1.930411338257785e-07,2.2434595249789776e-05,4.9120082160094149e-08,1.5489719473855208e-11
1.950147592616008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409702786251098,0.092997467597693506,0.012709809803878666,0.0,0.0042874918201015579,0.028592759082261207,0.015828393924077821,7.0512349860917071e-05,3.7475667955301864e-11,0.0024799981335763728,8.4028030130402949e-11,0.00046382844953999524,3.6099254787858944e-09,8.5989035927064715e-06,1.3351742715588052e-09,9.1388047132463977e-11,6.6173882696448132e-06,1.4199188774335062e-05,0.0066993758935315149,9.2052338036872845e-05,0.00040304204656231075,8.816112651019019e-08,7.8417142037209246e-09,1.9814807588977411e-07,3.9864066180698068e-08,6.5676317456115919e-05,0.00037577447730638436,1.3836109621024513e-08,0.00057374559564795724,1.9306473652246589e-07,2.2469896649878198e-05,4.9179315797198397e-08,1.5517906305953388e-11
1.95263064123387e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409551042227696,0.092977498106554188,0.01270030078231044,0.0,0.0042880265436497835,0.028634152180172914,0.015847497918937036,7.0496088839303194e-05,3.762057964292818e-11,0.0024798110141884201,8.402247601829189e-11,0.00046392925590710786,3.6102233086373974e-09,8.5734994840355995e-06,1.3370765647226434e-09,9.150185468456907e-11,6.5896089218881624e-06,1.4221491290900192e-05,0.0066979152532728381,9.1485243867861976e-05,0.00040330204730982367,8.7675536837297661e-08,7.8352560710143995e-09,1.9844380527627089e-07,4.0133425385409718e-08,6.6078062386841434e-05,0.00037782808310476024,1.3852258443670614e-08,0.0005745752406347604,1.9308807017846392e-07,2.2505191383083801e-05,4.9238504499763609e-08,1.5546093228005806e-11
1.9551136898517316e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409398227734709,0.092957533738885864,0.01269079894004521,0.0,0.0042885554294973391,0.028675535949865417,0.015866587988341101,7.047994143613688e-05,3.7765823125794256e-11,0.0024796263954094044,8.4017089786582269e-11,0.00046402993608840717,3.6105263568837818e-09,8.5481511094283608e-06,1.3389780177467843e-09,9.1615575703809585e-11,6.5620406298266177e-06,1.4243789632446639e-05,0.0066964548203582103,9.092328359897648e-05,0.00040356178119241358,8.7194105099439647e-08,7.8288111475013838e-09,1.987412481525542e-07,4.040382020885935e-08,6.6481036006851949e-05,0.00037988629012555104,1.3868395179808317e-08,0.00057540467944322527,1.9311113698386983e-07,2.2540479507749778e-05,4.9297648341607834e-08,1.5574280213474181e-11
1.9575967384695933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409244351374871,0.092937574492925903,0.012681304272070574,0.0,0.0042890785251740986,0.028716910336429015,0.015885664153987605,7.0463908205402342e-05,3.7911398490285007e-11,0.0024794442835408561,8.4011872432933018e-11,0.00046413049001108048,3.6108346460854892e-09,8.5228587020427037e-06,1.3408786301763718e-09,9.1729210580245266e-11,6.5346815992400493e-06,1.4266083836003778e-05,0.0066949945961330181,9.0366399630891281e-05,0.00040382124864918231,8.6716786743143271e-08,7.8223794312484358e-09,1.9904040593188821e-07,4.0675249524575467e-08,6.6885234778972475e-05,0.00038194907279126214,1.3884519846850766e-08,0.00057623391101749191,1.9313393910667597e-07,2.2575761082470446e-05,4.9356747395865644e-08,1.5602467235754739e-11
1.960079787087455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409089421660553,0.092917620366975887,0.012671816773373307,0.0,0.004289595877728633,0.028758275285419715,0.015904726437370963,7.0447989696481152e-05,3.8057305821828383e-11,0.0024792646848221913,8.4006824947764137e-11,0.00046423091760360187,3.6111481986332273e-09,8.4976224896961132e-06,1.3427784015456042e-09,9.1842759703820802e-11,6.5075300460448748e-06,1.4288373938758362e-05,0.0066935345819320374,8.9814535045186898e-05,0.00040408045011774074,8.6243537704870434e-08,7.8159609200939834e-09,1.9934128001972752e-07,4.0947712211934087e-08,6.7290655188108223e-05,0.00038401640572773092,1.390063246203623e-08,0.00057706293431063888,1.9315647869298743e-07,2.2611036166089249e-05,4.9415801734991006e-08,1.5630654268174434e-11
1.9625628357053167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408933447014548,0.092897671359401121,0.012662336438939402,0.0,0.0042901075337329992,0.028799630742854292,0.015923774859783274,7.0432186454181229e-05,3.8203545204896514e-11,0.002479087605431393,8.4001948314307689e-11,0.00046433121879572032,3.6114670367493322e-09,8.472442694916469e-06,1.344677331377774e-09,9.1956223464331215e-11,6.4805841964307435e-06,1.4310659978053263e-05,0.0066920747790795059,8.926763359835069e-05,0.00040433938603396926,8.5774314407121302e-08,7.8095556116513128e-09,1.9964387181392936e-07,4.1221207156348636e-08,6.7697293741419859e-05,0.0003860882637627247,1.3916733042427848e-08,0.00057789174828458282,1.9317875786723792e-07,2.2646304817696721e-05,4.9474811430760214e-08,1.5658841283997798e-11
1.9650458843231785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440877643577068,0.092877727468630114,0.012652863263754118,0.0,0.0042906135392875326,0.028840976655205287,0.015942809442315426,7.04164990187653e-05,3.8350116723006964e-11,0.0024789130514856822,8.3997243508658548e-11,0.00046443139351845042,3.6117911824891257e-09,8.4473195349929059e-06,1.3465754191853263e-09,9.2069602251388242e-11,6.4538422869909305e-06,1.433294199138621e-05,0.0066906151888891895,8.8725639715682027e-05,0.00040459805683233375,8.5309073755941767e-08,7.8031635033114948e-09,1.9994818270474839e-07,4.1495733249048797e-08,6.8105146967917151e-05,0.00038816462192500632,1.393282160491865e-08,0.00057872035190997958,1.9320077873240599e-07,2.2681567096628522e-05,4.9533776554275127e-08,1.5687028256419081e-11
1.96752893294104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408618396174737,0.09285778869315392,0.012643397242802034,0.0,0.0042911139400255904,0.028882312969396109,0.015961830205858115,7.0400927925980361e-05,3.849702045872386e-11,0.0024787410290421858,8.3992711499825973e-11,0.00046453144170406039,3.6121206577422773e-09,8.4222532220267109e-06,1.3484726644699182e-09,9.2182896454387607e-11,6.4273025648462755e-06,1.4355220016408554e-05,0.0066891558126644518,8.8188498485206566e-05,0.00040485646294542862,8.4847773136287737e-08,7.7967845922463459e-09,2.00254214075118e-07,4.1771289387416552e-08,6.8514211418836026e-05,0.00039024545544259472,1.3948898166229334e-08,0.00057954874416612568,1.9322254337022872e-07,2.2716823062463474e-05,4.9592697175966812e-08,1.5715215158575085e-11
1.970011981558902e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408459336385087,0.092837855031525723,0.012633938371067101,0.0,0.0042916087811183078,0.028923639632796119,0.015980837171103025,7.0385473707086914e-05,3.864425649365904e-11,0.002478571544098601,8.3988353249785059e-11,0.00046463136328606341,3.6124554842341612e-09,8.3972439629822176e-06,1.3503690667224837e-09,9.2296106462477554e-11,6.4009632877631315e-06,1.4377494090924023e-05,0.006687696651698335,8.7656155651463658e-05,0.0004051146048046097,8.4390370410211381e-08,7.7904188754112971e-09,2.0056196730050678e-07,4.2047874474518101e-08,6.892448366688426e-05,0.00039233073974201225,1.3964962742916245e-08,0.00058037692404086126,1.9324405384141726e-07,2.2752072775021586e-05,4.9651573365599325e-08,1.5743401963529123e-11
1.9724950301767636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408299264473561,0.092817926482360355,0.012624486643532681,0.0,0.0042920981072793064,0.028964956593215792,0.015999830358544034,7.0370136888888671e-05,3.879182490847323e-11,0.0024784046025938524,8.3984169713528762e-11,0.00046473115819920533,3.612795683527228e-09,8.3722919597376958e-06,1.3522646254233093e-09,9.2409232664527749e-11,6.3748227242648843e-06,1.4399764252887504e-05,0.0066862377072736262,8.7128557609372897e-05,0.00040537248283908413,8.3936823910897497e-08,7.7840663495482825e-09,2.0087144374936072e-07,4.2325487419761117e-08,6.9335960307064404e-05,0.00039442045044599608,1.3981015351364868e-08,0.00058120489053047259,1.9326531218586785e-07,2.2787316294362125e-05,4.9710405192273514e-08,1.577158864429579e-11
1.9747297739328393e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408154340991129,0.092799995158171431,0.012615986192896469,0.0,0.0042925338221484156,0.029002133518762296,0.016016912463998442,7.0356434561939956e-05,3.8924920732503086e-11,0.0024782565347414554,8.3980554694900435e-11,0.00046482086526621129,3.613106474327143e-09,8.3498842733206158e-06,1.3539699065792482e-09,9.2510974913361787e-11,6.3514646949185625e-06,1.4419804084913254e-05,0.0066849248434863156,8.6657732382876439e-05,0.00040560434785400331,8.3531895077234078e-08,7.7783603516900625e-09,2.0115144703443327e-07,4.2576216992174034e-08,6.9707316241105407e-05,0.00039630495466562313,1.3995452479540926e-08,0.00058194987710400358,1.9328423079688226e-07,2.2819030216397861e-05,4.9763315962531883e-08,1.5796956528437245e-11
1.9767410433133073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408023219207765,0.092783860505355725,0.012608340728542103,0.0,0.0042929222032397152,0.029035585965167685,0.016032276843268901,7.0344184447641137e-05,3.9044937266526106e-11,0.0024781250427173885,8.3977423400203082e-11,0.00046490151381974081,3.6133899346083158e-09,8.3297572602420386e-06,1.355504074725334e-09,9.2602485400469595e-11,6.3305778652905472e-06,1.443783727352844e-05,0.00668374341768608,8.6237207446033544e-05,0.00040581284420897624,8.3170076658941136e-08,7.7732340844191148e-09,2.014046451683253e-07,4.2802584048680634e-08,7.0042366313100463e-05,0.00039800404275907014,1.4008437627220014e-08,0.0005826202159557786,1.9330108554036875e-07,2.2847568535334486e-05,4.9810905020476335e-08,1.5819787503084502e-11
1.9787523126937753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407891447443248,0.092767729204562957,0.01260069994257631,0.0,0.0042933070440100479,0.029069031954075054,0.016047632218719132,7.0332012282148853e-05,3.9165172015291581e-11,0.0024779952298136991,8.3974408410596708e-11,0.00046498207915380592,3.6136769577957018e-09,8.309668155219916e-06,1.3570376884585574e-09,9.2693941592793544e-11,6.3098183688317642e-06,1.4455867963092761e-05,0.0066825621362062854,8.581970235625173e-05,0.00040602116822697348,8.2810715758619924e-08,7.7681164652662373e-09,2.0165897631875169e-07,4.3029623562791485e-08,7.0378200602655075e-05,0.00039970599231110458,1.4021414951143749e-08,0.00058329041304815436,1.9331777842332512e-07,2.287610289846315e-05,4.9858465092595294e-08,1.5842618348055019e-11
1.9807635820742433e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407759029824367,0.0927516012551729,0.012593063832332149,0.0,0.0042936883673637084,0.029102471458575023,0.01606297860086638,7.0319918336998448e-05,3.92856250198436e-11,0.0024778670990765091,8.3971510220421249e-11,0.00046506256123605424,3.6139675550414699e-09,8.2896170559936611e-06,1.358570747482632e-09,9.2785343696331913e-11,6.2891853064748447e-06,1.4473896174062073e-05,0.0066813809997093177,8.540518984739811e-05,0.00040622932013342306,8.2453791125581993e-08,7.7630074921022074e-09,2.019144411992735e-07,4.325733496594811e-08,7.0714817340987115e-05,0.00040141079073838183,1.4034384459714688e-08,0.00058396046786352528,1.9333431049077996e-07,2.2904633338153033e-05,4.9905996214357406e-08,1.5865449048880528e-11
1.9827748514547112e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407625970442266,0.092735476656590682,0.012585432395142506,0.0,0.0042940661960170915,0.02913590445193882,0.016078316000145438,7.0307902881865629e-05,3.9406296320818954e-11,0.0024777406535278889,8.3968729321113315e-11,0.00046514296003464703,3.6142617374303094e-09,8.2696040582120993e-06,1.3601032514968564e-09,9.2876691916907947e-11,6.2686777839691719e-06,1.4491921926954971e-05,0.0066802000088533051,8.4993642921060239e-05,0.00040643730015254973,8.2099281703995843e-08,7.7579071627112829e-09,2.0217104052064927e-07,4.3485717692460256e-08,7.105221476890654e-05,0.00040311842553872296,1.404734616126357e-08,0.00058463037988773915,1.9335068277921134e-07,2.2933159886872641e-05,4.9953498420954911e-08,1.5888279591080297e-11
1.9847861208351792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407492273352678,0.092719355408246773,0.012577805628340145,0.0,0.0042944405525002904,0.029169330907616652,0.016093644426909252,7.029596618457701e-05,3.9527185958447573e-11,0.0024776158961660718,8.396606620122519e-11,0.00046522327551825585,3.6145595159799092e-09,8.249629255451126e-06,1.3616352001961619e-09,9.2967986460161057e-11,6.2482949119092787e-06,1.4509945242352375e-05,0.0066790191642921585,8.4585034844302171e-05,0.0004066451085079341,8.1747166632890542e-08,7.7528154747922043e-09,2.0242877499061942e-07,4.3714771179066783e-08,7.1390391136188697e-05,0.00040482888429107817,1.4060300064053811e-08,0.00058530014861006498,1.9336689631661915e-07,2.2961682577189133e-05,5.0000971747305498e-08,1.5911109960145899e-11
1.9865962632776005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440737140405579,0.092704849148740484,0.012570945529194567,0.0,0.0042947745231019076,0.029199409106204763,0.01610743234798731,7.0285290714851344e-05,3.963617334307427e-11,0.0024775050603991558,8.3963770496208335e-11,0.00046529548819370682,3.6148306004444956e-09,8.2316846653928057e-06,1.3630134789756502e-09,9.3050105824783476e-11,6.2300561720179822e-06,1.4526164159211447e-05,0.0066779565298063113,8.421977840907178e-05,0.00040683198944005313,8.1432293154364795e-08,7.7482403421533174e-09,2.0266170714811026e-07,4.3921492352996353e-08,7.1695414420050967e-05,0.0004063707014465949,1.4071951915408846e-08,0.00058590281751765623,1.9338135361102584e-07,2.2987349726535036e-05,5.0043673077049108e-08,1.5931657132251898e-11
1.9884064057200218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407250024379719,0.092690345602106219,0.012564089208957532,0.0,0.0042951057155106668,0.029229481968799615,0.016121213017081058,7.027467944709334e-05,3.974533764140222e-11,0.0024773955966255656,8.3961570938056653e-11,0.00046536763333692496,3.6151046146082026e-09,8.2137711527656462e-06,1.3643913074709529e-09,9.3132182026820244e-11,6.211917041016574e-06,1.4542381133510351e-05,0.0066768940148163843,8.3856861882838785e-05,0.00040701873166745241,8.1119327424119609e-08,7.7436722053778795e-09,2.0289555985865298e-07,4.4128755981028089e-08,7.2001065970765069e-05,0.00040791478706584831,1.4083597462345947e-08,0.00058650536957220202,1.9339568388058756e-07,2.3013013800912319e-05,5.0086351066926375e-08,1.5952204141731168e-11
1.990216548162443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407128137208579,0.092675844767980506,0.012557236665684394,0.0,0.0042954341457702334,0.029259549476411868,0.016134986441569864,7.0264132572750145e-05,3.9854678881915117e-11,0.0024772875069823458,8.3959467877005936e-11,0.00046543971092611594,3.6153815663655981e-09,8.1958887815497308e-06,1.3657686854507265e-09,9.3214215215765892e-11,6.1938768806956005e-06,1.4558596180380473e-05,0.006675831619790424,8.3496266320159964e-05,0.00040720533535179039,8.080825463415173e-08,7.7391110626142484e-09,2.0313033363208323e-07,4.4336561657581566e-08,7.2307344530851179e-05,0.00040946113226014155,1.4095236710754456e-08,0.00058710780440836253,1.9340988785738554e-07,2.3038674824264873e-05,5.0129005741828712e-08,1.5972750977954405e-11
1.9918456763606224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440701800721184,0.092662796336174816,0.012551072604435408,0.0,0.004295727384531013,0.029286605639149539,0.016147376335529443,7.0254695599486047e-05,3.9953237307272223e-11,0.0024771914029390069,8.3957657915063704e-11,0.00046550452297994531,3.6156333410802369e-09,8.1798213251807375e-06,1.3670079402483109e-09,9.3288008433067187e-11,6.1777248314690438e-06,1.4573188087150227e-05,0.0066748755672209215,8.317369921511861e-05,0.00040737316034676309,8.0529895448990113e-08,7.7350120124333484e-09,2.0334241795679129e-07,4.4524049883949596e-08,7.2583530293149771e-05,0.00041085476756695985,1.4105706653916021e-08,0.00058764989523897896,1.9342256405691464e-07,2.306176715649654e-05,5.0167375035368376e-08,1.5991242973620843e-11
1.9934748045588017e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406907470532875,0.092649750100977368,0.012544911599534254,0.0,0.0042960184103802449,0.029313657435377824,0.016159760372600012,7.0245311076897629e-05,4.0051939099045412e-11,0.0024770964151967449,8.3955926650697662e-11,0.00046556928028219474,3.6158875073007623e-09,8.1637791889065404e-06,1.3682468297661515e-09,9.3361767039519258e-11,6.1616519734855752e-06,1.4587778456078246e-05,0.0066739196125365913,8.2852983306926361e-05,0.00040754087336968426,8.0253047031648853e-08,7.7309186244332928e-09,2.0355524912294662e-07,4.4711976548961903e-08,7.2860222010538863e-05,0.00041225021956436682,1.4116171504242441e-08,0.00058819189056523869,1.9343513907405552e-07,2.3084857054387673e-05,5.0205725481697322e-08,1.6009734812558809e-11
1.995103932756981e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406796529227749,0.092636706062156529,0.012538753649563189,0.0,0.0042963072347697064,0.029340704851487411,0.016172138558053103,7.0235979142097867e-05,4.0150784277446961e-11,0.0024770025452823152,8.3954274335415603e-11,0.00046563398281765161,3.6161440706939694e-09,8.1477624166536428e-06,1.3694853538298863e-09,9.3435491143800235e-11,6.145657848245149e-06,1.4602367298277739e-05,0.0066729637560730805,8.2534105132313953e-05,0.0004077084745372809,7.9977698843424593e-08,7.7268308971534012e-09,2.0376882749828437e-07,4.4900341360348718e-08,7.3137418778426705e-05,0.00041364748187903847,1.412663126593806e-08,0.00058873379012527502,1.9344761343138813e-07,2.3107944535523885e-05,5.024405709859906e-08,1.6028226486993056e-11
1.9967330609551605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406685185337991,0.092623664219490975,0.012532598753104465,0.0,0.004296593869075235,0.029367747873941752,0.016184510897126549,7.0226699931433357e-05,4.0249772862514977e-11,0.0024769097947127854,8.3952701219534801e-11,0.00046569863057131257,3.6164030368990892e-09,8.131771051503921e-06,1.3707235122633698e-09,9.3509180854486814e-11,6.1297419993945026e-06,1.4616954624887679e-05,0.0066720079981642992,8.2217051336318391e-05,0.00040787596396648441,7.9703840427121048e-08,7.7227488290987201e-09,2.0398315344920024e-07,4.5089144026510537e-08,7.3415119695439013e-05,0.00041504654817143188,1.4137085943185581e-08,0.0005892755936586099,1.9345998764803314e-07,2.3131029617531517e-05,5.0282369903743525e-08,1.6046717989124095e-11
1.99836218915334e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406573440890806,0.092610624572769695,0.012526446908740305,0.0,0.0042968783245972654,0.029394786489276462,0.016196877395024723,7.0217473580488256e-05,4.0348904874113576e-11,0.0024768181649956122,8.3951207552188331e-11,0.00046576322352838428,3.61666441152795e-09,8.115805135700702e-06,1.3719613048887037e-09,9.3582836280051726e-11,6.1139039727338537e-06,1.4631540447072697e-05,0.0066710523391424418,8.1901808671472275e-05,0.0004080433417735896,7.9431461404664349e-08,7.7186724187402873e-09,2.0419822734122128e-07,4.5278384257192793e-08,7.3693323864244112e-05,0.00041644741213467797,1.4147535540143346e-08,0.0005898173009061422,1.9347226223967377e-07,2.3154112318077418e-05,5.0320663914688036e-08,1.6065209311158123e-11
1.9998284045317012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406472530075769,0.092598890768086778,0.012520912857181619,0.0,0.0042971324809866641,0.029419117463919862,0.016208002253202864,7.0209215171146693e-05,4.0438246330513488e-11,0.0024767366578171404,8.394993138503294e-11,0.0004658213103266068,3.6169017125124773e-09,8.1014576049122259e-06,1.3730750053370963e-09,9.364909693884802e-11,6.0997159130554796e-06,1.4644666410003926e-05,0.0066701923308442688,8.1619627927214571e-05,0.00040819388645870077,7.9187576651190239e-08,7.7150084854569829e-09,2.0439243363450606e-07,4.5449074343461374e-08,7.3944137158028447e-05,0.00041770972152370834,1.4156935837163751e-08,0.0005903047548915162,1.9348322461624567e-07,2.317488472705317e-05,5.0355112469919386e-08,1.6081851340559089e-11
2.0012946199100626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406371297897518,0.092587158741816653,0.012515381275637574,0.0,0.0042973848897870119,0.029443444848233333,0.016219122387964979,7.0200999785161153e-05,4.0527703992588243e-11,0.0024766560608279198,8.3948719951998052e-11,0.00046587935271728847,3.6171409728965683e-09,8.0871307512637037e-06,1.3741884092032372e-09,9.3715329993397412e-11,6.0855901951314357e-06,1.4657791171589689e-05,0.0066693324031519624,8.133889404761399e-05,0.0004083443409081705,7.8944874409193639e-08,7.7113491324798018e-09,2.0458724631943044e-07,4.5620118412399972e-08,7.419535671294643e-05,0.0004189734773924164,1.4166332025481227e-08,0.00059079213048966208,1.9349410708266347e-07,2.3195655234323634e-05,5.0389545828623408e-08,1.6098493212059758e-11
2.002760835288424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406269745804444,0.092575428493826703,0.012509852163074609,0.0,0.0042976355590817741,0.029467768632549213,0.016230237803036406,7.0192827519803639e-05,4.0617277874457697e-11,0.00247657637510719,8.3947573432268038e-11,0.00046593735069007668,3.6173821967149949e-09,8.0728246038323772e-06,1.3753015163538407e-09,9.3781535522550697e-11,6.0715264923457582e-06,1.4670914740021644e-05,0.0066684725563041607,8.1059597595548104e-05,0.00040849470520612193,7.8703347276151986e-08,7.7076943586245883e-09,2.0478266565976883e-07,4.5791516254457944e-08,7.4446981882457934e-05,0.00042023867521077908,1.4175724108069576e-08,0.00059127942751451782,1.9350491000782783e-07,2.3216423852851342e-05,5.0423964003369256e-08,1.6115134919958057e-11
2.0042270506667855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406167875235786,0.092563700023990864,0.012504325518459166,0.0,0.0042978844969062489,0.029492088807245888,0.016241348502121077,7.0184698471855513e-05,4.0706967990127795e-11,0.002476497601728057,8.3946492004266723e-11,0.00046599530423475384,3.6176253879849719e-09,8.0585391911603717e-06,1.3764143266545049e-09,9.3847713605084398e-11,6.0575244795084108e-06,1.4684037123507937e-05,0.0066676127905384019,8.0781729202510411e-05,0.0004086449794365334,7.8462987900651931e-08,7.7040441626856078e-09,2.0497869191845716e-07,4.5963267660692477e-08,7.4699012022339082e-05,0.00042150531046992892,1.4185112087886159e-08,0.00059176664578089878,1.9351563375844623e-07,2.3237190595624933e-05,5.0458367006654121e-08,1.6131776458544607e-11
2.005693266045147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406065687621615,0.092551973332189605,0.012498801340757705,0.0,0.0042981317112478976,0.029516405362747456,0.016252454488901641,7.0176612737609824e-05,4.0796774353490733e-11,0.002476419741757534,8.394547584566166e-11,0.00046605321334123662,3.6178705507062499e-09,8.0442745412582265e-06,1.3775268399697207e-09,9.3913864319699384e-11,6.0435838328579028e-06,1.4697158330273105e-05,0.0066667531060911334,8.050527956815113e-05,0.00040879516368317372,7.8223788981961363e-08,7.7003985434357312e-09,2.051753253576402e-07,4.6135372422808594e-08,7.4951446490726655e-05,0.00042277337868195286,1.4194495967871553e-08,0.00059225378510449308,1.9352627869904804e-07,2.3257955475658978e-05,5.0492754850903731e-08,1.6148417822104649e-11
2.0071594814235083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405963184383029,0.092540248418310031,0.012493279628936685,0.0,0.0042983772100466363,0.029540718289523465,0.016263555767039629,7.0168570412873493e-05,4.0886696978325005e-11,0.0024763427962565805,8.3944525133367795e-11,0.00046611107799957615,3.6181176888612053e-09,8.0300306816084509e-06,1.3786390561628813e-09,9.3979987745019587e-11,6.0297042300636134e-06,1.4710278368557996e-05,0.0066658935031977109,8.023023945982676e-05,0.00040894525802963018,7.798574326977711e-08,7.6967574996265956e-09,2.0537256623865083e-07,4.6307830333130288e-08,7.5204284648074975e-05,0.00042404287537978555,1.4203875750949913e-08,0.00059274084530185512,1.935368451919979e-07,2.3278718505993875e-05,5.0527127548472882e-08,1.6165059004917422e-11
2.0086256968018697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440586036693206,0.092528525282245602,0.012487760381962589,0.0,0.004298621001195148,0.02956502757808856,0.016274652340175545,7.0160571592969644e-05,4.0976735878295372e-11,0.0024762667662801461,8.394364004355149e-11,0.00046616889819995678,3.618366806414942e-09,8.0158076391690439e-06,1.3797509750962927e-09,9.4046083959590885e-11,6.0158853502279593e-06,1.4723397246619703e-05,0.0066650339820924142,7.995659971215364e-05,0.000409095262559286,7.774884356389579e-08,7.6931210299887849e-09,2.0557041482202372e-07,4.6480641184616283e-08,7.5457525857166343e-05,0.00042531379611705176,1.4213251440028949e-08,0.00059322782619040005,1.9354733359750966e-07,2.3299479699695739e-05,5.0561485111645683e-08,1.618170000125697e-11
