Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2OX(23),COX(47),H2X(46),CO2X(24),C2H6X(49),CH3OO(75),CH4OX(57)
2.6903783766684693e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574940650203,0.099999999308884646,0.099999999848808946,8.3551019280684569e-61,9.0664874963554089e-37,1.594071154801393e-34,2.1549087357845064e-45,2.6381866242957607e-34,8.8112943934908095e-85,9.4037612834176711e-27,2.7721748911612687e-93,8.8899571288739836e-29,1.3841518407955695e-60,4.584057627621603e-43,2.9063439885152589e-74,4.3235048120397008e-77,3.9998546840923931e-39,2.1231191910706991e-72,6.9111487670807472e-10,3.0238215873585141e-10,4.487211178453859e-16,1.8094470248699053e-21,4.4871977391377597e-16,1.2688097980420087e-22,6.3749804954328478e-23,5.1236783863842249e-24,5.2658778554294785e-37,6.9812879318930416e-55,5.5774417807925142e-30,2.3288445905057102e-54,1.0185758912215977e-42,8.5121511815426622e-56,4.0524662649051162e-43,2.3020521479368898e-35,5.8296501284046521e-52
3.3629729730627956e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957491581276,0.099999999136105855,0.099999999811011181,3.5276987132805725e-60,1.9204100684031297e-36,2.7718310494933245e-34,6.9017154318703496e-45,4.9496028638240901e-34,4.4677158736496791e-84,1.4342136317637292e-26,1.02595224157062e-92,1.1112519347608042e-28,3.026418512980938e-60,1.0275183571341828e-42,1.2170665509734766e-73,1.5361321912090841e-76,7.2658886388881941e-39,5.2975248144775264e-72,8.6389357612205003e-10,3.779776981419498e-10,5.6090185288540427e-16,2.7559963488244943e-21,5.6089982433085065e-16,1.8011441161682892e-22,1.0861857181204603e-22,1.0335755241522104e-23,1.507927312911357e-36,2.6887098882028562e-54,1.0131635498765787e-29,8.2735681444380258e-54,2.086349568338778e-42,3.2799963172452395e-55,8.8606307890506963e-43,4.1820492323409503e-35,1.495983815340458e-51
4.708162165851448e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574866137871,0.099999998790548258,0.099999999735415637,1.1366279894463156e-58,6.9984355846883183e-36,6.5448594094977898e-34,7.4579036875693581e-44,1.3543054726341578e-33,2.935455837202037e-82,2.7521339059241671e-26,1.3599412018322176e-91,1.5557736867339421e-28,1.1640986236336313e-59,3.9570277617883473e-42,3.8295460427747638e-72,2.6180712773952082e-75,1.9071976743836274e-38,2.9065056066006166e-71,1.2094509489954734e-09,5.2916877628001678e-10,7.8526390396269677e-16,5.2624614873011115e-21,7.8526010115023991e-16,2.9835193758532073e-22,2.4407143637798924e-22,3.2675876817145283e-23,1.0586784160925236e-35,5.1375948347461052e-53,2.6594173295859553e-29,1.4088382266352029e-52,6.8943635881852143e-42,6.2927339562671271e-54,3.4082023320882885e-42,1.1009090292307329e-34,8.3828270785290801e-51
7.398540551428753e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574766788101,0.099999998099433163,0.099999999584224564,8.8849855417859791e-57,4.3820190256531876e-35,2.0534770864586209e-33,1.8344812134740864e-42,5.3786340717516126e-33,3.628005893374865e-80,6.7008822994670081e-26,4.1087319253683655e-90,2.4448541959243843e-28,7.6841095938588584e-59,2.5081186810143411e-41,2.9391310999145712e-70,1.223738632544659e-73,7.2773809158669646e-38,3.3074127960955393e-70,1.9005655915591906e-09,8.3155092987619039e-10,1.2339903158911814e-15,1.2647270955619345e-20,1.2339814711845434e-15,5.5989034107094946e-22,6.9000762729643547e-22,1.5317354097694119e-22,1.4055501843060108e-34,2.0413691679310808e-51,1.0147657876443765e-28,6.5722375463166294e-51,3.5602112599981355e-41,2.523940188972667e-52,2.249722720136652e-41,4.2445154809735401e-34,9.2492874802608898e-50
1.0088918937006058e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574667438344,0.099999997408318206,0.09999999943303349,7.1018687743027786e-56,1.415284593724931e-34,4.3945386993286661e-33,1.0315003174022055e-41,1.3466225041158069e-32,3.3258747451642708e-79,1.2401687808250984e-25,2.7401208229632245e-89,3.3339840879536231e-28,2.5336514265275214e-58,8.1923202987522572e-41,2.3375147949460808e-69,8.3290658604430235e-73,1.7870042437159829e-37,1.3992863260637307e-69,2.5916800964271335e-09,1.1339330798961019e-09,1.6827198101642823e-15,2.3109207094958632e-20,1.6827040709090073e-15,8.3830403040490477e-22,1.350537304631684e-21,4.1040210820643729e-22,6.3742267731956557e-34,1.3774545812143517e-50,2.4918174971460034e-28,4.4683093245613362e-50,1.0228956323381648e-40,1.7089951631995346e-51,7.4179210806726567e-41,1.0520365093136935e-33,3.8761029100645236e-49
1.546967570816067e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574468738876,0.099999996026088708,0.099999999130651343,3.3861708776073516e-54,7.9153826012713195e-34,1.2346401723660629e-32,1.6768175520449764e-40,4.9225853420807918e-32,2.8167621270497915e-77,2.905794784890585e-25,6.8793934827135928e-88,5.1123919766954088e-28,1.4656160583146592e-57,4.5542786984776377e-40,1.0913939296806915e-67,2.3109633078806756e-71,6.3290494949217396e-37,1.3054854325935994e-68,3.9739086932003243e-09,1.7386973692109887e-09,2.5801880429441127e-15,5.2636022755979417e-20,2.5801538404692744e-15,1.4019923960685606e-21,3.1462215787840165e-21,1.547652447836031e-21,6.2157782220926618e-33,3.7678137382674241e-49,8.8252900946794691e-28,1.2288965642878637e-48,4.550333050145406e-40,4.7502058674462227e-50,4.29096801825646e-40,3.8159170539011274e-33,3.4835323805738663e-48
2.6231189250469888e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957407134011,0.099999993261631365,0.099999998525887077,3.2475757267716377e-52,6.7592621296195198e-33,4.3642558875965333e-32,4.7361001327660579e-39,2.4678475327257653e-31,4.4500980700828575e-75,8.3389109839607913e-25,3.4629556759348099e-86,8.6698001697779644e-28,1.3238815950171516e-56,3.7803226051679203e-39,1.0066314849018877e-65,1.3017968656342347e-69,2.9996888851382858e-36,2.1891138230801819e-67,6.7383642349244977e-09,2.9482259049457346e-09,4.3751614847320575e-15,1.4253201510590399e-19,4.3750760330878241e-15,2.5333437842885082e-21,7.8787079233532432e-21,7.0941867876416583e-21,9.1365554466837349e-32,1.7694478285370706e-47,4.1827931375113181e-27,6.7582068448704607e-47,2.8616735535333419e-39,2.313247056363235e-48,3.875998290688071e-39,1.9049170158872583e-32,5.3731290562110783e-47
4.775421633508833e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573276543254,0.099999987732723297,0.099999997316358627,4.0335857939961427e-50,7.2892048243054694e-32,1.8614635986433422e-31,1.6166579136758177e-37,1.5317387765465193e-30,9.396368904252335e-73,2.7612773128294896e-24,2.7086354004859235e-84,1.5786986246975454e-27,1.5778807968043355e-55,3.9267027488178054e-38,1.164619197922635e-63,9.5258864548406237e-68,1.6793323443021346e-35,5.0976764532424428e-66,1.226726871120812e-08,5.3672828048595241e-09,7.9652562699012917e-15,4.2214171577828485e-19,7.9650373385089253e-15,4.7925811922814144e-21,1.9190615800825201e-20,3.4012653940365937e-20,1.5723286509877821e-30,1.0281521715232253e-45,2.3416724785721463e-26,4.5929545566042218e-45,2.3065412039053692e-38,1.4408836065271869e-46,4.6196313495786685e-38,1.1801331185239363e-31,1.0917757406460465e-45
9.08002705043252e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571686952253,0.099999976674933586,0.099999994897302075,5.3586224308575671e-48,8.4451441531994518e-31,9.3677207275041227e-31,5.6548294171230834e-36,1.0737699761562132e-29,2.0928874004094927e-70,9.9793517141176474e-24,2.6897012596062291e-82,3.0030837873278928e-27,2.1752072971855842e-54,4.3825547176276556e-37,1.3631095038973037e-61,8.1896559438408513e-66,9.826033363584108e-35,1.3933155800640847e-64,2.3325051235225276e-08,1.0205395918598388e-08,1.514603743985089e-14,1.2518923585747753e-18,1.5145562046325612e-14,9.3087861454892304e-21,4.3516497367591656e-20,1.5683052331186525e-19,2.7526449765577311e-29,6.0235090154596463e-44,1.3701444799278869e-25,3.2112697826507441e-43,2.2450219097625751e-37,9.5774083848887819e-45,6.3684120619209396e-37,8.2663963398388847e-31,2.4227459241079363e-44
1.7689237884279898e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568507781096,0.099999954559459883,0.09999999005919033,7.1143561188940919e-46,9.4906067365161298e-30,5.4690845805280677e-30,1.929676933860129e-34,8.0318239049773783e-29,4.376660267600241e-68,3.7870745895278363e-23,3.0264383125631075e-80,5.8556466102864175e-27,3.2295590090769666e-53,4.7361520079793611e-36,1.4631395712391704e-59,8.7309817807756824e-64,5.5011092119578554e-34,4.1218471398485169e-63,4.544051056964039e-08,1.9881619402266634e-08,2.9509966130472108e-14,3.457857737849327e-18,2.9509561910880057e-14,1.8341809833898196e-20,9.2680458118366312e-20,6.847192127141762e-19,4.692339694712276e-28,3.2313431644992827e-42,7.6707110685430681e-25,2.1924938194889947e-41,2.5618395048585455e-36,6.3576839233261688e-43,9.4551509644950723e-36,6.1807399535906845e-30,5.2438676127982084e-43
2.6298448718127275e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565328624406,0.099999932444127124,0.099999985221080417,6.0288404058320303e-45,3.4345086122641369e-29,1.5569548907085201e-29,1.0941276973159317e-33,2.502884111930508e-28,4.1977302185994975e-67,8.3705144824075969e-23,2.7385995764699097e-79,8.7132671177771993e-27,1.3439968643581108e-52,1.7219324083454753e-35,1.1679454762306918e-58,7.2771918904735885e-63,1.4362613745780467e-33,2.1880601499735447e-62,6.7555828953182955e-08,2.9557839228210539e-08,4.3877049896196052e-14,6.0342977685451456e-18,4.387785478289771e-14,2.7376866602246799e-20,1.417592112460965e-19,1.5897683880300303e-18,2.1164371959956271e-27,2.1747485277794688e-41,2.00270371366262e-24,1.5119590920359974e-40,9.8162932553336481e-36,4.5838975149481911e-42,3.9347810437767753e-35,1.9257033656589799e-29,2.4874982635213192e-42
3.490765955197465e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289562149482173,0.099999910328935335,0.099999980382972337,3.0699730670656236e-44,8.5366954782043706e-29,3.3372726743999865e-29,3.8764919403224811e-33,5.6560769114202044e-28,2.521665475279463e-66,1.4748628934766056e-22,1.5315886911268018e-78,1.1575946797349191e-26,3.7648274168206376e-52,4.2472910203931599e-35,5.6537386874072351e-58,3.8489589122036853e-62,2.7935873564335278e-33,7.3827687535100641e-62,8.9671006386719646e-08,3.9234055396422775e-08,5.8247288654117392e-14,8.7121487219169775e-18,5.8250710032663135e-14,3.6413960588674072e-20,1.9067789707102725e-19,2.8721315547416659e-18,6.2630391010731877e-27,9.2632247902737791e-41,3.8953219042733094e-24,6.2677086621143468e-40,2.6113891331465287e-35,2.0653890964049699e-41,1.1022106472395425e-34,4.3511291409886237e-29,7.5728180873649073e-42
5.21260812196694e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289555791241078,0.099999866098974571,0.099999970706761643,6.6994061744074455e-43,3.237967271978868e-28,1.0391998077698595e-28,3.1075107540715747e-32,1.8814163569309803e-27,8.3079965260771785e-65,3.2890953380629243e-22,3.2224115865744977e-77,1.7316492219364071e-26,1.8753007116216679e-51,1.5512577082916658e-34,9.7342984825610795e-57,1.0287518965363494e-60,6.9661798263449573e-33,5.5559875849901014e-61,1.339009384085041e-07,5.8586476759507768e-08,8.699723068911298e-14,1.4048353486230489e-17,8.701043222194436e-14,5.4494103514380063e-20,2.8849386971195321e-19,6.5687768140645645e-18,3.2767442712711749e-26,1.0041257181464748e-39,9.7133872260188737e-24,7.7617534773444875e-39,1.2040049795952315e-34,2.8378272736837097e-40,5.4901228093414204e-34,1.4469277325268291e-28,4.2288981259217449e-41
6.934450288736416e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289549433057832,0.099999821869577565,0.09999996103055829,3.9233190138925853e-42,8.0347830959812547e-28,2.3305637720102984e-28,1.1955871193921556e-31,4.3632974726355301e-27,5.2775584787195546e-64,5.8216835913935701e-22,1.9096509709228376e-76,2.3077294468855735e-26,5.5848253128164584e-51,3.7629001736335575e-34,5.1167877398504498e-56,6.3028124460145024e-60,1.3080450769835406e-32,2.0817526624966021e-60,1.7813030664133411e-07,7.7938883491988241e-08,1.1575979162059697e-13,1.9375363666614157e-17,1.1578882109730223e-13,7.2582182274130467e-20,3.8634761036463189e-19,1.1775021965909109e-17,1.0020135504275433e-25,4.2889180735145746e-39,1.8238703874833808e-23,3.6814370678807957e-38,3.4566920662345967e-34,1.3711422083918298e-39,1.6349870066230709e-33,3.3548570301977711e-28,1.3237313312435936e-40
8.656292455505891e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289543074932416,0.099999777640744317,0.099999951354362238,1.5358448295455302e-41,1.6100692028639654e-27,4.3812177196607914e-28,3.3733200002602931e-31,8.3759463734199949e-27,2.2538898067920999e-63,9.0729303116660795e-22,7.786145504571166e-76,2.8858366156802931e-26,1.2983213660302611e-50,7.42216893262325e-34,1.8389111107934716e-55,2.6257228557546128e-59,2.1137155390395196e-32,5.7650378379713673e-60,2.223591110920873e-07,9.7291275594145556e-08,1.44534970781183e-13,2.4688297597148346e-17,1.4458588340637404e-13,9.0678196051714782e-20,4.8425185743578487e-19,1.8491490581612329e-17,2.3755244721996028e-25,1.3289723874394503e-38,2.9472237428007307e-23,1.2175628157024817e-37,7.8514701467536951e-34,4.6680423509653745e-39,3.8008514163183556e-33,6.4386590446696937e-28,3.1726299123094622e-40
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289538113158292,0.099999743125418983,0.099999943803165542,3.8981870949094329e-41,2.5277207335498219e-27,6.632854987534884e-28,6.7199714422404246e-31,1.2831130084321746e-26,6.2141838128780049e-63,1.2109635936418451e-21,2.0538157899261899e-75,3.3383943936067504e-26,2.2635618959494555e-50,1.1540019027633919e-33,4.3769789646759012e-55,7.1196413553826393e-59,2.87731735439664e-32,1.1344079109149964e-59,2.5687441394938472e-07,1.1239366899200377e-07,1.6699958379747024e-13,2.8830640870084872e-17,1.6707177619757785e-13,1.0480564753196138e-19,5.6068721092371323e-19,2.4782559146983823e-17,4.1937264412059073e-25,2.8489149723743443e-38,4.0119047702529516e-23,2.7148060270786642e-37,1.3503573401501767e-33,1.0725453643648273e-38,6.6265306325509902e-33,9.8616386515680213e-28,5.6287821603211152e-40
1.0378134622275367e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289536716864839,0.099999733412474839,0.099999941678173498,4.7953210174627198e-41,2.8315111615088635e-27,7.3694414727631123e-28,7.9221120603872251e-31,1.429410449053989e-26,7.7417084241999174e-63,1.3043146098665908e-21,2.5417460589395193e-75,3.465972023052853e-26,2.5965002552965678e-50,1.2898333714554994e-33,5.3286778244341712e-55,8.8484605637062566e-59,3.1135206103374915e-32,1.3341585603576181e-59,2.6658735176782005e-07,1.1664365306608343e-07,1.7332276748597941e-13,2.999574055524422e-17,1.7340161249517785e-13,1.0878214473629881e-19,5.8220203412805934e-19,2.671884023558162e-17,4.823355155038727e-25,3.4058641965020433e-38,4.3412381547593189e-23,3.2680285640202511e-37,1.5445426239882168e-33,1.2980851373417302e-38,7.6011819406290755e-33,1.0985560094060807e-27,6.480133942122862e-40
1.3821818955814318e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289524000903194,0.099999644957627157,0.099999922325817961,3.1338593347523334e-40,6.8440325870883123e-27,1.6819624200243513e-27,3.0906354384763667e-30,3.3235113200458394e-26,6.26188193349548e-62,2.3141633078902021e-21,1.7930278578100115e-74,4.6323323404079915e-26,7.7835947822595358e-50,3.0675821256411957e-33,3.0224991104039531e-54,6.962312505809013e-58,5.6953795740030032e-32,5.0879804376350654e-59,3.5504214182030976e-07,1.5534836411983866e-07,2.3093621099642522e-13,4.0607864330629204e-17,2.3108906442853837e-13,1.4501384532765294e-19,7.7823859460864593e-19,4.7708598155547211e-17,1.4791183575333603e-24,1.5451822238783924e-37,7.9410008055410715e-23,1.6022078220624786e-36,4.529702708604098e-33,6.8865345051158996e-38,2.2785627162904659e-32,2.5531193360170163e-27,1.9962806030996637e-39
1.7265503289353268e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289511285172889,0.099999556505034448,0.099999902973491678,1.2712463017466307e-39,1.3544215884664965e-26,3.2112899273467781e-27,8.8459124980745533e-30,6.419182958392228e-26,2.7900568177725963e-61,3.6119628205256579e-21,7.5378863846600539e-74,5.8068207539898094e-26,1.8319042169335238e-49,6.0068671985307425e-33,1.1072027215267705e-53,3.069229392581799e-57,9.0535412145205401e-32,1.4340807602801394e-58,4.4349467685522929e-07,1.9405301665431903e-07,2.8860011667544367e-13,5.1222818486708664e-17,2.8885118122044046e-13,1.812772803257687e-19,9.7446281700699447e-19,7.474951167227698e-17,3.5356198782888331e-24,4.804710111796641e-37,1.2622973923725456e-22,5.3911645039938025e-36,1.051462916206089e-32,2.4167396185801212e-37,5.3625625755103783e-32,4.9290859543264244e-27,4.7774711507323832e-39
2.070918762289222e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289498569673924,0.099999468054696616,0.099999883621194677,4.0532383494587893e-39,2.3672104252372817e-26,5.4761306537450447e-27,2.109783158572297e-29,1.1033473553693973e-25,9.4862291225868299e-61,5.1979745169006595e-21,2.4792821748760476e-73,6.9894481637207112e-26,3.7146417082758835e-49,1.0420451043641118e-32,3.2180766396128227e-53,1.0367120983812133e-56,1.3188082285481786e-31,3.3814594989831629e-58,5.31944956931963e-07,2.3275761067051905e-07,3.4631447875982803e-13,6.1840472579417362e-17,3.4668797922256154e-13,2.175724467527195e-19,1.1708709000786694e-18,1.0784707927287966e-16,7.2439079251338139e-24,1.220305183686294e-36,1.8387188961076522e-22,1.4741085713738051e-35,2.1115093364820661e-32,6.8041471086904361e-37,1.0873652302557148e-31,8.4686162757065781e-27,9.7996085530714707e-39
2.415287195643117e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289485854406285,0.099999379606613648,0.099999864268926916,1.1165731823956944e-38,3.7961287193424184e-26,8.6270316164172024e-27,4.4583698272524706e-29,1.748160530191427e-25,2.7764714933514496e-60,7.072457448140827e-21,6.9933039656940201e-73,8.1802253768679984e-26,6.8004187634479721e-49,1.6618630446146908e-32,8.1048274993652444e-53,3.0192350761265859e-56,1.8099103899549919e-31,7.0841605020551586e-58,6.20392982109373e-07,2.7146214616939703e-07,4.04079291537469e-13,7.2458883058201405e-17,4.0459947643567531e-13,2.5389933976654727e-19,1.367479163047803e-18,1.4700673043488868e-16,1.3350398137801213e-23,2.6997337288954202e-36,2.5233711996523767e-22,3.5318799320707362e-35,3.8374901495707307e-32,1.666634661095347e-36,1.9905937662496309e-31,1.3412002503772186e-26,1.8093169836712416e-38
3.104024062350907e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289460424564964,0.09999920271721198,0.099999825564479186,7.5556692936233248e-38,8.1838254157194225e-26,1.8169394680204739e-26,1.6092312675868716e-28,3.7095591248828511e-25,1.985750335711863e-59,1.1687830682569375e-20,4.5479773040274618e-72,1.0586270696518449e-25,1.8593230245200295e-48,3.5564965735366725e-32,4.1639217831782986e-52,2.1431118370761113e-55,3.0250882968840774e-31,2.5274489556765072e-57,7.9728226799205062e-07,3.4887104161917869e-07,5.1976024726193104e-13,9.3697448291960256e-17,5.2064663070114434e-13,3.2664829567900338e-19,1.761273877946192e-18,2.4353319359875491e-16,3.6767511968137338e-23,1.0042627956212695e-35,4.2173804862369039e-22,1.703973224066553e-34,1.0383336594418162e-31,8.0706445315113e-36,5.4421896973720776e-31,2.8434012225040805e-26,5.0060674707462112e-38
3.723887242387918e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289437538498863,0.099999043524461484,0.099999790730576285,2.6998909911197978e-37,1.4267954113535081e-25,3.1262187363983887e-26,4.0206154823722639e-28,6.4098070018587657e-25,7.2773243582634445e-59,1.6830751832498674e-20,1.6105471318175162e-71,1.2779688755303928e-25,3.8540532044321314e-48,6.1746264666157719e-32,1.2797562223335193e-51,7.8303259388359356e-55,4.3843771377797028e-31,6.2816715085232489e-57,9.5647491410204558e-07,4.1853884740472133e-07,6.2404559335899957e-13,1.1281493091992721e-16,6.25344696616497e-13,3.9223082858379534e-19,2.1163844552493603e-18,3.5119216377179386e-16,7.6450526000135999e-23,2.5615363036705944e-35,6.1121663892158892e-22,5.0984403559630147e-34,2.1395077851103417e-31,2.4109292511982484e-35,1.1280082349500366e-30,4.909198555250206e-26,1.0445899840474514e-37
