Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H4OX(44),C2H5X(33),C3H8X(38),H2OX(30),CH2OX(35),CH4OX(41),HO2X(60)
4.4205620059010326e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948858486494,0.099964874115981303,1.1675756509699675e-49,0.099964926475352683,6.2839352220072932e-33,7.3555178295781796e-21,6.5156865819507183e-10,2.391779642169094e-17,7.4652388242369395e-36,3.5604783554544448e-11,1.5110148613962119e-33,7.8539544765404331e-20,7.148069616732616e-25,3.828081046389371e-34,6.7841863143375575e-29,1.7582961033421377e-32,3.9256047211129646e-35,0.0,3.5125843280070149e-05,3.5072872854319549e-05,6.517929885843611e-10,1.3093049907800698e-16,4.5761142419859863e-12,4.1850108503686761e-11,2.2419945870604919e-13,3.4904873172715756e-15,5.5406065593281909e-13,2.5451845670003019e-24,8.3693060173275201e-21,4.0570625663292887e-24,3.4831773953713933e-28,1.4073815894610285e-21,6.0610486296517164e-36,1.1623364200417836e-27,5.284335360430603e-37,2.1377542991069384e-36,2.5229087332655431e-39,1.325749508750549e-37,2.2733044645281558e-39
4.5463775881056675e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948856510527,0.099964874114825117,1.2701243139778488e-49,0.099964926456811307,6.885839627869239e-33,8.0030986181471756e-21,6.7011291711711349e-10,2.4743412494654381e-17,8.3878763286833814e-36,3.6744508522504375e-11,1.6158894565914519e-33,8.3046193623726341e-20,7.6360839961611505e-25,4.0823517369397961e-34,7.4085560320308516e-29,1.921863805649134e-32,4.1794405493023299e-35,0.0,3.5125843276784495e-05,3.5072872844938971e-05,6.703437471799791e-10,1.3110121360728947e-16,4.5779022449031605e-12,4.3045479510269028e-11,2.306989615688015e-13,3.49185640592281e-15,5.7201187298331324e-13,2.7703914512941679e-24,8.6598387389090094e-21,4.2095011340726292e-24,3.6947432670484541e-28,1.4982709422570077e-21,6.6288812052543952e-36,1.2026442121229584e-27,5.6531111766378175e-37,2.3444468794374504e-36,2.8378326997900658e-39,1.4143719056144796e-37,2.4262698282724428e-39
4.672193170310302e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948854534561,0.099964874113668931,1.3785079342838827e-49,0.09996492643826993,7.5275950504037026e-33,8.6875885156853275e-21,6.8865717603267658e-10,2.5569668386090009e-17,9.3937364042166036e-36,3.7884254956937155e-11,1.7243828008200802e-33,8.7676398095308123e-20,8.140676546937173e-25,4.3461651032767882e-34,8.0702235906596117e-29,2.0952850135304712e-32,4.4426493787722658e-35,0.0,3.512584327349884e-05,3.5072872835558677e-05,6.8889450576911491e-10,1.3127192813648434e-16,4.5796618248908474e-12,4.424086444911915e-11,2.3719846442821739e-13,3.4932026801688004e-15,5.8997006778677534e-13,3.0084973210455897e-24,8.9505972547341001e-21,4.3639715753080611e-24,3.9125761225240544e-28,1.5920587005170182e-21,7.2311549195194782e-36,1.2429937449007461e-27,6.0346800344587408e-37,2.5649461077761816e-36,3.1814429371014744e-39,1.5063383068725531e-37,2.5853320191980828e-39
4.923824334719572e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948850582619,0.099964874111356572,1.6134256689972379e-49,0.099964926401187176,8.9369315199161158e-33,1.0171372014382722e-20,7.2574569384436618e-10,2.7224066896900763e-17,1.1674751200267808e-35,4.0163788680882137e-11,1.9522491603069402e-33,9.7306757335172181e-20,9.199646986428752e-25,4.902943868873703e-34,9.5097878219844829e-29,2.4728585749726636e-32,4.9976709748285484e-35,0.0,3.5125843266927545e-05,3.5072872816798673e-05,7.2599602292794012e-10,1.3161335719461101e-16,4.5831196266217867e-12,4.6631675372140346e-11,2.5019747013703985e-13,3.4958459815624957e-15,6.2590700531697934e-13,3.5248375134482867e-24,9.5327796243671034e-21,4.6790081957851355e-24,4.367054676285583e-28,1.7883338971079136e-21,8.5431439039801409e-36,1.3238164712100751e-27,6.8362795734988634e-37,3.0495551108753067e-36,3.9615535439132912e-39,1.700487212077764e-37,2.9221384653134304e-39
5.175455499128842e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410494884663068,0.099964874109044213,1.873620063315345e-49,0.099964926364104409,1.0524734789827454e-32,1.1815018021915768e-20,7.6283421163014105e-10,2.8880943137660888e-17,1.4348929482033946e-35,4.2443349308952578e-11,2.1946613011823993e-33,1.0742919185922204e-19,1.032508131369114e-24,5.4994684771434427e-34,1.1111552584213848e-28,2.8933633709821111e-32,5.5916388176980725e-35,0.0,3.512584326035623e-05,3.5072872798038106e-05,7.6309754006083643e-10,1.3195478625238727e-16,4.5865236155567827e-12,4.902254014215152e-11,2.6319647583251625e-13,3.4984460979730146e-15,6.6187088879325225e-13,4.0970670632504319e-24,1.0115835153088321e-20,5.002172669150203e-24,4.8466374965988059e-28,1.9962159863407871e-21,1.0005270666173233e-35,1.404802285863822e-27,7.6893012273559319e-37,3.5960485510305062e-36,4.8773923702201706e-39,1.908565528574e-37,3.2845069918326751e-39
5.427086663538112e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948842678731,0.099964874106731855,2.1603822675119734e-49,0.099964926327021669,1.2304186849086505e-32,1.3626671357596655e-20,7.9992272939000085e-10,3.0540268052019477e-17,1.7459146860865729e-35,4.4722915285692749e-11,2.4516672610149831e-33,1.1804227503537387e-19,1.1517078417809678e-24,6.1367944544693524e-34,1.288419550228623e-28,3.3591543442384934e-32,6.2255213241073004e-35,0.0,3.5125843253784907e-05,3.507287277927676e-05,8.0019905716780445e-10,1.3229621530981293e-16,4.5898956825838988e-12,5.1413458070814305e-11,2.7619548151464851e-13,3.5010206040854962e-15,6.9786136526654736e-13,4.7280461763494319e-24,1.0699753131746808e-20,5.333465244585994e-24,5.3513498719919624e-28,2.2157136324915864e-21,1.1625819768130167e-35,1.4859498372261867e-27,8.5939146836604331e-37,4.2090312659399648e-36,5.943894441029923e-39,2.1309441367488536e-37,3.6732208240115583e-39
5.6787178279473816e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948838726775,0.099964874104419496,2.4750033739319532e-49,0.099964926289938916,1.4288861249023139e-32,1.5614471981920698e-20,8.3701124712394551e-10,3.2202024973728858e-17,2.1050510480916264e-35,4.7002473747396178e-11,2.7233155491618368e-33,1.2914458428354866e-19,1.2775736279439334e-24,6.8159809333807375e-34,1.4836398515124973e-28,3.872594476511801e-32,6.9002860208031238e-35,0.0,3.5125843247213585e-05,3.5072872760515902e-05,8.3730057424884377e-10,1.3263764436688802e-16,4.5932488917070743e-12,5.3804428747096987e-11,2.8919448718343597e-13,3.5035799880957087e-15,7.3387822398438728e-13,5.42063335188208e-24,1.1284527406764769e-20,5.6728861788157366e-24,5.8812179362810327e-28,2.4468354102608699e-21,1.3413104258983425e-35,1.5672583765599955e-27,9.5502913730914035e-37,4.8932455944356011e-36,7.1767787525092381e-39,2.3679952208682263e-37,4.0890632251611758e-39
5.930348992356651e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410494883477482,0.099964874102107137,2.8187744169937724e-49,0.099964926252856162,1.6492722833299747e-32,1.7786555008675247e-20,8.7409976483197501e-10,3.3866205028111799e-17,2.517036120086523e-35,4.9282017292086261e-11,3.0096550325459737e-33,1.4073470110755141e-19,1.4101152333467159e-24,7.5380902097414501e-34,1.6976848031954867e-28,4.4360546558240051e-32,7.6168995459491201e-35,0.0,3.5125843240642263e-05,3.5072872741755538e-05,8.7440209130395418e-10,1.3297907342361266e-16,4.5965907602841656e-12,5.6195451934222037e-11,3.0219349283887767e-13,3.506130285183691e-15,7.6992134354791689e-13,6.1776853867968328e-24,1.1870154688561465e-20,6.0204357306874107e-24,6.4362679491382451e-28,2.6895898380455941e-21,1.5375464989132344e-35,1.6487275342597898e-27,1.0558603997434951e-36,5.6535712819564539e-36,8.5925490432011303e-39,2.6200920868473552e-37,4.5328174940005051e-39
6.181980156765921e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948830822856,0.099964874099794779,3.192986373192172e-49,0.099964926215773409,1.8930127465923971e-32,2.0151050714973848e-20,9.1118828251408976e-10,3.5532803788377758e-17,2.9868275661853153e-35,5.1561541631325607e-11,3.3107348431856516e-33,1.5281121111495451e-19,1.5493423732609649e-24,8.3041873925167216e-34,1.9314235050890655e-28,5.0519135488183606e-32,8.3763276503528197e-35,0.0,3.5125843234070914e-05,3.5072872722994897e-05,9.1150360833313621e-10,1.3332050247998657e-16,4.5999256437260811e-12,5.8586527494748156e-11,3.151924984809736e-13,3.5086749920228446e-15,8.0599065349562382e-13,7.0020573793525831e-24,1.2456633322858687e-20,6.3761141622500965e-24,7.0165266527906351e-28,2.9439854021266402e-21,1.7521270247795805e-35,1.7303571571863374e-27,1.161902622701614e-36,6.4950253852053413e-36,1.0208494531439286e-38,2.887609042329692e-37,5.0052669603379538e-39
6.433611321175191e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948826870878,0.09996487409748242,3.5989301611007522e-49,0.099964926178690655,2.1615821760127677e-32,2.2716084548901738e-20,9.4827680017028937e-10,3.7201819152178119e-17,3.5196068578644028e-35,5.384104410031377e-11,3.6266043179190931e-33,1.6537270402530507e-19,1.6952647515009751e-24,9.1153401778187658e-34,2.1857255234400191e-28,5.7225575209547074e-32,9.1795351985738408e-35,0.0,3.5125843227499557e-05,3.5072872704234005e-05,9.4860512533638912e-10,1.3366193153600994e-16,4.6032562485632783e-12,6.0977655343035525e-11,3.2819150410972469e-13,3.5112162815155728e-15,8.4208610992861483e-13,7.8966027318874388e-24,1.304396250992854e-20,6.7399217369299849e-24,7.6220208125779681e-28,3.210030572015413e-21,1.9858915465703853e-35,1.8121472053359849e-27,1.2731732473021358e-36,7.4227621767133828e-36,1.2042690690187473e-38,3.1709213128086336e-37,5.5071949970645828e-39
6.685242485584461e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948822918895,0.099964874095170062,4.0378966413745661e-49,0.099964926141607902,2.4564942805036878e-32,2.5489777135264053e-20,9.8536531780057381e-10,3.8873250381827448e-17,4.1207794762540176e-35,5.6120522987083162e-11,3.9573129577627942e-33,1.7841777366719332e-19,1.8478920680052867e-24,9.9726187124811728e-34,2.4614608950322191e-28,6.4503805716306836e-32,1.0027486169912357e-34,0.0,3.5125843220928194e-05,3.5072872685473296e-05,9.8570664231371374e-10,1.3400336059168273e-16,4.6065843136792078e-12,6.3368835423844001e-11,3.4119050972513067e-13,3.5137555497079449e-15,8.7820768453629681e-13,8.8641731528947183e-24,1.3632141951658651e-20,7.1118587188185172e-24,8.2527773394089593e-28,3.4877338073623678e-21,2.2396822951784429e-35,1.8940977051483879e-27,1.3896897732792023e-36,8.442073049168288e-36,1.4113999997775373e-38,3.4704049887055899e-37,6.0393850036163928e-39
6.9368736499937306e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948818966909,0.099964874092857703,4.5111766167527167e-49,0.099964926104525148,2.7793017892624175e-32,2.848024428034703e-20,1.0224538354049431e-09,4.0547097728985274e-17,4.7959751347353671e-35,5.8399977271992876e-11,4.3029103979719787e-33,1.9194501796975846e-19,2.0072340217914862e-24,1.0877095504074632e-33,2.759500129506038e-28,7.23778427866489e-32,1.0921143659332843e-34,0.0,3.5125843214356818e-05,3.5072872666712695e-05,1.0228081592651094e-09,1.3434478964700501e-16,4.6099108748666537e-12,6.5760067704021866e-11,3.5418951532719105e-13,3.5162936281835605e-15,9.1435536033450871e-13,9.9076186586906884e-24,1.422117171370684e-20,7.4919253728392092e-24,8.9088232104333006e-28,3.7771035606388319e-21,2.5143441703883383e-35,1.9762087312457022e-27,1.5114697487309248e-36,9.5583864194540365e-36,1.6442072688719139e-38,3.7864369937921084e-37,6.6026204177328311e-39
7.188504814403e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948815014912,0.099964874090545344,5.0200608320609621e-49,0.099964926067442395,3.1315964244716609e-32,3.1695596976113136e-20,1.0595423529833972e-09,4.222336211496147e-17,5.5510479900812314e-35,6.0679406403961456e-11,4.6634463927135321e-33,2.0595303895372894e-19,2.1733003134721148e-24,1.1829845372890391e-33,3.0807142106620038e-28,8.0871777819535498e-32,1.186146987835954e-34,0.0,3.5125843207785421e-05,3.5072872647951945e-05,1.0599096761905762e-09,1.3468621870197658e-16,4.6132364920740287e-12,6.8151352165366701e-11,3.6718852091590587e-13,3.5188309665037648e-15,9.5052912800470095e-13,1.1029787574914018e-23,1.4811052107902126e-20,7.8801219641840891e-24,9.5901854241208584e-28,4.0781482794414352e-21,2.8107247335396408e-35,2.0584803908753131e-27,1.6385307640806843e-36,1.0777267632745753e-35,1.904734751028578e-38,4.1193950664142445e-37,7.1976847124453028e-39
7.69176714322154e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948807110896,0.099964874085920613,6.1498046722195992e-49,0.099964925993276887,3.9312087638372907e-32,3.8833378938678992e-20,1.1337193880625607e-09,4.5583147239573743e-17,7.3253654230446484e-35,6.5238188082304587e-11,5.4295336305981541e-33,2.3540583945226644e-19,2.5256447351618956e-24,1.3884475073232569e-33,3.7961532225330147e-28,9.9816086104402357e-32,1.3885972939332117e-34,0.0,3.5125843194642621e-05,3.5072872610430276e-05,1.1341127099637232e-09,1.3536907681086818e-16,4.6198860400337004e-12,7.2934077593126209e-11,3.9318653205329959e-13,3.5239043423793437e-15,1.0229549193155926e-12,1.3521680495855005e-23,1.599336661005765e-20,8.6809060205269284e-24,1.1028967013260322e-27,4.7152963926726596e-21,3.4720454979368498e-35,2.2235061154059408e-27,1.9085664778692252e-36,1.3545679034911279e-35,2.5175205611594029e-38,4.837604396563256e-37,8.4864339973204499e-39
8.19502947204008e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948799206849,0.099964874081295882,7.4374529622882717e-49,0.099964925919111394,4.8688438977171859e-32,4.6967914817921537e-20,1.2078964230380633e-09,4.8952617454052965e-17,9.4950620256834202e-35,6.9796866623453299e-11,6.25597479677082e-33,2.6676507279297034e-19,2.9050030414600193e-24,1.6145151635219689e-33,4.6147553093890905e-28,1.2153097353529057e-31,1.6108675409267801e-34,0.0,3.5125843181499753e-05,3.5072872572908729e-05,1.2083157436331541e-09,1.3605193491835734e-16,4.6265343803553222e-12,7.7717011657535373e-11,4.1918454313731234e-13,3.5289768197418845e-15,1.095485033163962e-12,1.6362604758677653e-23,1.7179089543715477e-20,9.5142130128557023e-24,1.256933855221596e-27,5.3992456958566859e-21,4.2304782895601527e-35,2.3891759481888966e-27,2.1999383817997386e-36,1.6794564939177138e-35,3.2676883059320973e-38,5.62807081380648e-37,9.9119013153250841e-39
8.69829180085862e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948791302766,0.099964874076671151,8.8933295762653144e-49,0.099964925844945873,5.958636483493771e-32,5.6163919627271467e-20,1.2820734579099053e-09,5.2331785043956418e-17,1.2115073481653939e-34,7.4355441033453395e-11,7.1431715005657005e-33,3.0001970136935479e-19,3.3114530462180658e-24,1.8620554464123432e-33,5.5435054641884899e-28,1.4621189038407657e-31,1.8537243267256333e-34,0.0,3.5125843168356844e-05,3.5072872535387284e-05,1.2825187771988695e-09,1.3673479302444415e-16,4.6331825248384248e-12,8.2500154321919241e-11,4.4518255416794307e-13,3.5340492110373801e-15,1.1681194508658099e-12,1.9575286242761013e-23,1.8368225210386608e-20,1.0380045067109689e-23,1.4211516545129905e-27,6.1300637328434635e-21,5.0928993023651359e-35,2.5554909879543403e-27,2.5127884692570191e-36,2.0573367458456059e-35,4.1744355138497802e-38,6.4938446684046103e-37,1.1480355671870567e-38
9.704816458495701e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948775494511,0.099964874067421702,1.2351056787709927e-48,0.099964925696614845,8.6555779147432731e-32,7.7998659702111807e-20,1.4304275273426053e-09,5.9119267643325595e-17,1.8951081268862342e-34,8.3472277784303783e-11,9.1014482089266987e-33,3.721714432851547e-19,4.2059401287322319e-24,2.4250505345362156e-33,7.7594431679817662e-28,2.0526207934820781e-31,2.4042540795256438e-34,0.0,3.5125843142070891e-05,3.5072872460343993e-05,1.4309248440191514e-09,1.3810050923241075e-16,4.6464779065190312e-12,9.2067065441105853e-11,4.9717857606905803e-13,3.544193479276773e-15,1.3137011934439412e-12,2.7206636027768863e-23,2.0756754209690784e-20,1.2209292866996993e-23,1.7802158213151593e-27,7.7325761338491944e-21,7.1575086807018971e-35,2.8900613876211393e-27,3.2034947939559628e-36,2.9933749788321321e-35,6.5433461986829658e-38,8.4636035559205889e-37,1.5071304277318926e-38
9.999999999999999e-09,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241049487708584,0.099964874064709108,1.3512515309970242e-48,0.099964925653113795,9.591513329344571e-32,8.5331153390950758e-20,1.4739353333365276e-09,6.111721527066777e-17,2.1417243739343454e-34,8.6145893972823061e-11,9.7226147126790843e-33,3.9474823159209135e-19,4.4889666262309644e-24,2.6081273743521456e-33,8.5062940250477527e-28,2.2520937061336799e-31,2.5827889446398436e-34,0.0,3.5125843134361976e-05,3.5072872438335984e-05,1.4744478992897372e-09,1.3850103289850065e-16,4.6503769362650699e-12,9.4872912213150968e-11,5.1242745222096501e-13,3.547168457271347e-15,1.356475074018414e-12,2.9770167904687989e-23,2.1459836220225453e-20,1.27704325890051e-23,1.8932827111281154e-27,8.2382270794849418e-21,7.8552374503679028e-35,2.9886725326001823e-27,3.4226250832116328e-36,3.3184355328506417e-35,7.3987345780447386e-38,9.1043007441477253e-37,1.6244913129967263e-38
1.0610688650369074e-08,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948761266975,0.099964874059097195,1.6141901505017502e-48,0.099964925563116924,1.1758227057921471e-31,1.019277381093968e-19,1.5639461894775144e-09,6.5261304030954104e-17,2.7271789103626371e-34,9.1677074390196518e-11,1.1075741108964069e-32,4.4348089886148795e-19,5.104414978501875e-24,3.0139653593613232e-33,1.0200728948638461e-27,2.7053762899273774e-31,2.9777974298566574e-34,0.0,3.5125843118413389e-05,3.5072872392804832e-05,1.5644903038026942e-09,1.3932965381478461e-16,4.6584434509109477e-12,1.0067799879960941e-10,5.4397499559749417e-13,3.5533233253410097e-15,1.4450814510527919e-12,3.5573673293995329e-23,2.2918150072269283e-20,1.3966872930424339e-23,2.1384086460163306e-27,9.3358058483754954e-21,9.4411867691546466e-35,3.1933930631067967e-27,3.9000213091523381e-36,4.0712851327338122e-35,9.4305472419608497e-38,1.0524805166543539e-36,1.885507549922118e-38
1.1516560842242447e-08,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410494874703934,0.099964874050772687,2.0638319910202222e-48,0.099964925429619003,1.5602448745287376e-31,1.3029887362751548e-19,1.6974648512765603e-09,7.1434972890848729e-17,3.8073878283861772e-34,9.9881533470381071e-11,1.3253194836467741e-32,5.2076274060814431e-19,6.091882026939663e-24,3.6861142898447845e-33,1.3107877492847029e-27,3.4851896573759924e-31,3.6298982889249843e-34,0.0,3.5125843094755746e-05,3.5072872325265562e-05,1.6980557632501936e-09,1.405587983926149e-16,4.6704085409597706e-12,1.0928960794035949e-10,5.9077141495297141e-13,3.5624530394161005e-15,1.5767996131642837e-12,4.5497390133115271e-23,2.5090678141078869e-20,1.5829867264045018e-23,2.5299235800124058e-27,1.109194050828389e-20,1.2170703248913215e-34,3.4988333958196418e-27,4.6683691384306297e-36,5.4078801260818393e-35,1.3182647925439762e-37,1.287802051257659e-36,2.3199645005535266e-38
1.242243303411582e-08,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104948732811604,0.099964874042448179,2.5900487739153452e-48,0.099964925296121082,2.0292794734624636e-31,1.634867539665477e-19,1.8309835127397423e-09,7.7640354371918439e-17,5.180745668293946e-34,1.0808565519061812e-10,1.5636202717828977e-32,6.0395486366444204e-19,7.1687989510567198e-24,4.4466857299347539e-33,1.6521896440398277e-27,4.403893401327049e-31,4.3649774913995674e-34,0.0,3.5125843071097939e-05,3.5072872257726136e-05,1.8316212223616478e-09,1.4178794296590148e-16,4.6823730222759134e-12,1.1790189283970592e-10,6.3756783413548834e-13,3.5715824983859084e-15,1.7088556683614923e-12,5.7109365086785288e-23,2.7274366627851834e-20,1.7798288269541719e-23,2.9548869373203741e-27,1.300137393993111e-20,1.5387686799172439e-34,3.8063892325931062e-27,5.5093844761162361e-36,7.0397617383764125e-35,1.7957182193193499e-37,1.5541484212473329e-36,2.8141593837339676e-38
