Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(205),C2H4X(65),H2OX(23),acetyl(43)
1.1683686502451142e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280143578404663,0.10961294148257869,0.022029838932381415,0.0,1.2959351578211737e-09,0.00042829418173982026,3.1447536228509836e-05,3.7126718119245822e-06,1.9966786076964289e-16,0.0011460919991669858,3.3694078179930909e-13,0.00034046804603083081,1.4899911930357817e-10,1.2068246030298852e-12,1.9315567926604015e-12,4.0440059176139505e-14,1.0681233438102332e-10,1.232117635606187e-08,0.0078698551902033845,0.0015519947366426986,7.3490149683653848e-05,1.1820869576626408e-09,6.2810009074813999e-09,7.4910976686508088e-08,8.3761562550832479e-06,1.9457311613785365e-08,1.0006200688064861e-08,3.4967032244388405e-10,3.8754399422339459e-07,1.6499612752180732e-06,8.5493330742972138e-13,9.7414777580451222e-11,7.3059175951516322e-10,3.4766221271037967e-15,9.9349301771821769e-14,9.0189725079097112e-14
1.1705981000823511e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279864437525368,0.10961067687859451,0.022028367193454777,0.0,1.3028736964984336e-09,0.0004295617570721932,3.1574684237483587e-05,3.7329016043608574e-06,2.0112066160940863e-16,0.0011482999952894396,3.4003797666130903e-13,0.00034058093537041138,1.4982767178698074e-10,1.2167299466439853e-12,1.9400543089755592e-12,4.0686355169077102e-14,1.0727069146155318e-10,1.2414657697185601e-08,0.0078697429309772561,0.001554811032170519,7.3551600382901666e-05,1.1852291886144759e-09,6.2926817853198189e-09,7.5052945623559202e-08,8.4013724008637199e-06,1.9605018600084275e-08,1.0061147200114312e-08,3.5029334497668012e-10,3.8790319341881943e-07,1.6501003450650724e-06,8.5762148218104164e-13,9.7808045452846772e-11,7.3689179737328557e-10,3.5029773616927062e-15,9.979560199017762e-14,9.0728838978045581e-14
1.172827549919588e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427958547197216,0.10960841348037564,0.022026895571400151,0.0,1.3098353158158617e-09,0.00043083005520270405,3.1702073454903912e-05,3.753198664810069e-06,2.0258081986747078e-16,0.0011505076320309177,3.4315696856230466e-13,0.0003406931595791421,1.5065903578819682e-10,1.2266950724563713e-12,1.9485682120764163e-12,4.0933607633514436e-14,1.0772993550230189e-10,1.250865543014922e-08,0.0078696294476402837,0.0015576268527260375,7.3612983213930248e-05,1.1883735824584324e-09,6.3043591105078392e-09,7.5194889628555794e-08,8.4266031455116611e-06,1.9753542010799404e-08,1.0116277856788839e-08,3.5091618779328659e-10,3.882619378508295e-07,1.6502387585503701e-06,8.6031331058792717e-13,9.8202055999964553e-11,7.4323252902660335e-10,3.5294779845468561e-15,1.0024311734701879e-13,9.1270023874280002e-14
1.175056999756825e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279306680061875,0.10960615127249364,0.022025424066195523,0.0,1.3168200477353501e-09,0.00043209907370908584,3.1829703829977017e-05,3.7735630545739158e-06,2.0404835681243126e-16,0.0011527149082347999,3.4629786091703771e-13,0.00034080472211408516,1.5149321389573669e-10,1.236720204102923e-12,1.9570984872824282e-12,4.1181818133142759e-14,1.0819006554869612e-10,1.2603171288419912e-08,0.0078695147566924112,0.0015604421984040174,7.3674298460899075e-05,1.1915201370606898e-09,6.3160328772879057e-09,7.5336808630966899e-08,8.4518484381515434e-06,1.9902884588481966e-08,1.0171592827037301e-08,3.5153885241888001e-10,3.8862022905495193e-07,1.6503765178560104e-06,8.6300879147195124e-13,9.8596809051290821e-11,7.4961412395944653e-10,3.5561244822096647e-15,1.0069184920541677e-13,9.1813283180022171e-14
1.1772864495940619e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279028060133424,0.10960389023973406,0.022023952677819033,0.0,1.3238279242102021e-09,0.00043336881018125715,3.1957575311800741e-05,3.7939948346920091e-06,2.0552329373250611e-16,0.0011549218227510751,3.4946075735725051e-13,0.00034091562641479711,1.5233020868708261e-10,1.2468055654632444e-12,1.965645119946833e-12,4.143098823005948e-14,1.0865108064554954e-10,1.2698207006993548e-08,0.0078693988744136991,0.0015632570692991007,7.3735546406210125e-05,1.1946688503142687e-09,6.3277030799394153e-09,7.5478702562667206e-08,8.4771082281645898e-06,2.0053049078105497e-08,1.0227092279077973e-08,3.5216133775291509e-10,3.8897806856444969e-07,1.6505136251550762e-06,8.6570792370643429e-13,9.899230443594212e-11,7.5603675191543442e-10,3.5829173416465499e-15,1.0114179895818115e-13,9.2358620312376833e-14
1.1795158994312988e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278749610547663,0.10960163036709342,0.022022481406248903,0.0,1.3308589771851835e-09,0.00043463926222125899,3.2085687849365914e-05,3.8144940659422568e-06,2.0700565193554284e-16,0.0011571283744363243,3.5264576173118191e-13,0.00034102587590341497,1.5317002272871151e-10,1.2569513806594956e-12,1.9742080954567259e-12,4.1681119484766474e-14,1.0911297983707596e-10,1.2793764322387931e-08,0.007869281816867248,0.0015660714655058076,7.3796727330517248e-05,1.197819720089848e-09,6.3393697127803955e-09,7.5620571345317695e-08,8.5023824651874276e-06,2.0204038227055135e-08,1.0282776380399593e-08,3.5278364482249722e-10,3.8933545790291669e-07,1.6506500826131308e-06,8.6841070606817085e-13,9.9388541982736421e-11,7.6250058289665923e-10,3.6098570502411631e-15,1.0159296797309339e-13,9.2906038679462885e-14
1.1817453492685357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278471329686947,0.10959937163977639,0.022021010251463486,0.0,1.3379132385965294e-09,0.000435910427443193,3.2214041391557167e-05,3.8350608088412452e-06,2.0849545274903833e-16,0.001159334562153669,3.5585297810306073e-13,0.00034113547398474355,1.5401265857611653e-10,1.2671578740552804e-12,1.9827873992331462e-12,4.1932213456168477e-14,1.095757621669021e-10,1.2889844972636005e-08,0.0078691635999020692,0.0015688853871185392,7.3857841512733026e-05,1.2009727442709796e-09,6.3510327701664514e-09,7.576241490992245e-08,8.5276710991107766e-06,2.0355854785116917e-08,1.0338645297762473e-08,3.5340577578782142e-10,3.8969239857916561e-07,1.6507858923896921e-06,8.7111713738176204e-13,9.978552152020973e-11,7.6900578716286539e-10,3.6369440957909793e-15,1.0204535760517598e-13,9.3455541679974701e-14
1.183751854122049e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278221019852421,0.10959733975237987,0.022019686311989733,0.0,1.344281943468263e-09,0.00043705508395120964,3.2329765596152326e-05,3.8536286497166897e-06,2.0984265455615107e-16,0.0011613198189723468,3.5875855027873528e-13,0.00034123355810487962,1.5477344558600113e-10,1.2763957836023099e-12,1.9905227212777069e-12,4.2159022440350891e-14,1.0999302055608681e-10,1.2976766446859056e-08,0.0078690562262593838,0.0015714175108700779,7.391278744136654e-05,1.2038123063229997e-09,6.361526460164214e-09,7.589005250198017e-08,8.5504431377801373e-06,2.0493199396787854e-08,1.0389085478345575e-08,3.5396554252895609e-10,3.9001326282746512e-07,1.6509075691946719e-06,8.7355604448246268e-13,1.0014343736395808e-10,7.7489598608777123e-10,3.6614488133829698e-15,1.0245355304839922e-13,9.3951879555819456e-14
1.1857583589755623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277970844242692,0.10959530877037929,0.022018362467078525,0.0,1.3506694963044909e-09,0.00043820031449127295,3.2445684935593206e-05,3.8722512675839476e-06,2.1119591774440097e-16,0.0011633047792418199,3.6168227480536702e-13,0.00034133111978689801,1.5553652216716178e-10,1.2856831883191223e-12,1.9982712468566592e-12,4.2386613620662237e-14,1.104109928141709e-10,1.3064114500488694e-08,0.0078689479374123971,0.0015739492503455245,7.3967679734330595e-05,1.2066536102120059e-09,6.372017245438551e-09,7.6017669558315576e-08,8.573226761380751e-06,2.0631218447056669e-08,1.0439675614953082e-08,3.5452516659663925e-10,3.9033376597340685e-07,1.651028724675135e-06,8.7599790542312242e-13,1.0050195395550045e-10,7.8081995997258106e-10,3.6860736255512786e-15,1.0286273931493964e-13,9.4449911219892012e-14
1.1877648638290755e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277720801722242,0.10959327868341005,0.022017038716714302,0.0,1.3570759203692041e-09,0.00043934611734887228,3.2561799372397454e-05,3.8909287060182138e-06,2.1255525790242912e-16,0.0011652894421467939,3.6462422799251017e-13,0.00034142816147723448,1.5630189015982038e-10,1.2950202522640537e-12,2.0060329654127531e-12,4.2614988130219231e-14,1.1082967824279023e-10,1.3151890403672064e-08,0.0078688387444815992,0.0015764806056134625,7.4022518591397408e-05,1.2094966544081646e-09,6.3825051219518781e-09,7.6145266028319471e-08,8.5960219339056588e-06,2.0769913945463078e-08,1.0490415827644126e-08,3.5508464961556219e-10,3.906539091002488e-07,1.6511493603883967e-06,8.7844271934949874e-13,1.0086107116918247e-10,7.8677783346870807e-10,3.7108188887576474e-15,1.032729173914675e-13,9.4949639142020456e-14
1.1897713686825888e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277470891168896,0.10959124948123736,0.022015715060881576,0.0,1.3635012389208749e-09,0.00044049249081725539,3.267810886901458e-05,3.909661008424195e-06,2.1392069063181305e-16,0.0011672738068761923,3.6758448629016121e-13,0.00034152468561116729,1.5706955139704751e-10,1.3044071396510796e-12,2.0138078664111836e-12,4.2844147101086651e-14,1.1124907614322772e-10,1.3240095427533624e-08,0.0078687286584540276,0.0015790115767424003,7.4077304211229791e-05,1.2123414374023892e-09,6.3929900856901368e-09,7.6272841864738692e-08,8.6188286195113725e-06,2.0909287903095478e-08,1.0541306236002589e-08,3.556439909632492e-10,3.9097369329103577e-07,1.6512694778827391e-06,8.8089048544419695e-13,1.0122078887911678e-10,7.9276973139457438e-10,3.7356849597339108e-15,1.0368408829022333e-13,9.5451065796754276e-14
1.191777873536102e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277221111473869,0.10958922115375434,0.022014391499564929,0.0,1.3699454752125153e-09,0.00044163943319739236,3.2794613387826247e-05,3.9284482180363374e-06,2.1529223154707766e-16,0.0011692578726231486,3.7056312628845682e-13,0.00034162069461286684,1.57839507704775e-10,1.3138440148491712e-12,2.021595939339639e-12,4.3074091664276489e-14,1.1166918581642057e-10,1.3328730844171182e-08,0.0078686176901848828,0.0015815421638007772,7.4132036791390695e-05,1.2151879576690473e-09,6.4034721326636454e-09,7.6400397014320263e-08,8.6416467825171103e-06,2.1049342332584666e-08,1.0592346959137795e-08,3.5620319099208451e-10,3.9129311962305853e-07,1.6513890787006042e-06,8.8334120281120788e-13,1.0158110695920741e-10,7.9879577873512958e-10,3.7606721954800022e-15,1.0409625301266455e-13,9.5954193655017343e-14
1.1937843783896154e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427697146154142,0.10958719369098077,0.022013068032749022,0.0,1.3764086524917172e-09,0.00044278694279793984,3.29113128911464e-05,3.9472903779190591e-06,2.1666989627570572e-16,0.00117124163858498,3.7356022471737101e-13,0.00034171619089544614,1.5861176090180923e-10,1.3233310423816542e-12,2.0293971737083387e-12,4.3304822949746984e-14,1.1209000656296784e-10,1.3417797926651968e-08,0.0078685058503990997,0.0015840723668569638,7.4186716528352653e-05,1.2180362136880521e-09,6.4139512589069863e-09,7.6527931426229054e-08,8.6644763874040345e-06,2.1190079248097567e-08,1.0643538115685101e-08,3.5676225157013822e-10,3.9161218916348032e-07,1.6515081643822729e-06,8.8579487059134826e-13,1.0194202528319061e-10,8.048561006413687e-10,3.785780953259464e-15,1.0450941254230949e-13,9.6459025178757376e-14
1.1957908832431286e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276721940288821,0.10958516708306121,0.02201174466041856,0.0,1.3828907940006298e-09,0.00044393501793520536,3.3028207341221642e-05,3.9661875309669767e-06,2.1805370045814844e-16,0.0011732251039631688,3.7657585844641139e-13,0.00034181117686101029,1.5938631279984402e-10,1.3328683869255498e-12,2.037211559050066e-12,4.3536342086401782e-14,1.1251153768313772e-10,1.3507297949008696e-08,0.0078683931496929208,0.0015866021859792603,7.4241343617503628e-05,1.2208862039645581e-09,6.4244274604779671e-09,7.6655445053620607e-08,8.6873173988144963e-06,2.1331500665331031e-08,1.0694879823806593e-08,3.5732117198907387e-10,3.9193090297987443e-07,1.6516267364596922e-06,8.8825148797544995e-13,1.0230354372457643e-10,8.1095082242985112e-10,3.8110115906026133e-15,1.0492356789163784e-13,9.6965562835206426e-14
1.197797388096642e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276472546646156,0.10958314132026369,0.022010421382558345,0.0,1.3893919229760196e-09,0.00044508365693311195,3.3145296700231633e-05,3.9851397199051402e-06,2.1944365974783635e-16,0.0011752082679633499,3.7961010448431427e-13,0.00034190565490070554,1.6016316520347364e-10,1.3424562133109183e-12,2.0450390849202016e-12,4.3768650202088982e-14,1.1293377847687478e-10,1.3597232186235616e-08,0.0078682795985354458,0.0015891316212359018,7.4295918253155811e-05,1.2237379269849894e-09,6.4349007334583176e-09,7.678293784509347e-08,8.7101697815513054e-06,2.147360860150559e-08,1.0746372201191703e-08,3.5787995242649441e-10,3.9224926213429936e-07,1.6517447964595754e-06,8.9071105406367849e-13,1.0266566215666276e-10,8.1708006958221841e-10,3.8363644653048765e-15,1.0533872006404545e-13,9.7473809088737628e-14
1.1998038929501552e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276223279556154,0.10958111639297813,0.022009098199153206,0.0,1.3959120626493022e-09,0.00044623285812316207,3.3262580930289687e-05,4.0041469872892666e-06,2.2083978981118991e-16,0.0011771911297952912,3.826630399787397e-13,0.00034199962739476901,1.6094231991020575e-10,1.3520946865202115e-12,2.052879740896765e-12,4.4001748423600373e-14,1.1335672824380741e-10,1.3687601914284589e-08,0.0078681652072701731,0.0015916606726950559,7.4350440628552936e-05,1.2265913812386969e-09,6.4453710739538154e-09,7.6910409750261266e-08,8.7330335005769675e-06,2.1616405075359267e-08,1.0798015365057869e-08,3.5843859502160156e-10,3.9256726767829955e-07,1.6518623459064393e-06,8.9317356799258373e-13,1.0302838045258564e-10,8.2324396774471475e-10,3.8618399354215322e-15,1.0575487003965501e-13,9.798376639336484e-14
1.2018103978036684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275974137974078,0.10957909229171484,0.022007775110188092,0.0,1.4024512362465131e-09,0.00044738261984440369,3.338005999344286e-05,4.0232093755059587e-06,2.2224210632763003e-16,0.0011791736886728719,3.8573474221596586e-13,0.00034209309671257736,1.6172377871047456e-10,1.3617839716876236e-12,2.0607335165804463e-12,4.423563787667047e-14,1.1378038628325493e-10,1.3778408410061202e-08,0.0078680499861164821,0.0015941893404248265,7.4404910935875479e-05,1.2294465652452955e-09,6.4558384780931967e-09,7.7037860722506636e-08,8.7559085210129547e-06,2.1759892107141326e-08,1.0849809432151185e-08,3.5899709896880848e-10,3.9288492066430307e-07,1.6519793863160202e-06,8.9563902896307215e-13,1.0339169848526349e-10,8.2944264272770464e-10,3.8874383592713318e-15,1.0617201883120482e-13,9.8495437208981022e-14
1.2038169026571817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275725120867498,0.10957706900710305,0.022006452115647959,0.0,1.4090094669883688e-09,0.00044853294044339381,3.3497733851672431e-05,4.0423269267729564e-06,2.2365062498958909e-16,0.001181155943814072,3.8882528862058207e-13,0.00034218606521269562,1.6250754338765339e-10,1.3715242340984409e-12,2.06860040159464e-12,4.4470319685975771e-14,1.1420475189423481e-10,1.3869652951420821e-08,0.0078679339451711537,0.0015967176244932547,7.4459329366250026e-05,1.2323034775033391e-09,6.4663029420286809e-09,7.7165290711913718e-08,8.7787948081389442e-06,2.1904071718606138e-08,1.0901754518747038e-08,3.5955546421382036e-10,3.9320222213938998e-07,1.6520959191988934e-06,8.9810743607131654e-13,1.0375561612739937e-10,8.3567622050519318e-10,3.9131600954352578e-15,1.0659016744470653e-13,9.9008823993575728e-14
1.205823407510695e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275476227216248,0.10957504652988947,0.022005129215517873,0.0,1.4155867780903158e-09,0.00044968381827416477,3.3615602466894145e-05,4.0614996831393528e-06,2.250653615025215e-16,0.00118313789444095,3.9193475675518188e-13,0.00034227853524292567,1.6329361571806819e-10,1.3813156391883989e-12,2.076480385585475e-12,4.4705794975133822e-14,1.1462982437546976e-10,1.3961336817164707e-08,0.0078678170944098142,0.0015992455249683171,7.4513696109757357e-05,1.2351621165106948e-09,6.4767644619362998e-09,7.7292699668914779e-08,8.8016923273921159e-06,2.2048945933006977e-08,1.0953850740650797e-08,3.6011369321008236e-10,3.9351917313967114e-07,1.6522119460640115e-06,9.0057878844772734e-13,1.0412013325153842e-10,8.4194482721434655e-10,3.93900550275034e-15,1.070093168564909e-13,9.9523929193190869e-14
1.2078299123642082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44275227456012212,0.10957302485093681,0.022003806409782927,0.0,1.4221831927624824e-09,0.00045083525169818857,3.3733665800958688e-05,4.0807276864858348e-06,2.2648633158491447e-16,0.001185119539779625,3.9506322432005575e-13,0.00034237050914035508,1.6408199747101029e-10,1.3911583525430304e-12,2.0843734582218456e-12,4.4942064866702446e-14,1.1505560302539489e-10,1.4053461287036133e-08,0.0078676994436884407,0.0016017730419179311,7.4568011355437202e-05,1.238022480801431e-09,6.4872230340147897e-09,7.7420087547108996e-08,8.8246010443664063e-06,2.2194516775089836e-08,1.1006098213198422e-08,3.606717850762251e-10,3.93835774702823e-07,1.6523274684115997e-06,9.0305308530475206e-13,1.0448524973001739e-10,8.4824858915501057e-10,3.9649749403137664e-15,1.0742946807918212e-13,1.0004075526025927e-13
1.2098364172177214e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274978806259163,0.10957100396122245,0.022002483698428305,0.0,1.4287987342097424e-09,0.00045198723908434319,3.3851923815652067e-05,4.1000109785249194e-06,2.279135509682989e-16,0.0011871008790602629,3.982107691528813e-13,0.00034246198923140427,1.6487269040874906e-10,1.4010525398970158e-12,2.0922796091954387e-12,4.5179130482178974e-14,1.1548208714216473e-10,1.4146027641716467e-08,0.0078675810027447526,0.0016043001754099525,7.4622275291296572e-05,1.2408845688864886e-09,6.4976786544859426e-09,7.7547454297696617e-08,8.8475209248117571e-06,2.2340786271087299e-08,1.1058497051257152e-08,3.6122973946597549e-10,3.9415202786143003e-07,1.6524424877365217e-06,9.055303257350492e-13,1.0485096543495528e-10,8.5458763278923155e-10,3.9910687674821743e-15,1.0785062212211339e-13,1.0055930464653708e-13
1.2116422715858833e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274755124508158,0.10956918582791222,0.022001293338892117,0.0,1.4347690940796207e-09,0.00045302450002732223,3.3958522449177998e-05,4.1174132475323289e-06,2.2920340457832233e-16,0.0011888838221001941,4.0105993500983226e-13,0.0003425439010231226,1.6558629156658295e-10,1.4100014558844503e-12,2.0994063185485742e-12,4.5393170806111362e-14,1.1586652544111393e-10,1.4229716231676443e-08,0.007867473738209417,0.0016065742677525661,7.4671069118235092e-05,1.2434619207735357e-09,6.5070861861820464e-09,7.7662066269114026e-08,8.8681583337978419e-06,2.247302784245634e-08,1.1105785517582569e-08,3.6173178331278806e-10,3.9443635866178938e-07,1.6525455762792123e-06,9.0776235816306742e-13,1.0518062180220712e-10,8.6032304255923196e-10,4.0146598622570893e-15,1.0823051897413852e-13,1.0102747454652313e-13
