Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),COX(50),CO2X(24)
1.947929307455928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30964117705934602,0.11185970716873213,0.01090426526542208,4.4479461402586833e-09,3.7366903683041954e-09,0.0027988935578541437,0.0014545017302225528,6.4943290285231671e-12,1.523831964377521e-14,1.7719117844410075e-07,1.8433868552351527e-23,2.5711756699976646e-07,1.4738383420924911e-18,7.7696488821624282e-16,4.8126048785350732e-13,1.7866287393366629e-15,9.2056285501256517e-13,6.1715646044942081e-17,0.0053525651567703676,0.022378881778506509,9.1769285090355242e-09,0.0001518339562215535,3.5776713215093043e-12,1.4259525739632139e-07,1.6523015842968487e-06,2.4681910950236035e-09,1.20511349000557e-06,4.0092459339416907e-05,2.0961395584820307e-11,1.1097628213388583e-09,6.3954302061209286e-14
1.9526464197097243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30961064481972994,0.11185462262780138,0.010885897618105109,4.4832514657819115e-09,3.7648784138982914e-09,0.0028103211796822632,0.0014603511942051185,6.5334745584141666e-12,1.5388877358767583e-14,1.7750784120346196e-07,1.8655152071174687e-23,2.5758187796082207e-07,1.4848878603871543e-18,7.8273873623710972e-16,4.8407311241437818e-13,1.798461894111269e-15,9.2344406808544406e-13,6.2340853356546601e-17,0.0053517913048815504,0.022409762904687162,9.1891088065294448e-09,0.00015209045576646842,3.5951508472049423e-12,1.4314556650922572e-07,1.6557180242518987e-06,2.4760161376043353e-09,1.2097068597379705e-06,4.0252340506068783e-05,2.1078915773880726e-11,1.1141160134961387e-09,6.4292996696728376e-14
1.9573635319635208e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30958018793703146,0.11184952994139502,0.010867564518784017,4.5187384480619638e-09,3.7932027209600343e-09,0.0028217630958436348,0.0014662078302413552,6.5727446652733714e-12,1.5540531658394723e-14,1.7782408156600959e-07,1.8878489758996899e-23,2.5804580341493537e-07,1.4959897913360279e-18,7.8853864332613255e-16,4.8689441230186145e-13,1.8103423987777449e-15,9.2632255362318164e-13,6.2970741359914695e-17,0.0053510184200488047,0.022440567757433541,9.2012561924812986e-09,0.00015234671544638639,3.6126833009901528e-12,1.4369679143077655e-07,1.6591352984284219e-06,2.4838412750387468e-09,1.2143051134340182e-06,4.0412404391926336e-05,2.1196775860115401e-11,1.1184740688598115e-09,6.4632455580073826e-14
1.9620806442173172e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30954980623305095,0.11184442913265388,0.01084926588786528,4.554407452920303e-09,3.8216635400806673e-09,0.0028332192644504777,0.0014720716172559052,6.61213932371785e-12,1.5693287562302513e-14,1.7813990023574379e-07,1.910389486157192e-23,2.5850934407378785e-07,1.5071442229772612e-18,7.9436463711921852e-16,4.8972438599691909e-13,1.8222703093137011e-15,9.2919829389838233e-13,6.3605332222063191e-17,0.0053502465002184417,0.022471296517022323,9.2133707440131375e-09,0.00015260273581601841,3.6302687402044175e-12,1.4424893183048242e-07,1.6625534094853309e-06,2.4916664734132985e-09,1.2189082358866095e-06,4.0572650431611183e-05,2.1314975733430261e-11,1.122836972355708e-09,6.4972677013863988e-14
1.9667977564711137e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30951949953011859,0.11183932022465545,0.010831001645994006,4.5902588450410645e-09,3.850261121128874e-09,0.0028446896437292735,0.0014779425342308795,6.6516585077738098e-12,1.5847150098006456e-14,1.7845529791395092e-07,1.9331380668763226e-23,2.589725006462609e-07,1.5183512430413945e-18,8.002167450192282e-16,4.9256303194399414e-13,1.8342456815143985e-15,9.3207127133355547e-13,6.424464814713069e-17,0.0053494755433425092,0.022501949363195408,9.2254525380335001e-09,0.00015285851742785549,3.6479072213726131e-12,1.4480198738312127e-07,1.6659723600712443e-06,2.4994916989809087e-09,1.2235162119379622e-06,4.0733078061611643e-05,2.1433515281070302e-11,1.1272047089593976e-09,6.5313659294803106e-14
1.97151486872491e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3094892676510913,0.11183420324041426,0.010812771714053026,4.6262929879705045e-09,3.8789957132510246e-09,0.0028561741920203852,0.0014838205602056528,6.6913021908799166e-12,1.6002124300863737e-14,1.7877027529922849e-07,1.9560960514501951e-23,2.5943527383845637e-07,1.529610938951559e-18,8.0609499419644482e-16,4.9541034855122477e-13,1.84626857099321e-15,9.349414685002382e-13,6.4888711376247441e-17,0.0053487055473787895,0.022532526475161945,9.2375016512386075e-09,0.0001531140608321846,3.6655988013575603e-12,1.4535595776823101e-07,1.6693921528287417e-06,2.5073169181621593e-09,1.2281290264877137e-06,4.0893686720274954e-05,2.1552394389836443e-11,1.1315772636959926e-09,6.5655400719673288e-14
1.9762319809787065e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30945911041935159,0.11182907820288202,0.010794576013161954,4.6625102441164938e-09,3.9078675648714436e-09,0.0028676728677776695,0.0014897056742766918,6.731070345890568e-12,1.6158215214049026e-14,1.7908483308750951e-07,1.9792647776744327e-23,2.5989766435371825e-07,1.5409233978236829e-18,8.1199941158904659e-16,4.9826633419066268e-13,1.8583390331820838e-15,9.3780886811812688e-13,6.5537544187405474e-17,0.0053479365102907621,0.02256302803160035,9.2495181601138707e-09,0.00015336936657711053,3.6833435373623208e-12,1.4591084266084084e-07,1.6728127903972387e-06,2.5151420975451834e-09,1.2327466644791514e-06,4.1054475847799447e-05,2.1671612946611503e-11,1.135954621639897e-09,6.5997899586836962e-14
1.980949093232503e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30942902765880542,0.11182394513494771,0.010776414464676318,4.6989109747479322e-09,3.9368769236926783e-09,0.0028791856295681019,0.0014955978555973588,6.7709629450791726e-12,1.631542788852581e-14,1.7939897197208688e-07,2.0026455877428669e-23,2.6035967289265182e-07,1.5522887064666957e-18,8.1793002390357786e-16,5.0113098719847133e-13,1.8704571233320011e-15,9.4067345305420835e-13,6.6191168895328697e-17,0.0053471684300476037,0.022593454210660308,9.2615021409331407e-09,0.00015362443520855931,3.701141485475966e-12,1.4646664174109219e-07,1.6762342754061852e-06,2.5229672038817042e-09,1.2373691109018624e-06,4.1215444886226895e-05,2.1791170835010352e-11,1.1403367679146275e-09,6.6341154187166948e-14
1.98519449426092e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3094020167020628,0.1118193185266806,0.010760098206535609,4.7318288006718136e-09,3.9631031194332224e-09,0.0028895591245842846,0.001500906844100325,6.8069726607394248e-12,1.64578825823347e-14,1.7968133937643798e-07,2.0238707613552569e-23,2.6077515456479154e-07,1.5625627422998734e-18,8.232899935315809e-16,5.0371658410154203e-13,1.8814041718930885e-15,9.4324915890131497e-13,6.6783546676810567e-17,0.0053464779742572102,0.022620773470971935,9.2722599750534871e-09,0.00015385379469430347,3.7172051819399404e-12,1.4696764228528149e-07,1.6793143386436992e-06,2.5300097097832681e-09,1.2415334115338538e-06,4.1360470384960485e-05,2.1899062966717366e-11,1.1442847813287702e-09,6.6650728067223312e-14
1.9894398952893367e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30937506579713325,0.11181468544887577,0.010743809491330237,4.7648957943933225e-09,3.9894410756200138e-09,0.0028999439657717658,0.0015062215251181778,6.8430831322328448e-12,1.6601253693425455e-14,1.7996336852997787e-07,2.0452697982636784e-23,2.6119032790832022e-07,1.5728797193658773e-18,8.2867122163514949e-16,5.0630919893333185e-13,1.8923898837336822e-15,9.4582255881278948e-13,6.7379840318158673e-17,0.0053457882903982712,0.022648031948612025,9.2829915783687688e-09,0.00015408296295352572,3.733312067608413e-12,1.4746938283580803e-07,1.6823950923429903e-06,2.5370521057149514e-09,1.2457015840154965e-06,4.1505640756895557e-05,2.2007229777789949e-11,1.1482366505043783e-09,6.696091146338113e-14
1.9936852963177535e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30934817481672378,0.11181004591809007,0.010727548262214878,4.7981122169091909e-09,4.0158909713297423e-09,0.0029103401231593707,0.0015115418835711688,6.8792943381525736e-12,1.6745544920025488e-14,1.8024505993272673e-07,2.0668436860479354e-23,2.6160519342837056e-07,1.5832397003114306e-18,8.3407372720399807e-16,5.0890883040717902e-13,1.9034142987575866e-15,9.4839364060126899e-13,6.7980066162606092e-17,0.0053450993770020458,0.022675229772361152,9.2936970060478431e-09,0.00015431194037974564,3.7494621830034794e-12,1.4797186315980759e-07,1.6854765384088893e-06,2.5440943677798339e-09,1.2498736175008317e-06,4.1650955599079754e-05,2.2115671181080449e-11,1.1521923646976969e-09,6.7271703126351046e-14
1.9979306973461703e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30932134363387948,0.11180539995083977,0.010711314462496749,4.8314783284676911e-09,4.042452985166254e-09,0.0029207475668491939,0.0015168679044163817,6.9156062567186256e-12,1.6890759965404395e-14,1.8052641408303152e-07,2.0885934151624903e-23,2.62019751628329e-07,1.5936427475823746e-18,8.3949752907705698e-16,5.1151547721339147e-13,1.9144774567510132e-15,9.5096239217389942e-13,6.8584240577162499e-17,0.0053444112326034758,0.022702367070657946,9.3043763131220534e-09,0.00015454072736507921,3.7656555690348741e-12,1.4847508303694138e-07,1.6885586787380872e-06,2.5511364721869424e-09,1.2540495011918179e-06,4.1796414509751167e-05,2.2224387088630177e-11,1.1561519131967538e-09,6.7583101805433817e-14
2.002176098374587e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3092945721219828,0.1118007475636008,0.010695108035635056,4.8649943885684325e-09,4.0691272952607514e-09,0.0029311662670163784,0.0015221995726476471,6.9520188657797762e-12,1.7036902537860952e-14,1.8080743147757956e-07,2.1105199789337966e-23,2.6243400300984587e-07,1.6040889234237976e-18,8.4494264594275771e-16,5.1412913801937982e-13,1.9255793973828503e-15,9.535288015318363e-13,6.9192379952537591e-17,0.0053437238557411644,0.022729443971600257,9.3150295544884835e-09,0.00015476932430026624,3.7818922677812132e-12,1.4897904223952471e-07,1.6916415152298968e-06,2.5581783952544403e-09,1.2582292243204417e-06,4.1942017088333718e-05,2.233337741489836e-11,1.1601152853211323e-09,6.7895106257408069e-14
2.005981511823837e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30927062578456727,0.11179657190049561,0.010680604439035688,4.895164545337128e-09,4.0931327039794385e-09,0.0029405147298979199,0.0015269834615467604,6.9847432812836043e-12,1.7168690456933464e-14,1.8105903880548581e-07,2.1303252148646426e-23,2.6280506158392311e-07,1.6134891782588707e-18,8.4984156940826837e-16,5.1647788275457078e-13,1.9355637423185406e-15,9.5582723127155819e-13,6.9740875929673997e-17,0.0053431083688229245,0.022753663431786409,9.3245565997973309e-09,0.000154974068554025,3.7964830618986269e-12,1.4943139997100517e-07,1.6944054439772594e-06,2.5644903295355618e-09,1.2619790210003134e-06,4.207265139143174e-05,2.2431305290135691e-11,1.1636711399661233e-09,6.8175288817434996e-14
2.0097869252730865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30924672719840635,0.11179239110417781,0.010666122749715722,4.9254555740608319e-09,4.1172286090389275e-09,0.002949872191667059,0.0015317718651315562,7.0175485633845171e-12,1.7301229271496186e-14,1.813103763155474e-07,2.1502740508026397e-23,2.6317587440109225e-07,1.6229241797346567e-18,8.5475764684193345e-16,5.1883226090359535e-13,1.9455793078812786e-15,9.5812376104948681e-13,7.0292582634462582e-17,0.0053424934963735553,0.02277783455932423,9.3340627856013676e-09,0.00015517866070172381,3.8111087175820127e-12,1.4988435138230469e-07,1.69716993494346e-06,2.570802082261384e-09,1.2657318861776032e-06,4.2203400518727778e-05,2.252945351364491e-11,1.1672300505508999e-09,6.8455956183339089e-14
2.013592338722336e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30922287627299744,0.11178820518643084,0.010651662927264174,4.955867660094807e-09,4.1414151377606747e-09,0.0029592386309929097,0.0015365647726695282,7.0504346953761571e-12,1.7434521662479609e-14,1.815614443621278e-07,2.170367208008339e-23,2.635464418191283e-07,1.6323939722689487e-18,8.5969089139585191e-16,5.2119227146026881e-13,1.9556261224010403e-15,9.6041838241478575e-13,7.0847511919644239e-17,0.0053418792373480396,0.022801957445775428,9.3435481511600462e-09,0.00015538310102196218,3.8257692648795956e-12,1.5033789631222807e-07,1.6999349894878031e-06,2.5771136365920329e-09,1.2694878121615056e-06,4.233426418414146e-05,2.2627822022156479e-11,1.170792009447759e-09,6.8737107457190335e-14
2.017017210826661e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30920145111544495,0.11178443349135482,0.010638667749908657,4.9833421943318786e-09,4.1632606018271759e-09,0.002967676084604761,0.0015408822314821585,7.0801013268279488e-12,1.755513134057825e-14,1.8178717550481775e-07,2.1885750417878838e-23,2.6387974297392189e-07,1.6409465685119758e-18,8.6414550017467616e-16,5.2332109582652541e-13,1.9646949966812952e-15,9.6248190301407757e-13,7.1349713391013344e-17,0.0053413269278406485,0.02282362687295314,9.3520672112303366e-09,0.00015556696772725566,3.8389936135240246e-12,1.5074659407427892e-07,1.702424021556669e-06,2.5827938519966075e-09,1.2728707561894581e-06,4.2452139177267136e-05,2.2716541968867349e-11,1.1740003724736595e-09,6.8990556597077301e-14
2.0204420829309855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30918006442429435,0.11178065766599871,0.010625690222738755,5.0109150691783591e-09,4.1851796663319947e-09,0.0029761207773126765,0.0015452033220315371,7.109833420459256e-12,1.7676355548639286e-14,1.8201268892515293e-07,2.206900889911963e-23,2.6421284590361227e-07,1.6495274135846322e-18,8.6861403434809106e-16,5.2545448086234684e-13,1.9737892260500695e-15,9.6454386492509833e-13,7.1854543427371871e-17,0.0053407751136034859,0.02284525736528269,9.3605694671277253e-09,0.00015575071187912828,3.8522462684598377e-12,1.511557723425568e-07,1.7049135122041181e-06,2.5884738809307653e-09,1.2762561676687548e-06,4.2570106507663279e-05,2.2805440243716946e-11,1.1772111929378842e-09,6.9244396307530969e-14
2.02386695503531e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30915871613401458,0.11177687771889909,0.010612730316495516,5.038586418752719e-09,4.2071724234597649e-09,0.0029845726936630654,0.0015495280365422602,7.1396309636047689e-12,1.7798196247708061e-14,1.8223798487931969e-07,2.2253452820145794e-23,2.645457508667584e-07,1.6581365395990835e-18,8.7309650330389952e-16,5.2759242580424176e-13,1.9829088310041997e-15,9.6660426211023958e-13,7.2362010700683157e-17,0.0053402237938795817,0.022866848989062587,9.3690549472929236e-09,0.00015593433367886534,3.8655272526156332e-12,1.5156543100391535e-07,1.7074034624148888e-06,2.5941537112589978e-09,1.2796440410430515e-06,4.2688165968340581e-05,2.2894516801459978e-11,1.1804244653215146e-09,6.9498625937513459e-14
2.027291827139635e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30913740617921415,0.11177309365857582,0.010599788001982994,5.0663563768557495e-09,4.2292389651954661e-09,0.0029930318182326949,0.0015538563672542174,7.1694939434468949e-12,1.7920655400917786e-14,1.8246306362283659e-07,2.2439087489387984e-23,2.6487845812121401e-07,1.6667739785828369e-18,8.7759291636693068e-16,5.297349298793359e-13,1.9920538319915367e-15,9.6866308857040766e-13,7.2872123892745195e-17,0.0053396729679134926,0.02288840181045006,9.3775236801100948e-09,0.00015611783332719392,3.8788365868459834e-12,1.5197556993669822e-07,1.7098938731753736e-06,2.5998333308883699e-09,1.2830343707506156e-06,4.2806317352800217e-05,2.2983771593804796e-11,1.1836401841186363e-09,6.9753244828410746e-14
2.0307166992439595e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30911613449464115,0.11176930549353202,0.010586863250068067,5.094225076970466e-09,4.2513793833244935e-09,0.0030014981356286151,0.0015581883064225302,7.199422347016388e-12,1.8043734973482372e-14,1.8268792541055837e-07,2.2625918227357702e-23,2.6521096792413067e-07,1.6754397624787902e-18,8.821032827991384e-16,5.3188199230540195e-13,2.0012242494110359e-15,9.7072033834485647e-13,7.3384891695164541e-17,0.0053391226349512886,0.022909915895461454,9.3859756939037858e-09,0.000156301211024265,3.892174290740829e-12,1.5238618903171654e-07,1.7123847454603592e-06,2.6055127277658216e-09,1.2864271512446335e-06,4.2924560455032452e-05,2.3073204568103401e-11,1.1868583438364217e-09,7.000825231021552e-14
2.0337990841378516e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30909702264575134,0.11176589264247082,0.010575245965337534,5.1193914415613152e-09,4.2713689996567738e-09,0.0030091239584534991,0.0015620901305152819,7.2264138366750379e-12,1.8155038673261142e-14,1.8289011573240913e-07,2.2795092937422691e-23,2.6551005813766286e-07,1.6832632292177431e-18,8.8617455032318757e-16,5.3381824522493375e-13,2.0094993729584861e-15,9.7257051017978833e-13,7.3848659600693846e-17,0.005338627756181726,0.022929245506819421,9.3935682349206448e-09,0.00015646614684827718,3.9042024994494759e-12,1.5275615666531815e-07,1.7146269259287282e-06,2.6106239845799607e-09,1.2894827445533535e-06,4.3031057495862938e-05,2.3153846552665972e-11,1.1897567700402669e-09,7.0238090750658734e-14
2.0368814690317438e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30907794169563135,0.11176247647963511,0.010563642861614065,5.144637991906852e-09,4.2914185966827795e-09,0.0030167555838449133,0.00156599486557199,7.2534582992585032e-12,1.8266847941785025e-14,1.8309213071082682e-07,2.2965244678200156e-23,2.6580898880965778e-07,1.6911097043081201e-18,8.9025713419120174e-16,5.3575818918428957e-13,2.0177951151017499e-15,9.7441939581031693e-13,7.4314591138682857e-17,0.0053381332755883769,0.02294854384300039,9.4011472770004978e-09,0.00015663098419856859,3.9162537216230854e-12,1.5312651305403816e-07,1.7168694817402278e-06,2.6157350425188627e-09,1.2925403145071909e-06,4.3137628512121123e-05,2.3234632792008733e-11,1.1926571649651701e-09,7.0468242942096293e-14
2.039963853925636e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30905889159700106,0.11175905701118896,0.010552053917789444,5.1699648246558375e-09,4.3115282408997114e-09,0.0030243930006440298,0.0015699025059781435,7.280555724999604e-12,1.8379164215999884e-14,1.8329397053023857e-07,2.3136377353403765e-23,2.6610776012613492e-07,1.6989792108607081e-18,8.9435104102490903e-16,5.3770182359396892e-13,2.0261114906104311e-15,9.762669909700862e-13,7.4782692665588203e-17,0.0053376391926247676,0.022967810951839068,9.4087128406758369e-09,0.00015679572321988913,3.9283279716864127e-12,1.5349725811707136e-07,1.7191124136038341e-06,2.6208458928866633e-09,1.2955998570892846e-06,4.324427335463621e-05,2.3315563247830524e-11,1.1955595246337701e-09,7.0698708397202393e-14
