Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),COX(47),CH4OX(57)
8.077598906310419e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575037016726,0.09999999997924798,0.099999999995460651,1.0479143288309102e-66,3.5949965588820529e-41,1.1581728104620251e-30,4.0986522287871962e-53,9.8300048509369083e-37,4.7819391865589297e-92,1.3194436704915049e-29,4.7005662998345225e-101,2.6694787510179008e-30,2.7140114194239506e-64,6.9272144692950662e-43,2.3997108929975789e-82,6.0111950176265543e-86,1.6401910796599304e-37,2.4101970884729752e-77,2.0750052816850882e-11,9.0787297082681027e-12,1.9722877406671806e-15,1.9723009440747442e-15,1.0310090690852472e-21,3.6946695954585016e-21,1.4867610320166564e-23,2.077602394883507e-24,2.8398887278668962e-34,3.1104882048333791e-39,1.3389963118165753e-60,1.1037045377447672e-59,3.2384324354025977e-63,5.2494377156655338e-53
1.6155198668554107e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575034033454,0.099999999958495955,0.099999999990921282,3.0496021164124426e-64,5.7520480722820632e-40,5.2130284744206999e-30,2.9828794479632452e-51,7.8639695802725319e-36,2.7816471664537487e-89,4.7439575390558574e-29,7.1427278695521409e-99,5.3398269535471159e-30,4.3423999973734062e-63,1.108356330141798e-41,6.9519704390598972e-80,8.756418261877162e-84,1.3121584371581621e-36,7.7125987923720784e-76,4.1500107667011914e-11,1.8157460374255237e-11,3.9445662120670309e-15,3.9446209595857459e-15,2.2653506838213878e-21,1.6562047592183773e-20,1.3474929865377589e-22,8.3104472358594744e-24,2.2719206131767051e-33,1.1304676152508142e-37,1.9477550992571501e-58,1.6048028853213614e-57,4.7165588101055509e-61,1.6798231014173049e-51
3.2310398193041485e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028066908,0.099999999916991905,0.099999999981842558,8.3311127826584803e-62,9.2034375263312283e-39,2.220000420845091e-29,2.0376897348952981e-49,6.2911196173563851e-35,1.5183572384895527e-86,1.790814375558422e-28,8.6428442061459947e-97,1.0683130908149199e-29,6.9477801400732312e-62,1.7733772522209371e-40,1.8936506064723574e-77,1.1977217361381639e-81,1.0497355212549009e-35,2.46801069697399e-74,8.3000216870999542e-11,3.6314921693335835e-11,7.8890947203239462e-15,7.8893186343655369e-15,4.7450237871073228e-21,6.9955780903293158e-20,1.1474763701225828e-21,3.3242086232205239e-23,1.8175516472340422e-32,3.8577572838571245e-36,2.6599069480334095e-56,2.1896781374044212e-55,6.4469502550677194e-59,5.3754551394529536e-50
6.462079724201624e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016133817,0.099999999833983791,0.099999999963685096,2.1828741216028321e-59,1.4726015016024895e-37,9.1697575667399594e-29,1.3349847599810684e-47,5.0328055539650586e-34,7.9425282190224589e-84,6.9496785902032671e-28,1.0730535167162491e-94,2.1380169324495702e-29,1.1116255585057404e-60,2.8374262033054153e-39,4.9480299383338681e-75,1.5741914987362201e-79,8.398023930577726e-35,7.8974995559417445e-73,1.6600043329363716e-10,7.2629844279922378e-11,1.5778038000305917e-14,1.5778947712152443e-14,9.7061383495330972e-21,2.8430542347249247e-19,9.3790704605310594e-21,1.3297071531395315e-22,1.4540654673948588e-31,1.262895744077016e-34,3.4841278812333105e-54,2.8632672387348566e-53,8.45005708502849e-57,1.7201591245333576e-48
9.693119629099099e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575004200726,0.099999999750975704,0.099999999945527634,1.6591874102366629e-58,5.6017458395219915e-37,1.9672134140933554e-28,7.4936364245015858e-47,1.4940989247563671e-33,6.8340536387885957e-83,1.4634533356291177e-27,5.9862325121644662e-94,3.2087638560945167e-29,4.2054701877889838e-60,1.0817750397616232e-38,3.7587372615634658e-74,1.035489597009279e-78,2.401335769804055e-34,3.6841404410839653e-72,2.4900064773093715e-10,1.0894476681493424e-10,2.3666867545395895e-14,2.3668813536448685e-14,1.4667258324878684e-20,6.0319070903470336e-19,2.684346140097549e-20,2.8256676740264209e-22,4.1577630395548442e-31,5.9163916531322486e-34,2.3086597216163268e-53,1.8962897959570746e-52,5.5520661255561702e-56,8.0733635488138018e-48
1.2924159533996574e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574992267636,0.099999999667967604,0.099999999927370173,8.1652739507814773e-58,1.5017806327239308e-36,3.3727334862695883e-28,2.7347868630261469e-46,3.2555277112623244e-33,4.0239594801077111e-82,2.4845342254451628e-27,3.0725399006637179e-93,4.2805538934347033e-29,1.0946721893526816e-59,2.9106075696873948e-38,1.8488801590374452e-73,4.2482548694736686e-78,5.0651647623946852e-34,1.121815834660255e-71,3.3200086018289961e-10,1.4525968929837146e-10,3.1555583357231906e-14,3.1558919052545746e-14,1.9628310049481656e-20,1.023668625529719e-18,5.6482096026660277e-20,4.8203231441533883e-22,8.7700165578210024e-31,1.9073235541092668e-33,1.0424276467206076e-52,8.5593513719047203e-52,2.2730382960816781e-55,2.5167199312686096e-47
1.9386239343791523e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574968401452,0.099999999501951403,0.09999999989105525,1.0336953112708337e-56,6.0255494555096457e-36,7.0176832376362868e-28,1.7733031895040981e-45,9.4495811629769964e-33,9.0661746681745736e-81,5.1195106776174491e-27,4.0445458521014845e-92,6.426582191854231e-29,4.0172214955434716e-59,1.1772559578224139e-37,2.3390149203804222e-72,3.2766359539199063e-77,1.3834793931824442e-33,5.1109534231970918e-71,4.9800128042735888e-10,2.1788953414420324e-10,4.7332748061001708e-14,4.7339701427854925e-14,2.9550246219813021e-20,2.0942491743015838e-18,1.5313346316085521e-19,9.980121786768051e-22,2.3954081233403322e-30,1.0435526641909239e-32,1.200407170714694e-51,9.8527014254022938e-51,1.7298058599206915e-54,1.2400250704318216e-46
2.5848319153586472e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574944535273,0.099999999335935202,0.099999999854740326,5.2740944775256059e-56,1.6256495025348856e-35,1.196934268318379e-27,6.4945849846551717e-45,2.0664777307328003e-32,5.5274114412209012e-80,8.6833403009077589e-27,1.8510027159017676e-91,8.5764466599677343e-29,1.0416804558816567e-58,3.188886828103684e-37,1.1927378197596301e-71,1.3579691970688464e-76,2.8947521801438044e-33,1.5351418508159383e-70,6.6400169337102442e-10,2.9051937880037653e-10,6.3109494540645227e-14,6.3121388461148347e-14,3.9471919286747138e-20,3.5151557361213868e-18,3.178065907484588e-19,1.6974005490598683e-21,5.012082387957796e-30,3.333051533719119e-32,5.3835747899912854e-51,4.4159136202065352e-50,7.0996495205326299e-54,3.8908987122908191e-46
3.231039896338142e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574920669092,0.099999999169919043,0.099999999818425403,2.0609067215129427e-55,3.6423605471486386e-35,1.832118798327751e-27,1.9037887708046905e-44,3.8769183075875403e-32,2.5925775731319234e-79,1.3242345408283952e-26,6.8497033214264373e-91,1.0730421529853302e-28,2.2775765819440192e-58,7.1637957889178406e-37,4.6581989719433771e-71,4.4961051360982451e-76,5.2698814778204678e-33,3.8303786260880347e-70,8.3000209849241099e-10,3.6314922325334428e-10,7.8885792933964705e-14,7.890406261799228e-14,4.939331120113352e-20,5.2935316492038632e-18,5.7322916953036735e-19,2.5933122406706496e-21,9.124469997444036e-30,8.6555135623700049e-32,1.9098107607411759e-50,1.5657120820688998e-49,2.3207486772956527e-53,1.0002490032654101e-45
4.523455858297132e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574872936732,0.099999998837886683,0.099999999745795556,4.6924805810432557e-54,1.409073727785083e-34,3.53143083348704e-27,1.5546625999941336e-43,1.0607434348671583e-31,1.1557925054375633e-77,2.5408228256311538e-26,9.0777103343836402e-90,1.5050962205215083e-28,8.7601716864264558e-58,2.7781140893404742e-36,1.0564885678103073e-69,6.2376902173922604e-75,1.3914731142162298e-32,2.1014506112222589e-69,1.1620028847769994e-09,5.084089115368988e-10,1.1043701738968655e-13,1.1047254470811081e-13,6.9235232309621459e-20,9.8345206028569537e-18,1.4725738746711392e-18,4.9871441384762901e-21,2.4092484419424631e-29,4.7074975956813418e-31,2.656387878239345e-49,2.1696956995351822e-48,2.9077910742580384e-52,5.6431868206436025e-45
7.108287782215112e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574777472021,0.099999998173822088,0.099999999600535863,2.6792446086387771e-52,9.0594409219537464e-34,8.6358574986507103e-27,2.8036720866415663e-42,4.2122895476080555e-31,1.0499991521819859e-75,6.1855979041628086e-26,2.74193822277905e-88,2.3742108513677449e-28,5.7818935500741035e-57,1.7869096439344927e-35,5.9785197395216646e-68,2.5744707688639485e-73,5.3812074695126136e-32,2.3910566378941703e-68,1.8260043620995749e-09,7.9892828562970961e-10,1.7353401097421203e-13,1.7362249393649616e-13,1.0891564688914959e-19,2.230148391653386e-17,5.3432179018210849e-18,1.2168650113905787e-20,9.3172217177601832e-29,4.6953727591698233e-30,7.8739420481876054e-48,6.3747333711160645e-47,9.7570782493968543e-51,6.3188444625156542e-44
9.693119706133091e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574682007321,0.099999997509757618,0.09999999945527617,1.9858152665056303e-51,2.9886486122424757e-33,1.6017355134367684e-26,1.4284991418392442e-41,1.0545145577728762e-30,9.0101387079042093e-75,1.144709881162284e-25,1.8284181865904983e-87,3.2500078473431007e-28,1.9063015898656831e-56,5.8972613179052429e-35,4.4177381743989938e-67,1.7829889382349118e-72,1.3355999570536626e-31,1.0115365947245913e-67,2.4900057123175089e-09,1.0894476564206184e-09,2.3662372511076484e-13,2.3679039478853159e-13,1.4859148750371019e-19,3.8660591549080799e-17,1.2603318241365352e-17,2.2545417021293218e-20,2.3125068691546238e-28,1.909063659705314e-29,4.8972703143977279e-47,3.9510602456351882e-46,6.0768320249087391e-50,2.6708638370773567e-43
1.2277951630051071e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574586542632,0.099999996845693273,0.099999999310016505,9.2943468871168985e-51,7.3897457762679027e-33,2.5676398635696087e-26,4.8770176769197855e-41,2.1130345556164013e-30,4.9894921067580507e-74,1.8324782703494996e-25,8.1076254362960608e-87,4.1324875526934509e-28,4.6825952339739768e-56,1.4587200120157379e-34,2.062385315694854e-66,8.1030900111995229e-72,2.6659354798973838e-31,2.9878237229157097e-67,3.1540069354595535e-09,1.3799670239103709e-09,2.9970616224311942e-13,2.9997699351567184e-13,1.8826275569177258e-19,5.8158250188345717e-17,2.4004023942893191e-17,3.6117732361354717e-20,4.6158981146120415e-28,5.5222683006467052e-29,2.0235925675971463e-46,1.6280150579928565e-45,2.4115578400705965e-49,7.9195800167574137e-43
1.486278355396905e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574491077954,0.099999996181629081,0.099999999164756825,3.3771601434144445e-50,1.5424984054524613e-32,3.7613840588398389e-26,1.3303517035600689e-40,3.7075259087521337e-30,2.1659316156937455e-73,2.681834437647496e-25,2.8115902043936445e-86,5.0216514451191577e-28,9.7025377069704287e-56,3.0457768403590872e-34,7.4759942914210786e-66,2.9606236875024045e-71,4.6681178855997721e-31,7.2080342852903894e-67,3.8180080315353087e-09,1.6704863880992135e-09,3.6278132374503549e-13,3.6318292388749635e-13,2.2792945231550179e-19,8.0156558046549418e-17,4.0181862870264769e-17,5.2886399248977564e-20,8.0825488870257928e-28,1.310764095368067e-28,6.6215578223420843e-46,5.3131718076049173e-45,7.4696240891829533e-49,1.9209246017608105e-42
2.0032447401805014e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574300148632,0.099999994853501042,0.099999998874237467,2.894956357930566e-49,4.897101674091952e-32,6.8327625636757648e-26,6.573166267304162e-40,8.9148879817642422e-30,2.7736836222076068e-72,4.8652351074062867e-25,2.1554790137190291e-85,6.820039136743429e-28,3.0371645633424174e-55,9.6736432734953401e-34,6.3757727853525165e-65,2.8732509561054834e-70,1.120370595100222e-30,2.8953229926527935e-66,5.1460098424935502e-09,2.2515251065743096e-09,4.8890982323280646e-13,4.8965449661884604e-13,3.0724913298958656e-19,1.2992790758038109e-16,8.8592778887250698e-17,9.6016519843615931e-20,1.9398498688552217e-27,5.091602545622324e-28,4.6460328681035737e-45,3.7063736062459287e-44,4.6243322991734592e-48,7.8088037907987212e-42
2.5202111249640973e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574109219354,0.099999993525373518,0.099999998583718108,1.3645991597817808e-48,1.1951193307736728e-31,1.0816671731904214e-25,2.193624785476013e-39,1.7564260332333001e-29,1.5690511477137006e-71,7.6947485419363186e-25,9.419027718267759e-85,8.6451869734744558e-28,7.3314736033893722e-55,2.3613024127547564e-33,2.9938203982084949e-64,1.4733047945054881e-69,2.2058069914711712e-30,8.4036172339346605e-66,6.4740111452052311e-09,2.8325638118462276e-09,6.1500923092542075e-13,6.1620836643196994e-13,3.8655053414464695e-19,1.8469911813112867e-16,1.6110423674644491e-16,1.5194382970048777e-19,3.8192124946661965e-27,1.4269659504764163e-27,1.9058808527419581e-44,1.5131502261708249e-43,1.7985914383395786e-47,2.2884393147428756e-41
3.198690781155105e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573858639045,0.099999991782306397,0.09999999820243323,7.8617798698784623e-48,3.0767884347088268e-31,1.7431426075755932e-25,8.1704411451926536e-39,3.5712478968148544e-29,1.2081594638474951e-70,1.2388446160430521e-24,4.9652452763146214e-84,1.1081194491028629e-27,1.8701242375103725e-54,6.0788004367825845e-33,1.7247145878714471e-63,1.0276460646885759e-68,4.4838310969281477e-30,2.6668176484072192e-65,8.216912608637642e-09,3.5951335692477096e-09,7.8046112476565649e-13,7.8242874211620541e-13,4.9059995240888509e-19,2.6111329759455855e-16,2.9588525241969882e-16,2.4477799201009704e-19,7.7634616837528415e-27,4.2380708554764735e-27,9.2253289408744313e-44,7.2717748189992709e-43,8.1203530744947205e-47,7.3423261782790025e-41
3.8771704373461127e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957360805881,0.09999999003924015,0.099999997821148365,3.9828612882260993e-47,6.6427366095961574e-31,2.5621386733573461e-25,2.4351337125105834e-38,6.3446068563617425e-29,7.6064934904902612e-70,1.8194436924906831e-24,1.9686155153792369e-83,1.3563367574026236e-27,4.0162949619848203e-54,1.3120662760151784e-32,8.5443430970207861e-63,6.0971682840121294e-68,7.9665570624976637e-30,6.9768105242658972e-65,9.9598131966395849e-09,4.3577033039072842e-09,9.4586293661460559e-13,9.4879663450416552e-13,5.9461790217943986e-19,3.4029390904996958e-16,4.7799665376070039e-16,3.5968926492271823e-19,1.3793570285890182e-26,1.0173514867063569e-26,3.3941812120954051e-43,2.6322357565841047e-42,3.123001624911869e-46,1.9339805313150069e-40
4.5556500935371203e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573357478651,0.099999988296174777,0.099999997439863514,1.3123107744975397e-46,1.2649718851853952e-30,3.5388478347598186e-25,5.9017096693041287e-38,1.0281693659185664e-28,2.8805006989621133e-69,2.5112379888641275e-24,5.9632441164826344e-83,1.6091747735536949e-27,7.6250500146831006e-54,2.4977022753200881e-32,2.7909075284584515e-62,2.2525661550518473e-67,1.2913084146759124e-29,1.5474735923657416e-64,1.17027129092119e-08,5.1202730158249361e-09,1.1112146818154399e-12,1.1153134130645509e-12,6.9860439309492223e-19,4.2082545613170016e-16,7.0883859394024421e-16,4.9669704411143959e-19,2.2358149459417703e-26,2.0966322131801981e-26,9.6003552352077447e-43,7.3726322473805222e-42,8.8450521701461581e-46,4.3072758637299641e-40
5.234129749728128e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573106898567,0.099999986553110279,0.099999997058578677,3.6047904822836666e-46,2.2015710686758831e-30,4.6734601608480779e-25,1.2541147325069894e-37,1.5583725351806821e-28,8.8707010207017372e-69,3.3141943056908472e-24,1.5394926124298404e-82,1.8666376154708596e-27,1.3243233036384035e-53,4.3453587857198072e-32,7.5995237519144899e-62,6.8270641138356065e-67,1.9578027526516726e-29,3.0701740997762566e-64,1.3445611746353374e-08,5.8828427050005963e-09,1.2765163753084186e-12,1.2819796928896889e-12,8.0255943453835562e-19,5.0204798986244505e-16,9.8905608169636536e-16,6.5582042411165393e-19,3.3898045819995847e-26,3.8814421420559174e-26,2.3232064659500999e-42,1.7677499334298302e-41,2.1488081877758126e-45,8.568434480216946e-40
5.912609405919136e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572856318557,0.099999984810046655,0.099999996677293826,8.6192561363709903e-46,3.5798995970986419e-30,5.9661680097665112e-25,2.413519468951582e-37,2.245393392297843e-28,2.3638269197433344e-68,4.2282788512515474e-24,3.5363523975445074e-82,2.128729451185052e-27,2.1502571777336409e-53,7.0629460965210182e-32,1.8039050861261279e-61,1.797889919560157e-66,2.8218951971739633e-29,5.5942559872043195e-64,1.5188509708064685e-08,6.6454123714342507e-09,1.4417680323003783e-12,1.4487957277420385e-12,9.0648303605877398e-19,5.8366211540238396e-16,1.3189333050120174e-15,8.3707866009203247e-19,4.885921244753429e-26,6.6324839553509555e-26,5.014929935189375e-42,3.7844546476934955e-41,4.6230467445831202e-45,1.5640349090293389e-39
7.269568718301151e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957235515876,0.09999998132392203,0.099999995914724193,4.4109950081427198e-45,8.3577652860165459e-30,9.0269217940617584e-25,7.7793728256138589e-37,4.2002210098713915e-28,1.4739384343631282e-67,6.389649430474602e-24,1.6253914348321115e-81,2.6668228134428071e-27,5.0179508623512672e-53,1.6471929575913014e-31,9.0457249370416586e-61,1.101386505356112e-65,5.2830944131721305e-29,1.637442373716138e-63,1.8674303005197314e-08,8.1705516360753468e-09,1.7721213192233566e-12,1.7828774384731712e-12,1.114235971133438e-18,7.4744173929495108e-16,2.1282079187927011e-15,1.2661044737861662e-18,9.1473149959516953e-26,1.6794171127912165e-25,2.0181372209925472e-41,1.4883849779475869e-40,1.8917512891136963e-44,4.5859897745099999e-39
8.626528030683166e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571853999263,0.099999977837800902,0.099999995152154603,1.4377682522425754e-44,1.6514056101784081e-29,1.2722281871789069e-24,1.9088163834655942e-36,7.0149010969673091e-28,5.359498994090527e-67,8.9951463056331041e-24,5.0642592690514447e-81,3.223480049111992e-27,9.9097835503643021e-53,3.251691457521962e-31,2.9086667752659055e-60,3.9742653564942743e-65,8.8306811382619648e-29,3.7961692565776918e-63,2.2160092800612158e-08,9.695690809748069e-09,2.1022746341271569e-12,2.1175587241228862e-12,1.3218632557640627e-18,9.117107119801342e-16,3.13702450826557e-15,1.7838907183767084e-18,1.5289707359186901e-25,3.4948726537422982e-25,5.7136480322024095e-41,4.1468683422774352e-40,5.4087755151554648e-44,1.0632587659733337e-38
1.1340446655447197e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570851681168,0.099999970865569165,0.099999993627015574,1.5601756729833918e-43,5.1698927645879686e-29,2.202590454373126e-24,9.3544162105972686e-36,1.6161156189095594e-27,8.0034446513421573e-66,1.5536956991157851e-23,4.4077050511987037e-80,4.3926795878877119e-27,3.1235655372748029e-52,1.0152964038712068e-30,2.9462604801885515e-59,5.8422449899117881e-64,2.0385274116410283e-28,1.6913141669446948e-62,2.9131661886309505e-08,1.2745968884187263e-08,2.7619820507819622e-12,2.7887193076841951e-12,1.7367413154857204e-18,1.2403195913181699e-15,5.7539778213515799e-15,3.0866378364989644e-18,3.5295621266252649e-25,1.1819891130021975e-24,3.9238282738942242e-40,2.6630055322298355e-39,3.9959628007760588e-43,4.7045076871898582e-38
1.4054365280211228e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569849364263,0.099999963893351432,0.099999992101876697,7.1296847254179604e-43,1.2236717904270038e-28,3.3888019413585171e-24,2.8841004912106966e-35,3.0801759490794858e-27,4.1303175060928354e-65,2.3851844703101435e-23,1.8945451222574546e-79,5.6365592563134074e-27,7.4059877442333281e-52,2.3980997255175297e-30,1.2985139827476424e-58,3.0002223907750588e-63,3.8924602561549078e-28,4.9827754391534243e-62,3.6103216965180986e-08,1.5796246594750451e-08,3.4208911220884521e-12,3.4622756997212781e-12,2.1511177425263197e-18,1.5687469160043239e-15,9.1696952572223339e-15,4.7463888093083957e-18,6.7395024404578944e-25,2.9172779754749472e-24,1.4585103793967703e-39,9.505545512556496e-39,1.5291742121092367e-42,1.3804788919577385e-37
1.6768283904975258e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568847048563,0.099999956921147701,0.099999990576738015,2.3494734559040155e-42,2.4630242187527577e-28,4.8320852320929528e-24,7.0510184885582837e-35,5.2162911879951273e-27,1.5190640838684946e-64,3.3937757503736781e-23,6.127809208231027e-79,6.9553732792683409e-27,1.4881913769114108e-51,4.8178969228508201e-30,4.1542788844828426e-58,1.0991503601913661e-62,6.6036706357137573e-28,1.1815340760232077e-61,4.3074758037253286e-08,1.8846523941436126e-08,4.0790027714536924e-12,4.1382253562221103e-12,2.5649931168362749e-18,1.8967652997093658e-15,1.3383480794169886e-14,6.7643204429814091e-18,1.1433743858556556e-24,6.0342842157717734e-24,4.1513252503879925e-39,2.6180300608845785e-38,4.3856972287798645e-42,3.2682632724404151e-37
1.948220252973929e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956784473406,0.099999949948957972,0.099999989051599542,6.4156454846913494e-42,4.4547819511907904e-28,6.5337155999178165e-24,1.4925911300772131e-34,8.1503905325096524e-27,4.6282175693757431e-64,4.5792583248695005e-23,1.6719209099582536e-78,8.3493833506415155e-27,2.6824520724766894e-51,8.6984080713555043e-30,1.1048227901534586e-57,3.3369432062764606e-62,1.0336308343768409e-27,2.4430892221624591e-61,5.0046285102553904e-08,2.1896800924242723e-08,4.7363179493791995e-12,4.816565445479717e-12,2.9783680353863224e-18,2.2243537314264286e-15,1.8394404940579819e-14,9.1416459551004222e-18,1.7896492958661973e-24,1.1127047932457818e-23,1.0073681385847015e-38,6.1704003909860043e-38,1.0587603951097824e-41,6.7581335600014551e-37
2.491003977926735e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565840108644,0.099999936004620565,0.099999986001323093,3.4041652919358665e-41,1.1730334223351031e-27,1.0716832696418674e-23,5.0459311033657495e-34,1.6876323423962243e-26,3.1085108458864375e-63,7.4801165305163188e-23,9.0171518963862308e-78,1.1363959086109098e-26,6.9955924919499056e-51,2.2824616549344037e-29,5.5740426201989526e-57,2.2252496472895393e-61,2.1476650692118164e-27,7.9690043853963788e-61,6.398929721294187e-08,2.7997353798212915e-08,6.0485624047688432e-12,6.1804063037952139e-12,3.8036187118843157e-18,2.8783131349274274e-15,3.0804082803256628e-14,1.4978974636723524e-17,3.7185011086072362e-24,3.0040602170553416e-23,4.3747853052810277e-38,2.5353281393745397e-37,4.4523868227479896e-41,2.2114841657531434e-36
3.033787702879541e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956383548803,0.099999922060339169,0.099999982951047395,1.2315268395895248e-40,2.55091510342738e-27,1.5948660064727855e-23,1.3221010715317352e-33,3.0258709773867797e-26,1.2893543201896339e-62,1.1086071409713222e-22,3.294116405215402e-77,1.4682377496518049e-26,1.5059112206751967e-50,4.9471234652075422e-29,1.9412726861272657e-56,9.1873072335034702e-61,3.8637663749021446e-27,2.0363851542182453e-60,7.7932253296565112e-08,3.4097905216648507e-08,7.3576320831070017e-12,7.5537754303568038e-12,4.6268745420445087e-18,3.5306751512686801e-15,4.6391083960179897e-14,2.2268103556950041e-17,6.6897693564764023e-24,6.6302982803654166e-23,1.373854508151273e-37,7.6095430737820197e-37,1.3666866856880418e-40,5.6764658277207338e-36
3.576571427832347e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289561830872207,0.099999908116113798,0.099999979900772404,3.617157283707999e-40,4.898977105757953e-27,2.2240507719618812e-23,2.9615663927176402e-33,4.9344193945664399e-26,4.2270047146854655e-62,1.5395350289307788e-22,9.7800243113516978e-77,1.8306834922181619e-26,2.8653394140958095e-50,9.4694346286137982e-29,5.5013942354261395e-56,2.9987308958683986e-60,6.3221798127823625e-27,4.4740132827581783e-60,9.1875153353655439e-08,4.0198455179536319e-08,8.6635349617450704e-12,8.9366488467871881e-12,5.4481405364634227e-18,4.1814758463277446e-15,6.5147394981224606e-14,3.1019282581667222e-17,1.0946267769409295e-23,1.2851379745499371e-22,3.5780896679800368e-37,1.9005060627839731e-36,3.495771723009203e-40,1.2530995445092862e-35
4.119355152785153e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289559826261185,0.099999894171944451,0.099999976850498135,9.3283524378215147e-40,8.6141966741582945e-27,2.9603911812960895e-23,5.9629144964835323e-33,7.5161753283532319e-26,1.207546313985162e-61,2.0406200696414502e-22,2.5413471767935318e-76,2.2239502670067425e-26,4.9969493907593101e-50,1.6593976352131076e-28,1.3683506122312893e-55,8.5280982587524364e-60,9.6630646917797554e-27,8.8676667031063388e-60,1.0581799738444264e-07,4.6299003686863273e-08,9.9662789271375821e-12,1.0329002894377142e-11,6.2674216485868008e-18,4.8307043850433615e-15,8.7065140232125823e-14,4.1242685305009855e-17,1.6730658943675267e-23,2.2726243333549457e-22,8.2473296362248798e-37,4.1987766612051091e-36,7.9410117797483583e-40,2.4950735275759529e-35
5.204922602690766e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955581705355,0.099999866283773844,0.099999970749951816,5.5371164071169072e-39,2.2259165881062204e-26,4.7591979883397376e-23,1.9920410519614857e-32,1.5087915026590612e-25,8.6925780861503549e-61,3.2525927183654112e-22,1.4284229430858861e-75,3.1037756645574648e-26,1.2711630874879442e-49,4.2546637993826208e-28,7.1705860464678159e-55,6.0685178044491912e-59,1.9537847464027955e-26,2.8877249236565001e-59,1.3370351736798953e-07,5.8500096334784345e-08,1.2562320219585443e-11,1.3142062518307584e-11,7.9000481314933546e-18,6.1244663783526373e-15,1.4035481056772535e-13,6.6145278274014444e-17,3.3827715160116848e-23,5.8974076869194794e-22,3.608656192167965e-36,1.6214744343208211e-35,3.4735764778485521e-39,8.1969260272056869e-35
6.181933307605816e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289552208783114,0.099999841184611901,0.0999999652594626,1.8711560249967224e-38,4.4716314606473888e-26,6.7564363685758699e-23,4.7694346629685639e-32,2.5186515654667155e-25,3.2272642777075431e-60,4.581614300496049e-22,4.7204584927591678e-75,4.0031219166600605e-26,2.5228320024349676e-49,8.4905696947676765e-28,2.2452302118331415e-54,2.2366964578743959e-58,3.2825084892234842e-26,6.8145462468801722e-59,1.5880029374545567e-07,6.9481074739767993e-08,1.4888030009692605e-11,1.570601146829727e-11,9.3626714712419936e-18,7.2835158608803463e-15,1.9905146808497239e-13,9.3691583967531289e-17,5.6832907153504069e-23,1.1842604477965521e-21,1.0252916992365349e-35,4.2356312540406916e-35,9.8957795617836374e-39,1.9454610854294218e-34
