Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),CH4OX(60),C2H6X(52),C2H4X(206),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
2.8518486530914547e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42998907365936739,0.082642809732287256,0.013652084316414247,0.0,0.010126993369990287,0.035678819577369736,0.0068011765219517413,0.00038531555193501305,0.00021066621165959012,0.0060588179797288703,1.3884399529885008e-09,0.00047762312855190089,2.6265710233827404e-08,0.00057266093272199383,1.3069429225327171e-08,8.7331238935569088e-10,0.00062559998692988397,7.8273779687589409e-05,0.005765043530876238,8.5590214994376696e-07,0.00042395663080176864,2.3595770464000373e-06,1.6198081454101477e-06,0.0024607147331785493,0.012959518429236604,0.0006936595456769522,2.05781617134004e-08,0.00012386454306313914,7.8773222004435579e-08,4.4152735350287043e-07,5.7314367647980482e-09,2.0460183556920455e-08,6.1619931544971919e-09,1.0314754667588936e-06,8.5386038119649004e-06,2.1447237922913035e-11,5.3742899310347291e-08,3.5222860571878765e-07,1.0311748127115514e-10
2.860570339665578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42996751482769369,0.082579074012573112,0.013621849273238616,0.0,0.010164252650723514,0.035744110087758602,0.0068234080822603916,0.00038707123572606736,0.00021174335154122012,0.0060718560712266214,1.398169737952149e-09,0.00047758591035299279,2.6385780010353047e-08,0.00057353738297624473,1.3116517115950362e-08,8.7867975751031537e-10,0.00062462519870037697,7.8841001223726022e-05,0.0057602861193350703,8.5286319906789735e-07,0.00042427655338719155,2.3684717842897238e-06,1.6248041728020678e-06,0.0024663197975649692,0.012978592836071898,0.00069489560078162438,2.0576772224561014e-08,0.00012476216393375781,7.864279666678104e-08,4.4312953526613699e-07,5.7494405422947602e-09,2.0526034435029093e-08,6.1711146360347888e-09,1.0361253722683179e-06,8.600547595847238e-06,2.1601575123511513e-11,5.3826372250140365e-08,3.5401251813275045e-07,1.0367717647617017e-10
2.8692920262397013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42994608131593326,0.082515518778094488,0.013591668147522658,0.0,0.010201457817960847,0.03580912557803044,0.0068455981880040572,0.00038882806393676297,0.00021281965974054352,0.0060848691027803542,1.4079283285874395e-09,0.00047754766705538889,2.6505902691729424e-08,0.00057440411633657182,1.3163326466487224e-08,8.8404039350909843e-10,0.00062364868139670661,7.9410633646274313e-05,0.0057555434710975586,8.498409768019676e-07,0.00042459484911804772,2.3773450609988946e-06,1.6297831888882371e-06,0.0024719000446025768,0.012997558639957102,0.00069612637835828658,2.0575183475804452e-08,0.0001256636001277482,7.8512184942362576e-08,4.447293246768172e-07,5.7674097727327781e-09,2.0591759911940664e-08,6.1801324270131651e-09,1.0407781882818148e-06,8.6627559843034994e-06,2.1756563604252378e-11,5.3908899244937875e-08,3.5579496558279175e-07,1.0423726185356857e-10
2.877141544156412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42992689778884269,0.082458473109145711,0.013564551273560653,0.0,0.010234896063868602,0.035867405349672067,0.0068655338492202506,0.0003904101482580836,0.00021378760483144107,0.0060965592618940712,1.4167354753056286e-09,0.00047751238259701042,2.6614055978080532e-08,0.00057517589097405488,1.3205216155414107e-08,8.8885899600286151e-10,0.00062276838460649194,7.9925363618646184e-05,0.0057512876799332433,8.4713517021480851e-07,0.00042487993312079778,2.3853125918886073e-06,1.6342497638898341e-06,0.0024769011094092331,0.013014535463913771,0.00069722958555369966,2.0573583711701811e-08,0.00012647815398818637,7.8394480422456029e-08,4.4616708461912819e-07,5.7835525654197339e-09,2.0650805691232365e-08,6.1881600384077729e-09,1.0449681070006825e-06,8.7189697322758572e-06,2.1896609945021093e-11,5.3982367223343955e-08,3.5739788131778659e-07,1.0474166318333471e-10
2.884206110281452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42990971859868177,0.082407256572964965,0.013540183488506533,0.0,0.010264952795553684,0.035919668201698611,0.0068834472508709828,0.00039183475484446089,0.00021465814632054377,0.0061070628273458757,1.4246815211619156e-09,0.00047747993376289388,2.6711426883741489e-08,0.00057586379418675805,1.3242723086403273e-08,8.9319074173517375e-10,0.0006219749933468622,8.0390289406398539e-05,0.0057474676445320181,8.4471135881063367e-07,0.00042513539579464943,2.3924684001753575e-06,1.6382579088683109e-06,0.0024813849767845856,0.013029740105986433,0.00069821884785275015,2.0572006679696102e-08,0.00012721389342574586,7.8288425661837385e-08,4.4745940389664919e-07,5.7980571898070885e-09,2.0703860154539778e-08,6.1953134784611177e-09,1.048740886546536e-06,8.7697452926812199e-06,2.2023102471666117e-11,5.404783716536378e-08,3.5883943715438835e-07,1.0519588035035408e-10
2.8912706764064916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42989262052544075,0.082356157861719292,0.013515851160726386,0.0,0.010294973733339315,0.035971752701964149,0.0069013334769457519,0.00039326002746773906,0.0002155280968231559,0.0061175496476162895,1.4326460048364239e-09,0.00047744683575401544,2.68088274421433e-08,0.00057654537101137161,1.3280046069321893e-08,8.9751761306034247e-10,0.00062118056760869381,8.0856795764576886e-05,0.005743657229768607,8.4229828935602013e-07,0.00042538980990497113,2.3996099831303035e-06,1.6422549052816394e-06,0.0024858526940213089,0.01304487447191425,0.00069920468977185534,2.0570299954557183e-08,0.0001279521341800743,7.8182260055124595e-08,4.4875014289511676e-07,5.8125391986041418e-09,2.0756832493495144e-08,6.2023994388154228e-09,1.0525153522718428e-06,8.8206943658753517e-06,2.2150021982207625e-11,5.4112691808511583e-08,3.6027995824478056e-07,1.0565033398886648e-10
2.8983352425315314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42987560324024654,0.08230517679590546,0.01349155431264003,0.0,0.010324958794088079,0.036023659472723242,0.0069191925353835892,0.00039468594093812319,0.00021639744296837483,0.0061280196346699886,1.4406287872713878e-09,0.00047741309543833686,2.6906256153802027e-08,0.00057722063625611293,1.3317184769364508e-08,9.0183947493496189e-10,0.00062038513640154662,8.1324882268773754e-05,0.0057398564159157296,8.3989589312608215e-07,0.00042564318099953206,2.4067372996040828e-06,1.6462407577111125e-06,0.0024903043011057857,0.013059938852434122,0.00070018712386803628,2.0568463856590865e-08,0.00012869287557993852,7.8075986928810768e-08,4.500392985744314e-07,5.8269986076893595e-09,2.0809722756259017e-08,6.209418086289663e-09,1.0562914378407451e-06,8.8718169168078698e-06,2.2277368364023009e-11,5.4176932765709355e-08,3.6171942288483662e-07,1.0610501830831461e-10
2.905399808656571e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42985866641495268,0.082254313194812162,0.013467292965729375,0.0,0.010354907896252836,0.036075389135224331,0.0069370244346278068,0.00039611247014201414,0.00021726617146510614,0.0061384727016662874,1.4486297289329774e-09,0.00047737871962764332,2.7003711525019339e-08,0.00057788960481909492,1.3354138862180806e-08,9.0615619309400589e-10,0.00061958872834585934,8.1794548466400819e-05,0.0057360651831895662,8.3750410191906228e-07,0.00042589551459071626,2.4138503093724162e-06,1.6502154711092359e-06,0.0024947398381877416,0.013074933537513106,0.00070116616267110871,2.0566498710145247e-08,0.00012943611690950524,7.7969609565493874e-08,4.513268679593668e-07,5.8414354332564192e-09,2.0862530992283301e-08,6.2163695885561791e-09,1.0600690771236962e-06,8.9231129073085238e-06,2.2405141496922911e-11,5.4240561657871794e-08,3.6315780950246166e-07,1.0655992753857728e-10
2.912464374781611e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42984180972214869,0.082203566876542331,0.013443067140550331,0.0,0.01038482095985776,0.036126942309688582,0.0069548291836178458,0.00039753959004329675,0.00021813426910195798,0.0061489087629531232,1.4566486898247966e-09,0.00047734371507783085,2.7101192067959648e-08,0.00057855229168682029,1.3390908033793366e-08,9.1046763405559711e-10,0.00061879137167780403,8.226579387681849e-05,0.0057322835117513933,8.3512284803574387e-07,0.00042614681615668246,2.4209489731329228e-06,1.654179050790852e-06,0.0024991593455742176,0.013089858816343055,0.00070214181868335297,2.0564404843551219e-08,0.00013018185740854796,7.786313120650237e-08,4.5261284813875827e-07,5.8558496918089512e-09,2.0915257252288133e-08,6.2232541141252865e-09,1.0638482042007991e-06,8.9745822961010067e-06,2.2533341253186526e-11,5.4303580113741807e-08,3.6459509665738017e-07,1.0701505593013196e-10
2.9188224842941467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42982670694189823,0.082157995315637361,0.013421294285222389,0.0,0.010411711839284979,0.036173189781203055,0.0069708302520235035,0.00039882448237181013,0.00021891500673485394,0.0061582866083912252,1.4638810450001139e-09,0.00047731167894996955,2.7188944853492812e-08,0.00057914335147472894,1.3423841929369336e-08,9.1434330922916903e-10,0.00061807296264408023,8.2691264553381031e-05,0.0057288881659185928,8.3298867339941733e-07,0.0004263721096853223,2.4273254729505502e-06,1.6577367578597783e-06,0.0025031232302702997,0.013103232463333373,0.00070301702711889362,2.0562410582420941e-08,0.00013085515998365177,7.7767216979448218e-08,4.5376886917438142e-07,5.8688032435955413e-09,2.0962640839720146e-08,6.2293930619982327e-09,1.0672506363229104e-06,9.0210529649469481e-06,2.2649085685197425e-11,5.435977615332275e-08,3.6588769744185364e-07,1.0742485413016141e-10
2.9251805938066826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4298116685667378,0.082112518471311402,0.013399550232111961,0.0,0.010438573407828906,0.036219295249589001,0.0069868093435591101,0.00040010981481014188,0.00021969521321543931,0.0061676505500057504,1.4711277793095636e-09,0.00047727914381751285,2.7276715751501063e-08,0.0005797293463455838,1.3456625578223953e-08,9.1821450619485194e-10,0.00061735382785018907,8.3118013590740498e-05,0.0057255005340800446,8.3086293091882826e-07,0.00042659657562948484,2.4336902940627984e-06,1.6612854555952523e-06,0.0025070741932846298,0.013116550334586773,0.00070388951467282559,2.0560312571945899e-08,0.00013153048561814382,7.7671225844533436e-08,4.5492359861307485e-07,5.8817385421723646e-09,2.1009958107383847e-08,6.2354780198996166e-09,1.070654172581994e-06,9.0676640160337419e-06,2.2765175468962545e-11,5.4415480263025477e-08,3.6717937495677881e-07,1.0783482104843551e-10
2.9315387033192185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42979669435955126,0.082067136208584537,0.013377834994327206,0.0,0.010465405610377858,0.03626525916477203,0.0070027664657407512,0.0004013955692729244,0.00022047487907776302,0.0061770005278015527,1.4783887897880789e-09,0.00047724611449050732,2.7364503689786916e-08,0.00058031028740231159,1.3489258772591237e-08,9.2208112928949472e-10,0.0006166339871002788,8.3546040580758158e-05,0.0057221206016656104,8.287455722832594e-07,0.00042682021791189345,2.4400434096924466e-06,1.6648251486084336e-06,0.0025110122643112447,0.013129812639286517,0.00070475929040080269,2.0558111059522491e-08,0.00013220783366641866,7.7575160078292092e-08,4.5607703446252603e-07,5.8946556001905099e-09,2.1057209094799393e-08,6.2415091123546212e-09,1.074058765370884e-06,9.114415412873711e-06,2.2881610495868529e-11,5.44706936458114e-08,3.6847011384517742e-07,1.0824495253695463e-10
2.9378968128317543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42978178408372719,0.082021848391752791,0.013356148584397728,0.0,0.010492208392805133,0.036311081975953383,0.0070187016263904747,0.00040268172772870466,0.0002212539949078859,0.0061863364825479866,1.4856639732004281e-09,0.0004772125957430356,2.7452307600142059e-08,0.00058088618580217667,1.3521741311253738e-08,9.2594308337487124e-10,0.00061591345995782925,8.3975345097222345e-05,0.0057187483540730687,8.2663654949626408e-07,0.00042704304043463133,2.4463847936795497e-06,1.6683558417358205e-06,0.0025149374731354788,0.013143019586092241,0.00070562636333963116,2.0555806295019673e-08,0.00013288720345427067,7.747902193597842e-08,4.5722917477048292e-07,5.9075544304944832e-09,2.1104393842263617e-08,6.2474864644008067e-09,1.0774643672279091e-06,9.1613071169766297e-06,2.2998390652450156e-11,5.4525417509368217e-08,3.6975989883599214e-07,1.0865524446158009e-10
2.94425492234429e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42976693750316619,0.081976654884400355,0.01333449101428125,0.0,0.010518981701958434,0.036356764131598773,0.0070346148336318101,0.0004039682722006406,0.00022203255134381003,0.0061956583557751946,1.492953226049014e-09,0.00047717859231338966,2.7540126418394625e-08,0.00058145705275593641,1.3554072999466666e-08,9.2980027384012478e-10,0.00061519226574834008,8.4405926695930444e-05,0.0057153837766690304,8.2453581489772512e-07,0.00042726504707667152,2.4527144204254922e-06,1.6718775400423543e-06,0.0025188498496342472,0.013156171383133682,0.00070649074250708072,2.0553398530739979e-08,0.00013356859427901972,7.7382813642943464e-08,4.583800176243011e-07,5.9204350461128011e-09,2.1151512390837049e-08,6.2534102015797875e-09,1.0808709308386997e-06,9.2083390878582735e-06,2.3115515820412491e-11,5.457965306601763e-08,3.7104871474394626e-07,1.0906569270214932e-10
2.9499479944309045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42975369768356042,0.08193626838626325,0.013315123237139936,0.0,0.010542929557633222,0.03639754909331866,0.0070488449493004129,0.00040512056122049046,0.00022272919101305776,0.0062039931950916803,1.499491900936557e-09,0.00047714773809404967,2.7618771458145017e-08,0.00058196394855984288,1.3582894736720072e-08,9.3324989546638398e-10,0.00061454595567372189,8.4792554192168621e-05,0.0057123776197617509,8.2266180462166862e-07,0.00042746314337498462,2.4583719915327255e-06,1.6750232517821206e-06,0.0025223421397130401,0.01316790091660326,0.00070726243194798991,2.0551155416211115e-08,0.00013418042825932128,7.7296610695885062e-08,4.5940938356322285e-07,5.9319529458192882e-09,2.1193646353083309e-08,6.2586689422244116e-09,1.0839219565449384e-06,9.2505706608250972e-06,2.3220682746874181e-11,5.4627802392518192e-08,3.7220189002217213e-07,1.0943333868405456e-10
2.9556410665175187e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42974050857378904,0.081895957291647059,0.013295778599172196,0.0,0.010566853704527431,0.036438221964745734,0.0070630574768807165,0.00040627313253077999,0.00022342536807623821,0.0062123166573926384,1.5060416981225509e-09,0.00047711650240494011,2.7697426842068729e-08,0.00058246682756765754,1.3611595248202737e-08,9.3669555526045667e-10,0.00061389913963500787,8.5180204871157861e-05,0.0057093775901022412,8.207943676352971e-07,0.0004276605913916105,2.4640200986609075e-06,1.6781617601213882e-06,0.0025258241871012033,0.013179586549032701,0.00070803197532730473,2.0548830110552265e-08,0.00013479388147022596,7.7210354834144787e-08,4.6043770645098305e-07,5.9434562621530307e-09,2.1235727304597943e-08,6.2638848891639493e-09,1.0869736817609961e-06,9.2929146264075295e-06,2.3326126094919982e-11,5.4675562072583205e-08,3.7335426545222227e-07,1.0980110376144924e-10
2.961334138604133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42972737000542199,0.081855721501215728,0.013276457107820581,0.0,0.010590754106431769,0.036478783066284201,0.007077252422802667,0.00040742597334029378,0.00022412107591822543,0.0062206287022417836,1.5126025428023112e-09,0.00047708488857527376,2.7776091814601971e-08,0.00058296569793336308,1.3640174407148193e-08,9.4013718638809178e-10,0.00061325183103043304,8.5568878377606197e-05,0.0057063836771252168,8.1893347037301296e-07,0.00042785739386710871,2.4696587245926703e-06,1.6812930691400925e-06,0.0025292960134190605,0.013191228428745767,0.00070879937907925852,2.054642279972567e-08,0.00013540895334967441,7.7124047603499455e-08,4.6146498499362177e-07,5.9549450048350254e-09,2.1277755276368231e-08,6.2690581335185711e-09,1.0900260728280309e-06,9.3353709515065111e-06,2.3431845769855522e-11,5.4722932985632377e-08,3.7450583030731525e-07,1.1016898500535094e-10
2.9670272106907473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42971428181036975,0.081815560915205379,0.01325715877017586,0.0,0.010614630727738059,0.036519232717839328,0.0070914297936794145,0.00040857907089455922,0.00022481630795710098,0.0062289292896827728,1.5191743600213955e-09,0.00047705289991169161,2.7854765622878378e-08,0.00058346056784330889,1.3668632090830111e-08,9.4357472235969505e-10,0.00061260404311163968,8.5958574344855847e-05,0.0057033958702474982,8.1707907946320452e-07,0.00042805355352872569,2.4752878524665405e-06,1.6844171830516367e-06,0.0025327576403377729,0.013202826703719474,0.00070956464962544023,2.0543933671174048e-08,0.00013602564331761902,7.7037690533482703e-08,4.624912179215643e-07,5.9664191836964446e-09,2.1319730299842568e-08,6.2741887667119222e-09,1.0930790961861193e-06,9.3779396017624707e-06,2.3537841673935967e-11,5.4769916013848883e-08,3.7565657391546132e-07,1.1053697949596353e-10
2.9727202827773615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42970124382088554,0.081775475433430903,0.013237883592980636,0.0,0.010638483533433439,0.036559571238811546,0.0071055895963048838,0.00040973241247621719,0.00022551105764410988,0.0062372183802370529,1.5257570746800193e-09,0.00047702053969836655,2.7933447516729706e-08,0.00058395144551574721,1.3696968180535811e-08,9.4700809703157907e-10,0.00061195578898516883,8.6349292394929676e-05,0.0057004141588685052,8.1523116174043142e-07,0.00042824907309031387,2.4809074657917104e-06,1.6875341062052784e-06,0.00253620908957805,0.013214381521582205,0.00071032779337470693,2.0541362913806872e-08,0.00013664395077610033,7.6951285140849311e-08,4.635164039893701e-07,5.9778788086828968e-09,2.1361652406923668e-08,6.2792768804662218e-09,1.0961327183752139e-06,9.4206205415604444e-06,2.3644113706378149e-11,5.4816512042126036e-08,3.7680648565937534e-07,1.1090508432268864e-10
