Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),O(29),C2H4X(206),CH4OX(60)
4.8240377820639456e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677605403,0.11866996600628492,0.022821567692710064,0.0,6.9747164635635093e-34,1.1590925668997452e-22,1.029483583368202e-46,4.7152165426170002e-34,5.1542830735387224e-77,4.2575958987077225e-13,2.9761210758235079e-66,4.2575958922267649e-13,2.7774387340877906e-45,4.3725587722256266e-43,8.8710183902203498e-64,1.0285921677455464e-64,4.1750528433811561e-24,5.1487071928136059e-52,2.3251899965843559e-11,6.8844743294191867e-13,2.7561001408996248e-15,2.7560718629345826e-15,1.3734106497488261e-20,1.2900440056662648e-22,2.8045868684758919e-25,1.3018266168990014e-23,3.6610066671890562e-32,3.321722631753115e-58,3.5157306397023389e-24,5.6601512579355783e-34,1.0527510457839485e-42,1.5622617583326872e-57,6.5715624661659859e-22,2.4802866926422968e-68,3.1288565797395196e-53
9.648076075301384e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675210819,0.1186699659826045,0.022821567692365839,0.0,5.5799069659289451e-33,4.6364256913847732e-22,1.3007007348765755e-44,3.7721728090393593e-33,2.6049129144466613e-74,8.5151922535767196e-13,1.9047170665826051e-64,8.5151922276529488e-13,4.443900724692462e-44,6.995971541486921e-42,2.2416415072488851e-61,2.5991762383181271e-62,1.6700405871509039e-23,1.6475847934613263e-50,4.6503802304794793e-11,1.3768949385990276e-12,5.5122295116060523e-15,5.5121158887652079e-15,5.4427984546494047e-20,1.020913258741079e-21,4.4294678185141828e-24,5.2072828465470901e-23,2.9288380504974581e-31,2.1258997005236869e-56,1.4062731881924335e-23,4.527990768855922e-33,6.6503487622660622e-41,3.9477008818530225e-55,1.3226625719090186e-21,3.1747628275095986e-66,1.0012106509923569e-51
1.9296152661776257e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670421644,0.11866996593524366,0.022821567691677393,0.0,4.4641390107157044e-32,1.8546132708851408e-21,1.6286918724700482e-42,3.0177370075734524e-32,1.3047830540371684e-71,1.7030384978344871e-12,1.2190180375622708e-62,1.703038487465014e-12,7.1102357473821362e-43,1.1193173719100042e-40,5.614014570331831e-59,6.5094271919839538e-60,6.6803171447710746e-23,5.2722606039992065e-49,9.3007606710439525e-11,2.7537899487382007e-12,1.1024578055331009e-14,1.1024119554461229e-14,2.1374808699060565e-19,7.9939615705857028e-21,6.9328878947951986e-23,2.0828939937232873e-22,2.3431211779126485e-30,1.3605719612589595e-54,5.6249395553085722e-23,3.6221837495503028e-32,4.1633674585495821e-39,9.8866037344671496e-53,2.6787252508330029e-21,4.063684968776121e-64,3.2037269223223854e-50
3.859230583472601e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660843301,0.11866996584052199,0.022821567690300498,0.0,3.5716524182947429e-31,7.4187796212030368e-21,2.0005059185383762e-40,2.414187398858097e-31,6.4113645326328614e-69,3.4060770487999959e-12,7.8017030094553551e-61,3.4060770073223844e-12,1.1376358747299049e-41,1.7907859207726219e-39,1.3792369094257808e-56,1.5992171881774986e-57,2.6722505261384659e-22,1.6871163497429913e-47,1.8601521443269814e-10,5.5075799610330281e-12,2.2049654239540432e-14,2.2047789352371752e-14,8.2484820591665974e-19,6.1317432709038938e-20,1.0643654130620742e-21,8.3314223230947351e-22,1.8745741105939856e-29,8.7076104018321086e-53,2.249853152282104e-22,2.8974126704866816e-31,2.5565111780308257e-37,2.4288656250525898e-50,5.4910507212594948e-21,5.201486900424562e-62,1.0250984456431054e-48
5.788845900767576e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651264957,0.11866996574580031,0.022821567688923603,0.0,1.0213253983724696e-30,1.5765366656203582e-20,1.2916670714514222e-39,7.167115052956454e-31,5.395356975527004e-68,5.1091156057770236e-12,4.4295735465009379e-60,5.1091155176376852e-12,4.3039042526849165e-41,6.827177983505003e-39,1.0248314879026842e-55,1.1882856687550573e-56,5.6787139495282145e-22,7.870347506526699e-47,2.7902282106592591e-10,8.2613699609665505e-12,3.3075128507185733e-14,3.3071121627179822e-14,1.7103293137225652e-18,1.7117002923311478e-19,3.8416265241795531e-21,1.770404662556762e-21,5.3602323914613446e-29,4.869362480813168e-52,4.7807580310038419e-22,8.2842405019045713e-31,1.4064625603166872e-36,1.8047402118937494e-49,8.4035763034850177e-21,3.4061355922901723e-61,4.8109927274213013e-48
9.648076535357525e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763210827,0.11866996555635698,0.022821567686169813,0.0,4.6944099079471224e-30,4.3589607027851978e-20,5.4126141346013106e-38,3.3572214513858225e-30,7.0454574222215408e-66,8.5151927437767654e-12,1.1907867391727178e-58,8.5151925001000263e-12,3.3966745888752859e-40,5.6134728525719369e-38,7.5355288875221523e-54,8.7373609326191236e-55,1.5701268012406299e-21,1.0546698589055775e-45,4.650380299762582e-10,1.3768949885121681e-11,5.5127808058542641e-14,5.5116436167413621e-14,4.4510159906089294e-18,7.3359196760910896e-19,2.7642812289979515e-20,4.8944871670483327e-21,2.4635198996077427e-28,1.120359797259309e-50,1.3216106766313378e-21,3.8063670510230417e-30,3.4036546570297112e-35,1.3269650996599961e-47,1.4629427908898288e-20,1.3620970850580615e-59,6.7065396126842686e-47
1.312138410648848e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761486725,0.11866996538585797,0.022821567683691403,0.0,1.0568041123580994e-29,7.7623502006390385e-20,2.5173187867669138e-37,7.7471205088063101e-30,3.8519787221140648e-65,1.1580662187398223e-11,5.1705499363726685e-58,1.1580661753485488e-11,9.532163679905418e-40,1.6370757225786665e-37,3.8353375948272266e-53,4.4470187899739108e-54,2.7960833785786665e-21,3.5003659420976129e-45,6.3245171447687155e-10,1.8725771728829543e-11,7.4976710092042093e-14,7.4956128834742261e-14,7.618673635071301e-18,1.588769668289214e-18,7.3839201997306142e-20,8.7154414238160006e-21,5.5455433373295971e-28,4.2819171107171293e-50,2.3532457723817102e-21,8.5671425246146435e-30,1.4175967035458435e-34,6.7537613075710714e-47,2.0556443403530951e-20,5.8492398680020944e-59,2.2987179849040111e-46
1.6594691677619435e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759762623,0.11866996521535897,0.022821567681212993,0.0,1.9976211743462723e-29,1.2117627702674374e-19,8.6515763517621395e-37,1.4916596583335903e-29,1.7478517179221382e-64,1.4646131651576196e-11,1.5656441838046341e-57,1.4646130974237345e-11,2.1824427404954997e-39,3.7457385014906965e-37,1.5229454146074891e-52,1.7658329490348274e-53,4.3649661523803821e-21,9.4054947685228668e-45,7.9986539525302825e-10,2.3682593452482617e-11,9.4827291844005956e-14,9.4794667388203694e-14,1.1440708329254785e-17,2.8863302100057968e-18,1.6087230115788657e-19,1.3604627691112846e-20,1.0481783289851079e-27,1.335457128572222e-49,3.6732116896380443e-21,1.6190570489380706e-29,4.1500624898321751e-34,2.6817681726730763e-46,2.6826140635485304e-20,2.0978740097549189e-58,6.2086094838330404e-46
2.006799924875039e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758038521,0.11866996504485999,0.022821567678734583,0.0,3.3392479760860413e-29,1.7372133100529708e-19,2.3883788730067978e-36,2.5361855373180736e-29,5.8474697119208025e-64,1.7711601135170634e-11,4.0645720702755702e-57,1.7711600164163313e-11,4.255890671447625e-39,7.4069892941711375e-37,4.6360419340551082e-52,5.3754138036015666e-53,6.2578252769499634e-21,2.0807138894907195e-44,9.6727907251104095e-10,2.8639415035781994e-11,1.1467953729180684e-13,1.1463211581795409e-13,1.5817306177763275e-17,4.6517021449019641e-18,3.0005335796239449e-19,1.9502814778973919e-20,1.7520416233718917e-27,3.3200637658810289e-49,5.2654910197438382e-21,2.7058986553598749e-29,1.0382983449773839e-33,8.1635574654005768e-46,3.3419537084741285e-20,5.8138155204451893e-58,1.3875113440240959e-45
2.7014614391012303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727545903171,0.11866996470386203,0.02282156767377776,0.0,7.1299514677000989e-29,2.993199237005366e-19,1.0981297464553882e-35,5.6075216669267217e-29,3.3921219530807716e-63,2.3842540146635139e-11,1.7978377789661938e-56,2.3842538473717409e-11,1.1299194233791131e-38,2.0715932588344158e-36,2.393966979579135e-51,2.7757450915548776e-52,1.0782499103588419e-20,6.5465501077187327e-44,1.3021064190040038e-09,3.8553057784798333e-11,1.5438802732811097e-13,1.5430452684121783e-13,2.5672734161040761e-17,9.3685597283139953e-18,7.4033061513474693e-19,3.3600030627469138e-20,3.7405766320837119e-27,1.2236304146610665e-48,9.0709242513062039e-21,5.7757687143682011e-29,4.2635436577627008e-33,4.215426938489276e-45,4.7344520094293252e-20,2.4851493160822389e-57,4.5252930612733381e-45
3.3961229533274215e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511421132,0.11866996436286405,0.022821567668820944,0.0,1.2966823552628396e-28,4.5816250225672363e-19,3.5436286790456973e-35,1.0505598020139544e-28,1.3152064473924994e-62,2.9973479229862183e-11,5.4098044742954917e-56,2.9973476669326548e-11,2.4509434072728597e-38,4.638137471649071e-36,8.5161109288856686e-51,9.874188858048595e-52,1.6505110897602833e-20,1.6192928366530317e-43,1.6369337524924747e-09,4.8466699759733969e-11,1.9410324507702177e-13,1.9397290882223435e-13,3.7128654416996854e-17,1.6133939978581692e-17,1.5029760097523276e-18,5.1426439214451468e-20,6.8021023489798303e-27,3.4088606820476471e-48,1.388255509923009e-20,1.0500865025532222e-28,1.2219720593927266e-32,1.4995427728581886e-44,6.2466027141096943e-20,7.715560203566054e-57,1.1522530535372504e-44
4.090784467553613e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727476939092,0.1186699640218661,0.022821567663864124,0.0,2.1452651088044337e-28,6.5250724348935253e-19,9.6673935535532285e-35,1.777969741745502e-28,4.2905008911287096e-62,3.6104418389711994e-11,1.4003833691143309e-55,3.6104414743262143e-11,4.7367317389225179e-38,9.1630799236279166e-36,2.55310322644197e-50,2.9602391589280622e-51,2.3507233891642132e-20,3.5220158202607117e-43,1.9717610720943893e-09,5.838034073176662e-11,2.3382606870664984e-13,2.3363698888984754e-13,4.9987346233462428e-17,2.5276296853024488e-17,2.7262241531348172e-18,7.3234584852506857e-20,1.1252429527620352e-26,8.2525957179387042e-48,1.9768315884627277e-20,1.7367550322291742e-28,3.0050561476098697e-32,4.4955140501677527e-44,7.886521569707285e-20,2.0603009962814563e-56,2.5641297761516277e-44
4.785445981779804e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727442457053,0.11866996368086816,0.022821567658907305,0.0,3.3158784815139162e-28,8.8291444961746098e-19,2.3513098274999454e-34,2.7947779458097558e-28,1.2399127672984829e-61,4.2235357627378841e-11,3.2574164949545625e-55,4.2235352693614738e-11,8.4145422795633381e-38,1.6518702588702725e-35,6.7945845541655054e-50,7.878058665093345e-51,3.1809313440821569e-20,6.9831910580739663e-43,2.3065883775918144e-09,6.8293980485919471e-11,2.7355704750118315e-13,2.7329669999778126e-13,6.3980812891740395e-17,3.6981668348773634e-17,4.5581225487096358e-18,9.9086501869779503e-20,1.7390715506823416e-26,1.8085829728776406e-47,2.67447035769792e-20,2.6836064850855611e-28,6.6249936967806592e-32,1.1963730135357868e-43,9.6562137494284307e-20,4.9512043419836306e-56,5.1744261482612254e-44
6.1747690102321856e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727373492985,0.11866996299887234,0.022821567648993669,0.0,6.9290418968555577e-28,1.4521038542247568e-18,1.3492219710751198e-33,5.9718590307331968e-28,1.3465898933944421e-60,5.449723633649474e-11,1.6121381118734273e-54,5.4497228222971014e-11,2.3065785790924718e-37,4.5669584317861727e-35,5.3246263627135121e-49,6.1735885422109326e-50,5.2321748892653322e-20,2.4676709317326798e-42,2.9762429462046858e-09,8.812125519949519e-11,3.5304550497037499e-13,3.5260299679339215e-13,9.4227578831572455e-17,6.8391253965382455e-17,1.0900850428252131e-17,1.6293868543653675e-19,3.6330840408357428e-26,8.3155791213111008e-47,4.3972591343548023e-20,5.6035640033252605e-28,2.8117824406927772e-31,9.3747543742294823e-43,1.3585548436005337e-19,3.0001218820420646e-55,1.866765318223094e-43
7.564092038684568e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727304528917,0.11866996231687657,0.022821567639080036,0.0,1.2519903098492376e-27,2.165689212680993e-18,4.802196304436641e-33,1.0925999969918125e-27,6.8090991942419184e-60,6.6759115357036107e-11,5.2446114692979683e-54,6.67591032575777e-11,5.1118147055217678e-37,1.0139252296571338e-34,2.2701311368735083e-48,2.6320595260992422e-49,7.8043142825818822e-20,6.5823991326070156e-42,3.6458974583518425e-09,1.0794852247376375e-10,4.3257074449459293e-13,4.3189180901787545e-13,1.2679721845893901e-16,1.1035003922597885e-16,2.1605896852225688e-17,2.4297375257910243e-19,6.5627787558569144e-26,2.6536620016817131e-46,6.5562009194012242e-20,1.0117596254814463e-27,8.2716973977208985e-31,3.9966958469788552e-42,1.8034415838021035e-19,1.1384463829510496e-54,5.0143514400165384e-43
8.95341506713695e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727235564849,0.11866996163488086,0.022821567629166407,0.0,2.0510001692981799e-27,3.0236617917160187e-18,1.3361042402142527e-32,1.8034728232706963e-27,2.4781031066721522e-59,7.9020994688899725e-11,1.3732872196358868e-53,7.9020977797495974e-11,9.8711527235312468e-37,1.9596799130482936e-34,7.2532688784731844e-48,8.4095912082811561e-49,1.0897574858232776e-19,1.4760757057660668e-41,4.3155519140402062e-09,1.2777578074383208e-10,5.1213473968266748e-13,5.1116314252075439e-13,1.6085846759541864e-16,1.625296326696959e-16,3.782716727874451e-17,3.3918611531565255e-19,1.074823119292748e-25,6.8606198922493748e-46,9.1509567767430538e-20,1.6562882071336769e-27,1.9884255013471319e-30,1.27692491611177e-41,2.3002752290765656e-19,3.3696862657325181e-54,1.1277412150470818e-42
1.0342738095589333e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727166600782,0.11866996095288521,0.022821567619252782,0.0,3.1333836668277263e-27,4.026021826892316e-18,3.183278575215548e-32,2.7686677173936968e-27,7.3985436805223604e-59,9.1282874332005921e-11,3.1350149130314744e-53,9.1282851842746735e-11,1.7328536303058596e-36,3.4434935357408236e-34,1.9406796198277479e-47,2.2500435197583864e-48,1.451223273228063e-19,2.9435908218165884e-41,4.9852063132720865e-09,1.4760302839874397e-10,5.917391882669598e-13,5.9041700183112151e-13,1.9584061662969288e-16,2.2436035069764018e-16,6.0700606724851254e-17,4.5157140279348722e-19,1.6416031796540201e-25,1.5441215749915051e-45,1.2181215211767219e-19,2.528607774246929e-27,4.192416187411801e-30,3.4163884101628547e-41,2.8490536553233321e-19,8.5062684544945454e-54,2.2526116921026265e-42
1.3121384152494098e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727028672668,0.11866995958889406,0.022821567599425555,0.0,6.3093986046971921e-27,6.4639126615356623e-18,1.3336706771732862e-31,5.6058771176669333e-27,4.5964289241141285e-58,1.1580663455169087e-10,1.245844976641441e-52,1.1580659844925972e-10,4.3732502817894784e-36,8.7167467912746704e-34,9.9362992297417983e-47,1.1519968824177729e-47,2.3306827749639573e-19,9.1843678139039042e-41,6.3245149423677398e-09,1.8725748589997698e-10,7.5107432573477198e-13,7.4887231240150597e-13,2.6746199532113383e-16,3.7426348503336601e-16,1.3020702744015296e-16,7.2484664443307654e-19,3.3037494490783645e-25,5.9137988304037126e-45,1.9547143448760612e-19,5.0846635359498436e-27,1.4265421232378827e-29,1.7490351379811475e-40,4.1024436193172754e-19,3.9720877860504099e-53,7.0467715094780386e-42
1.5900030209398862e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072689074456,0.11866995822490314,0.022821567579598349,0.0,1.112886464690247e-26,9.4793740769523176e-18,4.1042074217756638e-31,9.9153988031878361e-27,1.8505976481385917e-57,1.4033039601553796e-10,3.7110437503183718e-52,1.4033034307714929e-10,9.2319438189267778e-36,1.8463873646514804e-33,3.5199265233245768e-46,4.0808666363674564e-47,3.4190448430098809e-19,2.2880342754985708e-40,7.6638233456419236e-09,2.269118820784614e-10,9.1058576393415149e-13,9.0725777221508053e-13,3.397546888141406e-16,5.5417295545595199e-16,2.378874047652262e-16,1.0627689042213814e-18,5.8241654992371452e-25,1.7175408658965645e-44,2.8651613298285964e-19,8.9566182016616969e-27,3.7570236941924057e-29,6.1955098059032277e-40,5.5636086153064158e-19,1.3285475415580049e-52,1.7597972184229858e-41
1.8678676266303627e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726752816464,0.11866995686091247,0.022821567559771192,0.0,1.7959794748598983e-26,1.3072409979944541e-17,1.0517329401289589e-30,1.602476264840098e-26,5.9756668612794178e-57,1.6485415872297559e-10,9.3037405999150201e-52,1.6485408572643353e-10,1.7337981761867176e-35,3.4768977969665493e-33,1.0179969586497346e-45,1.1802052688662142e-46,4.7165581549675871e-19,4.9426173994374994e-40,9.0031315230960558e-09,2.6656620335673224e-10,1.0702810414274404e-12,1.0655734138219938e-12,4.1199317158090815e-16,7.579053708676525e-16,3.906187064461627e-16,1.465306549971465e-18,9.3938486814805415e-25,4.222260169900635e-44,3.9492144535081773e-19,1.4434900640364725e-26,8.4193478080472371e-29,1.7916793719380879e-39,7.2325473518839066e-19,3.6792656937725409e-52,3.810397099540212e-41
2.1457322323208392e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726614888389,0.11866995549692201,0.022821567539944076,0.0,2.7168120402033088e-26,1.7243019961007005e-17,2.3873135741387756e-30,2.4258668160782206e-26,1.6869869522206602e-56,1.8937792267344723e-10,2.0812565891467316e-51,1.8937782639711519e-10,2.995565224867756e-35,6.0171926109954801e-33,2.5889896404089978e-45,3.0014625332455356e-46,6.2234704697001775e-19,9.6765366282745966e-40,1.0342439474729777e-08,3.062204362742577e-10,1.2301652054024386e-12,1.22381926892922e-12,4.8426958206219024e-16,9.8013590919259035e-16,5.9360249709829986e-16,1.9324287444732898e-18,1.4202155110349517e-24,9.2940837080378795e-44,5.2066295256041697e-19,2.1806378648759423e-26,1.6863213784790466e-28,4.5563027491229666e-39,9.1092601706498531e-19,9.0367997732860537e-52,7.4746495819968431e-41
2.4235968380113157e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072647696032,0.11866995413293177,0.022821567520117013,0.0,3.9111353279229305e-26,2.1991204120647455e-17,4.9424230267057805e-30,3.4933353696683817e-26,4.3097655800322025e-56,2.1390168786641379e-10,4.2700994918169255e-51,2.1390156508919271e-10,4.8564533783157012e-35,9.7631836743939357e-33,5.9788716310097419e-45,6.9312690549791842e-46,7.9400231666873314e-19,1.7585320935259323e-39,1.1681747200542227e-08,3.4587456772088074e-10,1.3902416849059645e-12,1.3819953682423192e-12,5.5674908327934221e-16,1.2170147946325527e-15,8.5049325399387038e-16,2.4641056177935765e-18,2.0433514021466017e-24,1.8833434708647959e-43,6.6371694582872131e-19,3.1349379534278826e-26,3.0990966261678112e-28,1.0521257531650304e-38,1.1193747877854603e-18,2.0303390574866997e-51,1.3603498292306077e-40
2.7014614437017922e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726339032262,0.11866995276894175,0.022821567500290001,0.0,5.4141500349555614e-26,2.7316963992649581e-17,9.5257565061771115e-30,4.8359216020180012e-26,1.0306512372189224e-55,2.384254543013436e-10,8.1948197695119281e-51,2.384253018026692e-10,7.4862186174385803e-35,1.505426616410529e-32,1.2868309732653756e-44,1.4917798443769214e-45,9.8664523019569423e-19,3.0148442865447295e-39,1.3021054700533067e-08,3.8552858482825602e-10,1.5505131508714197e-12,1.5401017420439366e-12,6.2933974608953833e-16,1.4659657699518152e-15,1.1639294423964481e-15,3.0603077197489934e-18,2.8268954454802442e-24,3.5844344403353139e-43,8.2406014660451245e-19,4.3336041350447861e-26,5.3186166280305607e-28,2.2642845064717516e-38,1.3486010790907714e-18,4.2801107230355177e-51,2.3343211086445339e-40
2.9793260493922687e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726201104232,0.11866995140495198,0.022821567480463056,0.0,7.2612437216408898e-26,3.3220300570201582e-17,1.7205129756637645e-29,6.4847691610840548e-26,2.2790726148084866e-55,2.6294922197770028e-10,1.4796828272014699e-50,2.6294903653755288e-10,1.1070649518211113e-34,2.2262296145331235e-32,2.5784320286632362e-44,2.9890204977133865e-45,1.2002993933487775e-18,4.9168055645099155e-39,1.4360361974702554e-08,4.251824746847292e-10,1.710982082424314e-12,1.6981384208912654e-12,7.0186046731354449e-16,1.7247819200024875e-15,1.5362690892788803e-15,3.7210053422453265e-18,3.7890116052180933e-24,6.441508927819202e-43,1.0016691714484865e-18,5.8038755675336259e-26,8.6209694662655243e-28,4.536547765714178e-38,1.5986048685554446e-18,8.460059743741666e-51,3.8088113911115087e-40
3.257190655082745e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726063176213,0.11866995004096242,0.022821567460636179,0.0,9.4884295965572617e-26,3.9701212943043458e-17,2.9333518684140099e-29,8.4715238580596048e-26,4.6818699663552157e-55,2.8747299089493795e-10,2.5308781359563632e-50,2.8747276929385341e-10,1.5810953952058105e-34,3.1790024109063692e-32,4.8358324955846236e-44,5.6057670925259312e-45,1.434988759015185e-18,7.6778320235935752e-39,1.5699669023051097e-08,4.6483622417031929e-10,1.8716507764446754e-12,1.8561054358725569e-12,7.7426916419268755e-16,1.9911589914776437e-15,1.9698280179095966e-15,4.4461682634562036e-18,4.9481570816203206e-24,1.099153012773871e-42,1.1965202636437753e-18,7.5733778750664796e-26,1.3320074640167605e-27,8.507491433757065e-38,1.8693861196623821e-18,1.5750799394056266e-50,5.9488169288837992e-40
3.5350552607732216e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725925248211,0.11866994867697309,0.02282156744080938,0.0,1.2132053128425611e-25,4.6759699556685426e-17,4.7637965208084958e-29,1.0828048926825784e-25,9.040459224144141e-55,3.1199676105250885e-10,4.136433620318178e-50,3.1199650007157814e-10,2.1928808260390589e-34,4.408019604986154e-32,8.5752524327469981e-44,9.9403493735188649e-45,1.690737441474202e-18,1.1554600218318335e-38,1.703897584557882e-08,5.0448982007468449e-10,2.0325209552224105e-12,2.0140028181856499e-12,8.4665233155782845e-16,2.2631098600744095e-15,2.4664762377763231e-15,5.2357661513849714e-18,6.3229164141943894e-24,1.7943135319523056e-42,1.4085895525194593e-18,9.6698452582378053e-26,1.9777341741310623e-27,1.508472317799187e-37,2.1609448229165673e-18,2.786721815850281e-50,8.9526433816472499e-40
3.812919866463698e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725787320225,0.11866994731298397,0.022821567420982663,0.0,1.5228293313319248e-25,5.4395760022694819e-17,7.4311406882044539e-29,1.3585961188666136e-25,1.6575082680950558e-54,3.3652053244987139e-10,6.5112859297106593e-50,3.3652022887073203e-10,2.9669920659182697e-34,5.9622228240771799e-32,1.4513530292948509e-43,1.682359500317377e-44,1.967569352986009e-18,1.6857151745213262e-38,1.8378282442285557e-08,5.4414324928933723e-10,2.1935936494905269e-12,2.171830598685076e-12,9.190546308639979e-16,2.5394236231382456e-15,3.0273497074125956e-15,6.0897690046706277e-18,7.9317311183074815e-24,2.8223686799623126e-42,1.6378534087816359e-18,1.2120687921096569e-25,2.8406383965201533e-27,2.5528371894996112e-37,2.4732809943610171e-18,4.7243303606843297e-50,1.3059572582425854e-39
4.0907844721541746e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725649392256,0.1186699459489951,0.022821567401156036,0.0,1.881309573709412e-25,6.2609394854541475e-17,1.1205902798886761e-28,1.6776578447783542e-25,2.9066889959293675e-54,3.6104430508648884e-10,9.9296786734313981e-50,3.610439556913203e-10,3.9302166533573731e-34,7.8948992253667764e-32,2.3613118620224902e-43,2.7370962513338175e-44,2.2655081360667699e-18,2.3952166544932398e-38,1.9717588813171193e-08,5.8379649882949105e-10,2.354869529203474e-12,2.3295888079340233e-12,9.9142533857250479e-16,2.8194417601310641e-15,3.6531276741181283e-15,7.008147106792756e-18,9.7928689803026093e-24,4.3015243549040034e-42,1.884288454022438e-18,1.495295303630192e-25,3.9668106682198119e-27,4.1530063852397398e-37,2.8063946451804148e-18,7.7221468138541896e-50,1.8552223628514995e-39
4.368649077844651e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072551146432,0.11866994458500645,0.022821567381329507,0.0,2.2922506457941046e-25,7.1400603918961114e-17,1.6411442429457492e-28,2.0431236234467415e-25,4.9029334655600834e-54,3.8556807896182352e-10,1.4730960296188142e-49,3.8556768053335044e-10,5.1111743956594992e-34,1.0262970548712224e-31,3.7127329106776557e-43,4.3034959365288981e-44,2.5845773968477402e-18,3.3262067885454091e-38,2.1056894958235857e-08,6.2344955570284775e-10,2.5163492576849132e-12,2.487277476572308e-12,1.0637195531016598e-15,3.1025005106792547e-15,4.344488727557569e-15,7.9908706706328565e-18,1.1924608651848265e-23,6.3784522854536082e-42,2.1478713007768199e-18,1.8193626575345512e-25,5.4065157074475485e-27,6.5292289503033716e-37,3.1602857655653836e-18,1.2226194780843091e-49,2.5755778589107443e-39
4.924378289225604e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072523560851,0.11866994185702981,0.022821567341676761,0.0,3.2861379376027772e-25,9.071574063978339e-17,3.2830580612142391e-28,2.9259343195879208e-25,1.2942709450559403e-53,4.3461563042647082e-10,3.0394721069670935e-49,4.3461512428176537e-10,8.2537328623693534e-34,1.6558272746705919e-31,8.5132879376634279e-43,9.8674675794180656e-44,3.2862025914649886e-18,6.0645228699125008e-38,2.3735506570902717e-08,7.0275503892871259e-10,2.8399225408998756e-12,2.802446315795704e-12,1.2082295781178078e-15,3.674793331791911e-15,5.9266340535374249e-15,1.0149233853080968e-17,1.7073785671920387e-23,1.3162466341651926e-41,2.7263860176543299e-18,2.6008793216652306e-25,9.4580974607390396e-27,1.4968381184612947e-36,3.9304003766627454e-18,2.8662112032142981e-49,4.6923613946230366e-39
5.480107500606557e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724959752788,0.11866993912905408,0.022821567302024479,0.0,4.5336605125764156e-25,1.1234116630843976e-16,6.0524615247302699e-28,4.0322453231464217e-25,3.0359378064447871e-53,4.8366318683949126e-10,5.7933127441839556e-49,4.8366256011603172e-10,1.266175791049044e-33,2.5377624436480874e-31,1.7688533998322101e-42,2.0501316113069328e-43,4.0726343713723e-18,1.0365584746694065e-37,2.6414117280286582e-08,7.8205959440949483e-10,3.164316596445298e-12,3.117337362535714e-12,1.3526041183241393e-15,4.2524410426503375e-15,7.7773856966396213e-15,1.2564619227464734e-17,2.3526368725103502e-23,2.5104696213570688e-41,3.373209879148052e-18,3.5781812231113256e-25,1.5483510762378394e-26,3.1094302443523309e-36,4.78362479615186e-18,6.113109139705715e-49,8.0132325864664188e-39
