Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(46),CHOX(50),COX(47),CH4OX(57),C2H6X(49),CH3OX(56),CH2OX(182),CHOX(183),CHO3(116)
4.259234171200196e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998427,0.09999999999998907,0.099999999999997619,7.4256861375003662e-99,3.9569832416957304e-55,3.3185085479614965e-44,1.5270798613236304e-76,1.4413402744482327e-46,1.7885718253515228e-127,1.4102864820883094e-33,2.7292953485123655e-121,1.4073597466793727e-33,2.0987080301549394e-77,6.1141326849764951e-56,3.8796991125695742e-111,1.1783444417806484e-112,2.2377908326299931e-45,9.8294297444621064e-94,1.0941287799626238e-14,4.7871200665194198e-15,8.595223807695498e-20,8.5952238094387066e-20,9.0029655248971063e-30,1.2855501622858249e-33,2.6173730615962477e-39,5.7770494257794217e-31,4.1645204546073549e-44,1.5081633476117897e-61,1.8011941775128978e-89,5.463852278388452e-57,1.4853178262729623e-88,6.3485046330829663e-90,2.4435659498214826e-69,6.1445197458201202e-60,1.3635666420390688e-72,1.9992268578450959e-79,1.097478433268851e-85,4.0663008145577927e-156
8.519392856003866e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039996854,0.09999999999997812,0.099999999999995218,3.8030620541757187e-96,6.3327612850008875e-54,2.6548993259439436e-43,1.9550212422583181e-74,1.1533642340505695e-45,1.83222988988355e-124,2.8267338436530075e-33,1.7499162866237095e-119,2.8150249962426009e-33,3.3588439800152367e-76,9.785456272253746e-55,9.9861510197303909e-109,3.017120314859454e-110,1.7905726650960389e-44,3.1462994336795166e-92,2.1884950526013413e-14,9.5752792300783447e-15,1.7192313301526748e-19,1.7192313308501228e-19,3.6012582519329839e-29,1.028496295356054e-32,4.1880741367681546e-38,2.3111959496266808e-30,3.3322491005364844e-43,9.6539895802670774e-60,4.6123998410180636e-87,8.7426106907433347e-56,3.803519848742157e-86,1.6255181097819807e-87,7.8217600439755836e-68,9.8338991711133979e-59,4.3647236194824232e-71,1.2799097236292952e-77,1.4052348348302981e-83,3.3332459450299915e-152
1.7039710225611205e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039993706,0.099999999999956235,0.09999999999999043,1.947074101307227e-93,1.0133688727735003e-52,2.1235322055360492e-42,2.502171433453759e-72,9.2280820704505509e-45,1.876213186061435e-121,5.6771947567664262e-33,1.1233541780159189e-117,5.63035555530995e-33,5.3748793758407621e-75,1.5659005591803634e-53,2.5829620272025993e-106,7.7230472729321033e-108,1.4325941465914798e-43,1.0069569465227696e-90,4.37722759786497e-14,1.9151597557192616e-14,3.4386492284122294e-19,3.4386492312026616e-19,1.4402093141434713e-28,8.2265257987923593e-32,6.6998248283650321e-37,9.2455362134042437e-30,2.6660524029136585e-42,6.1779079566971901e-58,1.1807167709717181e-84,1.3985830734784023e-54,9.7365305215351345e-84,4.160905729216772e-85,2.5033391211497835e-66,1.573637303562341e-57,1.3969204544586898e-69,8.1912025226990882e-76,1.7986615402672938e-81,2.730940081440232e-148
3.408034496482588e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039987414,0.099999999999912464,0.099999999999980854,9.9649110994912375e-91,1.6214918588656136e-51,1.6979926519807098e-41,3.2013737250998403e-70,7.3829329600400983e-44,1.9204997810533434e-118,1.1448381342887916e-32,7.2310171571808677e-116,1.1261016913208213e-32,8.6003902445527493e-74,2.5056229548876104e-52,6.7464696229110699e-104,1.9762349559741097e-105,1.1461297266063064e-42,3.222488048806501e-89,8.7546926883370053e-14,3.8304234211406777e-14,6.8774850229045583e-19,6.8774850340700274e-19,5.7577843641558613e-28,6.5779743442500232e-31,1.0714638350591609e-35,3.6983649758484614e-29,2.1329431778604682e-41,3.9521152470569454e-56,3.0213871325092835e-82,2.2366806572896499e-53,2.4915200765352417e-81,1.0647257563491863e-82,8.0112866942687319e-65,2.5179904453995095e-56,4.4704746082264015e-68,5.2403622664210434e-74,2.301404657044167e-79,2.2364617058701093e-144
6.816161444325524e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039974829,0.09999999999982491,0.099999999999961703,5.0970282769456388e-88,2.5944683106915808e-50,1.3569776911187932e-40,4.093684682304336e-68,5.9065332887087821e-43,1.9646832919225438e-115,2.327181355437793e-32,4.6803733993319045e-114,2.2522340588059014e-32,1.3761090987809154e-72,4.0091423844860549e-51,1.7954468613802273e-101,5.0541430508628033e-103,9.1692554659367236e-42,1.0312323071050708e-87,1.7509622869060183e-13,7.6609507519777568e-14,1.3755156603782105e-18,1.3755156648471146e-18,2.3005348980972622e-27,5.2568190794407188e-30,1.7125919754467316e-34,1.4793760906918575e-28,1.7063950473864101e-40,2.5268282004198088e-54,7.7271529675026934e-80,3.5750855732700359e-52,6.3720116588554382e-79,2.7229941781352638e-80,2.5637079890368456e-63,4.0289213207581855e-55,1.4306012770969157e-66,3.3507142461012475e-72,2.9430428797093192e-77,1.8303966517516672e-140
1.3632415340011395e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039949658,0.099999999999649813,0.0999999999999234,2.6043617449639715e-85,4.1512143788278482e-49,1.0832887170227911e-39,5.2292122979561016e-66,4.7253013899787636e-42,2.0077395688190791e-112,4.8042914131693675e-32,3.062455780150753e-112,4.5044991773977729e-32,2.2018118817463817e-71,6.4147443510334398e-50,4.9449636921505931e-99,1.2912228417149891e-100,7.3354914510534613e-41,3.3000011873010587e-86,3.501948322962298e-13,1.5322005413628826e-13,2.7510499733108724e-18,2.7510499912076114e-18,9.1812942657883499e-27,4.1964366293721749e-29,2.7344625706348216e-33,5.9175645777626414e-28,1.3651322430520956e-39,1.6138531282940941e-52,1.9741169535769032e-77,5.7084480677178153e-51,1.627901048892583e-76,6.9566536598624268e-78,8.204019573493278e-62,6.4463833872380338e-54,4.5779823103387914e-65,2.140301961705946e-70,3.7597431631562059e-75,1.4964474271550709e-136
2.7264923131383137e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039899315,0.099999999999299607,0.099999999999846795,1.3279691278331386e-82,6.6419951082052257e-48,8.6297041521306857e-39,6.6659583032402475e-64,3.7802709991760573e-41,2.0474852567060826e-109,1.0208205988244848e-31,2.0456854008726816e-110,9.009030949068366e-32,3.52292885501079e-70,1.0263684217332418e-48,1.4432683876930066e-96,3.2920091412941523e-98,5.8684280178484197e-40,1.0560096243280004e-84,7.0039203947214295e-13,3.0644114736838083e-13,5.5021185862048088e-18,5.5021186579586107e-18,3.6558914595472254e-26,3.3427486024524735e-28,4.356978866417523e-32,2.3670378851612441e-27,1.0921122811620302e-38,1.0286159587295619e-50,5.0330099847297141e-75,9.0961851269253715e-50,4.1502959071561107e-74,1.7736185097832083e-75,2.6253109116908335e-60,1.0314300793448209e-52,1.4649504189719349e-63,1.3644494560957014e-68,4.7935577660984071e-73,1.2208939840271248e-132
5.452993871412662e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039798629,0.099999999998599209,0.09999999999969357,6.7437839921196048e-80,1.0627233971208678e-46,6.8458541814702187e-38,8.4629103481505279e-62,3.0242287276399596e-40,2.0794943200848281e-106,2.2814812959869517e-31,1.4189304935018001e-108,1.8018100630357014e-31,5.6367099954751696e-69,1.6421969435985038e-47,4.5916539778909651e-94,8.3590158727138894e-96,4.6947563978499779e-39,3.37924556061448e-83,1.4007864536825989e-12,6.1288333382880686e-13,1.1004255760107131e-17,1.1004256048438416e-17,1.4492120032118219e-25,2.6514149951112052e-27,6.9136834491249868e-31,9.4681757368394637e-27,8.736924270182667e-38,6.5292965318460118e-49,1.2779385801987728e-72,1.4435745386368086e-48,1.0537887115426138e-71,4.5035430840979455e-73,8.4010343965001176e-59,1.6502951021303582e-51,4.6877514907891864e-62,8.6646885063938134e-67,6.087770830838264e-71,9.9203294231259917e-129
1.0905996987961359e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039597259,0.099999999997198413,0.099999999999387135,3.3973690169760347e-77,1.7003608166399557e-45,5.386230614698091e-37,1.0658664129234267e-59,2.419387710842754e-39,2.0951171845361284e-103,5.5223138053208754e-31,1.048514117436358e-106,3.6036264544724702e-31,9.0187549010997516e-68,2.6275211114981995e-46,1.6235662144863123e-91,2.1056295914829642e-93,3.7558107768737632e-38,1.0813609233119551e-81,2.8015752815380295e-12,1.2257677067342755e-12,2.2008529900369584e-17,2.2008531063962149e-17,5.6942765577808442e-25,2.085543358836155e-26,1.0882243156287365e-29,3.7872752044028695e-26,6.9895499427875927e-37,4.1114190223785062e-47,3.218934720601036e-70,2.2727942154767023e-47,2.6542407349695368e-69,1.1344389179812579e-70,2.6883373503014007e-57,2.6404776963259489e-50,1.5000140224444011e-60,5.4605518391670849e-65,7.6722496808520544e-69,7.9966139411690102e-125
2.1812003221058754e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503919452,0.099999999994396807,0.09999999999877425,1.6852529793360338e-74,2.7205801324996011e-44,4.1709872891329125e-36,1.3218230571505538e-57,1.9355119920115657e-38,2.07837220727171e-100,1.4882023175380737e-30,8.50757007744481e-105,7.2072690580625999e-31,1.4430022476706201e-66,4.2040386651236666e-45,6.34300868504556e-89,5.2228738983262483e-91,3.0046509891877821e-37,3.4603585888179802e-80,5.6031529349869616e-12,2.4515364524808971e-12,4.4017077350725744e-17,4.4017082083341191e-17,2.1995947171959867e-24,1.6141399454466541e-25,1.6863008054398537e-28,1.5149111200332635e-25,5.5916443541211342e-36,2.5490487852299694e-45,7.9834588712884125e-68,3.5237155671942629e-46,6.5824624487451942e-67,2.8138993829534032e-68,8.6026898416504139e-56,4.2247685892988209e-49,4.7996223044382317e-59,3.3909283024191207e-63,9.5266801150866033e-67,6.3472693759770415e-121
4.362401568725354e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038389042,0.099999999988793609,0.09999999999754848,8.1211807611160141e-72,4.3529308665124384e-43,3.1353726548666128e-35,1.5925123518962823e-55,1.5484102138937316e-37,2.0027786522228841e-97,4.5113618451916954e-30,7.7450993920013285e-103,1.4414593548113072e-30,2.3088046097119817e-65,6.7264660466271589e-44,2.6442604751927979e-86,1.2586383695983935e-88,2.4037219052238468e-36,1.1073152556257235e-78,1.1206308232837119e-11,4.9030739436946384e-12,8.8034168930763383e-17,8.8034188431368402e-17,8.2301077678245049e-24,1.212066530981019e-24,2.5377043650328856e-27,6.0596470073794305e-25,4.4733175460212461e-35,1.5351613358781657e-43,1.9234876857819775e-65,5.3082992312370875e-45,1.585714552171118e-64,6.7810902992544045e-66,2.7528625102041115e-54,6.7596326793049599e-48,1.5356286981829338e-57,2.0483757793217073e-61,1.1505229257918358e-64,4.8947475078841192e-117
8.724804061964311e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036778087,0.099999999977587212,0.099999999995096941,3.7187595014950473e-69,6.9646928068731273e-42,2.2368205206656567e-34,1.8231752004988761e-53,1.2387282447475599e-36,1.8335591165106363e-94,1.5162550819744406e-29,7.9011861353162543e-101,2.8829399659729613e-30,3.6940876827470185e-64,1.0762349894242086e-42,1.1161853431017897e-83,2.8825241530956337e-86,1.9229782365963197e-35,3.543409154191167e-77,2.2412618792346605e-11,9.8061489248261616e-12,1.7606833880814178e-16,1.7606842064302634e-16,2.9114095986273074e-23,8.6284873529588986e-24,3.6267746173428534e-26,2.423859668950071e-24,3.5786553463183625e-34,8.7837357402154621e-42,4.4034292001828834e-63,7.6020917895317065e-44,3.629135536688779e-62,1.5529936421588241e-63,8.8091635512312191e-53,1.0815413088136202e-46,4.91264456559004e-56,1.1784061383153244e-59,1.3229469242706354e-62,3.5870981245168812e-113
1.7449609048442226e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033556175,0.099999999955174418,0.099999999990193864,1.569713060643841e-66,1.11435160856333e-40,1.4687363312272083e-33,1.9239016770752124e-51,9.909823460811645e-36,1.5467253080323525e-91,5.4884402883264317e-29,1.2148126418477011e-98,5.7659640409346815e-30,5.9105389268229835e-63,1.7219765088362195e-41,4.5093990430182995e-81,6.085918413283162e-84,1.5383833011861109e-34,1.1338906789154046e-75,4.4825239766602241e-11,1.9612298880481807e-11,3.5213662543212627e-16,3.5213697533375338e-16,9.4226474920059545e-23,5.6411607483609094e-23,4.773104910418673e-25,9.6954432918623349e-24,2.8629255758279442e-33,4.6310417292518189e-40,9.2918582154210915e-61,1.0046442725952547e-42,7.6528069099194159e-60,3.2788046027926423e-61,2.8189332031761107e-51,1.7304656628758456e-45,1.5717062417542799e-54,7.9933086542859398e-58,1.9851008485925546e-60,6.9546212017532356e-109
3.4899219021398057e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575027112352,0.09999999991034883,0.099999999980387708,5.9243375032876228e-64,1.7829646917613595e-39,8.6212721592579112e-33,1.8152412762457013e-49,7.9278533030668872e-35,1.1659007993504579e-88,2.0800595896744868e-28,1.4758476587600094e-96,1.1532263601704807e-29,9.4568560341804811e-62,2.7551636465383009e-40,1.6623023042223632e-78,1.1491614394481311e-81,1.2307076086153294e-33,3.6284478248675362e-74,8.9650481136060194e-11,3.9224598753974863e-11,7.0427298615712963e-16,7.0427449577392578e-16,2.7059593254985379e-22,3.2825536848490242e-22,5.61010691138298e-24,3.8781805464893534e-23,2.290342219747808e-32,2.1822670635291246e-38,1.7529517364523424e-58,1.1906416068930979e-41,1.4419408371775588e-57,6.1907223576646448e-59,9.020590231694889e-50,2.7687431305793229e-44,5.0263382941602346e-53,3.7460818553596631e-56,1.8739763502128242e-58,4.1938314457940658e-105
6.979843896730972e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575014224702,0.099999999820697641,0.09999999996077541,1.969793829464334e-61,2.8527502422819184e-38,4.4792210807864459e-32,1.5085187403250473e-47,6.342273309489554e-34,7.732431541455962e-86,8.0896012296070067e-28,1.836356860987041e-94,2.3065868369189108e-29,1.5130948155642638e-60,4.4082653185524835e-39,5.4510896596007548e-76,1.911859418861461e-79,9.8456756583024568e-33,1.1611016822667439e-72,1.7930096155876283e-10,7.8449198258579167e-11,1.408544857516258e-15,1.4085513300348392e-15,6.8390857115068891e-22,1.6759143122074045e-21,5.8021295251234128e-23,1.5512747084149817e-22,1.8322764613177831e-31,9.0544912808079322e-37,2.9131646360324098e-56,1.2518770155515034e-40,2.3903550853137075e-55,1.0296752514444694e-56,2.8865911151225785e-48,4.4299823927863941e-43,1.6074717452444893e-51,1.5348708581133707e-54,1.5528128676369975e-56,2.2244468858780096e-101
1.0469765891322137e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575001337053,0.099999999731046452,0.099999999941163112,1.5476297769418484e-60,1.0704205064948631e-37,1.0390091197618497e-31,8.8498467556659115e-47,1.8828607972925359e-33,6.850649213265661e-85,1.7046249827755414e-27,1.024407723491611e-93,3.4600478785269545e-29,5.724341076282481e-60,1.680652062466562e-38,4.2747730616700536e-75,1.3061882783882688e-78,2.8152505901020648e-32,5.4165107009465596e-72,2.6895143966525235e-10,1.1767379739932321e-10,2.1128158787854518e-15,2.1128300239770151e-15,1.1170996472696294e-21,3.8426246636985402e-21,1.7819243010799169e-22,3.2964629230630753e-22,5.2391704330788547e-31,4.4601108705343368e-36,2.0035277188999371e-55,3.8795722402729287e-40,1.6432545387437999e-54,7.0340291894550526e-56,1.3547815493933337e-47,1.6759511074805032e-42,7.543306227491031e-51,7.0120812270281633e-54,7.939623690006065e-56,1.5042511954527216e-100
1.3959687885913302e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574988449404,0.099999999641395262,0.099999999921550814,7.8542767080715103e-60,2.8059630566950729e-37,1.8631378889349813e-31,3.3480942344989935e-46,4.1026508818312441e-33,4.145821549149536e-84,2.8950001824090681e-27,5.2610998309959177e-93,4.6136094852653138e-29,1.4900416763951936e-59,4.5219201788911217e-38,2.1644295195214875e-74,5.5255129505638867e-78,5.9381842966980794e-32,1.649330836803931e-71,3.5860191545552871e-10,1.5689839605472847e-10,2.8170860499656634e-15,2.8171106162029265e-15,1.5568140077725089e-21,6.816498063336942e-21,3.9136607548775299e-22,5.6233848474178228e-22,1.1050937739731608e-30,1.4964243127308245e-35,9.3551536326804924e-55,8.591521385428288e-40,7.6670392443224648e-54,2.9749836444595479e-55,4.2232637685168337e-47,4.3624879930774239e-42,2.3512828911691939e-50,2.5205139801499013e-53,3.527214345317957e-55,1.8868083806049831e-99
2.0939531875095632e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574962674108,0.099999999462092926,0.099999999882326218,1.0579706869031581e-58,1.0682613241348646e-36,4.0620725007239115e-31,2.294866379506739e-45,1.1908707625061292e-32,9.9148773615316921e-83,5.9674166014063573e-27,6.9307929716404107e-92,6.9209687198013751e-29,5.4682346422790213e-59,1.8289696135286829e-37,2.9007955577919157e-73,4.4376199015834185e-77,1.6219049936405687e-31,7.5143931288036235e-71,5.3790286160007129e-10,2.3534759175048151e-10,4.225624397222118e-15,4.2256763427734357e-15,2.440360490804129e-21,1.4594028793515712e-20,1.111752052255388e-21,1.1642530513839304e-21,3.0183587477443217e-30,8.675631226264926e-35,1.1502645437046206e-53,2.4747629590969422e-39,9.4101689738770823e-53,2.3861295916042662e-54,2.0808504405618457e-46,1.6009690951889644e-41,1.1583845477458465e-49,1.6435366262389746e-52,3.3899153299260123e-54,1.7769608832088187e-97
2.7919375864277962e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574936898812,0.099999999282790589,0.099999999843101622,5.5280631486897299e-58,2.8042384154197535e-36,7.1257169499021256e-31,8.6264991058801372e-45,2.6042959244788309e-32,6.1861988629738767e-82,1.0123585093063375e-26,3.1725095573195975e-91,9.2286977704940656e-29,1.4179524563607447e-58,4.9541794565760569e-37,1.512658378302849e-72,1.870345520977455e-76,3.3935730363637158e-31,2.2570703430901511e-70,7.1720379922707265e-10,3.1379678445447794e-10,5.6341596184058282e-15,5.6342492716384607e-15,3.3263255426557336e-21,2.5161273221622331e-20,2.3742163709521239e-21,1.9800939841164742e-21,6.3154257509763307e-30,2.8433005261073002e-34,5.278537407618139e-53,5.3502535997755034e-39,4.3128031579321121e-52,1.0047418191706897e-53,6.529168858164174e-46,4.1514274985838016e-41,3.6344214078478708e-49,5.6210076017187038e-52,1.3632129079637831e-53,1.6198813603012969e-96
3.4899219853460293e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574911123517,0.099999999103488238,0.099999999803877027,2.201835019837618e-57,6.1668383335348955e-36,1.1117966173989666e-30,2.5796987914258045e-44,4.8860056561542783e-32,2.9571662141588345e-81,1.5440914140141554e-26,1.1741889422850687e-90,1.1536823054674623e-28,3.1003162967451186e-58,1.1129419806101381e-36,6.0141158505121107e-72,6.2445014122478494e-76,6.1778800072821204e-31,5.6317450225106883e-70,8.9650472772813732e-10,3.9224597312002575e-10,7.04269149023219e-15,7.0428300731110166e-15,4.2124205403269288e-21,3.8566535687694313e-20,4.3708948987641351e-21,3.0251432066405279e-21,1.1497009467971729e-29,7.5355525471511907e-34,1.9097234300230639e-52,9.9737397559693269e-39,1.5582764544900404e-51,3.3502909261221115e-53,1.678469767338966e-45,9.0769882413021204e-41,9.3424483118404267e-49,1.5327515237912625e-51,4.358251457427514e-53,1.2883363922632427e-95
4.885890783182495e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574859572936,0.099999998744883592,0.099999999725427835,5.3379836868671551e-56,2.3431040898784797e-35,2.1956708949532034e-30,2.2065585785735451e-43,1.3368946698211343e-31,1.4118855580649347e-79,2.9631975132097379e-26,1.5565860613468169e-89,1.6154287225847869e-28,1.1925152252530916e-57,4.315857812963247e-36,1.4462111191702621e-70,8.3485961016044553e-75,1.6311496877309116e-30,3.0898568004847861e-69,1.2551065567792215e-09,5.4914433256508458e-10,9.8597449754685734e-15,9.8600167318011164e-15,5.9842327822484371e-21,7.3127382275390422e-20,1.1555746702820419e-20,5.8172737549216969e-21,3.0355626649176408e-29,4.2609022001295015e-33,2.8080005671136262e-51,2.7281223154822491e-38,2.2768329542517812e-50,4.4309702640965888e-52,9.4693084425912535e-45,3.4914002436329512e-40,5.2697950688275967e-48,8.5227239176375901e-51,3.6251167410625914e-52,2.6551730708014741e-93
6.142262701235315e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574813177418,0.099999998422139441,0.099999999654823604,2.6577436566427755e-55,5.6262387591629853e-35,3.4954765285330584e-30,7.7511320597278477e-43,2.6303776380295314e-31,8.5676008178284456e-79,4.6436648106740425e-26,6.8003299162732395e-89,2.0311381135721665e-28,2.8789603639541681e-57,1.0448168050094628e-35,7.1810879355812772e-70,3.4697311745303145e-74,3.1604035714244818e-30,9.0112357222340842e-69,1.5778481712305354e-09,6.9035283203759813e-10,1.239508147983506e-14,1.2395513708555447e-14,7.5786772701721829e-21,1.1244757350252249e-19,2.221371950758465e-20,9.1262564573223501e-21,5.8814972972713031e-29,1.2505967719617244e-32,1.2154831458491427e-50,5.3846195732227561e-38,9.8271838504181626e-50,1.828737893579615e-51,2.7800040158830091e-44,8.4289086353804638e-40,1.5470076377589772e-47,2.4891718435815448e-50,1.2923220138619651e-51,2.7149371674208437e-92
7.398634619288135e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574766781906,0.099999998099395318,0.099999999584219373,1.0012612240545172e-54,1.1533112482787042e-34,5.1035235826653284e-30,2.1786354284047651e-42,4.5649503227410321e-31,3.5473859288251794e-78,6.7060560908473268e-26,2.2408037394825613e-88,2.4469778373981459e-28,5.921195339804529e-57,2.152440296806437e-35,2.6972322758022741e-69,1.1397202062887782e-73,5.4361391012003219e-30,2.1768871067089469e-68,1.9005897556648574e-09,8.3156130266263987e-10,1.4930406967627703e-14,1.4931039009123635e-14,9.1730852026271744e-21,1.5867383207424364e-19,3.7715741816045729e-20,1.3189177588785861e-20,1.011663057820861e-28,2.9984895652966518e-32,3.933064869858525e-50,9.3828691361674262e-38,3.1699543616998923e-49,5.9721814835437266e-51,6.7363141244013384e-44,1.7335844545042761e-39,3.7484262102249824e-47,5.9813259471024076e-50,3.6529483366797235e-51,1.4558301603536897e-91
8.655006537340956e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574720386399,0.099999997776651223,0.099999999513615156,3.0445536502188396e-54,2.1137092467384117e-34,7.0207919956966842e-30,5.1697375537007348e-42,7.2638067694621477e-31,1.2227507327010923e-77,9.1503861439416375e-26,6.2658534375677752e-88,2.8629479010520473e-28,1.0865388009274401e-56,3.9594643526105319e-35,8.1788515015543984e-69,3.0763051232920638e-73,8.6018023812914659e-30,4.5676529202044771e-68,2.2233313100809027e-09,9.7276973904637637e-10,1.7465721438416239e-14,1.7466593332530407e-14,1.076749783579211e-20,2.1110842935036908e-19,5.8759962544134979e-20,1.8006078873751586e-20,1.600791480512745e-28,6.261047000187729e-32,1.0742984524124823e-49,1.4990429618670921e-37,8.6331559889889829e-49,1.5994185967559758e-50,1.4168086237660966e-43,3.1811255606962881e-39,7.8835740868531375e-47,1.246836813870404e-49,8.801697642316005e-51,7.5749109972243068e-91
9.911378455393775e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574673990897,0.099999997453907155,0.099999999443010953,8.0276822516515644e-54,3.574342976821239e-34,9.2482891677728331e-30,1.0918358912494492e-41,1.0855359398630828e-30,3.664634300242561e-77,1.1976650963763372e-25,1.5389892940133359e-87,3.2790483052245872e-28,1.8377624309856861e-56,6.7148304041693056e-35,2.1507483669941115e-68,7.2828447378117378e-73,1.2806918869540854e-29,8.6803339034657273e-68,2.5460728344788609e-09,1.113978135566475e-09,2.000102489231241e-14,2.0002177334062044e-14,1.236190674923281e-20,2.6909573669961965e-19,8.6001902271778546e-20,2.3576965437590611e-20,2.3833615848660719e-28,1.1835757217497796e-31,2.5851725869308361e-49,2.2487056956750234e-37,2.0714375466639147e-48,3.7499557601654001e-50,2.6984807089707667e-43,5.3805280195555275e-39,1.501481447726011e-46,2.3493840801060308e-49,1.8872075639516898e-50,3.2987022058464604e-90
1.2424122291499415e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574581199928,0.099999996808419131,0.099999999301802631,4.1928745011071765e-53,8.5743802137284709e-34,1.4637594201641722e-29,3.7939894461459005e-41,2.1177524757629215e-30,2.5260429707357041e-76,1.877498095642927e-25,7.0961599448349953e-87,4.1116401413215523e-28,4.4018621825049643e-56,1.6179959453350817e-34,1.1169886426919406e-67,3.11680634052809e-72,2.4872322690365525e-29,2.5265154094205144e-67,3.1915557932203677e-09,1.3963947888324641e-09,2.5071598749527676e-14,2.5073436383993284e-14,1.5550702248065926e-20,3.9971568944410449e-19,1.6109164497258657e-19,3.6980733246833962e-20,4.628727009662584e-28,3.4080100564955444e-31,1.1506737250138481e-48,4.4156473744957745e-37,9.1640416036508165e-48,1.559439230868304e-49,7.8910529341822865e-43,1.2887595155201821e-38,4.3905537680089974e-46,6.6993092095539735e-49,6.7532127005287219e-50,4.6775714294746609e-89
1.4936866127605055e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574488408984,0.099999996162931246,0.099999999160594419,1.5481197075667923e-52,1.7548018136352412e-33,2.1279506938630581e-29,1.0378405009511285e-40,3.6558158476602327e-30,1.0897309929112716e-75,2.7101032428826852e-25,2.3852507930527624e-86,4.9447533579728872e-28,8.9881484921361681e-56,3.3222141174395365e-34,4.1056626892362633e-67,1.0031404900431709e-71,4.2827994714048898e-29,6.0342369883387958e-67,3.8370386318894378e-09,1.6788112175064508e-09,3.0142128539635934e-14,3.0144820338459164e-14,1.8739475577619254e-20,5.4635296389980325e-19,2.6716532701982914e-19,5.3400557805414989e-20,7.9702677872679531e-28,8.028179867482567e-31,3.7487756542520117e-48,7.6643260363152836e-37,2.9697989646490394e-47,4.8878216690324226e-49,1.8931341525562235e-42,2.6315134947033737e-38,1.053306205319296e-45,1.5647810843196248e-48,1.8849345317788177e-49,3.0103832695535886e-88
1.7449609963710693e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574395618081,0.099999995517443444,0.099999999019386346,4.7030077617970645e-52,3.2275761117458938e-33,2.9182545690115415e-29,2.4413884921026007e-40,5.8081195596382415e-30,3.7629233830882064e-75,3.6954790040638949e-25,6.6970366781847359e-86,5.7783879682115147e-28,1.6500221259371171e-55,6.1246134080101761e-34,1.2416824921209203e-66,2.7343457473642029e-71,6.7936281206642794e-29,1.267807525509399e-66,4.4825213504862076e-09,1.9612273741278314e-09,3.5212614263046469e-14,3.5216332767080075e-14,2.1928217653753726e-20,7.0543662807816698e-19,4.0779347476976576e-19,7.2836517862602535e-20,1.2642905476434927e-27,1.6568330164747966e-30,1.0203458792043801e-47,1.2233941325446385e-36,8.0407457413031745e-47,1.2947360901037503e-48,3.9936511851033282e-42,4.8308666548427227e-38,2.2219538282530422e-45,3.1995305922449836e-48,4.4945006225332596e-49,1.5309443393346105e-87
