Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
1.9890155963690156e-06,0.09977366400000001,0.80000000000000004,0.0,0.20285425358209661,0.094831594638205174,0.055497338530300512,1.6082227534634287e-09,0.0037217706891942582,2.5227620419564536e-08,0.001776403065784572,7.0277311435149821e-06,2.4064229610874848e-07,0.00032173185920096793,3.2425829217985603e-09,2.1670760560888074e-08,1.1188524045035139e-07,3.6431028734210802e-05,4.7493716302437177e-11,1.6517474884230912e-13,6.8633542524483738e-07,1.3161403080450125e-08,0.0030159635095867105,0.08346877530183,3.2698979140114346e-06,8.790628004512185e-07,3.0309199553367727e-07,1.3273486875905166e-07,7.3669798938010978e-11,4.6787758998918939e-09,4.2852101920102755e-08,2.8733607001872756e-10,5.2702466808871206e-10
1.995318541544928e-06,0.09977366400000001,0.80000000000000004,0.0,0.20273526806865699,0.09482405307989597,0.055423937707834048,1.6237749236175301e-09,0.0037389922203065651,2.5192984957540572e-08,0.0017847671253750895,7.0861860056756172e-06,2.420020289363005e-07,0.00032259255091277044,3.294463401600506e-09,2.1818387206456636e-08,1.1289694138065988e-07,3.6642967716432777e-05,4.8029760307210723e-11,1.681748412318323e-13,6.8715292581290586e-07,1.3334127774007267e-08,0.003013943040745854,0.083589776224640061,3.2744521856944699e-06,8.7952614406977273e-07,3.0264439090460578e-07,1.3325177871408583e-07,7.3761553343549263e-11,4.6720396066264138e-09,4.2827988781854888e-08,2.8847267101540183e-10,5.2919554196479268e-10
2.000991192203249e-06,0.09977366400000001,0.80000000000000004,0.0,0.2026285564731666,0.09481725502148132,0.055358058145104937,1.6378502313065178e-09,0.0037545034650883127,2.5162317129959195e-08,0.001792301094140506,7.1390133943532465e-06,2.4322736395487142e-07,0.00032336520343453532,3.3416753079620073e-09,2.1951492746768754e-08,1.1381131422763088e-07,3.6834059919397013e-05,4.8515370300655286e-11,1.7091072207812314e-13,6.878857726801383e-07,1.3490917248146168e-08,0.0030121301500095113,0.083698296174341338,3.2785338365787462e-06,8.7994110960116234e-07,3.0224368591122064e-07,1.3371702193559167e-07,7.3843747260178803e-11,4.6660060133407727e-09,4.2806333780180935e-08,2.8949573106391928e-10,5.3114969496499284e-10
2.0066638428615703e-06,0.09977366400000001,0.80000000000000004,0.0,0.20252219893351306,0.09481044692487943,0.055292349489518937,1.6519998911663536e-09,0.0037700258816337254,2.5132123191124646e-08,0.0017998410098645746,7.1920471748224217e-06,2.4445418089412223e-07,0.00032413599215923013,3.3893825252656388e-09,2.2084825165369368e-08,1.1472931889868389e-07,3.7025479787209337e-05,4.9003987928962175e-11,1.7368081333239324e-13,6.8861588471371598e-07,1.3648978874903526e-08,0.003010322477141932,0.083806456866370241,3.2825992709926839e-06,8.8035415279737574e-07,3.0184499274228743e-07,1.3418228718405127e-07,7.3925578184791816e-11,4.6599997724019948e-09,4.278472307059478e-08,2.9051890160293546e-10,5.3310418977569674e-10
2.0123364935198914e-06,0.09977366400000001,0.80000000000000004,0.0,0.20241619395944652,0.094803628844616031,0.055226811036793472,1.6662240198716801e-09,0.0037855594024379722,2.5102399638004327e-08,0.0018073868382365342,7.2452872035775437e-06,2.4568246954729845e-07,0.00032490491955308807,3.4375881186251897e-09,2.221838256979644e-08,1.1565094763743671e-07,3.7217226181638597e-05,4.9495617087387231e-11,1.7648540221141315e-13,6.8934327720892955e-07,1.3808317739036419e-08,0.0030085200008243109,0.083914259812228151,3.2866485582190781e-06,8.807652868790335e-07,3.0144829730599971e-07,1.3464757354800797e-07,7.4007047834123934e-11,4.654020703319421e-09,4.2763156590954539e-08,2.9154218035870656e-10,5.3505902123817129e-10
2.0180091441782125e-06,0.09977366400000001,0.80000000000000004,0.0,0.20231054006927252,0.094796800834877057,0.055161442086671675,1.6805227335849522e-09,0.0038011039604103364,2.5073143000706678e-08,0.0018149385451490141,7.2987333350358291e-06,2.4691221975311804e-07,0.00032567198810164009,3.4862951544353056e-09,2.2352163072131261e-08,1.1657619262339925e-07,3.7409297968484827e-05,4.9990261606798109e-11,1.793247769132045e-13,6.9006796534479399e-07,1.3968938914724041e-08,0.0030067226998555904,0.08402170651474361,3.2906817671859552e-06,8.8117452493766552e-07,3.0105358565577115e-07,1.3511288012711907e-07,7.4088157915320547e-11,4.6480686285171923e-09,4.2741634279491189e-08,2.9256556507954272e-10,5.370141842501213e-10
2.022553561542421e-06,0.09977366400000001,0.80000000000000004,0.0,0.20222615197227331,0.094791323720487167,0.055109196182223354,1.692031463423505e-09,0.0038135647795477694,2.5050039752056653e-08,0.0018209925115236132,7.3416981593520109e-06,2.4789843259496046e-07,0.00032628515504722419,3.5256786783764327e-09,2.2459495658730749e-08,1.1732001927597935e-07,3.7563402595115149e-05,5.0388704247238574e-11,1.8162471924810587e-13,6.9064657939044236e-07,1.4098542677065146e-08,0.0030052865835308389,0.084107527143608724,3.2939012580085932e-06,8.8150101053429463e-07,3.0073880006560939e-07,1.3548565588172002e-07,7.4152877750967406e-11,4.6433197178490207e-09,4.2724424359552789e-08,2.9338548379698776e-10,5.3858072075118951e-10
2.02709797890663e-06,0.09977366400000001,0.80000000000000004,0.0,0.20214198749379544,0.094785840295680962,0.055057058257642115,1.7035881936847068e-09,0.0038260326051946496,2.502723220071716e-08,0.0018270502115094998,7.3847950841338892e-06,2.4888557175498167e-07,0.00032689713193126272,3.5653875630332958e-09,2.2566969249557793e-08,1.1806615761290822e-07,3.7717714746599544e-05,5.0789086403283476e-11,1.8394732102220934e-13,6.9122347520157581e-07,1.4228975246035974e-08,0.003003853764307624,0.084193120866977611,3.2971105092825338e-06,8.8182629427436843e-07,3.0042527170781487e-07,1.3585844358782566e-07,7.4217368782068181e-11,4.6385879280183564e-09,4.2707242710630141e-08,2.9420546796258218e-10,5.4014746422515947e-10
2.0316423962708386e-06,0.09977366400000001,0.80000000000000004,0.0,0.20205804588377271,0.094780350587851808,0.055005027958418197,1.7151929833858651e-09,0.0038385074034250214,2.5004718607726341e-08,0.0018331116278498822,7.4280240316927123e-06,2.4987363207168021e-07,0.00032750792005747351,3.6054233864814385e-09,2.2674582880351007e-08,1.1881460352611138e-07,3.7872233845377537e-05,5.1191409955424723e-11,1.8629273175443555e-13,6.9179866042367275e-07,1.4360239215521794e-08,0.0030024242314471931,0.084278488445621455,3.3003095559576097e-06,8.821503827384339e-07,3.0011299359388964e-07,1.3623124279839012e-07,7.4281631873135632e-11,4.6338731698680756e-09,4.2690089299407438e-08,2.9502551645559488e-10,5.4171441212615391e-10
2.0361868136350473e-06,0.09977366400000001,0.80000000000000004,0.0,0.20197432639557009,0.094774854624256805,0.054953104931656345,1.726845891336612e-09,0.0038509891404791448,2.4982497247191985e-08,0.0018391767433696945,7.4713849235106023e-06,2.5086260840204927e-07,0.00032811752073695676,3.6457877271834013e-09,2.2782335588761173e-08,1.1956535288212746e-07,3.802695931553206e-05,5.1595676757839613e-11,1.8866110135820245e-13,6.9237214265601832e-07,1.4492337174917667e-08,0.0030009979742580601,0.084363630636832818,3.3034984328411203e-06,8.8247328246284854e-07,2.9980195878886188e-07,1.3660405307101231e-07,7.4345667884840316e-11,4.6291753547539146e-09,4.2672964092415466e-08,2.9584562816626635e-10,5.4328156193086313e-10
2.040731230999256e-06,0.09977366400000001,0.80000000000000004,0.0,0.20189082828596394,0.09476935243201777,0.054901288826066215,1.7385469761396229e-09,0.0038634777827625459,2.4960566406166818e-08,0.0018452455409751489,7.5148776802463394e-06,2.5185249562152484e-07,0.00032872593528807424,3.6864821639577647e-09,2.2890226414359784e-08,1.203184015223311e-07,3.818189058278559e-05,5.2001888638438598e-11,1.9105258013925043e-13,6.9294392945207098e-07,1.4625271709099641e-08,0.0029995749820957451,0.084448548194446249,3.3066771745982213e-06,8.8279499993982997e-07,2.9949216041078889e-07,1.3697687396785445e-07,7.4409477674020878e-11,4.6244943946362865e-09,4.2655867055939494e-08,2.9666580199537059e-10,5.4484891113833281e-10
2.0452756483634647e-06,0.09977366400000001,0.80000000000000004,0.0,0.20180755081512161,0.09476384403812195,0.054849579291953152,1.75029629619134e-09,0.0038759732968450711,2.4938924384524461e-08,0.0018513180036532912,7.5585022217411327e-06,2.5284328862393357e-07,0.0003293331650363295,3.7275082759482248e-09,2.2998254398647428e-08,1.2107374526315661e-07,3.8337027074496429e-05,5.2410047398912966e-11,1.9346731879346785e-13,6.9351402831982733e-07,1.4759045398396005e-08,0.0029981552443625096,0.084533241868858397,3.3098458157516379e-06,8.8311554161729358e-07,2.9918359163046818e-07,1.3734970505559404e-07,7.4473062093680724e-11,4.6198302021732415e-09,4.2638798156187691e-08,2.9748603685407777e-10,5.4641645726978359e-10
2.0498200657276734e-06,0.09977366400000001,0.80000000000000004,0.0,0.20172449324658193,0.094758329469422961,0.05479797598120853,1.7620939096826945e-09,0.003888475649459953,2.4917569494836347e-08,0.001857394114471559,7.6022584670243753e-06,2.5383498232143933e-07,0.00032993921131424812,3.7688676425927404e-09,2.3106418585062187e-08,1.2183137989631949e-07,3.849236821965483e-05,5.2820154814783098e-11,1.9590546840471001e-13,6.9408244672218115e-07,1.4893660818558701e-08,0.0029967387505070863,0.084617712407048282,3.3130043906825314e-06,8.8343491389940383e-07,2.9887624567072142e-07,1.3772254590538969e-07,7.453642199301292e-11,4.615182690625064e-09,4.2621757359115541e-08,2.9830633166388747e-10,5.4798419786843383e-10
2.054364483091882e-06,0.09977366400000001,0.80000000000000004,0.0,0.2016416548472354,0.094752808752641388,0.054746478547300671,1.7739398745998207e-09,0.0039009848075028746,2.489650006225011e-08,0.0018634738565773399,7.646146334319351e-06,2.5482757164449179e-07,0.00033054407546125991,3.8105618435928049e-09,2.3214718018987639e-08,1.2259130118903829e-07,3.8647913448879163e-05,5.3232212635447336e-11,1.9836718044260827e-13,6.9464919207728183e-07,1.502912054073512e-08,0.0029953254900244204,0.084701960552597225,3.3161529336316663e-06,8.8375312314696001e-07,2.9857011580600992e-07,1.3809539609284167e-07,7.4599558217430495e-11,4.6105517738980562e-09,4.2604744630536872e-08,2.991266853565364e-10,5.4955213049932179e-10
2.058908900456091e-06,0.09977366400000001,0.80000000000000004,0.0,0.20155903488730428,0.094747281914365794,0.05469508664526547,1.7858342487247755e-09,0.003913500738031048,2.4875714424369438e-08,0.0018695572131975384,7.6901657410489329e-06,2.5582105154177336e-07,0.00033114775882358373,3.8525924588828219e-09,2.3323151747760833e-08,1.2335350488425423e-07,3.8803662194412092e-05,5.3646222584231806e-11,2.0085260676036957e-13,6.9521427175888691e-07,1.5165427131440158e-08,0.002993915452455411,0.084785987045708736,3.3192914786998694e-06,8.8407017567776278e-07,2.982651953618724e-07,1.3846825519795448e-07,7.4662471608581193e-11,4.60593736652206e-09,4.2587759936074232e-08,2.9994709687392145e-10,5.511202527491318e-10
2.0634533178202995e-06,0.09977366400000001,0.80000000000000004,0.0,0.20147663264032376,0.094741748981053434,0.054643799931697323,1.7977770896362484e-09,0.0039260234082622971,2.485521093113526e-08,0.00187564416763814,7.7343166038412299e-06,2.5681541698014633e-07,0.00033175026275411324,3.8949610685995733e-09,2.3431718820679996e-08,1.2411798670085057e-07,3.8959613890116676e-05,5.4062186358440327e-11,2.0336189959257027e-13,6.9577769309671173e-07,1.5302583152528552e-08,0.0029925086273866505,0.084869792623228052,3.3224200598483905e-06,8.8438607776690538e-07,2.9796147771446103e-07,1.3884112280509845e-07,7.4725163004360123e-11,4.6013393836472241e-09,4.25708032411993e-08,3.0076756516800937e-10,5.5268856222602066e-10
2.0725421525487165e-06,0.09977366400000001,0.80000000000000004,0.0,0.20131247839580235,0.09473066493449557,0.054541540704077775,1.8218084011209367e-09,0.0039510888375029092,2.4815043839353956e-08,0.0018878288035973317,7.823012360186262e-06,2.588067844382017e-07,0.0003329517377640603,3.9807185926899608e-09,2.3649249206000059e-08,1.2565376745473445e-07,3.9272123875571672e-05,5.4899982042539348e-11,2.084526956321504e-13,6.9689958984173904e-07,1.5579453709809211e-08,0.0029897045733231807,0.085036743962197084,3.3286474655383025e-06,8.8501445550936318e-07,2.9735762456440078e-07,1.3958688188457002e-07,7.4849883142753676e-11,4.5921923550635596e-09,4.2536973711211612e-08,3.0240866794403867e-10,5.5582573339999773e-10
2.0816309872771335e-06,0.09977366400000001,0.80000000000000004,0.0,0.20114918636747472,0.094719556822029566,0.054439698148022471,1.8460342656430626e-09,0.0039761808361449989,2.4775985828736233e-08,0.0019000276324681389,7.9122329206973625e-06,2.6080163411515826e-07,0.0003341485114434723,4.0678470598514569e-09,2.3867301608841937e-08,1.2719860872887061e-07,3.9585438908409083e-05,5.5745612747666844e-11,2.1364079398112334e-13,6.9801494008232008e-07,1.5859752613173104e-08,0.0029869132454309298,0.085202820397841869,3.3348354196273957e-06,8.8563830573492271e-07,2.9675850435833511e-07,1.403326700921343e-07,7.4973725261501285e-11,4.5831100215231791e-09,4.250325576098995e-08,3.0404998549870661e-10,5.5896362530945832e-10
2.0907198220055505e-06,0.09977366400000001,0.80000000000000004,0.0,0.20098675086092541,0.094708424850666564,0.054338269571471504,1.8704551365832734e-09,0.0040012991476208225,2.4738024131095641e-08,0.001912240523501782,8.0019775903589734e-06,2.6279992639502397e-07,0.00033534059484440089,4.1563591153709766e-09,2.4085868494948922e-08,1.287524754303971e-07,3.989955451747147e-05,5.6599091120678778e-11,2.1892742601894526e-13,6.991238009055616e-07,1.6143500186918729e-08,0.0029841345620216773,0.085368027706005975,3.3409841888524757e-06,8.8625767714361675e-07,2.9616406587745144e-07,1.4107848425617352e-07,7.5096695930715724e-11,4.5740917259512643e-09,4.2469649108427404e-08,3.0569150980204918e-10,5.6210221957530212e-10
2.0998086567339674e-06,0.09977366400000001,0.80000000000000004,0.0,0.20082516623292235,0.094697269225391525,0.054237252306442725,1.8950714641361587e-09,0.0040264435178462695,2.4701146164636442e-08,0.0019244673471740699,8.0922456619733515e-06,2.6480162194762324e-07,0.00033652799911514775,4.2462674048747983e-09,2.4304942362133882e-08,1.3031533210226605e-07,4.021446625715389e-05,5.7460429397056449e-11,2.2431382901303003e-13,7.0022622872631873e-07,1.6430716678202763e-08,0.0029813684421141069,0.085532371610644697,3.3470940377800618e-06,8.8687261778556897e-07,2.9557425866667224e-07,1.4182432127142558e-07,7.5218801662291682e-11,4.5651368206456733e-09,4.243615346899713e-08,3.0733323297751114e-10,5.652414981458251e-10
2.1088974914623844e-06,0.09977366400000001,0.80000000000000004,0.0,0.20066442689082759,0.094686090149187371,0.054136643708753887,1.9198836953325831e-09,0.0040516136951929023,2.4665339530436921e-08,0.0019367079751721572,8.1830364163351618e-06,2.6680668172690475e-07,0.00033771073549691572,4.3375845733749996e-09,2.4524515740489812e-08,1.3188714293004144e-07,4.053016970727811e-05,5.832963940263002e-11,2.2980124604662774e-13,7.0132227929758278e-07,1.6721422256211125e-08,0.0029786148054259574,0.085695857784422028,3.353165228826182e-06,8.8748317507156426e-07,2.9498903302007427e-07,1.4257017809785631e-07,7.5340048910484715e-11,4.5562446670965459e-09,4.2402768555813019e-08,3.0897514729944323e-10,5.6838144329150568e-10
2.1179863261908014e-06,0.09977366400000001,0.80000000000000004,0.0,0.20050452729201651,0.094674887823058954,0.054036441157748652,1.9448922740618988e-09,0.0040768094304603304,2.4630592009003182e-08,0.0019489622803814631,8.2743491224043369e-06,2.6881506696924724e-07,0.00033888881532053708,4.4303232643221412e-09,2.474458119259137e-08,1.3346787174864046e-07,4.0846660472966603e-05,5.9206732555330789e-11,2.3539092594634445e-13,7.0241200772067096e-07,1.7015637011344807e-08,0.0029758735723662789,0.085858491849299501,3.3591980222765594e-06,8.8808939578341769e-07,2.944083399666752e-07,1.433160517595523e-07,7.5460444072495222e-11,4.5474146358211192e-09,4.2369494079748343e-08,3.1061724519064708e-10,5.7152203759988148e-10
2.1270751609192184e-06,0.09977366400000001,0.80000000000000004,0.0,0.20034546194330413,0.094663662446056507,0.053936642056026343,1.9700976410940281e-09,0.0041020304768489496,2.4596891556892121e-08,0.0019612301368727393,8.3661830374773605e-06,2.7082673919176606e-07,0.00034006225000327494,4.5244961186643146e-09,2.4965131313687618e-08,1.3505748204901895e-07,4.1163934184515991e-05,6.0091719866971645e-11,2.4108412320931692e-13,7.034954684552298e-07,1.7313380954420145e-08,0.002973144664027795,0.086020279377116926,3.3651926763058578e-06,8.8869132608412196e-07,2.9383213125652857e-07,1.4406193934363049e-07,7.5579993489031325e-11,4.5386461061934295e-09,4.2336329749501271e-08,3.1225951921995322e-10,5.7466326397050138e-10
2.1361639956476354e-06,0.09977366400000001,0.80000000000000004,0.0,0.20018722540038045,0.094652414215298811,0.053837243829175416,1.995500234101408e-09,0.0041272765899330209,2.4564226303404439e-08,0.0019735114198893037,8.4585374073568146e-06,2.7284166019061808e-07,0.0003412310510457025,4.6201157739127855e-09,2.5186158731885742e-08,1.3665593698479789e-07,4.1481986497270209e-05,6.0984611945055826e-11,2.4688209793004085e-13,7.0457271532903928e-07,1.7614674015883967e-08,0.0029704280021793554,0.086181225890165275,3.3711494469967208e-06,8.892890115277667e-07,2.9326035934713141e-07,1.4480783799916742e-07,7.5698703444863913e-11,4.5299384662831092e-09,4.230327527169005e-08,3.1390196209984293e-10,5.7780510560996661e-10
2.1452528303760524e-06,0.09977366400000001,0.80000000000000004,0.0,0.20002981226725294,0.094641143325996199,0.053738243925510867,2.0211004876808104e-09,0.0041525475276341164,2.4532584547347408e-08,0.001985806005834429,8.5514114665192599e-06,2.7485979203930667e-07,0.00034239523002865628,4.7171948632144016e-09,2.5407656108325897e-08,1.3826319937883181e-07,4.1800813091493399e-05,6.188541899461396e-11,2.5278611572686106e-13,7.0564380154762886e-07,1.7919536045043798e-08,0.0029677235092585119,0.08634133686175112,3.3770685883590211e-06,8.8988249706930517e-07,2.9269297739015694e-07,1.4555374493614786e-07,7.581658016938483e-11,4.5212911126940044e-09,4.2270330350920833e-08,3.1554456668411025e-10,5.8094754602705326e-10
