Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H6X(52),CH4OX(60),C2H4X(210),C2H4X(65),acetyl(43)
6.186693328584919e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679692889,0.11866996602692838,0.02282156769301014,0.0,2.4790276662571001e-42,1.9063770982828508e-24,5.9318371887869554e-53,9.9459351031187535e-37,4.8845327811563311e-85,5.4602474798089541e-14,1.3241551595086116e-71,5.4602474760171219e-14,7.5134031113911355e-49,1.1380008854117473e-46,6.5551675100925361e-71,7.6007014036731336e-72,4.4226016932283716e-34,1.7862359336635563e-56,2.9819910444148298e-12,8.8291454862532119e-14,3.5346033475789678e-16,5.7825185397399609e-26,2.1411684328540271e-25,3.5346023843455891e-16,1.1939423173856702e-36,3.1023084083859158e-23,5.0918720413642137e-27,1.4196194384379296e-30,8.7587167376901693e-50,7.7221759850640438e-35,1.4779248108645729e-63,1.1544259280080171e-64,9.7361189883864076e-48,1.0443426934108703e-57,1.4152692136178422e-74,1.7240278646469566e-67,3.4319034823723316e-77
1.2373391901699201e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,0.0,3.9664360381703283e-41,7.6255132699412156e-24,7.5639851530490111e-51,7.9567558952274607e-36,2.4913741106950137e-82,1.0920499594620529e-13,8.4746055414634627e-70,1.092049957945319e-13,1.2021457348811377e-47,1.8208015123613096e-45,1.6717508944359237e-68,1.9383911594975158e-69,3.5380807784398854e-33,5.7159606013670867e-55,5.9639846152042922e-12,1.7658298456877935e-13,7.0692103848175304e-16,2.3130066447803948e-25,8.5646741105603888e-25,7.0692065316796416e-16,9.5515172289137815e-36,1.24072029734064e-22,4.0717471618602056e-26,2.2644432447953693e-29,5.5844358225403258e-48,6.1777453805724815e-34,9.4587277636744002e-62,2.9441067618963795e-62,1.5577806728791684e-46,3.3418943119363451e-56,1.8115463290832336e-72,1.1033422809210911e-65,1.7504633093206165e-74
2.4746789047927764e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,0.0,6.3462637657334069e-40,3.0502063005091122e-23,9.6478078098822736e-49,6.3654077735192293e-35,1.27108983835124e-79,2.184100384311234e-13,5.4237513091173975e-68,2.1841003782442976e-13,1.9234340771830676e-46,2.9132777647442083e-44,4.264607895198284e-66,4.9448021618764663e-67,2.8304605517007204e-32,1.8291079809723266e-53,1.1927971752305293e-11,3.531660439754481e-13,1.4138426540527319e-15,9.2520115868096836e-25,3.4258666803786039e-24,1.4138411126347454e-15,7.6411711853503983e-35,4.9612526759773971e-22,3.2545960486276132e-25,3.6152948556465302e-28,3.561461102376695e-46,4.9421981536878253e-33,6.0535871526418913e-60,7.5103559671595793e-60,2.4924503461259401e-45,1.0694028214687978e-54,2.3187798439032529e-70,7.0609237874832196e-64,8.9307342342810952e-72
4.9493583340384887e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,0.0,1.015390750845618e-38,1.2200827324372134e-22,1.2287448339029022e-46,5.0923273333392212e-34,6.4754979600090675e-77,4.368201241557059e-13,3.4712017295193495e-66,4.3682012172893156e-13,3.077494962114566e-45,4.6612255585514297e-43,1.0862874857303728e-63,1.2595473704976669e-64,2.264360668027251e-31,5.8531444990178134e-52,2.3855946008595607e-11,7.0633216276548238e-13,2.827686718543036e-15,3.7007908762663008e-24,1.3703436476520174e-23,2.8276805515697801e-15,6.1128653920955016e-34,1.983198510336202e-21,2.5992013226989333e-24,5.7710168934321606e-27,2.2679118559015883e-44,3.9537592821669741e-32,3.8742943161067179e-58,1.9130443599606277e-57,3.9879214469490737e-44,3.4220645244130103e-53,2.968037093068467e-68,4.5183900548338822e-62,4.5496101213165299e-69
9.898717192529914e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,0.0,1.6245880728640387e-37,4.8803314637168992e-22,1.5587328272111619e-44,4.0738621390234126e-33,3.2858934716100436e-74,8.7364029862384528e-13,2.2215689986328929e-64,8.7364028891675962e-13,4.9239913863548047e-44,7.4578946064818762e-42,2.7560792797056109e-61,3.1956651454065014e-62,1.8114755933557253e-30,1.8730048049533931e-50,4.7711894449529453e-11,1.4126644002523374e-12,5.6553781877997324e-15,1.4803049909339222e-23,5.481349087916504e-23,5.6553535094583326e-15,4.8901764666734659e-33,7.9223907883439859e-21,2.0722271381713222e-23,9.1999138159455458e-26,1.438442444077638e-42,3.1630077604793814e-31,2.4795454569370366e-56,4.8536635534202838e-55,6.3806746377395906e-43,1.0950440931687113e-51,3.7990830472046861e-66,2.8909992377832396e-60,2.3085159034535978e-66
1.9797434909512763e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,0.0,2.5992217242636382e-36,1.9521327795105098e-21,1.9608631313945722e-42,3.2590895426293056e-32,1.6535259072104501e-71,1.747280659635979e-12,1.4218036147878557e-62,1.7472806208077133e-12,7.878382883188128e-43,1.1932420832870623e-40,6.9344504709069049e-59,8.040466961335605e-60,1.4491595678832612e-29,5.9936049630805765e-49,9.5423791044810083e-11,2.825328874853195e-12,1.1310774542506819e-14,5.9211283833412911e-23,2.1925189719149734e-22,1.1310675745410099e-14,3.9119552841868551e-32,3.1606638017705951e-20,1.6464544590194374e-22,1.4620098335909852e-24,9.0470938145311016e-41,2.5304063915369117e-30,1.5869050425234889e-54,1.2211961025989271e-52,1.0209078424415162e-41,3.5040355131477771e-50,4.8628139322260928e-64,1.84925380024435e-58,1.1615724008962553e-63
3.9594870343478463e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560056,0.022821567690228958,0.0,4.1583730745374432e-35,7.8085321976900638e-21,2.4258953763804713e-40,2.6072711226253475e-31,8.1835188992165691e-69,3.4945614299632699e-12,9.0995348808118596e-61,3.4945612746508098e-12,1.2605400688975702e-41,1.9091198022959613e-39,1.715918379345358e-56,1.989597240403798e-57,1.1592941242650095e-28,1.9179467271771487e-47,1.9084758308902309e-10,5.6506578225635068e-12,2.2621621360597153e-14,2.3683779511506532e-22,8.7699100633014718e-22,2.2621225498818317e-14,3.1292666196033216e-31,1.2576797811293719e-19,1.2993146497353664e-21,2.3083463939344462e-23,5.5955823718671981e-39,2.0243252638397173e-29,1.0156139374225409e-52,3.0217656344755744e-50,1.6334520669318411e-40,1.1212237055655279e-48,6.224369516488636e-62,1.1822625976054394e-56,5.74760405106363e-61
7.918974121140987e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727640691293,0.1186699656412358,0.022821567687403628,0.0,6.6521755444307343e-34,3.1234136384915497e-20,2.9055568359594518e-38,2.0858159830607017e-30,3.921439334230983e-66,6.9891231638267781e-12,5.8236913473870965e-59,6.9891225425817634e-12,2.0168601943663671e-40,3.0543754458580023e-38,4.1109593435209467e-54,4.7666182467280723e-55,9.2738162377090292e-28,6.137385302108447e-46,3.8169516259205605e-10,1.1301315712018551e-11,4.5243535025705587e-14,9.4729243576186351e-22,3.5078312683266655e-21,4.524194613810169e-14,2.5029371403419084e-30,4.9787939937958635e-19,1.0117452507066181e-20,3.5979259837658095e-22,3.3500869661348661e-37,1.6194603904844529e-28,6.4998611521358615e-51,7.2391723760612849e-48,2.6135216381840689e-39,3.5874827088708095e-47,7.9671098325655579e-60,7.5504053662838905e-55,2.7530591589637859e-58
1.1878461207934127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727621036942,0.11866996544687104,0.022821567684578298,0.0,2.448255339831408e-33,6.6372550612720151e-20,1.8616430591347032e-37,6.1922646286899146e-30,3.2803005751320094e-65,1.0483685090895976e-11,3.3065173771779073e-58,1.0483683770757476e-11,7.6301848075221465e-40,1.1644449244179477e-37,3.0340706343392902e-53,3.5179730311652439e-54,2.651643745011133e-27,2.8630685343101075e-45,5.7254273750969612e-10,1.6951973595508011e-11,6.7865672339056912e-14,2.0129102422842037e-21,7.4539464374156648e-21,6.7862287916300677e-14,7.1560540970281372e-30,1.050457996142585e-18,2.8484966746344882e-20,1.3077636547310735e-21,1.8267043410206439e-36,4.6306448266173331e-28,3.6347663500000739e-50,5.3427702731916829e-47,9.8874801841933276e-39,1.6836569962193185e-46,5.2171656174570346e-59,4.2191850416911507e-54,2.3089960579128801e-57
1.5837948294727267e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727601382603,0.11866996525250628,0.022821567681752968,0.0,6.2089399996421363e-33,1.1322377938956096e-19,7.6728691656652297e-37,1.3492615057682968e-29,1.6459310542426472e-64,1.3978247211167763e-11,1.2716186804185382e-57,1.3978244959177953e-11,1.9861310878716911e-39,3.1329120815015608e-37,1.3844833172463924e-52,1.6052912439823853e-53,5.5929161729542156e-27,8.7180436013181847e-45,7.633903078419435e-10,2.2602631473031972e-11,9.0488036982175853e-14,3.4336527672004406e-21,1.2715249382716321e-20,9.0482250839862765e-14,1.5092695215735262e-29,1.7802421760208309e-18,5.9247753569295544e-20,3.2794999573951664e-21,6.7567164855260028e-36,9.7673715534396613e-28,1.2723411167451349e-49,2.4379454302014348e-46,2.5737046962828899e-38,5.2482209906240989e-46,2.0690859461934602e-58,1.4759437222133752e-53,1.2808515377466164e-56
2.375692246831355e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727562073908,0.1186699648637768,0.02282156767610231,0.0,2.1711279850266145e-32,2.3441550927483875e-19,6.2458163242129851e-36,3.9164877140274676e-29,1.7659827515970656e-63,2.0967371905136269e-11,9.6780032661580164e-57,2.0967367242715802e-11,7.2888099264341498e-39,1.2670583326011356e-36,1.2979182203765371e-51,1.5049083513572746e-52,1.5275223053519683e-26,3.9719496792529624e-44,1.1450854377448025e-09,3.3903947214079407e-11,1.3573331131265391e-13,7.1084748648318494e-21,2.6324250201226593e-20,1.3572128755835032e-13,4.1216031796579067e-29,3.6458134830987828e-18,1.5811463833945984e-19,1.1253124254972424e-20,4.7369601660550472e-35,2.6677723134666199e-27,7.0811582074137013e-49,2.2854622505608241e-45,9.4451274667451076e-38,2.5856106000243383e-45,1.3865995557778809e-57,8.2049090364492055e-53,2.1840956433503758e-55
3.167589664189983e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727522765213,0.11866996447504732,0.022821567670451653,0.0,5.42464702038017e-32,3.9867947224503144e-19,2.5579408587452535e-35,8.5649128198043382e-29,8.8575168253912433e-63,2.7956497309553287e-11,3.6544079541350269e-56,2.7956489380059486e-11,1.8900406652489429e-38,3.4319209953725168e-36,5.930407615663966e-51,6.8761598890013018e-52,3.1959456038936028e-26,1.1930368086601659e-43,1.5267805507855376e-09,4.5205262933189873e-11,1.8097945250316772e-13,1.2088898533085558e-20,4.4768941822597977e-20,1.8095893114677994e-13,8.6225109232718787e-29,6.1367838511531311e-18,3.2409529305662889e-19,2.76821134346963e-20,1.6950652907463818e-34,5.5818724237968501e-27,2.4204658504776142e-48,1.0442517500415206e-44,2.4491910640511028e-37,8.1124074838682812e-45,5.3180087830776967e-57,2.8022767005276482e-52,1.1735786369325856e-54
3.959487081548611e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727483456529,0.11866996408631786,0.022821567664800996,0.0,1.1507992614627512e-31,6.0909228491650325e-19,8.2656836804357839e-35,1.6068934210005019e-28,3.480925844689966e-62,3.4945623475143969e-11,1.1178083383743407e-55,3.4945611360766571e-11,4.1325248205718764e-38,7.7092536006380815e-36,2.1241023659348489e-50,2.4628332924192145e-51,5.8178339769745861e-26,2.9768066866951032e-43,1.9084756457597128e-09,5.65065786287967e-11,2.2622654757960936e-13,1.8467924205026053e-20,6.8394148465532307e-20,2.2619508213895905e-13,1.5694616236871087e-28,9.277314152608615e-18,5.7783334748020291e-19,5.7809781649955172e-20,4.9097738258885262e-34,1.0161586129231976e-26,6.7878584467112788e-48,3.7401504122546563e-44,5.3550967134840545e-37,2.085328400315857e-44,1.656571871047222e-56,7.8520125476389754e-52,5.0900425278351875e-54
4.7513844989072386e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727444147839,0.11866996369758841,0.022821567659150339,0.0,2.1907862321291879e-31,8.6649490818729005e-19,2.3148284344969555e-34,2.720179644362948e-28,1.1741389479842594e-61,4.1934750415753629e-11,2.9796901395147451e-55,4.193473318198282e-11,8.0561597926198197e-38,1.5284594644420238e-35,6.551630822461387e-50,7.5963787365987309e-51,9.6492362630245417e-26,6.5712867909777712e-43,2.2901707223381171e-09,6.7807894300471918e-11,2.714746436499986e-13,2.627073570156899e-20,9.7293586162918153e-20,2.7142971338728113e-13,2.6027679160373626e-28,1.305584346701129e-17,9.3792342028829732e-19,1.0826244802329965e-19,1.2387511428932379e-33,1.6854411303979514e-26,1.6745592272693005e-47,1.1535998134952044e-43,1.0439513804556819e-36,4.7024004821627709e-44,4.5196017153650945e-56,1.9353634378274281e-51,1.9204524764074013e-53
6.335179333624495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727365530471,0.11866996292012959,0.022821567647849025,0.0,6.7438965039032383e-31,1.5221808711839635e-18,1.8569175534439843e-33,6.4562120612795365e-28,2.1414258203219946e-60,5.5913006620417572e-11,1.9446073868820577e-54,5.5912976346244611e-11,2.5718312562292738e-37,4.8988101597331554e-35,7.8309527631353686e-49,9.0795064975811786e-50,2.2340701444107619e-25,2.8581097509981087e-42,3.0535608203424229e-09,9.0410525572074571e-11,3.6197401317752824e-13,4.6143250309081604e-20,1.7090115881468835e-19,3.6189441982485023e-13,6.0244766142107164e-28,2.2396754035591572e-17,2.0580881098657421e-18,3.1776548607970557e-19,6.7878476518997039e-33,3.9027421226940992e-26,1.009757817450904e-46,1.3787232783569246e-42,3.3326965161602272e-36,2.0859440371852665e-43,3.8596235053591205e-55,1.1625378059436072e-50,3.994092004369138e-52
9.502769003059008e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727208295751,0.11866996136521216,0.022821567625246394,0.0,3.5753052583105476e-30,3.3959355416133081e-18,3.5303648826862816e-32,2.229260213051401e-27,1.4234155812618769e-58,8.386952830389432e-11,2.8108844976455446e-53,8.3869460765958573e-11,1.4090713995304244e-36,2.6226644182223974e-34,2.7512546627233453e-47,3.189821427228764e-48,7.5582243142793282e-25,2.5819466777088972e-41,4.5803407961877253e-09,1.3561578782887946e-10,5.4298640849216518e-13,1.0291145011749714e-19,3.8120074677297521e-19,5.4280564701563565e-13,2.0368904538949466e-27,4.7563422276214253e-17,6.1924441306636312e-18,1.5082499158833708e-18,7.1840153890336195e-32,1.3207261926065447e-25,1.5640788777094282e-45,4.8427719206667872e-41,1.8259503912197857e-35,1.8584752712376441e-42,1.0632037638899046e-53,1.7825932610571067e-49,2.1808902143621548e-50
1.267035867249352e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727051061059,0.11866995981029499,0.022821567602643762,0.0,1.0866199831454314e-29,6.0195152065804534e-18,1.8566451203861484e-31,5.2489678361232854e-27,1.0823514233619298e-57,1.1182606235146327e-10,1.3759726584678582e-52,1.1182594264066135e-10,4.330694045153107e-36,8.0364808778671248e-34,1.7595110913722135e-46,2.0399609042168895e-47,1.7664277560403648e-24,1.015571004947933e-40,6.1071204784897216e-09,1.8082104970384057e-10,7.2401831873184819e-13,1.8236312190967728e-19,6.7558010668610169e-19,7.2369262953302763e-13,4.7579035884912474e-27,8.0577013375408564e-17,1.3140319655994712e-17,4.2373175008770975e-18,3.0349095102495194e-31,3.0873689995933237e-25,7.698188675611165e-45,3.0968097716451695e-40,5.611970504268705e-35,7.2819170502580893e-42,6.3979247854144603e-53,8.7287869191827789e-49,1.6289131579261034e-49
1.5837948341928032e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726893826395,0.11866995825537816,0.022821567580041131,0.0,2.5473313549836908e-29,9.3927878677877561e-18,6.5460419516138063e-31,1.0149006910318428e-26,5.0377298998973122e-57,1.3978260875938253e-10,4.6926287541702615e-52,1.3978242197080641e-10,1.0211166564563229e-35,1.9010871252161654e-33,7.17382868664456e-46,8.3171267877542379e-47,3.4029346010491016e-24,2.8733244029792195e-40,7.6338998673006755e-09,2.2602631119704447e-10,9.0507149852207559e-13,2.8447555369105653e-19,1.0539819062008312e-18,9.0455537482922405e-13,9.1613416322752174e-27,1.2042719219745555e-16,2.3156335238606866e-17,9.2569582507855422e-18,9.1305305109214896e-31,5.9489435317522431e-25,2.5717967528598418e-44,1.2625101177592284e-39,1.3232288983748965e-34,2.0616482532731539e-41,2.4857306233255102e-52,2.9027851405216175e-48,7.8682179019999188e-49
1.9005538011362545e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726736591759,0.1186699567004616,0.022821567557438499,0.0,5.1151199719929063e-29,1.3515710296529308e-17,1.8421662774376688e-30,1.7388933574527384e-26,1.7943241713985625e-56,1.67739167525324e-10,1.3007126972396445e-51,1.6773889875654544e-10,2.0578060112225666e-35,3.8497108374244609e-33,2.2823328818285551e-45,2.6460140921823473e-46,5.8180124845554163e-24,6.727594464029462e-40,9.1606789626380471e-09,2.7123157230853295e-10,1.0861476748007194e-12,4.0922810423123823e-19,1.5163573639948579e-18,1.0853938875879343e-12,1.5655618875904121e-26,1.6619569520104375e-16,3.6343010591779147e-17,1.7380585271545307e-17,2.2481884440391778e-30,1.0173082125487625e-24,6.9128248728590216e-44,4.0162772714565181e-39,2.6666482765689913e-34,4.8399500330121703e-41,7.5848270819733808e-52,7.7682453346215417e-48,2.9747631179023159e-48
2.534071735023157e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726422122575,0.11866995359062935,0.022821567512233236,0.0,1.538438844287193e-28,2.4010482503313617e-17,9.6346836621581672e-30,4.0592850039616634e-26,1.441987318864835e-55,2.2365232212493801e-10,6.8228889654636198e-51,2.2365184469489502e-10,6.2159362564026473e-35,1.1752398209483613e-32,1.4901256423020008e-44,1.7274697902827025e-45,1.3549402323884395e-23,2.5962518525594257e-39,1.2214236272902255e-08,3.6164209338644776e-10,1.4483748050548767e-12,7.2658132342688807e-19,2.6928641031911843e-18,1.446998228355611e-12,3.6425346799549718e-26,2.7270373055758522e-16,7.1988891818737727e-17,4.5956814262875711e-17,9.2497382466416894e-30,2.3701616617699291e-24,3.3682881085943496e-43,2.6216644717018045e-38,8.0551053115250562e-34,1.8821531325827893e-40,4.612583683667341e-51,3.7507588285515697e-47,2.795998125811666e-47
3.1675896689100594e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726107653502,0.11866995048079829,0.022821567467027973,0.0,3.6242502874134089e-28,3.7503779465947925e-17,3.3144663208528476e-29,7.8547441398824501e-26,6.6094186436276505e-55,2.7956552613653398e-10,2.3735003394892572e-50,2.7956478045592097e-10,1.4681746160189166e-34,2.8002284203648132e-32,5.9755689493523867e-44,6.9270672090290999e-45,2.6183164958808498e-23,7.3578181381113339e-39,1.5267792409306071e-08,4.5205261293776896e-10,1.8107115346257927e-12,1.134266488269876e-18,4.2047427488347569e-18,1.8085056797901913e-12,7.0324284683861216e-26,3.9458797634661528e-16,1.1923756234052774e-16,9.6305691133970399e-17,2.6604617604616076e-29,4.5819965918695155e-24,1.1252703620362923e-42,1.0511545708787158e-37,1.9025911693985297e-33,5.3711633218811143e-40,1.7863468503102926e-50,1.2439611461436124e-46,1.3546607641593408e-46
3.8011076027969615e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072579318454,0.11866994737096838,0.02282156742182271,0.0,7.3493733343445491e-28,5.3995580067489765e-17,9.0494211952799961e-29,1.3513416934298437e-25,2.3319108637154997e-54,3.35478779546211e-10,6.6332705006966113e-50,3.354777060397249e-10,2.9829176691873576e-34,5.7231424181347784e-32,1.8695155350058265e-43,2.1671138182341194e-44,4.5004442904149407e-23,1.7402751315388373e-38,1.8321347371860358e-08,5.4246313096267155e-10,2.1731683523939511e-12,1.6321204043532597e-18,6.0516212389043065e-18,2.1699162701495768e-12,1.2076405850998893e-25,5.2742771237896851e-16,1.7639965662285351e-16,1.7452330225761837e-16,6.2183610489097194e-29,7.8788526918406169e-24,3.0551403994133461e-42,3.2881256856326664e-37,3.8655570062737377e-33,1.2778169012535228e-39,5.4975618504299466e-50,3.3537026802737513e-46,4.970565815527983e-46
4.434625536683864e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725478715689,0.11866994426113966,0.022821567376617453,0.0,1.3448465154816261e-27,7.3485895219524088e-17,2.1286732907158055e-28,2.1420183398256866e-25,7.0249513510090242e-54,3.9139208234074985e-10,1.6155489951617001e-49,3.9139062144629242e-10,5.4671244843375679e-34,1.0526410907880563e-31,5.0111145816901211e-43,5.8085472549184999e-44,7.1284968965732471e-23,3.6529214714593563e-38,2.1374901160562582e-08,6.3287364746131149e-10,2.5357531693490706e-12,2.2199826164379498e-18,8.2331349158304315e-18,2.531230026345719e-12,1.9110473439719867e-25,6.6829390737470014e-16,2.4138246172130188e-16,2.8561806782392749e-16,1.2607477922797348e-28,1.2484868758631908e-23,7.2720689649969178e-42,8.8120911009515659e-37,7.0848868852262861e-33,2.6942709048808963e-39,1.4700472301133192e-49,7.9243877610439648e-46,1.5501860414397889e-45
5.068143470570767e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725164246949,0.1186699411513121,0.022821567331412194,0.0,2.2797946776915934e-27,9.5974743967051657e-17,4.4732221712435497e-28,3.1949924810466117e-25,1.8801583925496318e-53,4.4730543450744187e-10,3.5501622846393135e-49,4.4730352667557694e-10,9.2813203128558703e-34,1.7903501438249203e-31,1.1960129651324152e-42,1.3862709305177315e-43,1.062608188749843e-22,7.019043662194666e-38,2.4428453775406396e-08,7.2328416243383557e-10,2.898471433705655e-12,2.8976974760488437e-18,1.074893016812958e-17,2.8924469742620997e-12,2.8459600047225e-25,8.1535569981016899e-16,3.123612821982172e-16,4.3323273253606908e-16,2.2943576445808491e-28,1.8618364657542374e-23,1.5709888771261065e-41,2.1028038153126673e-36,1.2027821829939021e-32,5.1932494392862697e-39,3.5453859616467318e-49,1.698726222564249e-45,4.259687630513846e-45
5.70166140445767e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724849778309,0.11866993804148573,0.022821567286206934,0.0,3.6415547089980789e-27,1.2146213431470964e-16,8.5950945554627149e-28,4.5470580786852661e-25,4.6404837564781423e-53,5.0321883603365371e-10,7.2157363785605954e-49,5.0321642172756808e-10,1.4845659185523718e-33,2.8662287307014209e-31,2.615516214648472e-42,3.0314212199550949e-43,1.511426089851237e-22,1.2600240628563919e-37,2.7482005216389442e-08,8.1369467588039175e-10,3.2613268803564456e-12,3.6651122462774637e-18,1.359865926570407e-17,3.2535671396161879e-12,4.0440474306938817e-25,9.6732896824974669e-16,3.8813139683782681e-16,6.1984340634639487e-16,3.8349921649701302e-28,2.649362330269422e-23,3.1579325539983816e-41,4.597531059418103e-36,1.9238895778928276e-32,9.3410970055852679e-39,7.9577369827834344e-49,3.3855370093146509e-45,1.0678302000630644e-44
6.335179338344572e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724535309785,0.11866993493166052,0.022821567241001674,0.0,5.5420573297064808e-27,1.4994806278187248e-16,1.5290443381593927e-27,6.2351300652844975e-25,1.0439797156281144e-52,5.5913228690652512e-10,1.3650371331965833e-48,5.5912930660229374e-10,2.2623486687382443e-33,4.3694707833344434e-31,5.2539298276455859e-42,6.0890659328751488e-43,2.0714331970583298e-22,2.1342098660835214e-37,3.0535555483513812e-08,9.041051878011348e-10,3.6243227367880835e-12,4.5220735499985756e-18,1.6781972340512922e-17,3.6145905485728583e-12,5.5369411644737191e-25,1.1230187858355811e-15,4.678163565276141e-16,8.4750850805792248e-16,6.0046612140742207e-28,3.6325635537678985e-23,5.9382894243532583e-41,9.2332163314892573e-36,2.9318632103951979e-32,1.5839744987199643e-38,1.6571229905731164e-48,6.3106760296693145e-45,2.408221783971795e-44
6.968697272231475e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724220841362,0.11866993182183649,0.022821567195796415,0.0,8.1028403206148149e-27,1.8143252289073581e-16,2.5493285138892161e-27,8.2967182602843168e-25,2.1572654987436997e-52,6.1504578711294271e-10,2.4244959109034687e-48,6.1504218129978909e-10,3.3119182503446156e-33,6.397170770754777e-31,9.7812054373068064e-42,1.1335425993329679e-42,2.754941772404122e-22,3.4380571677673419e-37,3.3589104576782788e-08,9.9451569819622314e-10,3.9874621879489035e-12,5.4684256168661408e-18,2.0298513792046546e-17,3.975517227807489e-12,7.3566696631109027e-25,1.28125374975066e-15,5.5053449116268658e-16,1.1182678998796821e-15,8.940193895242521e-28,4.8332858124534187e-23,1.0518422613579082e-40,1.7185497973269987e-35,4.2920748611687396e-32,2.5531556626790348e-38,3.220967515146685e-48,1.1080655267853549e-44,4.940237391821243e-44
7.602215206118378e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723906373049,0.11866992871201362,0.022821567150591155,0.0,1.1458347540840199e-26,2.1591551334923749e-16,4.0326240867163713e-27,1.0769592092607516e-24,4.1542618429255316e-52,6.7095933663980043e-10,4.0880040496194374e-48,6.7095504582006963e-10,4.689215541092362e-33,9.0567558611181984e-31,1.7098111023766772e-41,1.9814060000165045e-42,3.574329248604152e-22,5.3099214779363176e-37,3.6642652496197367e-08,1.0849262070658131e-09,4.3507477747207386e-12,6.5040120283282868e-18,2.4147926553004258e-17,4.3363472039886635e-12,9.5353088136179726e-25,1.4411835273909631e-15,6.354061771262311e-16,1.4338383321433443e-15,1.278275227024135e-27,6.2735261572292608e-23,1.7714744632019286e-40,3.0034311174802136e-35,6.0770299058843322e-32,3.9441512679796349e-38,5.9090166523343442e-48,1.8499180812796698e-44,9.4026711282598948e-44
8.23573314000528e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723591904842,0.11866992560219194,0.022821567105385895,0.0,1.5758286146066768e-26,2.5339703755841848e-16,6.1132763828477812e-27,1.3691230893778432e-24,7.5483016199958036e-52,7.2687293547418391e-10,6.6071657971368453e-48,7.2686790016313485e-10,6.456705085402751e-33,1.2467830584598505e-30,2.839769652209411e-41,3.290701547450408e-42,4.5418510122340818e-22,7.9188020228398768e-37,3.9696199241756538e-08,1.1753367144100566e-09,4.7141808906005929e-12,7.628678075757214e-18,2.832985737142672e-17,4.6970805033988604e-12,1.2104453043820505e-24,1.6024079605214334e-15,7.2179941381943457e-16,1.7952389503592399e-15,1.7664565616734923e-27,7.9751130533373206e-23,2.8612468982797864e-40,4.9871348497859196e-35,8.3676906989395129e-32,5.8819905472895925e-38,1.0332693925837445e-47,2.9619226327925895e-44,1.6877914674081913e-43
