Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(84),COX(57)
1.2498960430711315e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31658782491812204,0.11250585792810443,0.014264533993553175,2.1743216161512884e-09,0.0011104280059493041,1.5679075362967291e-06,0.00052481881312999034,1.6093772089879166e-07,3.5178172703978288e-08,0.00013271282609967938,7.5940851472830673e-11,1.0356737909342678e-08,1.4243995693667599e-08,1.4590573991061651e-06,8.3019509194240424e-12,3.1468502823282561e-15,5.3272133623300214e-06,5.0345720564696734e-09,0.0055041290730992185,0.015470859757177066,3.9868111902696916e-07,1.0543212801862176e-06,5.0840521167456086e-08,3.0686573552378108e-06,2.7623999736747534e-11,1.9259559299392309e-08,1.5716605263682102e-07,8.8677813532075536e-11,1.4678486347531755e-08,4.094114151613732e-10
1.2544444192481935e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31655561041809926,0.11250252772119329,0.014242639225481135,2.2020425914229042e-09,0.0011177309340401802,1.5641825931606282e-06,0.00052833859180477841,1.6294581323425786e-07,3.544164581057302e-08,0.00013323392995117413,7.7490415914906512e-11,1.03987596958506e-08,1.4407212304960848e-08,1.4711926744746102e-06,8.4129602803418891e-12,3.2157594490801642e-15,5.3365717926749836e-06,5.1161623331303931e-09,0.0055034003202484444,0.015503803008816902,3.9972698738703468e-07,1.055694911280715e-06,5.1158563041921591e-08,3.0658617424763066e-06,2.7693103188003979e-11,1.9251802631155684e-08,1.5722978029692291e-07,8.9239013699049999e-11,1.4713520704880865e-08,4.1211526482350651e-10
1.2589927954252554e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31652352417608959,0.1124991878365206,0.014220796420432792,2.2299979620589224e-09,0.0011250511107430206,1.5604857404530761e-06,0.0005318672689393428,1.6496930456393118e-07,3.570579646813538e-08,0.00013375392951499765,7.9063820678039177e-11,1.0440999685776554e-08,1.4571402367365855e-08,1.4833755680710946e-06,8.5249023006716685e-12,3.2858539994798046e-15,5.3458868820349202e-06,5.1986856227881615e-09,0.0055026733716713929,0.01553661618806953,4.0076944418879184e-07,1.0570621924325703e-06,5.1477280325027918e-08,3.0630855576150937e-06,2.7761978852501507e-11,1.9244106440929831e-08,1.5729319852396435e-07,8.9801484298636092e-11,1.474831019755165e-08,4.1482566410656757e-10
1.2635411716023173e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31649156582080634,0.11249583831336513,0.014199005436918655,2.2581886194168634e-09,0.0011323884732638283,1.5568167756991806e-06,0.00053540481409601105,1.6700822039396033e-07,3.5970620505713718e-08,0.00013427282059136139,8.0661297120874896e-11,1.048345636991118e-08,1.4736563504402247e-08,1.4956059853563859e-06,8.6377790642893571e-12,3.357148171425396e-15,5.3551588833165278e-06,5.2821474753127355e-09,0.0055019482227610592,0.015569299670958081,4.0180849303779557e-07,1.058423156603269e-06,5.179667045146214e-08,3.0603286357557274e-06,2.7830626977943354e-11,1.9236470210683936e-08,1.5735630909434902e-07,9.036522076635306e-11,1.4782855405192224e-08,4.175425900183329e-10
1.2680895477793792e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31645973498175584,0.11249247919087828,0.01417726613376343,2.2866154525028549e-09,0.0011397429589377808,1.553175497155803e-06,0.00053895119688300477,1.6906258573080347e-07,3.623611376023373e-08,0.00013479059905731228,8.2283077075557131e-11,1.0526128238336925e-08,1.4902693289508294e-08,1.5078838313071703e-06,8.7515926207390147e-12,3.4296562840557036e-15,5.364388047116048e-06,5.3665534269545059e-09,0.0055012248689166694,0.015601853832705273,4.0284413759419509e-07,1.0597778365066897e-06,5.2116730863312202e-08,3.0575908139732423e-06,2.7899047815997662e-11,1.9228893428793517e-08,1.5741911377120412e-07,9.0930218548512963e-11,1.4817156914127163e-08,4.2026601961690401e-10
1.2726379239564412e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31642803128923674,0.11248911050808441,0.014155578370105976,2.3152793479633197e-09,0.0011471145052295573,1.5495617038373239e-06,0.0005425063869548075,1.7113242508248722e-07,3.6502272076626775e-08,0.00013530726086593512,8.3929392831625467e-11,1.0569013780481219e-08,1.5069789246496313e-08,1.5202090104230844e-06,8.866344985229859e-12,3.5033927372718151e-15,5.3735746217487727e-06,5.4519090000594972e-09,0.0055005033055437295,0.015634279047732697,4.0387638157193283e-07,1.0611262646112561e-06,5.2437459009825773e-08,3.05487193128183e-06,2.7967241622302239e-11,1.9221375590752582e-08,1.5748161430923308e-07,9.1496473102267112e-11,1.4851215317201597e-08,4.2299593001072057e-10
1.277186300133503e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31639645437434188,0.11248573230388122,0.014133942005399287,2.3441811900768105e-09,0.0011545030497336509,1.5459751955403134e-06,0.00054607035401254406,1.7321776245989394e-07,3.6769091307955672e-08,0.00013582280204556274,8.5600477119891407e-11,1.0612111485170448e-08,1.5237848850009185e-08,1.5325814267336772e-06,8.9820381386361214e-12,3.5783720112519201e-15,5.3827188532781578e-06,5.5382197027869802e-09,0.0054997835280540704,0.015666575689660189,4.0490522873797655e-07,1.0624684731425864e-06,5.2758852347594385e-08,3.0521718286131503e-06,2.8035208656356197e-11,1.9213916197539931e-08,1.5754381244651181e-07,9.2063979895609703e-11,1.4885031213632971e-08,4.2573229835879503e-10
1.281734676310565e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31636500386895849,0.11248234461704001,0.014112356899410448,2.3733218607459836e-09,0.0011619085301746829,1.5424157728669603e-06,0.0005496430678043247,1.7531862137807822e-07,3.7036567315537773e-08,0.00013633721869899456,8.7296563096293502e-11,1.0655419840683676e-08,1.5406869525978011e-08,1.5450009838053294e-06,9.0986740274997099e-12,3.6546086659592011e-15,5.3918209855445592e-06,5.6254910288296565e-09,0.0054990655318658908,0.015698744131305165,4.0593068291155025e-07,1.0638044940875797e-06,5.3080908340645511e-08,3.0494903487731915e-06,2.8102949181505836e-11,1.9206514758137708e-08,1.5760570991904098e-07,9.2632734407284963e-11,1.4918605208870065e-08,4.2847510187086856e-10
1.2858282148699207e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31633680619064086,0.11247928762317055,0.014092974014574823,2.399753389735062e-09,0.0011685878914321911,1.5392352865339881e-06,0.00055286596370951349,1.7722268435850211e-07,3.7277853852184377e-08,0.00013679922905554493,8.8844609951616266e-11,1.0694576217265016e-08,1.5559807684940123e-08,1.5562188104503154e-06,9.2044539474475923e-12,3.7243088134275077e-15,5.3999771094793561e-06,5.7048610838626964e-09,0.0054984208545276001,0.015727586425030613,4.0685069385728977e-07,1.0650016487959262e-06,5.3371323214359894e-08,3.0470928110182793e-06,2.81637222096275e-11,1.9199902610456366e-08,1.57661161990677e-07,9.3145676539054898e-11,1.4948615484369236e-08,4.3094910830165366e-10
1.2895123995733408e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31631151534979607,0.11247652981146675,0.01407556473641532,2.4237083042686854e-09,0.001174610965136711,1.5363913502864839e-06,0.00055577258848403261,1.7894712002694391e-07,3.7495461241178574e-08,0.00013721425467409982,9.0255469738889004e-11,1.0729960883754775e-08,1.5698114196446253e-08,1.5663473760392482e-06,9.3003112244882085e-12,3.7879287471839293e-15,5.4072887769352318e-06,5.776966500465526e-09,0.0054978418726415708,0.015753456185621774,4.0767635893217726e-07,1.0660748438091644e-06,5.3633152251566989e-08,3.0449477241138982e-06,2.8218261414082012e-11,1.9193991187214769e-08,1.5771086284657529e-07,9.3608182729720769e-11,1.4975457998879935e-08,4.3318014134081164e-10
1.2931965842767609e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31628630679432335,0.11247376584672854,0.014058188840791928,2.4478214744363513e-09,0.0011806450402101602,1.5335648331358626e-06,0.0005586848983578955,1.8068177956966425e-07,3.7713492210047779e-08,0.00013762853580194412,9.168314900381421e-11,1.0765481068849144e-08,1.5837046533413578e-08,1.5765066977355152e-06,9.3967903787170676e-12,3.8523997955884879e-15,5.4145732494731192e-06,5.849711901128694e-09,0.0054972640513419636,0.015779242494254071,4.084998048228777e-07,1.0671440352464992e-06,5.3895411571540129e-08,3.0428145821892704e-06,2.8272652486425911e-11,1.9188116932770039e-08,1.5776036947489558e-07,9.4071499545160773e-11,1.5002142898211247e-08,4.3541535613597258e-10
1.296880768980181e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31626118033012107,0.1124709957493195,0.014040846253782331,2.4720933643185677e-09,0.0011866900838081388,1.5307556307568932e-06,0.00056160287734584313,1.8242667453698769e-07,3.7931944575707311e-08,0.00013804207050762215,9.312777240041589e-11,1.0801135968348553e-08,1.5976603236319208e-08,1.5866967234305378e-06,9.4938923786828825e-12,3.9177298474564315e-15,5.421830652531897e-06,5.9231001764205839e-09,0.005496687388206252,0.015804945547513858,4.0932103365614058e-07,1.0682092396554353e-06,5.4158099840365676e-08,3.0406933052054691e-06,2.8326895573600029e-11,1.9182279596851114e-08,1.5780968277189037e-07,9.4535624603795446e-11,1.5028670515460165e-08,4.3765474067324882e-10
1.300564953683601e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31623613576343029,0.11246821953954966,0.0140235369015993,2.4965244369582355e-09,0.0011927460631428191,1.5279636392112493e-06,0.00056452650948351384,1.8418181626850632e-07,3.8150816158851966e-08,0.00013845485689025381,9.4589464734225604e-11,1.0836924777924785e-08,1.6116782825566725e-08,1.5969174008295116e-06,9.5916181781754063e-12,3.9839268249540526e-15,5.4290611106470197e-06,5.9971342101518946e-09,0.0054961118808147282,0.015830565541640994,4.1014004757975615e-07,1.0692704734891173e-06,5.4421215727272892e-08,3.0385838138726621e-06,2.8380990824151751e-11,1.9176478932396646e-08,1.57858803630681e-07,9.5000555528323655e-11,1.5055041186128632e-08,4.3989828296078737e-10
1.304249138387021e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31621117290083567,0.11246543723767545,0.014006260710590688,2.5211151543580815e-09,0.0011988129454830441,1.5251887549542511e-06,0.00056745577882756084,1.8594721589358191e-07,3.8370104783994961e-08,0.00013886689307927408,9.6068350956632558e-11,1.0872846693141328e-08,1.625758380164713e-08,1.6071686774537308e-06,9.6899687162308514e-12,4.050998683416084e-15,5.4362647474597873e-06,6.0718168792824171e-09,0.0054955375267505286,0.015856102672528693,4.1095684876227737e-07,1.0703277531038485e-06,5.4684757904964768e-08,3.036486029643508e-06,2.8434938388178994e-11,1.9170714695211604e-08,1.5790773294035342e-07,9.5466289945738268e-11,1.5081255248077358e-08,4.4214597102896735e-10
1.3079333230904412e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31618629154926464,0.11246264886389992,0.013989017607239402,2.5458659774782066e-09,0.0012048906981544092,1.5224308748403162e-06,0.00057039066945576431,1.8772288433187134e-07,3.8589808279504609e-08,0.00013927817723417976,9.7564556159222681e-11,1.0908900909472017e-08,1.6399004645300429e-08,1.6174505006428395e-06,9.7889449171396436e-12,4.1189534111574275e-15,5.4434416857264567e-06,6.1471510538300892e-09,0.0054949643235996399,0.015881557135723326,4.1177143939281705e-07,1.0713810947519622e-06,5.4948725048976828e-08,3.0343998747253299e-06,2.8488738417080238e-11,1.9164986642437422e-08,1.5795647158487763e-07,9.5932825488899279e-11,1.5107313041485703e-08,4.4439779293015576e-10
1.3116175077938612e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31616149151598855,0.11245985443837278,0.013971807518163355,2.5707773662335854e-09,0.0012109792885393593,1.5196898961292259e-06,0.00057333116546714352,1.8950883229384058e-07,3.8809924477642174e-08,0.00013968870754427302,9.9078205568127548e-11,1.0945086622321279e-08,1.6541043817676849e-08,1.6277628175571268e-06,9.888547690453075e-12,4.1877990292875901e-15,5.4505920473274227e-06,6.2231395967790343e-09,0.0054943922689509213,0.015906929126424278,4.1258382168081713e-07,1.0724305145961785e-06,5.5213115837349607e-08,3.0323252720477353e-06,2.8542391063742741e-11,1.9159294533665443e-08,1.5800502044328202e-07,9.6400159795514348e-11,1.5133214908799605e-08,4.4665373673856981e-10
1.3153016924972813e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.316136772608622,0.11245705398119066,0.013954630370115469,2.5958497794916952e-09,0.0012170786840772778,1.5169657164912226e-06,0.00057627725098206048,1.9130507028130345e-07,3.9030451214597214e-08,0.00014009848222841167,1.0060942453836176e-10,1.0981403027043292e-08,1.668369976049875e-08,1.6381055751798078e-06,9.9887779309925445e-12,4.2575435915187122e-15,5.4577159532756635e-06,6.2997853639901607e-09,0.0054938213603961108,0.0159322188394838,4.1339399785565761e-07,1.0734760287121513e-06,5.5477928952234452e-08,3.0302621452354081e-06,2.8595896482867609e-11,1.9153638133228083e-08,1.5805338038992343e-07,9.6868290505354459e-11,1.5158961194678484e-08,4.4891379055102278e-10
1.3189858772007014e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31611213463512355,0.11245424751239706,0.013937486089983618,2.6210836750700636e-09,0.0012231888522645572,1.5142582340129629e-06,0.00057922891014233497,1.9311160858794579e-07,3.9251386330524415e-08,0.00014050749953475593,1.0215833854817373e-10,1.1017849318962581e-08,1.6826970896221943e-08,1.6484787203192423e-06,1.0089636518857273e-11,4.3281951839774884e-15,5.4648135237259824e-06,6.3770912041103249e-09,0.0054932515955298444,0.015957426469406861,4.1420197016650433e-07,1.0745176530632971e-06,5.5743163079551383e-08,3.0282104186618499e-06,2.8649254830285375e-11,1.9148017206402943e-08,1.5810155229519525e-07,9.7337215264270879e-11,1.5184552245964682e-08,4.5117794248687923e-10
1.3223016434337795e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31609002949898696,0.11245171656707843,0.013922084279614728,2.6439326260126924e-09,0.0012286971874300953,1.5118356919618485e-06,0.0005818901557639517,1.9474630817726993e-07,3.9450575316990448e-08,0.00014087496612797429,1.035675942184514e-10,1.1050761370169934e-08,1.6956439589065457e-08,1.6578404881695101e-06,1.0180947200445113e-11,4.3925638371859531e-15,5.4711789189038496e-06,6.4472331710792599e-09,0.0054927397830182179,0.015980043315734348,4.1492726281747276e-07,1.0754518023548979e-06,5.598223267355058e-08,3.0263735500135478e-06,2.8697151726077831e-11,1.9142988506297094e-08,1.5814474695033203e-07,9.7759924521694478e-11,1.5207451754940875e-08,4.5321917332206031e-10
1.3252858330435498e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31607019067914144,0.11244943457881047,0.013908245318521421,2.6646091074066071e-09,0.0012336621076882777,1.509666836527164e-06,0.00058428911635385677,1.9622468424246537e-07,3.9630125437907684e-08,0.00014120515932455064,1.0484834173808306e-10,1.1080471127514603e-08,1.7073385386314896e-08,1.6662870549056414e-06,1.0263563088495695e-11,4.4511343202250346e-15,5.4768896899623414e-06,6.5108217505349789e-09,0.0054922799407095112,0.016000341882009859,4.1557850286622601e-07,1.0762898633831532e-06,5.6197685182205608e-08,3.024728166786509e-06,2.8740157282267318e-11,1.9138486943616423e-08,1.5818349302924563e-07,9.8140909732431013e-11,1.5227954258397209e-08,4.5505910388287911e-10
1.32827002265332e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31605040461967882,0.11244714868178901,0.01389442779251464,2.6853923479096032e-09,0.0012386340382767006,1.5075087562830631e-06,0.00058669170568703926,1.977098359698357e-07,3.9809939669175319e-08,0.00014153485258557041,1.0614092245262613e-10,1.1110264673111492e-08,1.719073194434868e-08,1.6747534637530586e-06,1.0346592751843305e-11,4.5103143884858514e-15,5.4825833931691525e-06,6.574848444700927e-09,0.0054918208445076102,0.016020586938235853,4.1622830102272223e-07,1.0771254004328701e-06,5.6413411588370816e-08,3.0230901310501492e-06,2.8783066626260341e-11,1.9134008244168854e-08,1.5822211726675929e-07,9.8522411750314688e-11,1.5248355536048387e-08,4.569017021701554e-10
1.3309557933021132e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31603264219248178,0.11244508804120605,0.013882010314207015,2.7041887428243967e-09,0.0012431147554522019,1.5055756527618056e-06,0.00058885713173117591,1.990522699103498e-07,3.9971997349368233e-08,0.00014183114835149703,1.0731441776610494e-10,1.1137150149685291e-08,1.7296685774298997e-08,1.682390173089121e-06,1.0421673590098997e-11,4.5641012474801392e-15,5.4876931844941724e-06,6.6328482970479315e-09,0.0054914082947953163,0.016038761822631684,4.1681188756407651e-07,1.0778752326488171e-06,5.6607798963406084e-08,3.0216221488633823e-06,2.8821602845066562e-11,1.9129996863056798e-08,1.5825677528019396e-07,9.8866204410151997e-11,1.5266630293499194e-08,4.5856231635130406e-10
1.3336415639509064e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3160149223452447,0.11244302425075481,0.013869610138960228,2.7230719836307231e-09,0.0012476011245968184,1.5036511951823158e-06,0.00059102548415771296,2.0040019988450746e-07,4.0134267205594719e-08,0.0001421270378300381,1.0849760094919275e-10,1.1164102836670686e-08,1.7402962868940453e-08,1.6900429104803432e-06,1.049709025841754e-11,4.6183885877897718e-15,5.4927892464131381e-06,6.6912053280314332e-09,0.0054909963474717343,0.016056893521841174,4.1739430807476417e-07,1.0786230332112703e-06,5.6802407129752155e-08,3.0201600585225584e-06,2.8860061263984699e-11,1.9126003816607292e-08,1.5829133529788057e-07,9.9210413773787227e-11,1.5284823348447627e-08,4.6022508174576766e-10
1.3363273345996996e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31599724500424814,0.11244095731809629,0.013857227238716305,2.7420422456026657e-09,0.0012520931332314299,1.5017353449142294e-06,0.00059319675686599505,2.017536294713142e-07,4.029674840914691e-08,0.00014242252039906793,1.096905208247498e-10,1.1191122422379039e-08,1.7509562579909079e-08,1.6977116549861357e-06,1.0572843068667077e-11,4.6731796051806129e-15,5.4978716238277684e-06,6.7499206264551629e-09,0.0054905850016107949,0.016074982110530787,4.1797556346392443e-07,1.0793688081226611e-06,5.6997235584017176e-08,3.0187038320831443e-06,2.8898441945990868e-11,1.9122029017747567e-08,1.5832579764897045e-07,9.9555038939368723e-11,1.5302934839314932e-08,4.618899937947257e-10
1.3390131052484928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31597961009587067,0.11243888725087671,0.013844861585455335,2.7610997037139713e-09,0.0012565907688931494,1.4998280634523083e-06,0.00059537094376159851,2.0311256219193851e-07,4.0459440132493158e-08,0.00014271759544432638,1.1089322624089745e-10,1.1218208595146501e-08,1.7616484253673059e-08,1.7053963856202279e-06,1.0648932328577249e-11,4.7284775042400835e-15,5.5029403614115856e-06,6.8089952789386648e-09,0.0054901742562872688,0.016093027663268686,4.1855565464594999e-07,1.0801125633673925e-06,5.7192283823622936e-08,3.0172534417839564e-06,2.8936744954600548e-11,1.9118072380814223e-08,1.5836016265943929e-07,9.990007900537657e-11,1.5320964905068386e-08,4.6355704794561758e-10
1.341698875897286e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31596201754658748,0.11243681405672752,0.013832513151195453,2.7802445326376151e-09,0.001261094019135338,1.4979293124172773e-06,0.00059754803875635104,2.0447700150983081e-07,4.0622341549284671e-08,0.0001430122623593704,1.1210576606985662e-10,1.1245361043338217e-08,1.7723727231566135e-08,1.7130970813511134e-06,1.0725358341741962e-11,4.7842854983355716e-15,5.5079955036115848e-06,6.8684303698998518e-09,0.0054897641105767668,0.016111030254524757,4.1913458254037803e-07,1.0808543049052084e-06,5.7387551346988301e-08,3.0158088600492935e-06,2.8974970353728406e-11,1.911413382103932e-08,1.5839443065425122e-07,1.0024553307137976e-10,1.5338913685207625e-08,4.6522623965225855e-10
1.3443846465460792e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31594446728297171,0.11243473774326548,0.013820181907992838,2.799476906745364e-09,0.0012656028715276222,1.4960390535566074e-06,0.00059972803576835009,2.0584695083084279e-07,4.0785451834361843e-08,0.00014330652054552525,1.1332818920678667e-10,1.1272579455352496e-08,1.7831290849820965e-08,1.7208137211024887e-06,1.0802121407622257e-11,4.8406068095725709e-15,5.5130370946499475e-06,6.9282269815376874e-09,0.0054893545635557491,0.016128989958670542,4.1971234807178709e-07,1.0815940386623113e-06,5.7583037653352143e-08,3.0143700594943375e-06,2.9013118207406112e-11,1.9110213252945514e-08,1.5842860195905597e-07,1.0059140023980362e-10,1.5356781319754275e-08,4.668975643748135e-10
1.3470704171948724e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31592695923169312,0.11243265831809267,0.013807867827941692,2.8187970001073454e-09,0.0012701173136559073,1.4941572487452286e-06,0.00060191092872198591,2.072224135033485e-07,4.0948770163760603e-08,0.00014360036941183621,1.1456054456862479e-10,1.1299863519624825e-08,1.7939174439602515e-08,1.7285462837536883e-06,1.0879221821549369e-11,4.8974446687524915e-15,5.5180651785256672e-06,6.9883861938150086e-09,0.005488945614301524,0.016146906849979239,4.2028895216984432e-07,1.0823317705475147e-06,5.7778742242701523e-08,3.0129370129086876e-06,2.9051188580217517e-11,1.9106310592571775e-08,1.5846267689635131e-07,1.0093767961328725e-10,1.5374567949250046e-08,4.685710175796911e-10
1.3497561878436655e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31590949331951951,0.11243057578879642,0.013795570883174251,2.8382049864916256e-09,0.0012746373331223896,1.492283859986227e-06,0.00060409671154795699,2.0860339281836636e-07,4.1112295714718588e-08,0.00014389380837502092,1.1580288109292589e-10,1.1327212924631923e-08,1.8047377327041479e-08,1.7362947481401204e-06,1.0956659874727824e-11,4.954802315330223e-15,5.5230797990161485e-06,7.0489090844414729e-09,0.0054885372618922465,0.016164781002625701,4.2086439576924989e-07,1.0830675064476314e-06,5.7974664616060814e-08,3.0115096932603476e-06,2.9089181537211682e-11,1.9102425757272069e-08,1.5849665578696408e-07,1.012843702950539e-10,1.5392273714745797e-08,4.7024659473969343e-10
1.3524419584924587e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31589206947331538,0.11242849016294953,0.013783291045860751,2.8577010393637966e-09,0.00127916291754557,1.4904188494115174e-06,0.00060628537818329092,2.0998989200968161e-07,4.1276027665681338e-08,0.00014418683685942183,1.1705524773670345e-10,1.1354627358895849e-08,1.8155898833267634e-08,1.7440590930537005e-06,1.1034435854238683e-11,5.0126829973714716e-15,5.5280809996788451e-06,7.109796728856621e-09,0.0054881295054069277,0.016182612490686407,4.2143867980961301e-07,1.083801252214217e-06,5.8170804275299302e-08,3.0100880737090949e-06,2.9127097143450675e-11,1.9098558663133551e-08,1.5853053895291172e-07,1.016314713917563e-10,1.5409898757788769e-08,4.7192429133401769e-10
1.355127729141252e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31587468762004323,0.11242640144811017,0.013771028288209444,2.8772853318865572e-09,0.0012836940545602688,1.488562179282507e-06,0.00060847692257136321,2.1138191425396966e-07,4.1439965196308281e-08,0.00014447945429695841,1.1831769347527104e-10,1.1382106510988131e-08,1.8264738274443219e-08,1.7518392972432781e-06,1.1112550043042829e-11,5.0710899715099052e-15,5.5330688238528534e-06,7.1710502002130226e-09,0.0054877223439254328,0.01620040138813944,4.2201180523546302e-07,1.084533013682379e-06,5.8367160722965147e-08,3.0086721275830067e-06,2.9164935464549083e-11,1.9094709227800233e-08,1.585643267132269e-07,1.0197898201023583e-10,1.5427443220420153e-08,4.7360410284808486e-10
1.357544922725166e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31585907979576777,0.11242451896990117,0.013760006386495171,2.8949867829328639e-09,0.0012877768151325854,1.4868982761613704e-06,0.00061045176799854879,2.126394590637198e-07,4.158768406745691e-08,0.0001447424580822229,1.1946255275795683e-10,1.1406892824261899e-08,1.836296503671446e-08,1.7588550230964415e-06,1.1183142212461988e-11,5.1241089264557021e-15,5.5375464643566728e-06,7.2264919915730125e-09,0.0054873564065605574,0.016216375041941185,4.2252662828792885e-07,1.0851899072354094e-06,5.8544066469720962e-08,3.0074026049399312e-06,2.919892392942526e-11,1.9091259767816039e-08,1.5859465438755666e-07,1.0229209096967489e-10,1.5443164458325694e-08,4.7511773774100115e-10
1.35996211630908e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3158435058735779,0.11242263400120787,0.013748998276620052,2.9127599739203496e-09,0.0012918640543102629,1.4852410710106375e-06,0.00061242893509844327,2.1390148230892679e-07,4.1735568198339804e-08,0.00014500512806192911,1.2061565151771903e-10,1.1431731079809671e-08,1.8461448262942429e-08,1.7658835621633297e-06,1.1254008757753807e-11,5.1775592088458797e-15,5.5420133361235302e-06,7.2822317492152287e-09,0.0054869909497345989,0.016232314310984649,4.2304051432708343e-07,1.0858452024314255e-06,5.8721147051780974e-08,3.0061376371135494e-06,2.9232849895109456e-11,1.9087824486419895e-08,1.5862490527196031e-07,1.0260553026978281e-10,1.5458820645769202e-08,4.766330787852128e-10
1.3623793098929939e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3158279658004316,0.11242074654750989,0.013738003938402823,2.9306050304537107e-09,0.0012959557631130412,1.4835905365903373e-06,0.00061440841946902862,2.1516798618722942e-07,4.1883616993474366e-08,0.0001452674638375024,1.2177702549097546e-10,1.1456621050719126e-08,1.856018744442151e-08,1.7729248988640887e-06,1.132514987665029e-11,5.2314432103955079e-15,5.5464694703002111e-06,7.3382702506500302e-09,0.0054866259727785636,0.016248219248995374,4.2355346405150418e-07,1.0864989034700985e-06,5.8898402108203891e-08,3.0048772050293569e-06,2.9266713409969228e-11,1.9084403323670238e-08,1.5865507959742868e-07,1.0291929926338212e-10,1.5474411887287303e-08,4.781501227027847e-10
1.3647965034769079e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31581245952335057,0.11241885661427733,0.013727023351687124,2.9485220779379225e-09,0.0013000519325713964,1.4819466457469292e-06,0.00061639021671249677,2.1643897285910931e-07,4.2031829858189076e-08,0.00014552946501522363,1.2294671042326791e-10,1.1481562510120602e-08,1.8659182069270057e-08,1.7799790175916719e-06,1.1396565764189024e-11,5.2857633283328943e-15,5.5509148978941235e-06,7.3946082718459693e-09,0.0054862614750240306,0.016264089909634318,4.2406547816291294e-07,1.0871510145481802e-06,5.9075831278902004e-08,3.0036212897078819e-06,2.9300514523106187e-11,1.9080996223192258e-08,1.5868517759136886e-07,1.0323339730079696e-10,1.54899382877233e-08,4.7966886621998921e-10
1.3672136970608219e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3157969869894206,0.11241696420697077,0.013716056496341486,2.9665112415780051e-09,0.0013041525537265516,1.4803093714136166e-06,0.00061837432243525968,2.1771444444796577e-07,4.2180206198626749e-08,0.00014579113120620119,1.2412474206858073e-10,1.1506555231189484e-08,1.8758431622450092e-08,1.787045902712089e-06,1.1468256612715388e-11,5.340521965373677e-15,5.5553496497742135e-06,7.4512465872201646e-09,0.005485897455803147,0.016279926346497848,4.2457655736612429e-07,1.0878015398309454e-06,5.9253434204463259e-08,3.00236987230006e-06,2.9334253283346095e-11,1.9077603126257447e-08,1.5871519948365781e-07,1.0354782373621579e-10,1.5505399952217403e-08,4.8118930606741452e-10
