Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(77),COX(50),C2H6X(52)
9.348940903781846e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3191529693302298,0.11271042611443681,0.015915812022447677,0.0,0.00065025654297315742,1.9075146394860146e-06,0.00030439589788778409,3.4786378929527566e-07,5.2066718410237153e-20,9.3888722715696269e-05,4.3451291576934155e-15,1.2279227542699747e-08,1.9318394374376105e-12,8.0245856733861846e-07,4.8199723710672496e-15,1.8222568678552187e-16,4.5038920348070834e-06,2.846774995313024e-11,0.0055592542876946498,0.012850557363935698,3.1743300405764631e-07,9.4111663326402405e-07,3.0606139298452182e-08,3.320208599173136e-06,2.2247933371226949e-11,1.9949859448750387e-08,1.517008695463072e-07,5.3154282513282258e-11,1.158524980659494e-08,2.3938299868131532e-10,8.8824938611170764e-10
9.379357416011821e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31912483004788511,0.1127087175493133,0.015898514608315237,0.0,0.00065422867182745594,1.9033809301101396e-06,0.00030628313751213441,3.5213492364459587e-07,5.2546119836270283e-20,9.4273060525625172e-05,4.4447309281991707e-15,1.2273889260782256e-08,1.9600072283899884e-12,8.0887281520459484e-07,4.847862201489488e-15,1.840369914673108e-16,4.512406525940321e-06,2.8998092825538934e-11,0.0055586753543479719,0.012879276372076056,3.1828915413654984e-07,9.4239149872607796e-07,3.0782810546712543e-08,3.3170468538741763e-06,2.230457871105261e-11,1.9940325524788804e-08,1.5175934265288572e-07,5.346230688929804e-11,1.1620049400258104e-08,2.4084593000953363e-10,8.9909214761058396e-10
9.409773928241795e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31909676045005553,0.1127070032853818,0.015881245179792731,0.0,0.0006582105527063798,1.8992652237069702e-06,0.00030817531250312862,3.5644084581708147e-07,5.302833612724916e-20,9.465711211600486e-05,4.5461944184957131e-15,1.2268583632712423e-08,1.9884630825264251e-12,8.1531430160402814e-07,4.8758176969160193e-15,1.8586027366960105e-16,4.5208899179743275e-06,2.9536152000793167e-11,0.0055580973755158317,0.012907924729572312,3.1914372092161799e-07,9.4366210097917391e-07,3.0959869735035447e-08,3.3139022515928345e-06,2.2361118958872199e-11,1.9930845636099812e-08,1.5181759999490851e-07,5.3771047589635895e-11,1.165473118936354e-08,2.4231253315830194e-10,9.10022277910468e-10
9.440190440471769e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31906876040983484,0.11270528333732781,0.015864003688128073,0.0,0.00066220216427758142,1.8951675024289505e-06,0.0003100724130447682,3.6078167047830029e-07,5.3513374723296247e-20,9.5040873865046092e-05,4.649546051177124e-15,1.2263310406789283e-08,2.0172085091787475e-12,8.2178301709264108e-07,4.9038387378428171e-15,1.8769557117276532e-16,4.5293423696658363e-06,3.008200619791658e-11,0.0055575203497304137,0.012936502564910531,3.1999670358885811e-07,9.4492845837684416e-07,3.1137315930058952e-08,3.3107746631971895e-06,2.2417554038081727e-11,1.992141934368397e-08,1.5187564240827478e-07,5.4080503024863733e-11,1.1689295057060275e-08,2.4378280026380436e-10,9.2104005492727872e-10
9.470606952701743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31904082980044907,0.11270355771980585,0.015846790084629025,0.0,0.00066620348522511538,1.891087746867082e-06,0.00031197442932058794,3.6515751164531956e-07,5.4001243061925526e-20,9.542434218384914e-05,4.7548124904183243e-15,1.2258069334328649e-08,2.0462450140965689e-12,8.2827895192926233e-07,4.9319252050133551e-15,1.8954292171375418e-16,4.5377640386113081e-06,3.0635734546851529e-11,0.005556944275524122,0.012965010006442654,3.2084810134311051e-07,9.4619058914607432e-07,3.1315148199852832e-08,3.3076639609194719e-06,2.2473883874508249e-11,1.9912046213080466e-08,1.5193347072638133e-07,5.4390671607267769e-11,1.1723740891568905e-08,2.452567234673391e-10,9.3214575491238807e-10
9.501023464931718e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3190129684952579,0.11270182644743933,0.015829604320663323,0.0,0.00067021449424959658,1.8870259360920275e-06,0.00031388135151381194,3.6956848268468028e-07,5.4491948578067308e-20,9.58075135161814e-05,4.8620206425800547e-15,1.2252860169620471e-08,2.0755740993874378e-12,8.3480209607779608e-07,4.9600769794209056e-15,1.914023629858499e-16,4.5461550812562467e-06,3.1197416587474832e-11,0.0055563691514295939,0.012993447182386049,3.2169791341778712e-07,9.4744851138648369e-07,3.1493365613993051e-08,3.304570018338797e-06,2.2530108396455347e-11,1.9902725814639017e-08,1.5199108577973882e-07,5.4701551750574343e-11,1.1758068586126598e-08,2.4673429491540221e-10,9.4333965244841932e-10
9.531439977161692e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31898517636775403,0.11270008953482072,0.015812446347658684,0.0,0.00067423517006835775,1.8829820476943371e-06,0.00031579316980750495,3.7401469631042163e-07,5.4985498704093016e-20,9.6190384338256274e-05,4.9711976568012333e-15,1.2247682669886786e-08,2.105197263457506e-12,8.4135243920917199e-07,4.9882939423108037e-15,1.9327393263842265e-16,4.5545156529045742e-06,3.1767132268597141e-11,0.0055557949759797122,0.01302181422082303,3.2254613907462716e-07,9.4870224307177546e-07,3.1671967243540739e-08,3.3014927103662538e-06,2.2586227534510592e-11,1.9893457724738746e-08,1.5204848839605954e-07,5.5013141869635441e-11,1.1792278038932357e-08,2.4821550675989094e-10,9.5462202044516737e-10
9.561856489391665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31895745329156433,0.11269834699651163,0.015795316117102946,0.0,0.00067826549141560683,1.8789560578238455e-06,0.00031770987438472674,3.784962645821549e-07,5.5481900869839961e-20,9.6572951158513561e-05,5.0823709255786599e-15,1.2242536595240234e-08,2.1351160009527142e-12,8.4792997070330018e-07,5.0165759751826283e-15,1.9515766827668859e-16,4.5628459077279185e-06,3.2344961946946416e-11,0.0055552217477076206,0.01305011124970042,3.2339277760349123e-07,9.4995180205331234e-07,3.1850952160984014e-08,3.298431913221644e-06,2.2642241221599586e-11,1.9884241523984542e-08,1.5210567940061778e-07,5.5325440381140116e-11,1.1826369153092983e-08,2.4970035115809746e-10,9.6599313013564436e-10
9.592273001621638e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31892979914045033,0.11269659884704271,0.015778213580544067,0.0,0.00068230543704258259,1.8749479412282794e-06,0.0003196314554286829,3.8301329890318592e-07,5.5981162502635922e-20,9.6955210517401196e-05,5.1955680853340215e-15,1.2237421708643314e-08,2.1653318027004836e-12,8.5453467965101041e-07,5.0449229597923428e-15,1.9705360746146933e-16,4.5711459987748204e-06,3.2930986386135332e-11,0.0055546494651467328,0.013078338396829096,3.2423782832212897e-07,9.5119720605858739e-07,3.2030319440324852e-08,3.2953875044200299e-06,2.2698149393116753e-11,1.9875076797204989e-08,1.5216265961576086e-07,5.5638445703345499e-11,1.1860341836569585e-08,2.5118882027275914e-10,9.7745325107224277e-10
9.622689513851611e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3189022137883083,0.11269484510091389,0.015761138689590226,0.0,0.00068635498571770681,1.8709576712910268e-06,0.00032155790312287188,3.8756591001868672e-07,5.6483291027323601e-20,9.7337158987158596e-05,5.3108170169681649e-15,1.2232337775868083e-08,2.195846155651926e-12,8.6116655485598314e-07,5.0733347781543785e-15,1.9896178770895395e-16,4.5794160779799641e-06,3.3525286755612803e-11,0.0055540781268307634,0.013106495789883548,3.2508129057593795e-07,9.5243847269397959e-07,3.2210068157067434e-08,3.2923593627542424e-06,2.2753951986632182e-11,1.9865963135527821e-08,1.5221942986092486e-07,5.595215625550216e-11,1.1894196002124281e-08,2.5268090627230511e-10,9.8900265112302487e-10
9.653106026081585e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31887469710916999,0.11269308577259431,0.015744091395909859,0.0,0.00069041411622673915,1.8669852200681517e-06,0.00032348920765123534,3.9215420801391388e-07,5.6988293866285083e-20,9.7718793171601195e-05,5.4281458464025943e-15,1.2227284565456513e-08,2.2266605428245705e-12,8.6782558483667917e-07,5.1018113125436462e-15,2.0088224649046237e-16,4.587656296173308e-06,3.4127944629599933e-11,0.0055535077312937184,0.013134583556401446,3.2592316373773831e-07,9.5367561944698293e-07,3.2390197388135776e-08,3.2893473682741764e-06,2.2809648941935922e-11,1.9856900134096659e-08,1.5227599095319921e-07,5.6266570458812814e-11,1.1927931567267521e-08,2.5417660133083889e-10,1.0006415964681252e-09
9.683522538311558e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31884724897720268,0.11269132087652245,0.015727071651231762,0.0,0.0006944828073729278,1.8630305583246382e-06,0.00032542535919830517,3.9677830231247682e-07,5.7496178439466094e-20,9.8100109705906685e-05,5.5475829451081848e-15,1.2222261848681501e-08,2.2577764432456039e-12,8.7451175782825405e-07,5.1303524454975115e-15,2.0281502123221103e-16,4.5958668030891708e-06,3.4739041986010409e-11,0.0055529382770699298,0.013162601823783197,3.267634472075676e-07,9.5490866368514053e-07,3.2570706211970465e-08,3.2863514022755687e-06,2.2865240201319227e-11,1.9847887391450513e-08,1.5233234370673699e-07,5.658168673624047e-11,1.196154845420609e-08,2.5567589762813546e-10,1.01237035159627e-09
9.71393905054153e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31881986926671024,0.1126895504271061,0.015710079407345111,0.0,0.00069856103797715755,1.8590936555698538e-06,0.00032736634794934614,4.0143830167465206e-07,5.8006952164400286e-20,9.8481105256402384e-05,5.6691569306210589e-15,1.22172693995083e-08,2.2891953318956229e-12,8.8122506178446716e-07,5.1589580598177164e-15,2.0476014931508004e-16,4.6040477473753135e-06,3.5358661205355339e-11,0.0055523697626940561,0.013190550719291512,3.2760214041244891e-07,9.5613762265926579e-07,3.2751593708539282e-08,3.2833713472792893e-06,2.2920725709141553e-11,1.9838924512838416e-08,1.523884889326107e-07,5.6897503511543889e-11,1.1995046589791235e-08,2.5717878734994464e-10,1.0241891793014228e-09
9.744355562771504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31879255785213284,0.11268777443872251,0.015693114616099537,0.0,0.00070264878687810201,1.8551744800923219e-06,0.0003293121640905015,4.0613431419574484e-07,5.8520622456233353e-20,9.8861776520354325e-05,5.7928966670455926e-15,1.2212306994556669e-08,2.3209186796529114e-12,8.8796548437958676e-07,5.1876280385722255e-15,2.0671766807438248e-16,4.6121992766018889e-06,3.5986885069633106e-11,0.0055518021867011005,0.013218430370050995,3.2843924280614688e-07,9.5736251350417307e-07,3.2932858959217798e-08,3.2804070870159962e-06,2.2976105411816516e-11,1.9830011107528705e-08,1.5244442743967355e-07,5.7214019210528202e-11,1.2028425905467335e-08,2.5868526268797204e-10,1.0360983406795407e-09
9.774772075001477e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31876531460804797,0.11268599292571838,0.015676177229405185,0.0,0.00070674603293236849,1.8512729989937285e-06,0.00033126279780893841,4.1086644730449733e-07,5.9037196727746992e-20,9.9242120225757256e-05,5.9188312655445528e-15,1.2207374413063521e-08,2.3529479532382219e-12,8.9473301301028117e-07,5.2163622650970723e-15,2.086876147996355e-16,4.6203215372704298e-06,3.6623796761203833e-11,0.0055512355476264293,0.013246240903047702,3.2927475386898081e-07,9.5858335323942031e-07,3.3114501046896521e-08,3.2774585064132437e-06,2.3031379258345858e-11,1.9821146786988895e-08,1.5250016003387409e-07,5.7531232261049627e-11,1.2061686337221248e-08,2.6019531583980009e-10,1.0480980951254418e-09
9.80518858723145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31873813940917051,0.11268420590240995,0.015659267199232805,0.0,0.00071085275501464628,1.8473891782222324e-06,0.00033321823929298357,4.1563480776154434e-07,5.9556682389382838e-20,9.9622133131126528e-05,6.0469900848163099e-15,1.2202471436846076e-08,2.3852846151600892e-12,9.0152763479750507e-07,5.2451606229980967e-15,2.1067002673433306e-16,4.6284146748227274e-06,3.7269479861649035e-11,0.0055506698440057744,0.013273982445128729,3.3010867310760488e-07,9.5980015877104313e-07,3.3296519056027324e-08,3.2745254915742434e-06,2.3086547199709703e-11,1.9812331169936053e-08,1.5255568751784774e-07,5.7849141091484329e-11,1.209482782553196e-08,2.6170893900925652e-10,1.0601887003297926e-09
9.835605099461424e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31871103213035323,0.11268241338308307,0.015642384477613736,0.0,0.00071496893201784839,1.8435229826051086e-06,0.0003351784787322659,4.20439501657913e-07,6.0079086849266339e-20,0.00010000181202529106,6.1774027315591182e-15,1.2197597850265718e-08,2.4179301236606464e-12,9.0834933658837744e-07,5.2740229961526716e-15,2.1266494107572099e-16,4.6364788336496541e-06,3.7924018350616357e-11,0.0055501050743752538,0.01330165512300182,3.3094100005475946e-07,9.6101294689224073e-07,3.3478912072451125e-08,3.2716079297681386e-06,2.3141609188690905e-11,1.980356387949167e-08,1.5261101069214903e-07,5.8167744132297814e-11,1.2127850315320483e-08,2.6322612440641585e-10,1.0723704122762084e-09
9.866021611691397e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3186839926465872,0.11268061538199314,0.01562552901664005,0.0,0.00071909454285325875,1.8396743758806526e-06,0.00033714350631785942,4.2528063441357017e-07,6.0604417513230499e-20,0.00010038115372718768,6.3100990609224173e-15,1.2192753440192171e-08,2.4508859326619607e-12,9.1519810495805424e-07,5.3029492687113847e-15,2.1467239497457362e-16,4.6445141570999945e-06,3.858749660464961e-11,0.0055495412372713864,0.013329259063234922,3.3177173426908066e-07,9.6222173428599531e-07,3.3661679183519516e-08,3.2687057094114598e-06,2.3196565180817503e-11,1.9794844539263866e-08,1.5266613035455732e-07,5.8487039816442244e-11,1.2160753755900574e-08,2.6474686424741002e-10,1.084643485238464e-09
9.89643812392137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3186570208330024,0.11267881191336536,0.015608700768464533,0.0,0.00072322956645067406,1.8358433207294782e-06,0.00033911331224241399,4.3015831077601314e-07,6.1132681784839432e-20,0.00010076015508565691,6.4451091769451768e-15,1.2187937995968436e-08,2.4841534917129008e-12,9.2207392621158989e-07,5.3319393250996281e-15,2.1669242553497205e-16,4.6525207874891302e-06,3.9259999396004344e-11,0.0055489783312311072,0.013356794392255808,3.3260087533489957e-07,9.6342653752350149e-07,3.3844819478186906e-08,3.2658187200526027e-06,2.3251415133559599e-11,1.9786172780701696e-08,1.5272104729918474e-07,5.880702657702843e-11,1.2193538100929771e-08,2.6627115075487221e-10,1.0970081717778153e-09
9.926854636151343e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31863011656486762,0.11267700299139456,0.015591899685300803,0.0,0.00072737398175853993,1.8320297788051239e-06,0.00034108788670029219,4.3507263481890708e-07,6.1663887065411965e-20,0.00010113881297923995,6.5824634329812176e-15,1.2183151309376113e-08,2.5177342459364935e-12,9.2897678638578644e-07,5.3609930500192283e-15,2.1872506981408462e-16,4.6604988661077549e-06,3.9941611891448868e-11,0.0055484163547917676,0.013384261236351674,3.3342842286200736e-07,9.6462737306765202e-07,3.4028332046773118e-08,3.2629468523618532e-06,2.330615900579431e-11,1.9777548240695147e-08,1.5277576231824071e-07,5.9127702849196579e-11,1.2226203308360624e-08,2.6779897615798832e-10,1.1094647227404311e-09
9.957271148381316e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3186032797175915,0.11267518863024552,0.015575125719423316,0.0,0.00073152776774409989,1.8282337107640117e-06,0.00034306721988771227,4.4002370994076561e-07,6.2198040754045078e-20,0.00010151712431597724,6.7221924321115109e-15,1.2178393174601212e-08,2.5516296359778268e-12,9.3590667125105142e-07,5.390110328449943e-15,2.2077036482194906e-16,4.668448533230491e-06,4.0632419651051061e-11,0.0055478553064911597,0.013411659721668719,3.3425437648543004e-07,9.6582425727497817e-07,3.4212215981101714e-08,3.2600899981093645e-06,2.3360796759382077e-11,1.976897055421866e-08,1.5283027620136972e-07,5.9449067071216396e-11,1.2258749340392626e-08,2.6933033269215796e-10,1.1220133872549355e-09
9.98768766061129e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31857651016672234,0.11267336884405273,0.015558378823167457,0.0,0.000735690903393526,1.8244550762948278e-06,0.00034505130200287282,4.4501163886367577e-07,6.2735150247637227e-20,0.000101895086033208,6.8643270275434459e-15,1.2173663388200699e-08,2.5858410979524481e-12,9.428635663132298e-07,5.4192910456509439e-15,2.2282834752125666e-16,4.6763699281244325e-06,4.133250862695111e-11,0.0055472951848675334,0.013438989974211784,3.3507873586526631e-07,9.6701720639186472e-07,3.4396470374644125e-08,3.2572480501587801e-06,2.3415328358211287e-11,1.9760439364561231e-08,1.5288458973414018e-07,5.9771117681071341e-11,1.2291176163424666e-08,2.7086521259951442e-10,1.134654412730061e-09
9.999999999999997e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31856569319117006,0.11267263067118971,0.015551607511019144,0.0,0.00073737875801107374,1.822930465359413e-06,0.00034585578917144174,4.4704121076128273e-07,6.2953409586012306e-20,0.00010204798154889473,6.9225529229016867e-15,1.2171756826036489e-08,2.5997797931103056e-12,9.4568733316097078e-07,5.4311211570148466e-15,2.2366501682985108e-16,4.6795684329090052e-06,4.1618557085138199e-11,0.0055470687156530052,0.013450033651043424,3.3541197601276048e-07,9.6749898665373789e-07,3.4471160073265104e-08,3.2561018683712266e-06,2.3437372084362871e-11,1.9756999153539206e-08,1.5290651859370967e-07,5.990167576526096e-11,1.2304268358338347e-08,2.7148751863709599e-10,1.1397977062665069e-09
1.0015062521618266e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31855247500662176,0.11267172640972478,0.015543329721717982,0.0,0.00073944570208804908,1.8210691769021466e-06,0.00034684102814024618,4.4953236924793289e-07,6.3221082116893454e-20,0.00010223495014620142,6.9943306503136567e-15,1.2169430652038961e-08,2.6169028384916077e-12,9.4914785339638208e-07,5.4456078366735023e-15,2.2469141043815884e-16,4.6834751250724666e-06,4.1970595499607409e-11,0.0055467918665073161,0.013463528966507559,3.3581929596795313e-07,9.6808750943961836e-07,3.4562615323276381e-08,3.2547029542083056e-06,2.3464316005532364e-11,1.9752800759752906e-08,1.5293330126178479e-07,6.0061548802123592e-11,1.2320258356033723e-08,2.7224961059388609e-10,1.1461105073745799e-09
1.0042437382625242e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31852849416539136,0.11267007960279778,0.015528302473441471,0.0,0.00074320804171241854,1.8176973345982961e-06,0.00034863458582889441,4.5408310779603229e-07,6.3709419567181891e-20,0.00010257452641839687,7.1263308452339941e-15,1.2165220570127349e-08,2.6482227972828016e-12,9.5545399585077798e-07,5.4719758371379915e-15,2.265648071650506e-16,4.6905576336362221e-06,4.2616333304145665e-11,0.0055462892965068471,0.013488012883863082,3.3655856426519354e-07,9.6915464983795455e-07,3.4729058951800207e-08,3.252169769854283e-06,2.3513217615332511e-11,1.9745199276695918e-08,1.5298185171059661e-07,6.03525334988452e-11,1.2349243946822405e-08,2.7363685059609657e-10,1.1576417913369074e-09
