Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52),CH4OX(60),H2X(49),CO2X(24),C2H4X(65),C2H4(47)
1.1677947227747118e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315064018,0.11866996598287069,0.022821567691922132,8.0819001109341605e-68,1.2345225595332896e-37,1.4110952008800525e-27,4.9079189101119386e-46,9.5726438708110223e-36,1.560001082364383e-81,1.1874888494025485e-17,3.3814391912146208e-76,1.1874796886129017e-17,2.6833529297330047e-51,3.8607045691941719e-42,8.6200823964984319e-67,5.2086518628640977e-68,2.3979533809330294e-32,1.4490976770216979e-59,4.709374980140259e-11,2.2643093524439032e-12,8.7278694629531403e-16,1.125211490744527e-23,3.7991645339685941e-33,8.7278730598203916e-16,1.3925235108432731e-22,2.7408728724223484e-25,1.530084577493347e-27,6.4835909956255982e-44,7.630161202807482e-57,6.910649892080248e-28,1.4798877999485172e-45,5.5952632107718268e-52,9.0270073983857198e-37,1.12060782424581e-62,2.2078024453517578e-69,1.9482371942800082e-69
2.335589507421418e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310128039,0.11866996593577606,0.022821567690789978,4.0785600108501988e-65,1.9751504380386489e-36,5.6443934914182135e-27,6.1916076824321505e-44,7.6581119610782415e-35,7.8724444144382606e-79,2.3749960801950892e-17,2.1641368956835189e-74,2.3749594370429799e-17,4.2933629914073782e-50,6.1770469271209652e-41,2.1750033809067453e-64,1.3142373097728718e-65,1.9183390393885149e-31,4.6371107773617493e-58,9.4187501585919556e-11,4.5286188238000512e-12,1.745573498289509e-15,4.5007864307691726e-23,3.0391953999200523e-32,1.7455749381533693e-15,5.5591089497941742e-22,2.1765731272877007e-24,2.4307093120779709e-26,4.089466836209597e-42,1.9251921116304802e-54,2.7642775626289972e-27,2.3678194259473417e-44,1.7904467266922982e-50,7.2216208626835364e-36,2.8275535624340579e-60,1.4122974497301335e-67,1.246870914712775e-67
4.671179076714829e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630025608,0.11866996584158679,0.022821567688525668,2.0292446544313699e-62,3.1599663904395159e-35,2.2577673578783205e-26,7.700455332501905e-42,6.1264839839171369e-34,3.9166954388745071e-76,4.750065497157704e-17,1.3850676087388327e-72,4.7499189246098439e-17,6.8693746761165565e-49,9.8830168327113e-40,5.4103802992028465e-62,3.2692003206319923e-63,1.534633261588416e-30,1.4838741514052865e-56,1.8837500361894634e-10,9.0572377633467844e-12,3.4911452806499535e-15,1.800266841012468e-22,2.4311382099907239e-31,3.4911510491328744e-15,2.2149037324260684e-21,1.7159014292803603e-23,3.8343201863396176e-25,2.542727565490509e-40,4.7887880043860785e-52,1.1057250437645234e-26,3.7885073324598087e-43,5.7291889176775719e-49,5.7773200729225191e-35,7.0338980447534784e-58,9.0298055550668436e-66,7.9799616345891801e-66
7.006768646008241e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756290384121,0.11866996574739752,0.022821567686261358,1.7193857082553514e-61,1.163036425259325e-34,4.7977701822482779e-26,4.9885169278596779e-41,1.8187989743013956e-33,3.3045901421031518e-75,7.1251898694561188e-17,7.8639970171292722e-72,7.1248784028834137e-17,2.598822841993707e-48,3.7678556926594943e-39,4.0319063419891095e-61,2.4362628545381444e-62,4.388029611876764e-30,6.9222377876195837e-56,2.8256250411596597e-10,1.3585856699727955e-11,5.236715741383492e-15,3.8254969422113288e-22,6.9511775789158029e-31,5.236728012771235e-15,4.6938919739399859e-21,4.8653061144335386e-23,1.4017029132020755e-24,1.4042506230350886e-39,3.5686498623375748e-51,2.3496862894039558e-26,1.4332685865923342e-42,2.6888702320085581e-48,1.6519562754804581e-34,5.2670414541218614e-57,5.0478462811129066e-65,4.4624621657107256e-65
1.1677947784595064e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756270640198,0.11866996555901899,0.022821567681732737,2.8026388686276534e-59,8.9472806294168497e-34,1.3264525958879541e-25,2.1357340685007042e-39,8.5196217959515404e-33,4.4103492168728148e-73,1.1875658435063234e-16,2.1141399497197151e-70,1.1874797322257384e-16,2.0510137102252386e-47,3.0982888178079296e-38,3.0294126532874326e-59,1.8305087772410571e-60,2.0164887228583703e-29,9.2762320364036031e-55,4.7093749896597653e-10,2.2643094559828092e-11,8.7278513763514092e-15,1.0575874020315853e-21,3.1940055076735701e-30,8.7278854000088809e-15,1.288702822796154e-20,2.1805023113799627e-22,1.0528946610967816e-23,3.4717014236216092e-38,2.6811624859992472e-49,6.4963380956986241e-26,1.1311479052832179e-41,3.7486607688710654e-47,7.5918296178763364e-34,4.8372665024682548e-55,1.159465165202043e-63,1.0267462656406305e-63
1.575682715694667e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756253399783,0.11866996539452662,0.022821567677778341,1.658761570771958e-58,2.3725691190875789e-33,2.3228238440298234e-25,9.3339948821171485e-39,1.9149994651404657e-32,2.1759270237147248e-72,1.6023940273662467e-16,8.6636081774270668e-70,1.6022432339878683e-16,5.5431160744277266e-47,8.7147430200640816e-38,1.4217238523269652e-58,8.5906974226069263e-60,4.4197151168757211e-29,2.9270476644666538e-54,6.354267716274812e-10,3.0551885795851828e-11,1.1776311296757963e-14,1.8519350086599047e-21,7.0001704918009301e-30,1.1776370985477972e-14,2.2467979524536474e-20,4.7171672428081379e-22,2.7640171160841538e-23,1.3817752238332605e-37,1.2582774127293539e-48,1.1376200643151664e-25,3.0570657144118562e-41,1.2235131928954568e-46,1.6640110579460962e-33,2.7393213065858697e-54,4.1499914941111019e-63,3.6765004050180646e-63
1.9835706529298277e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756236159369,0.11866996523003426,0.022821567673823945,7.1579517918622525e-58,5.2851482867899812e-33,3.5961792292804666e-25,3.1922695284684904e-38,3.6454332094589808e-32,9.9842222762784385e-72,2.0172401886567528e-16,2.5905659724522083e-69,2.0170067327098887e-16,1.2546939423306246e-46,1.9686400858339802e-37,5.6571528255414193e-58,3.4183070977978286e-59,8.2668190741964353e-29,7.7869434204811358e-54,7.9991603926425439e-10,3.8460677021520136e-11,1.4824766893753462e-14,2.8670496219149893e-21,1.3092563012569316e-29,1.482485947856496e-14,3.4627006909220554e-20,8.6982745682366186e-22,6.0836190416600231e-23,4.0043455155561561e-37,5.0066653461839017e-48,1.7612724423553867e-25,6.9197206987790934e-41,3.2680924183367265e-46,3.1125244209349213e-33,1.0050175518979626e-53,1.2846367742323356e-62,1.1388490484102025e-62
2.3914585901649886e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756218918954,0.11866996506554189,0.02282156766986955,2.4319497074935607e-57,1.0063592072948962e-32,5.126509207399371e-25,8.7667569785090207e-38,6.1481638593305772e-32,3.323065766519116e-71,2.4321030284490528e-16,6.6432246348634851e-69,2.4317702286114549e-16,2.4233455241609794e-46,3.8543860554861221e-37,1.7123660129184147e-57,1.0346885419039141e-58,1.3711228509850252e-28,1.7046402757978261e-53,9.644053022393437e-10,4.6369468237581233e-11,1.7873218479718889e-14,4.0869643416741473e-21,2.171384140679026e-29,1.7873350702455629e-14,4.9150260769295185e-20,1.4238779772925912e-21,1.1459780959070404e-22,9.9812942112235976e-37,1.5154417954095356e-47,2.5107934831488841e-25,1.3364911016088231e-40,7.2254233978327344e-46,5.162524757961956e-33,3.1624760147265379e-53,3.157482432301514e-62,2.8007953302664106e-62
3.20723446463531e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756184438125,0.11866996473655722,0.022821567661960758,1.7394281165608267e-56,2.564071597240285e-32,8.7695388089241139e-25,3.9770693288003695e-37,1.344383390214814e-31,1.8775608534537257e-70,3.261866505112354e-16,2.8589804758459779e-68,3.2612972140228219e-16,6.336123278207098e-46,1.0608734591487672e-36,8.6626041204567419e-57,5.2343284480951287e-58,2.8956589286530234e-28,5.2593683112788381e-53,1.2933838176251258e-09,6.2187050647931476e-11,2.3970112561792052e-14,6.9908699783651767e-21,4.5852831447845399e-29,2.3970339435123905e-14,8.3476789479439225e-20,2.9447912967811978e-21,2.8713363228268371e-22,4.0814351281932856e-36,7.6662052333123415e-47,4.2950949806210093e-25,3.4944135255587608e-40,2.3084881874209725e-45,1.0903137458354302e-32,2.1679538705844933e-52,1.1352898540532619e-61,1.0079276965462106e-61
4.023010339105631e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756149957295,0.11866996440757252,0.022821567654051966,7.4400475186370523e-56,5.3891983131341252e-32,1.3365444008831769e-24,1.2827222915255107e-36,2.5032550009711611e-31,7.2681404905417186e-70,4.0916918246532202e-16,8.5130222261798739e-68,4.0908241889760859e-16,1.3640216866031623e-45,2.3567556582324849e-36,3.0787905533661094e-56,1.8603404582751561e-57,5.2334529097360592e-28,1.2897545317851326e-52,1.6223623157256155e-09,7.800463302265885e-11,3.0066991771210045e-14,1.0654027032274952e-20,8.2864309823913413e-29,3.006733858396397e-14,1.263376936386546e-19,5.2175871810100456e-21,5.9429177886458199e-22,1.1679743043522173e-35,2.7246031349879391e-46,6.5461515920792547e-25,7.5226682101610752e-40,5.8264383892882887e-45,1.9706514203557795e-32,8.2507592876966824e-52,3.1311846495808836e-61,2.7819927711501153e-61
4.838786213575953e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756115476466,0.11866996407858788,0.022821567646143175,2.5874419816460174e-55,1.0141908766652299e-31,1.897699628734178e-24,3.5077388273048454e-36,4.2185243964029001e-31,2.3733479373151513e-69,4.9215830594878067e-16,2.1902447359454676e-67,4.920351152782548e-16,2.6223628943123385e-45,4.6322039975064261e-36,9.2441032712674575e-56,5.5856894355182577e-57,8.6199529266984782e-28,2.788832812693243e-52,1.951340795402518e-09,9.3822215359417548e-11,3.6163855128595215e-14,1.5126321743791923e-20,1.3647208842162303e-28,3.6164349078453688e-14,1.7810778059536187e-19,8.4227190812908181e-21,1.1011859839488997e-21,2.8845635558780032e-35,8.1804718661360738e-46,9.2947339536362523e-25,1.446250011859263e-39,1.2890057539654075e-44,3.2459668492409841e-32,2.6249431638728161e-51,7.5274781390271801e-61,6.6930301276250653e-61
6.470337962516595e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756046514824,0.11866996342061861,0.022821567630325591,4.4553440512338728e-54,3.0408327527860645e-31,3.3303818749552166e-24,2.5943377654895794e-35,9.9664532484170283e-31,3.5598705941558177e-68,6.5815669504407103e-16,1.3281255823027016e-66,6.5794050463333785e-16,8.1642795056541975e-45,1.4634722210748328e-35,9.6585002172245247e-55,5.8360684110465519e-56,1.9748095430710021e-27,1.1499639346785346e-51,2.6092976984580102e-09,1.2545737991691207e-10,4.8357533403377118e-14,2.6542737589299744e-20,3.1258241336963055e-28,4.8358406317248679e-14,3.0773174707722206e-19,1.838347098293562e-20,3.1643535866253788e-21,1.5295692974268288e-34,8.5461773395697023e-45,1.631243496297586e-24,4.5026512360239786e-39,5.4685093111266433e-44,7.4371765038720841e-32,3.0698244057924211e-50,4.1424523249058057e-60,3.6938431709410434e-60
8.101889711457238e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755977553182,0.11866996276264942,0.022821567614508008,2.5707033800383677e-53,7.1100302149797189e-31,5.1758744041963952e-24,1.0411880955622349e-34,1.9392452602301536e-30,2.031328504958373e-67,8.2418187331915107e-16,4.7690168801029659e-66,8.2384588945812268e-16,1.9505009218003106e-44,3.5116031199214698e-35,4.6501755884400994e-54,2.8098261248024086e-55,3.7784940426724897e-27,3.3411870401128643e-51,3.2672545266360769e-09,1.5709254432009542e-10,6.0551147252626792e-14,4.1246018135843148e-20,5.9794918385232816e-28,6.0552513333966107e-14,4.709883461198123e-19,3.3619658800832226e-20,7.1289474686665052e-21,5.053319349040378e-34,4.1143423901101709e-44,2.5352671342416598e-24,1.0757131581863618e-38,1.6043614535389658e-43,1.4231236754789863e-31,1.48062346464847e-49,1.4479707206673102e-59,1.2939127147357574e-59
1.1364993209338523e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755839629932,0.11866996144671127,0.022821567582872845,6.8279110827120942e-52,2.771427557880234e-30,1.0106523929782595e-23,1.1279061933056373e-33,5.4005528535818311e-30,5.6322397911643028e-66,1.1563126708700272e-15,4.1391189034773378e-65,1.1556566455042637e-15,7.8008525603384315e-44,1.3918207980699669e-34,7.9685757588517002e-53,4.8149165290536827e-54,1.0344418535308383e-26,1.9566614332768206e-50,4.583167958152603e-09,2.2036287266310678e-10,8.4938181497947388e-14,8.0516779875439874e-20,1.6361864410633194e-27,8.4940889353574059e-14,8.9057987692625437e-19,8.3246197264239571e-20,2.5366032496728634e-20,3.5390889973673564e-33,7.0483743943934691e-43,4.9507966899271909e-24,4.3022145909103539e-38,9.3737871078751007e-43,3.8969537838831368e-31,2.4186341519189385e-48,1.261421967534348e-58,1.1350463806757137e-58
1.7891200205101095e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755563783514,0.11866995881483587,0.022821567519602515,5.0605846572802092e-50,1.8291214499301157e-29,2.4927239520391807e-23,2.6748413543388375e-32,2.1656123154009423e-29,4.8967848456916581e-64,1.820896041754853e-15,7.9690710436924371e-64,1.8192781031801257e-15,5.2515330051725206e-43,9.0932928334800321e-34,3.5865577546989207e-51,2.1671172998682622e-52,4.098512535243994e-26,2.298355139303218e-49,7.2149939217814209e-09,3.4690352749564894e-10,1.3371147614809479e-13,1.9848184867605957e-19,6.4753475215674499e-27,1.3371836810455085e-13,2.0579818574793056e-18,2.6862639744106079e-19,1.3767368135353962e-19,4.5252272837253304e-32,3.1702109228260725e-41,1.2212947102382504e-23,2.8962453101194945e-37,1.0710765564838913e-41,1.5447444726390574e-30,9.2774058679255066e-47,2.6339200763848432e-57,2.4105079493547688e-57
3.0943614196626236e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755012091039,0.11866995355108866,0.022821567393061865,5.8780240888725434e-48,1.7964629794767206e-28,7.4410657221475155e-23,8.935861021348035e-31,1.1597838530737991e-28,6.4505432823021486e-62,3.1513499182164899e-15,2.6599155399311801e-62,3.146520800855197e-15,5.2186241590298581e-42,8.6900072429135741e-33,2.3741190397370857e-49,1.4344992900726247e-50,2.1809583145235052e-25,4.3596372776835283e-48,1.2478642251229837e-08,5.9998482974669914e-10,2.3125497001497422e-13,5.9182999289386007e-19,3.4375244645350252e-26,2.3127679691303079e-13,5.4230010537333852e-18,9.8518549488275032e-19,9.4704124203135213e-19,7.6860508828871197e-31,2.0955703983456607e-39,3.6470527243652798e-23,2.8780852814873087e-36,1.9516461450854867e-40,8.2284463401033189e-30,5.4217234544266103e-45,9.3934284562759608e-56,8.8990099781722987e-56
4.3996028188151376e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754460399047,0.11866994828734627,0.022821567266521216,4.9406412118041225e-47,6.6858681126614971e-28,1.503534579375727e-22,5.1680588576380741e-30,3.2456668902205097e-28,5.3341493820986417e-61,4.4835199284104847e-15,1.6189718808449703e-61,4.4737632082952879e-15,1.9494230053341748e-41,3.2860071826547891e-32,1.6628024290056851e-48,1.0046974645345475e-49,6.0913106623954938e-25,2.093473638764522e-47,1.7742285783592032e-08,8.5306612211272466e-10,3.2879433675338229e-13,1.1946994104886017e-18,9.5841599057119682e-26,3.2884047712852566e-13,9.8720302346193037e-18,2.1191715799159006e-18,2.8692569460894561e-18,3.5610027372286512e-30,1.466959221879591e-38,7.3716756523443109e-23,1.075109650432873e-35,9.4306718736662971e-40,2.2998376441639604e-29,3.8768467344483198e-44,5.5226138480726978e-55,5.307148978739163e-55
7.010085617120166e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567533570165,0.11866993775987582,0.022821567013439941,2.1702313423980553e-45,4.4139888736447177e-27,3.816346635968931e-22,7.2092245152180001e-29,1.3249269691542233e-27,2.2142114698686925e-59,7.1530080120509163e-15,3.1017715380283735e-60,7.1282471524746617e-15,1.2959431254152038e-40,2.1765299459457943e-31,3.9810025251881467e-47,2.4053062304529355e-48,2.4804447079662065e-24,2.2991040897094793e-46,2.8269558456980127e-08,1.3592286771923122e-09,5.2386068970129426e-13,3.0262243656455495e-18,3.8858599654735127e-25,5.2398690404251284e-13,2.0577214362290562e-17,5.2183046781166044e-18,1.1917742534758205e-17,2.9132222537928658e-29,3.5035153332293979e-37,1.8725781575488771e-22,7.1470987737196955e-35,1.0337240156234592e-38,9.3818819364795911e-29,9.8090080791386752e-43,9.6164338998217231e-54,9.7747964176481092e-54
9.620568415425194e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752253635874,0.11866992723242457,0.022821566760358684,1.4894215738055167e-44,1.4545917352120165e-26,7.1878657479801876e-22,3.2556931183103841e-28,3.3521961406499313e-27,1.490191287848768e-58,9.8293597922795012e-15,1.6536178507494761e-59,9.7827299357314826e-15,4.2886039923188875e-40,7.2859388230415917e-31,2.2230492503172064e-46,1.3431334865103425e-47,6.2662226817082178e-24,9.6828312054769555e-46,3.8796811941943157e-08,1.8653911927382065e-09,7.1891053625525456e-13,5.6892575692587991e-18,9.7827128709623053e-25,7.1916074999732647e-13,3.2871267733642911e-17,9.0708095983633531e-18,2.9079851219968205e-17,1.0327288275866693e-28,1.9540899589587004e-36,3.5294913155499525e-22,2.3651453193758818e-34,4.3853197833928572e-38,2.3734225905178753e-28,5.6014437448071517e-42,4.8827200932714866e-53,5.1045592768609779e-53
1.223105121373022e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751150257169,0.11866991670499252,0.02282156650727744,6.4638117661505917e-44,3.5770103692438091e-26,1.1618195235043638e-21,9.9764198100491064e-28,6.7654612747085573e-27,6.2381121027352237e-58,1.2512574714581799e-14,5.989552449367325e-59,1.2437211558082867e-14,1.0585309233952651e-39,1.8206685148101407e-30,8.0340540265151026e-46,4.8539496123719055e-47,1.2630077779593068e-23,2.864955176868543e-45,4.932404623850362e-08,2.3715536687545627e-09,9.1394387781424137e-13,9.179673723871339e-18,1.9653353176975379e-24,9.1436404183472697e-13,4.5926601959972852e-17,1.3306674363897555e-17,5.55523391571362e-17,2.6249678080419047e-28,7.0542112088442684e-36,5.7091381224994893e-22,5.8377247814361539e-34,1.3090164201907955e-37,4.7901109447854952e-28,2.1209886048919557e-41,1.6585789799595599e-52,1.777947612291764e-52
1.484153401203525e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750046880385,0.11866990617757966,0.022821566254196221,2.1698734007112208e-43,7.4184878923056982e-26,1.7107394816928667e-21,2.4482054984485616e-27,1.1933622105245489e-26,2.0061820423035575e-57,1.5202652206438026e-14,1.7400575311425944e-58,1.509169201954767e-14,2.2031399188270725e-39,3.8286590637503839e-30,2.2738836748612987e-45,1.3737809621118983e-46,2.2250716380139553e-23,6.9324947235930891e-45,5.9851261346692337e-08,2.877716105245648e-09,1.1089607158223321e-12,1.3493253470276699e-17,3.4512152382864196e-24,1.1095978815081381e-12,5.9301719144579173e-17,1.7708614035622553e-17,9.1993117557675825e-17,5.4794663022351262e-28,1.9943447221075094e-35,8.4127831660863223e-22,1.215011426079328e-33,3.1937202048014977e-37,8.4497051134663034e-28,6.3284819094235079e-41,4.4942026653249623e-52,4.9345199985322391e-52
1.745201681034028e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748943505521,0.11866989565018597,0.022821566001115023,5.7658628479913854e-43,1.3577980442881371e-25,2.3655492962572744e-21,5.0752332820526298e-27,1.9161774573543234e-26,5.1137478565987921e-57,1.7899591793543488e-14,4.2291138371075005e-58,1.7746171320141974e-14,4.0452126420327843e-39,7.0907912944144077e-30,5.2673183623334365e-45,3.1821868989504805e-46,3.5687175097399675e-23,1.433581583272742e-44,7.0378457266536903e-08,3.3838785022149705e-09,1.3039610514757878e-12,1.8626521399041976e-17,5.5184966525562947e-24,1.3048627241003517e-12,7.281641037209897e-17,2.2183302889277531e-17,1.386749989584724e-16,9.9756891565665818e-28,4.6154567552612252e-35,1.1641472341204043e-21,2.2308893299862874e-33,6.6487627617229014e-37,1.3568495183309924e-27,1.5536476695630176e-40,1.0121770175852849e-51,1.133364143751695e-51
2.006249960864531e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747840132578,0.11866988512281149,0.022821565748033838,1.3896109541605494e-42,2.2979244325678575e-25,3.1262514028741993e-21,9.5340506377603113e-27,2.8855728102084077e-26,1.1831185769102355e-56,2.0603392844643911e-14,9.2250209015002081e-58,2.0400649459887458e-14,6.868473713794283e-39,1.2129067862522764e-29,1.1042330685527044e-44,6.6709010055703758e-46,5.3679894200694469e-23,2.7168906706692887e-44,8.0905633998074687e-08,3.8900408596672063e-09,1.4989448863666847e-12,2.4574874425922061e-17,8.2752596737832179e-24,1.5001588738758154e-12,8.6350661055963851e-17,2.6668204085161731e-17,1.9577957373069862e-16,1.6526524487132935e-27,9.6655548202907408e-35,1.5396596835652223e-21,3.7878715245861153e-33,1.2680587191587507e-36,2.0434233833587803e-27,3.3924001911177648e-40,2.077570984726453e-51,2.3761960301383358e-51
2.528346520525537e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756745633392449,0.11866986406812005,0.022821565241871535,6.4001502089403139e-42,5.5859180713001892e-25,4.9653373334463881e-21,2.7259626715355607e-26,5.7184337525996357e-26,5.1260568790530814e-56,2.6031576936996873e-14,3.5566347992873481e-57,2.5709602256915293e-14,1.6813087609210106e-38,2.9997969788592903e-29,3.9149731416978593e-44,2.3649693672797462e-45,1.0612902671865509e-22,8.1397868306630002e-44,1.0195992989637418e-07,4.9023654560380161e-09,1.888863059918351e-12,3.8899461331987743e-17,1.6256547465313419e-23,1.8908452619485079e-12,1.1341389964493059e-16,3.5635882932156924e-17,3.4134984843055269e-16,3.7362866785982042e-27,3.4183207758228196e-34,2.449144286156482e-21,9.2721165488908088e-33,3.8385141391588913e-36,4.0501303724278408e-27,1.2617325386579594e-39,7.2075746069623863e-51,8.640562737922265e-51
3.0504430801865426e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743426660002,0.11866984301350537,0.022821564735709302,2.1140280862691919e-41,1.155713966280603e-24,7.2280065562439459e-21,6.3056206877566673e-26,9.9987618599171527e-26,1.642662389106171e-55,3.1487199707797028e-14,1.0476935330979686e-56,3.1018550410797018e-14,3.5021488008170159e-38,6.2826949735964752e-29,1.0765612463877901e-43,6.5029848867389054e-45,1.8513251058297691e-22,1.9969211787457873e-43,1.2301414904187766e-07,5.9146898943929686e-09,2.2787152485218847e-12,5.6432610632054325e-17,2.8176844065351416e-23,2.2816573001172172e-12,1.4039497540276976e-16,4.4562656929879389e-17,5.2884212403547115e-16,7.115515085768206e-27,9.3786578442902847e-34,3.5707840607957591e-21,1.9313567839071638e-32,9.476908638291243e-36,7.0827756832398244e-27,3.5494190187879859e-39,1.9749933445871077e-50,2.4648493297188546e-50
4.094636199508554e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739013218146,0.11866980090450627,0.022821563723385081,1.6563539130193898e-40,3.6821035514108126e-24,1.3024124047947092e-20,2.3424077719939863e-25,2.4093320795028736e-25,1.2483404127813041e-54,4.2480742725301175e-14,6.5176197302835821e-56,4.163643278976834e-14,1.1337851794040499e-37,2.0379811709000954e-28,5.6489414035482409e-43,3.4118053340324937e-44,4.43879585922621e-22,8.8061205815277984e-43,1.6512235707561565e-07,7.9393382971882405e-09,3.0582217176921429e-12,1.009935891398864e-16,6.664689849364133e-23,3.0636577620638555e-12,1.9435408612931268e-16,6.2417543926906357e-17,1.0291969208666787e-15,1.9006309911308855e-26,4.8865492543568007e-33,6.4546150786151996e-21,6.2524513432845662e-32,4.1932252881285252e-35,1.7072063141191331e-26,1.8942007955876569e-38,1.0771632564469606e-49,1.5138553695724813e-49
5.138829318830565e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756734599807009,0.11866975879581415,0.022821562711061165,7.1099413654942185e-40,8.9613832765457275e-24,2.0514667414642178e-20,6.2523686018923477e-25,4.7564104826962456e-25,5.2683923702059125e-54,5.3583984586504546e-14,2.5072312280743824e-55,5.225429659809985e-14,2.800488630965535e-37,5.0225518388913363e-28,1.905933264374458e-42,1.1510090953791459e-43,8.7202069430385689e-22,2.7116748460178744e-42,2.0723025810153619e-07,9.9639860683184908e-09,3.8374643879763625e-12,1.5799614392775507e-16,1.2920362394731732e-22,3.8461601996866891e-12,2.4828831928273068e-16,8.0263347102550254e-17,1.6966963524726299e-15,3.983096366485529e-26,1.6393208282425301e-32,1.019936589127049e-20,1.5443495105193722e-31,1.2887111850918807e-34,3.3712611203698945e-26,6.5088937838937464e-38,3.7739758992679532e-49,5.7786331754689069e-49
6.183022438152576e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756730186426592,0.11866971668742902,0.022821561698737558,2.2622769558373384e-39,1.8427534586984007e-23,2.9699700494211618e-20,1.3711427124639071e-24,8.2795563641386007e-25,1.6469940250319715e-53,6.4796888118499685e-14,7.4219069738368286e-55,6.2872141837085791e-14,5.8410221400024123e-37,1.043585529245551e-27,5.0178024993582667e-42,3.0299855725282208e-43,1.5106629871797608e-21,6.7338260764583767e-42,2.4933785212187981e-07,1.1988633208042903e-08,4.6164433531258949e-12,2.2718480640376279e-16,2.2092653797137648e-22,4.6291646329283366e-12,3.0222403551127404e-16,9.8113055982982032e-17,2.5312444746859427e-15,7.2103853948131039e-26,4.2929857307998672e-32,1.4813215735791562e-20,3.2210180109419314e-31,3.1872557864201136e-34,5.8700009103499157e-26,1.7525768342114093e-37,1.0282493534068124e-48,1.6949699044532214e-48
