Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),H2OX(35),CX(24),OCX(21),COX(37),CO2X(34)
7.487679135507937e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283510519618002,0.099964130237133131,0.099988047707026781,3.1538670616075464e-29,4.5863576303163258e-19,4.5943329081509594e-14,9.5760222307211855e-26,6.1744510072101268e-21,1.0889019670705283e-33,2.8766139461401522e-18,0.0,9.9023383211768192e-20,6.0217853359315446e-43,1.32884009341367e-28,2.1944507309757627e-31,6.3252893668788411e-35,1.4908342835437798e-27,2.3962312977120022e-62,3.5579383671746567e-05,2.390458572029444e-05,1.4114648236012983e-10,8.7085500663418431e-07,7.1512723621760991e-14,2.9023787357799045e-07,2.2617099147754172e-13,1.3579045344666863e-17,1.3197729834528105e-21,9.6424586394450171e-23,1.0361529014825759e-13,3.5433494547491874e-18,1.6148972352881326e-29,4.1216031144773179e-33
7.523270847864167e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283498194401674,0.099964124722844452,0.099987990907979801,3.2291130047765925e-29,4.6542860520311615e-19,4.6601598271909563e-14,9.7593581412366746e-26,6.20381267018555e-21,1.1097562478644591e-33,2.8902784315133904e-18,0.0,9.9965978409532511e-20,6.1354901633164767e-43,1.3422502039000307e-28,2.2258928593234451e-31,6.415924952949546e-35,1.5058745943409458e-27,2.4651394100280136e-62,3.5583518033097926e-05,2.4018183813084026e-05,1.4114639498575178e-10,8.7499478728504091e-07,7.1512867022287186e-14,2.9161779999971526e-07,2.2733246378122841e-13,1.3785493449646356e-17,1.3323502325937844e-21,9.8063915568589494e-23,1.0460303783787625e-13,3.594126630730061e-18,1.6501873422217491e-29,4.2332462391848614e-33
7.558862560220396e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283485879704018,0.099964119313527583,0.099987934109037654,3.3057841795397954e-29,4.7228862148485116e-19,4.7266123882014272e-14,9.9453133459626778e-26,6.2331742968201099e-21,1.130908633460058e-33,2.9039427795493828e-18,0.0,1.0091302648571516e-19,6.2507967390833561e-43,1.3557290044623319e-28,2.2576338419193191e-31,6.5074221717161373e-35,1.5209918714864206e-27,2.5356952693687532e-62,3.5587547424374199e-05,2.4131781696190982e-05,1.4114630783716077e-10,8.791345627245543e-07,7.1513011427135992e-14,2.9299772468227455e-07,2.284942360174401e-13,1.399403173459566e-17,1.3449871152516185e-21,9.9722346355420379e-23,1.0559547085188642e-13,3.6453865959474643e-18,1.6860662265777565e-29,4.3473389513250479e-33
7.594454272576625e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283473575259949,0.09996411400653181,0.099987877310200313,3.3839006204092269e-29,4.792161509046832e-19,4.7936935477695912e-14,1.0133912658436134e-25,6.2625358872065738e-21,1.1523619509597159e-33,2.9176069902717764e-18,0.0,1.0186452727177071e-19,6.3677200180080896e-43,1.3692765127748806e-28,2.2896750913718784e-31,6.5997850981820047e-35,1.5361861340297549e-27,2.6079303905533173e-62,3.5591474496267858e-05,2.4245379369738046e-05,1.4114622090865861e-10,8.8327433296143114e-07,7.1513156833419924e-14,2.9437764762859173e-07,2.2965630818362651e-13,1.4204670769009685e-17,1.3576836312810347e-21,1.0139999732578674e-22,1.0659258918729291e-13,3.6971316347037768e-18,1.7225406352067037e-29,4.4639223252761311e-33
7.630045984932854e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283461280811079,0.099964108799273435,0.099987820511467679,3.4634825460671382e-29,4.8621153261742766e-19,4.8614062624484565e-14,1.0325181008881715e-25,6.2918974414353738e-21,1.1741190408028025e-33,2.931271063703673e-18,0.0,1.0282048059916951e-19,6.4862750240768803e-43,1.3828927465115805e-28,2.3220180202765768e-31,6.6930178073334519e-35,1.5514574010201158e-27,2.6818767423834124e-62,3.5595301832536436e-05,2.4358976833844867e-05,1.4114613419469123e-10,8.8741409800415636e-07,7.1513303238324417e-14,2.9575756884151703e-07,2.3081868027724501e-13,1.4417421122234465e-17,1.3704397805366509e-21,1.0309698711321735e-22,1.0759439284110444e-13,3.7493640313019315e-18,1.7596173560495788e-29,4.5830379083607734e-33
7.665637697289083e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283448996105548,0.099964103689233863,0.099987763712839711,3.5445503601591492e-29,4.9327510590486954e-19,4.9297534887567957e-14,1.0519143444207784e-25,6.3212589595946537e-21,1.1961827567655905e-33,2.9449349998676403e-18,0.0,1.0378088629939753e-19,6.6064768504825838e-43,1.3965777233459395e-28,2.3546640412158185e-31,6.787124374139681e-35,1.5668056915062896e-27,2.7575667520773405e-62,3.5599031951692725e-05,2.4472574088628106e-05,1.4114604768984461e-10,8.9155385786099986e-07,7.1513450639105924e-14,2.971374883238285e-07,2.3198135229576144e-13,1.463229336346713e-17,1.3832555628729825e-21,1.0481343441350645e-22,1.0860088181033314e-13,3.8020860700454141e-18,1.7973032181494891e-29,4.704727723707138e-33
7.701229409645313e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283436720897837,0.099964098673958238,0.099987706914316354,3.6271246520867613e-29,5.0040721017576156e-19,4.9987381831791481e-14,1.0715825128002404e-25,6.3506204417703377e-21,1.2185559659611801e-33,2.9585987987857291e-18,0.0,1.0474574420395592e-19,6.7283406596210799e-43,1.4103314609510723e-28,2.3876145667589622e-31,6.882108873552769e-35,1.58223102453668e-27,2.8350333097273112e-62,3.5602667308652348e-05,2.4586171134201456e-05,1.4114596138884141e-10,8.956936125400217e-07,7.1513599033090069e-14,2.9851740607823415e-07,2.3314432423665096e-13,1.4849298061755885e-17,1.3961309781444393e-21,1.0654945798430446e-22,1.0961205609199478e-13,3.8553000352382678e-18,1.8356050916630855e-29,4.8290342731095418e-33
7.736821122001542e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283424454948656,0.099964093751053584,0.099987650115897525,3.7112261977992327e-29,5.0760818496582243e-19,5.0683633021658088e-14,1.0915251340529294e-25,6.3799818880461835e-21,1.2412415488394224e-33,2.9722624604794851e-18,0.0,1.0571505414436107e-19,6.8518816830876295e-43,1.4241539769997017e-28,2.4208710094623131e-31,6.9779753805076726e-35,1.5977334191593115e-27,2.9143097727800648e-62,3.5606210296339713e-05,2.46997679706758e-05,1.4114587528653774e-10,8.9983336204907619e-07,7.1513748417670102e-14,2.9989732210737393e-07,2.3430759609739839e-13,1.5068445785999966e-17,1.4090660262053266e-21,1.083051766447183e-22,1.1062791568310823e-13,3.9090082111850868e-18,1.8745298878717396e-29,4.956000539888657e-33
7.772412834357771e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283412198024744,0.099964088918187408,0.099987593317583209,3.7968759605847932e-29,5.1487836993773562e-19,5.138631802132817e-14,1.1117447478723838e-25,6.4093432985038302e-21,1.2642423991868421e-33,2.9859259849699592e-18,0.0,1.0668881595214415e-19,6.9771152216732311e-43,1.4380452891641662e-28,2.4544347818691249e-31,7.0747279699221954e-35,1.6133128944218282e-27,2.9954299705408727e-62,3.5609663247253367e-05,2.4813364598159207e-05,1.411457893779195e-10,9.0397310639581945e-07,7.151389879030497e-14,3.0127723641382085e-07,2.3547116787549871e-13,1.5289747104949639e-17,1.4220607069098422e-21,1.1008070927492155e-22,1.116484605806956e-13,3.9632128821910198e-18,1.9140845591924732e-29,5.0856699917512182e-33
7.808004546714e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283399949898722,0.099964084173086179,0.09998753651937331,3.8840950918612156e-29,5.2221810488114735e-19,5.2095466394619542e-14,1.1322439056189058e-25,6.4387046732228623e-21,1.287561424126563e-33,2.9995893722777244e-18,0.0,1.0766702945885108e-19,7.1040566453609937e-43,1.452005415116419e-28,2.488307296509596e-31,7.172370716696996e-35,1.6289694693714943e-27,3.078428208700903e-62,3.5613028434991889e-05,2.492696101675705e-05,1.4114570365809921e-10,9.0811284558771237e-07,7.1514050148517826e-14,3.0265714900008329e-07,2.3663503956845782e-13,1.5513212587206144e-17,1.4351150201120796e-21,1.1187617481577339e-22,1.1267369078178204e-13,4.0179163325617696e-18,1.9542760991886512e-29,5.218086583649195e-33
7.843596259070229e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283387710348962,0.099964079513533602,0.099987479721267813,3.9729049319657323e-29,5.296277297126663e-19,5.2811107705007301e-14,1.1530251703191606e-25,6.4680660122808535e-21,1.31120154411823e-33,3.0132526224228837e-18,0.0,1.0864969449604212e-19,7.2327213933224878e-43,1.4660343725280356e-28,2.5224899659008641e-31,7.2709076957155662e-35,1.6447031630551959e-27,3.1633392738880003e-62,3.5616308075741241e-05,2.5040557226572034e-05,1.4114561812231281e-10,9.1225257963202577e-07,7.1514202489894225e-14,3.0403705986860644e-07,2.3779921117379315e-13,1.5738852801221724e-17,1.4482289656660241e-21,1.1369169226844704e-22,1.1370360628339555e-13,4.0731208466035904e-18,1.9951115425804379e-29,5.3532947606384461e-33
7.879187971426459e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283375479159429,0.099964074937369529,0.099987422923266678,4.0633270109442933e-29,5.3710758447586098e-19,5.3533271515623751e-14,1.174091116665774e-25,6.4974273157534213e-21,1.3351656929579329e-33,3.0269157354250846e-18,0.0,1.0963681089529191e-19,7.3631249739141214e-43,1.480132179070215e-28,2.55698420254701e-31,7.3703429818442239e-35,1.6605139945194413e-27,3.2501984382408985e-62,3.561950432972452e-05,2.5154153227704295e-05,1.4114553276591657e-10,9.1639230853584635e-07,7.151435581208075e-14,3.0541696902177352e-07,2.3896368268903373e-13,1.5966678315299527e-17,1.4614025434255528e-21,1.1552738069406674e-22,1.1473820708256688e-13,4.128828708623295e-18,2.0365979652550259e-29,5.4913394607367776e-33
7.914779683782688e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283363256119557,0.099964070442488243,0.09998736612536982,4.1553830493401875e-29,5.4465800934125902e-19,5.4261987389258374e-14,1.1954443310169317e-25,6.5267885837142777e-21,1.3594568177781299e-33,3.0405787113035305e-18,0.0,1.1062837848818909e-19,7.4952829646734869e-43,1.4942988524137845e-28,2.5917914189390487e-31,7.4706806499320902e-35,1.6764019828103618e-27,3.3390414640068812e-62,3.562261930261515e-05,2.526774902025148e-05,1.4114544758438409e-10,9.2053203230608061e-07,7.1514510112783442e-14,3.0679687646190805e-07,2.4012845411172093e-13,1.6196699697593654e-17,1.4746357532444362e-21,1.1738335921335379e-22,1.1577749317632945e-13,4.1850422029282471e-18,2.0787424842766367e-29,5.6322661177814081e-33
7.950371396138917e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283351041024069,0.099964066026837245,0.099987309327577198,4.2490949589820107e-29,5.5227934460634536e-19,5.4997284888357687e-14,1.2170874113959779e-25,6.5561498162352704e-21,1.3840778790475719e-33,3.0542415500769893e-18,0.0,1.1162439710633605e-19,7.6292110123157261e-43,1.5085344102292017e-28,2.6269130275549312e-31,7.5719247748110982e-35,1.6923671469737123e-27,3.4299046081629285e-62,3.5625655046914319e-05,2.5381344604308738e-05,1.4114536257330306e-10,9.2467175094945906e-07,7.151466538976604e-14,3.0817678219127467e-07,2.4129352543940869e-13,1.6428927516109105e-17,1.487928594976337e-21,1.1925974700628038e-22,1.1682146456171919e-13,4.2417636138263633e-18,2.1215522578962991e-29,5.7761206642858107e-33
7.985963108495146e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192833388336729,0.099964061688415901,0.099987252529888812,4.3444848437709768e-29,5.5997193069556098e-19,5.5739193575025223e-14,1.2390229674910139e-25,6.5855110133864401e-21,1.4090318505712243e-33,3.0679042517638074e-18,0.0,1.1262486658134902e-19,7.7649248327298989e-43,1.5228388701865597e-28,2.6623504408595401e-31,7.6740794312959751e-35,1.7084095060548747e-27,3.5228246270603695e-62,3.5628613563293724e-05,2.5494939979968885e-05,1.4114527772837273e-10,9.2881146447254156e-07,7.1514821640848826e-14,3.0955668621208114e-07,2.4245889666966431e-13,1.6663372338701748e-17,1.5012810684748109e-21,1.2115666331173224e-22,1.1787012123577442e-13,4.2989952256261213e-18,2.1650344855614108e-29,5.9229495342958803e-33
8.021554820851375e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283326633871017,0.099964057425273992,0.099987195732304537,4.4415750004675924e-29,5.6773610816030177e-19,5.6487743011021387e-14,1.2612536206544959e-25,6.6148721752360556e-21,1.434321719490191e-33,3.0815668163819202e-18,0.0,1.1362978674485765e-19,7.9024402109753457e-43,1.5372122499555907e-28,2.6981050713046887e-31,7.777148694184218e-35,1.7245290790988523e-27,3.6178387810930599e-62,3.5631496801904335e-05,2.5608535147322356e-05,1.4114519304540106e-10,9.3295117288172044e-07,7.1514978863907164e-14,3.1093658852647927e-07,2.4362456780006833e-13,1.6900044733078311e-17,1.5146931735933015e-21,1.2307422742717909e-22,1.1892346319553582e-13,4.3567393226365463e-18,2.2091964079250897e-29,6.0727996662454582e-33
8.057146533207604e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283314441428323,0.099964053235510664,0.099987138934824388,4.5403879194776764e-29,5.7557221767891677e-19,5.7242962757763441e-14,1.2837820039028365e-25,6.6442333018506669e-21,1.4599504862816374e-33,3.0952292439488601e-18,0.0,1.1463915742850484e-19,8.0417730012780351e-43,1.5516545672056688e-28,2.7341783313291166e-31,7.8811366382561041e-35,1.7407258851502777e-27,3.7149848393891204e-62,3.5634306663652179e-05,2.5722130106457358e-05,1.4114510852030166e-10,9.3709087618322586e-07,7.1515137056869897e-14,3.1231648913656712e-07,2.4479053882821515e-13,1.7138955266796376e-17,1.5281649101851512e-21,1.2501255870835274e-22,1.1998149043804616e-13,4.4149981891672221e-18,2.2540453068553124e-29,6.2257185058111129e-33
8.092738245563834e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283302256159515,0.099964049117272982,0.099987082137448308,4.6409462856377323e-29,5.8348060005670721e-19,5.8004882376325385e-14,1.306610761916e-25,6.6735943932951456e-21,1.4859211647587137e-33,3.1088915344817681e-18,0.0,1.1565297846394679e-19,8.1829391270269487e-43,1.5661658396058132e-28,2.7705716333584874e-31,7.9860473382746756e-35,1.7569999432534127e-27,3.814301084526245e-62,3.5637045001441773e-05,2.5835724857459865e-05,1.4114502414909144e-10,9.4123057438312966e-07,7.1515296217718197e-14,3.1369638804438949e-07,2.4595680975171344e-13,1.7380114507264342e-17,1.5416962781035876e-21,1.2697177656893327e-22,1.2104420296035043e-13,4.4737741095282912e-18,2.2995885054438472e-29,6.3817540087662255e-33
8.128329957920063e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283290077883983,0.099964045068754837,0.099987025340176255,4.7432729789996757e-29,5.9146159622592509e-19,5.8773531427437946e-14,1.3297425510371043e-25,6.7029554496327268e-21,1.5122367820704772e-33,3.1225536879974042e-18,0.0,1.1667124968285249e-19,8.3259545807704156e-43,1.5807460848246931e-28,2.8072863898053909e-31,8.0918848689857224e-35,1.7733512724521425e-27,3.9158263172706237e-62,3.5639713621388397e-05,2.5949319400413702e-05,1.4114493992788789e-10,9.4537026748734858e-07,7.1515456344484215e-14,3.1507628525193958e-07,2.4712338056818602e-13,1.7623533021741394e-17,1.555287277201731e-21,1.2895200048024241e-22,1.2211160075949545e-13,4.5330693680304442e-18,2.3458333680149935e-29,6.5409546438342819e-33
8.163921670276292e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283277906425655,0.09996404108819576,0.099986968543008162,4.8473910756149191e-29,5.9951554724577162e-19,5.9548939471488346e-14,1.3531800392720169e-25,6.7323164709250462e-21,1.5389003787018171e-33,3.1362157045121578e-18,0.0,1.1769397091690373e-19,8.4708354242125026e-43,1.5953953205306304e-28,2.8443240130693307e-31,8.1986533051177824e-35,1.7897798917899854e-27,4.0195998613394871e-62,3.5642314283999462e-05,2.6062913735400591e-05,1.4114485585290664e-10,9.4950995550164889e-07,7.1515617435249721e-14,3.1645618076116056e-07,2.4829025127527076e-13,1.7869221377337526e-17,1.5689379073325985e-21,1.3095334997094414e-22,1.2318368383253014e-13,4.5928862489849392e-18,2.3927873001341094e-29,6.7033693955414444e-33
8.199513382632521e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283265741612921,0.099964037173879611,0.099986911745944027,4.9533238483178059e-29,6.0764279430239625e-19,6.03311360685205e-14,1.3769259062889557e-25,6.7616774572321922e-21,1.5659150084733755e-33,3.1498775840420522e-18,0.0,1.1872114199779509e-19,8.6175977882093607e-43,1.6101135643916044e-28,2.881685915536733e-31,8.3063567213821252e-35,1.8062858203100902e-27,4.1256615681873068e-62,3.5644848705326293e-05,2.6176507862500208e-05,1.4114477192045852e-10,9.5364963843165014e-07,7.151577948814486e-14,3.1783607457394671e-07,2.4945742187062035e-13,1.8117190141013469e-17,1.5826481683490956e-21,1.3297594462675265e-22,1.2426045217650505e-13,4.6532270367035816e-18,2.4404577486159634e-29,6.8690477670682459e-33
8.23510509498875e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283253583278509,0.099964033324133714,0.099986854948983794,5.0610947675083972e-29,6.1584367870889496e-19,6.112015077823464e-14,1.4009828434180885e-25,6.7910384086127318e-21,1.5932837385414709e-33,3.163539326602761e-18,0.0,1.1975276275723347e-19,8.7662578727655824e-43,1.6249008340752533e-28,2.9193735095809368e-31,8.4149991924727532e-35,1.8228690770552361e-27,4.2340518218156651e-62,3.5647318558086688e-05,2.6290101781790231e-05,1.4114468812694793e-10,9.5778931628282934e-07,7.1515942501346973e-14,3.1921596669214424e-07,2.5062489235190264e-13,1.8367449879580716e-17,1.5964180601040192e-21,1.35019904090147e-22,1.2534190578847264e-13,4.7140940154987395e-18,2.4888522015328825e-29,7.0380397831005468e-33
8.27069680734498e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283241431259343,0.099964029537327623,0.099986798152127424,5.1707275019346258e-29,6.2411854190530956e-19,6.1916013159987449e-14,1.4253535536511299e-25,6.8203993251237583e-21,1.621009649398022e-33,3.1772009322096123e-18,0.0,1.2078883302693824e-19,8.9168319470305801e-43,1.6397571472488797e-28,2.9573882075621948e-31,8.5245847930663869e-35,1.8395296810678335e-27,4.3448115436068543e-62,3.5649725472759202e-05,2.6403695493346384e-05,1.4114460446886997e-10,9.619289890605227e-07,7.1516106473079445e-14,3.2059585711755298e-07,2.5179266271680104e-13,1.8620011159701489e-17,1.6102475824500616e-21,1.3708534806009286e-22,1.2642804466548682e-13,4.775489469683343e-18,2.5379781882227201e-29,7.21039599267956e-33
8.306288519701209e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283229285396505,0.099964025811871998,0.0999867413553749,5.2822459194737878e-29,6.3246772545862637e-19,6.2718752772791954e-14,1.4500407516409419e-25,6.8497602068209213e-21,1.6490958348704685e-33,3.1908624008775972e-18,0.0,1.2182935263864078e-19,9.0693363492949365e-43,1.6546825215794539e-28,2.9957314218276693e-31,8.6351175978224505e-35,1.8562676513899285e-27,4.45798219718116e-62,3.5652071038649704e-05,2.6517288997242512e-05,1.4114452094280807e-10,9.6606865676993174e-07,7.1516271401610479e-14,3.2197574585192779e-07,2.5296073296301449e-13,1.8874884547888723e-17,1.6241367352398074e-21,1.3917239629177071e-22,1.2751886880460313e-13,4.837415683570875e-18,2.5878432792966412e-29,7.3861674720510639e-33
8.341880232057438e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19283217145535056,0.099964022146217635,0.099986684558726155,5.3956740879134099e-29,6.4089157106277416e-19,6.3528399175317369e-14,1.4750471637011318e-25,6.8791210537584778e-21,1.6775454021216966e-33,3.2045237326213809e-18,0.0,1.2287432142408465e-19,9.223787486986766e-43,1.6696769747336158e-28,3.0344045647114293e-31,8.7466016813830812e-35,1.8730830070632015e-27,4.5736057932779343e-62,3.5654356804931142e-05,2.6630882293550591e-05,1.4114443754543208e-10,9.7020831941612489e-07,7.1516437285251875e-14,3.233556328969786e-07,2.541291030882576e-13,1.9132080610506046e-17,1.6380855183257323e-21,1.4128116859631033e-22,1.2861437820287872e-13,4.8998749414753804e-18,2.6384550866467277e-29,7.565405827513702e-33
