Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),H2OX(23)
1.6306280381573283e-06,0.09977366400000001,0.80000000000000004,0.0,0.206066489462393,0.095136938847632871,0.060017273728768632,5.1726038558523071e-07,5.8348752291093372e-06,0.0034498130055846386,0.00036398115200627821,1.4374885871132092e-16,1.0925936460216498e-12,1.8446534820507787e-09,3.4274399207816934e-25,1.2823048168329063e-08,2.8076485031928762e-18,3.0056506261455263e-16,1.1037699010387626e-14,4.7688634388803806e-19,4.0630646676231356e-12,2.457353319108597e-19,0.0030753337662180196,0.078578537665962386,1.021893262853576e-09,5.3523638741266915e-08,0.00016622238681041917,4.5340555504961868e-12,5.792668878468092e-06,0.00040142286354437421,0.0010160101323504164,3.3761441568855629e-05,5.1303966368857547e-12,4.3166858725250641e-10,2.2540860963871223e-10
1.6365446210226328e-06,0.09977366400000001,0.80000000000000004,0.0,0.20590502517458648,0.095129851268652449,0.059934753190379476,5.2389074517856838e-07,5.9064481479538626e-06,0.0034689133727526982,0.00036650161831868681,1.4530409121460827e-16,1.1004700079579998e-12,1.852043737642606e-09,3.4976589790455352e-25,1.285432012157791e-08,2.8414205827919529e-18,3.0372745580077164e-16,1.1157271432617873e-14,4.8219928651862773e-19,4.0850805330235204e-12,2.4975303463792486e-19,0.0030726833393249389,0.078735025193006181,1.0238490021707033e-09,5.3754789797926083e-08,0.00016647791511739804,4.5689729614881333e-12,5.8239369981749987e-06,0.00040265447919322645,0.0010219581448144594,3.3921965448742439e-05,5.1747628647645411e-12,4.3520417947048603e-10,2.2792326297507209e-10
1.6424612038879374e-06,0.09977366400000001,0.80000000000000004,0.0,0.20574404832184673,0.095122745612356702,0.059852474970617506,5.3057760952327074e-07,5.9786020947520636e-06,0.0034880355129538847,0.00036902817741311792,1.4686993406699372e-16,1.1083670934675748e-12,1.8594296695680813e-09,3.5690048270607865e-25,1.288553504671095e-08,2.8754466686949738e-18,3.0690953352165423e-16,1.1277589455306283e-14,4.8754892861846389e-19,4.1071073895700982e-12,2.5381895672986103e-19,0.0030700400256670349,0.078891014235633855,1.0257977680730227e-09,5.3985878110229869e-08,0.00016673256395916946,4.6040053069153939e-12,5.8552312332102763e-06,0.000403883823143985,0.0010279132176526646,3.4082490155610791e-05,5.219309046794643e-12,4.3875276282874775e-10,2.3045535239511399e-10
1.648377786753242e-06,0.09977366400000001,0.80000000000000004,0.0,0.20558355655508967,0.095115621983300327,0.059770437894380822,5.3732119829725716e-07,6.0513391418384072e-06,0.0035071792784336468,0.0003715608066350444,1.4844641479735712e-16,1.1162848308328858e-12,1.8668112713941051e-09,3.641490407064019e-25,1.2916693171686138e-08,2.9097274204730028e-18,3.1011132231268555e-16,1.1398653704661979e-14,4.9293535695063586e-19,4.1291450217056712e-12,2.5793345996536256e-19,0.0030674037928621,0.079046507221120818,1.0277395935794903e-09,5.4216902520484465e-08,0.00016698633827486755,4.639152312287687e-12,5.8865513384836829e-06,0.00040511090283163208,0.0010338752939374515,3.4243014679976551e-05,5.2640348599767765e-12,4.4231430995041312e-10,2.3300491568031702e-10
1.6542943696185464e-06,0.09977366400000001,0.80000000000000004,0.0,0.20542354754104333,0.095108480485342067,0.059688640794513158,5.4412173069805293e-07,6.1246613556430866e-06,0.0035263445224243306,0.00037409948342403249,1.5003356085852348e-16,1.1242231486106864e-12,1.8741885368149272e-09,3.7151287474087881e-25,1.2947794722887812e-08,2.9442634943343235e-18,3.1333284844488146e-16,1.1520464794707645e-14,4.9835865792228554e-19,4.1511932157728993e-12,2.6209690705898057e-19,0.0030647746087369802,0.079201506560355323,1.0296745114949477e-09,5.4447861884324821e-08,0.00016723924296504794,4.6744137034876118e-12,5.9178970709374955e-06,0.00040633572567388943,0.0010398443171498592,3.4403538023640948e-05,5.3089399804763147e-12,4.4588879344910295e-10,2.35571990367347e-10
1.660210952483851e-06,0.09977366400000001,0.80000000000000004,0.0,0.20526401896210819,0.095101321221650367,0.059607082511733474,5.5097942544191658e-07,6.1985707966838798e-06,0.0035455310991369103,0.00037664418531329654,1.5163139962748818e-16,1.1321819756307511e-12,1.8815614596496685e-09,3.7899329626491112e-25,1.2978839925144377e-08,2.9790555431317835e-18,3.1657413792633172e-16,1.1643023327374737e-14,5.0381891758598902e-19,4.1732517599959745e-12,2.6630966165623965e-19,0.0030621524413257857,0.079356014647983017,1.0316025544119388e-09,5.4678755070567924e-08,0.00016749128289209392,4.7097892067771427e-12,5.9492681895274759e-06,0.00040755829907092501,0.0010458202311761993,3.4564059199563257e-05,5.3540240836444827e-12,4.4947618593009883e-10,2.3815661374892107e-10
1.6661275353491555e-06,0.09977366400000001,0.80000000000000004,0.0,0.20510496851622251,0.095094144294709332,0.059525761894567999,5.5789450076305021e-07,6.2730695195589107e-06,0.0035647388637530036,0.00037919488992926322,1.5323995840563703e-16,1.1401612409946832e-12,1.8889300338399729e-09,3.8659162536140743e-25,1.300982900174517e-08,3.014104216370086e-18,3.1983521650370458e-16,1.1766329892595884e-14,5.0931622164110837e-19,4.1953204444629731e-12,2.7057208832886242e-19,0.003059537258868171,0.079510033862546833,1.0335237547124776e-09,5.4909580961064227e-08,0.0001677424628805965,4.7452785488032859e-12,5.9806644552036425e-06,0.00040877863040511114,0.0010518029803047891,3.4724577231737115e-05,5.3992868440400489e-12,4.530764599914804e-10,2.407588228746793e-10
1.67204411821446e-06,0.09977366400000001,0.80000000000000004,0.0,0.20494639391674188,0.095086949806323609,0.059444677799289337,5.6486717441290105e-07,6.3481595729402683e-06,0.0035839676724177152,0.00038175157499117913,1.5485926441894288e-16,1.1481608740748382e-12,1.8962942534479212e-09,3.9430919074750987e-25,1.3040762174455473e-08,3.0494101602123515e-18,3.2311610966359852e-16,1.1890385068388004e-14,5.1485065543500597e-19,4.2173990611100264e-12,2.7488455257046546e-19,0.0030569290298077889,0.079663566566611929,1.0354381445696037e-09,5.5140338450534427e-08,0.00016799278771772175,4.7808814566048322e-12,6.0120856308931905e-06,0.00040999672704094208,0.0010577925092228894,3.4885091155077934e-05,5.4447279354501725e-12,4.5668958822529106e-10,2.4337865455207565e-10
1.6779607010797646e-06,0.09977366400000001,0.80000000000000004,0.0,0.20478829289228534,0.095079737857624996,0.059363829089838997,5.7189766365927377e-07,6.4238429995659595e-06,0.0036032173822305087,0.000384314218310608,1.56489344818216e-16,1.1561808045129408e-12,1.9036541126534006e-09,4.0214732978329113e-25,1.3071639663535619e-08,3.0849740174884921e-18,3.26416842634274e-16,1.2015189420958515e-14,5.2042230396459909e-19,4.2394874037011755e-12,2.7924742079104301e-19,0.0030543277227903197,0.079816615106924879,1.0373457559494116e-09,5.5371026446457873e-08,0.00016824226215365488,4.8165976576182346e-12,6.0435314814807276e-06,0.00041121259632457288,0.0010637887630131617,3.5045600015283946e-05,5.4903470309100546e-12,4.6031554321858458e-10,2.4601614534725961e-10
1.6838772839450691e-06,0.09977366400000001,0.80000000000000004,0.0,0.2046306631866088,0.095072508549077783,0.059283214637763156,5.789861852856093e-07,6.5001218362334658e-06,0.0036224878512376613,0.00038688279779101257,1.5813022667931051e-16,1.1642209622189297e-12,1.9110096057519624e-09,4.1010738847894809e-25,1.3102461687756683e-08,3.1207964277021909e-18,3.2973744038709654e-16,1.2140743504793787e-14,5.2603125187765226e-19,4.2615852678117115e-12,2.8366106031235964e-19,0.0030517333066618444,0.079969181814545584,1.0392466206127085e-09,5.5601643868936226e-08,0.00016849089090195077,4.8524268796847123e-12,6.0750017737902299e-06,0.00041242624558360057,0.0010697916871505711,3.5206102868720359e-05,5.5361438027256341e-12,4.6395429755469758e-10,2.4867133158590589e-10
1.6897938668103737e-06,0.09977366400000001,0.80000000000000004,0.0,0.20447350255848173,0.095065261980483956,0.05920283332215083,5.8613295559031441e-07,6.5769981137938089e-06,0.0036417789384249892,0.00038945729142734597,1.5978193700332492e-16,1.1722812773698327e-12,1.9183607271527812e-09,4.1819072150159328e-25,1.3133228464415507e-08,3.1568780270377134e-18,3.3307792763793628e-16,1.2267047862744661e-14,5.3167758347403278e-19,4.2836924508121703e-12,2.8812583936347026e-19,0.0030491457504672683,0.080121269004974516,1.0411407701166078e-09,5.5832189650521963e-08,0.00016873867863987101,4.8883688510533869e-12,6.1064962765665705e-06,0.00041363768212693844,0.0010758012274993223,3.5366598782308079e-05,5.5821179224926246e-12,4.6760582381415885e-10,2.5134424935409601e-10
1.6957104496756782e-06,0.09977366400000001,0.80000000000000004,0.0,0.20431680878156519,0.095057998250988374,0.059122684029572048,5.9333819038610847e-07,6.6544738571458293e-06,0.0036610905037105395,0.00039203767730564226,1.6144450271680242e-16,1.1803616804086303e-12,1.9257074713766428e-09,4.2639869218187053e-25,1.3163940209349558e-08,3.1932194483668037e-18,3.3643832884857592e-16,1.2394103026112441e-14,5.3736138270697701e-19,4.3058087518522617e-12,2.9264212707619791e-19,0.0030465650234487562,0.080272878978279741,1.0430282358161334e-09,5.6062662736078767e-08,0.00016898563000877288,4.92442330038756e-12,6.1380147604592338e-06,0.00041484691324473024,0.0010818173303097556,3.5527086833409448e-05,5.6282690611145473e-12,4.7127009457568424e-10,2.5403493449925305e-10
1.7016270325409827e-06,0.09977366400000001,0.80000000000000004,0.0,0.20416057964428272,0.09505071745908418,0.059042765654012945,6.0060210499935872e-07,6.7325510852304184e-06,0.0036804224079369278,0.00039462393360258319,1.6311795067194247e-16,1.1884621020430559e-12,1.9330498330538382e-09,4.3473267252078094e-25,1.3194597136952501e-08,3.2298213212559994e-18,3.3981866822819436e-16,1.2521909514739528e-14,5.4308273318442588e-19,4.327933971843982e-12,2.9721029348035863e-19,0.0030439910950440809,0.080424014019230383,1.0449090488659033e-09,5.6293062082680309e-08,0.00016923174961450786,4.9605899567754303e-12,6.1695569980065648e-06,0.00041605394620808725,0.0010878399422152556,3.5687566109710507e-05,5.6745968888249215e-12,4.7494708241759935e-10,2.5674342263099721e-10
1.7075436154062873e-06,0.09977366400000001,0.80000000000000004,0.0,0.20400481294969144,0.095043419702618398,0.058963077096810659,6.0792491426942296e-07,6.8112318110249455e-06,0.0036997745128636572,0.00039721603858506032,1.6480230764681295e-16,1.1965824732443834e-12,1.9403878069220801e-09,4.43194043196439e-25,1.3225199460189915e-08,3.2666842719740176e-18,3.4321896973486234e-16,1.2650467837100634e-14,5.4884171817037051e-19,4.3500679134447395e-12,3.0183070949893792e-19,0.0030414239348849708,0.080574676397430253,1.0467832402218152e-09,5.6523386659460969e-08,0.0001694770420277818,4.9968685497327196e-12,6.2011227636170325e-06,0.00041725878826885107,0.0010938690102291365,3.5848035709105899e-05,5.7211010752060388e-12,4.7863675991871529e-10,2.5946974912200709e-10
1.7134601982715918e-06,0.09977366400000001,0.80000000000000004,0.0,0.20384950651535677,0.095036105078797145,0.058883617266589992,6.1530683254803272e-07,6.890518041538087e-06,0.0037191466811596486,0.00039981397060974574,1.6649760034555744e-16,1.2047227252462336e-12,1.9477213878245032e-09,4.5178419357055396e-25,1.3255747390614468e-08,3.3038089234990292e-18,3.4663925707700971e-16,1.2779778490392001e-14,5.5463842058617521e-19,4.3722103810409144e-12,3.0650374694334971e-19,0.0030388635127954946,0.080724868367448341,1.0486508406426965e-09,5.6753635447467977e-08,0.00016972151178448963,5.0332588092044547e-12,6.2327118335509091e-06,0.00041846144665943851,0.0010999044817415259,3.6008494739585757e-05,5.7677812892051624e-12,4.823390996590365e-10,2.6221394910892443e-10
1.7193767811368964e-06,0.09977366400000001,0.80000000000000004,0.0,0.20369465817323004,0.095028773684190784,0.058804385079201826,6.2274807369871206e-07,6.9704117778050566e-06,0.0037385387763959757,0.00040241770812267223,1.6820385539859642e-16,1.2128827895434061e-12,1.9550505707077469e-09,4.6050452169459636e-25,1.3286241138380507e-08,3.3411958955257882e-18,3.5007955371485846e-16,1.2909841960618415e-14,5.6047292301186646e-19,4.3943611807319337e-12,3.1122977850879308e-19,0.0030363097987904969,0.080874592168945061,1.0505118806919054e-09,5.6983807439562087e-08,0.00016996516338605753,5.0697604655759336e-12,6.2643239859047392e-06,0.0004196619285926406,0.0011059463045163943,3.616894231912442e-05,5.8146371991566841e-12,4.8605407422118045e-10,2.64976057493233e-10
1.725293364002201e-06,0.09977366400000001,0.80000000000000004,0.0,0.20354026576952847,0.095021425614739141,0.058725379457662499,6.3024885109622483e-07,7.0509150148831633e-06,0.0037579506630386803,0.0004050272296588144,1.6992109936282685e-16,1.2210625978907132e-12,1.9623753506200924e-09,4.6935643431575582e-25,1.3316680912258279e-08,3.3788458044727465e-18,3.5353988286184467e-16,1.3040658722679387e-14,5.6634530768741649e-19,4.4165201203145456e-12,3.1600917776963053e-19,0.0030337627630740551,0.081023850026797156,1.0523663907388965e-09,5.7213901640271983e-08,0.00017020800129980164,5.1063732496762396e-12,6.2959590005941333e-06,0.0004208602412614693,0.0011119944266885832,3.6329377575571541e-05,5.8616684728008143e-12,4.8978165619130156e-10,2.6775610894213108e-10
1.7312099468675054e-06,0.09977366400000001,0.80000000000000004,0.0,0.20338632716461502,0.095014060965756528,0.058646599332093166,6.3780937762603833e-07,7.132029741847558e-06,0.0037773822064416087,0.00040764251384167103,1.7164935872182135e-16,1.229262082301812e-12,1.9696957227096161e-09,4.7834134688276333e-25,1.334706691964817e-08,3.4167592634892188e-18,3.5702026748604454e-16,1.3172229240455518e-14,5.7225565651403148e-19,4.4386870092671365e-12,3.2084231917474289e-19,0.0030312223760379331,0.08117264415122219,1.0542144009607963e-09,5.7443917065644231e-08,0.00017045002995927849,5.1430968927779398e-12,6.3276166593366284e-06,0.00042205639183904014,0.0011180487967608012,3.648979964654458e-05,5.9088747772971496e-12,4.9352181815960628e-10,2.7055413788941335e-10
1.7430431125981145e-06,0.09977366400000001,0.80000000000000004,0.0,0.20307980286261881,0.094999282307358504,0.058489711324513527,6.5311052717492936e-07,7.2961015918020825e-06,0.0038163037293399201,0.00041289028508161908,1.7513902919296162e-16,1.245719808657185e-12,1.9843232245007181e-09,4.9671587719051442e-25,1.3407678457800638e-08,3.493379268025534e-18,3.6404129382014557e-16,1.3437633344097983e-14,5.84190572539174e-19,4.4830438815107496e-12,3.3067133055793419e-19,0.0030261614305029968,0.081468849968105578,1.0578910416855865e-09,5.7903707711604915e-08,0.00017093167708283417,5.2168756833618317e-12,6.3909990447702704e-06,0.00042444223531229306,0.001130176076438035,3.6810600830734573e-05,6.0038111447112712e-12,5.010397724802025e-10,2.7620426485279169e-10
1.7536929617556627e-06,0.09977366400000001,0.80000000000000004,0.0,0.20280546180326756,0.094985925756369202,0.058349272724236442,6.6708802943261458e-07,7.4458773839584558e-06,0.003851398993224862,0.00041763277479792057,1.783176694560051e-16,1.2605983777344371e-12,1.997472854664178e-09,5.1372219241977064e-25,1.3462047013836809e-08,3.5632446977806488e-18,3.704290326953483e-16,1.3679079313005158e-14,5.9506264910074938e-19,4.5229903759450742e-12,3.3970501314813781e-19,0.0030216290247673835,0.081733871112095596,1.0611780877903367e-09,5.831724024236508e-08,0.00017136243564237928,5.2836530461806904e-12,6.4481184808532191e-06,0.00042658217163342715,0.0011411114867736667,3.709926834698056e-05,6.0898491306646139e-12,5.0784868011288738e-10,2.8135120285716624e-10
1.7643428109132108e-06,0.09977366400000001,0.80000000000000004,0.0,0.20253255841040288,0.094972516941969828,0.058209548410579556,6.8126240725805319e-07,7.5976650636335223e-06,0.0038865558908276585,0.00042239360704402558,1.8153240814011169e-16,1.2755396516416942e-12,2.0106081323983892e-09,5.3118183882276901e-25,1.3516244530799998e-08,3.6339734168012638e-18,3.7688209745195131e-16,1.3922974170132279e-14,6.0605898789141996e-19,4.5629597385757278e-12,3.4891868319401802e-19,0.0030171177087067666,0.081997423476030021,1.0644445351499703e-09,5.8730502753186016e-08,0.00017179063966067491,5.3507854339513663e-12,6.5053079696259868e-06,0.00042871521340871039,0.0011520663559257368,3.7387880165745286e-05,6.1764490157408587e-12,5.1469792096493258e-10,2.8655691289747263e-10
1.774992660070759e-06,0.09977366400000001,0.80000000000000004,0.0,0.20226108070171131,0.094959056398072977,0.058070532393124659,6.9563488444444314e-07,7.7514760143470301e-06,0.0039217736680712146,0.00042717266029811363,1.8478339707198537e-16,1.2905432430882092e-12,2.0237290327857582e-09,5.491033866367691e-25,1.3570272170523946e-08,3.7055688837135828e-18,3.8340061335414927e-16,1.4169320233632426e-14,6.1718005447818649e-19,4.6029509170716786e-12,3.5831455549189855e-19,0.0030126273162341005,0.08225951943585301,1.0676905530058615e-09,5.9143489906876906e-08,0.00017221631381673241,5.4182712963032519e-12,6.5625663011304635e-06,0.00043084140173238819,0.0011630403964825681,3.7676431596966861e-05,6.2636088402453357e-12,5.2158733546376674e-10,2.9182158746966545e-10
1.7856425092283072e-06,0.09977366400000001,0.80000000000000004,0.0,0.20199101683418838,0.094945544652415767,0.057932218751404488,7.1020667961342219e-07,7.9073215565745555e-06,0.0039570515796488581,0.00043196981393461489,1.8807078732401107e-16,1.3056087674078355e-12,2.0368355318221171e-09,5.6749549784925631e-25,1.3624131081529134e-08,3.7780345233974723e-18,3.8998470320221624e-16,1.4418119712709412e-14,6.2842631097304852e-19,4.6429628755572522e-12,3.6789485365033325e-19,0.0030081576831145203,0.082520171223149696,1.0709163087009703e-09,5.9556196477677842e-08,0.00017263948246093206,5.4861090879228099e-12,6.6198922830669207e-06,0.00043296077747903176,0.0011740333246665559,3.796491804491425e-05,6.3513266397816483e-12,5.2851676415384946e-10,2.9714541669046363e-10
1.7962923583858554e-06,0.09977366400000001,0.80000000000000004,0.0,0.20172235510206526,0.094931982226648434,0.057794601633857565,7.2497900620860676e-07,8.0652129477112933e-06,0.0039923888889000485,0.00043678494821652891,1.9139472921777179e-16,1.320735842537383e-12,2.0499276063880365e-09,5.8636692627852506e-25,1.3677822399258616e-08,3.8513737271213461e-18,3.9663448735836133e-16,1.4669374709162071e-14,6.3979821605651938e-19,4.6829945943424395e-12,3.7766181000389679e-19,0.003003708646938648,0.082779390927296137,1.0741219677071243e-09,5.9968617349150752e-08,0.0001730601696207737,5.5542972686351719e-12,6.6772847405113416e-06,0.00043507338130153382,0.0011850448602824272,3.8253335006350237e-05,6.4396004455526477e-12,5.3548604771239258e-10,3.0252858831419274e-10
1.8069422075434035e-06,0.09977366400000001,0.80000000000000004,0.0,0.20145508393477304,0.094918369636421265,0.057657675256801648,7.39953072489825e-07,8.2251613820442993e-06,0.0040277848676882168,0.00044161794428779504,1.9475537232751788e-16,1.3359240889950895e-12,2.0630052342212366e-09,6.0572651764839476e-25,1.3731347246307935e-08,3.92558985267696e-18,4.0335008377237069e-16,1.4923087218911117e-14,6.5129622500097784e-19,4.7230450696582576e-12,3.8761766552728867e-19,0.0029992800470963715,0.083037190497570884,1.0773076936518691e-09,6.0380747512250426e-08,0.00017347839900648079,5.6228343035033953e-12,6.7347425156421503e-06,0.00043717925362919051,0.0011960747266664055,3.854167806873691e-05,6.5284282846628683e-12,5.4249502696574696e-10,3.0797128774984956e-10
1.8175920567009517e-06,0.09977366400000001,0.80000000000000004,0.0,0.20118919189494272,0.094904707391469792,0.057521433903425713,7.551300815280047e-07,8.3871779907326326e-06,0.0040632387962806554,0.00044646868416571773,1.9815286548359032e-16,1.3511731298592066e-12,2.0760683938900306e-09,6.2558320965717975e-25,1.3784706732649136e-08,4.0006862245140065e-18,4.1013160800701981e-16,1.5179259133508292e-14,6.6292078969385193e-19,4.7631133133971171e-12,3.9776466974978166e-19,0.0029948717247510752,0.083293581745228648,1.0804736483446768e-09,6.0792582063014447e-08,0.00017389419401652148,5.6917186628661413e-12,6.7922644674566373e-06,0.00043927843466616144,0.0012071226506359819,3.8829942908478832e-05,6.6178081803978667e-12,5.4954354290253985e-10,3.1347369807763039e-10
1.8282419058584999e-06,0.09977366400000001,0.80000000000000004,0.0,0.20092466767644232,0.094890995995699001,0.057385871922800577,7.7051123120072145e-07,8.5512738417950396e-06,0.004098749963230488,0.00045133705073344723,2.0158735677579679e-16,1.3664825907467258e-12,2.0891170647678112e-09,6.4594603204082278e-25,1.3837901955848953e-08,4.076666133874534e-18,4.1697917326325357e-16,1.5437892241627454e-14,6.746723586606319e-19,4.8031983528581209e-12,4.0810508067002029e-19,0.002990483522814333,0.083548576345536293,1.0836199918028188e-09,6.1204116200531431e-08,0.00017430757774300365,5.7609488223986209e-12,6.8498494715023613e-06,0.00044137096438997582,0.0012181883624406036,3.9118125289201513e-05,6.7077381524984659e-12,5.5663143668748604e-10,3.1903600006557374e-10
1.838891755016048e-06,0.09977366400000001,0.80000000000000004,0.0,0.2006615001024491,0.094877235947265506,0.057250983728907315,7.8609771418837912e-07,8.7174599401056868e-06,0.0041343176652606905,0.00045622292773251694,2.0505899355674195e-16,1.3818520997922274e-12,2.1021512270084899e-09,6.6682410663031381e-25,1.3890934001281604e-08,4.1535328389271713e-18,4.2389289040514347e-16,1.5698988230537971e-14,6.865513770877101e-19,4.8432992304972648e-12,4.1864116467117078e-19,0.0029861152859210456,0.083802185839771642,1.086746882276889e-09,6.1615345225296265e-08,0.00017471857297692708,5.8305232632264491e-12,6.9074964196248149e-06,0.00044345688255009242,0.0012292715957132423,3.9406221060068602e-05,6.7982162174462468e-12,5.6375854967735508e-10,3.2465837218701852e-10
1.8495416041735962e-06,0.09977366400000001,0.80000000000000004,0.0,0.2003996781235565,0.094863427738658676,0.057116763799683105,8.0189071797100405e-07,8.8857472273972506e-06,0.004169941207150047,0.00046112619975543671,2.0856792244511469e-16,1.3972812876268741e-12,2.1151708615228601e-09,6.8822664740345361e-25,1.3943803942336332e-08,4.2312895649011664e-18,4.3087286798461724e-16,1.596254868756069e-14,6.9855828684505893e-19,4.8834150036823114e-12,4.2937519643641613e-19,0.0029817668604050123,0.084054421637187002,1.0898544762756172e-09,6.2026264536966684e-08,0.00017512720221334019,5.9004404719468094e-12,6.9652042196960671e-06,0.00044553622866683401,0.001240372087422523,3.9694226154136288e-05,6.8892403887215596e-12,5.7092472343253098e-10,3.3034099063701394e-10
1.8601914533311444e-06,0.09977366400000001,0.80000000000000004,0.0,0.20013919081591439,0.094849571856780418,0.056983206676084266,8.178914248256288e-07,9.0561465822703824e-06,0.004205619901621045,0.00046604675223834493,2.1211428932893225e-16,1.4127697873575407e-12,2.1281759499558475e-09,7.1016296053103418e-25,1.3996512840619931e-08,4.3099395042202152e-18,4.3791921226595761e-16,1.6228575101506527e-14,7.106935265087376e-19,4.9235447444521604e-12,4.4030945886478961e-19,0.0029774380942749214,0.084305295016937801,1.0929429285903806e-09,6.2436869632304291e-08,0.00017553348765638136,5.9706989406518794e-12,7.0229717953557773e-06,0.00044760904203032759,0.0012514895778257338,3.9982136586739875e-05,6.9808086770493057e-12,5.781297997284247e-10,3.3608402934832173e-10
1.8708413024886925e-06,0.09977366400000001,0.80000000000000004,0.0,0.19988002737940208,0.094835668783023394,0.056850306961165657,8.3410101182425808e-07,9.2286688202108555e-06,0.0042413530692296418,0.00047098447145371664,2.1569823936874244e-16,1.4283172345460847e-12,2.1411664746645916e-09,7.326424444174595e-25,1.4049061746154272e-08,4.3894858166361161e-18,4.4503202725008609e-16,1.649706886409794e-14,7.2295753138323863e-19,4.963687539280762e-12,4.5144624298735003e-19,0.0029731288371907531,0.084554817129976659,1.0960123923195364e-09,6.2847156103888899e-08,0.00017593745122419419,6.0412971670731622e-12,7.0807980857814681e-06,0.00044967536169948099,0.0012626238104226468,4.0269948453914728e-05,7.0729190906709718e-12,5.8537362057158874e-10,3.4188766000959365e-10
1.8814911516462407e-06,0.09977366400000001,0.80000000000000004,0.0,0.19962217713583438,0.094821718993347973,0.056718059319176728,8.5052065083240236e-07,9.4033246936140226e-06,0.0042771400382568877,0.00047593924450312709,2.193199170007851e-16,1.4439232671887641e-12,2.1541424186973496e-09,7.5567458973584644e-25,1.4101451697569164e-08,4.4699316293622118e-18,4.5221141469862826e-16,1.6768031271373429e-14,7.3535073352366665e-19,5.0038424888455232e-12,4.6278784788369775e-19,0.0029688389404405944,0.084802999000914758,1.0990630188919489e-09,6.3257119637984571e-08,0.00017633911455376542,6.1122336545994301e-12,7.1386820454298844e-06,0.00045173522650130576,0.0012737745319098836,4.0557657930852585e-05,7.1655696355863426e-12,5.9265602821022868e-10,3.4775205208189035e-10
1.8921410008037889e-06,0.09977366400000001,0.80000000000000004,0.0,0.19936562952719852,0.094807722958358029,0.056586458474673501,8.6715150850815412e-07,9.5801248918141805e-06,0.0043129801446023684,0.00048091095931007677,2.2297946594011352e-16,1.4595875256958033e-12,2.1671037657731825e-09,7.7926897945764595e-25,1.4153683722290521e-08,4.5512800372066141e-18,4.5945747415773847e-16,1.7041463525074699e-14,7.4787356175775477e-19,5.0440087077998116e-12,4.7433658059883384e-19,0.0029645682569178532,0.085049851529849438,1.1020949580901366e-09,6.3666756012265194e-08,0.00017673849900565124,6.183506912225786e-12,7.1966226437809889e-06,0.0004537886750302248,0.0012849414921361441,4.0845261270388848e-05,7.2587583157655187e-12,5.9997686514214998e-10,3.5367737281313542e-10
1.902790849961337e-06,0.09977366400000001,0.80000000000000004,0.0,0.19911037411392296,0.094793681143375261,0.056455499211646214,8.8399474630180337e-07,9.7590800411212877e-06,0.0043488727316794299,0.00048589950461287208,2.2667702918367614e-16,1.4753096528711091e-12,2.1800505002623787e-09,8.034352888768402e-25,1.4205758836724161e-08,4.6335341027052259e-18,4.6677030298171055e-16,1.7317366734017055e-14,7.60526441707716e-19,5.084185324549803e-12,4.860947560603622e-19,0.0029603166410988534,0.085295385494160103,1.1051083580735522e-09,6.4076061094978976e-08,0.00017713562566856698,6.2551154547456571e-12,7.2546188651335425e-06,0.00045583574564743261,0.0012961244440581493,4.1132754801520906e-05,7.3524831334100264e-12,6.0733597413157591e-10,3.5966378725742059e-10
1.9134406991188854e-06,0.09977366400000001,0.80000000000000004,0.0,0.1988564005731755,0.094779594008512491,0.056325176372662392,9.0105152045597461e-07,9.9402007048657026e-06,0.004384817150312143,0.00049090476995756484,2.3041274901336109e-16,1.4910892938921394e-12,2.192982607167604e-09,8.2818328562875936e-25,1.4257678046435173e-08,4.7166968562545474e-18,4.74149996356393e-16,1.759574191544351e-14,7.7330979581193459e-19,5.1243714810356331e-12,4.9806469699602848e-19,0.002956083949020825,0.085539611550272593,1.1081033654009464e-09,6.4485030843090341e-08,0.00017753051536392576,6.3270578028108884e-12,7.3126697083634425e-06,0.00045787647648054222,0.0013073231436971512,4.1420134927959017e-05,7.4467420891889665e-12,6.1473319822004173e-10,3.657114582925859e-10
1.924090548276434e-06,0.09977366400000001,0.80000000000000004,0.0,0.19860369869719224,0.094765462008745444,0.056195484858024967,9.1832298200626243e-07,1.0123497383445751e-05,0.0044208127586339635,0.00049592664569095128,2.3418676699900258e-16,1.5069260962899272e-12,2.2059000721057282e-09,8.5352282970356998e-25,1.4309442346323242e-08,4.8007712962442616e-18,4.8159664732234467e-16,1.7876589996361736e-14,7.8622404334649478e-19,5.1645663325162227e-12,5.1024873385160221e-19,0.0029518700382602631,0.085782540235392626,1.1110801250520769e-09,6.4893661299456282e-08,0.00017792318865028997,6.399332482737257e-12,7.3707741866594397e-06,0.00045991090542320799,0.0013185373500962717,4.1707398126707172e-05,7.5415331824080869e-12,6.2216838072899971e-10,3.718205466314063e-10
