Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65)
1.4385530928812635e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727608592197,0.11866996532380308,0.022821567682789357,0.0,2.2435233123585664e-33,8.2227536789873979e-20,0.0,8.0225178800843997e-30,0.0,1.2696399004795669e-11,3.2062589102321582e-58,1.2696371560058983e-11,8.0400330161467729e-40,9.3137920180617098e-38,0.0,0.0,1.2635858106809942e-29,2.3048490643181732e-45,6.9338368882536655e-10,2.0529859565438877e-11,8.2188068543628595e-14,2.4092282967400036e-21,9.2346382742227603e-21,8.2160781435921348e-14,5.2284206460509983e-28,2.1236707439799803e-50,1.0418568955905376e-38,2.1190144899455261e-59,7.8555334107017947e-30,2.4688499097283731e-54
2.1578296417036854e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727572888302,0.11866996497072198,0.022821567677656893,0.0,1.0263848343620379e-32,1.7915703424163024e-19,0.0,2.6686561872824613e-29,0.0,1.9044616961779337e-11,4.1509607602139951e-57,1.9044557171661474e-11,3.9735786695174353e-39,4.5996889720140743e-37,0.0,0.0,3.938486509750489e-29,1.7203147311074968e-44,1.0400755125350094e-09,3.0794789353859041e-11,1.2328220917602585e-13,5.1695333900931188e-21,2.0119567930804659e-20,1.2322276242143552e-13,1.6509738026534876e-27,2.4514049504421698e-49,5.1491150601988849e-38,3.8903191864057901e-58,2.4481731603272209e-29,2.8440686610647768e-53
2.8771061905261073e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727537184423,0.11866996461764089,0.022821567672524429,0.0,2.9487084785873962e-32,3.1453946100879309e-19,0.0,6.2083113492263601e-29,0.0,2.5392847613418745e-11,1.9681892524009242e-56,2.5392742652748108e-11,1.184577922922894e-38,1.3643788857722788e-36,0.0,0.0,8.8586818182767696e-29,6.4459946361770655e-44,1.3867673211908766e-09,4.1059719122846445e-11,1.6437642304561087e-13,8.9452807339607508e-21,3.5321808600163086e-20,1.6427206507663426e-13,3.75520017389172e-27,1.1336073944306822e-48,1.5350227905628935e-37,2.1812703721182765e-57,5.5059372575154595e-29,1.3136599484539908e-52
4.315659288170951e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727465776649,0.11866996391147876,0.022821567662259498,0.0,1.4615996209452917e-31,7.0119454028052979e-19,0.0,2.113902343325323e-28,0.0,3.8089347155819488e-11,2.5853417902776356e-55,3.8089113221570001e-11,6.1940359616019109e-38,6.8516835316092095e-36,0.0,0.0,2.8803652622394297e-28,5.2744093016712836e-43,2.0801508931332346e-09,6.1589578602472275e-11,2.4656507173286702e-13,1.9332774453290532e-20,7.8735257622019559e-20,2.4633248046924343e-13,1.2537833948997684e-26,1.4822609576507603e-47,8.0264971674155012e-37,4.6564018792998266e-56,1.7897295449459921e-28,1.7105242873674063e-51
7.192765483460638e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727322961145,0.11866996249915468,0.022821567641729639,0.0,1.1449275525704207e-30,1.9381836513452062e-18,0.0,1.0053882889681411e-27,0.0,6.3482499105028827e-11,6.8484206678838253e-54,6.3481852785407597e-11,5.2156379930309373e-37,5.266188094209029e-35,0.0,0.0,1.2801353436357275e-27,8.1202191964973356e-42,3.4669178554942333e-09,1.0264929732954731e-10,4.1094325439473029e-13,5.0184762883902426e-20,2.1759426694024667e-19,4.1030064373067823e-13,5.8955969376088475e-26,4.2872914120370021e-46,6.7586879303454431e-36,2.5838208626247825e-54,7.9492197628204846e-28,4.8990756229764424e-50
1.2946977874040013e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037330271,0.11866995967450723,0.022821567600669921,0.0,1.1707417610763911e-29,6.2673759241384796e-18,0.0,6.0405542739054834e-27,0.0,1.1426941356754104e-10,2.7746821459376581e-52,1.1426732561616655e-10,5.9732988204102377e-36,5.1934809342136873e-34,0.0,0.0,6.8645987420585602e-27,1.808065908562638e-40,6.2404510539263276e-09,1.8476873386298452e-10,7.3970317006602717e-13,1.4396091492241257e-19,7.0335917124717893e-19,7.3762719404508664e-13,3.5255736745726677e-25,1.8793917074714516e-44,7.7406005444720938e-35,2.246308307650731e-52,4.2571081568015476e-27,2.1052346739234296e-48
1.870119026461939e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726751699574,0.11866995684986076,0.022821567559610203,0.0,4.2824457439580433e-29,1.3070212655308728e-17,0.0,1.7578921389519135e-26,0.0,1.6505714074932627e-10,1.7631028053688186e-51,1.650527900509496e-10,2.3228923081755181e-35,1.9175422575855409e-33,0.0,0.0,1.8523576655729016e-26,9.0172833384296145e-40,9.0139832839618465e-09,2.6688816917943245e-10,1.0684678281386041e-12,2.7193615725897861e-19,1.4663439671234513e-18,1.0641420757893395e-12,1.0249187370011663e-24,1.159866678739367e-43,3.0101813765610546e-34,1.6652864945892598e-51,1.1476208009930654e-26,1.2888585744814926e-47
2.4455402655198764e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726466069054,0.11866995402521525,0.022821567518550485,0.0,1.093095984454435e-28,2.2346757270549344e-17,0.0,3.8285421889309405e-26,0.0,2.1584567875313193e-10,7.1697418288493026e-51,2.1583824608954092e-10,6.2603956129694609e-35,4.9192301337844259e-33,0.0,0.0,3.7700783414953439e-26,2.9297966558463842e-39,1.1787514545576001e-08,3.4900760328745618e-10,1.3972372384424273e-12,4.2440839855560275e-19,2.5063059688373003e-18,1.3898471864931426e-12,2.2312779736234181e-24,4.4427790692778779e-43,8.1127543763212739e-34,7.3803130282415961e-51,2.3335163833146347e-26,4.9000881213694436e-47
3.020961504577814e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726180438713,0.11866995120057072,0.022821567477490767,0.0,2.2885712001927148e-28,3.4097030402664139e-17,0.0,7.091454024092762e-26,0.0,2.6663502560723457e-10,2.2635840311117752e-50,2.6662369373186995e-10,1.3800715794278719e-34,1.0282416652312962e-32,0.0,0.0,6.5494208455360242e-26,7.5467356300879712e-39,1.4561044838760755e-08,4.3112703619321813e-10,1.7260114084023799e-12,5.9399845953388894e-19,3.8229894666434281e-18,1.7147444981472818e-12,4.1321113802990351e-24,1.3158769559091694e-42,1.7884264543776056e-33,2.4789948213740412e-50,4.049903600500541e-26,1.440698729677236e-46
4.171803982693689e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725609178568,0.11866994555128454,0.02282156739537133,0.0,7.0211210004197803e-28,6.5018771738229151e-17,0.0,1.8215175801715881e-25,0.0,3.682161385587125e-10,1.4284586800879368e-49,3.6819456382770704e-10,4.6723219299271019e-34,3.1112758605720826e-32,0.0,0.0,1.4942624165885388e-25,3.3074456752854668e-38,2.0108102519838506e-08,5.9536589841196999e-10,2.3835740441003225e-12,9.6775483085672487e-19,7.2855665190375858e-18,2.3621230328871859e-12,1.0612222530751556e-23,7.3459385516588157e-42,6.0549171088661772e-33,1.7362126680317102e-49,9.2218865257187174e-26,7.9177205998642253e-46
5.322646460809564e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725037919123,0.11866993990200224,0.022821567313251894,0.0,1.630094385540425e-27,1.0583545924026131e-16,0.0,3.7337609986357801e-25,0.0,4.6980046382328851e-10,5.4552514262431508e-49,4.6976540033837995e-10,1.1822077050388066e-33,7.1101195358721908e-32,0.0,0.0,2.7479060221120831e-25,1.0101008529507726e-37,2.5655156327186607e-08,7.5960475586497194e-10,3.0411557653263969e-12,1.3631619328888884e-18,1.185201208736276e-17,3.0062934625583034e-12,2.1752330709134155e-23,2.6500896265849102e-41,1.5320560772498699e-32,7.2579881420166224e-49,1.692480686654958e-25,2.8217491577048084e-45
6.473488938925439e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724466660388,0.1186699342527238,0.022821567231132465,0.0,3.2029770058159242e-27,1.565470993387198e-16,0.0,6.6783388994520819e-25,0.0,5.7138798485563087e-10,1.6262950429136273e-48,5.7133620326386263e-10,2.5183312312551346e-33,1.3721604359186026e-31,0.0,0.0,4.4386510589681824e-25,2.5176902618365857e-37,3.1202206260802904e-08,9.2384360856792003e-10,3.6987565873949536e-12,1.7649199194219777e-18,1.7520155845550643e-17,3.6472723346668703e-12,3.8907473335878972e-23,7.6035983346686929e-41,3.2636164717383392e-32,2.3636584807438231e-48,2.7281247615831301e-25,8.0002334816034334e-45
7.624331417041314e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723895402358,0.11866992860344924,0.022821567149013032,0.0,5.6191087877831941e-27,2.1715368205670064e-16,0.0,1.0885686941068463e-24,0.0,6.7297868534066071e-10,4.166415755380105e-48,6.7290697260418424e-10,4.7807084311630071e-33,2.3642006270014211e-31,0.0,0.0,6.5706493066771735e-25,5.5026976254811865e-37,3.6749252320691691e-08,1.088082456525852e-09,4.3563765130592057e-12,2.1702500581847973e-18,2.4287848596544766e-17,4.2850759664375593e-12,6.3421264393775063e-23,1.8914558035826165e-40,6.1956108613331075e-32,6.6215641993699854e-48,4.0297141232760906e-25,1.965352630725782e-44
9.926016373273064e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722752888392,0.11866991730491169,0.022821566984774177,0.0,1.3741835761416877e-26,3.6805162630015537e-16,0.0,2.3972371205587561e-24,0.0,8.7616956273416485e-10,2.1848902753411275e-47,8.760484105294952e-10,1.3757324613198778e-32,5.6185990014202801e-31,0.0,0.0,1.215582444843804e-24,2.0999677384639971e-36,4.7843332819307256e-08,1.4165601382172532e-09,5.6716736732574793e-12,2.9934088736147132e-18,4.1113666310359621e-17,5.5512194517806153e-12,1.3968006416668496e-22,9.7912930378196947e-40,1.7829525695291393e-31,4.7847887697189453e-47,7.4214968123706031e-25,9.7524589008465185e-44
1.1997532833881638e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721724628214,0.11866990713624113,0.022821566836959208,0.0,2.5846376177441662e-26,5.3770038806078837e-16,0.0,4.2304246609462999e-24,0.0,1.0590520696047682e-09,6.7866515745277991e-47,1.0588755898012948e-09,2.9346802254536117e-32,1.0359267375143151e-30,0.0,0.0,1.8703605115121678e-24,5.4079011540290792e-36,5.78279920199526e-08,1.7121900355318047e-09,6.8555064595116797e-12,3.7384964189287501e-18,5.9996591122367666e-17,6.6800457991154664e-12,2.4651993303364223e-22,3.0314566598346201e-39,3.8034554272474372e-31,1.7680905732192746e-46,1.1371968247847569e-24,2.9345890251930636e-43
1.4069049294490213e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720696370291,0.11866989696758311,0.022821566689144243,0.0,4.3630712061354279e-26,7.3940864270852273e-16,0.0,6.8195822602739408e-24,0.0,1.2419446359712972e-09,1.7443884279800684e-46,1.2417026602575191e-09,5.5414521193605153e-32,1.7206380036622687e-30,0.0,0.0,2.669944089528302e-24,1.1932909322792065e-35,6.7812638669773711e-08,2.0078199174913219e-09,8.0394011533986045e-12,4.4829784179428701e-18,8.240987187245086e-17,7.7988263306870833e-12,3.9744041465513194e-22,7.7902854241586639e-39,7.1821200736315423e-31,5.2698051317952946e-46,1.6165988101715702e-24,7.3375778865626622e-43
1.6140565755098787e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719668114611,0.11866988679893764,0.022821566541329281,0.0,6.818196521540775e-26,9.7317635648499065e-16,0.0,1.0294919737185006e-23,0.0,1.424847172322508e-09,3.9301483038656723e-46,1.4245296218982581e-09,9.5823565498235734e-32,2.6532097088319376e-30,0.0,0.0,3.6143857673919815e-24,2.3567831706976132e-35,7.7797272768785803e-08,2.3034497840958433e-09,9.2233577551512651e-12,5.2265718335527381e-18,1.0834148695594989e-16,8.9076505697554954e-12,6.0004512831360944e-22,1.7505881727735294e-38,1.2419747530879799e-30,1.3412639231251888e-45,2.1792983649787723e-24,1.6067544728525457e-42
1.8212082215707362e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718639861178,0.11866987663030469,0.02282156639351433,0.0,1.0057409883300107e-25,1.2390034947428615e-15,0.0,1.4786617772207523e-23,0.0,1.6077595899451917e-09,8.0297129886607019e-46,1.6073564747236057e-09,1.5506899517197083e-31,3.870464611584442e-30,0.0,0.0,4.703587972740199e-24,4.2853491097625172e-35,8.778189431700454e-08,2.5990796353450661e-09,1.0407376263990578e-11,5.97000308881421e-18,1.3777945294009869e-16,1.0006607241505867e-11,8.6193920531522847e-22,3.5636766542032915e-38,2.0099104200171962e-30,3.0439672650909559e-45,2.8241580138905876e-24,3.1904614147847158e-42
2.0283598676315936e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717611609966,0.11866986646168427,0.022821566245699379,0.0,1.4186709907393281e-25,1.5368900221552319e-15,0.0,2.0424841661091653e-23,0.0,1.7906818009009945e-09,1.5204992676131657e-45,1.7901832187336564e-09,2.3827198708587724e-31,5.4087087421188316e-30,0.0,0.0,5.9375022145618246e-24,7.3074040640277003e-35,9.7766503314445816e-08,2.8947094712385811e-09,1.1591456679473387e-11,6.7136686592582894e-18,1.7071182299313787e-16,1.1095784296232656e-11,1.190729977386653e-21,6.722681166661858e-38,3.088417321432844e-30,6.329135263213997e-45,3.5500848010467088e-24,5.8745284800876749e-42
2.4426631597533085e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715555114204,0.11866984612448103,0.02282156595006949,0.0,2.5533087377130918e-25,2.2288411024985465e-15,0.0,3.5661334453232917e-23,0.0,2.156555254696095e-09,4.5890715502016642e-45,2.1558363803082512e-09,4.9993505211491614e-31,9.5909613405617755e-30,0.0,0.0,8.8395119719449888e-24,1.8358310784776701e-34,1.1773568365705969e-07,3.4859690969575646e-09,1.3959803230212939e-11,8.2016811191022796e-18,2.470121694592605e-16,1.3245147718054953e-11,2.0794334330002154e-21,2.0141437635771978e-37,6.480358964268302e-30,2.2519196560555891e-44,5.2409815385982983e-24,1.6784415260558171e-41
2.8569664518750234e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713498627245,0.11866982578732793,0.022821565654439619,0.0,4.1678430963980849e-25,3.0490293119530266e-15,0.0,5.7044912577876697e-23,0.0,2.5224668454672824e-09,1.1637009962418143e-44,2.5214891066228148e-09,9.33983706802656e-31,1.5480154247344145e-29,0.0,0.0,1.2320607575827848e-23,3.9931859638272163e-34,1.377048137967556e-07,4.0772286612508367e-09,1.632839740775421e-11,9.6898789177245183e-18,3.3714771469979699e-16,1.5356429170503207e-11,3.3270246653127999e-21,5.0783307483375312e-37,1.2107296821783949e-29,6.5435087321228893e-44,7.2438751668041395e-24,4.0478369596128852e-41
3.2712697439967383e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071144214903,0.11866980545022497,0.022821565358809758,0.0,6.3421898036630933e-25,3.9974543641917382e-15,0.0,8.5615319881271458e-23,0.0,2.8884158977498712e-09,2.6025126597649646e-44,2.8871413976781235e-09,1.6038874290294223e-30,2.3349007671302453e-29,0.0,0.0,1.6380912674329696e-23,7.8258631222763225e-34,1.5767389373366206e-07,4.6684881641180425e-09,1.8697239211998969e-11,1.1177994947343768e-17,4.4102429990270735e-16,1.7430304212364847e-11,4.9943744410601947e-21,1.130910447974709e-36,2.0792380529413921e-29,1.6462069961167086e-43,9.5508292043017622e-24,8.6410443661717659e-41
3.8482751975975223e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708578080153,0.11866977712656705,0.022821564947082332,0.0,1.0449675447101691e-24,5.5320031850745389e-15,0.0,1.3933775240797586e-22,0.0,3.3981389568958785e-09,6.8979787001377371e-44,3.3963892593578871e-09,3.0694349667758251e-30,3.8107778713744505e-29,0.0,0.0,2.3000904023086021e-23,1.7597062579351155e-33,1.8548500117836571e-07,5.4919426761478463e-09,2.1996767849561858e-11,1.3250866881462093e-17,6.0841345676404526e-16,2.0257539171186647e-11,8.1305898804964854e-21,2.9864793207243294e-36,3.9794266632660386e-29,5.1015064340384274e-43,1.3255735794584918e-23,2.1481790829238849e-40
4.4252806511983067e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230705714027947,0.11866974880300639,0.022821564535354947,0.0,1.5998024334054829e-24,7.3152851023350021e-15,0.0,2.1181952005555633e-22,0.0,3.9079316373609597e-09,1.5981707373126681e-43,3.9056362767911999e-09,5.3649264085517198e-30,5.7917849306199436e-29,0.0,0.0,3.0744619257501511e-23,3.5362864906321706e-33,2.1329601124788998e-07,6.3153970690368924e-09,2.5296776793273228e-11,1.5324444465473523e-17,8.0202337620893915e-16,2.3015260118921222e-11,1.2363455843767632e-20,6.9099227156568105e-36,6.9559711024542867e-29,1.3642280820121352e-42,1.7514973800403615e-23,4.6850330508561265e-40
5.189174530250059e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230701922352606,0.11866971130577274,0.022821563990271701,0.0,2.5894678899312194e-24,1.0058784123711076e-14,0.0,3.4141007093990096e-22,0.0,4.5829471357222308e-09,4.1605252664987897e-43,4.5798238910685145e-09,1.01386746247262e-29,9.3053881115336371e-29,0.0,0.0,4.2725596529461091e-23,7.8364864969581924e-33,2.501146821972069e-07,7.4055629604224401e-09,2.966637666154706e-11,1.806993846808711e-17,1.0982545463525766e-15,2.6562169430500432e-11,1.9934494331086828e-20,1.7972644357992581e-35,1.3146723408165963e-28,4.1696833389720646e-42,2.3973218717872538e-23,1.132582654885773e-39
5.953068409301811e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230698130705771,0.11866967380870952,0.022821563445188518,0.0,3.9099517996832761e-24,1.3238233142055585e-14,0.0,5.1528576230459256e-22,0.0,5.2580778029890749e-09,9.4792746349745814e-43,5.25401002564819e-09,1.755319914957417e-29,1.3969939705348105e-28,0.0,0.0,5.6677174110003838e-23,1.5559390794684834e-32,2.869331824789877e-07,8.4957286429946578e-09,3.403681835648359e-11,2.0815783214504821e-17,1.4394374397541736e-15,2.9994098919266758e-11,3.0097246091484007e-20,4.0926354636841225e-35,2.2763281691876437e-28,1.0887745184806312e-41,3.1325188918936501e-23,2.409848508045426e-39
6.716962288353563e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230694339087063,0.11866963631181673,0.022821562900105393,0.0,5.6030419805962848e-24,1.6853630370774093e-14,0.0,7.3993543181126768e-22,0.0,5.9333199051954316e-09,1.9531733714819907e-42,5.9281946805350532e-09,2.8437951090512121e-29,1.992672020283363e-28,0.0,0.0,7.2599818363431571e-23,2.8426373522000519e-32,3.2375151209403326e-07,9.5858941167540056e-09,3.840810187532862e-11,2.35623827139864e-17,1.8250088650428543e-15,3.3314783114115466e-11,4.3233166031766036e-20,8.4276418730934158e-35,3.6882390118537426e-28,2.5245043324598653e-41,3.9529262175606273e-23,4.6582375316203465e-39
7.480856167405315e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230690547496122,0.11866959881509438,0.022821562355022328,0.0,7.7085799532961288e-24,2.0904974022978378e-14,0.0,1.0218421161650266e-21,0.0,6.6086698297740614e-09,3.7215454508635071e-42,6.6023778557339406e-09,4.3735433233027991e-29,2.730984624836016e-28,0.0,0.0,9.0494067135029198e-23,4.8659331256123306e-32,3.6056967104314424e-07,1.0676059381701349e-08,4.2780227215804599e-11,2.6309661261382103e-17,2.2544125298019389e-15,3.6527835138226765e-11,5.9723692180096792e-20,1.6046746784325023e-34,5.6727846996413079e-28,5.3404470579538343e-41,4.854580987258299e-23,8.3574611324077025e-39
8.244750046457067e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230686755932598,0.11866956131854246,0.022821561809939328,0.0,1.0264555879762157e-23,2.5392262312146378e-14,0.0,1.3674835896284436e-21,0.0,7.2841240814426024e-09,6.6599812763435381e-42,7.2765595512496778e-09,6.4500923293893063e-29,3.624656429798031e-28,0.0,0.0,1.1036047289634072e-22,7.9044530311681405e-32,3.973876593271207e-07,1.1766224437838085e-08,4.7153194375721547e-11,2.9057445644142051e-17,2.7270989569387983e-15,3.963675082308158e-11,7.9950243393373749e-20,2.8695677530242375e-34,8.367021794437988e-28,1.050152886161843e-40,5.8337066573069953e-23,1.4127507611259142e-38
9.008643925508819e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230682964396152,0.11866952382216098,0.022821561264856387,0.0,1.3307195305303499e-23,3.031549345194066e-14,0.0,1.7833328869638005e-21,0.0,7.9596792783866012e-09,1.1320480330653327e-41,7.9507397670870998e-09,9.1902292592459493e-29,4.6857748816112902e-28,0.0,0.0,1.3219955330461014e-22,1.2299491963429316e-31,4.3420547694676268e-07,1.285638928516562e-08,5.1527003352653336e-11,3.1805797513264411e-17,3.2425254039458486e-15,4.2644912525523501e-11,1.0429422002155105e-19,4.8740378756541433e-34,1.1922667113007812e-27,1.9452653787506839e-40,6.8867012403571954e-23,2.2746688233776996e-38
9.772537804560571e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230679172886457,0.1186694863259499,0.022821560719773509,0.0,1.6871031069244304e-23,3.5674665656112144e-14,0.0,2.2758587225218284e-21,0.0,8.6353321490411588e-09,1.8427179397996112e-41,8.6249185032510365e-09,1.2721988140748819e-28,5.9258148926956439e-28,0.0,0.0,1.5601182481678665e-22,1.8460475553415563e-31,4.7102312390286962e-07,1.3946553923685398e-08,5.5901654144165742e-11,3.4554787410754733e-17,3.8001557947391211e-15,4.5555592346177468e-11,1.3313700423386307e-19,7.9281306356961805e-34,1.6506087740649778e-27,3.4257302849691692e-40,8.0101321940952649e-23,3.5167438970317579e-38
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067804390607,0.11866947516085803,0.022821560557465967,0.0,1.8037840505429449e-23,3.7354679407085085e-14,0.0,2.4382884899771613e-21,0.0,8.8365375074008195e-09,2.1148480880071482e-41,8.8256662265379379e-09,1.3946900589189403e-28,6.3312539475356688e-28,0.0,0.0,1.6348365761785713e-22,2.0705938406154973e-31,4.8198616189540635e-07,1.4271168661477029e-08,5.7204442331342419e-11,3.5373466462349671e-17,3.9742755252155866e-15,4.6403932205765434e-11,1.4265110531990523e-19,9.0970388820884183e-34,1.8095867200400904e-27,4.0201966995802678e-40,8.3577737914053702e-23,3.9765001823407637e-38
1.0536431683612323e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230675381403196,0.11866944882990926,0.022821560174690694,0.0,2.0989001558759322e-23,4.1469777138390318e-14,0.0,2.851526049565411e-21,0.0,9.3110795276496621e-09,2.8917852677498628e-41,9.2990957597463145e-09,1.7184634649208232e-28,7.3556623610676032e-28,0.0,0.0,1.8179782187935999e-22,2.6872736654977466e-31,5.0784060019624084e-07,1.5036718353398802e-08,6.0277146747946136e-11,3.730436576326333e-17,4.3994606243961962e-15,4.8371956570797735e-11,1.6685996038939022e-19,1.2433006763062944e-33,2.2298290063525183e-27,5.7831110999171618e-40,9.2007277747586471e-23,5.2538810337576263e-38
1.1300325562664075e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230671589946064,0.11866941133403906,0.02282155962960794,0.0,2.569251866049674e-23,4.7700826112487947e-14,0.0,3.5167964244485564e-21,0.0,9.9869183511452084e-09,4.3977831891274291e-41,9.9732715365777694e-09,2.2728655568129887e-28,8.9856366316801721e-28,0.0,0.0,2.0955807580213311e-22,3.8103184818205183e-31,5.4465790582767542e-07,1.6126882574307094e-08,6.4653481161660525e-11,4.0054504904490189e-17,5.0399168905774886e-15,5.1097068788940309e-11,2.0584443501869521e-19,1.8895271191044512e-33,2.9494912536648787e-27,9.4152348138274879e-40,1.0455368918202047e-22,7.6222867062795031e-38
1.2064219441715828e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230667798514768,0.11866937383833927,0.02282155908452525,0.0,3.1011538360117972e-23,5.4367810792127158e-14,0.0,4.2781283736940698e-21,0.0,1.0662845655847312e-08,6.5080175095688974e-41,1.0647445833750225e-08,2.9515747427272101e-28,1.0825524177587919e-27,0.0,0.0,2.3929310566290763e-22,5.2806513596027921e-31,5.8147504079797243e-07,1.7217046586411473e-08,6.903065738289188e-11,4.2805260220333771e-17,5.7210080187314381e-15,5.3733893197314031e-11,2.5047175673431176e-19,2.7944146580502445e-33,3.8306218011042409e-27,1.485367578370503e-39,1.1771081603954452e-22,1.0781264903939801e-37
1.3592007199819332e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230660215728524,0.11866929884745099,0.022821557994360069,0.0,4.3608990856978263e-23,6.9009580123126004e-14,0.0,6.1147976765623698e-21,0.0,1.2014954333750541e-08,1.3299425765870547e-40,1.199578998913748e-08,4.7521915095575981e-28,1.5171595761116971e-27,0.0,0.0,3.0468961710749651e-22,9.5723462588982488e-31,6.5510879875834693e-07,1.9397373984213385e-08,7.7787535238551175e-11,4.8308525039014617e-17,7.2030602928025324e-15,5.8754055738539304e-11,3.5818016575205947e-19,5.7036655964783017e-33,6.1687007459388922e-27,3.4133419321854172e-39,1.4574521362489869e-22,2.0233467899189866e-37
1.4967016182112485e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523065339130648,0.11866923135623439,0.022821557013211629,0.0,5.7324654437501145e-23,8.3678054714845292e-14,0.0,8.1610713331423219e-21,0.0,1.3232126946083143e-08,2.3698463965214596e-40,1.3209294668600701e-08,6.983003856814307e-28,1.9888896303412105e-27,0.0,0.0,3.7030551096961921e-22,1.5480017681775233e-30,7.2137859726960197e-07,2.1359667928138318e-08,8.5671604266702438e-11,5.3263521518320741e-17,8.6708253843588767e-15,6.2998066272578498e-11,4.7824139064160424e-19,1.0153266799314143e-32,9.0660458952997025e-27,6.6892368654172477e-39,1.7279414355556008e-22,3.3575725567546678e-37
1.634202516440564e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230646566963917,0.11866916386556996,0.022821556032063397,0.0,7.3440544032102052e-23,9.9758933214008187e-14,0.0,1.0618921054438686e-20,0.0,1.4449544368191356e-08,4.0136841038518312e-40,1.4422794554043905e-08,9.9191629703076177e-28,2.5416286466879187e-27,0.0,0.0,4.4232789164240721e-22,2.3995720499306815e-30,7.876478428511833e-07,2.3321961195558033e-08,9.3558400714511406e-11,5.822047161863114e-17,1.0262499844135781e-14,6.6997901378654086e-11,6.2251503959755381e-19,1.717957439086675e-32,1.2880316037449551e-26,1.2356862253830697e-38,2.0141932491356622e-22,5.3196098808954856e-37
1.7717034146698793e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230639742699474,0.11866909637545769,0.022821555050915387,0.0,9.2086888541714202e-23,1.1725220520415875e-13,0.0,1.3525941906023062e-20,0.0,1.5667192512801071e-08,6.5142306634880543e-40,1.5636289645495253e-08,1.3695365167096662e-27,3.1794309873717622e-27,0.0,0.0,5.2075985759537038e-22,3.5898781776441941e-30,8.5391653550774145e-07,2.5284253786479738e-08,1.0144792456832674e-10,6.3179249324241815e-17,1.1975293874905539e-14,7.0767651118611392e-11,7.9322437071366186e-19,2.7856585271585761e-32,1.7786928864775307e-26,2.1720984325601951e-38,2.3149189696872936e-22,8.1090537948758972e-37
