Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41)
2.0320702568799655e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968760248151,0.099999999708190901,1.413226772931837e-78,0.099999999894290648,2.3824631749303341e-68,2.8643801228227842e-46,7.2718973000179873e-24,2.7044847999960189e-41,0.0,3.8364293298577704e-25,1.273537175867874e-79,3.0720082761733466e-36,4.5778632398713224e-61,1.8631803942085881e-65,0.0,0.0,5.3557353302222151e-60,0.0,2.9180910552039663e-10,1.0570937918005305e-10,3.4709333238496787e-20,3.4708949591466932e-20,7.2823092974491507e-24,1.0411994204902801e-26,3.2262602860704254e-33,2.7153761459188621e-55,2.0484393867786927e-30,1.1211591860156514e-37,2.652070551935873e-50,4.5697612880832895e-43,4.9963236823359135e-58,3.8178578047472735e-62,9.9776873845464195e-89,2.9693789343155197e-39,9.5160151805811866e-78,1.1159300263165081e-74
3.2825750405375024e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968735785611,0.099999999528617267,6.1321116956992045e-78,0.099999999829238892,2.517472197989329e-67,1.2413062723411104e-45,1.1753318421812335e-23,1.1734847491500629e-40,0.0,9.9747301029262633e-25,2.8473148673482324e-78,7.9872734205096848e-36,6.1169109725328617e-60,1.9682969504157038e-64,0.0,0.0,3.3222900555441195e-59,0.0,4.7138274073570021e-10,1.7076114753760883e-10,5.6068922993011326e-20,5.6067925509349149e-20,1.1763730424396663e-23,1.0411994186966376e-26,8.3973614988524372e-33,2.0286037937125465e-54,5.3259496043522551e-30,4.8202023502344206e-37,1.9853715484824948e-49,1.7051240356409962e-42,3.730107845485263e-57,4.6274571916265646e-61,4.2368773073910944e-87,7.7197338758289022e-39,1.8273683023989046e-76,2.1426305468446718e-73
5.783584607852577e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968686860841,0.099999999169472747,3.466826786914721e-77,0.0999999996991357,4.2491864483581146e-66,7.0139847994026073e-45,2.0716160622059307e-23,6.6342038562214359e-40,0.0,3.0916945441945982e-24,1.0384339128292782e-76,2.4757031181549174e-35,1.2492537666623334e-58,3.3204576578325646e-63,0.0,0.0,3.0778922520259594e-58,0.0,8.3052725730564302e-10,3.0086432219266968e-10,9.8788102261578963e-20,9.8785010534018972e-20,2.0726572642266608e-23,1.0411994159360489e-26,2.6047938843908005e-32,2.1557108715399435e-53,1.6507923448509332e-29,2.7142878070867067e-36,2.1115210664886671e-48,8.5954887054508805e-42,3.9521105084076759e-56,8.5362864318568739e-60,3.0517599661942674e-85,2.3923284300081076e-38,5.9891667434640944e-75,7.0187298591956998e-72
1.0785603742482724e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968589012547,0.099999998451194727,2.3051901869636937e-76,0.099999999438930801,9.6028379582232923e-65,4.6629415048892005e-44,3.8641844849220946e-23,4.4110502197164318e-39,0.0,1.0746249562515446e-23,4.9551257303621315e-75,8.6053431441173105e-35,3.1810021316695154e-57,7.5003678847847527e-62,0.0,0.0,3.6703362433991026e-57,0.0,1.5488052751693724e-09,5.6106922327136113e-10,1.8422645983688157e-19,1.8421571347256121e-19,3.8652256933907753e-23,1.0411994104366857e-26,9.0582440590169842e-32,2.7941867675777225e-52,5.737896664120656e-29,1.8023518089065674e-35,2.7375266447733358e-47,5.3165986170586247e-41,5.0995827643093738e-55,2.0281261536422563e-58,2.8999790879066e-83,8.3123792021771184e-38,2.6779594476381636e-73,3.1367728178690643e-70
2.0789642011743017e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968393320951,0.099999997014682748,1.6764426947761509e-75,0.099999998918526789,2.5605312607287351e-63,3.3909292217820766e-43,7.4493212610229022e-23,3.2076069820285431e-38,0.0,3.9918756575139564e-23,2.7179984476863663e-73,3.1967371135558672e-34,9.0347856811959419e-56,1.9992336192270139e-60,0.0,0.0,5.0397684259410414e-56,0.0,2.9853172510680214e-09,1.0814732325658176e-09,3.5510317114025388e-19,3.5506325195739119e-19,7.4503624940807171e-23,1.0411993994379906e-26,3.3658376047961442e-31,4.0185671707858123e-51,2.1314378453707935e-28,1.3101902181890217e-34,3.9370082065391397e-46,3.710374664430009e-40,7.2820584291622607e-54,5.5547793885084084e-57,3.1757810658811542e-81,3.0855510823008425e-37,1.4215803461870906e-71,1.6645498931877156e-68
3.079368028100331e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968197636,0.099999995578229514,5.1795819217723663e-75,0.099999998398130507,1.3961829503774759e-62,1.0476599067694139e-42,1.1034457944683352e-22,9.9095409571110392e-38,0.0,8.757442963496733e-23,1.838956141451316e-72,7.013306207628042e-34,4.7544376155954636e-55,1.0907512187768126e-59,0.0,0.0,2.0545044396433424e-55,0.0,4.4217704821667812e-09,1.6018695181214659e-09,5.259798773141079e-19,5.2589230194927604e-19,1.1035499217921143e-22,1.0411993884396308e-26,7.3849350797392923e-31,1.6586604275476089e-50,4.6759824696301171e-28,4.0475900588336901e-34,1.6249203111125633e-45,1.131518288164683e-39,3.001438493335704e-53,3.2854991670960065e-56,2.5470265502700117e-80,6.7650669142056033e-37,9.4573911343004859e-71,1.1078809753403426e-67
4.079771855026361e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968001957695,0.099999994141835025,1.1650311153497154e-74,0.099999997877741956,4.9107771563548547e-62,2.3564675903962135e-42,1.4619594535905784e-22,2.2287580330131392e-37,0.0,1.5371136413027138e-22,7.8214961291509841e-72,1.2310241457006859e-33,1.5949117111245859e-54,3.8389495858747942e-59,0.0,0.0,5.6858440038520531e-55,0.0,5.8581649707550492e-09,2.1222580800479014e-09,6.9685657835861912e-19,6.9670286535302313e-19,1.4620635864914212e-22,1.0411993774419216e-26,1.2963098277912395e-30,4.6241106204373136e-50,8.2073211198569099e-28,9.1036603350374966e-34,4.5298040058110372e-45,2.5266609788129259e-39,8.355047875985557e-53,1.2056443394233749e-55,1.2326342956186279e-79,1.1867178732140633e-36,3.8764863103648953e-70,4.5434651932395526e-67
5.08017568195239e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967806286039,0.09999999270549928,2.202981113440916e-74,0.099999997357361106,1.3518899128319377e-61,4.4558842320832341e-42,1.82047310346926e-22,4.214076331725207e-37,0.0,2.3832759189721593e-22,2.5516743283261596e-71,1.9087542774039576e-33,4.1988516291816744e-54,1.0574036969130905e-58,0.0,0.0,1.2757142465458148e-54,0.0,7.2945007191973563e-09,2.6426389184581321e-09,8.6773327427396877e-19,8.6749494413699867e-19,1.820577243506213e-22,1.0411993664448665e-26,2.0100308078606523e-30,1.0427791421732028e-49,1.2725347958975328e-27,1.7213622298496356e-33,1.0214537133013499e-44,4.7546636781320771e-39,1.8805626866187466e-52,3.3877794699828837e-55,4.5065425254058246e-79,1.8389196329322606e-36,1.2184051027964953e-69,1.4287265292081879e-66
7.080983335804449e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967414962659,0.099999989833003983,5.8005012415760678e-74,0.099999996316622611,6.573522145668154e-61,1.1732428001935886e-41,2.5375003754968345e-22,1.1094013533839992e-36,0.0,4.6299063146946759e-22,1.6824731112539201e-70,3.7083243370563256e-33,1.8918419176943682e-53,5.145792674188042e-58,0.0,0.0,4.415133794857417e-54,0.0,1.016699600440789e-08,3.6833774251485564e-09,1.2094866507178548e-18,1.2090236551421607e-18,2.5376045344830761e-22,1.0411993444527202e-26,3.9051796678385925e-30,3.6334007637857113e-49,2.4721073876578342e-27,4.5321000269260512e-33,3.5586587024843641e-44,1.2442126864523775e-38,6.5215990063467408e-52,1.6747058638317946e-54,3.7082917222722047e-78,3.5683000406172813e-36,7.5338959166083577e-69,8.8416164282649449e-66
9.081790989656508e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967023665859,0.09999998696074365,1.2065410143929455e-73,0.09999999527591498,2.1234924111359003e-60,2.4404175194456572e-41,3.2545276105529898e-22,2.3072699007316613e-36,0.0,7.6154776808301635e-22,6.5524373107877405e-70,6.1000407474475649e-33,5.8634063128578522e-53,1.6629049210100792e-57,0.0,0.0,1.1315863508917638e-53,0.0,1.30392563567548e-08,4.7240850390981636e-09,1.5512400066472187e-18,1.5504784507466513e-18,3.2546317947244843e-22,1.0411993224631859e-26,6.4239247711664675e-30,9.3519386860957252e-49,4.0662311645166438e-27,9.4265383741499558e-33,9.1585201903296879e-44,2.5777104796403208e-38,1.6705258364204716e-51,5.4890336335948526e-54,1.6788026099408739e-77,5.8624987049269192e-36,2.8772706823191103e-68,3.3780868890912832e-65
1.1082598643508567e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196663239564,0.099999984088718227,2.1792465069456501e-73,0.099999994235238254,5.4901412366078736e-60,4.4078644117103385e-41,3.9715548086397599e-22,4.1667344137365163e-36,0.0,1.1339823916189397e-21,1.9771813130838151e-69,9.0839034557347826e-33,1.4747183426921524e-52,4.3001784991367937e-57,0.0,0.0,2.4312636408729716e-53,0.0,1.5911281796193252e-08,5.7647617612600581e-09,1.8929933420635899e-18,1.8918593475622952e-18,3.9716590242323077e-22,1.0411993004762768e-26,9.5662499948939622e-30,2.0155614979250261e-48,6.0548168062552066e-27,1.7025256542695349e-32,1.9736508904683408e-43,4.642044001793917e-38,3.5816082216651422e-51,1.4346536488443182e-53,5.7680650355484236e-77,8.719260733973012e-36,8.5862215317183257e-68,1.0083211289496494e-64
1.3083406297360626e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966241152005,0.099999981216927672,3.5769731601599224e-73,0.099999993194592421,1.2307005515622533e-59,7.2349817995456117e-41,4.6885819697591637e-22,6.8381264515037424e-36,0.0,1.5802780362755732e-21,5.1060212124208609e-69,1.265991241158605e-32,3.2414471974104918e-52,9.6404589158948846e-57,0.0,0.0,4.6439096469573115e-53,0.0,1.8783072342507675e-08,6.8054075925791746e-09,2.2347466569684833e-18,2.2331663620565854e-18,4.6886862230084046e-22,1.0411992784919679e-26,1.3332139354465344e-29,3.8595206968672489e-48,8.4377757687092609e-27,2.7943450331007014e-32,3.7788203081916447e-43,7.6011245470058202e-38,6.8188129128285427e-51,3.2384847263281872e-53,1.6842766403448803e-76,1.2136360375242446e-35,2.2004343206734032e-67,2.5844762129584382e-64
1.7085021605064746e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965458744458,0.099999975474051178,7.9498654412176173e-73,0.09999999111339343,4.7971308052933222e-59,1.6079828647926736e-40,6.1226361811036023e-22,1.5192701068165652e-35,0.0,2.6943892404277801e-21,2.6927165355328929e-68,2.1588368874240932e-32,1.2404415479299243e-51,3.7573144765894742e-56,0.0,0.0,1.3472034324753951e-52,0.0,2.452594883166201e-08,8.8866065863144299e-09,2.9182532252496569e-18,2.9155588072361164e-18,6.1227405283725461e-22,1.0411992345312282e-26,2.2734549154198881e-29,1.1244679998935143e-47,1.438647407722887e-26,6.2097619905934786e-32,1.1006342644980827e-42,1.6827052935182758e-37,1.9573493900758165e-50,1.2732488943413284e-52,1.2756015939030968e-75,2.0643103081508926e-35,1.1843391093638676e-66,1.3910702210911974e-63
2.1086636912768864e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964676443201,0.09999996973211403,1.4937969709657538e-72,0.099999989032317993,1.3735898025291177e-58,3.0214342168775786e-40,7.5566902446019871e-22,2.8537951650584511e-35,0.0,4.103753422652177e-21,9.4131186239023941e-68,3.2885409741684105e-32,3.5139753122743217e-51,1.0756768408671022e-55,0.0,0.0,3.116577163727229e-52,0.0,3.0267885978018456e-08,1.0967682027650757e-08,3.6017597115025266e-18,3.597655914256282e-18,7.5567947108313419e-22,1.0411991905809444e-26,3.4631029889513918e-29,2.6096418299545063e-47,2.1911638001938553e-26,1.1666978251702916e-31,2.553627960025777e-42,3.1517126679834423e-37,4.478656530745528e-50,3.6622052852992525e-52,5.511244975657863e-75,3.1365589056125615e-35,4.2006863241524333e-66,4.9334374797687929e-63
2.508825222047298e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963894248212,0.099999963991116075,2.5152862113140086e-72,0.099999986951366096,3.2471374542494495e-58,5.0875528215077838e-40,8.9907441602699616e-22,4.8037126059059122e-35,0.0,5.8082429240795203e-21,2.596328721704142e-67,4.6551034619643959e-32,8.2245929861665874e-51,2.542459800763811e-55,0.0,0.0,6.216930484254207e-52,0.0,3.6008883935058683e-08,1.3048633923920525e-08,4.2852661157388535e-18,4.2794578107890694e-18,8.9908487703991952e-22,1.0411991466411223e-26,4.9021457522616654e-29,5.2193516588068261e-47,3.1012581062722495e-26,1.9642948034961447e-31,5.1059782548530022e-42,5.2920835958890606e-37,8.8362532695415654e-50,8.6831092824568078e-52,1.782054427308572e-74,4.4286840810317923e-35,1.1706917498044739e-65,1.3747255929760886e-62
2.9089867528177096e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111963112159482,0.099999958251057161,3.9206252332975196e-72,0.099999984870537725,6.7456564393723973e-58,7.9300662510332063e-40,1.0424797928123174e-21,7.4852172659228035e-35,0.0,7.8077301146488106e-21,6.1436439706440907e-67,6.2585243113645361e-32,1.6914138447954336e-50,5.2808874533340191e-55,0.0,0.0,1.1187375807618039e-51,0.0,4.1748942856272231e-08,1.5129462282457275e-08,4.9687724379704007e-18,4.9609646244776629e-18,1.0424902707090518e-21,1.0411991027117607e-26,6.5905707994812246e-29,9.4138564144902614e-47,4.1688616934440877e-26,3.0614516252704163e-31,9.2069891103369237e-42,8.2277738180296544e-37,1.5726204113025301e-49,1.8081515960263253e-51,4.8108492074155177e-74,5.9390010909410976e-35,2.7905207678734178e-65,3.2764168663756581e-62
3.709309814358533e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111961548300737,0.099999946773755802,8.1277108143285601e-72,0.099999980709251604,2.2888890153464497e-57,1.6439540314323532e-39,1.3292905020447931e-21,1.5507064118706142e-34,0.0,1.2691187057333199e-20,2.6453218708215494e-66,1.0175940937194037e-31,5.6235551404639568e-50,1.7911572372591958e-54,0.0,0.0,2.9519453289735857e-51,0.0,5.3226244205442846e-08,1.9290748415683741e-08,6.3357848364662341e-18,6.3230935138806555e-18,1.3293010211901217e-21,1.0411990148844141e-26,1.071551809114835e-28,2.4948397714389157e-46,6.776322188775957e-26,6.3451763733991714e-31,2.438655500428805e-41,1.6974564946854199e-36,4.0515544432021626e-49,6.1624974633950944e-51,2.7333115872118266e-73,9.607554962111544e-35,1.2317417672202977e-64,1.4456687004737576e-61
4.509632875899357e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111959984866824,0.099999935300208759,1.4604751752542879e-71,0.099999976548459532,6.0434714913740834e-57,2.954034462765118e-39,1.6161011521701498e-21,2.7846537651846738e-34,0.0,1.8753103612142273e-20,8.2906907865112823e-66,1.5040790536139624e-31,1.4570636600802189e-49,4.7275424374853651e-54,0.0,0.0,6.4217296926345683e-51,0.0,6.4699791253779065e-08,2.3451540486029364e-08,7.7027969070841603e-18,7.6840436032088166e-18,1.6161117225378736e-21,1.0411989270988919e-26,1.5837845562442824e-28,5.4481970871763919e-46,1.0012996442325662e-25,1.1399194846828511e-30,5.3226551945883734e-41,3.036509198217595e-36,8.6142193527520618e-49,1.6329719096668046e-50,1.0356545243466816e-72,1.4128986560852146e-34,3.9395563739175756e-64,4.6222354142486604e-61
6.110278998981004e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111956859272995,0.099999912364372653,3.6327842073905036e-71,0.099999968228357342,2.8112959644037556e-56,7.3478602971558075e-39,2.189722275149579e-21,6.9171857946153009e-34,0.0,3.440823812327265e-20,5.1503811365353066e-65,2.7612787391773558e-31,6.521082677151676e-49,2.1972137493780687e-53,0.0,0.0,2.165178453631951e-50,0.0,8.7635627359161771e-08,3.1771642672870592e-08,1.0436820065062721e-17,1.0402411459495352e-17,2.1897329778795265e-21,1.0411987516532745e-26,2.9074243832755002e-28,1.8512511580819599e-45,1.8371793602171511e-25,2.8341475009945408e-30,1.8064657333339567e-40,7.4868674986599811e-36,2.7666012771250283e-48,7.6528826584925239e-50,9.3837277957101258e-72,2.567886670507848e-34,2.6031161458793895e-63,3.0514901397482713e-60
7.710925122062651e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111953735376965,0.09999988944353902,7.3008008355442691e-71,0.099999959910230696,8.8665940084557755e-56,1.4766980789827925e-38,2.7633431618507328e-21,1.38832309779746e-33,0.0,5.4764984840080476e-20,1.949677254567175e-64,4.3974512355485418e-31,1.9857200743113729e-48,6.9247371098800052e-53,0.0,0.0,5.4459173035943473e-50,0.0,1.1055646099181993e-07,4.0089769312500371e-08,1.3170841912658746e-17,1.3116076342984602e-17,2.7633540368261948e-21,1.0411985763748138e-26,4.6298971287063261e-28,4.6879401473181197e-45,2.9240871189457586e-25,5.6932735293276637e-30,4.569621051316292e-40,1.4922467178096301e-35,6.6635479398439285e-48,2.42823211906027e-49,4.398582526336597e-71,4.0486674041324417e-34,1.023449456580665e-62,1.1989345954402822e-59
9.311571245144298e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411195061317771,0.099999866537698032,1.2856341792287871e-70,0.099999951594079123,2.2337263422073067e-55,2.6003903219781391e-38,3.3369638123736881e-21,2.4416150895680255e-33,0.0,7.98152086585669e-20,5.6431106554468853e-64,6.41259629055264e-31,4.8342469164121906e-48,1.7433156310521438e-52,0.0,0.0,1.1463353628017105e-49,0.0,1.3346230196500109e-07,4.8405920874335504e-08,1.590486245062449e-17,1.5825046389619402e-17,3.3369748994700119e-21,1.0411984012634168e-26,6.7511233746209774e-28,9.9304662868750924e-45,4.2615854591364385e-25,1.0021225990081213e-29,9.6698671735139502e-40,2.6068789290571725e-35,1.3471293438377955e-47,6.1515846189156399e-49,1.4977313526526352e-70,5.8453473408089681e-34,3.053964799672351e-62,3.575425127866854e-59
1.0912217368225946e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111947492674202,0.09999984364683992,2.0691223604575101e-70,0.099999943279902179,4.8555765041603612e-55,4.1851133885672939e-38,3.9105842268184664e-21,3.9245393108471267e-33,0.0,1.0955078888550171e-19,1.375587500630321e-63,8.8067136521218025e-31,1.0164139771848953e-47,3.7869477131279339e-52,0.0,0.0,2.1413426804838003e-49,0.0,1.5635316008538356e-07,5.6720097827678597e-08,1.8638881679711755e-17,1.8529329720931219e-17,3.9105955659030597e-21,1.04119822631899e-26,9.2710237193621991e-28,1.866421400792712e-44,5.849237694591986e-25,1.6121390831412159e-29,1.8155953040222699e-39,4.1627814672995834e-35,2.4210854186493899e-47,1.3445669226446958e-48,4.1867379674070696e-70,7.9483410163052529e-34,7.65266268806151e-62,8.9539825842987465e-59
1.2512863491307593e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111944373865413,0.099999820770954831,3.1197261445810619e-70,0.099999934967699364,9.49503665958838e-55,6.3101175787438668e-38,4.4842044052850367e-21,5.9096525398102559e-33,0.0,1.4396361916169967e-19,2.9651812416078693e-63,1.1579803068294379e-30,1.9245791190477693e-47,7.4002387976760974e-52,0.0,0.0,3.6700874924471142e-49,0.0,1.7922904515308622e-07,6.5032300641717269e-08,2.1372899600671924e-17,2.1228934444116895e-17,4.4842160362173689e-21,1.0411980515414396e-26,1.2189518777675184e-27,3.2183118929068808e-44,7.6866079100728683e-25,2.429661442415074e-29,3.1274960351747882e-39,6.2278878186852713e-35,3.9975998195984861e-47,2.6437099705845758e-48,1.0185938293988732e-69,1.0348359834963813e-33,1.6946782203755116e-61,1.9816667158719049e-58
1.5714155737470887e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111938141327888,0.099999775064064683,6.1790062016318045e-70,0.099999918349214276,2.9030227023498704e-54,1.2497969480205349e-37,5.6314440546831713e-21,1.1674868753870118e-32,0.0,2.2678867132013764e-19,1.0635282250145749e-62,1.8262897057099986e-30,5.5299037645100968e-47,2.2593214830087376e-51,0.0,0.0,8.9834202285630763e-49,0.0,2.249359353002992e-07,8.16507857280966e-08,2.6840931521214432e-17,2.6614140427999411e-17,5.6314563888576327e-21,1.0411977024865927e-26,1.9221975570302736e-27,7.9727759139092298e-44,1.210876221810325e-24,4.808110520475674e-29,7.7319807920290809e-39,1.2147366992892417e-34,9.1154011991223935e-47,8.1737156157442128e-48,4.5537276107401638e-69,1.6003639871488268e-33,6.4377751169804094e-61,7.5181934586839563e-58
1.8915447983634181e-13,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111931915556931,0.099999729416949304,1.0776924956199808e-69,0.099999901738620126,7.2119482410832406e-54,2.1797944220687047e-37,6.7786827613667618e-21,2.0310123058520207e-32,0.0,3.2822579597459695e-19,2.9866338875592547e-62,2.6461876243369863e-30,1.297262042341782e-46,5.6047944163944766e-51,0.0,0.0,1.8597398199739491e-48,0.0,2.7058305067858115e-07,9.8261379884720216e-08,3.2308958218254426e-17,3.1980728917115834e-17,6.7786959581259932e-21,1.0411973540981292e-26,2.7847858991763714e-27,1.6702599786342817e-43,1.7524576213323496e-24,8.3786864667857152e-29,1.6164979179529095e-38,2.0866678243299736e-34,1.765449648701432e-46,2.0527721043412294e-47,1.5302808215333874e-68,2.2742398893927424e-33,1.9111100408719965e-60,2.2290106133896109e-57
