Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),HOX(23),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C3H8X(43),C4H7X(268),C5H9X(269),C6H12(397),SX(411),HOCXO(25),C4H7X(207),C4H7(219),C4H7X(463)
1.513657209738068e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107646631709095,0.099975198588590719,5.5197153394170594e-61,0.09998157972850176,7.286695489640868e-42,1.1149818621341548e-28,5.4221997550227884e-18,5.3714011915378262e-26,9.4699917235245504e-47,2.4266341552942134e-14,7.4483582422071341e-51,1.6930963965466287e-24,9.666174456703862e-37,2.4790133293932661e-40,3.3046188687014103e-38,1.2549722963174136e-39,2.6842098491295277e-39,5.9225040796704735e-53,2.4801411383433871e-05,1.8420271498260299e-05,1.5791158151884396e-15,2.5845723286559462e-14,1.0423712555004708e-26,5.4228660324049079e-18,6.6626716931701685e-22,1.9342742981870243e-32,1.2283008406226503e-19,6.7532822776317719e-21,6.0031988607635734e-30,7.704532681857109e-40,2.1090641699221334e-28,3.1415269944287004e-57,1.9725494322783931e-33,9.4205027879042148e-60,2.7602449718499433e-73,9.024497060357074e-78,1.2842682064044487e-80,2.5274679947135125e-94,5.7292844471903349e-99,7.9443498311655199e-102,6.4213410320223429e-81,7.4770832809854346e-116,1.262614850558104e-120,2.7777009811367137e-95,6.2965145593500042e-100,5.0598671047593289e-55,8.7308833829188929e-103,8.6223212745524137e-124,2.9117753347314432e-138,3.844232561326411e-143,1.1209887407382705e-29,2.5915930859591952e-105,5.3307456185029832e-103,6.2665349161219393e-110
1.5262928295511808e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107626041921096,0.099975095292132221,5.6590853213342501e-61,0.099981477127080262,7.4811392090909744e-42,1.1431320619204896e-28,5.4674483437994395e-18,5.4207566185112086e-26,9.7091012010008087e-47,2.4482037677113816e-14,7.584881495465796e-51,1.7214701840035208e-24,9.8428043773151631e-37,2.5248570694644815e-40,3.3600111482908656e-38,1.2760082400003281e-39,2.7336784782376275e-39,6.1389919838934709e-53,2.4904707841704844e-05,1.8522872919767743e-05,1.5791171073257736e-15,2.6061423124786982e-14,1.0423826933109956e-26,5.4681242703895964e-18,6.7591637919485128e-22,1.9920257126807934e-32,1.2386411247778529e-19,6.8712452992428154e-21,6.1000641244696737e-30,7.7747130632618073e-40,2.1286318461339284e-28,3.2816361573354137e-57,2.008916471417833e-33,9.852241445335597e-60,2.9124970306744082e-73,9.5997995966317776e-78,1.367154960389157e-80,2.7144520422521668e-94,6.2043146322904038e-99,8.6075409775773909e-102,6.8357748019458939e-81,8.1727820835469204e-116,1.3917020678399302e-120,2.9831974596411728e-95,6.8185752991943379e-100,5.192091367125167e-55,9.4597340358015277e-103,9.5075949354611294e-124,3.2389759664683429e-138,4.312425225763779e-143,1.1303752311785924e-29,2.7834223810605391e-105,5.7759991234452789e-103,6.7902334498835674e-110
1.5389284493642937e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107605623979389,0.099974993069084986,5.8007815480896768e-61,0.099981375170710415,7.6790124981161398e-42,1.1717520477316926e-28,5.5126967614790112e-18,5.4701120708217851e-26,9.9522016479120078e-47,2.4697733172267017e-14,7.7226421210541214e-51,1.7500795751406669e-24,1.0021035574637442e-36,2.571124217034171e-40,3.4158637008155798e-38,1.2972189783596627e-39,2.7836038281391732e-39,6.3613682431848503e-53,2.50069308887338e-05,1.8624829289612031e-05,1.5791184398710268e-15,2.627712237539197e-14,1.0423941526514451e-26,5.5133823850915503e-18,6.8561340342098302e-22,2.0509641961739399e-32,1.2489715255213802e-19,6.990196639624968e-21,6.1974965310726024e-30,7.8448702583105718e-40,2.1481994903750263e-28,3.4266404361518886e-57,2.0456392869119814e-33,1.0299689028180552e-59,3.0716950010136393e-73,1.0206176612997238e-77,1.4545925970748849e-80,2.9134488283764745e-94,6.7140299158203848e-99,9.3195686035538185e-102,7.2729629853745386e-81,8.9262899800416732e-116,1.5326837566551808e-120,3.2018960027597245e-95,7.3787551496150461e-100,5.326477480881672e-55,1.0242256243585681e-102,1.0474854900307423e-123,3.5996150673818541e-138,4.83280925735047e-143,1.139761684030353e-29,2.9875821298207367e-105,6.2540584207425874e-103,7.3525381814429343e-110
1.5515640691774065e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107585376363008,0.099974891908295171,5.9448232667235624e-61,0.099981273855336422,7.8803452585928022e-42,1.2008457050407085e-28,5.5579450093719987e-18,5.5194675514223999e-26,1.0199326085706489e-46,2.4913428043916773e-14,7.8616404854990585e-51,1.7789245658555109e-24,1.0200867853539981e-36,2.617814773266335e-40,3.4721765241967325e-38,1.318604510605972e-39,2.8339858957441284e-39,6.5897387043161903e-53,2.5108091678309242e-05,1.8726144663593496e-05,1.5791198126755231e-15,2.6492821043739935e-14,1.0424056331935187e-26,5.5586403774444365e-18,6.9535786516165682e-22,2.1111028772118343e-32,1.2592920526848079e-19,7.1101353532202652e-21,6.2954917720035188e-30,7.9150450656182289e-40,2.1677670990201411e-28,3.5766637058160304e-57,2.0827184733564273e-33,1.0763270850340941e-59,3.2380904751915444e-73,1.0845007496455828e-77,1.5467877818684756e-80,3.1251149219697759e-94,7.2606244447711834e-99,1.0083555783680182e-101,7.7339389093425006e-81,9.7418445260698543e-116,1.6865376693889731e-120,3.4345181832431327e-95,7.9794654900108789e-100,5.4630388765450689e-55,1.1081882282115635e-102,1.1530882370449652e-123,3.9967751751135828e-138,5.4106728650842603e-143,1.149148099663258e-29,3.2047466139212105e-105,6.7670225695915271e-103,7.9559206166734301e-110
1.5641996889905193e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107565297565142,0.099974791798724955,6.0912297241638369e-61,0.09998117317692802,8.0851673919180533e-42,1.2304169192804291e-28,5.6031930887784054e-18,5.5688230632524109e-26,1.04505075356845e-46,2.5129122297555758e-14,8.0018770554076289e-51,1.8080051520513989e-24,1.0382301086005773e-36,2.6649287392780563e-40,3.5289496163772427e-38,1.3401648359580633e-39,2.8848246778820798e-39,6.8242101533480929e-53,2.5208201248324869e-05,1.8826823072007413e-05,1.5791212255618915e-15,2.6708519135145295e-14,1.0424171349435789e-26,5.6038982483743938e-18,7.051493905537752e-22,2.1724548951849503e-32,1.2696027160882399e-19,7.2310604954262401e-21,6.3940455715183559e-30,7.9852114594392861e-40,2.1873346688043577e-28,3.7318317726124985e-57,2.1201546253506678e-33,1.1243419836036886e-59,3.4119418272890781e-73,1.1517719707249811e-77,1.6439546318120838e-80,3.3501365746541707e-94,7.8464100345442498e-99,1.090279550838323e-101,8.2197731590605511e-81,1.0623953043328781e-115,1.8543123552939538e-120,3.6818181953324832e-95,8.6232470179996291e-100,5.6017888977651546e-55,1.198223116566355e-102,1.2682953348834163e-123,4.4337926272917133e-138,6.0517872400521156e-143,1.158534478443552e-29,3.4356206141081673e-105,7.3171048936026792e-103,8.6029868711546521e-110
1.576835308803632e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107545386092974,0.099974692729451073,6.2400201672273172e-61,0.099981073131480219,8.2935087990323476e-42,1.2604695758439877e-28,5.6484410009878379e-18,5.6181786092360442e-26,1.0705779019000332e-46,2.5344815938650656e-14,8.143350716034082e-51,1.8373213296375303e-24,1.056533514136531e-36,2.7124661161459919e-40,3.5861829753215136e-38,1.3618999536429057e-39,2.9361201713102942e-39,7.0648903208393464e-53,2.5307270521983788e-05,1.8926868519804447e-05,1.5791226783281949e-15,2.6924216654871926e-14,1.0424286577465172e-26,5.6491559988001108e-18,7.1498760868147144e-22,2.2350334000101599e-32,1.279903525540136e-19,7.3529711225946202e-21,6.4931536864478531e-30,8.0553463543090216e-40,2.2069021967928915e-28,3.8922723846517942e-57,2.1579483374981236e-33,1.1740576587030465e-59,3.5935143339817738e-73,1.2225789997784874e-77,1.7463149155326577e-80,3.5892307863357442e-94,8.4738213592153239e-99,1.1780758330779513e-101,8.7315745776634309e-81,1.1577407231145447e-115,2.0371316030065235e-120,3.9445840257991454e-95,9.3127754535460574e-100,5.7427408035205663e-55,1.2947117050857186e-102,1.3938869996099477e-123,4.9142759970071729e-138,6.7624459146529359e-143,1.1679208207340493e-29,3.6809405055951369e-105,7.9066381258917802e-103,9.2964837345306142e-110
1.589470928616745e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107525640467559,0.099974594689663868,6.3912138426208872e-61,0.099980973715013258,8.5053993804407884e-42,1.2910075600850402e-28,5.6936887472795805e-18,5.6675341922809997e-26,1.0965173556664451e-46,2.5560508972639051e-14,8.2860615558655494e-51,1.8668730945288931e-24,1.0749969818435241e-36,2.760426904912314e-40,3.6438765990151952e-38,1.3838098628955362e-39,2.987872372721104e-39,7.3118878726027893e-53,2.5405310308990199e-05,1.9026284986750023e-05,1.5791241707515331e-15,2.7139913608133653e-14,1.042440201201145e-26,5.6944136296328861e-18,7.2487215155286582e-22,2.2988515518213155e-32,1.2901944908371653e-19,7.4758662920299823e-21,6.5928119059494694e-30,8.1254974648558878e-40,2.2264696803533369e-28,4.0581152422792705e-57,2.196100204406159e-33,1.2255189449881989e-59,3.7830802964419129e-73,1.2970745650822243e-77,1.8540982567380304e-80,3.8431463992194216e-94,9.1454213217954781e-99,1.2721100286790292e-101,9.2704912836903034e-81,1.2607298432690564e-115,2.2361991194874558e-120,4.2236386562730046e-95,1.0050867440907806e-99,5.885907765993454e-55,1.3980557940929019e-102,1.530699367736508e-123,5.4421256913601657e-138,7.5495069476625466e-143,1.1773071268941667e-29,3.9414753827485211e-105,8.5380797381332504e-103,1.0039304951810809e-109
1.6021065484298577e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107506059223677,0.09997449766866591,6.5448299969426623e-61,0.099980874923572452,8.7208690362330703e-42,1.3220347573180484e-28,5.738936328922697e-18,5.7168898152772716e-26,1.122872416954555e-46,2.5776201404926778e-14,8.4300103991560535e-51,1.8966604426462193e-24,1.0936204978281058e-36,2.8088111065901568e-40,3.7020304854649474e-38,1.4058945629589694e-39,3.0400812787486628e-39,7.5653124112864065e-53,2.5502331306728685e-05,1.912507642758281e-05,1.57912570259118e-15,2.7355610000094718e-14,1.0424517653508614e-26,5.7396711417766849e-18,7.3480265407700664e-22,2.3639225206688378e-32,1.300475621764084e-19,7.5997450619884044e-21,6.6930160512611312e-30,8.195650541524943e-40,2.2460371171302072e-28,4.2294920083862118e-57,2.2346108206860861e-33,1.2787714583164427e-59,3.9809191633050634e-73,1.375416573705304e-77,1.9675423412907246e-80,4.1126652207964471e-94,9.863906609043704e-99,1.3727671095791393e-101,9.8377117064537838e-81,1.3719033579169027e-115,2.4528034557420511e-120,4.5198412974117768e-95,1.0840486653404429e-99,6.0313028715308028e-55,1.508678469827474e-102,1.6796279775116834e-123,6.0215547755128254e-138,8.4204381110083034e-143,1.1866933972799549e-29,4.2180282135724261e-105,9.2140174584718624e-103,1.0834497727390424e-109
1.6147421682429705e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107486640909728,0.099974401655870973,6.700887876683127e-61,0.099980776753227849,8.9399476661021755e-42,1.3535550528185553e-28,5.7841837471761031e-18,5.7662454810961369e-26,1.1496463878372626e-46,2.5991893240885703e-14,8.5751961418311265e-51,1.9266833699159232e-24,1.1124040508438344e-36,2.8576187221685873e-40,3.7606446326981987e-38,1.4281540530841087e-39,3.0927468859751402e-39,7.8252744850121861e-53,2.5598344101431249e-05,1.9223246772172106e-05,1.5791272735913125e-15,2.7571305835870292e-14,1.0424633501073642e-26,5.7849285361282139e-18,7.4477875404099408e-22,2.4302594862280626e-32,1.3107469280936385e-19,7.7246064916761174e-21,6.7937619754568225e-30,8.2657651478021943e-40,2.2656045050215782e-28,4.4065363186300833e-57,2.2734807809531753e-33,1.3338616024651788e-59,4.1873176546995132e-73,1.457768239216804e-77,2.0868931278905321e-80,4.3986031763118548e-94,1.0632113435457745e-98,1.4804522649194339e-101,1.0434465639452835e-80,1.4918351835898893e-115,2.6883231900319577e-120,4.8340886554689911e-95,1.1684750106094377e-99,6.1789391237703101e-55,1.6270250373449794e-102,1.8416314346272694e-123,6.6571110874565979e-138,9.3833652634065406e-143,1.1960796322441292e-29,4.5114370245149201e-105,9.9371749832743749e-103,1.1685269457667867e-109
1.6273777880560833e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107467384087564,0.099974306640802868,6.8594067282262892e-61,0.099980679200074349,9.1626651693619386e-42,1.3855723318234566e-28,5.8294310032886581e-18,5.8156011925893231e-26,1.1768425703736969e-46,2.6207584485851785e-14,8.7216184741772631e-51,1.9569418722700513e-24,1.1313476207084622e-36,2.9068497526171646e-40,3.8197190387629175e-38,1.450588332529657e-39,3.1458691909363847e-39,8.0918855780394909e-53,2.5693359169332266e-05,1.9320799925674261e-05,1.5791288834833901e-15,2.7787001120526919e-14,1.0424749549722565e-26,5.8301858135769724e-18,7.5480009208728075e-22,2.4978756375160801e-32,1.3210084195864807e-19,7.8504496412481242e-21,6.895045563204043e-30,8.3358904867810547e-40,2.2851718421576503e-28,4.5893837915911309e-57,2.3127106798266517e-33,1.3908365758551499e-59,4.4025698873397974e-73,1.5442982113534948e-77,2.2124050623969891e-80,4.7018114912237248e-94,1.1453023481142598e-98,1.5955917794484e-101,1.1062025311985131e-80,1.6211341974818635e-115,2.9442323796567069e-120,5.1673162318231007e-95,1.2586934681524592e-99,6.3288294415772212e-55,1.7535639858874255e-102,2.0177352704253841e-123,7.3537007115737067e-138,1.0447124105705348e-142,1.205465832136099e-29,4.8225761161238079e-105,1.0710417887789945e-102,1.2594994698240389e-109
1.640013407869196e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107448287332395,0.099974212613094179,7.0204057978507931e-61,0.099980582260231349,9.3890514449635076e-42,1.4180904795312716e-28,5.8746780984992434e-18,5.8649569525882849e-26,1.2044642666094166e-46,2.6423275145123535e-14,8.8692785417399377e-51,1.9874359456462274e-24,1.15045119183488e-36,2.9565041988900896e-40,3.8792537017273772e-38,1.4731974005620273e-39,3.1994481901271161e-39,8.3652581086037914e-53,2.5787386877811399e-05,1.9417739768688128e-05,1.5791305319882233e-15,2.8002695859083061e-14,1.0424865800165984e-26,5.8754429750053222e-18,7.6486631169115605e-22,2.5667841726168202e-32,1.3312601059911053e-19,7.9772735718068617e-21,6.9968627305230364e-30,8.4060300901827729e-40,2.3047391268810937e-28,4.7781720388366544e-57,2.3523011119296965e-33,1.4497443782704623e-59,4.6269775006846701e-73,1.6351807076594824e-77,2.3443412958227918e-80,5.0231779041703748e-94,1.232977002832948e-98,1.7186339422368215e-101,1.1721706479114159e-80,1.7604460498601448e-115,3.2221062927581307e-120,5.520499656034982e-95,1.3550483873797989e-99,6.4809866589032649e-55,1.8887879875659332e-102,2.2090360009700214e-123,8.1166128820431142e-138,1.1621315522882284e-142,1.2148519973020015e-29,5.1523573100819896e-105,1.1536759740875715e-102,1.3567222371761774e-109
1.652649027682309e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107429349232626,0.099974119562485267,7.1839043317310339e-61,0.099980485929842614,9.6191363915107871e-42,1.4511133811024065e-28,5.9199250340368549e-18,5.9143127639036432e-26,1.2325147785766039e-46,2.6638965223960628e-14,9.0181754128839377e-51,2.0181655859876039e-24,1.1697147546991214e-36,3.0065820619300104e-40,3.9392486196799292e-38,1.4959812564552596e-39,3.2534838800056746e-39,8.6455054407882499e-53,2.58804374865246e-05,1.9514070157409558e-05,1.5791322188177745e-15,2.8218390056509491e-14,1.0424982252575203e-26,5.9207000212885397e-18,7.7497705913840562e-22,2.636998298414153e-32,1.3415019970437982e-19,8.1050773454008107e-21,7.0992094245478864e-30,8.476127136762676e-40,2.3243063577290086e-28,4.9730406748885517e-57,2.3922526718894391e-33,1.5106338175739436e-59,4.8608497841575651e-73,1.7305956471088432e-77,2.482973906029261e-80,5.3636279109660791e-94,1.3265644301391728e-98,1.8500499864825749e-101,1.2414869530146517e-80,1.9104550542204836e-115,3.523627431985193e-120,5.8946560530059632e-95,1.4579014756285206e-99,6.6354235287284078e-55,2.0332149302112919e-102,2.4167053956355337e-123,8.9515463902154873e-138,1.2916364728185063e-142,1.2242381280847297e-29,5.5017312281575015e-105,1.2419368429032472e-102,1.4605683222650665e-109
1.6652846474954217e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107410568389767,0.09997402747882303,7.3499215759382686e-61,0.099980390205076236,9.8529499072749768e-42,1.484644921659414e-28,5.9651718111206771e-18,5.9636686293246876e-26,1.2609974082942581e-46,2.6854654727582864e-14,9.1683082852363166e-51,2.0491307892428038e-24,1.1891382897919656e-36,3.0570833426714805e-40,3.9997037907287776e-38,1.5189398994909332e-39,3.3079762569983592e-39,8.932741876657809e-53,2.597252114852347e-05,1.9609794923784883e-05,1.5791339436767248e-15,2.8434083717729805e-14,1.0425098900725029e-26,5.9659569532948876e-18,7.8513198350314674e-22,2.7085312303327671e-32,1.351734102468599e-19,8.2338600250231358e-21,7.2020816232893872e-30,8.546224934748338e-40,2.3438735334163754e-28,5.1741313271317699e-57,2.4325659543369522e-33,1.573554516427556e-59,5.1045038054304667e-73,1.8307287857222509e-77,2.6285841231549134e-80,5.7241260401502797e-94,1.4264102015278215e-98,1.9903350611971614e-101,1.3142920615774792e-80,2.0718861578345001e-115,3.8505918622505665e-120,6.290845444813292e-95,1.5676325178388326e-99,6.7921527214987379e-55,2.1873889852627052e-102,2.6419949641606464e-123,9.8646375732613922e-138,1.434358443588835e-142,1.2336242248239632e-29,5.8716886036101599e-105,1.3361572695084358e-102,1.571429752494351e-109
1.6779202673085346e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107391943418274,0.099973936352060006,7.5184767764416999e-61,0.099980295082124346,1.0090521890208196e-41,1.5186889862872511e-28,6.0104184309601688e-18,6.0130245516190048e-26,1.2899154577683844e-46,2.7070343661169205e-14,9.3196785266212452e-51,2.0803315513658741e-24,1.2087217793245818e-36,3.1080080420441137e-40,4.0606192130017609e-38,1.5420733289580806e-39,3.3629253175034085e-39,9.2270826492704198e-53,2.6063647911362874e-05,1.9704917875663421e-05,1.5791357062638351e-15,2.8649776847620881e-14,1.0425215745390982e-26,6.0112137718856622e-18,7.9533073662584012e-22,2.7813961920865882e-32,1.3619564319772709e-19,8.3636206746103142e-21,7.3054753353997111e-30,8.6163498638560189e-40,2.363440652820875e-28,5.3815876456390515e-57,2.4732415539072363e-33,1.6385569190113588e-59,5.3582645397723234e-73,1.9357718541885285e-77,2.7814625588082189e-80,6.1056771606196266e-94,1.532877013735949e-98,2.1400092355791765e-101,1.3907312794041338e-80,2.2455069954057159e-115,4.2049158552136642e-120,6.7101721878048213e-95,1.6846401196846334e-99,6.9511868236454228e-55,2.3518817115796658e-102,2.8862406714201415e-123,1.0862489964685075e-137,1.5915242300585545e-142,1.2430102878561973e-29,6.2632616255989362e-105,1.4366868896926504e-102,1.6897183049691795e-109
1.6905558871216474e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107373472945443,0.099973846172252939,7.6895891791095479e-61,0.099980200557203081,1.0331882237956296e-41,1.553249460033533e-28,6.0556648947551464e-18,6.0623805335321444e-26,1.3192722289921792e-46,2.7286032029857115e-14,9.4722855634394901e-51,2.1117678683162339e-24,1.2284652151052559e-36,3.1593561609754644e-40,4.1219948846461213e-38,1.565381544153107e-39,3.4183310578946352e-39,9.528643936946261e-53,2.6153827718197119e-05,1.9799442796949065e-05,1.5791375062731303e-15,2.886546945101334e-14,1.0425332788332927e-26,6.0564704779152664e-18,8.0557297309147479e-22,2.8556064154345381e-32,1.3721689952692825e-19,8.4943583590407583e-21,7.4093865999388579e-30,8.6864326065247128e-40,2.3830077149689602e-28,5.595555312892472e-57,2.5142800652392166e-33,1.7056922977356277e-59,5.6224650004596819e-73,2.0459226975019946e-77,2.9419094390556143e-80,6.5093278218766328e-94,1.646345386775696e-98,2.2996185368934113e-101,1.470954719527833e-80,2.43213002861866e-115,4.5886428635379429e-120,7.1537864455395336e-95,1.8093424747154615e-99,7.1125383420590019e-55,2.5272931960766967e-102,3.1508678894776679e-123,1.1952205690695354e-137,1.7644632872856899e-142,1.2523963175147731e-29,6.6775253171380898e-105,1.5438927991855195e-102,1.8158663298410491e-109
