Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),H2OX(23)
1.7231915820862267e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31015174159972192,0.11268488904278048,0.011838161753386254,0.0,1.7581225822317992e-07,0.000265812992022569,0.0,2.720857163428875e-05,0.0,0.00052973273003786869,2.2812584074569381e-12,8.2559464994290704e-08,7.8107060618228041e-11,4.3770246729075435e-10,0.0,0.0,1.9070136271625789e-11,2.447281542394171e-09,0.0054007173774594025,0.021966528854772797,2.0223463942446653e-08,9.486109623617272e-09,4.4661456357776653e-05,3.8165009089213382e-06,6.769340942750233e-08,4.863081325226556e-08,7.7964617239176054e-12
1.7290659737199482e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31010276895517097,0.1126843151188214,0.011813253584303414,0.0,1.7740098950221502e-07,0.00026651498694947508,0.0,2.7466961691656401e-05,0.0,0.00053067453221962923,2.3250090863312454e-12,8.2650099519075558e-08,7.8996694379220373e-11,4.416298810367482e-10,0.0,0.0,1.9143229052065863e-11,2.4886351024482291e-09,0.0053998313656870248,0.022016343601956301,2.0238809787577017e-08,9.5163012257558424e-09,4.4695190784726143e-05,3.8259972420115665e-06,6.8326183738380155e-08,4.8614808687479549e-08,7.864372911343425e-12
1.7349403653536696e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31005391475591138,0.11268374636871309,0.011788405656091827,0.0,1.7899717836867962e-07,0.00026721339482209871,0.0,2.7726265042692053e-05,0.0,0.00053160699120824017,2.3693344645195256e-12,8.274026891929361e-08,7.9890324735545675e-11,4.4557270810116799e-10,0.0,0.0,1.9216204265110745e-11,2.530458079790218e-09,0.005398947692714838,0.022066037861930288,2.02539124950222e-08,9.5464267537244348e-09,4.4728679860699092e-05,3.8354402511601834e-06,6.8961060081865546e-08,4.8597834079868685e-08,7.9325813998153684e-12
1.740814756987391e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31000517864739996,0.11268318275980678,0.011763617788924579,0.0,1.8060081959288327e-07,0.00026790823435891262,0.0,2.7986474180171961e-05,0.0,0.00053253016261654591,2.414237730878302e-12,8.2829976923588248e-08,8.078791291982582e-11,4.4953089211671417e-10,0.0,0.0,1.9289062115085358e-11,2.5727525683743096e-09,0.0053980663506141141,0.0221156119943316,2.0268774319535402e-08,9.5764863853534458e-09,4.4761926136967661e-05,3.8448302363961234e-06,6.9598019336313785e-08,4.8579900470153436e-08,8.0010868695090697e-12
1.7466891486211125e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30995656027648039,0.11268262425930295,0.011738889803664821,0.0,1.8221190789031196e-07,0.0002685995243564458,0.0,2.8247581603799764e-05,0.0,0.00053344410217653503,2.4597220425799168e-12,8.2919227232006023e-08,8.1689420075451272e-11,4.5350437672153515e-10,0.0,0.0,1.9361802812414222e-11,2.6155206417185418e-09,0.0053971873314739198,0.022165066357417145,2.0283397504193355e-08,9.6064802971340154e-09,4.4794932140089445e-05,3.8541674985720911e-06,7.023704241118586e-08,4.8561018838922573e-08,8.069888996505535e-12
1.752563540254834e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30990805929137449,0.11268207083425981,0.011714221521862384,0.0,1.8383043792229312e-07,0.00026928728368481907,0.0,2.8509579821169594e-05,0.0,0.00053434886572860266,2.505790524904534e-12,8.3008023516217482e-08,8.2594807265431077e-11,4.5749310556484097e-10,0.0,0.0,1.9434426573428998e-11,2.6587643528601426e-09,0.0053963106274013944,0.022214401308070637,2.0297784279000534e-08,9.636408666053673e-09,4.4827700372152976e-05,3.8634523393009275e-06,7.0878110249358582e-08,4.8541200105787442e-08,8.1389874540293995e-12
1.7584379318885554e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30985967534167635,0.1126815224516019,0.011689612765750449,0.0,1.8545640429780998e-07,0.00026997153128336163,0.0,2.8772461348710165e-05,0.0,0.00053524450921090189,2.5524462710423321e-12,8.3096369419734796e-08,8.3504035481113905e-11,4.6149702231249065e-10,0.0,0.0,1.9506933620205191e-11,2.7024857343154869e-09,0.0053954362305220624,0.022263617201809249,2.0311936856827463e-08,9.6662716752404569e-09,4.4860233310898e-05,3.8726850608932528e-06,7.1521203829385616e-08,4.8520455128748899e-08,8.2083819189282266e-12
1.7643123235222768e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30981140807834434,0.11268097907812821,0.011665063358242224,0.0,1.8708980157486348e-07,0.00027065228615630478,0.0,2.9036218712609866e-05,0.0,0.00053613108864894053,2.5996923419058006e-12,8.3184268558126571e-08,8.4417065650767399e-11,4.6551607065243186e-10,0.0,0.0,1.9579324180391754e-11,2.7466867980446012e-09,0.0053945641329801028,0.022312714392790315,2.0325857439002655e-08,9.6960695058682147e-09,4.4892533409912821e-05,3.8818659662963341e-06,7.2166304167710158e-08,4.8498794703700166e-08,8.2780720638348991e-12
1.7695992759926262e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30976806702080006,0.11268049429731899,0.011643019488724125,0.0,1.8856620800641893e-07,0.00027126199501752212,0.0,2.9274343011683908e-05,0.0,0.0005369213067528114,2.6427210370155796e-12,8.3262998764413408e-08,8.5242011137178649e-11,4.691461051498448e-10,0.0,0.0,1.9644376281019826e-11,2.786879530039794e-09,0.0053937812046482249,0.022356800665435998,2.0338189416610826e-08,9.7228319740735108e-09,4.4921406429704107e-05,3.8900847291687792e-06,7.2748594592883711e-08,4.8478526485232652e-08,8.341045725943153e-12
1.7748862284629757e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30972481994504525,0.1126800135225971,0.011621023420537769,0.0,1.9004862498152576e-07,0.00027186890415048498,0.0,2.9513165260250949e-05,0.0,0.00053770426936904439,2.6862325337795127e-12,8.3341372593916267e-08,8.6069975959112028e-11,4.7278830963682531e-10,0.0,0.0,1.9709334389706144e-11,2.8274638553883017e-09,0.0053930001267317191,0.022400791330897913,2.0350336834685564e-08,9.749541929413799e-09,4.4950094572504689e-05,3.898261988405474e-06,7.3332481366816825e-08,4.8457533228845806e-08,8.4042583813898053e-12
1.780173180933325e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30968166659943619,0.11267953672953,0.011599075025986616,0.0,1.9153704843087271e-07,0.00027247302752751745,0.0,2.9752680033743708e-05,0.0,0.00053848001748174731,2.7302289958575627e-12,8.3419392625169257e-08,8.6900931535602503e-11,4.7644264312865106e-10,0.0,0.0,1.9774198683300251e-11,2.8684411979873236e-09,0.0053922208935435643,0.022444686644557645,2.0362301266954557e-08,9.776199509599345e-09,4.4978599577619157e-05,3.9063979659420613e-06,7.3917950737718599e-08,4.8435822673120487e-08,8.4677097923819529e-12
1.7854601334036745e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30963860673320709,0.11267906389362249,0.011577174177812117,0.0,1.9303147425403802e-07,0.00027307437915328423,0.0,2.9992881916193127e-05,0.0,0.00053924859210770107,2.7747125653237521e-12,8.3497061418895147e-08,8.7734849264937954e-11,4.8010906466794218e-10,0.0,0.0,1.9838969341884102e-11,2.9098129681850455e-09,0.0053914434994096509,0.022488486860920923,2.0374084283799949e-08,9.8028048446423379e-09,4.5006923169042034e-05,3.9144928839867799e-06,7.4504988983885771e-08,4.8413402514364086e-08,8.531399710830987e-12
1.790747085874024e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30959564009646606,0.11267859499032089,0.011555320749191805,0.0,1.9453189832036195e-07,0.00027367297306245844,0.0,3.0233765500725362e-05,0.0,0.00054001003429073784,2.819685362581524e-12,8.3574381518122044e-08,8.8571700529388467e-11,4.8378753332759964e-10,0.0,0.0,1.9903646548683358e-11,2.951580562771301e-09,0.0053906679386689429,0.022532192233621403,2.0385687440896704e-08,9.8293580733045604e-09,4.5035067055534009e-05,3.9225469649874234e-06,7.5093582414881717e-08,4.8390280406214775e-08,8.5953278958742257e-12
1.7955053430973385e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.309557049628777,0.11267817631939052,0.011535693102683485,0.0,1.9588740504028531e-07,0.00027420936135507935,0.0,3.0451139121014636e-05,0.0,0.00054068926795697216,2.8605809048647421e-12,8.3643673561279099e-08,8.93273511781029e-11,4.8710842160961528e-10,0.0,0.0,1.9961776287428169e-11,2.9895109712672741e-09,0.0053899714968852833,0.022571446186648636,2.0395977780292782e-08,9.8532115437181566e-09,4.5060244305744945e-05,3.9297609062362192e-06,7.5624634896760253e-08,4.8368876633504896e-08,8.6530667822003772e-12
1.800263600320653e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30951853429431736,0.11267776079596609,0.011516103671796393,0.0,1.9724776391521807e-07,0.00027474353755675143,0.0,3.0669056620366118e-05,0.0,0.00054136278755533994,2.9018759366622961e-12,8.3712687036697536e-08,9.0085333925202675e-11,4.9043900514761454e-10,0.0,0.0,2.0019830618935507e-11,3.0277641170798155e-09,0.0053892765314671734,0.022610623704727242,2.040612481010705e-08,9.8770230184965183e-09,4.5085278591235374e-05,3.9369421122669761e-06,7.6156926081394077e-08,4.8346915965802523e-08,8.7109982893667251e-12
1.8050218575439676e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3094800939127158,0.11267734840204412,0.011496552364975434,0.0,1.9861297187387638e-07,0.00027527551195216481,0.0,3.0887514077966202e-05,0.0,0.00054203062304147419,2.9435719584283893e-12,8.3781423761956389e-08,9.0845627893325494e-11,4.9377925417985261e-10,0.0,0.0,2.0077809682954017e-11,3.0663409902800044e-09,0.005388583038315427,0.022649724970959403,2.0416129645393171e-08,9.9007926000348794e-09,4.5110171126468512e-05,3.9440907456158995e-06,7.6690446057915081e-08,4.8324403893006173e-08,8.7691222391437438e-12
1.8097801147672821e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30944172830416461,0.11267693911959345,0.011477039090946948,0.0,1.9998302582672227e-07,0.00027580529484016385,0.0,3.1106507580144545e-05,0.0,0.00054269280437544635,2.9856704562212528e-12,8.3849885543318954e-08,9.1608212205916283e-11,4.9712913897137073e-10,0.0,0.0,2.013571362107246e-11,3.1052425720344668e-09,0.0053878910133397804,0.022688750167884558,2.0425993395348365e-08,9.9245203907534199e-09,4.5134923116189376e-05,3.9512069688983642e-06,7.7225184938748044e-08,4.8301345876687039e-08,8.8274384552773167e-12
1.8145383719905967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30940343728941688,0.11267653293055759,0.011457563758717574,0.0,2.0135792266629947e-07,0.00027633289653250628,0.0,3.1326033220635333e-05,0.0,0.00054334936151880051,3.0281729016699549e-12,8.3918074175799532e-08,9.2373065989785715e-11,5.0048862981553324e-10,0.0,0.0,2.0193542576669031e-11,3.1444698346071444e-09,0.0053872004524589704,0.02272769947748159,2.0435717165664561e-08,9.9482064896967115e-09,4.5159535755505734e-05,3.9582909447914812e-06,7.7761132860225201e-08,4.827774734977219e-08,8.885946757228829e-12
1.8192966292139112e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30936522068978478,0.1126761298168573,0.011438126277573192,0.0,2.0273765926768449e-07,0.00027685832735261561,0.0,3.1546087100841004e-05,0.0,0.00054400032443154629,3.0710807519399743e-12,8.3985991443231221e-08,9.3140168377674312e-11,5.0385769703559349e-10,0.0,0.0,2.0251296694863309e-11,3.1840237413605339e-09,0.0053865113516008084,0.022766573081170995,2.0445302052856787e-08,9.971851000959419e-09,4.5184010229922703e-05,3.9653428360165899e-06,7.8298279983208525e-08,4.8253613715809441e-08,8.9446469631930292e-12
1.8240548864372258e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30932707832713696,0.11267572976039267,0.011418726557077801,0.0,2.0412223248882862e-07,0.00027738159763436977,0.0,3.1766665330087153e-05,0.0,0.00054464572306925157,3.1143954497033503e-12,8.4053639118332442e-08,9.39094985107536e-11,5.0723631098619802e-10,0.0,0.0,2.030897612246754e-11,3.2239052467588777e-09,0.0053858237067022545,0.022805371159817071,2.0454749148437111e-08,9.9954540272566884e-09,4.5208347715414945e-05,3.972362805322285e-06,7.8836616493685851e-08,4.8228950349891971e-08,9.0035388970198205e-12
1.8283373179382087e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30929281352659649,0.11267537230853671,0.011401299019464768,0.0,2.0537248108728224e-07,0.00027785070217608735,0.0,3.1965630845777488e-05,0.0,0.00054522184914048593,3.1537277129649729e-12,8.4114292980726677e-08,9.4603783121581883e-11,5.1028520152092647e-10,0.0,0.0,2.0360823869522151e-11,3.2600794801564463e-09,0.0053852060677883548,0.022840225005724347,2.0463134621403966e-08,1.0016661364209864e-08,4.5230135291157501e-05,3.9786536189767694e-06,7.9322128188849888e-08,4.8206304818838707e-08,9.0567054149630578e-12
1.8326197494391917e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30925860858509724,0.11267501730514677,0.011383901929410448,0.0,2.0662664247490118e-07,0.00027831807260537435,0.0,3.2165015114732431e-05,0.0,0.00054579351423262278,3.1933917107359632e-12,8.4174731177071604e-08,9.5299840130017122e-11,5.1334177935702576e-10,0.0,0.0,2.0412611346756264e-11,3.2965205176474491e-09,0.0053845896019692309,0.022875017953468836,2.0471410150736538e-08,1.0037835255499249e-08,4.5251813694776446e-05,3.984918826359452e-06,7.9808588241530146e-08,4.8183238412173788e-08,9.1100269501011171e-12
1.8369021809401746e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30922446337392884,0.11267466473699443,0.011366535221560572,0.0,2.0788471432704541e-07,0.00027878371647264267,0.0,3.2364815318096101e-05,0.0,0.00054636074016280341,3.2333884645087796e-12,8.423495497684402e-08,9.599765435723278e-11,5.1640602295407645e-10,0.0,0.0,2.046433866452571e-11,3.3332290365682042e-09,0.0053839743063022263,0.022909750133753622,2.0479576516875108e-08,1.0058975780631513e-08,4.5273383764015281e-05,3.991158546104735e-06,8.0295989551819207e-08,4.815975498738586e-08,9.1635033760248536e-12
1.8411846124411576e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30919037776474007,0.11267431459084314,0.011349198830740672,0.0,2.0914669430847774e-07,0.00027924764133225422,0.0,3.2565028642819437e-05,0.0,0.00054692354873831363,3.2737189862061382e-12,8.4294965642391091e-08,9.669721063596616e-11,5.1947791079584034e-10,0.0,0.0,2.0516005934175108e-11,3.3702057084306769e-09,0.0053833601778508619,0.022944421676922237,2.0487634502929628e-08,1.0080083009316036e-08,4.5294846330555636e-05,3.9973728968242071e-06,8.0784325037716212e-08,4.8135858383423873e-08,9.2171345637177873e-12
1.8450388007920423e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30915975157036901,0.11267400151917256,0.011333621946341094,0.0,2.1028581580381695e-07,0.00027966371020070487,0.0,3.2745571533634593e-05,0.0,0.00054742631763258468,3.3103026559436878e-12,8.4348794049234905e-08,9.7328288215529103e-11,5.2224912791960941e-10,0.0,0.0,2.0562455228518296e-11,3.4037145341871996e-09,0.0053828084577920137,0.022975574328479836,2.0494794665349674e-08,1.0099051110715741e-08,4.5314071408147468e-05,4.0029442199615288e-06,8.1224619856574332e-08,4.8114001328100184e-08,9.2655348355240517e-12
1.8485075703078386e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30913222910722205,0.11267372141487209,0.011319623662365084,0.0,2.1131372868131524e-07,0.00028003699147271426,0.0,3.2908342610495649e-05,0.0,0.00054787577861854352,3.343460402532677e-12,8.4397093631060408e-08,9.7897444876793152e-11,5.2474848953414797e-10,0.0,0.0,2.0604218153063285e-11,3.434059045619824e-09,0.0053823127143027786,0.02300356988879098,2.0501164753137435e-08,1.0116099443111662e-08,4.5331300592937392e-05,4.007940995012852e-06,8.162152301893262e-08,4.8094048765883018e-08,9.30920208641824e-12
1.8519763398236348e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30910474552189376,0.11267344287609209,0.011305645154096685,0.0,2.1234420149700992e-07,0.00028040915834530255,0.0,3.3071379754327962e-05,0.0,0.00054832238011182132,3.3768389020524639e-12,8.4445255596820101e-08,9.8467717575080368e-11,5.2725282836455227e-10,0.0,0.0,2.0645941881128812e-11,3.4645806670920097e-09,0.005381817731423026,0.023031525895672283,2.0507465104214856e-08,1.0133126066139584e-08,4.5348460704175791e-05,4.0129213362199199e-06,8.2019026562226804e-08,4.8073831877765149e-08,9.3529706395150215e-12
1.855445109339431e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30907730074685791,0.11267316589578844,0.011291686387242178,0.0,2.1337723299076974e-07,0.00028078021483788056,0.0,3.3234681481912738e-05,0.0,0.00054876613367589339,3.4104386738526433e-12,8.4493280603841699e-08,9.9039098278086164e-11,5.2976213302622984e-10,0.0,0.0,2.0687626473680698e-11,3.4952797443063151e-09,0.0053813235076042376,0.023059442417708409,2.0513696124972604e-08,1.0150131020465602e-08,4.5365552172312238e-05,4.0178853065338509e-06,8.2417126758576684e-08,4.8053352666222389e-08,9.3968404187084485e-12
1.8589138788552272e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30904989471474059,0.11267289046691593,0.011277747327584048,0.0,2.1441282189829778e-07,0.00028115016497030746,0.0,3.339824631278959e-05,0.0,0.00054920705086700973,3.4442602331464255e-12,8.4541169306455296e-08,9.9611578961092674e-11,5.3227639214653709e-10,0.0,0.0,2.07292719920607e-11,3.5261566204690598e-09,0.0053808300413006145,0.023087319523331644,2.0519858219673838e-08,1.016711434728471e-08,4.5382575425253765e-05,4.0228329688784833e-06,8.2815819888411099e-08,4.803261312525727e-08,9.4408113584881494e-12
1.8623826483710234e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3090225273583192,0.11267261658242883,0.011263827940980742,0.0,2.1545096695121929e-07,0.00028151901276267632,0.0,3.3562072769300495e-05,0.0,0.00054964514323368172,3.4783040910088002e-12,8.4588922356006478e-08,1.0018515160741709e-10,5.3479559436504352e-10,0.0,0.0,2.0770878497978115e-11,3.557211636292793e-09,0.0053803373309691069,0.023115157280822363,2.0525951791981707e-08,1.01840760862376e-08,4.5399530888375839e-05,4.0277643861474007e-06,8.3215102240569527e-08,4.8011615240766104e-08,9.4848833902352272e-12
1.8658514178868196e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30899519861052288,0.11267234423528119,0.011249928193366458,0.0,2.1649166687719127e-07,0.00028188676223510231,0.0,3.3726159376633319e-05,0.0,0.00055008042231617323,3.5125707543749654e-12,8.4636540400868921e-08,1.0075980820885614e-10,5.3731972833379572e-10,0.0,0.0,2.0812446053502097e-11,3.5884451299988556e-09,0.005379845375069422,0.023142955758309432,2.0531977243126677e-08,1.0201016278239441e-08,4.5416418984526747e-05,4.0326796212010052e-06,8.3614970112402366e-08,4.7990360990025725e-08,9.5290564348428085e-12
1.8693201874026158e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30896790840443156,0.11267207341842718,0.011236048050750956,0.0,2.1753492039996745e-07,0.00028225341740751241,0.0,3.3890504662864641e-05,0.0,0.00055051289964600555,3.5470607260390544e-12,8.4684024086456574e-08,1.013355407661248e-10,5.3984878271757162e-10,0.0,0.0,2.0853974721053706e-11,3.6198574373200698e-09,0.0053793541720640308,0.023170715023770671,2.0537934971887589e-08,1.0217934965212008e-08,4.5433240134043574e-05,4.0375787368636018e-06,8.401541980986927e-08,4.7968852341667988e-08,9.5733304268939833e-12
1.872788956918412e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30894065667327514,0.1126718041248217,0.011222187479219313,0.0,2.1858072623945503e-07,0.00028261898229943737,0.0,3.4055107159001892e-05,0.0,0.00055094258674546115,3.5817745046531997e-12,8.4731374055235931e-08,1.0191234128928967e-10,5.4238274619413289e-10,0.0,0.0,2.0895464563397086e-11,3.6514488915035638e-09,0.0053788637204181906,0.023198435145033232,2.0543825376891544e-08,1.0234832186753445e-08,4.5449994754769637e-05,4.0424617959205235e-06,8.4416447647636322e-08,4.7947091256198785e-08,9.6177053001381488e-12
1.8762577264342083e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30891344335043397,0.11267153634742048,0.011208346444931731,0.0,2.1962908311177121e-07,0.00028298346092980799,0.0,3.421996539902484e-05,0.0,0.00055136949512710242,3.6167125847269599e-12,8.4778590946738455e-08,1.024902017981958e-10,5.4492160745447487e-10,0.0,0.0,2.093691564363077e-11,3.6832198233137522e-09,0.0053783740185999514,0.023226116189774087,2.0549648854409194e-08,1.0251707983683351e-08,4.546668326206167e-05,4.0473288611152818e-06,8.4818049949171282e-08,4.7925079685600229e-08,9.6621809722596977e-12
1.8797264959500045e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30888626836943761,0.11267127007918072,0.01119452491412332,0.0,2.2067998972929299e-07,0.00028334685731675472,0.0,3.4385077919926367e-05,0.0,0.00055179363629330003,3.6518754566270845e-12,8.4825675397573092e-08,1.0306911432288866e-10,5.4746535520306815e-10,0.0,0.0,2.0978328025179994e-11,3.7151705610354445e-09,0.0053778850650801563,0.023253758225520359,2.0555405797755367e-08,1.0268562398657723e-08,4.5483306068805972e-05,4.0521799951468267e-06,8.5220223046836839e-08,4.7902819573059168e-08,9.7067573775968796e-12
1.8831952654658007e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30885913166396495,0.1126710053130613,0.011180722853103888,0.0,2.2173344480071911e-07,0.00028370917547740799,0.0,3.4550443261752579e-05,0.0,0.0005522150217357561,3.6872636065775902e-12,8.4872628041438462e-08,1.0364907090403053e-10,5.5001397815809966e-10,0.0,0.0,2.1019701771788522e-11,3.7473014304770814e-09,0.005377396858332468,0.023281361319649852,2.0561096600523267e-08,1.0285395471198833e-08,4.5499863585434546e-05,4.057015260666776e-06,8.5622963281982612e-08,4.7880312853550663e-08,9.751434453555246e-12
1.8866640349815969e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30883203316784313,0.11267074204202328,0.011166940228257729,0.0,2.2278944703114395e-07,0.00028407041942770295,0.0,3.4716059967642273e-05,0.0,0.0005526336629350381,3.7228775166601427e-12,8.4919449509135088e-08,1.0423006359331176e-10,5.5256746505171643e-10,0.0,0.0,2.1061036947510285e-11,3.7796127549741013e-09,0.0053769093968333735,0.023308925539391363,2.0566721654121784e-08,1.0302207241817605e-08,4.5516356219927473e-05,4.0618347202767218e-06,8.6026267005034997e-08,4.7857561453650524e-08,9.7962121139328884e-12
1.890132804497393e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3088049728150476,0.11267048025903016,0.011153177006043421,0.0,2.2384799512211845e-07,0.00028443059318218562,0.0,3.4881926583865841e-05,0.0,0.00055304957136012882,3.7587176648147561e-12,8.4966140428577297e-08,1.0481208445385624e-10,5.551258046302528e-10,0.0,0.0,2.1102333616702579e-11,3.8121048553924285e-09,0.005376422679062188,0.023336450951825193,2.0572281346323745e-08,1.0318997754097998e-08,4.5532784377831286e-05,4.0666384365255512e-06,8.64301305755862e-08,4.7834567291046015e-08,9.8410902918092166e-12
1.8936015740131893e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30877795053970186,0.11267021995704828,0.011139433152993606,0.0,2.2490908777169592e-07,0.00028478970075382132,0.0,3.5048041659863453e-05,0.0,0.00055346275846797236,3.7947845248408104e-12,8.501270142480527e-08,1.0539512556062178e-10,5.5768898565446271e-10,0.0,0.0,2.1143591844017909e-11,3.8447780501320844e-09,0.0053759367035010799,0.023363937623883491,2.05777760656481e-08,1.0335767047543474e-08,4.5549148462278645e-05,4.0714264719068264e-06,8.6834550362480939e-08,4.7811332275073126e-08,9.8860689299884491e-12
1.8970703435289855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875096627607629,0.11266996112904727,0.011125708635714797,0.0,2.2597272367449002e-07,0.00028514774615380728,0.0,3.5214403748282615e-05,0.0,0.00055387323570302207,3.8310785663983672e-12,8.5059133119996987e-08,1.0597917900079473e-10,5.6025699689975256e-10,0.0,0.0,2.1184811694395286e-11,3.8776326551309339e-09,0.0053754514686350646,0.02339138562235072,2.0583206198793182e-08,1.0352515162012294e-08,4.5565448873987135e-05,4.0761988888561828e-06,8.7239522743901847e-08,4.7787858306796053e-08,9.931147937920916e-12
1.9005391130447817e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30872401995858839,0.11266970376800028,0.011112003420887155,0.0,2.2703890152175211e-07,0.00028550473339138637,0.0,3.5381011405015155e-05,0.0,0.00055428101449681553,3.8676002550098125e-12,8.5105436133480269e-08,1.0656423687417945e-10,5.6282982715639726e-10,0.0,0.0,2.1225993233054348e-11,3.9106689838685443e-09,0.005374966972952022,0.023418795013864041,2.0588572127927819e-08,1.036924214221527e-08,4.5581686011277308e-05,4.0809557497487888e-06,8.7645044107453424e-08,4.7764147278371205e-08,9.9763272458254733e-12
1.904007882560578e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30869711152180207,0.11266944786688432,0.011098317475264298,0.0,2.2810762000141173e-07,0.00028586066647366416,0.0,3.5547863189233399e-05,0.0,0.00055468610626753902,3.9043500520617764e-12,8.5151611081744462e-08,1.0715029129358252e-10,5.6540746522976223e-10,0.0,0.0,2.1267136525487673e-11,3.9438873473701704e-09,0.0053744832149427036,0.023446165864913739,2.0593874236419917e-08,1.0385948027796426e-08,4.5597860270095479e-05,4.0856971168968154e-06,8.8051110850243838e-08,4.7740201073424585e-08,1.0021606804132003e-11
1.9071297751247947e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30867292626272891,0.11266921879831998,0.01108601657195471,0.0,2.2907163778675772e-07,0.00028618010825493955,0.0,3.569823733585794e-05,0.0,0.00055504840088249304,3.9376202801302243e-12,8.5193059546670408e-08,1.0767858580990301e-10,5.6773144093905645e-10,0.0,0.0,2.1304132842497316e-11,3.973939769332687e-09,0.0053740484622002843,0.023470766733598249,2.0598591883154502e-08,1.040096532124943e-08,4.5612363667272331e-05,4.0899511516267215e-06,8.8417034247936914e-08,4.7718449963299944e-08,1.0062444038208934e-11
1.910251667689011e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30864877158664145,0.11266899090150118,0.011073731225697192,0.0,2.3003771145786074e-07,0.00028649870233209894,0.0,3.5848807015692756e-05,0.0,0.00055540853655049638,3.9710759769399932e-12,8.5234405221282031e-08,1.0820767542003743e-10,5.7005929378546224e-10,0.0,0.0,2.1341098281439287e-11,4.0041401126882895e-09,0.0053736143046572557,0.023495336486511052,2.0603258419552613e-08,1.0415965592500732e-08,4.5626816736981214e-05,4.09419273217513e-06,8.8783393879279575e-08,4.7696511240517348e-08,1.0103362341460489e-11
1.9133735602532277e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30862464744613943,0.11266876417131769,0.011061461412406914,0.0,2.3100584005151816e-07,0.00028681645162116788,0.0,3.5999571185331006e-05,0.0,0.00055576652156598297,4.0047174702588892e-12,8.5275648549149323e-08,1.0873755440273112e-10,5.7239101564030366e-10,0.0,0.0,2.1378032890594646e-11,4.0344885990917956e-09,0.0053731807412193836,0.02351987517182004,2.0607874120626026e-08,1.0430948872247977e-08,4.5641219762960704e-05,4.098421903826965e-06,8.9150187137826955e-08,4.7674386260290238e-08,1.0144361701842437e-11
