Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HO2X(136),HOCXO(25)
5.572182501215213e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928427952424103,0.099964888796893053,0.099991104673622169,5.3675863987882065e-29,1.2403843839952854e-21,1.2746589418578602e-16,3.1141924615947674e-23,6.6525104512268776e-19,2.4148215156069644e-33,2.5717214212220396e-17,0.0,4.4912712646033684e-21,2.5444275994377735e-41,7.078985213020906e-29,7.9548153282509926e-30,2.7741402647326935e-32,6.565010244258119e-29,7.4771222032642271e-60,3.5093341734320716e-05,1.7790652741905151e-05,1.4115273584347411e-10,5.3301727402444218e-08,7.1497216206644103e-14,1.7720147958230737e-08,1.3561937252032681e-14,3.5380648205546438e-20,5.3331038810673365e-21,1.0613014642757876e-17,2.2455561598554775e-25,4.3886117972437813e-27,3.8622673828318299e-16,5.6815119362184629e-33,3.0759125657827475e-26,2.854020243766722e-34
5.607013537068252e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284266751646967,0.099964872588321999,0.099991049082369027,5.5379495270842344e-29,1.264822333503923e-21,1.2988327878665768e-16,3.1930828144296634e-23,6.6945796347032377e-19,2.4760346491848513e-33,2.5879103722005566e-17,0.0,4.5478303540047498e-21,2.5942140845173748e-41,7.1742833852841609e-29,8.1055060924641228e-30,2.8266939143772738e-32,6.6533701425391542e-29,7.7192397270013739e-60,3.510943868435635e-05,1.7901835248066702e-05,1.4115262876043101e-10,5.3636590682928143e-08,7.149699125252815e-14,1.7831769113225342e-08,1.36545681979494e-14,3.6105242179490869e-20,5.4002385879703452e-21,1.0814071714740168e-17,2.2976641585991987e-25,4.5177884138604128e-27,3.9110813740345886e-16,5.8886103541555764e-33,3.1363290158393079e-26,2.9099188825802791e-34
5.641844572921291e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284254018914979,0.099964856778162359,0.099990993491220342,5.7126109092100543e-29,1.2895807217837591e-21,1.3233102959117405e-16,3.2734622547755146e-23,6.7366487545625948e-19,2.5384040711070033e-33,2.6040991613609081e-17,0.0,4.6047426397646533e-21,2.6446618091718708e-41,7.2702302599819179e-29,8.2580876752767041e-30,2.8799070678403834e-32,6.7423310997106758e-29,7.9676294161595937e-60,3.5125137223108019e-05,1.801301754536643e-05,1.4115252255964969e-10,5.397145348972298e-08,7.1496914479963067e-14,1.7943390109914644e-08,1.3747222911647925e-14,3.6839733635733398e-20,5.4677956255993461e-21,1.1017651897441499e-17,2.3506084798159546e-25,4.6498826211821771e-27,3.9602018946968327e-16,6.1018508622140023e-33,3.1975346592629813e-26,2.966539184003002e-34
5.676675608774329e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192842413250602,0.099964841356565831,0.099990937900175839,5.8916513608156604e-29,1.314661675302057e-21,1.3480933600860705e-16,3.3553493930958441e-23,6.7787178113243683e-19,2.6019444418523166e-33,2.6202877888048197e-17,0.0,4.6620081087358146e-21,2.6957755358855034e-41,7.3668260032354264e-29,8.4125718553841401e-30,2.9337838352102438e-32,6.8318932636567017e-29,8.2224138705530953e-60,3.5140447198870781e-05,1.8124199634258656e-05,1.4115241721932448e-10,5.430631582541494e-08,7.1497128596500882e-14,1.8055010949072963e-08,1.3839901412186318e-14,3.7584190295660179e-20,5.5357872749082882e-21,1.1223770914558579e-17,2.4043964303273357e-25,4.7849401784880093e-27,4.0096289446165931e-16,6.3213739343988425e-33,3.2595346994339713e-26,3.0239015122624186e-34
5.711506644627368e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284228669122092,0.099964826313927599,0.099990882309235349,6.0751527041389984e-29,1.3400673213364105e-21,1.37318387446204e-16,3.4387629551783448e-23,6.8207868054951385e-19,2.6666702695103988e-33,2.6364762546315442e-17,0.0,4.7196267477743192e-21,2.7475600347905338e-41,7.4640707811606597e-29,8.5689704242785005e-30,2.9883283310875305e-32,6.9220567822576826e-29,8.483717324619956e-60,3.5155378216500563e-05,1.8235381515186492e-05,1.4115231271818831e-10,5.4641177693421371e-08,7.1496877571738716e-14,1.8166631632350632e-08,1.3932603689164985e-14,3.8338679879801293e-20,5.6041820544227836e-21,1.143244450702331e-17,2.4590353238680758e-25,4.9230072385931028e-27,4.0593625235929352e-16,6.5473222973671989e-33,3.3223343414539291e-26,3.0820060148397174e-34
5.746337680480406e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284216050163863,0.099964811640880252,0.099990826718398609,6.2631977741669345e-29,1.3657997879185727e-21,1.3985837330913938e-16,3.5237217821332384e-23,6.8628557375689719e-19,2.7325960165027694e-33,2.652664558937922e-17,0.0,4.7775985437395336e-21,2.8000200836668509e-41,7.5619647598654742e-29,8.7272951595081408e-30,3.0435446652489286e-32,7.0128218033878977e-29,8.7516656594228428e-60,3.5169939643431635e-05,1.8346563188582098e-05,1.411522090354998e-10,5.4976039095770043e-08,7.1496729220806396e-14,1.8278252160052011e-08,1.4025329727705049e-14,3.9103270107827224e-20,5.6729950791008484e-21,1.164368839729434e-17,2.5145324809906409e-25,5.064130348199145e-27,4.1094026314266016e-16,6.7798409507644916e-33,3.3859387920079732e-26,3.1408423944006429e-34
5.781168716333445e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928420346727189,0.099964797328287863,0.099990771127665412,6.4558704245453828e-29,1.3918612039036575e-21,1.4242948300042252e-16,3.610244830387686e-23,6.9049246080277158e-19,2.7997366753543811e-33,2.6688527018184392e-17,0.0,4.8359234834940359e-21,2.8531604679415732e-41,7.6605081054581317e-29,8.8875578362271324e-30,3.0994369466069255e-32,7.1041884749233842e-29,9.026386414672118e-60,3.5184140615545487e-05,1.8457744654866953e-05,1.4115210615103066e-10,5.5310900034625714e-08,7.149705026588168e-14,1.8389872532661109e-08,1.4118079555861673e-14,3.9878028698545428e-20,5.7422495696701747e-21,1.1857518304554321e-17,2.5708952289722951e-25,5.2083564482376447e-27,4.1597492679212482e-16,7.0190771875888969e-33,3.4503532595364752e-26,3.2004362671184349e-34
5.815999752186484e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928419091955513,0.099964783367240378,0.09999071553703559,6.6532555341856038e-29,1.4182536989756029e-21,1.4503190592105382e-16,3.6983511716792082e-23,6.9469934173413128e-19,2.868107071199872e-33,2.6850406833652859e-17,0.0,4.8946015539035458e-21,2.9069859806886614e-41,7.759700984042429e-29,9.0497702481342862e-30,3.156009290591894e-32,7.196156944737436e-29,9.3080088007713498e-60,3.5197990042894552e-05,1.8568925914452155e-05,1.4115200404505228e-10,5.5645760513511564e-08,7.149678643303527e-14,1.8501492752061826e-08,1.4210853164062905e-14,4.066302336989724e-20,5.8119055719220555e-21,1.2073949972893287e-17,2.6281309017244631e-25,5.3557328742065192e-27,4.2104024328811734e-16,7.2651806145840222e-33,3.5155829542462778e-26,3.2607915113215057e-34
5.850830788039522e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284178406144556,0.099964769749048041,0.099990659946508895,6.8554390135087761e-29,1.4449794035459285e-21,1.4766583146998629e-16,3.7880599930547704e-23,6.9890621659680916e-19,2.9377218130595178e-33,2.7012285036684157e-17,0.0,4.953632741836863e-21,2.9615014226285194e-41,7.8595435617121017e-29,9.2139441739206996e-30,3.2132658074585714e-32,7.2887273606953922e-29,9.5966637108852181e-60,3.5211496615284424e-05,1.8680106967738636e-05,1.4115190269832371e-10,5.5980620534248589e-08,7.149652449813742e-14,1.8613112818476468e-08,1.4303650525077486e-14,4.145832183895501e-20,5.8819731732195558e-21,1.2292999126569821e-17,2.6862468397037408e-25,5.5063073565000391e-27,4.2613621261118146e-16,7.5183031726596387e-33,3.5816330878614844e-26,3.3218876795524444e-34
5.885661823892561e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284165926192623,0.099964756465235755,0.099990604356085158,7.0625078101617871e-29,1.472040448851806e-21,1.5033144904396126e-16,3.8793905968656771e-23,7.03113085435505e-19,3.0085962228255118e-33,2.7174161628155977e-17,0.0,5.0130170341658004e-21,3.0167116021276009e-41,7.9600360045622665e-29,9.3800913840410217e-30,3.2712106045399735e-32,7.3818998706652925e-29,9.8924837330298138e-60,3.5224668807718144e-05,1.8791287815117439e-05,1.4115180209208001e-10,5.6315480098472476e-08,7.1496977205448126e-14,1.8724732731981505e-08,1.43964716782799e-14,4.2263991821919238e-20,5.9524904405224799e-21,1.251468147870836e-17,2.7452503898252962e-25,5.6601280207322706e-27,4.3126283474220047e-16,7.778599157339227e-33,3.6485088738673773e-26,3.3837554884097368e-34
5.9204928597456e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284153478872751,0.099964743507538117,0.099990548765764187,7.2745499157048788e-29,1.4994389669928247e-21,1.5302894803772397e-16,3.9723624007596893e-23,7.0731994829381388e-19,3.0807454924062475e-33,2.7336036608924735e-17,0.0,5.0727544177651205e-21,3.0726213351980094e-41,8.0611784786850479e-29,9.5482236742854212e-30,3.3298477980499677e-32,7.475674622513857e-29,1.0195603162185345e-59,3.5237514885705891e-05,1.8902468456969948e-05,1.4115170220801988e-10,5.6650339209890721e-08,7.1496727349314779e-14,1.8836352494763787e-08,1.4489316618638041e-14,4.3080101034116099e-20,6.023409380113217e-21,1.273901277638493e-17,2.8051489053785712e-25,5.8172433880541389e-27,4.3642010966208752e-16,8.0462252392343127e-33,3.7162155275980271e-26,3.4464066380989531e-34
5.955323895598638e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284141063378782,0.099964730867893856,0.099990493175545786,7.4916543720201092e-29,1.5271770907587274e-21,1.5575851784401693e-16,4.0669949376807599e-23,7.1152680521425376e-19,3.1541843332668243e-33,2.7497909979826054e-17,0.0,5.1328448795124809e-21,3.1292354454971098e-41,8.162971150159896e-29,9.7183528259777216e-30,3.3891814992451501e-32,7.5700517640974194e-29,1.0506158012431199e-59,3.5250042910443397e-05,1.9013648893668133e-05,1.4115160302829407e-10,5.6985197870216931e-08,7.1496295006435076e-14,1.8947972107053767e-08,1.4582185299900702e-14,4.3906717189995115e-20,6.0947299876018423e-21,1.2966008747660459e-17,2.8659497459442635e-25,5.9777023754642133e-27,4.4160803735178852e-16,8.3213404845458303e-33,3.7847582658115173e-26,3.5098068190910182e-34
5.990154931451677e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284128678924478,0.099964718538441064,0.099990437585429776,7.7139112767670491e-29,1.5552569537580542e-21,1.5852034785330829e-16,4.1633078558648786e-23,7.1573365623829127e-19,3.2289283771595489e-33,2.7659781741675335e-17,0.0,5.1932884062883663e-21,3.1865587643271225e-41,8.2654141850683967e-29,9.8904906036029971e-30,3.4492158134381675e-32,7.6650314432757339e-29,1.0824286029103447e-59,3.5262260743862396e-05,1.9124829125574799e-05,1.4115150453549526e-10,5.7320056080407644e-08,7.1496902147282339e-14,1.9059591568361641e-08,1.4675077774646783e-14,4.4743908003126826e-20,6.1665094457809218e-21,1.3195685097913568e-17,2.927660277313575e-25,6.1415542961133544e-27,4.4682661779266367e-16,8.6041063755910648e-33,3.8541423070107375e-26,3.5739903188543588e-34
6.024985967304715e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284116324743053,0.099964706511512139,0.099990381995416003,7.9414117901150015e-29,1.5836806905189684e-21,1.6131462745407307e-16,4.2613209188305269e-23,7.1994050140636882e-19,3.304993256063068e-33,2.7821651895268203e-17,0.0,5.2540849849760359e-21,3.2445961306347315e-41,8.3685077494915659e-29,1.0064648804469031e-29,3.509954857417952e-32,7.7606138079095129e-29,1.1150126700974689e-59,3.5274176053556195e-05,1.9236009153043768e-05,1.4115140671264608e-10,5.7654913844423237e-08,7.1496713120154121e-14,1.9171210881237068e-08,1.4767994048964853e-14,4.5591741186200688e-20,6.2386937207578932e-21,1.3428057576414605e-17,2.9902878714098908e-25,6.3088488596033376e-27,4.5207585096608156e-16,8.8946868313559447e-33,3.9243728716880164e-26,3.6389827179756868e-34
6.059817003157754e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284104000086663,0.099964694779629062,0.09999032640550426,8.1742481414319509e-29,1.6124504362105451e-21,1.641415460328587e-16,4.3610540053788542e-23,7.241473407579285e-19,3.3823937380494429e-33,2.7983520441381052e-17,0.0,5.3152346024614671e-21,3.3033523910106814e-41,8.4722520094944151e-29,1.0240839214589029e-29,3.5714027441643852e-32,7.8567990058459795e-29,1.1483821272456287e-59,3.5285796317583541e-05,1.9347188976420138e-05,1.4115130954318826e-10,5.7989771164027389e-08,7.1496036260246707e-14,1.9282830046067922e-08,1.486093404863604e-14,4.6450284451023265e-20,6.3112657394325609e-21,1.3663141917785549e-17,3.0538399062113168e-25,6.4796361722795381e-27,4.5735573685332267e-16,9.1932482280733985e-33,3.9954551816369361e-26,3.7047319563886954e-34
6.094648039010793e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284091704225953,0.099964683335498558,0.099990270815694421,8.412513634414347e-29,1.6415683267944759e-21,1.6700129297385646e-16,4.4625271095910945e-23,7.2835417433143863e-19,3.4611457178112458e-33,2.8145387380771443e-17,0.0,5.3767372456332975e-21,3.3628323996893833e-41,8.5766471311443497e-29,1.0419073591218568e-29,3.633563576535442e-32,7.9535871849360046e-29,1.182551275582304e-59,3.5297128829153655e-05,1.9458368596040499e-05,1.4115121301097384e-10,5.8324628039299624e-08,7.1496813060208437e-14,1.939444906159194e-08,1.4953897839970753e-14,4.7319605508516262e-20,6.3843060115148447e-21,1.3900953817994987e-17,3.1183237656752868e-25,6.6539667375178204e-27,4.6266627543618147e-16,9.499959419826185e-33,4.0673944603321017e-26,3.7712721049165151e-34
6.129479074863831e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192840794364496,0.099964672172007732,0.099990215225986279,8.6563026537824763e-29,1.6710364992443724e-21,1.6989405765924744e-16,4.5657603408170063e-23,7.3256100216441595e-19,3.5412653688388533e-33,2.8307252714178681e-17,0.0,5.438592901382773e-21,3.423041018548511e-41,8.6816932805119682e-29,1.0599363731924228e-29,3.6964414714449751e-32,8.0509784930349467e-29,1.2175345943460153e-59,3.5308180701195612e-05,1.9569548012233135e-05,1.4115111710025397e-10,5.865948447449423e-08,7.1496760279292115e-14,1.9506067930754787e-08,1.5046885450989869e-14,4.8199772068714802e-20,6.4577587969373453e-21,1.4141509026792405e-17,3.1837468396659137e-25,6.8318914560057374e-27,4.6800746669647146e-16,9.814991759173588e-33,4.1401959334650057e-26,3.8386510492456985e-34
6.16431011071687e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284067196063862,0.09996466128221948,0.09999015963637968,8.9057106724090411e-29,1.7008570911155402e-21,1.7282002946940332e-16,4.6707739236750988e-23,7.3676782429345023e-19,3.6227674769299774e-33,2.8469116442324137e-17,0.0,5.5008015566036973e-21,3.4839831171086067e-41,8.7873906236478205e-29,1.0781721430100501e-29,3.7600405445381836e-32,8.1489730779808846e-29,1.2533467420132644e-59,3.5318958870814526e-05,1.9680727225318208e-05,1.4115102179566778e-10,5.8994340471665269e-08,7.149574599034724e-14,1.9617686654334166e-08,1.5139896768089234e-14,4.9090851840765995e-20,6.5315808402742169e-21,1.4384823288964323e-17,3.2501165238817045e-25,7.0134616260181143e-27,4.7337931061573526e-16,1.0138519117803249e-32,4.2138648278804628e-26,3.9067956213465183e-34
6.195658042984605e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284056202576111,0.09996465170983046,0.099990109605820457,9.1350619225657322e-29,1.7279987096650123e-21,1.7548195271121584e-16,4.7668251574282488e-23,7.4055395936222244e-19,3.6973143354024323e-33,2.861479242573842e-17,0.0,5.5570911500203657e-21,3.5394621617743391e-41,8.8830751401195894e-29,1.0947620828480895e-29,3.8178997056450297e-32,8.2376841280815557e-29,1.2862985842642939e-59,3.5328430803175784e-05,1.9780788343696079e-05,1.4115093652739585e-10,5.9295710493732061e-08,7.1496438488477575e-14,1.9718143379175358e-08,1.5223627234327128e-14,4.9902210392641123e-20,6.5984320745362295e-21,1.4606178076614288e-17,3.3106647086073363e-25,7.1800343587114483e-27,4.7824017815161609e-16,1.0437102733345244e-32,4.2809127992238866e-26,3.9687947026039864e-34
6.227005975252339e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284045230244864,0.099964642348842059,0.099990059575343238,9.3691139238739984e-29,1.7554290794358953e-21,1.781710651753071e-16,4.8643498574314759e-23,7.4434008986512099e-19,3.7730062976110489e-33,2.8760467109962492e-17,0.0,5.6136666528439923e-21,3.5955428361462389e-41,8.9792873787919891e-29,1.1115213060406895e-29,3.8763493415811726e-32,8.3268840596727012e-29,1.3199447385238544e-59,3.5337691335054e-05,1.988084929803218e-05,1.4115085172729057e-10,5.9597080163059222e-08,7.1497146556701748e-14,1.9818599986258732e-08,1.5307377013715807e-14,5.0722512848521664e-20,6.6656454240704328e-21,1.482979187731477e-17,3.3719910423346713e-25,7.3496397380915891e-27,4.8312587431388929e-16,1.0742840551515437e-32,4.3486714297312209e-26,4.0315061719776193e-34
6.258353907520074e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284034278599202,0.099964633194545391,0.099990009544947953,9.6079385599745892e-29,1.7831497604426624e-21,1.8088750491560936e-16,4.9633630068985253e-23,7.4812621582698304e-19,3.8498543573786999e-33,2.8906140495486884e-17,0.0,5.6705280555252687e-21,3.6522287059823857e-41,9.0760274607101091e-29,1.1284506750920697e-29,3.9353924623358883e-32,8.4165729805258971e-29,1.3542962681153207e-59,3.534674517534583e-05,1.9980910088543858e-05,1.4115076738492512e-10,5.9898449483424148e-08,7.1495397604744569e-14,1.9919056478495287e-08,1.5391146036997658e-14,5.1551808566524902e-20,6.7330952682593603e-21,1.5055676206055921e-17,3.4341009283676601e-25,7.5223159877107087e-27,4.8803639908936904e-16,1.1055864641029119e-32,4.4171445334782789e-26,4.0948685305041013e-34
6.289701839787809e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19284023347178703,0.099964624242336361,0.099989959514634449,9.851608443245567e-29,1.8111623131078792e-21,1.8363140998452884e-16,5.0638796646679835e-23,7.5191233727209343e-19,3.9278699908214098e-33,2.9051812582791432e-17,0.0,5.7276753485164445e-21,3.7095233420543446e-41,9.1732955072774632e-29,1.1455510444519302e-29,3.9950320497818326e-32,8.5067509987461371e-29,1.3893643570324851e-59,3.535559692805606e-05,2.0080970715443659e-05,1.4115068349010527e-10,6.019981845165083e-08,7.1495643427602439e-14,2.0019512851861988e-08,1.5474934311302809e-14,5.2390146904179482e-20,6.8009280035046506e-21,1.5283842470287835e-17,3.4969997736715967e-25,7.6981015926328254e-27,4.929717524651631e-16,1.1376308775021413e-32,4.4863359253682891e-26,4.1588409830878399e-34
6.321049772055543e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928401243553321,0.099964615487713571,0.099989909484402673,1.010019691802573e-28,1.8394682985092446e-21,1.8640291843305716e-16,5.1659149651889032e-23,7.5569845422419549e-19,4.0070654350967719e-33,2.919748337234557e-17,0.0,5.7851085222712869e-21,3.7674303201469308e-41,9.2710916394892783e-29,1.1628232720659591e-29,4.0552710979187019e-32,8.5974182220605535e-29,1.4251603106700084e-59,3.5364251094648426e-05,2.0181031178939369e-05,1.4115060003286444e-10,6.0501187070372394e-08,7.1496498328820927e-14,2.0119969108163769e-08,1.5558741872808054e-14,5.3237577218429972e-20,6.8691723834693081e-21,1.5514302123896549e-17,3.5606929888309125e-25,7.8770352995824242e-27,4.9793193442850886e-16,1.1704308443328132e-32,4.5562494217368505e-26,4.2235078782840598e-34
