Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),COX(58),H2OX(23)
4.173771353504879e-06,0.09977366400000001,0.80000000000000004,0.0,0.16736804301812658,0.091105317735373059,0.037284870106470878,3.9009504595528906e-05,0.00011003856036877205,0.012680639783019898,0.0059979203824637459,2.8160724551027818e-13,7.5224078288574211e-12,5.8317664106478267e-09,9.2709427554207432e-23,2.2898048749460251e-08,7.5615715720815764e-17,9.960591416382178e-14,4.4405208803233511e-13,4.8695872895180202e-17,1.320943378161004e-11,2.0447002152548157e-17,0.0023895248750371552,0.11877999242881297,7.795982940495059e-09,1.4191788743394006e-07,0.0002368171438543131,3.6371781617598452e-12,4.7905912013806916e-07,3.5907046681661584e-06,0.00046414068650689092,0.00010088130678585456,1.2097191682129927e-10,1.8230684097413035e-09,1.4681789510378539e-09,3.2473609224693134e-09
4.190838394861693e-06,0.09977366400000001,0.80000000000000004,0.0,0.16720825679701751,0.091075404483634104,0.037187395406284032,3.9437363260719907e-05,0.0001113268634250559,0.012744758213325071,0.0060285912042152461,2.8368691382250777e-13,7.5689103722330757e-12,5.8500572928574959e-09,9.4431770177926336e-23,2.2950167974575162e-08,7.6389559577067066e-17,1.0057624297099586e-13,4.4769075064631019e-13,4.9226484747779252e-17,1.3263463116779824e-11,2.0758854285805747e-17,0.0023864514701440473,0.11894024649858863,7.8039255470108391e-09,1.4242748758657206e-07,0.00023712070382848419,3.6587220152842685e-12,4.8094927359280102e-07,3.5968207105993719e-06,0.00046602061186549961,0.00010129480129338089,1.2174186679539314e-10,1.8345502266851587e-09,1.474277762787989e-09,3.2816363764884664e-09
4.207905436218507e-06,0.09977366400000001,0.80000000000000004,0.0,0.16704935300360693,0.091045475516938146,0.037090360413416276,3.9867804278111568e-05,0.00011262371654143977,0.012808873092339615,0.0060592633983445176,2.8577091890315395e-13,7.6154511721996129e-12,5.868296412001409e-09,9.6177130789355723e-23,2.300214465291962e-08,7.7166987114136643e-17,1.0155102754159283e-13,4.5133987586745998e-13,4.9760376959800748e-17,1.3317388847002813e-11,2.1073889006124101e-17,0.0023833918123437191,0.11909960803993309,7.8118014138970763e-09,1.429360097193965e-07,0.00023742307034592489,3.6802965213062843e-12,4.8283838602255233e-07,3.6029235068371085e-06,0.00046789856475532325,0.00010170783060143,1.2251253204026626e-10,1.8460461618485596e-09,1.4803703946940149e-09,3.3161000711920399e-09
4.224972477575321e-06,0.09977366400000001,0.80000000000000004,0.0,0.16689132494610437,0.091015531106398997,0.036993761822878911,4.0300828519933125e-05,0.00011392912533877347,0.01287298406623566,0.0060899367876123146,2.8785922996431637e-13,7.6620296796802174e-12,5.8864838936602638e-09,9.7945685328960723e-23,2.3053979613236821e-08,7.7947985087542959e-17,1.0253025917356278e-13,4.549994135392396e-13,5.029755227805443e-17,1.3371211092652731e-11,2.1392120990898677e-17,0.0023803458012775646,0.11925808382724985,7.8196110610771073e-09,1.4344345617140615e-07,0.00023772425429177286,3.7019015875804638e-12,4.8472646783660001e-07,3.6090132121241959e-06,0.0004697745506219924,0.00010212039595647609,1.2328390261859873e-10,1.85755611267093e-09,1.4864568616917838e-09,3.3507519067444167e-09
4.242039518932135e-06,0.09977366400000001,0.80000000000000004,0.0,0.16673416600373117,0.090985571519918595,0.036897596364666052,4.0736436821750603e-05,0.00011524309527000577,0.012937090785781979,0.0061206111969722022,2.8995181638189372e-13,7.7086453503864695e-12,5.9046198631038877e-09,9.9737609760857919e-23,2.3105673676992943e-08,7.8732540174105729e-17,1.0351392913522361e-13,4.5866931374951681e-13,5.0838013405377526e-17,1.3424929978135999e-11,2.1713564863018034e-17,0.0023773133376118836,0.11941568056299279,7.8273550030783926e-09,1.439498292899897e-07,0.00023802426642502983,3.7235371233538444e-12,4.8661352942217687e-07,3.6150899798998176e-06,0.00047164857494376021,0.00010253249861321474,1.2405596868074494e-10,1.8690799776614879e-09,1.4925371788579669e-09,3.385591781241121e-09
4.259106560288949e-06,0.09977366400000001,0.80000000000000004,0.0,0.16657786962575716,0.090955597022231369,0.036801860803280594,4.1174629982809859e-05,0.00011656563162156192,0.013001192906280365,0.006151286453540703,2.9204864769474743e-13,7.7552976447730818e-12,5.9227044452911259e-09,1.015530800644244e-22,2.3157227658463842e-08,7.952063897325898e-17,1.04502028665995e-13,4.6234952682986293e-13,5.138176300100736e-17,1.347854563179824e-11,2.2038235190544098e-17,0.0023742943230243871,0.11957240487864287,7.8350337491026781e-09,1.4445513143100195e-07,0.00023832311738038712,3.7452030393501207e-12,4.8849958114306982e-07,3.6211539618541276e-06,0.00047352064323011821,0.00010294413983423063,1.2482872046458734e-10,1.8806176563872895e-09,1.4986113614072275e-09,3.42061959076018e-09
4.276173601645763e-06,0.09977366400000001,0.80000000000000004,0.0,0.16642242933054996,0.090925607874947939,0.036706551937266962,4.1615408766375749e-05,0.00011789673951470517,0.013065290087502804,0.0061819623865678663,2.941496936038669e-13,7.8019860279931224e-12,5.9407377648697585e-09,1.0339227222594311e-22,2.3208642364820536e-08,8.0312268008354235e-17,1.0549454897712202e-13,4.6604000335479799e-13,5.192880368094968e-17,1.3532058185831894e-11,2.2366146486396962e-17,0.0023712886601908877,0.11972826333567196,7.8426478031021156e-09,1.4495936495723878e-07,0.00023862081767004063,3.7668992476284962e-12,4.9038463333714182e-07,3.6272053079236548e-06,0.00047539076102050699,0.00010335532088976566,1.256021482924569e-10,1.8921690494246121e-09,1.5046794246919288e-09,3.4558352294098198e-09
4.293240643002577e-06,0.09977366400000001,0.80000000000000004,0.0,0.16626783870464229,0.090895604336598074,0.036611666598752347,4.2058773900066558e-05,0.00011923642390687528,0.013129381993629912,0.0062126388274082985,2.962549239715356e-13,7.8487099698538121e-12,5.9587199461764592e-09,1.0525536223029537e-22,2.3259918596213271e-08,8.110741372795099e-17,1.0649148125238372e-13,4.6974069414101315e-13,5.2479138018343453e-17,1.3585467776184999e-11,2.2697313208045703e-17,0.0023682962527722296,0.119883262426488,7.8501976638470168e-09,1.4546253223780297e-07,0.00023891737768546318,3.7886256616416152e-12,4.9226869631941526e-07,3.6332441663181122e-06,0.00047725893388308663,0.00010376604305736743,1.2637624257019345e-10,1.9037340583710774e-09,1.5107413841899962e-09,3.4912385893050692e-09
4.3103076843593905e-06,0.09977366400000001,0.80000000000000004,0.0,0.16611409140181319,0.090865586662672818,0.036517201652994775,4.2504726076187514e-05,0.0001205846895930417,0.01319346829319034,0.0062433156094926267,2.9836430882049648e-13,7.8954689447728566e-12,5.9766511132367766e-09,1.0714252605269128e-22,2.3311057145854528e-08,8.1906062507097298e-17,1.0749281664879533e-13,4.7345155024665103e-13,5.3032768543825696e-17,1.3638774542473179e-11,2.3031749757203852e-17,0.0023653170054014042,0.12003740857536699,7.8576838249825619e-09,1.4596463565033032e-07,0.00023921280769912138,3.8103821964533034e-12,4.9415178038341768e-07,3.6392706835714238e-06,0.00047912516741346759,0.00010417630762149771,1.2715099379111289e-10,1.9153125858969416e-09,1.5167972554986642e-09,3.5268295606172852e-09
4.3273747257162044e-06,0.09977366400000001,0.80000000000000004,0.0,0.16596118114218505,0.090835555105666238,0.036423153997939092,4.2953265952061345e-05,0.00012194154120705617,0.013257548659000933,0.0062739925682995116,3.0047781833311915e-13,7.9422624317353055e-12,5.9945313897651218e-09,1.0905393965044656e-22,2.3362058800100506e-08,8.2708200648597734e-17,1.0849854629730045e-13,4.7717252297053844e-13,5.3589697745891381e-17,1.3691978627894248e-11,2.3369470479530568e-17,0.0023623508236708911,0.12019070813936798,7.8651067751058925e-09,1.4646567757949045e-07,0.00023950711786618623,3.8321687683923548e-12,4.9603389579205068e-07,3.645285004539224e-06,0.00048098946723351205,0.00010458611587335769,1.2792639253225994e-10,1.9269045356416586e-09,1.5228470543445489e-09,3.5626080316879899e-09
4.344441767073018e-06,0.09977366400000001,0.80000000000000004,0.0,0.16580910171133462,0.090805509915116225,0.036329520563779825,4.340439415035029e-05,0.00012330698322293796,0.013321622768107944,0.0063046695413279822,3.0259542285057055e-13,7.9890899142508625e-12,6.012360899164835e-09,1.1098977895479928e-22,2.3412924338531635e-08,8.3513814384271757e-17,1.0950866130344481e-13,4.8090356385126934e-13,5.4149928071244882e-17,1.3745080179140286e-11,2.3710489664336612e-17,0.0023593976141201892,0.12034316740923447,7.8724669978500113e-09,1.4696566041178557e-07,0.00023980031822625383,3.8539852947039131e-12,4.9791505277924246e-07,3.6512872724265163e-06,0.00048285183899018106,0.000104995469110653,1.2870242944510781e-10,1.9385098121266945e-09,1.5288907965700794e-09,3.5985738889403114e-09
4.361508808429832e-06,0.09977366400000001,0.80000000000000004,0.0,0.16565784695941929,0.090775451337644739,0.036236298312531501,4.385811125937686e-05,0.00012468101995616267,0.013385690301729477,0.0063353463680702847,3.0471709287198517e-13,8.0359508803117726e-12,6.0301397645282454e-09,1.1295021986277292e-22,2.346365453403176e-08,8.4322889876199736e-17,1.1052315274803964e-13,4.8464462466643597e-13,5.4713461925155041e-17,1.3798079346312493e-11,2.405482154429577e-17,0.0023564572842235494,0.12049479261027993,7.8797649719151879e-09,1.4746458654078431e-07,0.00024009241870496292,3.875831694511192e-12,4.9979526156688318e-07,3.6572776288302306e-06,0.00048471228835435845,0.00010540436863711605,1.2947909526646926e-10,1.9501283209913765e-09,1.5349284981113714e-09,3.6347270168528134e-09
4.378575849786646e-06,0.09977366400000001,0.80000000000000004,0.0,0.16550741080031742,0.090745379616997413,0.036143484237605619,4.431441783345157e-05,0.00012606365556506243,0.013449750945198465,0.0063660228899851297,3.0684279905363105e-13,8.0828448223512783e-12,6.04786810863673e-09,1.1493543822908089e-22,2.3514250152866069e-08,8.5135413217958865e-17,1.115420116878336e-13,4.8839565743204547e-13,5.5280301671815478e-17,1.3850976282845979e-11,2.4402480295161151e-17,0.0023535297423779001,0.12064558990325985,7.8870011711153528e-09,1.4796245837370263e-07,0.00024038342911554688,3.8977078889385749e-12,5.016745323489412e-07,3.6632562137411678e-06,0.00048657082101974847,0.00010581281576228946,1.3025638082856188e-10,1.9617599689878785e-09,1.5409601750252975e-09,3.6710672982730849e-09
4.393936187007778e-06,0.09977366400000001,0.80000000000000004,0.0,0.16537271317447991,0.09071830403016834,0.036060298100953993,4.4727308173710062e-05,0.00012731538296298876,0.013507399376439144,0.0063936313696104398,3.0875936140748927e-13,8.125077148690693e-12,6.0637805238897363e-09,1.1674346478909532e-22,2.3559671774813163e-08,8.5869620589255637e-17,1.124627115315637e-13,4.9178007347118928e-13,5.5793285903282039e-17,1.3898496247964489e-11,2.4718229315735203e-17,0.0023509058135245948,0.12078060464606594,7.8934613206867661e-09,1.4840964358418231e-07,0.00024064441449824845,3.9174218724175114e-12,5.0336508243451053e-07,3.6686269899650885e-06,0.00048824186636453918,0.00010618003245886755,1.3095646017999244e-10,1.9722396094380643e-09,1.5463835465608726e-09,3.7039334695261024e-09
4.405630640266652e-06,0.09977366400000001,0.80000000000000004,0.0,0.16527060097916382,0.09069768337809761,0.035997183827959398,4.5043065320056962e-05,0.00012827304818992146,0.013551285437194031,0.0064146505145659879,3.1022068185752519e-13,8.1572477580858473e-12,6.0758679802799094e-09,1.181336205132209e-22,2.3594180777848279e-08,8.6430461320014681e-17,1.131660410586735e-13,4.9436213630919591e-13,5.6185639502153497e-17,1.3934619777547402e-11,2.4960442776853477e-17,0.002348914964572926,0.1208829532893877,7.8983466110587136e-09,1.4874953378427816e-07,0.00024084253092788584,3.9324470383333616e-12,5.0465166803937149e-07,3.6727097254407354e-06,0.00048951306629308757,0.00010645936516647671,1.314897868027528e-10,1.9802252328074187e-09,1.550509325353997e-09,3.7290573541647708e-09
4.417325093525526e-06,0.09977366400000001,0.80000000000000004,0.0,0.16516886586744467,0.090677056844975401,0.035934257614167575,4.5360038842503039e-05,0.00012923475537384322,0.013595167889715664,0.0064356693281215878,3.1168386203790805e-13,8.1894332433445585e-12,6.0879318648761769e-09,1.1953562279305351e-22,2.3628627512068368e-08,8.6992903822271484e-17,1.1387141025655669e-13,4.9694882333024409e-13,5.6579548027607178e-17,1.3970695502137275e-11,2.5204235314421052e-17,0.0023469300104829623,0.12098492056434479,7.9032034625033569e-09,1.4908893190648641e-07,0.00024104014723558449,3.947486098922369e-12,5.0593782554606985e-07,3.6767871006498597e-06,0.00049078337327203433,0.00010673848706927039,1.3202339342465394e-10,1.9882169137003549e-09,1.5546322952420056e-09,3.7542689628283411e-09
4.4290195467844e-06,0.09977366400000001,0.80000000000000004,0.0,0.16506750594960282,0.090656424506138436,0.035871518525957977,4.5678228882619358e-05,0.00013020050568227762,0.013639046637176301,0.006456687761378508,3.1314889267974193e-13,8.2216334459760324e-12,6.099972216836025e-09,1.2094952813682397e-22,2.3663012216873841e-08,8.7556943549585408e-17,1.1457881622307703e-13,4.995401193580268e-13,5.6975012195756602e-17,1.4006723474575844e-11,2.544961142549043e-17,0.0023449509227741585,0.12108650838377147,7.9080320222627347e-09,1.494278387272118e-07,0.00024123726645829043,3.9625390298458555e-12,5.0722355820131062e-07,3.6808591589214177e-06,0.000492052789155699,0.00010701739859443192,1.3255727717744441e-10,1.9962146230749939e-09,1.558752461497979e-09,3.7795682558508522e-09
4.440714000043274e-06,0.09977366400000001,0.80000000000000004,0.0,0.16496651934918818,0.090635786436325055,0.03580896563624892,4.599763557477132e-05,0.00013117030024930343,0.013682921583603798,0.006477705765847299,3.1461576454799358e-13,8.2538482084304008e-12,6.1119890752485328e-09,1.2237539303592161e-22,2.3697335130276842e-08,8.8122575941552718e-17,1.1528825605138823e-13,5.0213600926794598e-13,5.7372032713981294e-17,1.4042703748365789e-11,2.5696575594311515e-17,0.0023429776731584439,0.1211877186470586,7.9128324365622373e-09,1.4976625502466721e-07,0.00024143389160966291,3.9776058071688323e-12,5.0850886924678164e-07,3.6849259432531369e-06,0.000493321315802444,0.00010729610017019328,1.3309143521165089e-10,2.004218332118157e-09,1.5628698294153521e-09,3.8049551932047929e-09
4.452408453302148e-06,0.09977366400000001,0.80000000000000004,0.0,0.16486590420290126,0.090615142709680893,0.035746598024439247,4.6318259046163385e-05,0.00013214414017573501,0.013726792633873783,0.0064987232934440821,3.160844684413694e-13,8.2860773740927988e-12,6.1239824791344139e-09,1.2381327396370755e-22,2.3731596488912129e-08,8.868979642398435e-17,1.1599972683002336e-13,5.0473647798695213e-13,5.7770610280975998e-17,1.4078636377658985e-11,2.5945132292292797e-17,0.0023410102335385471,0.12128855324027421,7.9176048506234054e-09,1.5010418157806097e-07,0.00024163002568027949,3.9926864072218356e-12,5.0979376191754674e-07,3.6889874963143569e-06,0.00049458895507452545,0.0001075745922257685,1.3362586469496344e-10,2.0122280122176946e-09,1.5669844043069434e-09,3.8304297344939401e-09
4.464102906561022e-06,0.09977366400000001,0.80000000000000004,0.0,0.16476565866047554,0.090594493399764206,0.035684414776350551,4.6640099416884116e-05,0.00013312202652930716,0.013770659693701847,0.0065197402964868971,3.1755499519219142e-13,8.3183207872775277e-12,6.1359524674460448e-09,1.2526322737433437e-22,2.3765796528047817e-08,8.9258600409082571e-17,1.1671322564298473e-13,5.0734151049342594e-13,5.8170745586801622e-17,1.4114521417245357e-11,2.6195285977963188e-17,0.002339048576006347,0.1213890140362824,7.9223494086735763e-09,1.5044161916720098e-07,0.00024182567163784897,4.0077808066028612e-12,5.1107823944274022e-07,3.6930438604493678e-06,0.00049585570883795135,0.00010785287519136438,1.3416056281157552e-10,2.0202436349600441e-09,1.5710961915043817e-09,3.855991838953059e-09
4.4757973598198955e-06,0.09977366400000001,0.80000000000000004,0.0,0.16466578088456132,0.090573838579551286,0.035622414984169841,4.6963156799951757e-05,0.00013410396034486683,0.013814522669635792,0.0065407567276920455,3.1902733566627375e-13,8.3505782932222614e-12,6.1478990790675204e-09,1.2672530970156782e-22,2.3799935481596071e-08,8.9828983295616952e-17,1.1742874956983356e-13,5.0995109181706429e-13,5.8572439312935814e-17,1.4150358922542339e-11,2.6447041096934132e-17,0.0023370926728412266,0.12148910289486162,7.927066253953418e-09,1.5077856857280574e-07,0.00024202083242744161,4.0228889821915267e-12,5.1236230504522194e-07,3.6970950776806367e-06,0.00049712157896234389,0.00010813094949814724,1.3469552676265716e-10,2.0282651721327039e-09,1.5752051963575895e-09,3.8816414654559751e-09
4.4874918130787695e-06,0.09977366400000001,0.80000000000000004,0.0,0.16456626905060917,0.090553178321441788,0.035560597746392433,4.7287431301359397e-05,0.00013508994262456331,0.013858381469047956,0.0065617725401704704,3.2050148076279925e-13,8.3828497380822497e-12,6.1598223528146606e-09,1.2819957735761113e-22,2.3834013582123679e-08,9.04009404690999e-17,1.1814629568577998e-13,5.1256520703874828e-13,5.8975692132323184e-17,1.4186148949584277e-11,2.6700402081861833e-17,0.0023351424965084369,0.12158882166282246,7.9317555287263524e-09,1.5111503057625802e-07,0.0002422155109717092,4.0380109111261174e-12,5.1364596194153769e-07,3.7011411897118442e-06,0.00049838656732079567,0.00010840881557818685,1.3523075376587332e-10,2.0362925957188566e-09,1.5793114242342465e-09,3.9073785725172109e-09
4.499186266337643e-06,0.09977366400000001,0.80000000000000004,0.0,0.16446712134675559,0.090532512697263937,0.035498962167765491,4.7612923020119285e-05,0.00013607997433803232,0.013902236000127596,0.006582787687424178,3.2197742141419626e-13,8.4151349689245656e-12,6.1717223274350718e-09,1.2968608673193471e-22,2.3868031060862589e-08,9.0974467301960857e-17,1.1886586106177044e-13,5.1518384129039645e-13,5.9380504709423934e-17,1.4221891555011695e-11,2.6955373352410208e-17,0.0023331980196574895,0.1216881721741237,7.9364173742868671e-09,1.5145100595960613e-07,0.00024240971017109315,4.0531465708129915e-12,5.1492921334197994e-07,3.7051822379309099e-06,0.00049965067578972976,0.00010868647386442854,1.3576624105536703e-10,2.0443258778975451e-09,1.5834148805192691e-09,3.9332031182963052e-09
