Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
1.7667533882967107e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26103848521706169,0.085994066947894382,0.00012046536288920937,4.119763704904917e-10,7.5411973292309924e-09,0.056384812252274777,0.0013681888602140135,3.2873772232454618e-10,1.8905050270702406e-12,4.7759662351272727e-07,1.0235983204422462e-19,1.0638475895141609e-06,2.6200905419768371e-16,1.6058201067778356e-15,1.8787546301055135e-12,1.5555511271558591e-14,1.4673137387557282e-13,1.1926296441109141e-13,0.003468572399837748,0.044018116353059238,1.5570335075323415e-08,0.00052194293984266047,4.3957572317738058e-08,0.0021715178966122224,0.025651192133976947,1.4845665252815002e-09,1.5888442233783746e-05,0.00068178565372957673,2.7111903446451489e-10,6.4064929092450317e-16,8.800530093023553e-10
1.7708332567992168e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26098009504565367,0.085932959911443119,0.00011922358314826372,4.13866193677959e-10,7.576055633101858e-09,0.056508496673834049,0.0013716624622090053,3.3015669169992499e-10,1.9038750530734353e-12,4.77960913109241e-07,1.0326989769059823e-19,1.0650335235189194e-06,2.6341766400584729e-16,1.6078897557038726e-15,1.885624650721075e-12,1.5632516868151836e-14,1.4567288409245476e-13,1.2022122723694459e-13,0.0034653317713675405,0.044017089663056702,1.563552884302184e-08,0.00052238384177183341,4.4144213119344924e-08,0.0021784100978248463,0.025705136767536118,1.4861183085068978e-09,1.5925046562257692e-05,0.00068312854624253988,2.7203404790887535e-10,6.4225392530525665e-16,8.820899630893851e-10
1.774913125301723e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26092178794757154,0.085871910179764366,0.00011799515048244933,4.1575826439939847e-10,7.6109721237848064e-09,0.056632060023446139,0.001375134049161417,3.3157782155664898e-10,1.9172999455973735e-12,4.7832413220333674e-07,1.0418552898997731e-19,1.0662172193299807e-06,2.6482986874456714e-16,1.609954145897382e-15,1.8924985562704021e-12,1.570967492159375e-14,1.4462312371080878e-13,1.2118462678392014e-13,0.0034620956603899351,0.044016038330069056,1.5700873108705702e-08,0.00052282351673545516,4.4331053408817668e-08,0.0021853022147207005,0.025759021715084561,1.4876659300186696e-09,1.5961614711462093e-05,0.00068446952405048383,2.7294918047668955e-10,6.4385718412690264e-16,8.8412490326341503e-10
1.778992993804229e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26086356358036022,0.085810917712732651,0.00011677991515745443,4.1765257080037911e-10,7.6459466593770152e-09,0.056755502407655818,0.0013786036233982078,3.3300110804065394e-10,1.9307797426096205e-12,4.7868628607237598e-07,1.0510674358297966e-19,1.067398684998723e-06,2.6624566601321194e-16,1.6120133602005053e-15,1.8993763249521377e-12,1.5786985156557501e-14,1.4358202773455469e-13,1.2215317606688129e-13,0.0034588640568334549,0.044014962651178081,1.5766367514297377e-08,0.00052326196951898822,4.4518092157427325e-08,0.0021921942246029224,0.025812847047125224,1.4892094093218125e-09,1.5998146741438338e-05,0.00068580858994804776,2.7386442930071915e-10,6.4545907018788853e-16,8.8615783315732371e-10
1.783072862306735e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26080542160472514,0.085749982469839114,0.00011557772919498599,4.1954910107957879e-10,7.6809790983406023e-09,0.056878823933614757,0.0013820711872515189,3.3442654732069509e-10,1.9443144817466478e-12,4.7904737995970073e-07,1.0603355910652508e-19,1.0685779285321656e-06,2.6766505341816169e-16,1.6140674810585583e-15,1.9062579350863173e-12,1.5864447298423101e-14,1.4254953152980863e-13,1.2312688809149492e-13,0.0034556369506719307,0.044013862919948341,1.5832011701214703e-08,0.00052369920488237525,4.470532833978202e-08,0.0021990861049310823,0.025866612834337593,1.4907487657892687e-09,1.603464271219367e-05,0.00068714574673374754,2.7477979153367945e-10,6.4705958628437233e-16,8.8818875610254816e-10
1.7871527308092412e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26074736168449453,0.085689104410197919,0.00011438844635118526,4.2144784348856612e-10,7.7160692995017279e-09,0.05700202470906978,0.0013855367430583006,3.358541355882695e-10,1.9579042003153997e-12,4.7940741907489765e-07,1.0696599319381859e-19,1.0697549578932649e-06,2.6908802857286208e-16,1.6161165905199632e-15,1.9131433651131019e-12,1.594206107327612e-14,1.4152557082537369e-13,1.2410577585425767e-13,0.0034524143319241041,0.044012739426470791,1.5897805310917309e-08,0.00052413522756038851,4.4892760934338585e-08,0.0022059778333201954,0.025920319147572986,1.4922840186625609e-09,1.6071102683697268e-05,0.00068848099720985928,2.7569526434753864e-10,6.486587352089943e-16,8.9021767542891335e-10
1.7912325993117473e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26068938348658283,0.08562828349255279,0.00011321192209532257,4.2334878633158098e-10,7.7512171220497077e-09,0.057125104842352128,0.0013890002931599595,3.3728386905753856e-10,1.9715489352948486e-12,4.7976640859406545e-07,1.0790406347433467e-19,1.070929781001258e-06,2.7051458909789066e-16,1.6181607702362383e-15,1.9200325935917806e-12,1.6019826207906359e-14,1.4051008171316214e-13,1.2508985234252126e-13,0.0034491961906532305,0.044011592457405692,1.5963747985288109e-08,0.00052457004226270627,4.5080388923715603e-08,0.0022128693875383357,0.025973966057851232,1.4938151870530915e-09,1.6107526715884789e-05,0.00068981434418231684,2.7661084493391264e-10,6.5025651975066717e-16,8.9224459446441649e-10
1.7953124678142535e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26063148668095415,0.08556751967528331,0.00011204801358876739,4.2525191796531584e-10,7.7864224255361243e-09,0.057248064442366006,0.0013924618399020223,3.3871574396525021e-10,1.9852487233375478e-12,4.8012435366007435e-07,1.0884778757380195e-19,1.0721024057319904e-06,2.7194473262103747e-16,1.6202001014620306e-15,1.9269255991997097e-12,1.6097742429806555e-14,1.3950300064855229e-13,1.2607913053451879e-13,0.0034459825169666919,0.044010422296025024,1.6029839365557804e-08,0.00052500365367398355,4.5268211293640796e-08,0.0022197607455059849,0.026027553636355755,1.4953422899434889e-09,1.6143914868647928e-05,0.00069114579046054337,2.7752653050393898e-10,6.5185294269565702e-16,8.9426951653499179e-10
1.7993923363167596e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2605736709405862,0.085506812916411018,0.00011089657966423049,4.2715722679869617e-10,7.8216850698738978e-09,0.057370903618576857,0.0013959213856337845,3.4014975657065924e-10,1.9990036007711645e-12,4.8048125938281981e-07,1.0979718311418849e-19,1.0732728399182e-06,2.7337845677735987e-16,1.6222346650551819e-15,1.9338223607309754e-12,1.6175809467171008e-14,1.3850426445068152e-13,1.2707362339939106e-13,0.0034427733010156045,0.044009229222254385,1.6096079092885414e-08,0.00052543606645415815,4.5456227033524713e-08,0.0022266518852960557,0.02608108195442807,1.4968653461877142e-09,1.6180267201827068e-05,0.00069247533885732329,2.7844231828720903e-10,6.5344800682603734e-16,8.9629244496437286e-10
1.8034722048192657e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26051593594143435,0.085446163173605802,0.0001097574808052735,4.2906470129266163e-10,7.857004915336407e-09,0.057493622481000969,0.0013993789327079759,3.4158590315545187e-10,2.0128136036000106e-12,4.8083713083948634e-07,1.1075226771368794e-19,1.0744410913498383e-06,2.7481575920923347e-16,1.6242645414768615e-15,1.9407228570953524e-12,1.6254027048894228e-14,1.3751381030267669e-13,1.2807334389721297e-13,0.0034395685329944312,0.044008013512714259,1.6162466809263211e-08,0.0005258672852386791,4.5644435137281692e-08,0.0022335427851316136,0.026134551083564574,1.4983843745126937e-09,1.6216583775220962e-05,0.00069380299218871496,2.7935820553250261e-10,6.5504171491904175e-16,8.983133830738918e-10
1.8075520733217718e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26045828136239763,0.085385570404191757,0.00010863057912608318,4.309743299599455e-10,7.8923818225565599e-09,0.057616221140195011,0.0014028344834804546,3.4302418002366753e-10,2.0266787675065742e-12,4.8119197307480121e-07,1.1171305898670582e-19,1.0756071677743988e-06,2.7625663756643194e-16,1.6262898107917338e-15,1.9476270673174439e-12,1.6332394904569593e-14,1.3653157575182317e-13,1.2907830497902055e-13,0.0034363682031406119,0.044006775440760822,1.6229002155882537e-08,0.00052629731463851588,4.5832834601707639e-08,0.0022404334233842174,0.026187961095412892,1.4998993935201069e-09,1.6252864648576427e-05,0.00069512875327389599,2.8027418950792572e-10,6.5663406974906437e-16,9.0033233418223869e-10
1.811631941824278e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26040070688528288,0.085325034565153279,0.00010751573835150623,4.3288610136485622e-10,7.9278156525258985e-09,0.05773869970724467,0.0014062880403098743,3.4446458350161952e-10,2.0405991278530278e-12,4.8154579110127586e-07,1.1267957454384715e-19,1.0767710768972092e-06,2.7770108950619122e-16,1.628310552668148e-15,1.9545349705353833e-12,1.641091276448788e-14,1.3555749870967499e-13,1.3008851958683777e-13,0.0034331723017341866,0.044005515276526172,1.6295684773538758e-08,0.00052672615924033873,4.6021424426897546e-08,0.0022473237785744006,0.026241312061766092,1.5014104216855897e-09,1.6289109881575199e-05,0.00069645262493502589,2.8119026749903607e-10,6.5822507408585935e-16,9.0234930160535199e-10
1.815711810326784e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26034321219477113,0.085264555613140919,0.00010641282379734114,4.3480000412305683e-10,7.9633062665936624e-09,0.057861058293754208,0.0014097396055573683,3.4590710993781902e-10,2.0545747196827212e-12,4.8189858989946668e-07,1.1365183199190392e-19,1.0779328263817189e-06,2.791491126932489e-16,1.6303268463784033e-15,1.9614465459996406e-12,1.6489580359635894e-14,1.3459151745210692e-13,1.3110400065370379e-13,0.0034299808190974253,0.0440042332869581,1.6362514304467918e-08,0.00052715382360685778,4.621020361799372e-08,0.002254213829370274,0.026294604054558867,1.502917477360362e-09,1.6325319533849735e-05,0.00069777460999716808,2.8210643681001631e-10,6.5981473069295485e-16,9.0436428865624391e-10
1.81979167882929e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26028579697838411,0.085204133504477184,0.00010532170235088361,4.3671602690134551e-10,7.9988535264658991e-09,0.057983297011836896,0.0014131891815862769,3.4735175570289994e-10,2.068605577721706e-12,4.8225037441822464e-07,1.1462984893384394e-19,1.0790924238498211e-06,2.8060070479991237e-16,1.6323387707990487e-15,1.9683617730723292e-12,1.6568397421695095e-14,1.3363357061930989e-13,1.3212476110370047e-13,0.0034267937455944647,0.044002929735859231,1.6429490390052553e-08,0.0005275803122768895,4.6399171182897391e-08,0.0022611035545850428,0.026347837145864843,1.5044205787742238e-09,1.6361493664975358e-05,0.00069909471128814984,2.8302269476462832e-10,6.6140304233098241e-16,9.0637729864474366e-10
1.8238715473317962e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2602284609264503,0.085143768195162353,0.00010424224245172244,4.3863415841743602e-10,8.034457294204519e-09,0.058105415974104367,0.0014166367707618252,3.4879851718953594e-10,2.0826917363802116e-12,4.8260114957492455e-07,1.156136429687993e-19,1.0802498768821578e-06,2.8205586350613287e-16,1.6343464044111835e-15,1.9752806312260645e-12,1.6647363683040016e-14,1.3268359721573137e-13,1.3315081385197999e-13,0.0034236110716309464,0.044001604883925814,1.6496612670591313e-08,0.00052800562976539468,4.6588326132059522e-08,0.0022679929331770156,0.026401011407891556,1.5059197440336985e-09,1.6397632334447342e-05,0.00070041293163841981,2.8393903870288792e-10,6.6299001175589132e-16,9.0838833487741362e-10
1.8279514158343023e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2601712037320727,0.08508345964088003,0.00010317431407278175,4.4055438743973761e-10,8.0701174322263808e-09,0.058227415293656028,0.0014200823754508219,3.5024739081236716e-10,2.0968332297541033e-12,4.8295092025571832e-07,1.1660323169205662e-19,1.081405193018391e-06,2.8351458649954713e-16,1.6363498253008421e-15,1.9822031000425872e-12,1.6726478876736897e-14,1.317415366099623e-13,1.341821718047927e-13,0.0034204327876536634,0.044000258988785894,1.6563880788642483e-08,0.00052842978056380832,4.6777667481725087e-08,0.0022748819442494077,0.026454126912975596,1.5074149911228075e-09,1.6433735601703899e-05,0.0007017292738809766,2.848554659824709e-10,6.6457564171559561e-16,9.1039740065740911e-10
1.8320312843368084e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26011402509109566,0.085023207797002828,0.00010211778870160706,4.4247670278713491e-10,8.1058338033023779e-09,0.058349295084069913,0.0014235259980214297,3.5169837300792645e-10,2.1110300916263927e-12,4.8329969131578948e-07,1.1759863269504688e-19,1.0825583797574951e-06,2.8497687147552421e-16,1.6383491111594256e-15,1.989129159212121e-12,1.6805742736542261e-14,1.3080732853457183e-13,1.3521884785951527e-13,0.0034172588841502073,0.043998892305036987,1.6631294386145694e-08,0.00052885276914024565,4.6967194251071559e-08,0.0022817705670477805,0.026507183733580197,1.5089063379081522e-09,1.6469803526125077e-05,0.00070304374085124026,2.8577197398158955e-10,6.6615993495508884e-16,9.1240449928420035e-10
1.8361111528393145e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.26005692470207348,0.084963012618597705,0.00010107253932189096,4.4440109332876993e-10,8.1416062705564958e-09,0.058471055459393094,0.0014269676408428516,3.5315146023455441e-10,2.1252823554687032e-12,4.8364746757956381e-07,1.1859986356533621e-19,1.0837094445580789e-06,2.8644271613724321e-16,1.6403443392841002e-15,1.9960587885324955e-12,1.6885154996901287e-14,1.298809130858911e-13,1.3626085490467884e-13,0.003414089351648622,0.043997505084283357,1.6698853102704028e-08,0.00052927459993947911,4.7156905460525655e-08,0.0022886587809589458,0.026560181942291528,1.5103938021363368e-09,1.6505836166994154e-05,0.00070435633538690624,2.8668856009348182e-10,6.6774289421534811e-16,9.1440963405350611e-10
1.8401910213418206e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.25999990226623848,0.084902874060431607,0.00010003844039523599,4.4632754798382046e-10,8.1774346974648889e-09,0.058592696534131246,0.0014304073062850252,3.5460664897232512e-10,2.1395900544426673e-12,4.8399425384095374e-07,1.1960694188661745e-19,1.0848583948386533e-06,2.8791211819574578e-16,1.6423355865782888e-15,2.0029919679076267e-12,1.6964715392946335e-14,1.2896223072374686e-13,1.3730820581999777e-13,0.0034109241807170555,0.043996097575172796,1.6766556581146176e-08,0.0005296952773831328,4.7346800137184718e-08,0.0022955465655114531,0.026613121611813395,1.5118774014325169e-09,1.6541833583527664e-05,0.00070566706032788363,2.8760522172717598e-10,6.693245222269056e-16,9.1641280825720298e-10
1.8442708898443267e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.25994295748746971,0.084842792076976647,9.9015367843151202e-05,4.4825605572128078e-10,8.2133189478549441e-09,0.0587142184232394,0.001433844996718455,3.5606393572297877e-10,2.1539532214014355e-12,4.8434005486362515e-07,1.2061988523870206e-19,1.0860052379778941e-06,2.8938507536996931e-16,1.6443229295522391e-15,2.0099286773467976e-12,1.7044423660495611e-14,1.2805122227114809e-13,1.3836091347639808e-13,0.0034077633619634304,0.043994670023432721,1.6834404464539285e-08,0.00053011480587001247,4.7536877311867878e-08,0.0023024339003738458,0.026666002814964118,1.5133571533083266e-09,1.6577795834889587e-05,0.00070697591851617652,2.8852195631415215e-10,6.7090482171712915e-16,9.1841402518301544e-10
1.8483507583468328e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.25988609007226238,0.084782766622415393,9.8003199029278766e-05,4.5018660555974448e-10,8.2492588859043673e-09,0.058835621242113285,0.0014372807145139092,3.5752331700983222e-10,2.1683718888911403e-12,4.8468487538118661e-07,1.2163871119751244e-19,1.0871499813149589e-06,2.908615853868116e-16,1.646306444323504e-15,2.0168688969640955e-12,1.712427953605141e-14,1.2714782891392492e-13,1.3941899073604645e-13,0.0034046068860351004,0.043993222671906224,1.690239639155874e-08,0.00053053318977614979,4.7727136014575258e-08,0.0023093207653526312,0.026718825624674029,1.5148330751596111e-09,1.6613722980128576e-05,0.00070828291279573035,2.8943876130009527e-10,6.7248379541123954e-16,9.2041328811445989e-10
1.852430626849339e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.25982929972969682,0.084722797650646234,9.7001812741848202e-05,4.5211918656718298e-10,8.2852543761402228e-09,0.058956905106579527,0.0014407144620420811,3.5898478937770197e-10,2.1828460891522237e-12,4.8502872009741812e-07,1.226634373350751e-19,1.0882926321497685e-06,2.9234164598119701e-16,1.6482862066175217e-15,2.0238126069767869e-12,1.7204282756798566e-14,1.262519922003211e-13,1.4048245045237934e-13,0.0034014547436185248,0.04399175576058726,1.6970532004993689e-08,0.0005309504334548267,4.7917575282764538e-08,0.0023162071403923855,0.02677159011398075,1.516305184260889e-09,1.6649615078211477e-05,0.00070958804601237906,2.9035563414292499e-10,6.7406144602084753e-16,9.2241060033081497e-10
1.8561025085015944e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.25977825408011146,0.084668873830513094,9.6109685096023095e-05,4.5386023712764707e-10,8.3176977027843015e-09,0.059065958974651112,0.0014438031521981512,3.6030189954462086e-10,2.1959203763083013e-12,4.8533734989574538e-07,1.2359075003185004e-19,1.0893192348136291e-06,2.9367673439435122e-16,1.6500648465857305e-15,2.0300649140083375e-12,1.7276411418941843e-14,1.2545215206968941e-13,1.4144417681389721e-13,0.003398621512929766,0.04399041901286433,1.7031976615379947e-08,0.00053132498145107851,4.8089124216455327e-08,0.0023224044425653465,0.026819028350860766,1.5176268367402742e-09,1.6681888049877793e-05,0.00071076107705210642,2.9118087563979679e-10,6.7548020257088344e-16,9.2420651617073947e-10
