Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CO2X(24),CHOX(53)
1.2207972571529871e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761940129,0.11866996543069587,0.022821567684343177,4.4381752888941109e-55,5.2144704324224547e-40,6.4186654408017878e-20,3.3142805238396556e-38,5.1108247293848647e-30,2.3321774515572413e-66,1.0774503918131351e-11,1.5871717790383611e-58,1.0774503695940184e-11,4.7599195858902393e-40,6.489579541230593e-43,3.4447425006565269e-54,3.9940463412033111e-55,1.1348567819911371e-31,1.2858283879538505e-45,5.8842521297618278e-10,1.7422225414312113e-11,6.9834416872833638e-14,7.9341364451039815e-22,6.9692874282303434e-14,2.2184939491677636e-17,3.0785582750575969e-17,1.1789431874129972e-18,1.4606278920089095e-33,3.6795089055794425e-28,1.1282138468734841e-50,6.9227882198233762e-21,6.065988054151489e-48,4.3923746749812901e-50,3.6838469460927657e-50
1.5588641912808475e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727602620108,0.11866996526474433,0.02282156768193087,1.8558116683770619e-54,1.0816754655097541e-39,1.0121017085467172e-19,1.1004148881896951e-37,9.9655756502940047e-30,9.3499256545258997e-66,1.3758212711438871e-11,5.0596947035187006e-58,1.3758212362263331e-11,1.0792655082309372e-39,1.3788399865950473e-42,1.2650123843454697e-53,1.4667237202433147e-54,1.9406998589591981e-31,3.3310743380043762e-45,7.5137372704761179e-10,2.224684169377101e-11,8.9203716192020913e-14,1.0978905535112521e-21,8.8976500873889826e-14,3.0588533561175481e-17,5.2113538483268288e-17,2.3851935096084116e-18,4.2819155175640598e-33,6.9387274142341981e-28,3.2937922547587049e-50,1.0879113087414944e-20,2.2275863404502138e-47,1.5678838908075998e-49,1.4613667889997848e-49
1.8969311254087077e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585838926,0.11866996509879278,0.022821567679518564,6.2297694309853412e-54,1.9785775117335303e-39,1.4720075762970094e-19,3.0487087536846411e-37,1.7342460334069438e-29,3.1198187644911761e-65,1.6741921506511846e-11,1.3707707774164049e-57,1.6741921000071851e-11,2.1548369050847768e-39,2.55942136705332e-42,3.8676164509732442e-53,4.4842937947431312e-54,3.0041327437816236e-31,7.5049140427661779e-45,9.143222378301193e-10,2.7071457969195346e-11,1.0858820059658128e-13,1.4130839215092173e-21,1.0825275829877976e-13,3.9254592888736266e-17,7.9859448583265009e-17,4.281992395451788e-18,1.0633727085473132e-32,1.1787109127629724e-27,8.2712159490889239e-50,1.5778772603579216e-20,6.8104823793636212e-47,4.8084652911662907e-49,4.7724296523796853e-49
2.234998059536568e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727569057744,0.11866996493284127,0.022821567677106257,1.852617350124547e-53,3.3069683445432905e-39,2.0231115195313712e-19,7.4680621586638878e-37,2.7821958977787156e-29,9.1517316035576652e-65,1.9725630303377266e-11,3.3097299389054044e-57,1.9725629608918293e-11,3.9242963054553246e-39,4.3108913290335042e-42,1.0412436368815335e-52,1.2072567264509451e-53,4.3355615045585208e-31,1.5300808205199152e-44,1.0772707452720891e-09,3.1896074240527517e-11,1.2798843486688274e-13,1.7332099735789897e-21,1.2752153371710073e-13,4.8033584155109031e-17,1.1409640239880954e-16,7.0586529469153979e-18,2.3474051985798305e-32,1.8590754307335955e-27,1.8674702159376228e-49,2.1636518925561095e-20,1.8334997906697684e-46,1.3244366338560162e-48,1.3884225193302839e-48
2.911131927792289e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727535495369,0.11866996460093822,0.022821567672281641,1.7429169660826765e-52,7.7770000462895078e-39,3.3995667214725231e-19,4.2308960616315826e-36,6.1185686755753697e-29,1.0003326480344455e-63,2.569304790248768e-11,1.7551561037830597e-56,2.5693046739584613e-11,1.1186895444563661e-38,1.0166682570786247e-41,8.1330059527927851e-52,9.4294180269649772e-53,7.8163139159194676e-31,5.6833649197415901e-44,1.4031677501181902e-09,4.154530677090641e-11,1.6683747185695379e-13,2.3768277862313332e-21,1.6603661830604426e-13,6.5650903023487852e-17,2.0134436243320699e-16,1.625033976653883e-17,9.7454246623557933e-32,4.0032754065281442e-27,9.1252570371052624e-49,3.6230625218970318e-20,1.4320347848585797e-45,8.6057142432608217e-48,1.1922811199681539e-47
3.587265796048009e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727501932999,0.11866996426903519,0.022821567667457025,7.6496073261578127e-52,1.5150453831147963e-38,5.141424304088391e-19,1.4824262842405319e-35,1.1393030834407776e-28,5.0181602295032937e-63,3.1660465508760092e-11,5.8940598814840342e-56,3.1660463754305334e-11,2.5365154626993206e-38,1.9762261251740772e-41,3.4277178618078524e-51,3.9740346861972586e-52,1.238936312902123e-30,1.558024080182355e-43,1.7290647415908299e-09,5.1194539284919851e-11,2.0575210960095934e-13,3.0229246627335233e-21,2.0452178596649514e-13,8.3305507769758875e-17,3.1275098737646322e-16,3.117034620540111e-17,2.8093984444616906e-31,7.3734373968639587e-27,3.0035309754853239e-48,5.4659643238755009e-20,6.0352041098539744e-45,3.0865744150980672e-47,5.028078876670439e-47
4.26339966430373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727468370618,0.11866996393713217,0.022821567662632408,2.4853929113619608e-51,2.6149401232834792e-38,7.2486601232159743e-19,4.0605483798560106e-35,1.9030434796118104e-28,1.8076538638000292e-62,3.7627883122186037e-11,1.5756443733168228e-55,3.7627880653095155e-11,4.9730265967202685e-38,3.3984024532194246e-41,1.0813006238506643e-50,1.2536218985639697e-51,1.8057654607894878e-30,3.5568424862337905e-43,2.0549617196916464e-09,6.0843771782572138e-11,2.4473361571891754e-13,3.6692827795928295e-21,2.4297706263227409e-13,1.0094922573447021e-16,4.4706722609496112e-16,5.3089969114561969e-17,6.6273716778947786e-31,1.2240592275989524e-26,7.9218220858644531e-48,7.6922687341237e-20,1.9037917929759547e-44,8.7286344040324781e-47,1.5951566185662575e-46
4.939533532559451e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727434808232,0.11866996360522916,0.022821567657807792,6.7872326776349264e-51,4.1516580125829367e-38,9.7212482020968586e-19,9.5301181238520034e-35,2.9468131338190582e-28,5.3386462046100316e-62,4.3595300742757575e-11,3.652871108913624e-55,4.3595297435959328e-11,8.8262449420116734e-38,5.3737006314375722e-41,2.8562996303728219e-50,3.3114422507250826e-51,2.482242644084443e-30,7.1851480428963991e-43,2.3808586844211868e-09,7.0493004263864395e-11,2.8378319500245369e-13,4.3154105433590095e-21,2.8140247242738086e-13,1.1857303404283167e-16,6.0303398838747614e-16,8.325320526979849e-17,1.3731840473114057e-30,1.8883779479605353e-26,1.8088628468024782e-47,1.0301917295526269e-19,5.0287843270125161e-44,2.1360422883827858e-46,4.2831742511664646e-46
6.291801269070892e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727367683438,0.11866996294142318,0.022821567648158559,3.6891770950808946e-50,8.8113093123878005e-38,1.576239637406714e-18,3.8827726886371573e-34,6.0363290026497528e-28,3.2412513590962008e-61,5.5530136005309216e-11,1.4845979240557298e-54,5.5530130653915405e-11,2.2607346033831659e-37,1.1318493628244386e-40,1.425566029251888e-49,1.6526635907057879e-50,4.1643819322564331e-30,2.2817552199669173e-42,3.0326525737667542e-09,8.979146917736891e-11,3.6209064155696986e-13,5.6073520072193592e-21,3.5816377678228586e-13,1.5377190291239522e-16,9.7557260437763501e-16,1.7256066810738712e-16,4.5350424010583455e-30,3.8531121738240261e-26,7.0684414217714419e-47,1.6671079478129491e-19,2.5096653835769723e-43,9.565872794941503e-46,2.2684100286772073e-45
7.644069005582334e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727300558621,0.11866996227761725,0.022821567638509326,1.3495946829150445e-49,1.6091208495457652e-37,2.326469768714801e-18,1.1715059480403434e-33,1.0758037042562361e-27,1.2843980824525125e-60,6.7464971296353997e-11,4.4815978340286774e-54,6.7464963408184184e-11,4.8183518902212812e-37,2.0534720798655535e-40,4.9602681677617291e-49,5.7502838162019002e-50,6.2859423947896984e-30,5.7479942305645873e-42,3.6844464096282662e-09,1.0908993402543422e-10,4.4068293389447993e-13,6.8989215595137033e-21,4.3480588373230019e-13,1.8890886782213293e-16,1.4213148151762303e-15,3.0795336392130597e-16,1.1698277993736838e-29,6.8549619278545498e-26,2.0781415013333724e-46,2.4573087349504128e-19,8.731912113043592e-43,3.0226276240145017e-45,8.159221859713661e-45
8.996336742093775e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727233433782,0.11866996161381138,0.022821567628860093,3.9883770383341799e-49,2.6621476672818131e-37,3.2227983294981541e-18,2.9562991971924726e-33,1.7480542724602662e-27,4.0907914572119198e-60,7.939980661582804e-11,1.1342637495535206e-53,7.9399795698773136e-11,9.1111352718780643e-37,3.3782265783030472e-40,1.4135176833931245e-48,1.638599106875556e-49,8.8475240782126113e-30,1.2516017620715492e-41,4.3362401920060517e-09,1.2838839880806033e-10,5.195680705459458e-13,8.1905160193208705e-21,5.1132898643084677e-13,2.2399232357777189e-16,1.9316660688080359e-15,4.9782436352492159e-16,2.5823803135208062e-29,1.1129072784782004e-25,5.1538032850076212e-46,3.4007571038660924e-19,2.488180595250284e-42,7.9539074402125271e-45,2.3829576491573812e-44
1.0348604478605217e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727166308921,0.11866996095000557,0.022821567619210861,1.0335233440936023e-48,4.102925843421778e-37,4.2652103834978003e-18,6.6280557961116858e-33,2.6569277428287839e-27,1.1405350821644936e-59,9.1334641963668419e-11,2.5563766983160922e-53,9.1334627525686125e-11,1.582366062516483e-36,5.1812965554376079e-40,3.5492735825247009e-48,4.1143142186757067e-49,1.1849760863998872e-29,2.4655027360913076e-41,4.9880339209000241e-09,1.4768686352524704e-10,5.9875287189416227e-13,9.4821903079356121e-21,5.8773327508146016e-13,2.5902262811768453e-16,2.4992348807559517e-15,7.4937465655415581e-16,5.1172488345012734e-29,1.6908538235019309e-25,1.1423724856074388e-45,4.4974175931317084e-19,6.2473412213528869e-42,1.8369428623729342e-44,6.1106067336749535e-44
1.1700872215116658e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727099184037,0.1186699602861998,0.022821567609561628,2.4216912008292981e-48,5.9927724815449885e-37,5.4536918487563815e-18,1.3591294488210838e-32,3.8380161647285819e-27,2.881365062876611e-59,1.0326947733981412e-10,5.2768269278401193e-53,1.0326945888892603e-10,2.5758636322731944e-36,7.5356924712333064e-40,8.1083071624963423e-48,9.3988292915200078e-49,1.5293282364134404e-29,4.5028836102534351e-41,5.6398275963099705e-09,1.6698532817699409e-10,6.7824298699078951e-13,1.0773890714667523e-20,6.6401893430966477e-13,2.9399882092145561e-16,3.11782046182879e-15,1.0686214319980767e-15,9.3401532313612251e-29,2.4420358636030482e-25,2.3281560237289318e-45,5.7472560233883181e-19,1.4271163331087577e-41,3.8417620575612411e-44,1.4184709047146266e-43
1.440540768813954e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726964934176,0.11866995895858842,0.022821567590263162,1.0764723978810537e-47,1.1364146502737935e-36,8.2688043888936735e-18,4.6987213973487288e-32,7.1581554108756816e-27,1.5856311873402871e-58,1.2713914817677877e-10,1.8556023850325958e-52,1.2713912022440655e-10,5.903339354396561e-36,1.418747194643821e-39,3.518667120176551e-47,4.0783532322705165e-48,2.3506654441840466e-29,1.2683219318401235e-40,6.9434147866779018e-09,2.0558225728416938e-10,8.3815874070254285e-13,1.3357318116858144e-20,8.1623509823578285e-13,3.6378824694535718e-16,4.4862605608438015e-15,1.931252944369285e-15,2.586211236056678e-28,4.5542258201403569e-25,8.0885311083498258e-45,8.7063283370006394e-19,6.1920779518162743e-41,1.3357288488835542e-43,6.1937534677548698e-43
1.6815172931474502e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726845316266,0.118669957775675,0.022821567573068059,3.1806903894138623e-47,1.826619505472759e-36,1.126917793126874e-17,1.1737511627307135e-31,1.1381324439881045e-26,5.4534205033091862e-58,1.4840723801433954e-10,4.713547849302658e-52,1.4840719993882841e-10,1.0956373528309803e-35,2.2681694217071675e-39,1.0334614115462592e-46,1.1977678645091298e-47,3.2317978838807684e-29,2.7490684187885571e-40,8.1049224270464574e-09,2.3997246535992957e-10,9.8171741617606345e-13,1.5659127463985308e-20,9.5146310182268343e-13,4.2578788116670467e-16,5.8286064507566317e-15,2.9750528487870762e-15,5.4797989377132469e-28,7.2416167179505345e-25,2.0473853319757836e-44,1.1858729554434756e-18,1.8184305086528835e-40,3.331130638753367e-43,1.8113904037896193e-42
1.9545869042153346e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726709767621,0.11866995643522221,0.022821567553582923,8.9873796898062882e-47,2.8956972613087129e-36,1.5229501407101341e-17,2.8346813518804774e-31,1.787049077091854e-26,1.791357155051858e-57,1.725077974446431e-10,1.1636247215674853e-51,1.725077460107402e-10,1.9999720309685555e-35,3.5765285116419568e-39,2.9162993987397555e-46,3.3797131103066949e-47,4.4008020252330603e-29,5.834285308028588e-40,9.4211186458179893e-09,2.7894273729509047e-10,1.1456412320496652e-12,1.8267519886581487e-20,1.1042487723590576e-12,4.958376023115594e-16,7.4610446472363365e-15,4.4987729036187146e-15,1.1292008059967566e-27,1.1371844582426245e-24,5.0478166018199839e-44,1.6018239278662794e-18,5.1306568354472643e-40,8.0338192580667432e-43,5.0763611679768674e-42
2.227656515283219e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726574218866,0.11866995509476964,0.022821567534097788,2.1941944636630636e-46,4.3190891008372327e-36,1.9785056209788826e-17,6.0555231366595257e-31,2.6450742506067378e-26,4.9824782285056513e-57,1.9660835698869222e-10,2.5468199702770519e-51,1.9660829019204346e-10,3.3738177771881198e-35,5.3091423950135814e-39,7.12202215143951e-46,8.2531807014642362e-47,5.7514664671581366e-29,1.1214036323735369e-39,1.0737314646494839e-08,3.1791300896340405e-10,1.3109094812146364e-12,2.0875960548427164e-20,1.2565557730312064e-12,5.656682075778168e-16,9.1868654446619622e-15,6.4081222902366631e-15,2.1036522012947923e-27,1.6833959693004692e-24,1.1042427743135116e-43,2.0801413047063945e-18,1.2528065444498658e-39,1.714409643467469e-42,1.2318874396198065e-41
2.5900756181043876e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726394317827,0.11866995331571585,0.022821567508237037,6.104751938587614e-46,6.8441706277193598e-36,2.6750239978262198e-17,1.4433065496012221e-30,4.1568981066076007e-26,1.6115387969213076e-56,2.2859471819900883e-10,6.2867927957839246e-51,2.2859462791838565e-10,6.164302581463852e-35,8.3646910243531797e-39,1.9825512891288228e-45,2.2972213230859619e-46,7.8254945557061015e-29,2.3817147118225909e-39,1.2484175016140663e-08,3.6963451223490359e-10,1.5323577003729399e-12,2.4337925603373633e-20,1.4579615916335155e-12,6.5800984203542891e-16,1.158661306518086e-14,9.570170588234619e-15,4.2800891027326283e-27,2.6459558115922073e-24,2.723927971946618e-43,2.8112319312087317e-18,3.4867841017905419e-39,4.0762922866264286e-42,3.4068240843074158e-41
2.952494720925556e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726214416583,0.11866995153666245,0.022821567482376286,1.4802426588495341e-45,1.020661869702849e-35,3.476341654881108e-17,3.0548817642547069e-30,6.1569532565880991e-26,4.5289113101527234e-56,2.6058107960765479e-10,1.3806153685118027e-50,2.6058096231465187e-10,1.0406773010513161e-34,1.2408066761540394e-38,4.8247983666374932e-45,5.5900493259777897e-46,1.0221607054676648e-28,4.584177552101602e-39,1.4231035001619338e-08,4.2135601503635858e-10,1.7562288895128376e-12,2.7799899531329484e-20,1.6585303912759927e-12,7.499673209903365e-16,1.4077632950755873e-14,1.3478568460759961e-14,7.8863866763212764e-27,3.919519837333859e-24,5.9834306636548336e-43,3.6520621703397746e-18,8.4838495274138189e-39,8.588761270928937e-42,8.2199730231791458e-41
3.314913823746725e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726034515134,0.11866994975760943,0.022821567456515535,3.2146980153960027e-45,1.4529444190797351e-35,4.3824308531749148e-17,5.8966719037139527e-30,8.7135612915084776e-26,1.1108564005101064e-55,2.9256744121348014e-10,2.7646526521744238e-50,2.9256729338094331e-10,1.6534848620612778e-34,1.7575158759585721e-38,1.0507203099286406e-44,1.2172606806420023e-45,1.2940996546490541e-28,8.176990387292829e-39,1.5977894602930905e-08,4.7307751736776839e-10,1.9825393153583745e-12,3.1261940093877857e-20,1.8582656531246233e-12,8.4154304147352858e-16,1.663321418782893e-14,1.815654447485059e-14,1.3472593730708054e-26,5.5476077406734152e-24,1.1980824822803195e-42,4.6025654368035228e-18,1.8472199364997708e-38,1.6521948574734576e-41,1.7786550080706882e-40
3.677332926567894e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725854613479,0.11866994797855678,0.022821567430654784,6.4101836920908712e-45,1.9936702845327679e-35,5.3932639845137854e-17,1.0588917683124069e-29,1.1895013112492511e-25,2.472821868266722e-55,3.2455380301534046e-10,5.1488431355410454e-50,3.2455362111736113e-10,2.5038543852605973e-34,2.4000963900976255e-38,2.1018723645242997e-44,2.4347999610743309e-45,1.5984855294635483e-28,1.3733739238422642e-38,1.7724753820075441e-08,5.2479901922913267e-10,2.2112982270122007e-12,3.4724061113945381e-20,2.0571708423991124e-12,9.3273866892631326e-16,1.9233712766793292e-14,2.362027696585979e-14,2.1685464952110297e-26,7.573708708673675e-24,2.2313703197615296e-42,5.6626752124076417e-18,3.6945007546366169e-38,2.958953991019282e-41,3.5363370351189216e-40
4.039752029389063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725674711619,0.11866994619950452,0.022821567404794033,1.1929555409892956e-44,2.6553560358645722e-35,6.5088135596465451e-17,1.7935091944957919e-29,1.5769613130657576e-25,5.069836374505536e-55,3.5654016501209612e-10,9.0400518972728391e-50,3.5653994552400739e-10,3.6464735438214608e-34,3.1819647525901791e-38,3.9219263960277543e-44,4.5427365258751335e-45,1.9354376583005205e-28,2.1966032651284326e-38,1.9471612653052998e-08,5.7652052062045074e-10,2.4425097828517593e-12,3.8186179130863164e-20,2.2552494106053826e-12,1.0235546362975525e-15,2.186461899290594e-14,2.9880824895782391e-14,3.3267383415538051e-26,1.0041309557467196e-23,3.9169086249484212e-42,6.8323250053265217e-18,6.8923699568885657e-38,4.998364036841147e-41,6.5660810007854133e-40
4.402171132210232e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725494809554,0.11866994442045266,0.022821567378933282,2.0988968635121622e-44,3.4506256150793127e-35,7.7290521906417987e-17,2.8956662224467049e-29,2.0405657187425726e-25,9.7532468757816279e-55,3.8852652720261259e-10,1.5122120039191849e-49,3.8852626660098379e-10,5.1416640114285788e-34,4.1164525492498532e-38,6.9192424586432065e-44,8.0137899243745867e-45,2.3050752453620749e-28,3.3742492089159886e-38,2.1218471101863656e-08,6.2824202154172228e-10,2.6761746176534549e-12,4.1648290319059923e-20,2.4525047946315633e-12,1.1139926053309294e-15,2.4514988150666932e-14,3.6945695631206254e-14,4.9056408386659245e-26,1.2993880808324527e-23,6.5509421935310247e-42,8.1114483654474144e-18,1.2157584859738039e-37,8.0448842449689982e-41,1.1530101405099824e-39
4.764590235031401e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725314907283,0.11866994264140115,0.02282156735307253,3.5214658094878198e-44,4.3922138507234254e-35,9.0539525865882091e-17,4.4907546981820942e-29,2.5871451281036499e-25,1.7754340190791495e-54,4.2051288958576008e-10,2.4280168983310753e-49,4.2051258434839237e-10,7.0554213628069087e-34,5.2168111169894431e-38,1.1640559602178175e-43,1.3480784149019241e-44,2.707517357081098e-28,5.0098427122323638e-38,2.2965329166507503e-08,6.7996352199294741e-10,2.9122904682993731e-12,4.511051581935818e-20,2.6489404176203244e-12,1.2040557634767885e-15,2.7176811587394536e-14,4.4819472690857117e-14,6.9984820627604365e-26,1.6474888575432949e-23,1.0516132418404807e-41,9.4999788719507294e-18,2.0449528306721184e-37,1.244131100086191e-40,1.9313694116978208e-39
5.12700933785257e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725135004796,0.11866994086235005,0.022821567327211779,5.6783025103870922e-44,5.4929656228743817e-35,1.0483487584889193e-16,6.7312257823092671e-29,3.2235307279852629e-25,3.089367616132925e-54,4.5249925216041348e-10,3.7659868441933399e-49,4.5249889876633503e-10,9.4594231787934284e-34,6.4962126075632932e-38,1.881989510424417e-43,2.1793157944737872e-44,3.1428831795782147e-28,7.2259262038109228e-38,2.471218684698462e-08,7.3168502197412477e-10,3.1508531789819637e-12,4.857285109124191e-20,2.8445596887887219e-12,1.2937454014688142e-15,2.984401889333135e-14,5.3504817168020926e-14,9.7076784915828014e-26,2.0527791875588325e-23,1.6307301705621887e-41,1.0997850140475593e-17,3.305573767704934e-37,1.859763946840645e-40,3.1099981964589725e-39
5.489428440673739e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724955102108,0.11866993908329934,0.022821567301351028,8.8468908129813038e-44,6.7658314782187099e-35,1.2017630157538024e-16,9.7977577692304548e-29,3.9565539640884606e-25,5.1661116930430342e-54,4.8448561492545278e-10,5.6687697120899955e-49,4.8448520985491336e-10,1.2431016745180302e-33,7.9677401381373026e-38,2.9395115077405373e-43,3.4036109714968886e-44,3.6112921206964935e-28,1.0164704185961246e-37,2.6459044143295078e-08,7.8340652148525428e-10,3.3918569596471974e-12,5.2035063121602693e-20,3.0393660033294992e-12,1.3830599834770285e-15,3.2512221614384925e-14,6.3002725046306733e-14,1.3144811071159059e-25,2.5196040575242027e-23,2.4539592423244968e-41,1.2604995824091154e-17,5.1620868046945413e-37,2.6986085106523572e-40,4.8396889145764831e-39
