Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24)
1.216275352222016e-07,0.09977366400000001,0.80000000000000004,0.0,0.27493606424250977,0.095840904745513919,0.094894400959786587,3.0039466987360503e-19,1.1485356208450384e-15,1.78025319869016e-05,2.2223676435816952e-09,4.1992708801918675e-17,1.2447813517273656e-15,3.0265729430168969e-11,3.1845327890087425e-33,1.0422916467256583e-09,3.5404328852982584e-23,7.3413411027962292e-24,1.0148178272628057e-22,1.4257258040004926e-25,1.1926085516677598e-15,1.5138999115034522e-25,0.0041407613863371634,0.010211195157866631,7.0926864537275047e-10,2.7565565205651262e-12,3.7049216285537247e-05,1.748725981220133e-13,2.2997086749994006e-07,1.8100237770473703e-05,6.9743265266717332e-10,2.2397873062047712e-07,5.3610160204157924e-23
1.2215159784267148e-07,0.09977366400000001,0.80000000000000004,0.0,0.27489516512557377,0.095841333535256756,0.094873803446851826,3.0673513936286081e-19,1.1687035343419393e-15,1.8036587910499473e-05,2.2564725315622034e-09,4.2516045064661951e-17,1.2629450670384594e-15,3.058349777107265e-11,3.3144985630466097e-33,1.050188860339824e-09,3.6310107332514773e-23,7.4675709526973481e-24,1.0434975441177262e-22,1.4541728553464346e-25,1.2098525849327002e-15,1.5590754524359067e-25,0.0041401808969810773,0.010252390140930275,7.1211414297968434e-10,2.7777990469955786e-12,3.7179203214169488e-05,1.7740322441338021e-13,2.3271095554768472e-07,1.8249151345245843e-05,7.061123837467331e-10,2.2694981848595183e-07,5.4504431524289909e-23
1.2267566046314138e-07,0.09977366400000001,0.80000000000000004,0.0,0.27485428771173542,0.09584176225871939,0.094853216529250953,3.1318107904254496e-19,1.1891009240709013e-15,1.8272084343066789e-05,2.2909397858835399e-09,4.3043579418830192e-17,1.2812950422687524e-15,3.0903048655206021e-11,3.4491779003213248e-33,1.0580871772182345e-09,3.7234937239090533e-23,7.5952885443644327e-24,1.0728321904235232e-22,1.4830555709123038e-25,1.2272667732703407e-15,1.6054041791206297e-25,0.0041395998892023817,0.010293563932894316,7.1495819538139592e-10,2.7990752439259052e-12,3.7308594091495239e-05,1.7995724852464707e-13,2.3546861132303909e-07,1.8398631622989624e-05,7.1486149911989411e-10,2.2993904369464852e-07,5.5409613500417708e-23
1.2319972308361128e-07,0.09977366400000001,0.80000000000000004,0.0,0.27481343194618646,0.095842190886540612,0.094832640197870605,3.1973377155231868e-19,1.2097288938938252e-15,1.8509016740560258e-05,2.3257714749032811e-09,4.3575326493976603e-17,1.2998322598267319e-15,3.1224379322749174e-11,3.5887193638097453e-33,1.0659863709774466e-09,3.8179124621803775e-23,7.7245032165980058e-24,1.1028329965596107e-22,1.5123785709015341e-25,1.2448518409411834e-15,1.652910287460984e-25,0.0041390183928375441,0.010334716551983212,7.1780080356791214e-10,2.8203850796223522e-12,3.7437396210142448e-05,1.8253476887585081e-13,2.382438657041335e-07,1.8548678095251824e-05,7.2368023764472414e-10,2.3294633811353665e-07,5.6325789844789188e-23
1.2372378570408117e-07,0.09977366400000001,0.80000000000000004,0.0,0.27477259777534457,0.095842619390498499,0.094812074443613684,3.2639450932877073e-19,1.2305885473429638e-15,1.8747380586514552e-05,2.3609696671075388e-09,4.4111300895668509e-17,1.3185576998312833e-15,3.1547486969426823e-11,3.7332754482473236e-33,1.0738862195488801e-09,3.9142978685415498e-23,7.8552243244958682e-24,1.1335113169650581e-22,1.5421465018450759e-25,1.2626085076609595e-15,1.7016183609473616e-25,0.0041384364365833334,0.01037584801638884,7.2064196853224875e-10,2.8417285275641628e-12,3.7565616808343086e-05,1.8513588459950906e-13,2.4103674995493489e-07,1.8699290253659986e-05,7.3256883774662796e-10,2.3597163396698071e-07,5.725304451517116e-23
1.2424784832455107e-07,0.09977366400000001,0.80000000000000004,0.0,0.2747317851468119,0.095843047743467108,0.094791519257399204,3.3316459463380577e-19,1.2516809877133487e-15,1.8987171393019358e-05,2.3965364310857603e-09,4.4651517205528381e-17,1.3374723400875634e-15,3.187236874753698e-11,3.8830026625153675e-33,1.0817865051283483e-09,4.0126811798828887e-23,7.9874612396970219e-24,1.1648786306608922e-22,1.5723640366031278e-25,1.2805374885917734e-15,1.7515533746384554e-25,0.0041378540480399555,0.010416958344270899,7.2348169127028105e-10,2.8631055662042406e-12,3.7693263067962467e-05,1.8776069553519268e-13,2.4384729571401287e-07,1.8850467589934079e-05,7.4152753741914182e-10,2.3901486385176816e-07,5.8191461714073402e-23
1.2477191094502097e-07,0.09977366400000001,0.80000000000000004,0.0,0.27469099400933478,0.09584347591937524,0.094770974630162028,3.4004533958294043e-19,1.2730073181525247e-15,1.9228384701636472e-05,2.4324738355058269e-09,4.5195989981274742e-17,1.3565771560635052e-15,3.2199021766966568e-11,4.0380616132385068e-33,1.0896870141251773e-09,4.1130939503389758e-23,8.1212233506192194e-24,1.1969465417698866e-22,1.6030358743665475e-25,1.2986394943339993e-15,1.8027406991531025e-25,0.0041372712537525421,0.010458047553757314,7.263199727806276e-10,2.8845161787354678e-12,3.7820342112649828e-05,1.904093022236117e-13,2.4667553498329178e-07,1.9002209595898368e-05,7.5055657422475049e-10,2.4207596075127472e-07,5.9141125887977429e-23
1.2529597356549086e-07,0.09977366400000001,0.80000000000000004,0.0,0.27465022431276481,0.095843903893166285,0.094750440552852783,3.4703806617350786e-19,1.2945686417475903e-15,1.947101608425882e-05,2.4687839490894564e-09,4.5744733756762877e-17,1.3758731208669505e-15,3.2527443096194049e-11,4.1986170896006607e-33,1.0975875371109759e-09,4.2155680521013576e-23,8.2565200626902265e-24,1.2297267800338464e-22,1.634166740657951e-25,1.3169152309189086e-15,1.8552061046724707e-25,0.0041366880792510991,0.010499115662944611,7.291568140645288e-10,2.9059603528626496e-12,3.7946861006106871e-05,1.9308180590025036e-13,2.4952150011679956e-07,1.9154515763493075e-05,7.5965618529570281e-10,2.45154858048793e-07,6.0102121726568847e-23
1.2582003618596076e-07,0.09977366400000001,0.80000000000000004,0.0,0.27460947600802255,0.095844331640759853,0.094729917016437515,3.5414410631277194e-19,1.3163660616095705e-15,1.9715061143912914e-05,2.5054688405878969e-09,4.6297763042025481e-17,1.3953612052234021e-15,3.2857629763278685e-11,4.3648381493878035e-33,1.1054878687680881e-09,4.320135676213969e-23,8.393360798572713e-24,1.2632312013284122e-22,1.665761387332493e-25,1.3353653998020195e-15,1.9089757649523801e-25,0.0041361045490889148,0.010540162689898269,7.3199221612573234e-10,2.9274380805800885e-12,3.8072826750470768e-05,1.9577830848856009e-13,2.5238522380942837e-07,1.9307385584786115e-05,7.6882660733484342e-10,2.4825148954004265e-07,6.1074534161969193e-23
1.2634409880643066e-07,0.09977366400000001,0.80000000000000004,0.0,0.27456874904706063,0.095844759139014898,0.094709404011897716,3.6136480184594958e-19,1.3384006809551302e-15,1.996051551550656e-05,2.5425305787579201e-09,4.6855092323313185e-17,1.4150423774543829e-15,3.3189578756836701e-11,4.5368982062656787e-33,1.1133878078377894e-09,4.4268293333514344e-23,8.5317549983828479e-24,1.29747178817542e-22,1.697824592578346e-25,1.3539906978571463e-15,1.9640762613455344e-25,0.0041355206868795482,0.010581188652653105,7.3482617997038443e-10,2.9489493579548121e-12,3.8198246284808176e-05,1.9849891259276266e-13,2.5526673908571911e-07,1.9460818551984667e-05,7.7806807661644915e-10,2.5136578944489154e-07,6.2058448367975577e-23
1.2686816142690055e-07,0.09977366400000001,0.80000000000000004,0.0,0.27452804338283021,0.095845186365693988,0.094688901530229935,3.6870150458414265e-19,1.3606736031856548e-15,2.020737486652337e-05,2.579971232338105e-09,4.7416736063134855e-17,1.4349176034563949e-15,3.3523287027004179e-11,4.7149751183006379e-33,1.1212871570682626e-09,4.5356818545802991e-23,8.6717121199025937e-24,1.332460650252818e-22,1.7303611609168702e-25,1.3727918173711303e-15,2.0205345868334549e-25,0.0041349365153323867,0.010622193569213597,7.3765870660691935e-10,2.9704941849153576e-12,3.8323126483716898e-05,2.0124372149025977e-13,2.5816607928868059e-07,1.9614814157446781e-05,7.8738082898707577e-10,2.5449769241830489e-07,6.3053949759298689e-23
1.2739222404737045e-07,0.09977366400000001,0.80000000000000004,0.0,0.27448735896924692,0.095845613299429214,0.094668409562445877,3.7615557633218028e-19,1.3831859319637141e-15,2.045563489766581e-05,2.6177928700254061e-09,4.7982708700297854e-17,1.4549878466804761e-15,3.3858751486386681e-11,4.8992512777316625e-33,1.129185723162398e-09,4.6467263921033355e-23,8.8132416387856763e-24,1.3682100249021817e-22,1.7633759232024833e-25,1.3917694460392438e-15,2.0783781500678962e-25,0.0041343520562868927,0.010663177457554227,7.4048979704595288e-10,2.99207256504619e-12,3.8447474156031935e-05,2.040128391236989e-13,2.6108327806865857e-07,1.9769371893692839e-05,7.9676509986641232e-10,2.5764713356054937e-07,6.4061123990806432e-23
1.2791628666784035e-07,0.09977366400000001,0.80000000000000004,0.0,0.2744466957611591,0.095846039919689124,0.094647928099571899,3.8372838891637062e-19,1.4059387712869427e-15,2.0705291343448399e-05,2.6559975604520226e-09,4.8553024649948174e-17,1.4752540681123311e-15,3.4195969010995526e-11,5.0899137020015611e-33,1.1370833167254596e-09,4.7599964199870152e-23,8.9563530487573575e-24,1.4047322776338317e-22,1.7968737366222354e-25,1.4109242669612418e-15,2.1376347794215322e-25,0.0041337673307455212,0.0107041403356198,7.4331945230018373e-10,3.0136845053876191e-12,3.8571296043632433e-05,2.0680637009270743e-13,2.6401836937225951e-07,1.9924491253416965e-05,8.0622112424814171e-10,2.6081404842667203e-07,6.5080056956769603e-23
1.2844034928831024e-07,0.09977366400000001,0.80000000000000004,0.0,0.27440605371431709,0.095846466206747249,0.09462745713264914,3.9142132421216378e-19,1.428933225559351e-15,2.0956339972742646e-05,2.6945873721625313e-09,4.9127698303610334e-17,1.4957172262530453e-15,3.453493644117092e-11,5.2871541260553e-33,1.1449797522126577e-09,4.8755257348722644e-23,9.1010558618079657e-24,1.4420399026295871e-22,1.8308594846950863e-25,1.430256958638056e-15,2.1983327270477063e-25,0.0041331823589054288,0.01074508222132577,7.4614767338429379e-10,3.0353300162412585e-12,3.8694598820346356e-05,2.0962441964531163e-13,2.6697138743134429e-07,2.0080171729498305e-05,8.1574913670080884e-10,2.6399837303527777e-07,6.6110834790109721e-23
1.2896441190878014e-07,0.09977366400000001,0.80000000000000004,0.0,0.27436543278534309,0.095846892141651263,0.094606996652733297,3.9923577417172479e-19,1.4521703996601077e-15,2.1208776589275302e-05,2.7335643735913242e-09,4.9706744029227282e-17,1.5163782771003596e-15,3.4875650582491679e-11,5.4911690959133678e-33,1.1528748478766624e-09,4.9933484566686037e-23,9.247359608380219e-24,1.4801455232431645e-22,1.8653380772708958e-25,1.4497681949690999e-15,2.2605006729490305e-25,0.0041325971601889463,0.010786003132558527,7.4897446131484832e-10,3.0570091109809648e-12,3.8817389090949799e-05,2.1246709366908954e-13,2.6994236675209993e-07,2.0236412815012209e-05,8.2534937136869299e-10,2.672000438766276e-07,6.715354386165054e-23
1.2948847452925003e-07,0.09977366400000001,0.80000000000000004,0.0,0.27432483293170229,0.095847317706194049,0.094586546650894332,4.0717314085141852e-19,1.475651399009819e-15,2.1462597032081588e-05,2.7729306330403085e-09,5.0290176171200122e-17,1.5372381741305049e-15,3.5218108206671718e-11,5.7021600635279587e-33,1.1607684257151012e-09,5.1134990292318023e-23,9.3952738375504711e-24,1.5190618924982477e-22,1.900314450529125e-25,1.4694586452501916e-15,2.3241677290546203e-25,0.0041320117532729472,0.010826903087175712,7.5179981711020819e-10,3.0787218058691698e-12,3.893967339025732e-05,2.1533449868204632e-13,2.7293134210419802e-07,2.0393214003241342e-05,8.3502206197269088e-10,2.7041899792007855e-07,6.8208270779372082e-23
1.3001253714971993e-07,0.09977366400000001,0.80000000000000004,0.0,0.2742842541116759,0.095847742882885098,0.094566107118216558,4.1523483643920513e-19,1.4993773296343298e-15,2.1717797175914868e-05,2.8126882186568924e-09,5.0878009050427699e-17,1.5582978682805825e-15,3.5562306052443404e-11,5.920333482929731e-33,1.168660311418071e-09,5.2360122210251499e-23,9.5448081172038241e-24,1.5588018935842463e-22,1.935793566977258e-25,1.4893289741720582e-15,2.3893634433057745e-25,0.0041314261561170504,0.010867782103006478,7.5462374179043434e-10,3.1004681198786148e-12,3.906145818230061e-05,2.1822674182325791e-13,2.7593834851004821e-07,2.0550574787686609e-05,8.4476744181119719e-10,2.736551726208879e-07,6.9275102387666723e-23
1.3053659977018983e-07,0.09977366400000001,0.80000000000000004,0.0,0.2742436962843337,0.095848167654923599,0.094545678045798345,4.234222832819483e-19,1.5233492982260969e-15,2.1974372931614294e-05,2.8528391984122425e-09,5.1470256964346033e-17,1.5795583079314883e-15,3.5908240826427497e-11,6.1459009076728523e-33,1.1765503343156954e-09,5.3609231257644579e-23,9.695972034203259e-24,1.5993785403497538e-22,1.9717804154489387e-25,1.5093798418194186e-15,2.456117803749876e-25,0.0041308403859908038,0.010908640197851784,7.5744623637720173e-10,3.122248074519392e-12,3.9182749859592089e-05,2.211439308432999e-13,2.7896342123415678e-07,2.0708494662078008e-05,8.545857437609974e-10,2.7690850592640246e-07,7.0354125766598542e-23
1.3106066239065972e-07,0.09977366400000001,0.80000000000000004,0.0,0.2742031594095084,0.095848592006172142,0.094525259424752012,4.3173691391263504e-19,1.5475684122031527e-15,2.2232320246431986e-05,2.8933856400798164e-09,5.2066934186967742e-17,1.6010204388913663e-15,3.6255909203990122e-11,6.3790790895859175e-33,1.1844383273257676e-09,5.4882671630469093e-23,9.8487751945527648e-24,1.6408049777937347e-22,2.0082800111018374e-25,1.5296119036706292e-15,2.5244612426423204e-25,0.0041302544594998122,0.010949477389484669,7.6026730189371511e-10,3.1440616936712634e-12,3.9303554742470506e-05,2.2408617409446954e-13,2.8200659577259522e-07,2.0866973120385267e-05,8.6447720027816144e-10,2.8017893628165472e-07,7.144542823116607e-23
1.3158472501112962e-07,0.09977366400000001,0.80000000000000004,0.0,0.27416264344777125,0.095849015921131694,0.094504851246203725,4.4018017107750737e-19,1.5720357797657024e-15,2.249163510432118e-05,2.9343296112141612e-09,5.2668054968921197e-17,1.622685204379584e-15,3.6605307830086481e-11,6.6200900788363064e-33,1.1923241269015078e-09,5.6180800789638931e-23,1.0003227223554578e-23,1.6830944825544483e-22,2.0452973954152383e-25,1.5500258105978736e-15,2.5944246405562671e-25,0.0041296683926108956,0.010990293695650492,7.6308693936462377e-10,3.1659090034211669e-12,3.9423879078525622e-05,2.2705358052083875e-13,2.8506790784258928e-07,2.1026009656828443e-05,8.7444204339894017e-10,2.8346640263438528e-07,7.2549097330565351e-23
1.3210878763159952e-07,0.09977366400000001,0.80000000000000004,0.0,0.27412214836040777,0.095849439384917343,0.094484453501293406,4.4875350776310857e-19,1.5967525099503981e-15,2.2752313526186778e-05,2.9756731791299814e-09,5.3273633537489685e-17,1.6445535450112255e-15,3.6956433320091532e-11,6.8691613253154669e-33,1.2002075729794533e-09,5.7503979466979037e-23,1.0159337765960605e-23,1.7262604633961268e-22,2.0828376361873636e-25,1.5706222088678853e-15,2.6660393305000076e-25,0.004129082200676276,0.011031089134067213,7.6590514981594425e-10,3.1877900319058576e-12,3.9543729042098708e-05,2.3004625964814224e-13,2.8814739337223055e-07,2.11856037658883e-05,8.8448050474066978e-10,2.8677084443951328e-07,7.3665220847458363e-23
1.3263285025206941e-07,0.09977366400000001,0.80000000000000004,0.0,0.27408167410939416,0.095849862383234979,0.094464066181174436,4.5745838722323956e-19,1.6217197126823151e-15,2.3014351570099774e-05,3.0174184108814708e-09,5.3883684096650364e-17,1.6666263987820882e-15,3.730928226061768e-11,7.1265257813525349e-33,1.2080885089275282e-09,5.8852571671036633e-23,1.0317116486118061e-23,1.7703164616934289e-22,2.1209058275324302e-25,1.5914017401431945e-15,2.7393371020417626e-25,0.0041284958984568777,0.011071863722425605,7.68721934274978e-10,3.2097048091596212e-12,3.9663110733856339e-05,2.3306432157352507e-13,2.9124508849032184e-07,2.134575494231653e-05,8.9459281550267366e-10,2.9009220166307498e-07,7.4793886797242572e-23
1.331569128725393e-07,0.09977366400000001,0.80000000000000004,0.0,0.27404122065737613,0.095850284902358932,0.094443689277013798,4.662962830058323e-19,1.6469384988246838e-15,2.3277745331476954e-05,3.0595673732419087e-09,5.4498220827113138e-17,1.6889047010541785e-15,3.7663851210319371e-11,7.3924220057636405e-33,1.215966781493304e-09,6.0226944692735556e-23,1.0476573068109414e-23,1.8152761519136767e-22,2.1595070898774351e-25,1.6123650414838704e-15,2.8143502054416894e-25,0.0041279095001447103,0.011112617478389521,7.7153729377024129e-10,3.2316533669669815e-12,3.9782030180434493e-05,2.3610787695517519e-13,2.943610295163592e-07,2.1506462681145886e-05,9.0477920646717235e-10,2.9343041478564823e-07,7.5935183427321829e-23
1.336809754930092e-07,0.09977366400000001,0.80000000000000004,0.0,0.27400078796764638,0.095850706929110463,0.094423322779991742,4.752686789797324e-19,1.6724099802264083e-15,2.3542490943227185e-05,3.1021221326835073e-09,5.511725788635941e-17,1.7113893845416948e-15,3.8020136700685054e-11,7.6670942692441912e-33,1.2238422407524858e-09,6.16274691108752e-23,1.0637717215886753e-23,1.861153342096896e-22,2.1986465699587002e-25,1.6335127453497656e-15,2.8911113557909304e-25,0.0041273230193844476,0.011153350419596109,7.7435122933138621e-10,3.2536357387203239e-12,3.9900493334150042e-05,2.3917703700183538e-13,2.9749525295065503e-07,2.1667726477700037e-05,9.1503990800019129e-10,2.9678542480528579e-07,7.7089199216383606e-23
1.342050381134791e-07,0.09977366400000001,0.80000000000000004,0.0,0.27396037600412443,0.095851128450836848,0.094402966681301798,4.8437706936140048e-19,1.6981352697674153e-15,2.380858457586566e-05,3.1450847553575309e-09,5.5740809408680746e-17,1.7340813792974962e-15,3.837813523681599e-11,7.950792661111303e-33,1.2317147400576414e-09,6.3054518797474884e-23,1.0800558653400582e-23,1.9079619743336771e-22,2.2383294408181382e-25,1.6548454796032328e-15,2.9696537371574788e-25,0.0041267364692941511,0.011194062563656054,7.7716374198913429e-10,3.2756519592823644e-12,4.0018506072777138e-05,2.422719134622409e-13,3.0064779546461041e-07,2.1829545827603371e-05,9.2537515005247403e-10,3.0015717323997256e-07,7.8256022873673267e-23
1.34729100733949e-07,0.09977366400000001,0.80000000000000004,0.0,0.27391998473133611,0.095851549455391621,0.09438262097215061,4.9362295874152392e-19,1.7241154814018789e-15,2.4076022437597493e-05,3.1884573070746544e-09,5.6368889505217301e-17,1.7569816127000379e-15,3.8737843298192694e-11,8.2437731974036013e-33,1.2395841359872042e-09,6.4508470922965511e-23,1.0965107124723213e-23,1.9557161252408592e-22,2.2785609017992841e-25,1.6763638675123111e-15,3.0500110067386931e-25,0.004126149862485242,0.011234753928153764,7.7997483277520373e-10,3.2977020648533914e-12,4.0136074199385646e-05,2.4539261861447513e-13,3.0381869389113795e-07,2.1991920226790564e-05,9.3578516216039546e-10,3.0354560212962841e-07,7.9435743338276908e-23
