Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),CHOX(53),COX(50)
9.999999999999999e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375254341753568,0.11862977864963119,0.02282059835386541,1.803389669228388e-22,9.5750386967239142e-19,3.4246484436333462e-15,5.2319129740891604e-16,3.4987349318201638e-23,1.3006432443642912e-37,1.0171292799151612e-11,3.3721196498802582e-46,1.0162623880121252e-11,7.5649050902850661e-33,5.2269049583741252e-27,6.6672894676343729e-31,1.8871410452167653e-32,3.5360782975332968e-20,2.1945404784685772e-35,4.0186616820177432e-05,1.9386783585072002e-06,1.23877851906329e-11,2.9761181840927809e-09,8.5773205873960041e-16,8.4999498755952121e-14,7.4085394979050948e-10,4.1698375884179572e-15,1.4537028694040117e-14,1.4289643679756485e-18,3.957412837455932e-20,7.4712264347039559e-23,1.089834281369869e-24,3.852464292841544e-22
1.0847929471743124e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752187483885721,0.11862638393016139,0.022820516173745704,2.732472518846269e-22,1.1415400430889495e-18,3.8232478955044153e-15,7.2494602650061756e-16,3.8181919402895e-23,2.1278539251008813e-37,1.1033507352701756e-11,4.7005546937156329e-46,1.1023806514349541e-11,8.9549137258706669e-33,6.2185594093898867e-27,1.0074679813176326e-30,2.8393691352707889e-32,4.2026758099903355e-20,2.8213036609043426e-35,4.3581271000906457e-05,2.1030385932922308e-06,1.2404419001539939e-11,3.2337752886650975e-09,8.5888378627088507e-16,8.5163329571089655e-14,8.0525977778003937e-10,4.5875284395724769e-15,1.8547506971640155e-14,1.7152175954556413e-18,4.3608736918529907e-20,1.0410402375604163e-22,1.5113438931827053e-24,5.3881691771038538e-22
1.217179596694909e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751632169525608,0.11862108779457761,0.022820387870541772,4.9106373132728391e-22,1.4651986082545882e-18,4.4843169705448986e-15,1.1492658459767323e-15,4.3237299703059981e-23,4.2658897284136366e-37,1.2379599994527596e-11,7.5176538640513158e-46,1.2368198439334065e-11,1.136847751641065e-32,7.96215828458003e-27,1.8062164210827581e-30,5.0572251256593973e-32,5.3726735368931251e-20,4.0236927988432998e-35,4.8877304477969719e-05,2.3596449924423807e-06,1.2430387062417272e-11,3.6367393269897013e-09,8.6068181865829303e-16,8.5427584441834153e-14,9.0598612874631826e-10,5.2598734605567837e-15,2.6164560934150153e-14,2.2258597414165291e-18,5.0104857179583491e-20,1.6621011344293336e-22,2.3986379419197201e-24,8.6453750090754186e-22
1.3495662462155055e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751077345371322,0.1186157965520033,0.022820259572279164,8.292507667668894e-22,1.8346113679669321e-18,5.1947467332052508e-15,1.736109912527078e-15,4.8381898523362368e-23,7.9500145279896093e-37,1.3725598744944212e-11,1.1451254433342747e-45,1.3712387525905035e-11,1.4082938435935745e-32,9.9524732491748904e-27,3.047886739988101e-30,8.4793249573905156e-32,6.7053899292890841e-20,5.530163244360521e-35,5.416844473667119e-05,2.6162415069431488e-06,1.245635242999583e-11,4.0405393046695462e-09,8.6247966456817786e-16,8.5702217488681485e-14,1.0069194821781974e-09,5.9569208747874876e-15,3.5598037222169769e-14,2.8190083081737463e-18,5.6841726095272613e-20,2.524852489340267e-22,3.6269646738360664e-24,1.3187461332781913e-21
1.481952895736102e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750523010969591,0.11861051019791326,0.02282013127895401,1.3316382731993667e-21,2.251453744529878e-18,5.9569736900596785e-15,2.5219076002562181e-15,5.362327920440894e-23,1.3967730043372217e-36,1.5071503659174367e-11,1.6768271175249461e-45,1.5056374140485048e-11,1.7103490360280915e-32,1.2199319907076042e-26,4.8967947349999221e-30,1.3537719964008793e-31,8.2066945341950226e-20,7.3767087923577305e-35,5.9454696302242166e-05,2.8728281443137519e-06,1.2482315089655929e-11,4.4451751068247676e-09,8.6427732298859777e-16,8.5987292175896535e-14,1.1080595906648365e-09,6.6787467480785704e-15,4.7031472096082712e-14,3.5003856042705363e-18,6.3820119342077588e-20,3.6840877413549484e-22,5.2731554380049239e-24,1.9310411935756658e-21
1.7467261947772953e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749415809612909,0.11859995213710608,0.022819874707100597,3.0538927521033983e-21,3.2341592559679765e-18,7.6466380320013562e-15,4.8532588899657529e-15,6.4426631597464868e-23,3.7661921101655327e-36,1.7763032199739368e-11,3.2778003589405284e-45,1.7743741418481302e-11,2.4085863780869811e-32,1.7502281322901268e-26,1.1271451351781332e-29,3.0774770226162312e-31,1.1738634530425136e-19,1.2237381424901709e-34,7.0012551433936443e-05,3.3859718177009994e-06,1.2534232313476525e-11,5.2569537253840195e-09,8.6787207931922e-16,8.6589021308943963e-14,1.310959080052423e-09,8.1970380554616713e-15,7.6618391646631706e-14,5.152026002448023e-18,7.8504581807593214e-20,7.1371004295223129e-22,1.0163455578102363e-23,3.7626134364258714e-21
2.0114994938184884e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748310561837919,0.1185894135760384,0.022819618154950656,6.2112229109892179e-21,4.4268394402105921e-18,9.5730934835060707e-15,8.5031681657086764e-15,7.5707831970627375e-23,8.8067954171777422e-36,2.0454186057098508e-11,5.8319388837721329e-45,2.0430303201179277e-11,3.2366029679577481e-32,2.3951210878391703e-26,2.3059892591885499e-29,6.2202539787115497e-31,1.6015801716100406e-19,1.8907483193768448e-34,8.0550905990998619e-05,3.8990760725965408e-06,1.2586138764185743e-11,6.0720742655961085e-09,8.7146608975201068e-16,8.7233282099375674e-14,1.5146826054020223e-09,9.8153555952022705e-15,1.1633801711352752e-13,7.2317993107519867e-18,9.4164451174741931e-20,1.2561894098557076e-21,1.7830751939861814e-23,6.6531079155972283e-21
2.2762727928596816e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747207264033696,0.11857889447865951,0.022819361622473364,1.1545150516114165e-20,5.8431155814662545e-18,1.1756357555364176e-14,1.3884530649164659e-14,8.7527330154895981e-23,1.8500222649407939e-35,2.3144965671404878e-11,9.6705676308803982e-45,2.3116062413620594e-11,4.2001506071259733e-32,3.1627598386471376e-26,4.3173545457321459e-29,1.1509264246156126e-30,2.1085785570781969e-19,2.7701513078267015e-34,9.1069796024375164e-05,4.4121409688639931e-06,1.263803447755629e-11,6.8905358122933601e-09,8.7505935676739117e-16,8.7920586054062873e-14,1.7192281655714423e-09,1.1534307330926866e-14,1.6756022633994126e-13,9.7949065868506452e-18,1.1080593506935044e-19,2.0577774087966665e-21,2.9150252451847009e-23,1.0940616977021222e-20
2.541046091900875e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746105912596003,0.1185683948089855,0.022819105109637947,2.0011769705795022e-20,7.4967062166941354e-18,1.421668270369078e-14,2.1461570916439948e-14,9.994555077331252e-23,3.5771124926308592e-35,2.5835371482090378e-11,1.5182735989038088e-44,2.5801021978036945e-11,5.3056877526520335e-32,4.0614262200405781e-26,7.5444862161457868e-29,1.9881583591266242e-30,2.6996456692074789e-19,3.8948450941834119e-34,0.00010156925751814373,4.9251665662384431e-06,1.2689919478061101e-11,7.7123374522535716e-09,8.7865188206340764e-16,8.8651445798493633e-14,1.9245937498301155e-09,1.3354500977536563e-14,2.3161376329594522e-13,1.2900722160725124e-17,1.2843524218667726e-19,3.1879748829322064e-21,4.510838170885102e-23,1.7006030162179181e-20
2.805819390942068e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745006503927327,0.11855791453109928,0.022818848616413711,3.2806622869438793e-20,9.4014273983780102e-18,1.6974557232010776e-14,3.1748229343009779e-14,1.1302289328183686e-22,6.4748865934485675e-35,2.8525403927866991e-11,2.2819289830292485e-44,2.8485184813854861e-11,6.5603776056462135e-32,5.0995356075198015e-26,1.2476726197657812e-28,3.2508962901690071e-30,3.3795966628386684e-19,5.2993472125085733e-34,0.00011204932638964092,5.4381529243267258e-06,1.2741793792829928e-11,8.5374782741495843e-09,8.8224366752215461e-16,8.9426375159370028e-14,2.1307773378748126e-09,1.5276544002294086e-14,3.0978782019493048e-13,1.661278481882689e-17,1.470585823204636e-19,4.7235650386680562e-21,6.679980978279438e-23,2.5271679620002609e-20
3.0705926899832613e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743909034436814,0.1185474536091503,0.022818592142770006,5.138782725590596e-20,1.1571192951342673e-17,2.0050706165298873e-14,4.5306663645698604e-14,1.2681973201289938e-22,1.1105423552549409e-34,3.1215063446728153e-11,3.3097318555182004e-44,3.1168553837700404e-11,7.9720862619948804e-32,6.2856375858904777e-26,1.9723416585145616e-28,5.0820996386566219e-30,4.1532747716930385e-19,7.019960607274328e-34,0.00012251003848958608,5.9511001026076879e-06,1.2793657450730489e-11,9.3659573685438869e-09,8.8583471514614977e-16,9.0245889143646745e-14,2.3377768998599099e-09,1.7301043624800964e-14,4.0333350498947127e-13,2.0998789651917774e-17,1.6668216639162141e-19,6.7483466853700035e-21,9.542492669534894e-23,3.6200082026544869e-20
3.6001392880656476e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741719898660189,0.11852658968999456,0.022818079254101894,1.1318060438255623e-19,1.6762002834341688e-17,2.7241916003518491e-14,8.4720406150331614e-14,1.5681327010090375e-22,2.87518397994513e-34,3.6593265452093209e-11,6.400725251334919e-44,3.6532922102002726e-11,1.1301528180424463e-31,9.1366925599675945e-26,4.4280608280597229e-28,1.1163430241715765e-29,6.0013255708424887e-19,1.1564616207965486e-33,0.00014337353544532596,6.976877157024603e-06,1.2897352907051778e-11,1.103292674651762e-08,8.9301460459941964e-16,9.2020736738324748e-14,2.7542157787434691e-09,2.1659840307805999e-14,6.413617572434099e-13,3.20841436645816e-17,2.0895491587206237e-19,1.2634223638059603e-20,1.7879096406323357e-22,6.8089272929601987e-20
4.129685886148034e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739538476672415,0.11850580276604192,0.022817566443389614,2.2313039439421853e-19,2.3182411757152265e-17,3.5960879925695612e-14,1.4511101343052054e-13,1.904086588484723e-22,6.526697521379949e-34,4.196998098781448e-11,1.1357098930026437e-43,4.1894150048117046e-11,1.5370930336682497e-31,1.2685697309474028e-25,8.9035346310004783e-28,2.1974983038337026e-29,8.2831049014265127e-19,1.7861206381041768e-33,0.00016416003386345322,8.0024982027701665e-06,1.3001006068725136e-11,1.2713238348291202e-08,9.0019156580501328e-16,9.3980131406513456e-14,3.1738939580499709e-09,2.6435743854607923e-14,9.5499789322389583e-13,4.6781183348069941e-17,2.553032018157978e-19,2.1646731278326506e-20,3.0682866890047355e-22,1.1713259768613737e-19
4.659232484230421e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373736473998587,0.11848509255287389,0.022817053710390115,4.0453117935796133e-19,3.0947276742584582e-17,4.6382009159761321e-14,2.3257063486772934e-13,2.2808799283449107e-22,1.3409897457481299e-33,4.7345213532111988e-11,1.888650905334055e-43,4.725226090870399e-11,2.026833783753203e-31,1.7005948198587046e-25,1.646628659248716e-27,3.9809820745600813e-29,1.103836782398742e-18,2.6281277276533552e-33,0.00018486981816409663,9.0279637110944704e-06,1.3104617156103422e-11,1.4406884965781185e-08,9.0736561405272379e-16,9.6128233749379136e-14,3.5967948586485106e-09,3.1633603166429186e-14,1.353017428933949e-12,6.578034019850645e-17,3.0577675555195589e-19,3.4683984913654267e-20,4.9270127057917739e-22,1.8835851171454805e-19
5.188779082312807e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735198660218563,0.11846445876712612,0.02281654105486125,6.8683752838215107e-19,4.0173044482169356e-17,5.8683586324915064e-14,3.5383623762790087e-13,2.7033296876617063e-22,2.5480821627753043e-33,5.2718966551840489e-11,2.986041984716059e-43,5.2607277872058293e-11,2.6092865527500067e-31,2.2172953153263172e-25,2.8518337940559501e-27,6.7574099366225307e-29,1.430731710951455e-18,3.7240775283110359e-33,0.00020550317171335691,1.0053274151225178e-05,1.3208186389417187e-11,1.6113859420441512e-08,9.1453676462518443e-16,9.8469221695605458e-14,4.0229017517155395e-09,3.725826323376049e-14,1.8437100800225543e-12,8.9837874547451265e-17,3.6042532958147846e-19,5.2734198399868058e-20,7.5104394121709163e-22,2.873320920114026e-19
5.718325680395193e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33733040209093801,0.11844390112648426,0.022816028476561834,1.1062302423732733e-18,5.0977759993034224e-17,7.3047793272651144e-14,5.1625331165955788e-13,3.1762488683803517e-22,4.54658001447489e-33,5.8091243502532763e-11,4.5338947666179279e-43,5.7959224082254702e-11,3.2954639671069869e-31,2.8264453030536603e-25,4.6846430151705884e-27,1.0884631880885677e-28,1.8130602725118401e-18,5.1205274951259952e-33,0.00022606037682723078,1.1078429990375996e-05,1.3311713987033834e-11,1.7834154563010596e-08,9.2170503267734821e-16,1.0100729002911973e-13,4.4521977597695317e-09,4.3314565151780939e-14,2.4349149729920379e-12,1.1977569197970598e-16,4.1929869861477e-19,7.6869791209613445e-20,1.0979083559460174e-21,4.2012457543624811e-19
6.24787227847758e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373088935843977,0.11842341934968019,0.022815515975251572,1.7061473654543373e-18,6.3481075401973074e-17,8.966073894289285e-14,7.2774197598326402e-13,3.7044465208787535e-22,7.7037591328390442e-33,6.3462047828443076e-11,6.6598444369038064e-43,6.3308122639293633e-11,4.0974739757410738e-31,3.536044301791372e-25,7.3673435914171692e-27,1.6793350890764359e-28,2.254932131986274e-18,6.8695195265219138e-33,0.00024654171477553121,1.2103431693755141e-05,1.3415200166212107e-11,1.9567763273251255e-08,9.2887043328874964e-16,1.0374664993182211e-13,4.8846658577269503e-09,4.9807346136179022e-14,3.1340534314841314e-12,1.5648117779076586e-16,4.8244666061154524e-19,1.0824162412651695e-19,1.550703801107411e-21,5.9328490913111961e-19
6.777418876559966e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33728746080189093,0.11840301315648805,0.022815003550691122,2.5377818550759992e-18,7.7804258836851773e-17,1.087124871688764e-13,9.9676543573635945e-13,4.2927277574793714e-22,1.2500755411050857e-32,6.8831382962590369e-11,9.5161769182683778e-43,6.8653996599246145e-11,5.0285140569267502e-31,4.3543194014919512e-25,1.1171071806360804e-26,2.4992437872944533e-28,2.7605015711981419e-18,9.0290991571400031e-33,0.00026694746578579537,1.3128279724573828e-05,1.3518645143271065e-11,2.1314678459693462e-08,9.3603298147522847e-16,1.0669152852028054e-13,5.3202888739796244e-09,5.6741439538360876e-14,3.9481593912412782e-12,2.0090704959302844e-16,5.4991903781858e-19,1.4807401015174373e-19,2.1281508155795422e-21,8.1381328019149145e-19
7.306965474642352e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33726610346378505,0.11838268226772032,0.022814491202642038,3.6605464120175593e-18,9.4070203412670202e-17,1.3039708437887937e-13,1.3323007930789e-12,4.9458937658724375e-22,1.9553464520633534e-32,7.4199252326801464e-11,1.3283127214892204e-42,7.399686897439788e-11,6.1028654630150389e-31,5.289727395345307e-25,1.6421127666413509e-26,3.6073939574509058e-28,3.3339674378453664e-18,1.1663831291822489e-32,0.0002872779090471731,1.4152974544054697e-05,1.3622049133309949e-11,2.3074893059379976e-08,9.4319269216955401e-16,1.0984616837737221e-13,5.7590494914916067e-09,6.4121674860814521e-14,4.8839074425598695e-12,2.5407122849554466e-16,6.2176567781106421e-19,1.9766009493005016e-19,2.8502352759404523e-21,1.0891366214204486e-18
7.836512072724739e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724482129148448,0.11836242640522407,0.022813978930866792,5.1425080831815908e-18,1.1240343631690638e-16,1.5491258720784131e-13,1.7438120438393799e-12,5.6687418224677886e-22,2.9635066126074782e-32,7.9565659331753681e-11,1.8172450522451996e-42,7.9336762733392069e-11,7.3358875003706646e-31,6.3509569069616983e-25,2.3502361410772214e-26,5.071780090760714e-28,3.979573094669853e-18,1.4845312715165742e-32,0.00030753332271429612,1.5177516611440262e-05,1.3725412350303572e-11,2.484840003761222e-08,9.5034958022804473e-16,1.1321482708448887e-13,6.2009302489145807e-09,7.1952877772114302e-14,5.9476386684092978e-12,3.1705672830255634e-16,6.9803645453362979e-19,2.5835759566904143e-19,3.7381679234512952e-21,1.4270859514999254e-18
8.366058670807125e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372236140074264,0.11834224529187691,0.022813466735128778,7.0607964918169035e-18,1.3293012800238873e-16,1.8246109005225557e-13,2.2412250041137215e-12,6.466065305698639e-22,4.3700195851682362e-32,8.4930607377017775e-11,2.4431263479504339e-42,8.4673700801372028e-11,8.744011837334275e-31,7.5469305153663009e-25,3.2864625614902896e-26,6.9696335204221991e-28,4.701606368776514e-18,1.8652682023412653e-32,0.00032771398391113414,1.6201906384001321e-05,1.3828735007136833e-11,2.66351923876975e-08,9.5750366043298584e-16,1.1680177675154559e-13,6.6459135417224071e-09,8.0239870121859199e-14,7.145384533807638e-12,3.9101156160885409e-16,7.7878126934280435e-19,3.3158497123794543e-19,4.814347873596481e-21,1.8358753371224876e-18
8.895605268889511e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720248133507735,0.11832213865158335,0.022812954615192275,9.5019887053972957e-18,1.5577810148869406e-16,2.1324875257726574e-13,2.8349039767167393e-12,7.342653709273024e-22,6.2910729933278453e-32,9.0294099851100388e-11,3.2346151498444459e-42,9.0007706060122681e-11,1.034473683821596e-30,8.8868068782094768e-25,4.5028283538102564e-26,9.3878466488613952e-28,5.5043995010849264e-18,2.3173127159227115e-32,0.00034782016873483859,1.7226144317045365e-05,1.3932017315570527e-11,2.8435263130697353e-08,9.6465494749027818e-16,1.2061130354472095e-13,7.0939816233641925e-09,8.8987469955455633e-14,8.482889017151648e-12,4.7714866195859137e-16,8.6405005205134376e-19,4.188179139246434e-19,6.1023293447097884e-21,2.3240823165032654e-18
9.425151866971899e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718142299892928,0.11830210620927084,0.022812442570822478,1.2562472457097619e-17,1.8107684176811785e-16,2.4748582716408538e-13,3.5356300533378575e-12,8.3032926553654769e-22,8.8663170026006501e-32,9.5656140131486618e-11,4.2247539666805309e-42,9.533880134821144e-11,1.2156621925878774e-30,1.0379982852224622e-24,6.0589763624359847e-26,1.242337560086164e-27,6.3923290959354254e-18,2.8502390320869633e-32,0.00036785215225957203,1.8250230863925006e-05,1.4035259486259481e-11,3.0248605315177001e-08,9.7180345603071511e-16,1.2464770721281036e-13,7.5451166064347652e-09,9.8200491528708962e-14,9.965629088664977e-12,5.7674582166969502e-16,9.538927619734888e-19,5.2158613198701096e-19,7.626791645287969e-21,2.9006296962881507e-18
9.954698465054285e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716043872449536,0.11828214769088599,0.022811930601785477,1.634878913528161e-17,2.0895750531379672e-16,2.8538668628920894e-13,4.3545809625948842e-12,9.3527639077471861e-22,1.2261763529637547e-31,1.0101673158468211e-10,5.451432611358561e-42,1.006670094611284e-10,1.4199281974805246e-30,1.2036095610328309e-24,8.0227152151118099e-26,1.618362236197769e-27,7.3698160708653863e-18,3.4745270076608359e-32,0.0003878102085403221,1.9274166476046289e-05,1.4138461728762666e-11,3.2075212016955862e-08,9.7894920061070299e-16,1.2891530061190242e-13,7.9993004638618646e-09,1.0788374532228424e-13,1.1598833626532708e-11,6.9114564498347987e-16,1.0483593889714794e-18,6.4147042577494409e-19,9.4135121456640905e-21,3.5747686468503537e-18
