Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HOCXO(25)
5.809471239724922e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1113392892026215,0.099479419236319783,0.05992173365533613,1.0385447679123411e-08,6.7476265351427736e-05,0.00020702602099219851,1.2745688762685678e-07,1.1214068847704677e-13,2.5934827599836666e-16,1.5358184722877735e-13,0.0,4.9039667561563953e-14,5.760500394006856e-26,7.9947331538819019e-14,1.4527429770762213e-17,7.1993390651792004e-19,2.9382502395706154e-15,1.4536917184431613e-36,2.0537545202540354e-05,0.080047826338376302,7.642426676338041e-10,0.00098405507495534744,7.4398627109714937e-10,0.00046291590928142662,4.0801942818790544e-06,4.2739563776550708e-08,2.7413719492589552e-12,3.6987700794944241e-05,1.3929314615317871e-08,2.6310980237476724e-11,2.2618190149341817e-10,2.1437225353227725e-12,1.2627237750393739e-15
5.815016658908132e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11130317775748359,0.099478861117571898,0.059904061766010555,1.042818094483455e-08,6.7690945864901211e-05,0.00020744363004042044,1.2783450384155577e-07,1.1233702762290154e-13,2.6026520134626367e-16,1.5369564032289924e-13,0.0,4.9083172763973859e-14,5.7837086298411105e-26,8.0176626796786124e-14,1.4561230045677092e-17,7.2225006510612701e-19,2.9431627387284672e-15,1.4624312072731854e-36,2.0530768824746205e-05,0.080082854542806822,7.6450607151249587e-10,0.00098457524393269664,7.4537540069378817e-10,0.00046338525266413427,4.0854555031311505e-06,4.2811888411399711e-08,2.7462381389675973e-12,3.7082830320861534e-05,1.3969101079216027e-08,2.6380375414925725e-11,2.2631381803266726e-10,2.1518455966711965e-12,1.2679533471901751e-15
5.820562078091343e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11126710107588908,0.099478302977100003,0.059886406541119257,1.0471043331290478e-08,6.7906016331125386e-05,0.0002078614054586085,1.2821283100762622e-07,1.1253350201197507e-13,2.6118423814021615e-16,1.53809398791501e-13,0.0,4.9126642999744074e-14,5.8069843221881972e-26,8.0406296534876591e-14,1.4595070164526743e-17,7.2457113163315947e-19,2.9480760787921395e-15,1.4712137200548471e-36,2.0523998929790943e-05,0.08011784889080073,7.6476921239751438e-10,0.00098509448642052056,7.4676509498116537e-10,0.00046385447230852842,4.0907151753381391e-06,4.2884204845565404e-08,2.7511071532091606e-12,3.7178097985708254e-05,1.4008943624823406e-08,2.6449874966410495e-11,2.2644577949610416e-10,2.1599902484420179e-12,1.2731981753830139e-15
5.8261074972745534e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11123105910396319,0.09947774481506455,0.059868767954272775,1.0514035078730211e-08,6.8121476757584902e-05,0.00020827934638344777,1.2859186961440241e-07,1.1273011155574643e-13,2.621053881758005e-16,1.5392312266237863e-13,0.0,4.9170078280252933e-14,5.8303275842506856e-26,8.0636340790315376e-14,1.4628950116358951e-17,7.2689711051398746e-19,2.9529902532158217e-15,1.4800394193193453e-36,2.0517235507665219e-05,0.080152809435113909,7.6503209072049334e-10,0.00098561280370323598,7.4815535185103582e-10,0.00046432356804462343,4.0959732943308817e-06,4.2956512927526159e-08,2.7559789877907346e-12,3.7273503808295613e-05,1.4048842210211516e-08,2.6519478910496688e-11,2.2657778565425304e-10,2.1681565215101419e-12,1.2784582864180623e-15
5.831652916457764e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11119505178794617,0.099477186631625608,0.059851145979139736,1.0557156427517242e-08,6.8337327150916932e-05,0.00020869745195314622,1.2897162015062985e-07,1.1292685616577099e-13,2.6302865324529887e-16,1.5403681196327888e-13,0.0,4.9213478617002159e-14,5.8537385292503456e-26,8.0866759599825015e-14,1.466286989018844e-17,7.2922800615956196e-19,2.9579052554711464e-15,1.4889084680101705e-36,2.051047854838278e-05,0.080187736228387027,7.652947068858466e-10,0.00098613019706502813,7.4954616914078647e-10,0.00046479253970297622,4.1012298559343775e-06,4.3028812506363093e-08,2.7608536385793095e-12,3.7369047807306549e-05,1.4088796793359848e-08,2.6589187265649359e-11,2.267098362775847e-10,2.1763444467469403e-12,1.2837337003447937e-15
5.837198335640975e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11115907907419305,0.099476628426942673,0.05983354058944669,1.0600407618139255e-08,6.8553567516913162e-05,0.0002091157213074365,1.2935208310446575e-07,1.1312373575367946e-13,2.6395403513770276e-16,1.5415046672189786e-13,0.0,4.9256844021616092e-14,5.8772172704280101e-26,8.1097552999625747e-14,1.4696829474996977e-17,7.315638229768006e-19,2.962821079047133e-15,1.4978210294835567e-36,2.050372804197682e-05,0.080222629323145819,7.6555706132500285e-10,0.00098664666778979057,7.5093754475291879e-10,0.00046526138711468538,4.1064848560189529e-06,4.3101103431514873e-08,2.7657311013831684e-12,3.7464730001296058e-05,1.412880733214513e-08,2.6659000050231712e-11,2.2684193113777781e-10,2.1845540550202192e-12,1.2890244443875982e-15
5.842743754824185e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11112314090917313,0.099476070201174993,0.059815951758977942,1.0643788891207844e-08,6.8770197860522841e-05,0.00020953415358757705,1.2973325896347917e-07,1.1332075023117885e-13,2.6488153563871089e-16,1.5426408696588316e-13,0.0,4.930017450584087e-14,5.9007639210434378e-26,8.1328721025438267e-14,1.4730828859733383e-17,7.339045653686009e-19,2.9677377174501882e-15,1.506777267508933e-36,2.0496983978503517e-05,0.080257488771801527,7.6581915443875341e-10,0.00098716221716115275,7.5232947652701611e-10,0.00046573011011138938,4.1117382904549886e-06,4.3173385553046657e-08,2.7706113720786154e-12,3.7560550408691314e-05,1.4168873784353428e-08,2.6728917282506677e-11,2.2697407000641621e-10,2.1927853771941771e-12,1.294330538138702e-15
5.848289174007396e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11108723723946995,0.099475511954481233,0.059798379461575388,1.0687300487458198e-08,6.8987218185854822e-05,0.00020995274793635419,1.301151482146511e-07,1.1351789951005135e-13,2.6581115653073303e-16,1.5437767272283167e-13,0.0,4.9343470081543669e-14,5.9243785943751532e-26,8.1560263712483574e-14,1.4764868033313739e-17,7.3625023773382181e-19,2.9726551642040462e-15,1.5157773462693721e-36,2.0490246348038325e-05,0.080292314626651068,7.660809866583397e-10,0.00098767684646243643,7.5372196237648928e-10,0.00046619870852526545,4.1169901551507309e-06,4.3245658721352487e-08,2.7754944464750559e-12,3.7656509047791963e-05,1.4208996107669115e-08,2.6798938980635714e-11,2.2710625265630775e-10,2.2010384441293736e-12,1.2996520092484784e-15
5.853834593190606e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1110513680117807,0.099474953687019696,0.059780823671138399,1.0730942647748839e-08,6.9204628496180389e-05,0.00021037150349808301,1.3049775134437501e-07,1.1371518350215539e-13,2.6674289959288816e-16,1.5449122402029212e-13,0.0,4.9386730760711975e-14,5.948061403720323e-26,8.1792181095486188e-14,1.4798946984621332e-17,7.3860084446730162e-19,2.9775734128497704e-15,1.5248214303620388e-36,2.0483515140679693e-05,0.080327106939877477,7.6634255838096031e-10,0.00098819055697667042,7.5511500014300002e-10,0.00046666718218902752,4.122240446022961e-06,4.3317922787482004e-08,2.7803803204581408e-12,3.7752605936770364e-05,1.4249174259687235e-08,2.686906516268037e-11,2.2723847886016325e-10,2.2093132866826905e-12,1.3049888768560356e-15
5.859380012373817e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11101553317291615,0.099474395398948243,0.059763284361623564,1.0774715613061305e-08,6.9422428793935485e-05,0.00021079041941860912,1.3088106883845663e-07,1.1391260211942434e-13,2.6767676660100833e-16,1.5460474088576276e-13,0.0,4.9429956555452746e-14,5.9718124623945916e-26,8.2024473208673434e-14,1.4833065702506874e-17,7.4095638995983587e-19,2.9824924569456935e-15,1.5339096847986432e-36,2.0476790346545115e-05,0.080361865763550158,7.6660387003763454e-10,0.00098870334998656237,7.5650858775093069e-10,0.00046713553093592525,4.1274891590162004e-06,4.3390177602779145e-08,2.7852689898384377e-12,3.7848841093671728e-05,1.4289408197902195e-08,2.6939295846601e-11,2.2737074839188628e-10,2.2176099357072975e-12,1.3103411690267108e-15
5.8649254315570275e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1109797326698001,0.099473837090424302,0.059745761507044637,1.0818619624499887e-08,6.9640619080723362e-05,0.00021120949484530982,1.3126510118211449e-07,1.1411015527386793e-13,2.6861275932763653e-16,1.5471822334669416e-13,0.0,4.9473147477991684e-14,5.9956318837319668e-26,8.2257140085779187e-14,1.4867224175788449e-17,7.4331687859819775e-19,2.9874122900674197e-15,1.543042275005883e-36,2.0470071955775027e-05,0.080396591149625218,7.6686492202205208e-10,0.0009892152267744936,7.5790272304401437e-10,0.00046760375459974231,4.1327362900947495e-06,4.3462423019279034e-08,2.7901604505108524e-12,3.7945214536414441e-05,1.4329697879720388e-08,2.7009631050258459e-11,2.2750306102533687e-10,2.2259284220526152e-12,1.3157089044639892e-15
5.870470850740238e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11094396644946938,0.099473278761604875,0.059728255081472316,1.0862654923291314e-08,6.9859199357317014e-05,0.00021162872892709582,1.3164984885998e-07,1.1430784287757041e-13,2.695508795420308e-16,1.5483167143048639e-13,0.0,4.9516303540672469e-14,6.0195197810846491e-26,8.2490181760042752e-14,1.4901422393251736e-17,7.4568231476511315e-19,2.9923329058077641e-15,1.5522193668258978e-36,2.0463359958528754e-05,0.080431283149945854,7.6712571476491977e-10,0.00098972618862251346,7.592974039575454e-10,0.00046807185301479538,4.1379818352376744e-06,4.3534658889269328e-08,2.7950546982872977e-12,3.8041726282790274e-05,1.4370043262448655e-08,2.7080070791412738e-11,2.2763541653547205e-10,2.2342687765642785e-12,1.3210921116233818e-15
5.876016269923449e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11090823445907325,0.099472720412646584,0.059710765059034068,1.090682175078448e-08,7.0078169623661609e-05,0.00021204812081441208,1.3203531235609773e-07,1.1450566484269248e-13,2.7049112901016201e-16,1.549450851644923e-13,0.0,4.9559424755955991e-14,6.0434762678229134e-26,8.2723598264212788e-14,1.4935660343649952e-17,7.4805270283928559e-19,2.9972542977767489e-15,1.5614411265167118e-36,2.0456654344988521e-05,0.080465941816242503,7.6738624865656244e-10,0.00099023623681231045,7.6069262833744898e-10,0.00046853982601593205,4.1432257904579553e-06,4.3606885065772348e-08,2.7999517290716998e-12,3.8138376350464552e-05,1.4410444303307118e-08,2.7150615087724644e-11,2.2776781469733378e-10,2.2426310300841036e-12,1.3264908088042425e-15
5.881561689106659e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11087253664587331,0.099472162043705542,0.059693291413914024,1.0951120348450154e-08,7.0297529878877031e-05,0.00021246766965923956,1.3242149215392548e-07,1.1470362108146919e-13,2.7143350949471833e-16,1.5505846457601429e-13,0.0,4.9602511136419604e-14,6.0675014573349585e-26,8.2957389630546156e-14,1.4969938015704078e-17,7.5042804719536566e-19,3.0021764596015555e-15,1.5707077207526837e-36,2.0449955105355252e-05,0.080500567200133336,7.6764652412722112e-10,0.00099074537262523396,7.6208839412973743e-10,0.00046900767343852984,4.1484681517674766e-06,4.3679101402012464e-08,2.8048515386776307e-12,3.823516475697647e-05,1.4450900959417397e-08,2.7221263956754507e-11,2.2790025528687953e-10,2.2510152134500508e-12,1.331905024813444e-15
5.88710710828987e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11083687295724305,0.099471603654937499,0.05967583412035278,1.0995550957880675e-08,7.0517280121260324e-05,0.00021288737461509614,1.3280838873633478e-07,1.1490171150621186e-13,2.7237802275510239e-16,1.5517180969230815e-13,0.0,4.9645562694756362e-14,6.0915954630267626e-26,8.3191555890811851e-14,1.500425539810279e-17,7.5280835220398146e-19,3.0070993849265089e-15,1.5800193166249497e-36,2.0443262229852718e-05,0.080535159353124441,7.67906541564058e-10,0.00099125359734223329,7.6348469918278545e-10,0.00046947539511849458,4.1537089152290275e-06,4.3751307752001708e-08,2.8097541230176667e-12,3.8332091519739248e-05,1.4491413187815715e-08,2.7292017415963818e-11,2.2803273808037668e-10,2.259421357496185e-12,1.3373347775915393e-15
5.89265252747308e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11080124334066765,0.099471045246497788,0.059658393152647281,1.1040113820789692e-08,7.0737420348288116e-05,0.00021330723483703828,1.3319600258561076e-07,1.1509993602930619e-13,2.7332467054743665e-16,1.5528512054057922e-13,0.0,4.9688579443774256e-14,6.1157583983219525e-26,8.3426097076289747e-14,1.503861247950271e-17,7.5519362223170399e-19,3.0120230674130362e-15,1.5893760816418718e-36,2.0436575708723233e-05,0.080569718326610293,7.681663013966405e-10,0.00099176091224391729,7.648815414529937e-10,0.00046994299089225914,4.1589480768856606e-06,4.382350396989317e-08,2.8146594779075024e-12,3.8429156656040388e-05,1.4531980945440826e-08,2.7362875482713921e-11,2.2816526285471923e-10,2.2678494930526518e-12,1.3427800962445165e-15
5.898197946656291e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11076564774374366,0.099470486818541287,0.059640968485150589,1.1084809179011847e-08,7.0957950556619126e-05,0.00021372724948166152,1.3358433418345257e-07,1.1529829456321399e-13,2.7427345462455988e-16,1.5539839714798652e-13,0.0,4.9731561396395502e-14,6.1399903766616574e-26,8.3661013217774741e-14,1.5073009248528299e-17,7.5758386164108006e-19,3.0169475007396469e-15,1.5987781837294839e-36,2.0429895532231901e-05,0.080604244171873771,7.6842580400922605e-10,0.00099226731861045271,7.6627891879158209e-10,0.0004704104605967819,4.1641856328509897e-06,4.3895689910692193e-08,2.8195675992678447e-12,3.8526360183041897e-05,1.4572604189147378e-08,2.7433838174267595e-11,2.2829782938745472e-10,2.2762996509456259e-12,1.3482409984122877e-15
5.903188823921181e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11073364075009201,0.099469984216821239,0.059625300199930065,1.1125148484878136e-08,7.1156761174712664e-05,0.000214105393997383,1.3393444669418648e-07,1.154769317506862e-13,2.7512918826354428e-16,1.5550031684112163e-13,0.0,4.9770215413607154e-14,6.1618582827435431e-26,8.3872758357557613e-14,1.5104000264143661e-17,7.5973932953320962e-19,3.0213801274908932e-15,1.6072789779315664e-36,2.0423888790024255e-05,0.080635289150276748,7.6865913679050687e-10,0.00099272230860056386,7.6753701419581259e-10,0.00047083107540731907,4.1688980571103049e-06,4.3960648350721072e-08,2.8239872703711118e-12,3.8613961695475524e-05,1.4609212513345686e-08,2.7497794065060338e-11,2.2841717478670316e-10,2.2839236476216335e-12,1.3531691582035083e-15
5.908179701186071e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11070166123195527,0.099469481599530077,0.059609645078532246,1.1165595484399234e-08,7.1355887670711957e-05,0.00021448366230089635,1.342851413212942e-07,1.1565567735236193e-13,2.7598665498355095e-16,1.5560220884084645e-13,0.0,4.9808841265876062e-14,6.1837822883158224e-26,8.4084807258023129e-14,1.5135023409158049e-17,7.6189882932945346e-19,3.0258133527316351e-15,1.615816754527048e-36,2.0417887172035028e-05,0.080666307373497892,7.6889226185494297e-10,0.00099317656464653278,7.6879553980862924e-10,0.000471251587852011,4.1736091747718179e-06,4.4025598243854265e-08,2.8284091759463213e-12,3.870167533051099e-05,1.4645865714663956e-08,2.756183472829113e-11,2.2853655366890828e-10,2.2915655298228119e-12,1.3581099786180479e-15
5.9131705784509605e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11066970915136146,0.099468978966779809,0.059594003102376593,1.1206150354122857e-08,7.1555330040491818e-05,0.00021486205378056314,1.3463641841471794e-07,1.1583453130458086e-13,2.768458560555878e-16,1.557040731668585e-13,0.0,4.9847438962856854e-14,6.2057624761128987e-26,8.4297159940614385e-14,1.5166078675212485e-17,7.6406236420169177e-19,3.0302471718888635e-15,1.6243916368035486e-36,2.0411890671209351e-05,0.0806972988786923,7.6912517949600314e-10,0.00099363008768076988,7.7005449410833602e-10,0.00047167199781308666,4.178318983021021e-06,4.4090539485235473e-08,2.8328333129896853e-12,3.8789501100399582e-05,1.4682563761461303e-08,2.7625960176338841e-11,2.2865596587281498e-10,2.2992253200130709e-12,1.3630634764490995e-15
5.91816145571585e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11063778447041094,0.09946847631868222,0.05957837425291905,1.1246813270675408e-08,7.1755088279396346e-05,0.00021524056782575777,1.3498827832401572e-07,1.1601349354373271e-13,2.7770679274851132e-16,1.5580590983882505e-13,0.0,4.9886008514277226e-14,6.2277989288803047e-26,8.4509816426459599e-14,1.519716605392711e-17,7.6622993731916051e-19,3.0346815804007018e-15,1.6330037483238264e-36,2.0405899280505556e-05,0.080728263702942685,7.6935789001271576e-10,0.00099408287863539889,7.7131387558980448e-10,0.00047209230517311607,4.1830274790581639e-06,4.4155471970303474e-08,2.8372596784849856e-12,3.8877439017310753e-05,1.4719306622038263e-08,2.769017042151758e-11,2.2877541123782229e-10,2.3069030406536373e-12,1.3680296700727848e-15
5.92315233298074e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11060588715127623,0.099467973655348804,0.059562758511651923,1.1287584410761778e-08,7.1955162382240708e-05,0.00021561920382686837,1.3534072139836204e-07,1.1619256400625629e-13,2.7856946632902819e-16,1.5590771887638214e-13,0.0,4.9924549929937576e-14,6.2498917293746426e-26,8.4722776736372293e-14,1.5228285536901272e-17,7.6840155184844125e-19,3.0391165737163906e-15,1.6416532129260406e-36,2.0399912992895548e-05,0.080759201883259732,7.6959039369583202e-10,0.00099453493844225299,7.7257368273113511e-10,0.00047251250981500989,4.1877346600992736e-06,4.4220395594844172e-08,2.8416882694358533e-12,3.896548909333238e-05,1.475609426463835e-08,2.7754465476076945e-11,2.2889488960341838e-10,2.3145987142030311e-12,1.3730085758580825e-15
5.933134087510519e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11054217444750351,0.099466968283419235,0.059531566279839139,1.1369452068746717e-08,7.2356258156375776e-05,0.00021637683926346187,1.3604735843697959e-07,1.1655102934741826e-13,2.8030002920892899e-16,1.5611125412665465e-13,0.0,5.0001548393539406e-14,6.2942467046251139e-26,8.5149608910084066e-14,1.5290620781922171e-17,7.727569177954625e-19,3.0479882966116803e-15,1.6590646981080665e-36,2.0387955698910814e-05,0.080820998459776916,7.7005478173210125e-10,0.00099543686833848395,7.7509456794433422e-10,0.00047335261047772796,4.1971450661130465e-06,4.4350215846993013e-08,2.8505521157012906e-12,3.914192577065121e-05,1.4829803768596041e-08,2.7883310062013578e-11,2.2913394469659761e-10,2.3300440098486211e-12,1.3830045922036977e-15
5.9421176665873205e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.11048492621350336,0.099466063397689181,0.05950353791629083,1.144350485972346e-08,7.2718324544978081e-05,0.00021705912215077473,1.3668532969126508e-07,1.1687401764175242e-13,2.8186348862002971e-16,1.5629434153856711e-13,0.0,5.0070750886270749e-14,6.3343597220142133e-26,8.5534797147114257e-14,1.5346832214309733e-17,7.7669060048889079e-19,3.0559748018202147e-15,1.6748640303048861e-36,2.0377211516671204e-05,0.080876524626210339,7.7047202652624269e-10,0.00099624611406172697,7.7736480523958014e-10,0.00047410834861044828,4.2056099065596247e-06,4.4467022731703222e-08,2.8585371583072182e-12,3.9301102483994471e-05,1.4896295156927641e-08,2.7999560359007396e-11,2.293492055402773e-10,2.3440064001254606e-12,1.392044653910813e-15
