Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),CO2X(24),CHOX(53),COX(50)
4.337643999058935e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43649356859074129,0.10648108473752831,0.020062068239172958,1.1289788550846253e-12,1.5305293361924924e-09,0.0056852532670177971,4.8202303570300296e-05,3.5354073696431723e-05,4.7063623351365374e-15,0.0020459740182407543,1.979713359907039e-11,0.00040454259412408107,1.51556613566128e-09,9.4727411278559977e-11,3.5366208257098357e-12,1.5150663881448953e-13,1.1549780840091447e-09,7.0598119792013705e-07,0.0075461193980286626,0.0054706228811819951,0.00021114494253240531,1.9804857873958875e-09,3.0017052535567886e-09,2.6861171996897471e-11,4.2605294735572136e-06,0.0024698063066787841,1.4838427510707895e-07,0.00011160060919586713,1.116831569243952e-06,1.0211611568002187e-08,3.0412943508877715e-16,1.6425211563202696e-12,1.4719763510858894e-10
4.3580786488171113e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43645325463078016,0.10646100454714912,0.020050135292476456,1.1529607818168926e-12,1.5516016269766173e-09,0.0057231584716246611,4.8823300395221186e-05,3.5553662445477742e-05,4.8145889122625566e-15,0.0020491447943345085,2.0004260967297127e-11,0.000404709693669983,1.5244918521422236e-09,9.6119327011852793e-11,3.5837269506708023e-12,1.5397541178120503e-13,1.164056622498477e-09,7.1480999618587891e-07,0.0075440034724099303,0.0054938659861442666,0.00021163492113307638,1.9936989806065499e-09,3.0068116861464283e-09,2.7172408436610755e-11,4.301791375836289e-06,0.0024877228513393696,1.5010963603285259e-07,0.00011233785875235274,1.1308010961403625e-06,1.0221354349143955e-08,3.0900146908001525e-16,1.6656295842916112e-12,1.4908025950237307e-10
4.3785132985752877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43641293762448247,0.10644092393035549,0.020038211645894234,1.1773244315529489e-12,1.5728491392075679e-09,0.0057611096345335823,4.9448641128795004e-05,3.5752373647815805e-05,4.9247357696351136e-15,0.0020522867212146448,2.0211584447758197e-11,0.00040487674784753664,1.5333840434917806e-09,9.7522379312831242e-11,3.6311903013028722e-12,1.5646884544615611e-13,1.1731460726831653e-09,7.2368963932776899e-07,0.0075418876966363135,0.0055170861366330339,0.00021212370132377639,2.0069339954505065e-09,3.0118773895096638e-09,2.7485713992764206e-11,4.343225086281912e-06,0.0025056654883418455,1.5184541567820728e-07,0.00011307588311882865,1.1448510966039437e-06,1.0230939229938139e-08,3.1392469406885854e-16,1.6889372933614767e-12,1.5097579570960704e-10
4.398947948333464e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43637261780541653,0.106420842872939,0.020026297291230389,1.2020737724161092e-12,1.5942722981205673e-09,0.0057991063856369547,5.0078326228650163e-05,3.5950203453185024e-05,5.0368265419606563e-15,0.0020554000711064417,2.0419087869229113e-11,0.00040504375670646214,1.5422425223425729e-09,9.8936559235795634e-11,3.6790112936292367e-12,1.5898700062233113e-13,1.182246232780698e-09,7.326199188894401e-07,0.0075397720740577696,0.0055402833485848632,0.00021261129087152468,2.0201907159049155e-09,3.0169027358608217e-09,2.7801090594524484e-11,4.3848301578579308e-06,0.002523633965090089,1.5359160834820812e-07,0.00011381467472181866,1.1589812407949764e-06,1.0240367841067376e-08,3.1889934046490111e-16,1.7124448112938839e-12,1.5288424149402106e-10
4.4193825980916405e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43633229540470847,0.10640076136091371,0.020014392220284272,1.2272127897904901e-12,1.615871526244668e-09,0.0058371483582180207,5.0712356072341437e-05,3.6147148182262364e-05,5.1508850157032763e-15,0.0020584851133839625,2.0626755203303612e-11,0.00040521072024115565,1.5510671085084451e-09,1.0036185729758265e-10,3.7271903371043784e-12,1.6152993709856255e-13,1.1913569030449668e-09,7.4160062535936735e-07,0.0075376566079915679,0.0055634576380259402,0.00021309769745272997,2.0334690266270913e-09,3.0218880935477422e-09,2.8118540141924308e-11,4.4266061446291646e-06,0.0025416280313919895,1.5534820820863733e-07,0.00011455422605907978,1.1731911972019335e-06,1.0249641795363657e-08,3.2392563777719958e-16,1.7361526620725427e-12,1.5480559437710017e-10
4.439817247849817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43629197065106751,0.10638067938051447,0.02000249642485076,1.2527454862459042e-12,1.6376472434243569e-09,0.0058752351889137669,5.1350730958496139e-05,3.6343204323831909e-05,5.2669351289165063e-15,0.002061542114601262,2.0834570566072492e-11,0.0004053776383938713,1.5598576288710637e-09,1.01798263484311e-10,3.775727834684648e-12,1.6409771364605634e-13,1.20047788574623e-09,7.5063154821309967e-07,0.0075355413017226943,0.0055866090210705864,0.00021358292865469419,2.0467688129478259e-09,3.0268338270938555e-09,2.8438064506176346e-11,4.4685526017707163e-06,0.0025596474394340134,1.5711520928813968e-07,0.00011529452969882085,1.1874806327083445e-06,1.0258762688012881e-08,3.2900381461348998e-16,1.7600613659213095e-12,1.5673985164172139e-10
4.460251897607993e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43625164377081166,0.10636059691819491,0.019990609896720357,1.2786758814627197e-12,1.6595998668409451e-09,0.0059133665176782793,5.1993451107944194e-05,3.6538368531979776e-05,5.3850009710714707e-15,0.0020645713385232982,2.1042518219715183e-11,0.00040554451105774862,1.5686139172674365e-09,1.0324576725808867e-10,3.8246241828979575e-12,1.6669038802496395e-13,1.2096089851512182e-09,7.5971247595482196e-07,0.007533426158504255,0.0056097375139198087,0.00021406699197708555,2.0600899608648077e-09,3.0317402972398408e-09,2.8759665529983414e-11,4.510669085576928e-06,0.0025776919437560607,1.5889260548033742e-07,0.00011603557827893137,1.2018492126585995e-06,1.0267732096757059e-08,3.341340986794652e-16,1.7841714393245535e-12,1.5868701033573983e-10
4.4806865473661696e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362113149878929,0.10634051396062542,0.019978732627679383,1.305008012156681e-12,1.681729811033755e-09,0.0059515419877466044,5.264051666483226e-05,3.6732637623315231e-05,5.5051067828813971e-15,0.0020675730461565452,2.1250582574005592e-11,0.00040571133807969445,1.5773358143783813e-09,1.04704357563681e-10,3.8738797719126178e-12,1.6930801699099516e-13,1.2187500075033741e-09,7.6884319615824401e-07,0.0075313111815578839,0.0056328431328598457,0.00021454989483338046,2.0734323570361557e-09,3.0366078609849065e-09,2.9083345027844602e-11,4.55295515346997e-06,0.0025957613012265973,1.6068039054591521e-07,0.00011677736450622059,1.2162966009226883e-06,1.0276551582094525e-08,3.3931671677812183e-16,1.8084833950474456e-12,1.6064706727552303e-10
4.501121197124346e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43617098452392206,0.10632043049469142,0.019966864609510117,1.3317459320036972e-12,1.7040374879210958e-09,0.0059897612455990608,5.3291927697722171e-05,3.6926008574218028e-05,5.6272769561225766e-15,0.0020705474957793016,2.1458748187734046e-11,0.00040587811926312415,1.5860231676179545e-09,1.0617402283513874e-10,3.9234949856053658e-12,1.7195065630206834e-13,1.2279007610032385e-09,7.7802349550682979e-07,0.0075291963740741165,0.0056559258942607575,0.00021503164455227421,2.0867958887740265e-09,3.0414368716276513e-09,2.9409104786357729e-11,4.5954103640080468e-06,0.0026138552710180652,1.6247855811467547e-07,0.0001175198811556662,1.230822459959896e-06,1.0285222687477899e-08,3.4455189480916459e-16,1.832997742156147e-12,1.6262001904943533e-10
4.5215558468825224e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43613065259819361,0.10630034650749132,0.019955005833990958,1.3588937115646112e-12,1.7265233068210366e-09,0.0060280239409260172,5.3947684200674046e-05,3.7118478518112361e-05,5.7515360334518268e-15,0.0020734949429717059,2.1666999770047245e-11,0.00040604485437057162,1.5946758310238401e-09,1.0765475100238589e-10,3.9734702016285887e-12,1.74618360724996e-13,1.2370610557889735e-09,7.8725315983337347e-07,0.0075270817392127784,0.0056789858145750161,0.00021551224837906304,2.1001804440383416e-09,3.0462276788065469e-09,2.9736946564518127e-11,4.6380342768932637e-06,0.0026319736145825625,1.6428710168756384e-07,0.00011826312106967275,1.2454264508814633e-06,1.0293746939509986e-08,3.4983985776847279e-16,1.8577149860379197e-12,1.6460586202127373e-10
4.541990496640699e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43609031942771004,0.10628026198633456,0.019943156292896596,1.386455438209942e-12,1.7491876744719752e-09,0.0060663297265931334,5.4607786094314101e-05,3.7310044742767353e-05,5.8779087082205045e-15,0.0020764156406454506,2.187532218170779e-11,0.00040621154312617345,1.6032936651487188e-09,1.0914652949776641e-10,4.0238057914767067e-12,1.7731118404220241e-13,1.246230703917031e-09,7.9653197415892282e-07,0.0075249672801033585,0.0057020229103361296,0.00021599171347699706,2.1135859114305896e-09,3.0509806285400033e-09,3.0066872094013674e-11,4.6808264529791582e-06,0.0026501160956278044,1.6610601463866675e-07,0.00011900707715733957,1.2601082335122145e-06,1.0302125848137556e-08,3.551808297476277e-16,1.8826356284211492e-12,1.6660459233365376e-10
4.562425146398875e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43604998522720595,0.10626017691873989,0.019931315977998153,1.4144352160446196e-12,1.7720309950530065e-09,0.0061046782586070391,5.5272233226887593e-05,3.7500704687624439e-05,6.0064198242851448e-15,0.0020793098390732064,2.2083700436274613e-11,0.00040637818521803068,1.6118765369526289e-09,1.1064934526254974e-10,4.0745021205517681e-12,1.8002917905847168e-13,1.2554095193429657e-09,8.0585972273106343e-07,0.0075228529998453844,0.0057250371981572654,0.00021647004692860572,2.1270121801877384e-09,3.0556960632660568e-09,3.0398883079516544e-11,4.7237864542778867e-06,0.0026682824800933415,1.6793529021718001e-07,0.00011975174239373827,1.2748674664511738e-06,1.0310360906843039e-08,3.6057503393349988e-16,1.9077601673952787e-12,1.6861620591134829e-10
4.5828597961570516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43600965020917226,0.10624009129243316,0.019919484881063352,1.4428371658327019e-12,1.7950536702040879e-09,0.0061430691960814455,5.594102537529686e-05,3.7690455941152007e-05,6.1370943758147629e-15,0.0020821777859177412,2.2292119701206117e-11,0.00040654478030045874,1.6204243196963233e-09,1.1216318475339385e-10,4.1255595482282625e-12,1.8277239760772363e-13,1.2645973179023938e-09,8.1523618906156218e-07,0.0075207389015087703,0.0057480286947299217,0.00021694725573699557,2.1404591401762318e-09,3.0603743218816614e-09,3.0732981198970796e-11,4.766913843967096e-06,0.00268647253612705,1.697749215493496e-07,0.00012049710981919917,1.2897038071311665e-06,1.031845359283409e-08,3.660226926078882e-16,1.933089097430647e-12,1.7064069846457888e-10
4.603294445915228e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43596931458387927,0.10622000509534554,0.019907662993856629,1.4716654249220902e-12,1.8182560990460104e-09,0.0061815022012037014,5.6614162246124898e-05,3.7879296238226963e-05,6.269957507094852e-15,0.0020850197262607486,2.2500565298887429e-11,0.00040671132799612432,1.6289368928356355e-09,1.1368803394876638e-10,4.176978427917139e-12,1.8554089055981481e-13,1.2737939172920966e-09,8.2466115596337762e-07,0.0075186249881341836,0.0057709974168225903,0.00021742334682712177,2.1539266818860702e-09,3.0650157397815638e-09,3.1069168103877361e-11,4.8102081863964842e-06,0.0027046860340618839,1.7162490164038535e-07,0.00012124317253860691,1.3046169118774201e-06,1.0326405367231092e-08,3.7152402714722371e-16,1.9586229093982493e-12,1.7267806549226e-10
4.6237290956734044e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43592897855940049,0.10619991831561175,0.019895850308139326,1.5009241471692421e-12,1.8416386782001648e-09,0.0062199769392017731,5.7291643476644409e-05,3.806722345754385e-05,6.4050345123281784e-15,0.0020878359026313895,2.2709022707583614e-11,0.00040687782789808113,1.637414141916859e-09,1.1522387835532262e-10,4.2287591071290389e-12,1.8833470782736311e-13,1.2829991370512727e-09,8.3413440558705012e-07,0.007516511262733388,0.0057939433812794448,0.00021789832704703302,2.1674146964249828e-09,3.0696206488968209e-09,3.1407445419574489e-11,4.8536690470940239e-06,0.0027229227463928854,1.7348522337634675e-07,0.00012198992372070488,1.3196064359651788e-06,1.033421767525264e-08,3.7707925802232146e-16,1.9843620905894003e-12,1.7472830228519752e-10
4.644163745431581e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43588864234163599,0.10617983094156781,0.019884046815669826,1.5306175028638824e-12,1.865201801808122e-09,0.0062584930783116241,5.7973468635812911e-05,3.8254235619051163e-05,6.5423508354323772e-15,0.0020906265550345244,2.291747756232028e-11,0.00040704427957170559,1.645855958473148e-09,1.1677070301424007e-10,4.2809019275367884e-12,1.9115389837259318e-13,1.292212798542938e-09,8.4365571945646559e-07,0.0075143977282895926,0.0058168666050190578,0.00021837220316909205,2.18092307551269e-09,3.0741893777328963e-09,3.1747814745515919e-11,4.8972959927719456e-06,0.002741182447754455,1.7535587952600255e-07,0.00012273735659740854,1.3346720336763331e-06,1.0341891946398921e-08,3.8268860479818741e-16,2.0103071247353031e-12,1.767914039292422e-10
4.664598395189757e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43584830613433467,0.1061597429617494,0.019872252508203667,1.5607496786537279e-12,1.8889458615510136e-09,0.0062970502897450337,5.8659637225253645e-05,3.8440330881415438e-05,6.6819320698344336e-15,0.0020933919209786757,2.3125915655693107e-11,0.00040721068255653638,1.6542622399219498e-09,1.1832849250750971e-10,4.3334072250371119e-12,1.9399851021420059e-13,1.3014347249354739e-09,8.5322487850401189e-07,0.0075122843877577809,0.0058397671050331177,0.00021884498189117104,2.1944517114752443e-09,3.0787222514073868e-09,3.2090277655544888e-11,4.9410885913323594e-06,0.0027594649148978759,1.7723686274266408e-07,0.00012348546446312752,1.3498133583550825e-06,1.0349429594633094e-08,3.8835228613388512e-16,2.0364584920265406e-12,1.7886736530839767e-10
4.6850330449479336e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43580797013911737,0.1061396543648899,0.019860467377493748,1.5913248774692154e-12,1.9128712466687185e-09,0.006335648247657792,5.9350148680222958e-05,3.8625507539512632e-05,6.8238039582620844e-15,0.0020961322355036818,2.3334322938607902e-11,0.00040737703636802567,1.6626328894634654e-09,1.1989723096418283e-10,4.3862753298116021e-12,1.968685904342329e-13,1.3106647411843251e-09,8.6284166310512416e-07,0.0075101712440650515,0.0058626448983851885,0.00021931666983782296,2.2080004972394572e-09,3.0832195916873513e-09,3.2434835698165127e-11,4.9850464118726705e-06,0.0027777699266690889,1.7912816556599306e-07,0.00012423424067409562,1.3650300624626342e-06,1.035683201856064e-08,3.9407051978244549e-16,2.0628166691324723e-12,1.8095618110788508e-10
4.70546769470611e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43576763455549883,0.10611956513991834,0.019848691415290391,1.6223473184482523e-12,1.9369783439788675e-09,0.006374286629118312,6.0045002370564003e-05,3.8809764021947434e-05,6.9679923925321853e-15,0.0020988477312080759,2.3542685520952756e-11,0.00040754334049920344,1.6709678159801544e-09,1.2147690206657396e-10,4.4395065663869544e-12,1.997641851849854e-13,1.3199026740138458e-09,8.7250585311223098e-07,0.0075080583001109358,0.005885500002209448,0.00021978727356142955,2.2215693263273991e-09,3.0876817170262638e-09,3.2781490396808818e-11,5.0291690246906405e-06,0.0027960972639867175,1.8102978042378204e-07,0.00012498367864770962,1.3803217976309499e-06,1.0364100601606697e-08,3.9984352259083029e-16,2.0893821292205172e-12,1.8305784581716434e-10
4.7259023444642864e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4357272995809105,0.10609947527595776,0.019836924613341547,1.6538212368609786e-12,1.9612675378956476e-09,0.0064129651140766271,6.0744197601646973e-05,3.8993098888600051e-05,7.1145234133361137e-15,0.0021015386382761711,2.3750989672203699e-11,0.00040770959442226024,1.6792669339372783e-09,1.2306748905641874e-10,4.4931012536944728e-12,2.0268533969590992e-13,1.3291483518993008e-09,8.8221722788810401e-07,0.0075059455587677326,0.0059083324337094812,0.0002202567995433264,2.2351580928509941e-09,3.0921089426005667e-09,3.3130243250100725e-11,5.0734560012892488e-06,0.0028144467098203414,1.829416996337123e-07,0.00012573377186187663,1.3956882147155532e-06,1.037123671219143e-08,4.0567151049994757e-16,2.116155341975383e-12,1.8517235373291167e-10
4.746336994222463e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43568696541072177,0.10607938476232308,0.019825166963392926,1.6857508840345568e-12,1.9857392104484272e-09,0.0064516833853337681,6.1447733615296383e-05,3.9175510828200815e-05,7.2634232100222279e-15,0.0021042051845048607,2.3959221821965584e-11,0.00040787579759005117,1.6875301632844963e-09,1.2466897474098693e-10,4.5470597051288312e-12,2.05632098280534e-13,1.3384016050490091e-09,8.9197556633862215e-07,0.0075038330228808028,0.0059311422101570779,0.00022072525419490559,2.2487666915066766e-09,3.096501580345868e-09,3.3481095732120095e-11,5.1179069143812521e-06,0.0028328180491690095,1.8486391540508513e-07,0.0001264845138543684,1.4111289638474042e-06,1.0378241703903419e-08,4.1155469854471807e-16,2.1431367736181821e-12,1.8729969896195613e-10
4.766771643980639e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43564663223826222,0.10605929358851936,0.019813418457188075,1.718140527277985e-12,2.0103937413001954e-09,0.0064904411285115335,6.2155609590705188e-05,3.9356998655932533e-05,7.4147181203754578e-15,0.0021068475953301392,2.4167368560449472e-11,0.0004080419494375268,1.6957574293585031e-09,1.2628134149915068e-10,4.6013822286061613e-12,2.0860450434338947e-13,1.3476622653866457e-09,9.0178064694494909e-07,0.0075017206952689031,0.0059539293488910247,0.00022119264385869674,2.2623950175701327e-09,3.1008599389927303e-09,3.3834049292658374e-11,5.1625213378935129e-06,0.0028512110690400022,1.8679641984052904e-07,0.00012723589822218515,1.4266436944838514e-06,1.038511691567103e-08,4.1749330085417657e-16,2.1703268869254394e-12,1.8943987542417378e-10
4.787206293738816e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43560630025484237,0.10603920174423991,0.019801679086468585,1.7509944498069437e-12,2.0352315077658105e-09,0.006529238032022616,6.2867824645336114e-05,3.9537561311060503e-05,7.5684346303940476e-15,0.0021094660938533361,2.4375416638888159e-11,0.00040820804938309171,1.7039486627867267e-09,1.279045712874067e-10,4.656069126621391e-12,2.1160260038694798e-13,1.3569301665336915e-09,9.116322477951387e-07,0.0074996085787244794,0.0059766938673159542,0.00022165897480942677,2.2760429668911191e-09,3.1051843241020966e-09,3.4189105357474885e-11,5.2072988469710677e-06,0.002869625558427822,1.8873920493768395e-07,0.0001279879186209257,1.442232055458675e-06,1.039186367193195e-08,4.2348753065164112e-16,2.1977261412480563e-12,1.9159287685534062e-10
