Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(206),CH2OH(40),CH2OX(54),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),C3H6O(211),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
2.6049411840463324e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45114106011997207,0.11748528027074402,0.022819721375266167,0.0,1.1845163250418158e-10,2.4337098533418628e-07,1.1931316401788997e-10,4.2409276104779738e-11,8.2267499266208182e-14,2.3129208743797067e-05,1.3624242871153085e-21,2.2157140686913191e-05,1.1484112540448319e-15,1.234477428012793e-13,3.1420689475572483e-19,3.7781359538857659e-21,2.3574022419099247e-08,2.1712907452303881e-15,0.001161418390555618,3.6595682146675587e-06,9.9898115668852209e-07,3.5588148629016311e-09,1.3100604461351382e-10,1.6312951859229533e-12,1.5592063255535704e-10,1.3410131430331587e-07,1.7536608580377206e-09,3.1297513085346425e-15,1.6869893170100386e-10,7.0279397809024131e-15,5.1684236335297114e-16,1.384900382458355e-18,5.1484180790762941e-14,3.7485695974012461e-16,4.6550093959332601e-18,5.6958354005868479e-18,8.008948891945609e-17,6.2411303447915807e-22,6.7805690525402356e-12,1.91953160723384e-19,8.824649596668643e-09,3.5444336044141809e-35,6.8991463669231963e-21,3.5092275699046976e-21,1.9245491205435056e-20,3.7308912674934424e-24,2.0064468202617944e-23,3.4964032888311657e-42
2.643898580759883e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112501861904525,0.11746891596170252,0.022819720921183197,0.0,1.2417745002529854e-10,2.505742738814167e-07,1.2361361475193688e-10,4.4339438002222865e-11,8.6091904423153093e-14,2.3476072766805863e-05,1.4714658082311078e-21,2.2476340275016283e-05,1.2035918295136978e-15,1.3136913879026194e-13,3.3204488308687357e-19,3.9701702109486495e-21,2.4374019594653641e-08,2.3089620161242956e-15,0.0011774328386538863,3.6593971104024804e-06,1.0231436748881846e-06,3.5923283099876381e-09,1.3297521576324164e-10,1.6466979220834139e-12,1.6317204002911622e-10,1.3704709156384554e-07,1.824580003849591e-09,3.3327582227913745e-15,1.7263371575650623e-10,7.3285396259575074e-15,5.2837034296869853e-16,1.4738438786022809e-18,5.4313924473784317e-14,3.8837871048266006e-16,5.0327218603678329e-18,6.0892331343773646e-18,8.4393628238755901e-17,6.6366298234139811e-22,6.9951258384527945e-12,1.9800604564503588e-19,9.0860111427492115e-09,3.9497981141871209e-35,7.255105571331206e-21,3.7434947944158982e-21,2.0848435405916569e-20,4.0419214290901393e-24,2.200531386218575e-23,4.0332950004572252e-42
2.6828559774734337e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511090146200602,0.11745258938714746,0.022819720457107451,0.0,1.3009624753558973e-10,2.5787944678422745e-07,1.280077352645961e-10,4.6327261814925679e-11,9.003604821733458e-14,2.3822963999793456e-05,1.5873961095566407e-21,2.2795195388930497e-05,1.2605262062148153e-15,1.3967861227578049e-13,3.5060550015110365e-19,4.1690327813224645e-21,2.5190131157773497e-08,2.453104245535616e-15,0.0011934094973168781,3.6592258668452136e-06,1.0475645980286232e-06,3.6258438545912084e-09,1.3494454128064856e-10,1.662104261277108e-12,1.7066362888437054e-10,1.4002015178946724e-07,1.8971593747005088e-09,3.5455286842543893e-15,1.7661075226035008e-10,7.6384327763803031e-15,5.4001060444901513e-16,1.5671470118125799e-18,5.7251019140381959e-14,4.0219481366294861e-16,5.4345971657711053e-18,6.5034711418842023e-18,8.8857297723590911e-17,7.0507018566098293e-22,7.2133625905697777e-12,2.0416242062561288e-19,9.3510534394172946e-09,4.3944674934029e-35,7.6241176261789815e-21,3.9894961255004264e-21,2.2557513636417687e-20,4.3735641969034578e-24,2.4099212657648978e-23,4.6425326098178477e-42
2.7218133741869844e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510930480343775,0.11743630045791,0.02281971998297672,0.0,1.3621190260777572e-10,2.6528640177961493e-07,1.3249638187363014e-10,4.8373594459078833e-11,9.410196623606271e-14,2.4169882408544527e-05,1.710537676816336e-21,2.3113706616362404e-05,1.3192424659519021e-15,1.4838957091107689e-13,3.6990670654971239e-19,4.3748693860801973e-21,2.6022481971885968e-08,2.6039185259132925e-15,0.0012093484557458181,3.6590544844544479e-06,1.0722433558376702e-06,3.6593614951694581e-09,1.3691402096843092e-10,1.6775143180494405e-12,1.7840030198954656e-10,1.4302048932196068e-07,1.9714077649998133e-09,3.768373212243161e-15,1.8062994746918013e-10,7.9577970897356659e-15,5.5176321148547521e-16,1.6649603730507196e-18,6.0297694926856373e-14,4.1630794387887845e-16,5.8617772249992867e-18,6.9393324188446402e-18,9.3483799851591362e-17,7.4839225871233365e-22,7.4352961614575027e-12,2.1042275957163536e-19,9.619770901534095e-09,4.8815920783430211e-35,8.0064790889110318e-21,4.2476307419678249e-21,2.4377998938974698e-20,4.7268445755296185e-24,2.6355559432808503e-23,5.3325472508512858e-42
2.760770770900535e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45107711877357165,0.11742004908503266,0.022819719498728974,0.0,1.4252832348089225e-10,2.727950386060993e-07,1.3708041058502754e-10,5.0479282777343286e-11,9.8291703486386624e-14,2.4516827958947968e-05,1.8412229729116203e-21,2.343187454374057e-05,1.379768715631451e-15,1.5751570312969294e-13,3.8996664147891928e-19,4.5878270102161968e-21,2.6871196560276325e-08,2.7616090939929671e-15,0.0012252498029305158,3.6588829636379538e-06,1.097179376160334e-06,3.6928812301821548e-09,1.3888365462985623e-10,1.6929282105211476e-12,1.8638700273985082e-10,1.4604809846852216e-07,2.0473337307794139e-09,4.0016072948257908e-15,1.8469120731825021e-10,8.2868118228859797e-15,5.6362822757261837e-16,1.7674377008272722e-18,6.3456187329603164e-14,4.3072077449926821e-16,6.3154393076421526e-18,7.3976179570039794e-18,9.8276453434163416e-17,7.9368771229261664e-22,7.6609435100020122e-12,2.1678753937915765e-19,9.8921579537030213e-09,5.4145236850077515e-35,8.4024895084233917e-21,4.5183052873947509e-21,2.6315342292531982e-20,5.1028221877951943e-24,2.8784164469029958e-23,6.112603968764669e-42
2.7997281676140857e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45106122674942967,0.11740383517976867,0.022819719004302384,0.0,1.4904944899394843e-10,2.8040525900694034e-07,1.4176067709173661e-10,5.2645173538794147e-11,1.0260731445656617e-13,2.4863800616996336e-05,1.9797945932382923e-21,2.3749699756217444e-05,1.4421330872056335e-15,1.6707098048270226e-13,4.1080362212780013e-19,4.8080539013845094e-21,2.7736399105198556e-08,2.9263833333974364e-15,0.0012411136276498677,3.6587113047672926e-06,1.1223720849390283e-06,3.7264030580917521e-09,1.4085344206876039e-10,1.708346060452933e-12,1.9462871482247574e-10,1.4910297350198345e-07,2.1249455957464061e-09,4.2455513929503361e-15,1.8879443741895858e-10,8.6256576285797327e-15,5.7560571601028458e-16,1.874735907151787e-18,6.6728736970971916e-14,4.4543597766171967e-16,6.7967965708588724e-18,7.8791469148113578e-18,1.0323859360650653e-16,8.4101595435415773e-22,7.8903217016027525e-12,2.2325723993920945e-19,1.0168209030246915e-08,5.9968253680380234e-35,8.8124514241380938e-21,4.8019339056212654e-21,2.8375175913653653e-20,5.5025919174334021e-24,3.1395264795608812e-23,6.9928699748202644e-42
2.8386855643276364e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510453718739515,0.11738765865358161,0.022819718499635246,0.0,1.5577924851922268e-10,2.8811696673335421e-07,1.4653803677241787e-10,5.4872113438856543e-11,1.0705086317766805e-13,2.5210800348785344e-05,2.1266054211333968e-21,2.4067182837671281e-05,1.5063637376152015e-15,1.7706965996752113e-13,4.3243614308750208e-19,5.0356995686404735e-21,2.8618213446978317e-08,3.0984517772308365e-15,0.0012569400184723636,3.6585395081889421e-06,1.1478209061940816e-06,3.7599269773634094e-09,1.4282338308954455e-10,1.7237679933103168e-12,2.031304619804198e-10,1.5218510866103195e-07,2.2042514572069109e-09,4.5005309445662429e-15,1.9293954305628906e-10,8.9745165520234168e-15,5.8769573990558059e-16,1.9870151033854435e-18,7.01175893745341e-14,4.6045622427052383e-16,7.3070985897738903e-18,8.3847567876901511e-18,1.0837357182504976e-16,8.9043729063580201e-22,8.123447908365066e-12,2.2983234414320308e-19,1.0447918575185203e-08,6.6322815091414515e-35,9.2366703650707874e-21,5.0989382761854669e-21,3.0563316572739345e-20,5.9272845547803134e-24,3.4199535613165997e-23,7.9844873625645324e-42
2.877642961041187e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45102955405934908,0.11737151941814482,0.022819717984666036,0.0,1.6272172189518836e-10,2.9593006754772529e-07,1.5141334469021265e-10,5.7160949099233328e-11,1.1162442328528638e-13,2.55578271205134e-05,2.2820187834517401e-21,2.4384324370708e-05,1.5724888487323824e-15,1.8752628634822571e-13,4.5488287577118372e-19,5.2709147811856026e-21,2.9516763083107865e-08,3.2780281106665513e-15,0.0012727290637565886,3.6583675742322551e-06,1.173525262004541e-06,3.7934529864649968e-09,1.4479347749717237e-10,1.7391941383286976e-12,2.1189730777492225e-10,1.5529449815043262e-07,2.2852591918630853e-09,4.7668763687358288e-15,1.9712642918618222e-10,9.3335720274366079e-15,5.99898362174639e-16,2.1044386259957104e-18,7.3624994749457104e-14,4.7578418399461053e-16,7.8476318874307055e-18,8.9153035778785284e-18,1.136847558719256e-16,9.4201292529321116e-22,8.3603394092914576e-12,2.3651333788830711e-19,1.0731281042211221e-08,7.3249082417511876e-35,9.6754548488913747e-21,5.4097476496962624e-21,3.2885768925796546e-20,6.3780674455011757e-24,3.7208101829667141e-23,9.0996505061904013e-42
2.9166003577547377e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45101377321804609,0.11735541738534094,0.022819717459333377,0.0,1.6988089935906772e-10,3.0384446922681352e-07,1.5638745559152771e-10,5.9512527067825283e-11,1.1633007808138787e-13,2.5904880898480988e-05,2.4464086062717277e-21,2.4701124936663059e-05,1.6405366273037892e-15,1.9845569446732908e-13,4.7816266784408909e-19,5.5138515671157862e-21,3.0432171167332982e-08,3.4653291735288194e-15,0.0012884808516517236,3.6581955032151018e-06,1.1994845724892639e-06,3.8269810838671018e-09,1.4676372509716729e-10,1.754624628578614e-12,2.2093435534650787e-10,1.584311361412512e-07,2.367976461485756e-09,5.0449230697357894e-15,2.0135500043291226e-10,9.7030088745910317e-15,6.1221364554421816e-16,2.2271730622125216e-18,7.7253207783641229e-14,4.9142252526553842e-16,8.4197204643026974e-18,9.4716619638368861e-18,1.1917552986607014e-16,9.9580496152808919e-22,8.6010135904716112e-12,2.4330071008278343e-19,1.1018290894669488e-08,8.078964218714225e-35,1.0129116380977827e-20,5.7347988831444709e-21,3.5348728861772928e-20,6.856145142347521e-24,4.0432549708274474e-23,1.0351688369326845e-41
2.9555577544682884e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45099802926267701,0.1173393524672615,0.02281971692357606,0.0,1.7726084147900898e-10,3.1186008156494971e-07,1.6146122390483299e-10,6.1927693818644075e-11,1.2116992059628109e-13,2.6251961649090281e-05,2.6201595707297552e-21,2.5017585115603319e-05,1.7105353048933524e-15,2.0987301154899937e-13,5.0229454266311818e-19,5.7646632121727607e-21,3.1364560508731762e-08,3.6605749628680459e-15,0.001304195470098047,3.6580232954481099e-06,1.2256982557882953e-06,3.8605112680430139e-09,1.4873412569560943e-10,1.770059601031198e-12,2.3024674717464e-10,1.6159501677107851e-07,2.4524107184656533e-09,5.3350114411487578e-15,2.0562516108647655e-10,1.0083013295333386e-14,6.2464165255314085e-16,2.3553882755858258e-18,8.1004487445238474e-14,5.0737391527551892e-16,9.0247263273618165e-18,1.0054725469220002e-17,1.2484929428050972e-16,1.0518764022163357e-21,8.8454879452711928e-12,2.5019495265129207e-19,1.1308942605533119e-08,8.8989617298738451e-35,1.059796945346314e-20,6.0745364751528461e-21,3.7958586865394991e-20,7.362760059934609e-24,4.3884938625804865e-23,1.175515196031241e-41
2.994515151181839e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45098232210608713,0.11732332457620619,0.022819716377333033,0.0,1.8486563908588541e-10,3.1997681637722017e-07,1.6663550373947093e-10,6.4407295751718369e-11,1.2614605365070907e-13,2.6599069338844539e-05,2.8036672689823551e-21,2.5333705486328817e-05,1.7825131378252813e-15,2.2179365949370186e-13,5.272976987253173e-19,6.0235042584989063e-21,3.2314053570785302e-08,3.8639886355298551e-15,0.0013198730068274323,3.6578509512379648e-06,1.2521657280445417e-06,3.894043537468714e-09,1.5070467909913315e-10,1.7854991966238045e-12,2.3983966483598221e-10,1.6478613414425674e-07,2.538569211246128e-09,5.6374868699449294e-15,2.099368150999715e-10,1.0473772870091523e-14,6.3718244555360512e-16,2.489257431444346e-18,8.4881096792189954e-14,5.2364101997546946e-16,9.6640500187058093e-18,1.0665406631411983e-17,1.3070946596542862e-16,1.1102911505351284e-21,9.0937800745194126e-12,2.5719656054015959e-19,1.1603230657381232e-08,9.7896781764798654e-35,1.1082331544275378e-20,6.4294126011652501e-21,4.0721931395460034e-20,7.8991931325288723e-24,4.7577812940603464e-23,1.3325907177868924e-41
3.0724299446089404e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45095101784167591,0.11729137952540551,0.022819715253146345,0.0,2.0076631498466277e-10,3.3651331080721825e-07,1.772890128074427e-10,6.956319039420791e-11,1.3651565198705178e-13,2.7293365402303702e-05,3.2015907275940627e-21,2.596492911201272e-05,1.9325194184725438e-15,2.4720812264047456e-13,5.7999552103797007e-19,6.565898998091686e-21,3.426483897714289e-08,4.2962280725337955e-15,0.0013511171850238482,3.6575058547077041e-06,1.3058596939074305e-06,3.9611143259867573e-09,1.5464624355071572e-10,1.8163928412045846e-12,2.5988799799092346e-10,1.7125005537315747e-07,2.7160869097360586e-09,6.2810054388997575e-15,2.1868421731897799e-10,1.1288314675147266e-14,6.6260263801187131e-16,2.7746668926285234e-18,9.3019376152883543e-14,5.5713303103107216e-16,1.1051448897783031e-17,1.1973368151335931e-17,1.4300278062253404e-16,1.2344106880297484e-21,9.6018885981097105e-12,2.715238672038835e-19,1.220269376224237e-08,1.1803774438477093e-34,1.2098867615762321e-20,7.1864277516701345e-21,4.6736444158588447e-20,9.0668340536854539e-24,5.5737692350334026e-23,1.7039927388339503e-41
3.1503447380360417e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45091985973176824,0.11725958153548401,0.02281971408628793,0.0,2.1761625634042401e-10,3.5345328757240209e-07,1.8835480924311759e-10,7.4986980711885431e-11,1.4745589383248687e-13,2.7987768822888042e-05,3.6435678745083606e-21,2.6594800418848199e-05,2.090782012880233e-15,2.7482843927701055e-13,6.3641320512713868e-19,7.1422972039392787e-21,3.6285500146484903e-08,4.7638960324298193e-15,0.001382214083946768,3.6571602160772748e-06,1.3605617586006924e-06,4.0281934372822579e-09,1.5858841691596269e-10,1.8473067716485884e-12,2.8112158009475774e-10,1.7782285200639556e-07,2.9005836646277406e-09,6.9783418945749595e-15,2.2759643187827751e-10,1.2148162370968194e-14,6.8847471805032481e-16,3.0848537650006187e-18,1.0168622537046029e-13,5.9191986114154345e-16,1.2593912200190954e-17,1.3403233473010521e-17,1.5608313739460356e-16,1.3686928292138444e-21,1.0125482124193985e-11,2.8628665027584672e-19,1.2816636261151217e-08,1.4165233625712038e-34,1.3181324097857862e-20,8.0096166079874858e-21,5.3449063672156828e-20,1.0370110962527998e-23,6.5022700370034615e-23,2.165086626101618e-41
3.228259531463143e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45088884708665788,0.11722792991228778,0.02281971287627485,0.0,2.3544927221288361e-10,3.707961142609502e-07,1.9983971431376567e-10,8.0685435230576172e-11,1.5898396057026587e-13,2.8682279336212978e-05,4.1331721810014817e-21,2.722332399181489e-05,2.2575278572058931e-15,3.0478882501748998e-13,6.9671058959636239e-19,7.7539803173465255e-21,3.8377004248546878e-08,5.2688917832126865e-15,0.0014131643979992631,3.6568140378397928e-06,1.4162671775682007e-06,4.0952808592580989e-09,1.6253119766760746e-10,1.8782422649697715e-12,3.0358324628013374e-10,1.8450447570513852e-07,3.0921106493886302e-09,7.7324395087271871e-15,2.3667267801226572e-10,1.3054865869709708e-14,7.1479917789025319e-16,3.4213248091265607e-18,1.1089987841405755e-13,6.280227930350662e-16,1.430408534559857e-17,1.4963004478290925e-17,1.6997846418856107e-16,1.5136812740668923e-21,1.066470534693739e-11,3.0148897863598251e-19,1.3445014358265603e-08,1.6923074995037287e-34,1.4332348203120071e-20,8.902876514656662e-21,6.0919972804473028e-20,1.1820725825563419e-23,7.5551886476459382e-23,2.7343820290003229e-41
3.3061743248902444e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45085797921996229,0.11719642396494832,0.022819711622626637,0.0,2.5429964918485361e-10,3.8854119109146345e-07,2.1175054407003195e-10,8.6665321281288651e-11,1.7111719623340709e-13,2.9376896679463798e-05,4.6741667103391494e-21,2.7850504395794679e-05,2.4329842783160912e-15,3.3722842761006489e-13,7.610502649868143e-19,8.4022497636113546e-21,4.0540312831595618e-08,5.8131653940848659e-15,0.0014439688182974356,3.6564673225467656e-06,1.4729711726403236e-06,4.1623765798582708e-09,1.6647458428698029e-10,1.909200667993806e-12,3.2731643354836229e-10,1.9129487762076035e-07,3.29071625754581e-09,8.5463218357517459e-15,2.4591216932253332e-10,1.4009996799700366e-14,7.4157650687609903e-16,3.7856420238900867e-18,1.2067861886893309e-13,6.6546308940091162e-16,1.6195280912528342e-17,1.6661003295557124e-17,1.8471695483938053e-16,1.6699341872212189e-21,1.1219704697498301e-11,3.1713497000460725e-19,1.4087784409289319e-08,2.0131790636212635e-34,1.5554634822348102e-20,9.8702310027472428e-21,6.921285160044545e-20,1.3431061098865617e-23,8.7453235823483311e-23,3.4335942382140584e-41
3.3840891183173457e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45082725544860652,0.11716506300586665,0.022819710324865315,0.0,2.7420214908439312e-10,4.0668795100862653e-07,2.2409410931035554e-10,9.2933404995845424e-11,1.838731095211179e-13,3.0071620591379871e-05,5.2705091389774376e-21,2.8476346175626772e-05,2.6173789919781986e-15,3.7229139825157139e-13,8.2959755785456418e-19,9.0884269129706401e-21,4.2776381790823289e-08,6.3987178161534254e-15,0.0014746280326860988,3.6561200728194417e-06,1.5306689315186002e-06,4.2294805870671274e-09,1.7041857526392064e-10,1.9401833994899893e-12,3.5236517269762399e-10,1.9819400840241631e-07,3.4964462503122548e-09,9.4230928408964293e-15,2.5531411370284726e-10,1.5015148389553356e-14,7.6880719151313311e-16,4.1794234368865704e-18,1.3104077548012277e-13,7.0426199283300616e-16,1.8281495447407636e-17,1.8505877583887306e-17,2.0032707093098835e-16,1.8380242177660268e-21,1.1790628349724736e-11,3.3322879110242184e-19,1.4744902920761756e-08,2.3851805743151546e-34,1.685092649224865e-20,1.09158309014141e-20,7.839498910695362e-20,1.521420150186249e-23,1.0086407460352973e-22,4.288098808541809e-41
3.462003911744447e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45079667509280857,0.11713384635069796,0.022819708982515393,0.0,2.9519200668139285e-10,4.2523585977639239e-07,2.3687721554598533e-10,9.9496451302243426e-11,1.9726937582262066e-13,3.0766450812238861e-05,5.9263567854109479e-21,2.9100853856161969e-05,2.8109401010586749e-15,4.1012696234842092e-13,9.025205151854827e-19,9.8138530417481998e-21,4.5086161336303598e-08,7.0276009627413057e-15,0.0015051427257543807,3.6557722913577306e-06,1.5893556072789341e-06,4.296592868908642e-09,1.7436316909668994e-10,1.9711919523082472e-12,3.7877408016442397e-10,2.0520181820470451e-07,3.7093438981918092e-09,1.0365937027863419e-14,2.6487771326642985e-10,1.6071935351185546e-14,7.9649171549944523e-16,4.604343888471119e-18,1.4200471803497006e-13,7.4444072577483643e-16,2.0577426246113212e-17,2.0506605788215365e-17,2.168375438160415e-16,2.0185385189856283e-21,1.237762622577054e-11,3.4977465780825404e-19,1.5416326549350588e-08,2.8149965924381479e-34,1.8224013362710609e-20,1.2043955445844065e-20,8.8537396146219018e-20,1.7183955975774463e-23,1.1593148171756142e-22,5.3274372778666691e-41
