Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(58)
3.873291420174987e-06,0.09977366400000001,0.80000000000000004,0.0,0.18383192058079065,0.09161163308980623,0.039530946945123019,0.00083241054941097332,0.011497291013774761,1.8537671057942812e-08,0.0049018031549741877,1.9486219271441807e-10,1.0108511179712021e-09,6.8345600694785356e-07,2.055782733217614e-16,9.8152611245004741e-10,1.2361867070127437e-12,2.1797617046920575e-07,9.9125916248011046e-14,2.2059836881380763e-17,8.4705357200561778e-07,3.6310559793525297e-13,0.0026382278866865917,0.10285675615818764,3.3955854184554314e-08,1.0632301912606731e-06,3.6305612061949579e-07,2.7220495232141097e-07,7.4559309734410413e-13,6.828727016669763e-11,4.8576831451582964e-08,1.4936087813370706e-05,2.4756385007363164e-09,1.3179001620163789e-09
3.8926522791062385e-06,0.09977366400000001,0.80000000000000004,0.0,0.18371924232713346,0.091578342362874529,0.03941462990207939,0.000842217413714678,0.011569040987064277,1.84994295071575e-08,0.0049278042831254346,1.9658380299185745e-10,1.0171929757628595e-09,6.8468545085702204e-07,2.0931722121607622e-16,9.8847389875779744e-10,1.2475248528232996e-12,2.1960976999012143e-07,1.0026850154013926e-13,2.2321113799551498e-17,8.4795226896119058e-07,3.6890091566401269e-13,0.0026356398060191082,0.10297195240660853,3.3978373453325196e-08,1.0637191704631135e-06,3.6505380389925823e-07,2.7186191331560332e-07,7.459682524044749e-13,6.8253805379140214e-11,4.8529372870440362e-08,1.5004033823964052e-05,2.4907020212453196e-09,1.3240787570614437e-09
3.91201313803749e-06,0.09977366400000001,0.80000000000000004,0.0,0.18360790091807833,0.0915450269325285,0.039298956423525988,0.00085207878939320611,0.011640800854112362,1.8461822013332914e-08,0.0049537559855468158,1.983087727400573e-10,1.0235277558930239e-09,6.8590248648584771e-07,2.1309706664286369e-16,9.9541815116478475e-10,1.2588724449104577e-12,2.2124516135381566e-07,1.0141567667000329e-13,2.2584018127282701e-17,8.4884436655403009e-07,3.7474918295538664e-13,0.0026330714907466402,0.10308579218087094,3.4000438209883555e-08,1.0642041558038451e-06,3.6705162615909229e-07,2.7152389962632702e-07,7.4633459737809256e-13,6.8220560404111332e-11,4.8482276948092302e-08,1.5071842942872638e-05,2.5057520438143547e-09,1.3302451955037421e-09
3.931373996968741e-06,0.09977366400000001,0.80000000000000004,0.0,0.18349788350883117,0.09151168727069528,0.039183920469375765,0.00086199456083074647,0.011712570054613004,1.8424837991755702e-08,0.004979658097210367,2.0003705531053929e-10,1.029855380395622e-09,6.87107212015197e-07,2.1691789066658798e-16,1.0023586616608195e-09,1.2702289408090738e-12,2.2288231755404254e-07,1.0256739771337961e-13,2.284854953960196e-17,8.4972993747150963e-07,3.8065044279553066e-13,0.0026305227490306215,0.10319828851712377,3.4022053339089555e-08,1.0646852035132632e-06,3.6904959359475529e-07,2.711908482731381e-07,7.4669223615473321e-13,6.8187531185861502e-11,4.8435540164506362e-08,1.5139515652986172e-05,2.5207884646359185e-09,1.3363995158736701e-09
3.950734855899992e-06,0.09977366400000001,0.80000000000000004,0.0,0.18338917741604591,0.091478323842792031,0.039069516075402801,0.00087196461203638222,0.011784348036566264,1.8388467092960492e-08,0.0050055104576176316,2.0176860439098394e-10,1.036175772777322e-09,6.8829972454031109e-07,2.2077977155846266e-16,1.0092952248429494e-09,1.2815938021706776e-12,2.2452121186344715e-07,1.0372362081753276e-13,2.3114707679251145e-17,8.5060905324410714e-07,3.8660473564713855e-13,0.0026279933913902214,0.10330945428771164,3.4043223661354899e-08,1.0651623687697451e-06,3.7104771239514059e-07,2.7086269737735484e-07,7.4704127111319618e-13,6.8154713762400666e-11,4.838915904294973e-08,1.5207052435908763e-05,2.5358111828135283e-09,1.3425417566801782e-09
3.970095714831243e-06,0.09977366400000001,0.80000000000000004,0.0,0.18328177011523669,0.091444937107836258,0.038955737352034669,0.00088198882665628802,0.01185613425613065,1.8352699196403209e-08,0.0050313129107137314,2.0350337400315057e-10,1.0424888579917408e-09,6.8948012008995682e-07,2.2468278480808994e-16,1.0162276378887947e-09,1.2929664947572488e-12,2.2616181782998578e-07,1.0488430220464708e-13,2.3382492156815793e-17,8.5148178426877606e-07,3.9261209946863261e-13,0.0026254832306657309,0.10341930220379905,3.4063953933692572e-08,1.0656357057230458e-06,3.7304598874051101e-07,2.70539386137518e-07,7.4738180314832324e-13,6.8122104263066731e-11,4.8343130149314663e-08,1.5274453771876844e-05,2.5508201002920453e-09,1.3486719564021534e-09
3.989456573762494e-06,0.09977366400000001,0.80000000000000004,0.0,0.18317564923824092,0.091411527518554025,0.038842578483168473,0.00089206708798565226,0.011927928177478512,1.8317524404330535e-08,0.0050570653048031934,2.052413185008012e-10,1.0487945624141923e-09,6.906484936451176e-07,2.2862700313535141e-16,1.0231557005301389e-09,1.304346488434644e-12,2.2780410927340044e-07,1.0604939817516854e-13,2.3651902550854956e-17,8.5234819983173861e-07,3.9867256973332436e-13,0.0026229920819826366,0.10352784481794361,3.4084248850772077e-08,1.0661052675163604e-06,3.7504442880130235e-07,2.7022085480598771e-07,7.4771393169738728e-13,6.8089698906241296e-11,4.8297450091457499e-08,1.5341720139699467e-05,2.5658151218009582e-09,1.3547901534811593e-09
4.008817432693746e-06,0.09977366400000001,0.80000000000000004,0.0,0.18307080257073152,0.091378095521486194,0.038730033725009813,0.0009021992789803305,0.011999729272654349,1.8282933035838574e-08,0.0050827674924675305,2.0698239256763101e-10,1.0550928138169567e-09,6.9180493915723431e-07,2.3261249650254513e-16,1.0300792150267743e-09,1.3157332571656903e-12,2.2944806028174659e-07,1.0721886511105849e-13,2.3922938408031673e-17,8.5320836813071911e-07,4.0478617944854497e-13,0.0026205197627163931,0.10363509452661868,3.4104113045912963e-08,1.0665711063077725e-06,3.7704303873587798e-07,2.6990704466591775e-07,7.4803775476438839e-13,6.8057493996980115e-11,4.8252115518551388e-08,1.5408852016677252e-05,2.5807961547925443e-09,1.3608963863112468e-09
4.028178291624997e-06,0.09977366400000001,0.80000000000000004,0.0,0.1829672180497785,0.091344641557092057,0.038618097404934451,0.00091238528226823237,0.012071537021436041,1.8248915621114817e-08,0.005108419330484542,2.0872655121520276e-10,1.0613835413450647e-09,6.9294954956600745e-07,2.3663933212676053e-16,1.0369979861405971e-09,1.3271262790029492e-12,2.3109364520797264e-07,1.0839265947896099e-13,2.4195599243243947e-17,8.5406235629662653e-07,4.1095295917474214e-13,0.0026180660924578492,0.10374106357268688,3.4123551092062172e-08,1.0670332732919737e-06,3.7904182468883433e-07,2.6959789800860615e-07,7.4835336894544632e-13,6.8025485924785632e-11,4.8207123120449381e-08,1.5475849878525421e-05,2.5957631093728827e-09,1.3669906932311085e-09
4.047539150556248e-06,0.09977366400000001,0.80000000000000004,0.0,0.18286488376145682,0.091311166059851595,0.038506763920371834,0.00092262498016045446,0.012143350911198817,1.8215462895856793e-08,0.0051340206797492183,2.1047374978088785e-10,1.0676666754925789e-09,6.9408241681677493e-07,2.4070757449248674e-16,1.0439118211099533e-09,1.338525036081162e-12,2.327408386665505e-07,1.0957073783328576e-13,2.4469884539756373e-17,8.5491023041471009e-07,4.1717293704454323e-13,0.0026156308929793318,0.103845764047826,3.4142567502806422e-08,1.0674918187207754e-06,3.8104079279025579e-07,2.6929335811188268e-07,7.4866086945422036e-13,6.7993671161571453e-11,4.8162469627060601e-08,1.5542714199328558e-05,2.610715898251761e-09,1.3730731125185918e-09
4.066900009487499e-06,0.09977366400000001,0.80000000000000004,0.0,0.18276378793850112,0.091277669458365088,0.038396027737710156,0.0009329182546621602,0.012215170436782042,1.8182565795861015e-08,0.0051595714051963087,2.1222394392581368e-10,1.0739421480793635e-09,6.9520363187747697e-07,2.4481728536444738e-16,1.0508205296242352e-09,1.3499290146093824e-12,2.3438961553015769e-07,1.107530568192086e-13,2.4745793749332341e-17,8.5575205554520119e-07,4.2344613878178312e-13,0.0026132139882013685,0.10394920789490764,3.416116673330952e-08,1.0679467919228991e-06,3.8303994915356209e-07,2.6899336921888016e-07,7.4896035014416214e-13,6.7962046259445324e-11,4.8118151807738764e-08,1.5609445451470387e-05,2.6256544366870852e-09,1.3791436823810672e-09
4.08626086841875e-06,0.09977366400000001,0.80000000000000004,0.0,0.1826639189580056,0.091244152175451204,0.038285883391222512,0.00094326498748321388,0.01228699510035865,1.8150215451777125e-08,0.0051850713757244831,2.1397708963281714e-10,1.0802098922283264e-09,6.9631328475521608e-07,2.4896852380065483e-16,1.0577239237987172e-09,1.3613377048628131e-12,2.3603995092640771e-07,1.1193957317559084e-13,2.5023326292366829e-17,8.5658789574345237e-07,4.2977258772049389e-13,0.0026108152041600251,0.1040514069103301,3.4179353181209273e-08,1.068398241324109e-06,3.8503929987377411e-07,2.6869787651710794e-07,7.4925190353213821e-13,6.7930607848636411e-11,4.8074166470680913e-08,1.5676044105559147e-05,2.6405786424143199e-09,1.385202440948003e-09
4.1056217273500015e-06,0.09977366400000001,0.80000000000000004,0.0,0.18256526533916756,0.091210614628242939,0.038176325482013586,0.00095366506004857356,0.012358824411307177,1.8118403184021111e-08,0.0052105204641219871,2.157331432044045e-10,1.086469842343128e-09,6.9741146451242694e-07,2.5316134616567921e-16,1.0646218181496456e-09,1.3727506011743365e-12,2.376918202346296e-07,1.131302437378195e-13,2.530248155801984e-17,8.5741781407959417e-07,4.3615230482385725e-13,0.0026084343689748634,0.10415237274630675,3.419713118759558e-08,1.0688462144663484e-06,3.8703885102727882e-07,2.6840682611846204e-07,7.4953562082339308e-13,6.7899352635733479e-11,4.8030510462337745e-08,1.5742510630395673e-05,2.6554884356029014e-09,1.3912494262674156e-09
4.124982586281253e-06,0.09977366400000001,0.80000000000000004,0.0,0.18246781574107501,0.091177057228281816,0.038067348676986267,0.00096411835350845138,0.012430657886086402,1.8087120497842e-08,0.005235918546993853,2.1749206126071971e-10,1.0927219340863372e-09,6.9849825928266654e-07,2.5739580614412483e-16,1.0715140295695585e-09,1.3841672019257709e-12,2.393451990826965e-07,1.1432502544057027e-13,2.5583258904350469e-17,8.5824187265772103e-07,4.4258530870311619e-13,0.0026060713128174861,0.10425211691311023,3.42145050379084e-08,1.0692907580260255e-06,3.8903860866978974e-07,2.6812016503963676e-07,7.4981159193181998e-13,6.7868277401603194e-11,4.7987180666836001e-08,1.5808845492915577e-05,2.6703837388090499e-09,1.3972846762967597e-09
4.144343445212504e-06,0.09977366400000001,0.80000000000000004,0.0,0.18237155896053545,0.091143480381610006,0.037958947707828108,0.00097462474874824266,0.012502495048112466,1.8056359078537416e-08,0.0052612655046906046,2.1925380073751867e-10,1.0989661043580339e-09,6.9957375628603173e-07,2.6167195475430933e-16,1.0784003773028574e-09,1.3955870095388388e-12,2.4100006334389968e-07,1.1552387532049436e-13,2.586565765845157e-17,8.5906013263461791e-07,4.4907161563644547e-13,0.0026037258678806669,0.10435065078127437,3.42314789627384e-08,1.0697319178326234e-06,3.9103857883442488e-07,2.6783784118277134e-07,7.5007990550139015e-13,6.7837378999387409e-11,4.7944174005410434e-08,1.5875049158113706e-05,2.6852644769007664e-09,1.4033082288954525e-09
4.163704304143755e-06,0.09977366400000001,0.80000000000000004,0.0,0.18227648392994661,0.091109884488861148,0.037851117370016729,0.00098518412639823027,0.012574335427638417,1.8026110786812707e-08,0.0052865612212383492,2.21018318884151e-10,1.1052022912748333e-09,7.0063804184421746e-07,2.6598984036213788e-16,1.0852806829216095e-09,1.4070095304658653e-12,2.4265638913386965e-07,1.1672675051883136e-13,2.6149677116585136e-17,8.5987265423804159e-07,4.5561123958778026e-13,0.0026013978683480533,0.10444798558375391,3.4248057138774561e-08,1.0701697388866178e-06,3.930387675320476e-07,2.6755980331693693e-07,7.503406489313307e-13,6.7806654353060503e-11,4.7901487435845905e-08,1.5941122089024161e-05,2.7001305770198899e-09,1.4093201218234849e-09
4.183065163075006e-06,0.09977366400000001,0.80000000000000004,0.0,0.18218257971520702,0.091076269945348773,0.037743852521844215,0.00099579636684307259,0.012646178561636185,1.799636765427844e-08,0.0053118055842703111,2.2278557326155163e-10,1.1114304341493408e-09,7.0169120139522509e-07,2.7034950869516981e-16,1.0921547703015865e-09,1.4184342751802132e-12,2.4431415280754445e-07,1.1793360828394912e-13,2.6435316544318223e-17,8.6067949678457615e-07,4.6220419222560053e-13,0.0025990871503644231,0.10454413241804353,3.4264243689694264e-08,1.0706042653764268e-06,3.9503918074940325e-07,2.6728600106003569e-07,7.5059390839467624e-13,6.7776100455506826e-11,4.7859117951931406e-08,1.6007064746677107e-05,2.7149819685470622e-09,1.4153203927328969e-09
4.202426022006257e-06,0.09977366400000001,0.80000000000000004,0.0,0.18208983551366659,0.091042637141153529,0.037637148083459603,0.0010064613502310765,0.012718023993680865,1.7967121879082322e-08,0.0053369984849597841,2.2455552174023805e-10,1.1176504734700067e-09,7.0273331950772851e-07,2.747510028568677e-16,1.0990224655985424e-09,1.4298607581664583e-12,2.4597333095617985e-07,1.1914440597381304e-13,2.6722575176659636e-17,8.6148071869706065e-07,4.6885048294167053e-13,0.0025967935520064852,0.10463910224825698,3.4280042686844412e-08,1.0710355406955228e-06,3.9703982444681397e-07,2.6701638486089748e-07,7.5083976885664312e-13,6.7745714366439815e-11,4.7817062582923565e-08,1.6072877590019302e-05,2.7298185830188526e-09,1.4213090791596519e-09
4.221786880937509e-06,0.09977366400000001,0.80000000000000004,0.0,0.18199824065211473,0.091008986461208516,0.037530999035929505,0.0010171789564832551,0.012789871273837305,1.7938365821670695e-08,0.0053621398179543658,2.2632812249831611e-10,1.1238623508813856e-09,7.0376447989510995e-07,2.7919436334102814e-16,1.1058835972247197e-09,1.4412884979103121e-12,2.4763390040440541e-07,1.2035910105838506e-13,2.7011452218197179e-17,8.6227637752161353e-07,4.7555011886973237e-13,0.0025945169132542186,0.104732905907167,3.4295458150146295e-08,1.0714636074592772e-06,3.9904070455916151e-07,2.6675090598210959e-07,7.5107831410079967e-13,6.7715493211328803e-11,4.7775318393017846e-08,1.6138561075903674e-05,2.744640354093148e-09,1.4272862185246502e-09
4.24114773986876e-06,0.09977366400000001,0.80000000000000004,0.0,0.1819077845848073,0.090975318285383119,0.037425400420316085,0.0010279490653021927,0.012861719958548902,1.7910092000675005e-08,0.0053872294813115309,2.2810333401949612e-10,1.1300660091647856e-09,7.0478476542917086e-07,2.8367962804638372e-16,1.1127379958255865e-09,1.4527170168883046e-12,2.492958382073249e-07,1.2157765112195524e-13,2.7301946843235639e-17,8.6306652994426118e-07,4.8230310490415135e-13,0.002592257075962728,0.10482555409820711,3.4310494049035286e-08,1.0718885075207588e-06,4.0104182699432473e-07,2.6648951648326151e-07,7.513096267466642e-13,6.7685434179757283e-11,4.7733882480832557e-08,1.6204115659064089e-05,2.759447217532232e-09,1.4332518481260388e-09
4.260508598800011e-06,0.09977366400000001,0.80000000000000004,0.0,0.18181845689152948,0.09094163298856478,0.037320347336772253,0.0010387715561806989,0.012933569610528611,1.7882293088919707e-08,0.0054122673764355521,2.2988111509111673e-10,1.1362613922192978e-09,7.0579425815353204e-07,2.8820683229137576e-16,1.1195854942568036e-09,1.4641458415572209e-12,2.5095912164765802e-07,1.228000138654063e-13,2.7594058195935339e-17,8.638512318071789e-07,4.8910944371851453e-13,0.0025900138838346144,0.10491705739743611,3.4325154302996623e-08,1.0723102819863371e-06,4.0304319763024237e-07,2.6623216920438392e-07,7.5153378826348346e-13,6.7655534523022019e-11,4.7692751978901729e-08,1.6269541792029338e-05,2.7742391111083427e-09,1.4392060051296456e-09
4.279869457731262e-06,0.09977366400000001,0.80000000000000004,0.0,0.18173024727569523,0.090907930940740012,0.037215834943653645,0.0010496463084102726,0.013005419798652067,1.7854961909547285e-08,0.0054372534080156017,2.3166142480217445e-10,1.1424484450431984e-09,7.0679303929672454e-07,2.9277600882908787e-16,1.1264259275614158e-09,1.4755745023433131e-12,2.5262372823292233e-07,1.2402614710841256e-13,2.7887785390451432e-17,8.6463053812455585e-07,4.9596913578417817e-13,0.0025877871823928402,0.105007426255466,3.4339442782378528e-08,1.0727289712315829e-06,4.0504482231658434e-07,2.6597881775000628e-07,7.5175087899811055e-13,6.7625791553423906e-11,4.7651924053173788e-08,1.6334839925118345e-05,2.7890159745675933e-09,1.4451487265726289e-09
4.299230316662513e-06,0.09977366400000001,0.80000000000000004,0.0,0.1816431455624814,0.090874212507073115,0.037111858456646954,0.0010605732010893739,0.013077270097852796,1.7828091432256271e-08,0.0054621874839650983,2.3344422254136711e-10,1.1486271137157118e-09,7.0778118928498622e-07,2.973871878623387e-16,1.1332591329472686e-09,1.4870025336312798e-12,2.5428963569266149e-07,1.252560087915759e-13,2.8183127511073845e-17,8.6540450309810159e-07,5.0288217938876478e-13,0.0025855768189540877,0.10509667099935417,3.4353363309476904e-08,1.0731446149161182e-06,4.0704670687370474e-07,2.6572941647360443e-07,7.5196097819340065e-13,6.7596202643230814e-11,4.7611395902522875e-08,1.6400010506437583e-05,2.8037777496399243e-09,1.451080049357129e-09
4.3185911755937645e-06,0.09977366400000001,0.80000000000000004,0.0,0.1815571416969971,0.090840478047983814,0.037008413147914254,0.0010715521131315136,0.013149120089019488,1.7801674769649051e-08,0.0054870695153623307,2.3522946799514569e-10,1.1547973453791325e-09,7.0875878775476829e-07,3.0204039705892642e-16,1.1400849497646495e-09,1.4984294737530297e-12,2.5595682197571036e-07,1.2648955697849837e-13,2.848008361236777e-17,8.661731801321909e-07,5.0984857065460908e-13,0.0025833826426025918,0.10518480183446074,3.4366919658917819e-08,1.0735572519976786e-06,4.0904885708876292e-07,2.6548392046229909e-07,7.5216416399497838e-13,6.756676522161534e-11,4.7571164758270408e-08,1.6465053981786427e-05,2.8185243799299332e-09,1.4570000102382482e-09
