Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),CH2X(27),HOX(22),HX(19),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),CO2X(24)
6.437910856467255e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32231875088845313,0.11284297893851267,0.017705984999463253,5.8734272782327215e-07,0.00040046409418702808,3.0884110484345988e-06,0.00020252808567269428,1.0715750195251963e-10,2.8321254757210434e-20,2.0966996012257278e-06,1.4373513862233093e-20,1.3800310518510725e-08,4.6000935989770443e-16,2.3587394958573843e-09,3.5947961075248825e-15,7.8907176038309447e-17,3.9077236520270785e-06,4.2029536092303908e-15,0.0056213892975976194,0.0096220076665322653,4.0687272782837203e-09,2.7847143836043489e-13,8.7060837841829809e-07,4.1420752975344077e-06,4.3193240540585507e-10,1.8802385018505359e-07,1.9038153800765396e-07,1.9570955399887622e-08,1.6085159992112994e-10,2.5608005942590139e-11
6.468370923645844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32228417795892422,0.11284187386877524,0.017685714983122738,5.9683586409441995e-07,0.00040398515855061788,3.0797626406358165e-06,0.00020427183046659107,1.0927234448456582e-10,2.8685096007701352e-20,2.1101946563125855e-06,1.4906949137403796e-20,1.378734889199939e-08,4.7086634121053473e-16,2.3889170538331417e-09,3.6225093729433338e-15,7.9977026040696602e-17,3.9205159899215687e-06,4.3299776091786e-15,0.0056207261064858752,0.0096572476843524886,4.0834475421019302e-09,2.794643269785016e-13,8.7233899028868479e-07,4.1347932969973441e-06,4.311965793016222e-10,1.8799805944637576e-07,1.9188514306436875e-07,1.9731708076619772e-08,1.6221911995811661e-10,2.5897091326189295e-11
6.498830990824434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32224968794509573,0.11284076155070653,0.017665477741528844,6.0643505091257065e-07,0.00040751854033169795,3.0711262779650683e-06,0.00020602163070369231,1.1141435898906694e-10,2.9051739233430759e-20,2.1236667790253216e-06,1.5456429033168513e-20,1.3774489364789264e-08,4.819011924595327e-16,2.4193163727398634e-09,3.650299869732828e-15,8.1056071652646042e-17,3.933245918343492e-06,4.4599889651295912e-15,0.0056200640202952604,0.0096924036325994906,4.0981317135499591e-09,2.8045469098618996e-13,8.740618884218718e-07,4.127562895647366e-06,4.3046610237544208e-10,1.8797234796401534e-07,1.9339326598829951e-07,1.9892954441232135e-08,1.6359119335577869e-10,2.618793737083253e-11
6.529291058003024e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32221528069155037,0.11283964200262876,0.017645273220151057,6.1614091820892396e-07,0.00041106420614046,3.0625026405796921e-06,0.00020777746946864969,1.1358367169168853e-10,2.9421192293238253e-20,2.1371156757101813e-06,1.6022315528795957e-20,1.3761730863196876e-08,4.9311534143872103e-16,2.4499375792667824e-09,3.6781673985915552e-15,8.2144344687888017e-17,3.945913853915053e-06,4.5930364171205378e-15,0.0056194030372972645,0.0097274756689240231,4.1127798537351038e-09,2.8144253508680074e-13,8.757771272776812e-07,4.1203835502794686e-06,4.2974091622755924e-10,1.8794671478340243e-07,1.9490589267367695e-07,2.005469300205002e-08,1.6496780613283098e-10,2.6480543981996749e-11
6.559751125181614e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32218095604309394,0.1128385152428228,0.017625101364514728,6.2595409569292001e-07,0.00041462212267536397,3.0538923894399768e-06,0.00020953932988035655,1.1578040732856563e-10,2.9793463036228741e-20,2.1505410591639758e-06,1.6604975696985776e-20,1.3749072324292269e-08,5.0451020881400073e-16,2.4807807931449537e-09,3.7061117598301041e-15,8.3241876868737041e-17,3.9585202106281144e-06,4.7291690939040849e-15,0.0056187431557643119,0.009762463950746203,4.1273920238071228e-09,2.8242786398505629e-13,8.7748476068163531e-07,4.1132547255640486e-06,4.2902096333871521e-10,1.8792115897165306e-07,1.9642300905377234e-07,2.0216922272413184e-08,1.6634894434573729e-10,2.6774911031037506e-11
6.590211192360203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32214671384475402,0.11283738128952808,0.017604962120201274,6.3587521283969531e-07,0.00041819225672269406,3.045296166735124e-06,0.0002113071950919398,1.1800468914618059e-10,3.0168559301831108e-20,2.1639426485450143e-06,1.7204781718076822e-20,1.3736512695953645e-08,5.1608720800743012e-16,2.511846127217137e-09,3.7341327534014397e-15,8.4348699826254475e-17,3.9710653998339178e-06,4.8684365109871108e-15,0.0056180843739697612,0.0097973686352557446,4.1419682849621168e-09,2.8341068238719986e-13,8.7918484183209843e-07,4.1061758939110071e-06,4.2830618705546814e-10,1.8789567961701395e-07,1.9794460110097736e-07,2.0379640770559834e-08,1.6773459408863897e-10,2.7071038355420663e-11
6.620671259538793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32211255394178057,0.11283624016094282,0.01758485543284824,6.4590489887764346e-07,0.00042177457515612312,3.0367145962998057e-06,0.00021308104829075039,1.2025663890153199e-10,3.0546488919857485e-20,2.1773201692849056e-06,1.7822110893568114e-20,1.3724050936909776e-08,5.2784774508453897e-16,2.5431336875074246e-09,3.7622301789301448e-15,8.5464845100410755e-17,3.9835498302341231e-06,5.0108885686383219e-15,0.0056174266901879251,0.0098321898794121367,4.1565086984325616e-09,2.8439099500048442e-13,8.8087742331437253e-07,4.0991465353245604e-06,4.2759653157154799e-10,1.8787027582832894e-07,1.994706548268753e-07,2.0542847019808142e-08,1.6912474149326615e-10,2.7368925760041155e-11
6.651131326717383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32207847617964586,0.1128350918752241,0.017564781248149464,6.5604378277609579e-07,0.0004253690449362878,3.0281482840217642e-06,0.00021486087269835405,1.2253637686258914e-10,3.0927259710562523e-20,2.1906733530012047e-06,1.8457345658954335e-20,1.3711686016771346e-08,5.3979321864465113e-16,2.574643573290654e-09,3.7904038357408078e-15,8.6590344140248238e-17,3.9959739078727817e-06,5.1565755498655038e-15,0.0056167701026940756,0.009866927839944856,4.1710133254863486e-09,2.8536880653308862e-13,8.8256255710854128e-07,4.0921661372617949e-06,4.268919419114039e-10,1.8784494673450252e-07,2.0100115628180823e-07,2.0706539548437329e-08,1.70519372728875e-10,2.7668573016585837e-11
6.681591393895973e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32204448040404393,0.11283393645048789,0.017544739511855229,6.6629249323307685e-07,0.00042897563311035955,3.0195978182405089e-06,0.00021664665157052057,1.2484402180902428e-10,3.1310879484703114e-20,2.204001937410925e-06,1.9110873595878176e-20,1.3699416916051779e-08,5.5192501971417044e-16,2.606375877161493e-09,3.8186535228857131e-15,8.7725228304044068e-17,4.0083380361295559e-06,5.3055481183632303e-15,0.0056161146097644483,0.0099015826733535647,4.1854822274346963e-09,2.8634412169438319e-13,8.8424029459904361e-07,4.0852341945089478e-06,4.2619236391788009e-10,1.8781969148400615e-07,2.0253609155492611e-07,2.0870716889480965e-08,1.7191847400217954e-10,2.7969979863269875e-11
6.712051461074562e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32201056646089082,0.11283277390480935,0.017524730169772355,6.7665165866319238e-07,0.0004325943068116346,3.0110637701372654e-06,0.00021843836819721214,1.2717969103321784e-10,3.169735604359828e-20,2.2173056662449127e-06,1.9783087443601894e-20,1.3687242626177884e-08,5.642445316428297e-16,2.6383306851033215e-09,3.846979039171746e-15,8.8869528859473199e-17,4.0206426157139702e-06,5.4578573164318736e-15,0.0056154602096762521,0.0099361545359082735,4.1999154656201204e-09,2.8731694519433367e-13,8.8591068658818939e-07,4.0783502090322651e-06,4.2549774423278751e-10,1.8779450924436047e-07,2.0407544677438119e-07,2.1035377581001439e-08,1.7332203155725567e-10,2.8273146006858817e-11
6.742511528253152e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32197673419632494,0.11283160425622263,0.017504753167764342,6.8712190718561341e-07,0.00043622503325911822,3.0025466941166888e-06,0.00022023600590257195,1.2954350034152944e-10,3.2086697179189177e-20,2.2305842891630669e-06,2.0474385109800615e-20,1.3675162149491796e-08,5.7675313000284471e-16,2.6705080765567712e-09,3.8753801831865202e-15,9.002327698377202e-17,4.032888044660497e-06,5.6135545628686696e-15,0.0056148069007076855,0.0099706435836495674,4.2143131014124724e-09,2.8828728174330789e-13,8.8757378329893874e-07,4.0715136898660597e-06,4.248080302831776e-10,1.8776939920168803e-07,2.0561920810681329e-07,2.1200520165977047e-08,1.7473003167547894e-10,2.8578071121862433e-11
6.772971595431742e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32194298345670597,0.11283042752272124,0.017484808451751502,6.977038666121333e-07,0.00043986777975712056,2.9940471281800008e-06,0.00022203954804491139,1.3193556405582847e-10,3.2478910674099364e-20,2.2438375616704276e-06,2.1185169680680326e-20,1.3663174499243622e-08,5.8945218249095191e-16,2.7029081244879532e-09,3.9038567533238789e-15,9.1186503763901674e-17,4.045074718324979e-06,5.7726916508316701e-15,0.0056141546811379365,0.010005049972388751,4.2286751962226401e-09,2.8925513605257599e-13,8.892296343924396e-07,4.0647241529759782e-06,4.2412317026875407e-10,1.8774436056018529e-07,2.0716736175733057e-07,2.1366143191990983e-08,1.7614246067546142e-10,2.8884754849519648e-11
6.803431662610332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32190931408861562,0.11282924372225797,0.017464895967711065,7.0839816443538253e-07,0.00044352251369486238,2.9855655942903233e-06,0.0002238489780166961,1.3435599501527904e-10,3.2874004301695069e-20,2.2570652450341172e-06,2.191584943042342e-20,1.3651278699576433e-08,6.0234304883332648e-16,2.7355308954565056e-09,3.9324085478085008e-15,9.2359240196712044e-17,4.0572030293815288e-06,5.9353207456773525e-15,0.0056135035492471917,0.010039373857708051,4.2430018114885826e-09,2.9022051283362227e-13,8.908782889702677e-07,4.0579811211304528e-06,4.2344311314490407e-10,1.8771939254176787e-07,2.0871989396985692e-07,2.153224521160577e-08,1.7755930491294781e-10,2.9193196800906534e-11
6.833891729788921e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32187572593885744,0.11282805287274515,0.017445015661677343,7.1920542781708602e-07,0.00044718920254606793,2.9771025987300227e-06,0.00022566427924453259,1.36804904578372e-10,3.3271985826145597e-20,2.2702671062011318e-06,2.2666837829965045e-20,1.3639473785503762e-08,6.154270806932809e-16,2.7683764496830939e-09,3.9610353647199798e-15,9.3541517189105527e-17,4.0692733678207222e-06,6.1014943827726359e-15,0.0056128535033166524,0.010073615394960782,4.257293008666313e-09,2.9118341679778593e-13,8.9251979558546785e-07,4.0512841238052325e-06,4.2276780860874031e-10,1.8769449438545262e-07,2.1027679102656299e-07,2.1698824782261315e-08,1.7898055078075198e-10,2.9503396555718519e-11
6.864351796967511e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3218422188544563,0.11282685499205462,0.017425167479741814,7.3012628357646135e-07,0.00045086781386859641,2.9686586324500984e-06,0.0002274854351891532,1.3928240262519935e-10,3.3672863002483834e-20,2.2834429177169937e-06,2.3438553555103581e-20,1.3627758802879176e-08,6.2870562158181266e-16,2.8014448411168393e-09,3.9897370020161168e-15,9.4733365558201463e-17,4.081286120948531e-06,6.2712654652821241e-15,0.0056122045416285354,0.01010777473927151,4.2715488492508923e-09,2.9214385265703353e-13,8.9415420225774772e-07,4.0446326970176349e-06,4.2209720708670969e-10,1.876696653472417e-07,2.1183803924769925e-07,2.1865880465876505e-08,1.8040618470870195e-10,2.9815353660613566e-11
6.894811864146101e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32180879268265877,0.11282565009801786,0.017405351368053247,7.4116135817870066e-07,0.0004545583153040366,2.9602341714126965e-06,0.00022931242934540037,1.4178859755996374e-10,3.4076643576666606e-20,2.2965924576452428e-06,2.4231420493948761e-20,1.3616132808361046e-08,6.4218000677086949e-16,2.8347361175022638e-09,4.0185132575553959e-15,9.5934816031500242e-17,4.0932416733857506e-06,6.4446872619312837e-15,0.0056115566624660839,0.010141852045536252,4.2857693947619048e-09,2.9310182512323267e-13,8.957815564645769e-07,4.0380263832714569e-06,4.2143125972287908e-10,1.8764490469910654e-07,2.1340362499216869e-07,2.2033410829243513e-08,1.8183619316352697e-10,3.0129067633175192e-11
6.922225924606831e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32177877818224498,0.11282455971167903,0.017387544243132939,7.5119109991052527e-07,0.00045788990596542974,2.9526692150302894e-06,0.00023096170214292544,1.4406879724932358e-10,3.4442534893355492e-20,2.3084044023264099e-06,2.4963439575860778e-20,1.3605744727127194e-08,6.5447549721432799e-16,2.8648888673964037e-09,4.0444755190060864e-15,9.7024356580753454e-17,4.1039530797147558e-06,6.6039325589068119e-15,0.0056109744953612584,0.010172451606482679,4.298537759284506e-09,2.939618980354899e-13,8.9724018422569451e-07,4.0321188995210413e-06,4.2083584658362334e-10,1.8762267800091618e-07,2.1481634950086258e-07,2.2184592826884156e-08,1.8312692983778354e-10,3.0412911907142096e-11
6.946898579021489e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32175182097047833,0.11282357352990002,0.017371539971319083,7.6029778036484011e-07,0.00046089653030546911,2.9458748522059191e-06,0.00023245006960167537,1.4614098867690749e-10,3.4773857841513149e-20,2.3190166807108242e-06,2.563746360848848e-20,1.3596455880846657e-08,6.6567878447177146e-16,2.8921807518287103e-09,4.0678929692576079e-15,9.8011632641790084e-17,4.1135542242365982e-06,6.7498512832916669e-15,0.005610451292448658,0.010199934596065793,4.3100049234560745e-09,2.9473426373520389e-13,8.9854812556592456e-07,4.0268328262938472e-06,4.2030313600785526e-10,1.876027204229748e-07,2.1609078791421525e-07,2.2320983516811399e-08,1.8429160496455307e-10,3.0669587790340389e-11
6.971571233436147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32172491657459684,0.11282258277823769,0.01735555664523367,7.6948051245733981e-07,0.00046391089848703932,2.9390940855849605e-06,0.00023394223827617085,1.4823219605306339e-10,3.5107099452092542e-20,2.3296113453876024e-06,2.6326135765442649e-20,1.3587223777573945e-08,6.7701291188679593e-16,2.9196189359609802e-09,4.0913590169103131e-15,9.9005262984783519e-17,4.1231185144526963e-06,6.8982611419128772e-15,0.0056099287967321136,0.010227364035148089,4.3214490399766591e-09,2.9550502157953776e-13,8.998515225169699e-07,4.0215755588494006e-06,4.1977339443343134e-10,1.8758280647337967e-07,2.1736804804686872e-07,2.2457683111252484e-08,1.8545912627651528e-10,3.0927415395547239e-11
6.996243887850804e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32169806491384634,0.11282158746609133,0.017339594236368577,7.7873962838719795e-07,0.00046693299347278405,2.9323271407648899e-06,0.00023543819946035191,1.5034247416576013e-10,3.5442263824442702e-20,2.3401882886636189e-06,2.7029691359320856e-20,1.3578047936526181e-08,6.8847857288914258e-16,2.9472034335390667e-09,4.1148735544414509e-15,1.0000526376814169e-16,4.1326461496134548e-06,7.0491911362014188e-15,0.0056094070073012771,0.010254740005609249,4.3328701415716555e-09,2.9627417407164238e-13,9.0115039933563195e-07,4.0163468659520549e-06,4.1924659721155805e-10,1.8756293579512899e-07,2.1864812272238589e-07,2.2594690857662005e-08,1.8662948665211477e-10,3.1186394408560095e-11
7.020916542265462e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32167126590756834,0.11282058760284308,0.017323652716240569,7.8807546017929871e-07,0.00046996279826067472,2.9255742375187997e-06,0.0002369379444628085,1.5247187717370075e-10,3.5779355054123163e-20,2.3507474050688796e-06,2.7748367957509804e-20,1.3568927881471234e-08,7.0007645720733859e-16,2.9749342557664207e-09,4.1384364743260415e-15,1.0101165111201532e-16,4.1421373278170032e-06,7.2026704204801977e-15,0.0056088859232462651,0.01028206258923089,4.3442682609824946e-09,2.9704172371476479e-13,9.0244478005942386e-07,4.0111465189384676e-06,4.1872271997853595e-10,1.8754310803739531e-07,2.1993100478038609e-07,2.2732006005248391e-08,1.8780267898555752e-10,3.1446524500636812e-11
7.04558919668012e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32164451947519879,0.1128195831978579,0.017307732056391377,7.9748833968039185e-07,0.00047300029588388446,2.9188355899009031e-06,0.00023844146460677345,1.5462045860761896e-10,3.61183772329248e-20,2.3612885913300895e-06,2.8482405383521093e-20,1.3559863140704668e-08,7.1180725084359565e-16,3.0028114113267102e-09,4.1620476690436366e-15,1.0202444109835552e-16,4.1515922460107118e-06,7.3587283011421648e-15,0.0056083655436576542,0.010309331867696602,4.3556434309668933e-09,2.9780767301216588e-13,9.037346885144558e-07,4.0059742916789311e-06,4.182017386532397e-10,1.8752332285562838e-07,2.2121668707691908e-07,2.2869627805107109e-08,1.8897869618675996e-10,3.1707805330401275e-11
7.070261851094777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32161782553626972,0.11281857426048372,0.01729183222838768,8.0697859855532829e-07,0.00047604546941067252,2.912111406350643e-06,0.00023994875123011571,1.5678827137162542e-10,3.6459334448890888e-20,2.37181174634442e-06,2.9232045718174781e-20,1.3550853247025621e-08,7.2367163604942066e-16,3.0308349064064819e-09,4.1857070310848428e-15,1.030436497709715e-16,4.1610110999924018e-06,7.5173942358233851e-15,0.0056078458676264821,0.010336547922591987,4.3669956842638473e-09,2.9857202446579341e-13,9.0502014833308697e-07,4.0008299605104535e-06,4.1768362942142897e-10,1.8750357991107972e-07,2.2250516248462029e-07,2.3007555510901323e-08,1.9015753118128516e-10,3.1970236547699013e-11
7.094934505509435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32159118401040748,0.1128175608000513,0.017275953203821196,8.1654656828327099e-07,0.0004790983019442552,2.9054018897947097e-06,0.00024145979568533397,1.5897536774461625e-10,3.6802230786337816e-20,2.3823167711535429e-06,2.9997533300576466e-20,1.3541897737711944e-08,7.3567029130189958e-16,3.0590047447175334e-09,4.2094144529575649e-15,1.0406929313558832e-16,4.1703940844121028e-06,7.6786978325702598e-15,0.0056073268942442569,0.010363710835404737,4.3783250536225471e-09,2.9933478057753057e-13,9.0630118292817093e-07,3.9957133042492103e-06,4.1716836874188284e-10,1.8748387887112783e-07,2.2379642389152304e-07,2.3145788377841995e-08,1.9133917691040878e-10,3.2233817785516851e-11
7.117139894482627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32156725138395198,0.11281664482614558,0.017261679845190923,8.2522445763266261e-07,0.00048185238573816738,2.8993760285301736e-06,0.00024282294150590721,1.6096028467183267e-10,3.7112498811606888e-20,2.3917557120750513e-06,3.0700225288271899e-20,1.3533883899110802e-08,7.4658443962061922e-16,3.0844827237514028e-09,4.2307921349754482e-15,1.0499788702349195e-16,4.1788082618691531e-06,7.8261508623033778e-15,0.005606860418214614,0.010388112087726284,4.3885019473771158e-09,3.0001989912915492e-13,9.0745034968706557e-07,3.9911317948151512e-06,4.1670705040877585e-10,1.8746618349332884e-07,2.2496093532236645e-07,2.3270458256549914e-08,1.9240505542326008e-10,3.2472023853100773e-11
7.139345283455819e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32154336108859743,0.11281572520288499,0.017247423293680064,8.3396580249670056e-07,0.0004846126474006455,2.8933623478898026e-06,0.00024418911789423188,1.6296090039659549e-10,3.7424343802829069e-20,2.4011798199180212e-06,3.1416134597202312e-20,1.3525913409578485e-08,7.5760838241366282e-16,3.1100792410881834e-09,4.2522085800821259e-15,1.059317175603943e-16,4.1871936820063045e-06,7.9757862964091249e-15,0.0056063945099334911,0.010412470420153355,4.3986603555924526e-09,3.0070372930442723e-13,9.0859596761281654e-07,3.9865723670119952e-06,4.1624800377415787e-10,1.8744852155899337e-07,2.2612769250418757e-07,2.3395374173741035e-08,1.9347319980237907e-10,3.2711160847470759e-11
7.161550672429011e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32151951306594939,0.11281480193703639,0.017233183528631114,8.4277084412301556e-07,0.00048737907468608639,2.8873609847497173e-06,0.00024555831857664526,1.6497725173716233e-10,3.7737768729810571e-20,2.4105890268953291e-06,3.2145444045361896e-20,1.3517985940991274e-08,7.6874260635878665e-16,3.1357942943808605e-09,4.2736637099756568e-15,1.0687079633557353e-16,4.1955504843465428e-06,8.1276260283077914e-15,0.0056059291687395839,0.010436785891887247,4.4088003021147733e-09,3.0138627292505344e-13,9.0973805335684696e-07,3.9820348645747224e-06,4.1579121221514551e-10,1.8743089283743261e-07,2.2729669028551748e-07,2.3520535590988248e-08,1.9454360493438422e-10,3.2951228476409961e-11
7.183756061402203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32149570725767568,0.11281387503535552,0.017218960529403093,8.5163982362814329e-07,0.0004901516553715258,2.881372072614336e-06,0.00024693053728906331,1.6700937510537563e-10,3.8052776559964056e-20,2.4199832665633521e-06,3.2888337933915987e-20,1.3510101168096796e-08,7.7998759560211122e-16,3.161627879714102e-09,4.29515744638028e-15,1.0781513491346488e-16,4.2038788076648527e-06,8.2816920480014575e-15,0.0056054643939718969,0.010461058562065129,4.4189218108752343e-09,3.0206753181506193e-13,9.1087662344779248e-07,3.9775191327647225e-06,4.1533665929735556e-10,1.8741329710153157e-07,2.2846792352620939e-07,2.364594197007915e-08,1.9561626571609602e-10,3.3192226437042392e-11
7.203740911478075e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32147431807535837,0.11281303772078072,0.017206174147828306,8.5967677124462377e-07,0.00049265222906133121,2.875992804969241e-06,0.00024816810937634414,1.6885180098807078e-10,3.8337639439961523e-20,2.4284252313705795e-06,3.3568710650289337e-20,1.3503041110787957e-08,7.9020318834834843e-16,3.1849794469190977e-09,4.3145347530402055e-15,1.0866954630289938e-16,4.2113500631835375e-06,8.4222731939562634e-15,0.0056050465804293364,0.01048286741872006,4.4280154242325505e-09,3.0267956787783425e-13,9.1189834420951279e-07,3.9734734613409548e-06,4.1492946225582426e-10,1.8739748895710897e-07,2.2952394052114515e-07,2.3759016710436139e-08,1.9658358479053088e-10,3.3409919782796979e-11
7.223725761553948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32145296299704962,0.11281219747155422,0.017193401314838704,8.677658793242894e-07,0.00049515776824403097,2.8706238207774772e-06,0.00024940811644874529,1.7070705735210504e-10,3.8623789033100362e-20,2.4368549733395776e-06,3.4260373693708238e-20,1.3496015142747335e-08,8.0050924043605125e-16,3.2084270156086228e-09,4.3339432105751023e-15,1.0952823587517504e-16,4.2187984626138862e-06,8.5646916884749469e-15,0.0056046292246754456,0.010504641696984566,4.4370941397660856e-09,3.0329056611275554e-13,9.1291724244995814e-07,3.9694451893170868e-06,4.1452405357111394e-10,1.8738170718934424e-07,2.3058176035065917e-07,2.3872289045534516e-08,1.9755272311000544e-10,3.3628366218425466e-11
7.24371061162982e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3214316419803549,0.11281135429257781,0.017180642015421382,8.759073233601917e-07,0.00049766826405584928,2.8652652105766136e-06,0.00025065055395963445,1.7257516990128988e-10,3.8911227497699562e-20,2.4452724467661713e-06,3.4963464501299359e-20,1.3489023032761787e-08,8.1090609950095358e-16,3.2319705797213796e-09,4.3533827619890442e-15,1.1039121200928653e-16,4.2262241055748075e-06,8.7089637609124442e-15,0.0056042123262290159,0.010526381439836538,4.4461579749061225e-09,3.0390052784804585e-13,9.1393332995942632e-07,3.96543420699138e-06,4.1412042159933073e-10,1.8736595163987565e-07,2.3164137928940053e-07,2.3985758586020535e-08,1.9852367697542671e-10,3.3847565508635144e-11
7.263695461705693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32141035498292081,0.11281050818874616,0.017167896234574365,8.8410127875404198e-07,0.0005001837076476954,2.8599170628276107e-06,0.00025189541736865236,1.744561640753008e-10,3.9199956990537729e-20,2.4536776067914297e-06,3.5678121483228993e-20,1.3482064551458158e-08,8.2139411148887938e-16,3.2556101321991656e-09,4.3728533503111475e-15,1.1125848306801452e-16,4.2336270911982994e-06,8.8551057027238377e-15,0.0056037958846090544,0.010548086690211886,4.4552069470764573e-09,3.045094544114393e-13,9.1494661844654215e-07,3.9614404056201855e-06,4.1371855479969048e-10,1.873502221525752e-07,2.3270279361889246e-07,2.4099424943420071e-08,1.9949644269436181e-10,3.406751741293905e-11
7.283680311781565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32138910196243442,0.11280965916494673,0.017155163957306555,8.9234792081497327e-07,0.00050270409018512519,2.8545794639456546e-06,0.00025314270214171053,1.7635006505030959e-10,3.9489979666860188e-20,2.4620704093932692e-06,3.6404484022552004e-20,1.3475139471292299e-08,8.3197362064941596e-16,3.2793456649943837e-09,4.3923549185973804e-15,1.1213005739794575e-16,4.2410075181304703e-06,9.0031338671608487e-15,0.0056033798993347737,0.010569757491004542,4.4642410737007332e-09,3.0511734713031881e-13,9.1595711953997089e-07,3.9574636774054891e-06,4.13318441735138e-10,1.8733451857346211e-07,2.3376599962740172e-07,2.4213287730074147e-08,2.0047101658102368e-10,3.4288221685582962e-11
7.303665161857437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32136788287662399,0.11280880722605965,0.017142445168637784,9.0064742475830686e-07,0.00050522940284830067,2.8492524983305637e-06,0.00025439240375098787,1.7825689773962905e-10,3.9781297680385996e-20,2.4704508113781133e-06,3.7142692475014163e-20,1.3468247566537942e-08,8.4264496952976516e-16,3.3031771690775172e-09,4.4118874099322728e-15,1.1300594332949338e-16,4.2483654845325809e-06,9.1530646689672782e-15,0.0056029643699256034,0.010591393885066467,4.4732603722038835e-09,3.057242073317991e-13,9.1696484478924298e-07,3.9535039154855322e-06,4.1292007107140839e-10,1.8731884075068646e-07,2.3483099361008908e-07,2.4327346559142451e-08,2.014473949562617e-10,3.4509678075804144e-11
7.32365001193331e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32134669768325846,0.11280795237695793,0.017129739853598808,9.0899996570432333e-07,0.00050775963683195229,2.8439362483968906e-06,0.00025564451767492785,1.8017668679436636e-10,4.0073913183314931e-20,2.4788187703726051e-06,3.7892888168819392e-20,1.3461388613275495e-08,8.5340849896873887e-16,3.3271046344445688e-09,4.4314507674305677e-15,1.1388614917691724e-16,4.2557010880821159e-06,9.3049145840736595e-15,0.0056025492959011847,0.010612995915207682,4.4822648600109063e-09,3.0633003634265829e-13,9.179698056659573e-07,3.9495610139252202e-06,4.1252343157582908e-10,1.8730318853450459e-07,2.3589777186895474e-07,2.4441601044598038e-08,2.0242557414755096e-10,3.4731886327754326e-11
7.343634862009182e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32132554634014793,0.11280709462250732,0.017117047997231329,9.1740571867704062e-07,0.00051029478334534031,2.8386307946036676e-06,0.0002568990393982351,1.8210945660408775e-10,4.0367828326334492e-20,2.4871742448153749e-06,3.8655213404354504e-20,1.3454562389380832e-08,8.642645480909103e-16,3.351128050124477e-09,4.4510449342388594e-15,1.1477068323834397e-16,4.2630144259738869e-06,9.4587001492909707e-15,0.0056021346767813713,0.010634563624196279,4.491254554547109e-09,3.0693483548934289e-13,9.1897201356425822e-07,3.9456348677055737e-06,4.1212851211619072e-10,1.8728756177723912e-07,2.3696633071281492e-07,2.4556050801226373e-08,2.0340555048898325e-10,3.4954846180556879e-11
