Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
1.938109784243874e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44650801642190185,0.11299881562527486,0.022685886393712065,0.0,2.7905866288767573e-07,1.651108213220338e-05,2.0867566279789388e-06,1.6694644571450103e-08,6.4407312165959539e-19,0.00017069298292984202,3.6449641669680894e-17,0.00013498226809411274,5.6231885903615081e-13,3.4485344343730946e-10,4.6324266218125342e-14,3.4592204479345426e-16,1.5531894845886108e-06,7.7820942852104146e-12,0.0054921009109748856,0.00026731284424259252,3.3214625430571947e-05,1.2767920467933735e-07,9.6307197580176639e-10,1.9071138957818136e-09,1.9965110902205983e-11,9.5542620437880813e-13,1.2135151247957312e-08,6.2201932104133291e-06,7.7292986111488565e-10,2.6928239619507269e-07,1.216184481057241e-11,6.5130145082495406e-12,9.6685931435586263e-15
1.9490199262288912e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44649017934017415,0.11298161667945168,0.022685134355313656,0.0,2.8624151764878245e-07,1.6735623508289654e-05,2.1273689220188248e-06,1.6973958750502327e-08,6.6496666956316954e-19,0.00017164931398059452,3.7493352277778136e-17,0.00013558278822602127,5.7207417475572928e-13,3.5541370777654942e-10,4.7466151402603686e-14,3.5470250400396797e-16,1.5818362743032146e-06,7.961502571847251e-12,0.0055082556052713462,0.00026873897332392046,3.3418738118114255e-05,1.2915251245121122e-07,9.6843729268117561e-10,1.9170347143548351e-09,2.0438285251967333e-11,9.6160503021089589e-13,1.2301500049932181e-08,6.2667389166077696e-06,7.8350712356037634e-10,2.7322159173722715e-07,1.2443097240958466e-11,6.6395434361806325e-12,9.861528946422056e-15
1.9599300682139083e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464724514137543,0.11296452422096451,0.022684382424183022,0.0,2.9355309371303411e-07,1.6961969673400517e-05,2.1685014327849155e-06,1.7256321164770152e-08,6.8639086839620317e-19,0.00017260557143244264,3.8560803364290012e-17,0.00013618184868571952,5.8194252920244595e-13,3.662275270919689e-10,4.8628336572630799e-14,3.6365088740531316e-16,1.6108008012402566e-06,8.1440083021801306e-12,0.0055243034297159915,0.00027016391715893563,3.3621781759022367e-05,1.3062952726692767e-07,9.7380184107208399e-10,1.9269544904367681e-09,2.0919027873656503e-11,9.6779859383432554e-13,1.2468437861745731e-08,6.3132134985501111e-06,7.9415160586426923e-10,2.7719637683990956e-07,1.2729220546433624e-11,6.767688495281558e-12,1.0056635548081014e-14
1.9708402101989255e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44645483194956592,0.11294753754677921,0.022683630600041919,0.0,3.0099448301020834e-07,1.7190119408707338e-05,2.2101567208145053e-06,1.7541747221513917e-08,7.0835506277452726e-19,0.00017356175492149869,3.9652395970612647e-17,0.00013677945279492212,5.9192458315318687e-13,3.7729920379260624e-10,4.9811025049228552e-14,3.7276928647850226e-16,1.6400835949520917e-06,8.3296471900720783e-12,0.0055402450877326693,0.00027158767221240044,3.3823752223647579e-05,1.3211015490322486e-07,9.7916561902704697e-10,1.9368732181496475e-09,2.1407386936313886e-11,9.7400672261733789e-13,1.2635946648762416e-08,6.3596143529547048e-06,8.0486293835372397e-10,2.812067850289392e-07,1.302027106452521e-11,6.8974575776204187e-12,1.0253909682662442e-14
1.9817503521839426e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44643732025870336,0.11293065595849763,0.022682878882614128,0.0,3.0856676940979718e-07,1.7420071336114888e-05,2.2523373174660059e-06,1.7830252308812909e-08,7.3086867360089376e-19,0.0001745178640831071,4.0768535561475761e-17,0.00013737560385450749,6.0202099730197187e-13,3.8863307877315829e-10,5.1014419907452468e-14,3.8205980208463823e-16,1.669685162365496e-06,8.5184551569730599e-12,0.0055560812781101044,0.00027301023500350777,3.4024645765307437e-05,1.3359430238786757e-07,9.8452862459437181e-10,1.9467908916416058e-09,2.190341004201485e-11,9.802292410190601e-13,1.2804008434644709e-08,6.4059389055853463e-06,8.1564074728417789e-10,2.8525284619783841e-07,1.3316305461298989e-11,7.0288584845269589e-12,1.0453347805840197e-14
1.9926604941689597e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44641991565640776,0.11291387876232703,0.022682127271625514,0.0,3.1627102865658911e-07,1.7651823921119056e-05,2.2950457247600701e-06,1.8121851795551404e-08,7.5394119748194575e-19,0.00017547389855183422,4.1909632047051159e-17,0.00013797030514510719,6.1223243225505292e-13,4.0023353132155599e-10,5.2238723951680221e-14,3.9152454434094805e-16,1.6996059881018798e-06,8.7104683318905449e-12,0.005571812695032507,0.00027443160210579898,3.4224459013697843e-05,1.3508187801519418e-07,9.8989085581806525e-10,1.9567075050869304e-09,2.2407144229465666e-11,9.8646597073045116e-13,1.297260530796545e-08,6.4521846114065843e-06,8.2648465495161808e-10,2.8933458663609021e-07,1.3617380731313894e-11,7.1618989261128207e-12,1.065494610095691e-14
2.0035706361539768e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44640261746204341,0.11289720526904957,0.022681375766803985,0.0,3.241083283130768e-07,1.7885375475704364e-05,2.3382844152279421e-06,1.8416561031404681e-08,7.7758220614327856e-19,0.00017642985796145937,4.3076099805008975e-17,0.00013856355992768443,6.2255954852602793e-13,4.1210497902444667e-10,5.348413969109244e-14,4.0116563249628167e-16,1.729846534800751e-06,8.9057230513585289e-12,0.0055874400281099501,0.00027585177014706507,3.4423188968217944e-05,1.3657279136031794e-07,9.9525231073778907e-10,1.9666230526860851e-09,2.2918635977927203e-11,9.9271673081447806e-13,1.3141719428620659e-08,6.4983489547280083e-06,8.3739427980460182e-10,2.9345202905921155e-07,1.3923554197574327e-11,7.2965865208142186e-12,1.0858700485166298e-14
2.014480778138994e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44638542499907435,0.11288063479399234,0.022680624367879477,0.0,3.3207972770845265e-07,1.8120724161276611e-05,2.3820558317668935e-06,1.8714395346824914e-08,8.0180134584312706e-19,0.0001773857419449662,4.426835770252234e-17,0.00013915537144410246,6.3300300653098024e-13,4.2425187767071979e-10,5.475086931534978e-14,4.1098519480611714e-16,1.7604072434460302e-06,9.1042558594049974e-12,0.0056029639624085598,0.0002772707358092334,3.4620832991217951e-05,1.3806695329186101e-07,1.0006129873888104e-09,1.9765375286657443e-09,2.3437931211438599e-11,9.9898133784565084e-13,1.3311333034019063e-08,6.5444294493416998e-06,8.4836923655624183e-10,2.9760519264054485e-07,1.4234883511480062e-11,7.4329287949565001e-12,1.106460661565342e-14
2.025390920124011e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636833759504074,0.11286416665699724,0.02267987307458395,0.0,3.4018627789406337e-07,1.8357867991627071e-05,2.4263623875027075e-06,1.901537005302698e-08,8.2660833678512474e-19,0.00017834155013453506,4.5486829118220239e-17,0.00013974574291768225,6.4356346658363682e-13,4.3667872115317675e-10,5.6039114670471465e-14,4.2098536840710278e-16,1.7912885336949129e-06,9.3061035075178642e-12,0.0056183851784804978,0.00027868849582823857,3.4817388801177426e-05,1.3956427598375106e-07,1.0059728838019574e-09,1.986450927278803e-09,2.3965075303352007e-11,1.005259606048953e-12,1.3481428445140025e-08,6.5904236386527982e-06,8.5940913629599257e-10,3.0179409304470145e-07,1.4551426652773634e-11,7.5709331823403161e-12,1.127265989586268e-14
2.0363010621090282e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44635135458153608,0.11284780018239118,0.022679121886651343,0.0,3.4842902160518169e-07,1.8596804835924546e-05,2.471206465659168e-06,1.9319500441974215e-08,8.5201297253054737e-19,0.00017929728216153573,4.6731941964088335e-17,0.00014033467755375013,6.5424158889054822e-13,4.4939004136844532e-10,5.7349077234920492e-14,4.3116829919116348e-16,1.8224908042089753e-06,9.5113029546094064e-12,0.0056337043523937416,0.00028010504699387835,3.5012854465822251e-05,1.4106467292582491e-07,1.0113319980035885e-09,1.9963632428043539e-09,2.4500113081177156e-11,1.0115513474376948e-12,1.3651988072397028e-08,6.6363290958032435e-06,8.7051358660103286e-10,3.0601874246258679e-07,1.4873241929485389e-11,7.710607023849491e-12,1.1482855481709869e-14
2.0472112040940453e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463344752941848,0.11283153469895663,0.022678370803817606,0.0,3.5680899322898575e-07,1.8837532421732288e-05,2.5165904194345316e-06,1.9626801786364044e-08,8.7802511941042103e-19,0.00018025293765652097,4.8004128707317325e-17,0.00014092217854017402,6.650380335462934e-13,4.6239040811521496e-10,5.8680958095901139e-14,4.4153614167919923e-16,1.8540144329872698e-06,9.7198913669791956e-12,0.0056489221557616898,0.00028152038614965669,3.5207228395187586e-05,1.4256805893293403e-07,1.0166903280155533e-09,2.0062744695476784e-09,2.5043088831631407e-11,1.0178563719498109e-12,1.3822994421254981e-08,6.6821434237888363e-06,8.8168219164754653e-10,3.1027914964795329e-07,1.5200387977876131e-11,7.8519575670805233e-12,1.1695188287868894e-14
2.0581213460790624e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44631769907261953,0.11281536953990214,0.022677619825820641,0.0,3.6532721877861844e-07,1.9080048338046494e-05,2.5625165718849577e-06,1.9937289339613587e-08,9.0465471593787573e-19,0.00018120851624922032,4.9303826392098627e-17,0.00014150824904789026,6.7595346052870364e-13,4.7568442899088416e-10,6.0034957925873872e-14,4.5209105889440081e-16,1.8858597777011333e-06,9.9319061182754635e-12,0.0056640392557725447,0.00028293451019261188,3.5400509334632928e-05,1.4407435015316788e-07,1.0220478718551567e-09,2.0161846018402177e-09,2.5594046305964821e-11,1.0241744875834285e-12,1.3994430097728399e-08,6.7278642555694383e-06,8.9291455232176216e-10,3.145753199554175e-07,1.5532923762377342e-11,7.9949919659933457e-12,1.1909652994055836e-14
2.0690314880640795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44630102526045917,0.11279930404283312,0.022676868952400314,0.0,3.7398471587319702e-07,1.9324350038353219e-05,2.6089872158148764e-06,2.0250978335845136e-08,9.3191177222109126e-19,0.00018216401756853467,5.0631476661366904e-17,0.00014209289223141892,6.8698852969411229e-13,4.8927674928670457e-10,6.1411276959293052e-14,4.6283522223520919e-16,1.9180271760304369e-06,1.0147384789455046e-11,0.0056790563152185111,0.00028434741607313098,3.55926963578167e-05,1.4558346407507428e-07,1.0274046275351378e-09,2.0260936340394999e-09,2.6153028725631263e-11,1.0305055005314842e-12,1.4166277813698728e-08,6.7734892541724633e-06,9.0421026633041979e-10,3.1890725537988055e-07,1.5870908575529041e-11,8.1397172805835721e-12,1.2126244051252033e-14
2.0799416300490967e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44628445320528687,0.11278333754972292,0.022676118183298434,0.0,3.8278249372361965e-07,1.957043484370044e-05,2.6560046136742121e-06,2.0567883989871602e-08,9.598063693771925e-19,0.00018311944124253207,5.1987525778489495e-17,0.00014267611122936849,6.9814390077262559e-13,5.0317205188151232e-10,6.2810114969571676e-14,4.7377081134794936e-16,1.9505169460010157e-06,1.0366365168741786e-11,0.0056939739925248112,0.00028575910079475293,3.5783788859638324e-05,1.4709531953336077e-07,1.0327605930636458e-09,2.0360015605291019e-09,2.6720078788043385e-11,1.0368492153134023e-12,1.4338520391956489e-08,6.8190161127897763e-06,9.1556892831106155e-10,3.232749545972815e-07,1.6214402037915277e-11,8.2861404765760331e-12,1.2344955688000287e-14
2.0908517720341138e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44626798225862857,0.11276746940688402,0.022675367518258736,0.0,3.9172155312401482e-07,1.9818299945782132e-05,2.7035709974624579e-06,2.0888021497181822e-08,9.8834865894745878e-19,0.00018407478689844275,5.3372424648902237e-17,0.00014325790916493094,7.0942023336341643e-13,5.17375057134132e-10,6.4231671246278453e-14,4.8490001399916522e-16,1.9833293863230056e-06,1.0588885251583448e-11,0.0057087929417784919,0.00028716956141395741,3.597378654915334e-05,1.4860983671373267e-07,1.0381157664442096e-09,2.0459083757185825e-09,2.7295238672526938e-11,1.0432054349059242e-12,1.451114077113835e-08,6.8644425548678825e-06,9.2699012994207201e-10,3.2767841300662236e-07,1.6563464098097273e-11,8.4342684251391744e-12,1.25657819167008e-14
2.101761914019131e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44625161177593115,0.11275169896493931,0.022674616957026879,0.0,4.0080288644870424e-07,2.0067942410031529e-05,2.7516885686395309e-06,2.1211406033925891e-08,1.0175488623141335e-18,0.00018503005416265614,5.4786628841691598e-17,0.00014383828914636478,7.2081818693004551e-13,5.3189052277453981e-10,6.5676144572571405e-14,4.9622502594768019e-16,2.0164647767298368e-06,1.0814983240607183e-11,0.0057235138127570461,0.0002885787950399423,3.6162689442468783e-05,1.5012693715695824e-07,1.043470145675728e-09,2.0558140740433588e-09,2.7878550046729757e-11,1.0495739608739606e-12,1.4684122010509596e-08,6.9097663341914866e-06,9.3847346005196935e-10,3.3211762277319781e-07,1.6918155032544193e-11,8.5841079026204668e-12,1.2788716539791312e-14
2.112672056004148e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44623534111654167,0.11273602557879371,0.022673866499350406,0.0,4.1002747765452627e-07,2.0319359178720467e-05,2.8003594980433801e-06,2.1538052756900331e-08,1.0474172701191285e-18,0.00018598524266071731,5.6230598611122819e-17,0.00014441725426746872,7.3233842079580081e-13,5.4672324379385996e-10,6.7143733202872503e-14,5.0774805081641392e-16,2.0499233783176538e-06,1.1044697545573515e-11,0.0057381372509568585,0.00028998679883438986,3.6350497855625496e-05,1.5164654376142157e-07,1.0488237287524549e-09,2.065718649964639e-09,2.8470054072982955e-11,1.0559545934964685e-12,1.4857447294434799e-08,6.9549852349606378e-06,9.5001850472842735e-10,3.3659257287296982e-07,1.7278535445561598e-11,8.7356655903027427e-12,1.3013753155997503e-14
2.123582197989165e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44621916964368619,0.11272044860760604,0.022673116144978758,0.0,4.1939630228836219e-07,2.057254707406213e-05,2.8495859258143047e-06,2.1867976803533226e-08,1.0779642416849659e-18,0.00018694035201732498,5.7704798918113733e-17,0.00014499480760804399,7.4398159413906674e-13,5.6187805233327822e-10,6.863463484078814e-14,5.1947129996397706e-16,2.0837054338849065e-06,1.1278066783328844e-11,0.0057526638976214354,0.0002913935700112205,3.653721239747334e-05,1.5316858078477925e-07,1.0541765136639801e-09,2.0756220979693355e-09,2.906979141469988e-11,1.0623471318909793e-12,1.5031099936755517e-08,7.0000970718612616e-06,9.6162484742708296e-10,3.4110324913802363e-07,1.764466626921761e-11,8.8889480741810707e-12,1.3240885166605155e-14
2.1344923399741823e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44620309672444874,0.11270496741476074,0.022672365893663251,0.0,4.2891032749973135e-07,2.0827502801314444e-05,2.8993699613259217e-06,2.2201193291869313e-08,1.1092002044381824e-18,0.00018789538185632907,5.920969945165403e-17,0.00014557095223434639,7.5574836598871325e-13,5.7735981757195119e-10,7.0149046617279156e-14,5.3139699235607525e-16,2.1178111682718833e-06,1.1515129777756524e-11,0.0057670943897694827,0.00029279910583633704,3.6722833962544725e-05,1.5469297384509814e-07,1.0595284983952257e-09,2.0855244125698815e-09,2.9677802243435647e-11,1.0687513741406444e-12,1.5205063385056502e-08,7.0450996901291624e-06,9.732920690794102e-10,3.4564963430304099e-07,1.8016608763266725e-11,9.0439618447600802e-12,1.3470105781549591e-14
2.1454024819591994e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44618712172975133,0.11268958136784024,0.022671615745157043,0.0,4.3857051205829317e-07,2.108422295188137e-05,2.9497136831227521e-06,2.2537717320554982e-08,1.1411356533354298e-18,0.00018885033180072937,6.0745774650169731e-17,0.0001461456911995279,7.6763939521951191e-13,5.931734456139846e-10,7.1687165069084697e-14,5.435273544367446e-16,2.1522407886999724e-06,1.1755925559726479e-11,0.0057814293602227625,0.00029420340362735706,3.690736372393368e-05,1.5621964992053561e-07,1.0648796809264408e-09,2.09542558830414e-09,3.0294126245799249e-11,1.0751671174134313e-12,1.5379321224574426e-08,7.0899909656077936e-06,9.850197482001984e-10,3.5023170805273027e-07,1.8394424515071314e-11,9.2007132968718592e-12,1.3701408025564069e-14
2.1563126239442165e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44617124403433289,0.11267428983859713,0.02267086569921516,0.0,4.4837780637609245e-07,2.1342704006409514e-05,3.0006191388643568e-06,2.287756396882321e-08,1.1737811502926101e-18,0.00018980520147267484,6.2313503722832881e-17,0.00014671902754406747,7.796553405475776e-13,6.0932387937456009e-10,7.3249186117404021e-14,5.5586461999944728e-16,2.1869944851104126e-06,1.200049336704339e-11,0.0057956694376337962,0.00029560646075333681,3.7090803126185814e-05,1.5774853734803113e-07,1.0702300592331961e-09,2.1053256197353003e-09,3.0918802630090487e-11,1.0815941580783666e-12,1.5553857182019002e-08,7.1347688047995548e-06,9.9680746099491242e-10,3.5484944707014866e-07,1.8778175439520921e-11,9.3592087295139554e-12,1.3934784744400967e-14
2.1672227659292336e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44615546301672937,0.11265909220292658,0.022670115755594456,0.0,4.583331525344068e-07,2.1602942337877696e-05,3.0520883452759904e-06,2.3220748296478418e-08,1.2071473236172238e-18,0.00019075999049346305,6.3913370670815645e-17,0.00014729096429619206,7.9179686052583222e-13,6.2581609846527899e-10,7.483530504683955e-14,5.68411030058051e-16,2.2220724305023308e-06,1.224887264439342e-11,0.0058098152465133638,0.00029700827463448353,3.7273153878203345e-05,1.5927956582173963e-07,1.0755796312863826e-09,2.1152245014516563e-09,3.1551870133903814e-11,1.0880322918292699e-12,1.5728655129348662e-08,7.1794311449106372e-06,1.0086547814659214e-09,3.5950282508585916e-07,1.916792377894922e-11,9.5194543457072718e-12,1.4170228610791435e-14
2.1781329079142507e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44613977805925387,0.11264398784083922,0.02266936591405359,0.0,4.684374843150482e-07,2.1864934214676825e-05,3.1041232881057028e-06,2.3567285343881361e-08,1.2412448674440569e-18,0.00019171469848354021,6.5545864308489121e-17,0.00014786150447228616,8.0406461353949698e-13,6.4265511907879708e-10,7.6445716484605603e-14,5.8116883271771885e-16,2.2574747812698582e-06,1.2501103043289563e-11,0.005823867407257829,0.00029840884274185986,3.7454417946172744e-05,1.608126663901324e-07,1.0809283950522173e-09,2.1251222280664628e-09,3.2193367031597381e-11,1.0944813137969713e-12,1.5903699087133523e-08,7.2239759538898446e-06,1.0205612815181651e-09,3.6419181292785941e-07,1.9563732103048701e-11,9.6814562523740888e-12,1.4407732130432228e-14
2.189043049899268e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4461241885479762,0.11262897613643384,0.022668616174353038,0.0,4.7869172723593692e-07,2.2128675803678019e-05,3.1567259220878534e-06,2.3917190131933792e-08,1.2760845411745857e-18,0.00019266932506250179,6.7211478284566338e-17,0.00014843065107729238,8.1645925780160808e-13,6.5984599387281824e-10,7.8080614380005592e-14,5.9414028304573671e-16,2.2932016775381369e-06,1.2757224422015554e-11,0.0058378265361762891,0.00029980816259707945,3.7634597546518972e-05,1.6234777145195434e-07,1.0862763484922493e-09,2.1350187942178437e-09,3.2843331140948652e-11,1.1009410186544977e-12,1.6078973227821882e-08,7.2684012304611173e-06,1.0325265310648668e-09,3.6891637857222411e-07,1.9965663308783182e-11,9.8452204602357936e-12,1.4647287648137168e-14
