Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),C3H5X(156),C3H5X(144),allyl(160),C4H8(202),C4H8X(281),C4H7X(280),C4H7X(203),C4H7(284),C4H7X(335),C4H8(148),C4H8X(439)
1.0142182506243232e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799532846,0.099999999997087127,0.0,0.099999999998241329,0.0,2.7632093751204333e-48,0.0,1.4716445016564796e-43,0.0,1.2667820338154617e-27,8.4404175012492443e-84,7.4542675700058162e-38,1.8730118453737208e-65,0.0,0.0,0.0,0.0,1.0202648390769056e-101,2.9128849208199898e-12,1.7586750951717855e-12,1.2730842258592548e-20,1.273084352610514e-20,3.6527925164263731e-31,1.1776813908029584e-38,1.2109864025872058e-58,1.6699404667754302e-54,1.1124234341543165e-56,1.3104412931017804e-79,1.4556211392566976e-60,1.2086992333975263e-112,3.1544674644207596e-115,7.7625933953509822e-54,7.4731148940446707e-95,3.0391997712413436e-142,2.7567541696519521e-153,3.5972932868535133e-156,5.295679835249602e-40,1.7986466434267566e-156,7.8772235358714027e-157,1.6595063931276531e-161,3.0473497304187835e-183,2.3758049108416388e-194,3.1001919287040797e-197,1.5383961370009234e-197,5.9442202787372676e-198,6.5639692000247219e-193,4.7569751122282679e-179,3.7080216083816888e-190
2.0284373610128393e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799065689,0.099999999994174235,0.0,0.099999999996482652,0.0,2.2105696710278772e-47,0.0,1.1773165468325261e-42,0.0,5.0671309242735758e-27,5.4018049029350374e-82,2.9817089234785779e-37,5.9935675301834259e-64,0.0,0.0,0.0,0.0,2.229983038914499e-99,5.8257719852984879e-12,3.5173515624758496e-12,2.5461692773814413e-20,2.5461697843867576e-20,1.4611177636814889e-30,9.4214570803959234e-38,1.9375800464862077e-57,2.6719070129776828e-53,1.7798787200282353e-55,8.3868329460027094e-78,2.3289659116260789e-59,4.9242168680511961e-110,1.2851238707301064e-112,6.2100788277710715e-53,9.5654771080034843e-93,4.8699700692682171e-139,8.7616442637858928e-150,1.1433085057189939e-152,2.1182670701782112e-39,5.7165425285949694e-153,2.50183625798423e-153,1.049792227854086e-157,3.8660955224283517e-179,6.022031261919513e-190,7.8581591632770843e-193,3.8961836499251363e-193,2.6972982228843905e-193,1.4898885410742142e-188,5.403323828280357e-175,8.4165366984980937e-186
4.0568755817898716e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798131375,0.099999999988348465,0.0,0.099999999992965299,0.0,1.7684566049545584e-46,0.0,9.4185335304450716e-42,0.0,2.0268526679615436e-26,3.4570675562749219e-80,1.1926839483407592e-36,1.9178934055065064e-62,0.0,0.0,0.0,0.0,5.7047956622181912e-97,1.1651545137375082e-11,7.0347041409348633e-12,5.0923386197911922e-20,5.092340647812754e-20,5.8444715378906646e-30,7.5371668046713419e-37,3.1001289484262419e-56,4.2750516773912128e-52,2.847806478416776e-54,5.3675742162240198e-76,3.7262501936638715e-58,2.5181895591502341e-107,6.5719804900577742e-110,4.968064113035585e-52,1.2243501224960153e-90,9.9604485455204262e-136,3.5837500875414711e-146,4.6764420535058469e-149,8.4730212891528097e-39,2.3382210267529235e-149,1.0230307083792481e-149,8.5851440585614914e-154,6.3252408511838956e-175,1.9704871516733983e-185,2.5712922578399082e-188,1.2744881180731452e-188,1.6918463833982146e-188,4.6725924595442807e-184,8.4732158990537369e-171,2.6396441751020891e-181
8.113752023343935e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879626275,0.099999999976696924,0.0,0.099999999985930593,0.0,1.4147656308314037e-45,0.0,7.534823084679556e-41,0.0,8.1074091919484423e-26,2.2124086297394057e-78,4.7707365500935774e-36,6.1369453490018666e-61,0.0,0.0,0.0,0.0,1.4603491463142059e-94,2.3303087534007956e-11,1.4069407873256721e-11,1.0184674262074023e-19,1.0184682374158792e-19,2.3377878869436156e-29,6.0297319139035876e-36,4.960205199666731e-55,6.8400787090236941e-51,4.5564893339763459e-53,3.4352457555685128e-74,5.9616907232875631e-57,1.289240676411652e-104,3.3646655454277042e-107,3.9744507607120272e-51,1.5670871454212224e-88,2.0397839488964589e-132,1.4678199916044777e-142,1.9153611936846746e-145,3.3891693069462057e-38,9.5768059684233731e-146,4.1894911482355884e-146,7.0315344554595569e-150,1.0362679497079144e-170,6.4565206610774799e-181,8.4251262743590034e-184,4.1755471188168082e-184,1.0965563107388236e-183,1.5142515010538467e-179,1.3730127061104167e-166,8.5546290367255265e-177
1.2170628464897998e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794394126,0.099999999965045383,0.0,0.099999999978895887,0.0,4.195807440628068e-45,0.0,2.236899815007326e-40,0.0,1.7228241272003237e-25,1.2565717660987637e-77,1.0137815640591221e-35,2.864049351386139e-60,0.0,0.0,0.0,0.0,9.7155187197893561e-94,3.4954626023121832e-11,2.1104110180982692e-11,1.5277006861822e-19,1.5277024099998878e-19,4.9677978766375122e-29,1.7241261162764037e-35,1.8751398342523347e-54,2.5877398336396379e-50,1.6770903857999966e-52,1.9157563534557267e-73,2.2566135211183617e-56,9.8496428024719008e-104,2.5705638574913763e-106,1.1364443604457433e-50,1.0398062267731972e-87,1.9652676147808436e-131,1.5606350352761477e-141,2.0364757662655667e-144,7.201926735623278e-38,1.0182378831327833e-144,4.4540735587344725e-145,8.1778434975437613e-149,1.3089621114541615e-169,8.8009586837452142e-180,1.148438812669872e-182,5.6912395817075084e-183,1.5896420220933198e-182,2.0437669825586125e-178,1.715900300485933e-165,1.1546141381813945e-175
1.6227504906452062e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792525501,0.099999999953393842,0.0,0.099999999971861181,0.0,9.1346528860613731e-45,0.0,4.8740849669555966e-40,0.0,2.9389347091276367e-25,4.838393632828005e-77,1.7293921218811498e-35,8.735670106503891e-60,0.0,0.0,0.0,0.0,5.6148228485420732e-93,4.6606160604718013e-11,2.8138811064113068e-11,2.0369336419036946e-19,2.0369365825333005e-19,8.474476401097861e-29,3.6366805798822476e-35,4.8776067603201302e-54,6.7358696143591716e-50,4.2534636378305866e-52,7.2235633578030343e-73,5.887950953359074e-56,5.932218487089519e-103,1.5481928596308753e-105,2.397089955419155e-50,4.4401478423987777e-87,1.4257737388620427e-130,1.1817937878567705e-140,1.5421250839232487e-143,1.2285548331891964e-37,7.7106254196162433e-144,3.3730095228775217e-144,6.4782657929312833e-148,1.1751646496812123e-168,8.2017959312046114e-179,1.070253956400982e-181,5.3041134169242075e-182,1.5525279681677127e-181,1.924423387369241e-177,1.5596742998621671e-164,1.0871948151955416e-174
2.434125778956019e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788788257,0.099999999930090788,0.0,0.099999999957791783,0.0,2.6474648362802903e-44,0.0,1.4147952495626002e-39,0.0,6.0846889420622307e-25,3.7090440408323992e-76,3.5804868006532237e-35,4.0035181906420708e-59,0.0,0.0,0.0,0.0,9.595606145016304e-92,6.9909220597209665e-11,4.2208209486936077e-11,3.0553988392833713e-19,3.0554049274813805e-19,1.7545318588453638e-28,9.9328990276706771e-35,1.7877999786625463e-53,2.4719671789546614e-49,1.487456401166886e-51,5.2474323094062135e-72,2.1769825323970591e-55,1.1275643384340746e-101,2.9427222057883379e-104,6.5471944688959039e-50,3.9104426789472857e-86,5.4785401835352773e-129,4.6605781333061019e-139,6.081597794307217e-142,2.5435351008847598e-37,3.0407988971536085e-142,1.3305990240080883e-142,2.6297196886525596e-146,7.5780365646395942e-167,5.3388699280042037e-177,6.966701836054157e-180,3.4538111742052289e-180,1.0942494824184888e-179,1.3422829286061228e-175,1.0797368122673609e-162,7.5831767719383845e-173
3.2455010672668315e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968785051011,0.099999999906787748,0.0,0.099999999943722384,0.0,5.783614456948286e-44,0.0,3.0939952826650823e-39,0.0,1.0348458753110373e-24,1.4050295378879188e-75,6.0894703249845534e-35,1.2067033748882549e-58,0.0,0.0,0.0,0.0,4.8599353706910317e-91,9.3212266220376021e-11,5.6277602671015411e-11,4.0738629178166484e-19,4.073873272243403e-19,2.9839977652020246e-28,2.0782940569968458e-34,4.6316741153288985e-53,6.4099917786983258e-49,3.7167476239321822e-51,1.9294996469179007e-71,5.6652104494883142e-55,6.4226589262420661e-101,1.6761883158517978e-103,1.3698917686848005e-49,1.6833124016346634e-85,3.8592297690360733e-128,3.7006500825803059e-138,4.828985863691476e-141,4.3258357825328328e-37,2.414492931845738e-141,1.0565431150443435e-141,2.2952292425731237e-145,7.6064566207942686e-166,5.8155279647706215e-176,7.5886939507856984e-179,3.7624615237134005e-179,1.2897123180391916e-178,1.4758005358939089e-174,1.0924569552362286e-161,8.3375282660548576e-172
4.056876355577644e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878131377,0.099999999883484722,0.0,0.099999999929652986,0.0,1.0843341791359321e-43,0.0,5.8047516381944278e-39,0.0,1.5810101183442837e-24,4.3069846027536656e-75,9.3033347545889763e-35,3.0182869770035061e-58,0.0,0.0,0.0,0.0,2.0231925886211968e-90,1.1651529644784546e-10,7.0346990242156997e-11,5.0923257975871395e-19,5.0923416168060773e-19,4.5588721401354866e-28,3.7834536482660486e-34,1.0119788572009496e-52,1.4015288788005122e-48,7.8854832226792682e-51,5.7414695694125381e-71,1.2414992770852113e-54,2.8602205741336284e-100,7.4646162900824142e-103,2.4938350189835919e-49,5.7154355043097592e-85,2.2085177025492962e-127,2.2395054760837696e-137,2.9223353293394527e-140,6.6088194745653055e-37,1.4611676646697263e-140,6.3944247087401545e-141,1.4815797226205008e-144,5.955695341173264e-165,4.7694384052644312e-175,6.2236496819533301e-178,3.0861711200448045e-178,1.1351080027550244e-177,1.2408820391280894e-173,8.8136179041102761e-161,7.0103858761734663e-171
5.67962693219927e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196877383929,0.099999999836878697,0.0,0.099999999901514244,0.0,2.9645824470323445e-43,0.0,1.5882825975936075e-38,0.0,3.0402239068283202e-24,3.8201671719593881e-74,1.7889982846966986e-34,1.659748241724981e-57,0.0,0.0,0.0,0.0,4.2006024973558967e-89,1.6312130974868474e-10,9.8485748193067886e-11,7.1292478855486841e-19,7.1292783053208617e-19,8.7665395788269672e-28,9.9894241593091817e-34,3.8881804303380867e-52,5.3908931473546144e-48,2.8889936445800708e-50,4.7502482372666576e-70,4.7782087307169131e-54,1.0247403309226465e-98,2.67437263661188e-101,6.5844555063107191e-49,7.908352066823485e-84,3.054208359303549e-125,5.8890598760247676e-135,7.6846484680815431e-138,1.2708167749873844e-36,3.8423242340407715e-138,1.6809553884175174e-138,7.5421412265567275e-142,7.768316625537819e-162,1.2912849154314064e-171,1.6850006807911678e-174,8.3533662487594273e-175,6.0637667854531832e-174,3.1393504758927056e-170,1.0670509143868365e-157,1.77376168560265e-167
7.302377508820895e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968766364825,0.09999999979027277,0.0,0.099999999873375517,0.0,6.247440720622449e-43,0.0,3.3482869015722247e-38,0.0,4.9859554234471707e-24,1.5793377866230675e-73,2.9339525892646167e-34,5.4877944166999656e-57,0.0,0.0,0.0,0.0,2.514622478919611e-88,2.0972726051957091e-10,1.266244833468927e-10,9.1661651047175203e-19,9.1662149930259891e-19,1.4377086601920553e-27,2.0710560063249745e-33,1.0322816219979958e-51,1.4319573267735853e-47,7.5017308138477887e-50,1.9177999562940887e-69,1.2692977629994142e-53,7.2651805887744409e-98,1.8960708199304423e-100,1.3651216609673445e-48,3.9952128252800179e-83,2.8285811567659749e-124,6.2109610378396676e-134,8.1046986264348558e-137,2.0840791961078699e-36,4.0523493132174279e-137,1.7727258714389192e-137,8.9382832400625118e-141,9.9554064536951268e-161,1.8261755915738086e-170,2.3829808715194473e-173,1.1813274408180895e-173,9.3455544954724905e-173,4.4209466921066625e-169,1.3611429698290881e-156,2.4979206868167992e-166
1.0547878662064146e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968751415913,0.099999999697061054,0.0,0.099999999817098104,0.0,1.9050505818192506e-42,0.0,1.0213271968905329e-37,0.0,1.033676054163882e-23,1.6661738042462344e-72,6.0826089904218035e-34,3.7812556284202465e-56,0.0,0.0,0.0,0.0,6.4333316490447109e-87,3.0293897449827719e-10,1.8290188527298985e-10,1.3239984938789613e-18,1.3240088366007621e-18,2.9806204159813324e-27,6.2229120552728414e-33,4.6822010803423002e-51,6.4983326595046887e-47,3.3251807060808397e-49,1.9647626736708571e-68,5.7527251454918989e-53,3.1199422896465014e-96,8.1424471691060158e-99,4.1017899461167948e-48,6.7758984065684085e-82,3.4584792233669168e-122,1.3352657565225017e-131,1.742392477632778e-134,4.3204150067119899e-36,8.7119623881638901e-135,3.8094279540790178e-135,3.4214454869550776e-138,6.5487901486581299e-158,2.1785040129791521e-167,2.8427362960800471e-170,1.4089180266513735e-170,2.0054051085553018e-169,5.1892836854703e-166,8.8153887120408644e-154,2.9325578898659257e-163
1.703888096855065e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968721518193,0.099999999510638357,0.0,0.099999999704543582,0.0,8.2645719828343857e-42,0.0,4.431587773468509e-37,0.0,2.6875654998033573e-23,3.7237095561470093e-71,1.581488611900489e-33,5.050589117967498e-55,0.0,0.0,0.0,0.0,4.314429349074571e-85,4.8936165221206321e-10,2.9545641560172239e-10,2.1387566190713216e-18,2.1387835102256485e-18,7.7496248784305206e-27,2.6754184642335025e-32,3.504074213037049e-50,4.8647491761499672e-46,2.4524768114470227e-48,4.3256552149967033e-67,4.2930978303096741e-52,4.093417017149959e-94,1.068304260790848e-96,1.7634859438369986e-47,2.8761960064547417e-80,1.4542432734694734e-119,1.1175926999886248e-128,1.4583518273498188e-131,1.1231758443607092e-35,7.291759136749094e-132,3.1852382928436375e-132,5.7059145208400187e-135,1.7680596171894588e-154,1.1752670001781628e-163,1.533610829825096e-166,7.5969261650450022e-167,2.1272155824152664e-165,2.7536357798575837e-162,2.3419174597537675e-150,1.5567283144642744e-159
3.0020885581523656e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968661723163,0.099999999137796003,0.0,0.099999999479435608,0.0,4.6720367344886935e-41,0.0,2.505381490476583e-36,0.0,8.330207678952476e-23,1.3577011673423378e-69,4.9019184265393771e-33,1.0311942178472872e-53,0.0,0.0,0.0,0.0,5.4108273449655964e-83,8.6220400671233452e-10,5.2056438217930512e-10,3.7682495034721168e-18,3.7683328535897104e-18,2.4020178344098642e-26,1.5065463046872254e-31,3.7262991757619295e-49,5.1738963588183896e-45,2.5921513858716664e-47,1.5724554048374615e-65,4.5474487164202821e-51,1.0220873379943159e-91,2.6674614467348669e-94,9.9303345597613329e-47,2.0711229790548873e-78,1.2775705960274682e-116,1.9621265498606479e-125,2.5603935573037262e-128,3.4804583707880464e-35,1.2801967786518631e-128,5.5819647862419004e-129,1.9990939036439741e-131,1.0935500101357794e-150,1.4536234809741707e-159,1.8968429886674535e-162,9.3883591366960745e-163,5.2916144219783188e-161,3.425168805199187e-158,1.4578388835332245e-146,1.9378606099116625e-155
5.598489480746966e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968542134732,0.099999998392123299,0.0,0.099999999029224046,0.0,3.1064809077846792e-40,0.0,1.6658402127011585e-35,0.0,2.8954688386653318e-22,6.4808757271110986e-68,1.703867057123422e-32,2.6266169777110723e-52,0.0,0.0,0.0,0.0,9.5533690360150796e-81,1.6078767121935931e-09,9.707759390583061e-10,7.0271418109073829e-18,7.0274315247751344e-18,8.3490452326617199e-26,1.0003833097740982e-30,4.8310057264253865e-48,6.7079208789762521e-44,3.3540523841090474e-46,7.5227748693701287e-64,5.8699157803948612e-50,3.6039611456509375e-89,9.4057318199853329e-92,6.5940174801328097e-46,1.9688004583102331e-76,1.6793733179326505e-113,5.1572341885588919e-122,6.7297430072017861e-125,1.2091514744207928e-34,3.364871503600893e-125,1.4619084725713714e-125,1.0469985401816094e-127,1.0719333375583261e-146,2.8496632897018908e-155,3.718558858172039e-158,1.8375919619049035e-158,2.0596417711676019e-156,6.6659663804286166e-154,1.420840891084492e-142,3.7772121074444183e-151
1.0791291325936167e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968302964432,0.099999996900825894,0.0,0.099999998128818435,0.0,2.2591604768904327e-39,0.0,1.2113929656166577e-34,0.0,1.0755842843687121e-21,3.5599817463530328e-66,6.3295732648982727e-32,7.4705580033329503e-51,0.0,0.0,0.0,0.0,2.0163625563908271e-78,3.0991741105371087e-09,1.8711815480362453e-09,1.3544552600390758e-17,1.3545628804976312e-17,3.1013971704079557e-25,7.2721326000509799e-30,6.9481695177382953e-47,9.6474025947357782e-43,4.821308317550534e-45,4.1535450779027303e-62,8.3941029575626836e-49,1.5204360680191888e-86,3.9681250762340481e-89,4.7934696908450386e-45,2.1591125270112235e-74,2.7307277578448749e-110,1.6770090461497004e-118,2.1883705572888341e-121,4.4871149435550628e-34,1.0941852786444171e-121,4.7201907658666387e-122,6.7607718212439944e-124,1.3436751729305299e-142,7.1439898472776001e-151,9.3223468562311556e-154,4.5925843416611809e-154,1.0213124196809682e-151,1.652733708353435e-149,1.7668380751104723e-138,9.3938464213811298e-147
1.598409317112537e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968063802861,0.099999995409592507,0.0,0.099999997228436166,0.0,6.9799514112010139e-39,0.0,3.7425472689563734e-34,0.0,2.3596594320471417e-21,2.4110708745740345e-65,1.3886420256203358e-31,3.9361446179948718e-50,0.0,0.0,0.0,0.0,2.0813357272714191e-77,4.5904074939293985e-09,2.7715638177204573e-09,2.0061464982006111e-17,2.0063826002285998e-17,6.8039029008371758e-25,2.2465926902270626e-29,2.8678410837414966e-46,3.9818520924434044e-42,1.9898075749793694e-44,2.8132382436775497e-61,3.4652659376230938e-48,1.767475633502632e-85,4.61287502242142e-88,1.4808655308673804e-44,1.7331350777570345e-73,3.9721535270845771e-109,2.6620630414933629e-117,3.4737969994789342e-120,9.8357090296659946e-34,1.7368984997394671e-120,7.4840960323009422e-121,1.1618910419805064e-122,2.5272624201852858e-141,1.4388684428608766e-149,1.8776124469997645e-152,9.2463723627725221e-153,2.1786980485540086e-150,3.3053846831910899e-148,3.2996200791825876e-137,1.8794892797615746e-145
2.117689501631457e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967824650032,0.099999993918423138,0.0,0.09999999632807724,0.0,1.5699830336937944e-38,0.0,8.4175651762672012e-34,0.0,4.1417360457468973e-21,1.026674499785625e-64,2.4374407666785096e-31,1.3219594153525014e-49,0.0,0.0,0.0,0.0,1.359397000285885e-76,6.0815768649890101e-09,3.6719227486880567e-09,2.6577878992053539e-17,2.6582023116706155e-17,1.1942277614584434e-24,5.0529410581877248e-29,7.995062760251861e-46,1.1100467685194591e-41,5.54705231967618e-44,1.1977133454816578e-60,9.6600969417968391e-48,1.2526680088211954e-84,3.2693023814714089e-87,3.3307225336686771e-44,8.3957851829918206e-73,3.6056329251034439e-108,2.562823544792521e-116,3.3443005004085354e-119,1.7249765092212563e-33,1.6721502502042677e-119,7.1991700236157901e-120,1.1836136378869104e-121,2.962601699660865e-140,1.7645304291918593e-148,2.3025779424104927e-151,1.1336749160538067e-151,2.8377501043785658e-149,4.1276981247355118e-147,3.950468760603375e-136,2.3477280036924655e-144
2.636969686150377e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967585505936,0.09999999242731776,0.0,0.099999995427741656,0.0,2.9687120841828635e-38,0.0,1.5916071174604251e-33,0.0,6.4217766382272904e-21,3.3533331929145621e-64,3.779353523231528e-31,3.4840852798483154e-49,0.0,0.0,0.0,0.0,6.4923817897937992e-76,7.5726822264205481e-09,4.5722583415347817e-09,3.3093794668039861e-17,3.3100220148238823e-17,1.8516372401701101e-24,9.554342836859425e-29,1.8029395425244753e-45,2.5031649219001325e-41,1.2508746704581349e-43,3.9125452151507443e-60,2.1771448285706244e-47,6.4926424630352618e-84,1.6944996198958078e-86,6.297932119978145e-44,3.0726360610533735e-72,2.4727571899407935e-107,1.8508422668346562e-115,2.4152186081391671e-118,2.6723952198025678e-33,1.2076093040695836e-118,5.1954280832875311e-119,8.9794716649348371e-121,2.6680418289593043e-139,1.6489339060178945e-147,2.1517346279842899e-150,1.0592766757020781e-150,2.8274830476195869e-148,3.9751250387996846e-146,3.6767100652900585e-135,2.2614815797822338e-143
3.675530055188217e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967107243948,0.099999989445299031,0.0,0.099999993627140474,0.0,7.8166867959597311e-38,0.0,4.1902723320416477e-33,0.0,1.2475610800450118e-20,2.2165211149316995e-63,7.3425210015418156e-31,1.5731212208945122e-48,0.0,0.0,0.0,0.0,8.432832348326149e-75,1.0554700930423787e-08,6.3728595150731847e-09,4.6124131156860795e-17,4.61366139626492e-17,3.5971170186349065e-24,2.5155257533781815e-28,6.2819001420905826e-45,8.7211888617365106e-41,4.3583031293242323e-43,2.590584043137334e-59,7.5684419599299321e-47,1.0321891395897789e-82,2.6939006366427947e-85,1.6581804635430379e-43,2.5340023047469487e-71,7.847621446978491e-106,6.5945108465192367e-114,8.6053919780394626e-117,5.1833024872287106e-33,4.3026959890197313e-117,1.8480723196912378e-117,3.5539881306787438e-119,1.6773849809989012e-137,1.1168558823983704e-145,1.4574147239493396e-148,7.1735955684919948e-149,2.2125318657642789e-146,2.8914042970140682e-144,2.4709868379408389e-133,1.6458223228243333e-141
4.7140904242260575e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196662901689,0.099999986463536347,0.0,0.099999991826632662,0.0,1.6259201800309986e-37,0.0,8.7150838960792127e-33,0.0,2.0520861353142598e-20,8.6463290834261782e-63,1.2078144284240168e-30,4.8836800239197408e-48,0.0,0.0,0.0,0.0,4.7449046397973693e-74,1.3536463627622175e-08,8.1733673431107901e-09,5.9152474749191371e-17,5.917300744553344e-17,5.9167102276575e-24,5.2321746238806825e-28,1.6168466516269303e-44,2.2445622324217448e-40,1.1217434581021261e-42,1.0122453560648549e-58,1.942628029932178e-46,6.4916883934590285e-82,1.6942658811924602e-84,3.4489822868339603e-43,1.1487975830052064e-70,6.469472638406779e-105,6.0518905880845198e-113,7.8973263225336948e-116,8.5120399426049395e-33,3.9486631612668474e-116,1.6931934907277918e-116,3.5575136655879111e-118,1.9690105381774592e-136,1.4170117057814326e-144,1.8490983715329638e-147,9.0982139856298574e-148,3.0574831329766235e-145,3.7528333439921014e-143,2.9920356575506005e-132,2.1372049782229452e-140
5.752650793263898e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966150824768,0.099999983482029597,0.0,0.099999990026218163,0.0,2.9367262059346626e-37,0.0,1.5739415583169631e-32,0.0,3.0557211908747082e-20,2.6130048090618055e-62,1.7986223190037391e-30,1.2301891070041048e-47,0.0,0.0,0.0,0.0,1.9779393155324652e-73,1.6517970340841158e-08,9.9737818306743259e-09,7.2178825761584362e-17,7.2209400596908642e-17,8.8102911852268785e-24,9.449838118805017e-28,3.4845968831975524e-44,4.8371948340518682e-40,2.4175605551414094e-42,3.0656005147506659e-58,4.1728210269526887e-46,2.9855131879572194e-81,7.7919201799947803e-84,6.2292943653271619e-43,3.9522271281949491e-70,3.8790422249195815e-104,3.9205545728641067e-112,5.1160814285439986e-115,1.2654151341969671e-32,2.5580407142719993e-115,1.0951481642681366e-115,2.492291347090494e-117,1.6611406941860575e-135,1.268468861582637e-143,1.6552627010068834e-146,8.1420500567204551e-147,2.9888068016515881e-144,3.4706017477056462e-142,2.6213982252391384e-131,1.9773852950741675e-139
6.791211162301739e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965672667576,0.099999980500778851,0.0,0.099999988225897021,0.0,4.8202854850881677e-37,0.0,2.583151412290904e-32,0.0,4.2584348807169494e-20,6.7586943606760551e-62,2.506675754325718e-30,2.7080955183338185e-47,0.0,0.0,0.0,0.0,6.887363623525217e-73,1.9499221092710799e-08,1.177410298274755e-08,8.5203184507863568e-17,8.5245793416791857e-17,1.2277735294376229e-23,1.5509988220474355e-27,6.6723464924627842e-44,9.2618352873358216e-40,4.6291842799078902e-42,7.9513218940908844e-58,7.9590855569038101e-46,1.1515340432209996e-80,3.0054118941210745e-83,1.0224259705817163e-42,1.1556059074232482e-69,1.9704994991835487e-103,2.1339227812114816e-111,2.7846429006071784e-114,1.7605245350312511e-32,1.3923214503035892e-114,5.952044634414412e-115,1.4515166447263275e-116,1.1703558106576164e-134,9.4502827264105227e-143,1.2331969398044602e-145,6.0642455457664223e-146,2.4259537320247952e-143,2.673387234450565e-141,1.9131178119088506e-130,1.5238670241335429e-138
8.86833190037742e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111964716457968,0.099999974539045106,0.0,0.099999984625534707,0.0,1.0713141163088135e-36,0.0,5.7397188839925772e-32,0.0,7.2609778541151662e-20,3.5810947400910774e-61,4.2745191920609166e-30,1.0406054349979366e-46,0.0,0.0,0.0,0.0,7.2304443631311337e-72,2.546095479921549e-08,1.5374465299543119e-08,1.1124592640580015e-16,1.1131857806214745e-16,2.0933735072584923e-23,3.4467357535250835e-27,1.9438552493506211e-43,2.6979084539114457e-39,1.3486346305071755e-41,4.2582502765581451e-57,2.2945406705554796e-45,1.9566152379461241e-79,5.1067624866094961e-82,2.2721724458938492e-42,8.7954825141826381e-69,9.7423815616895983e-102,1.9900527815161744e-109,2.5969741836365968e-112,2.9917721986299237e-32,1.2984870918182984e-112,5.4281392406788171e-113,2.566261596432966e-114,4.3036290207853264e-132,7.5022157789044248e-140,9.7901428650444083e-143,4.7598054900129202e-143,3.6239390596657678e-140,1.7901285928006517e-138,5.9161632563864169e-128,1.0316637472496185e-135
