Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50),CO2X(24),CH4OX(57),HOCOX(184),COX(47)
1.8238935452336695e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19028853300906187,0.097413227693654028,0.099999239976747215,5.8367283444210502e-14,4.2603379454188055e-07,1.4858745094329027e-07,3.2251362297395737e-16,1.945525540397696e-19,5.6758638744896377e-32,1.2494027380450791e-13,1.6742384051156725e-43,7.0505831460834473e-16,1.1682475838318582e-30,2.5833094089554752e-12,3.5096370280848311e-32,1.1475221965756901e-35,2.5324428509013341e-11,1.0326642374353351e-35,0.002581554611729178,9.8304788861502365e-07,5.2575180639380775e-10,1.9375434692903868e-05,2.2774369628447199e-15,1.8322667221510246e-07,5.0083369655016647e-06,1.194837117362722e-08,7.3385968223798899e-08,1.270438784506873e-09,2.5602424206672181e-08,1.7106369370579513e-16,5.3571518976707445e-16,3.2906628505409207e-14,1.1906132840268788e-19,3.6601738747416135e-19
1.8301520814394663e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19028425272607133,0.097409006775473247,0.099999238142046226,5.9017082071218671e-14,4.2919778528873735e-07,1.5002932353784009e-07,3.2572114696992135e-16,1.951994649904047e-19,5.7695648996355825e-32,1.2595901031062176e-13,1.7135764405465278e-43,7.0957849640478689e-16,1.1816988975216332e-30,2.5949154990858861e-12,3.5565195924681128e-32,1.1627856195025588e-35,2.5438522178179523e-11,1.0483282627421022e-35,0.0025857580006828579,9.8302486775746202e-07,5.2571723652255341e-10,1.9434452626753343e-05,2.2957173071369152e-15,1.8438341398003936e-07,5.0245377944443277e-06,1.1957745886862033e-08,7.3733220862303767e-08,1.2837214075487028e-09,2.5774101627355692e-08,1.7273921555118043e-16,5.3974224971897802e-16,3.3168027315102033e-14,1.1995661787037941e-19,3.6977963048896286e-19
1.8364106176452632e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19027999176246871,0.097404805127284194,0.099999236301169539,5.9671755387347282e-14,4.323729591315946e-07,1.5147986247707856e-07,3.2894909262808795e-16,1.9584629105463621e-19,5.8644696801940408e-32,1.2698220689268843e-13,1.753690419698325e-43,7.1411092154807081e-16,1.1952555460890313e-30,2.606529032340442e-12,3.6038603641112611e-32,1.1781972614001785e-35,2.5552686893245662e-11,1.0641723166582392e-35,0.0025899421211876962,9.8300194724378659e-07,5.2568282485419262e-10,1.9493420459585034e-05,2.3141000137907301e-15,1.8554313615748934e-07,5.0407335495366525e-06,1.1967080507440119e-08,7.408103117557293e-08,1.2970910968781832e-09,2.594632937438202e-08,1.7442503478735721e-16,5.4378475436724369e-16,3.343049130312599e-14,1.2085534809207416e-19,3.7356666458607454e-19
1.848927690056857e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19027152744046677,0.097396459287978632,0.0999992326009045,6.099580067833121e-14,4.3875681991938681e-07,1.5440701049746094e-07,3.3546646969226078e-16,1.9713969009811592e-19,6.0579344730550493e-32,1.2904198817825421e-13,1.8362958862151423e-43,7.2321241984284592e-16,1.2226865816766704e-30,2.6297782797703929e-12,3.6999278033977367e-32,1.2094688055682492e-35,2.5781227819203197e-11,1.0964061448235627e-35,0.0025982529097253928,9.829564054290136e-07,5.2561447319587771e-10,1.9611205872574931e-05,2.3511730524664227e-15,1.8787149873175222e-07,5.0731098902382025e-06,1.1985630553025596e-08,7.4778331505265032e-08,1.3240924977247147e-09,2.6292435121047372e-08,1.7782766054840055e-16,5.5191609526227635e-16,3.395861426835224e-14,1.2266313027980906e-19,3.8121538487939931e-19
1.8614447624684506e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19026313934117584,0.097388189473971473,0.099999228875983115,6.2339568491229547e-14,4.4518530447467111e-07,1.573690365137657e-07,3.4206619489018159e-16,1.984327542999542e-19,6.2563467565366384e-32,1.3111963329254048e-13,1.9221556740625185e-43,7.3236264558903036e-16,1.2505441592580762e-30,2.6530568570412936e-12,3.7978619611550404e-32,1.2413440564131623e-35,2.6010048030616938e-11,1.1293770487415136e-35,0.0026064876790517569,9.8291125955318284e-07,5.2554674559360082e-10,1.9728791032956773e-05,2.3886571441637417e-15,1.9021171398543014e-07,5.1054660913216968e-06,1.2004023449046335e-08,7.5477882490549567e-08,1.3514446260337297e-09,2.6640739999286818e-08,1.8127176056030459e-16,5.6010920723009882e-16,3.4490996271337926e-14,1.2448467384444006e-19,3.8896410506104642e-19
1.8739618348800444e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1902548267691376,0.097379994989919422,0.099999225126436539,6.3703207985606153e-14,4.5165834027739156e-07,1.603660809074108e-07,3.4874870767096488e-16,1.9972548676018553e-19,6.4597959506232771e-32,1.3321515761998961e-13,2.0113731054794675e-43,7.4156143514050619e-16,1.2788317491084963e-30,2.676364474203761e-12,3.897685559077468e-32,1.2738302737893409e-35,2.62391443145992e-11,1.1630964477330649e-35,0.0026146471244543668,9.8286650603208856e-07,5.254796362782982e-10,1.9846176042334911e-05,2.4265533362461953e-15,1.9256373609998006e-07,5.1378022558337087e-06,1.2022261293127534e-08,7.6179697279266866e-08,1.3791491085577512e-09,2.699124257038994e-08,1.8475752333888146e-16,5.6836408466732935e-16,3.5027636122066878e-14,1.2631997743692252e-19,3.9681338024655894e-19
1.886478907291638e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19024658903525701,0.097371875146842674,0.099999221352295997,6.5086868305613877e-14,4.5817585472430358e-07,1.6339828293512412e-07,3.5551444621399996e-16,2.0101789054943475e-19,6.6683723926241192e-32,1.3532857630154242e-13,2.104053996323259e-43,7.5080862510857311e-16,1.3075528230792164e-30,2.6997008454765604e-12,3.9994214248474062e-32,1.3069347498905578e-35,2.6468513500820645e-11,1.1975758536724867e-35,0.0026227319348577282,9.8282214131397891e-07,5.254131395338593e-10,1.996336100284003e-05,2.4648626582481974e-15,1.9492751939033455e-07,5.1701184861575424e-06,1.2040346142899886e-08,7.688378888704963e-08,1.4072075598494259e-09,2.7343941404246935e-08,1.8828513634778615e-16,5.7668072160310696e-16,3.556853257127799e-14,1.281690396930773e-19,4.0476376396653512e-19
1.8989959797032318e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19023842545674391,0.09736382926206677,0.099999217553592895,6.6490698579114393e-14,4.6473777513500651e-07,1.664657807321648e-07,3.6236384743378753e-16,2.0230996870920242e-19,6.8821673382293734e-32,1.3745990423796013e-13,2.2003066972089176e-43,7.6010405236184731e-16,1.3367108545622498e-30,2.723065689164606e-12,4.1030924916438603e-32,1.3406648090779108e-35,2.6698152460708826e-11,1.2328268710289052e-35,0.0026307427928815648,9.8277816187953489e-07,5.2534724969771646e-10,2.0080346017134268e-05,2.5035861219752525e-15,1.973030183044641e-07,5.2024148840187208e-06,1.2058280016986211e-08,7.7590170195135364e-08,1.435621582296324e-09,2.7698835079278445e-08,1.9185478600191863e-16,5.8505911170730488e-16,3.6113684311464547e-14,1.3003185916202894e-19,4.1281580817299679e-19
1.9115130521148255e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1902303353570555,0.097355856659164769,0.099999213730358694,6.7914847916819574e-14,4.7134402875773856e-07,1.6956871131554681e-07,3.6929734698474859e-16,2.0360172425214546e-19,7.1012729626645776e-32,1.3960915609308258e-13,2.3002421349954452e-43,7.6944755402616695e-16,1.3663093184555734e-30,2.7464587275794162e-12,4.2087217976539515e-32,1.3750278077099002e-35,2.6928058106665742e-11,1.2688611969069623e-35,0.0026386803748985818,9.8273456424160678e-07,5.2528196116043246e-10,2.0197131188416409e-05,2.5427247216040287e-15,1.9969018742294338e-07,5.2346915504903991e-06,1.2076064895968084e-08,7.8298853948339863e-08,1.4643927661556887e-09,2.8055922182365828e-08,1.9546665767081771e-16,5.9349924829636743e-16,3.6663089977854368e-14,1.319084342823855e-19,4.209700632457061e-19
1.9240301245264192e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19022231806583845,0.097347956667899999,0.099999209882624909,6.935946541144917e-14,4.7799454277494856e-07,1.7270721058726505e-07,3.7631537926600522e-16,2.0489316016235998e-19,7.3257823616984035e-32,1.4177634629702374e-13,2.4039738546193771e-43,7.7883896748449941e-16,1.3963516911289048e-30,2.7698796869605164e-12,4.3163324855860377e-32,1.4100311339688897e-35,2.7158227391303909e-11,1.3056906210865744e-35,0.0026465453510917183,9.8269134494482065e-07,5.2521726836492585e-10,2.0313716620426855e-05,2.582279433781254e-15,2.0208898145852275e-07,5.2669485859987618e-06,1.2093702723338332e-08,7.9009852753186048e-08,1.4935226895891276e-09,2.8415201308782391e-08,1.9912093568204786e-16,6.020011243422823e-16,3.7216748149371497e-14,1.3379876341611437e-19,4.2922707799843077e-19
1.936547196938013e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19021437291887303,0.097340128624169353,0.099999206010423267,7.0824700136908496e-14,4.8468924430864847e-07,1.758814133375228e-07,3.8341837742613227e-16,2.0618427939566448e-19,7.5557895524868955e-32,1.4396148904930464e-13,2.5116180612860388e-43,7.8827813037685424e-16,1.4268414503900252e-30,2.7933282973982169e-12,4.4259478021844061e-32,1.4456822076856792e-35,2.7388657306701383e-11,1.3433270260617876e-35,0.0026543383855108702,9.8264850056532979e-07,5.2515316580607078e-10,2.0430102417452736e-05,2.6222512177229433e-15,2.0449935525570257e-07,5.2991860903283322e-06,1.2111195406422079e-08,7.9723179076192234e-08,1.523012918697258e-09,2.8776671062125573e-08,2.028178033245816e-16,6.1056473248289478e-16,3.7774657349578706e-14,1.3570284484276178e-19,4.3758739968515734e-19
1.9490642693496067e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19020649925801619,0.097332371869947046,0.099999202113785476,7.2310701147489338e-14,4.9142806042555529e-07,1.7909145324796175e-07,3.9060677336788119e-16,2.0747508487987899e-19,7.7913894743716227e-32,1.4616459832192366e-13,2.6232936630227605e-43,7.9776488060019829e-16,1.4577820754516388e-30,2.816804292758602e-12,4.5375910977462413e-32,1.4819884801657573e-35,2.7619344883675665e-11,1.3817823870787272e-35,0.0026620601361290841,9.8260602771053345e-07,5.2508964803020057e-10,2.0546288684332803e-05,2.662641015313209e-15,2.0692126379031277e-07,5.331404162627249e-06,1.2128544817259359e-08,8.0438845242316277e-08,1.5528650075542953e-09,2.9140330054249662e-08,2.0655744285217462e-16,6.1919006502988156e-16,3.8336816047600987e-14,1.3762067675765276e-19,4.4605157400625288e-19
1.9615813417612004e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19019869643114623,0.097324685753228973,0.099999198192743444,7.3817617477090657e-14,4.9821091814202652e-07,1.823374628948945e-07,3.978809977528761e-16,2.0876557951509885e-19,8.0326779896900225e-32,1.4838568786236677e-13,2.7391223135905299e-43,8.0729905630837738e-16,1.4891770468987611e-30,2.8403074106108162e-12,4.6512858256411015e-32,1.5189574340178442e-35,2.7850287191075242e-11,1.4210687721726588e-35,0.0026697112548982271,9.8256392301877917e-07,5.2502670963459847e-10,2.0662275526462424e-05,2.7034497512028609e-15,2.0935466216909549e-07,5.363602901412483e-06,1.2145752793458453e-08,8.1156863433543712e-08,1.5830804982425977e-09,2.9506176905199245e-08,2.1034003548673462e-16,6.2787711397543582e-16,3.8903222659030409e-14,1.3955225727775513e-19,4.5462014511457553e-19
1.9866154865843875e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19018330070065737,0.097309522854068214,0.099999190277574396,7.6894792122478238e-14,5.1190846621502358e-07,1.8893791619625759e-07,4.1268864832137411e-16,2.1134564770192862e-19,8.5327088695161228e-32,1.5288186163162271e-13,2.9837393658137792e-43,8.2650903807857413e-16,1.5533439579603415e-30,2.8873939821633612e-12,4.8849239044086328e-32,1.5949134717656264e-35,2.8312924458609871e-11,1.5021833508924759e-35,0.0026848041749200817,9.8248080483086706e-07,5.2490254962524324e-10,2.0893651360863685e-05,2.7863276509068564e-15,2.1425574953823078e-07,5.4279427693847916e-06,1.2179751625161123e-08,8.2600003897186995e-08,1.6446077936899754e-09,3.0244428704311118e-08,2.1803479982532025e-16,6.4543632748033908e-16,4.0048773022077734e-14,1.4345665621488858e-19,4.720726466029908e-19
2.009146216925256e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016968037470988,0.097296111405533389,0.099999183070781081,7.9737274358385903e-14,5.2438614871158153e-07,1.9500264815531676e-07,4.2631336225945225e-16,2.1366667450215299e-19,9.0031722660585396e-32,1.5699004396108885e-13,3.2193763255674156e-43,8.4395859844610521e-16,1.6126829867562186e-30,2.9298620961235871e-12,5.1024514515642335e-32,1.6656159764388933e-35,2.8730140526713637e-11,1.5781515416767148e-35,0.0026981526610563972,9.8240722447907512e-07,5.2479273392361684e-10,2.1101208648071175e-05,2.8623594563528834e-15,2.1870557573419264e-07,5.4857835055241303e-06,1.2209884626119332e-08,8.3906993480433249e-08,1.701240419718534e-09,3.0916324122355915e-08,2.2510878436634624e-16,6.6145060311790303e-16,4.1094279252836342e-14,1.470176150357774e-19,4.8814236242530078e-19
2.0316769472661248e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015627967850929,0.097282918951989067,0.099999175785417463,8.2649838992437478e-14,5.3700538912865485e-07,2.0118593370989896e-07,4.4022280176743262e-16,2.1598673801514279e-19,9.4935998190424399e-32,1.6115668620397532e-13,3.4704912315291287e-43,8.6155931208629222e-16,1.6735482872795548e-30,2.9724141675597352e-12,5.3269950469268951e-32,1.7385833509771816e-35,2.9148138002989891e-11,1.657004177276272e-35,0.0027112821697345153,9.8233478608029013e-07,5.2468471366937153e-10,2.1308121464143844e-05,2.9397622247750085e-15,2.2319193678552505e-07,5.543563104908086e-06,1.2239586469165334e-08,8.5221786423178797e-08,1.7590739056931992e-09,3.1595287109368393e-08,2.323247085306653e-16,6.7766470156561693e-16,4.2153521727586727e-14,1.5062308661420825e-19,5.0455871640941972e-19
2.0542076776069934e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901430950194461,0.09726994190152663,0.099999168421672405,8.5633354356743234e-14,5.4976576058723101e-07,2.074885065049125e-07,4.5441943419571154e-16,2.1830585418692229e-19,1.0004584061831668e-31,1.6538186079396118e-13,3.7378986356844353e-43,8.7931024439157627e-16,1.7359602038039419e-30,3.0150487909027887e-12,5.5586951349385112e-32,1.8138603433749099e-35,2.9566901080705313e-11,1.7388149981571418e-35,0.0027241962925755882,9.822634711119723e-07,5.2457845913364652e-10,2.1514390444501608e-05,3.0185407385155288e-15,2.2771457555487108e-07,5.6012821199348687e-06,1.2268866730357834e-08,8.6544448461820185e-08,1.8181168159688993e-09,3.2281309905059329e-08,2.3968359233612453e-16,6.9407856556508029e-16,4.3226489383459919e-14,1.5427305733281525e-19,5.2132482688711942e-19
2.076738407947862e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013012286385139,0.097257176721182448,0.099999160979735727,8.8688688513292412e-14,5.6266683601072048e-07,2.1391108884058109e-07,4.6890571423107927e-16,2.2062403869341342e-19,1.0536727265463873e-31,1.6966563802898468e-13,4.0224454610594857e-43,8.9721046344596744e-16,1.7999390925751703e-30,3.0577645942298251e-12,5.7976932044654869e-32,1.8914920167061359e-35,2.9986414301396397e-11,1.8236587215160872e-35,0.0027368985622605942,9.8219326135467864e-07,5.2447394108506743e-10,2.1720016230780695e-05,3.098699606792227e-15,2.3227323624725142e-07,5.6589410967757866e-06,1.2297734684464913e-08,8.787504376225802e-08,1.8783775917561662e-09,3.2974384830033603e-08,2.4718644523526157e-16,7.1069213507283477e-16,4.4313170662012059e-14,1.5796751288071822e-19,5.3844379641593055e-19
2.0992691382887306e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19011735973602795,0.097244619935969071,0.099999153459798054,9.1816709242098761e-14,5.7570818818973496e-07,2.2045439173388749e-07,4.836840839809593e-16,2.2294130694516327e-19,1.1090641446139096e-31,1.7400808611923943e-13,4.3250118728584524e-43,9.1525904002416338e-16,1.8655053212738417e-30,3.1005602381574426e-12,6.04413178007981e-32,1.9715237459679805e-35,3.0406662544049989e-11,1.9116110418437701e-35,0.0027493924534989817,9.8212413888711347e-07,5.2437113078128242e-10,2.1924999470916971e-05,3.1802432675206926e-15,2.3686766440282568e-07,5.7165405754655112e-06,1.232619931738389e-08,8.9213634912562198e-08,1.9398645517673311e-09,3.3674504284641381e-08,2.5483426617795507e-16,7.2750534738567878e-16,4.5413553523614059e-14,1.6170643828149262e-19,5.559187118867217e-19
2.1217998686295993e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19010480221729734,0.097232268127922863,0.099999145862050665,9.5018284029873747e-14,5.8888938984217758e-07,2.2711911498009285e-07,4.9875697305677408e-16,2.2525767409198486e-19,1.1666948371211193e-31,1.7840927123358409e-13,4.6465121618797251e-43,9.3345504759078279e-16,1.9326792684923799e-30,3.1434344147821947e-12,6.2981544134119086e-32,2.0540012149423095e-35,3.0827631014731874e-11,2.0027486314620916e-35,0.0027616813839811375,9.8205608608123727e-07,5.2426999996065566e-10,2.2129340819226917e-05,3.2631759891273927e-15,2.4149760688983779e-07,5.7740810899906802e-06,1.235426933789238e-08,9.0560282918706482e-08,2.002585892861721e-09,3.4381660747850247e-08,2.6262804367380727e-16,7.4451813725928369e-16,4.6527625461356664e-14,1.6548981792259158e-19,5.7375264462979155e-19
2.144330598970468e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1900924469450633,0.097220117935166828,0.099999138186685724,9.8294280059194901e-14,6.0221001366907115e-07,2.3390594721433136e-07,5.1412679865647336e-16,2.2757315502751275e-19,1.2266279563705415e-31,1.8286925754446383e-13,4.9878956399351805e-43,9.5179756229970965e-16,2.0014813232254892e-30,3.1863858466643551e-12,6.5599056745728846e-32,2.1389704130748704e-35,3.1249305236629381e-11,2.097149141036933e-35,0.0027737687153152881,9.8198908559747034e-07,5.2417052083405552e-10,2.2333040936486376e-05,3.3475018723570128e-15,2.4616281189762772e-07,5.8315631683769987e-06,1.238195318878528e-08,9.1915047203053846e-08,2.0665496906899486e-09,3.5095846776137642e-08,2.7056875585442644e-16,7.6173043701332575e-16,4.7655373514500051e-14,1.6931763558424951e-19,5.9194865051953382e-19
2.1668613293113365e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19008029061189008,0.09720816605098942,0.09999913043389605,1.0164556419814778e-13,6.1566963240624203e-07,2.4081556597327978e-07,5.2979596564621561e-16,2.2988776439367504e-19,1.2889276305360845e-31,1.8738810727136385e-13,5.3501475475436596e-43,9.7028566299354829e-16,2.0719318843739929e-30,3.2294132858542809e-12,6.8295311436472816e-32,2.2264776323726564e-35,3.1671671040500075e-11,2.1948912000662995e-35,0.0027856577539487064,9.8192312037998817e-07,5.2407266607682404e-10,2.2536100490007136e-05,3.4332248520700563e-15,2.5086302892974612e-07,5.8889873327748192e-06,1.2409259057472127e-08,9.3277985605445381e-08,2.1317639003373827e-09,3.581705500240336e-08,2.7865737053554367e-16,7.79142176635417e-16,4.87967842814742e-14,1.7318987446326779e-19,6.1050977007768582e-19
2.189392059652205e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19006832996459619,0.097196409222938498,0.09999912260387521,1.0507300299041084e-13,6.2926781887224742e-07,2.4784863775690167e-07,5.4576686664123218e-16,2.322015165850811e-19,1.353658963824174e-31,1.9196588072288641e-13,5.7342899737044552e-43,9.8891843120317952e-16,2.1440513602613339e-30,3.2725155129583874e-12,7.1071774022546187e-32,2.3165694643193837e-35,3.2094714555497589e-11,2.2960544173449287e-35,0.0027973517520737462,9.8185817365205938e-07,5.2397640882091692e-10,2.2738520153710992e-05,3.5203486990311399e-15,2.555980087972613e-07,5.946354099543126e-06,1.2436194886065902e-08,9.4649154386603074e-08,2.1982363569669057e-09,3.6545278134901733e-08,2.868948452788379e-16,7.967532838864529e-16,4.9951843932457029e-14,1.771065171988426e-19,6.29439028575218e-19
